tenant,agency,program,primary_funder,database,table,primary_topic,secondary_topics,n_columns,column_names,has_more_columns
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001063,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001064,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001065,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001066,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001067,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001068,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001069,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001070,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001071,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001072,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001073,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001074,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001075,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001076,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001077,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001078,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001079,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001080,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001081,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001082,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001083,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001084,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001085,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001086,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001087,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001088,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001089,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001090,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001091,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001092,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001093,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001094,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001095,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001096,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001097,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001098,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001099,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001100,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001101,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001102,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001103,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001104,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001105,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001106,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001107,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001108,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001109,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001110,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001111,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001112,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001113,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001114,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001115,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001116,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001117,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001118,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001119,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001120,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001121,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001122,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001123,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001124,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001125,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001126,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001127,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001128,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001129,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001130,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001131,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001132,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001133,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001134,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001135,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001136,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001137,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001138,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001139,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001140,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001141,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001142,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001143,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001144,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001145,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001146,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001147,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001148,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001149,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001150,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001151,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001152,field_observational,,0,,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001153,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001154,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001155,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001156,field_observational,,13,time_series_time_since_inoculation_hour|microplate_well_name|sdt_strain_name|microplate_well_media_name|context_media_sdt_condition_name|microplate_well_media_addition_category_media_addition_1|context_media_addition_category_media_addition_1_sdt_condition_name|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_id|molecule_from_list_context_media_addition_category_media_addition_1_sys_oterm_name|microplate_well_concentration_context_media_addition_category_media_addition_1_milligram_per_milliliter|microplate_well_concentration_context_media_addition_category_media_addition_1_millimolar|microplate_well_replicate_series_count_unit|optical_density_dimensionless_unit,False
