orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS01670	A4249_RS01670		excinuclease ABC subunit UvrC	-1.621	-1.288	-2.736	-0.941
Brev2	A4249_RS01675	A4249_RS01675		DMT family transporter	-0.813	-0.271	0.344	-0.689
Brev2	A4249_RS01680	A4249_RS01680		hypothetical protein	-0.162	-0.646	-0.665	-0.679
Brev2	A4249_RS01685	A4249_RS01685		NUDIX domain-containing protein	1.617	0.456	1.730	-0.357
Brev2	A4249_RS01690	A4249_RS01690		TonB-dependent receptor	-0.617	0.104	-1.379	-0.528
Brev2	A4249_RS01705	A4249_RS01705		hypothetical protein	0.275	-1.151	-0.337	-1.452
Brev2	A4249_RS01710	A4249_RS01710		hypothetical protein	-2.011	-1.331	-0.999	-1.656
Brev2	A4249_RS01715	A4249_RS01715		GNAT family N-acetyltransferase	-0.547	0.122	-0.200	-0.197
Brev2	A4249_RS01720	A4249_RS01720		SDR family oxidoreductase	-0.187	-0.138	0.169	-1.144
Brev2	A4249_RS01725	A4249_RS01725		hypothetical protein	-0.257	-0.615	-1.486	0.015
Brev2	A4249_RS01735	A4249_RS01735		acyltransferase family protein	-8.872	-11.892	-9.143	-13.129
Brev2	A4249_RS01740	A4249_RS01740		VOC family protein	-6.490	-1.278	-12.755	-4.514
Brev2	A4249_RS01745	A4249_RS01745		peptide-methionine (S)-S-oxide reductase MsrA	4.114	1.214	12.049	1.393
Brev2	A4249_RS01755	A4249_RS01755		recombinase family protein	-0.157	0.428	0.161	0.410
Brev2	A4249_RS01760	A4249_RS01760		DUF2924 domain-containing protein	-0.855	0.243	-1.625	-0.306
Brev2	A4249_RS01765	A4249_RS01765		DUF3489 domain-containing protein	-0.546	-1.748	-0.801	-0.337
Brev2	A4249_RS01770	A4249_RS01770		hypothetical protein	-0.842	0.098	-0.723	0.421
Brev2	A4249_RS01780	A4249_RS01780		hypothetical protein	0.825	0.307	-0.675	0.999
Brev2	A4249_RS01785	A4249_RS01785		DUF5681 domain-containing protein	0.939	-0.207	0.789	0.226
Brev2	A4249_RS01790	A4249_RS01790		site-specific DNA-methyltransferase	1.190	1.053	1.139	0.772
Brev2	A4249_RS01805	A4249_RS01805		hypothetical protein	0.404	0.691	-0.001	0.679
Brev2	A4249_RS01810	A4249_RS01810		hypothetical protein	-6.338	-6.314	-0.679	-0.858
Brev2	A4249_RS01815	A4249_RS01815		DNA mismatch endonuclease Vsr	1.360	1.807	1.746	3.060
Brev2	A4249_RS01825	A4249_RS01825		Eco29kI family restriction endonuclease	-1.200	-0.463	-1.017	-0.539
Brev2	A4249_RS01835	A4249_RS01835		AAA family ATPase	-0.185	1.078	1.366	0.797
Brev2	A4249_RS01850	A4249_RS01850		IS6 family transposase	-0.465	-1.329	-1.256	-0.852
Brev2	A4249_RS01855	A4249_RS01855		hypothetical protein	0.019	-0.029	0.446	0.523
Brev2	A4249_RS01860	A4249_RS01860		RHS repeat-associated core domain-containing protein	-0.380	-0.119	-0.035	0.007
Brev2	A4249_RS01865	A4249_RS01865		hypothetical protein	-0.181	0.165	-0.202	-0.587
Brev2	A4249_RS01870	A4249_RS01870		P-type DNA transfer ATPase VirB11	-0.619	0.363	-0.977	-0.750
Brev2	A4249_RS01875	A4249_RS01875		TrbI/VirB10 family protein	0.168	0.211	0.267	0.105
Brev2	A4249_RS01880	A4249_RS01880		TrbG/VirB9 family P-type conjugative transfer protein	-1.219	-0.126	0.051	-0.557
Brev2	A4249_RS01885	A4249_RS01885		type IV secretion system protein	0.682	-0.057	-0.502	-0.154
Brev2	A4249_RS01890	A4249_RS01890		type IV secretion system protein	-1.576	-0.809	-0.426	-1.235
Brev2	A4249_RS01895	A4249_RS01895		VirB4 family type IV secretion/conjugal transfer ATPase	-0.270	-1.421	-0.456	-1.616
Brev2	A4249_RS01900	A4249_RS01900		type IV secretion system protein VirB3	0.232	-1.395	0.344	-1.369
Brev2	A4249_RS01905	A4249_RS01905		TrbC/VirB2 family protein	-0.015	-0.229	-1.003	-0.627
Brev2	A4249_RS01910	A4249_RS01910		hypothetical protein	-0.964	-0.262	-0.688	-0.672
Brev2	A4249_RS01915	A4249_RS01915		RHS repeat protein	0.139	-0.528	-0.787	-0.069
Brev2	A4249_RS01920	A4249_RS01920		RHS repeat-associated core domain-containing protein	-0.512	0.286	0.048	-0.194
Brev2	A4249_RS01925	A4249_RS01925		AraC family transcriptional regulator	0.748	0.788	1.052	0.583
Brev2	A4249_RS01930	A4249_RS01930		IPTL-CTERM sorting domain-containing protein	-1.263	0.680	-1.143	0.867
Brev2	A4249_RS01935	A4249_RS01935		IPTL-CTERM sorting domain-containing protein	0.555	-0.795	0.763	0.167
Brev2	A4249_RS01940	A4249_RS01940		exosortase H	0.183	-0.567	0.148	-0.509
Brev2	A4249_RS01945	A4249_RS01945		hypothetical protein	0.780	1.055	0.824	1.489
Brev2	A4249_RS01950	A4249_RS01950		CusA/CzcA family heavy metal efflux RND transporter	0.253	0.953	0.240	0.672
Brev2	A4249_RS01965	A4249_RS01965		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	1.090	0.416	0.937	1.199
Brev2	A4249_RS01970	A4249_RS01970		2-dehydro-3-deoxygalactonokinase	0.187	-0.662	0.105	1.249
Brev2	A4249_RS01975	A4249_RS01975		sodium/sugar symporter	-0.011	0.077	-0.189	0.024
Brev2	A4249_RS01980	A4249_RS01980		helix-turn-helix domain-containing protein	-0.368	-2.200	-1.052	-1.930
Brev2	A4249_RS01985	A4249_RS01985		SDR family oxidoreductase	-0.532	-0.742	-0.717	0.777
Brev2	A4249_RS01990	A4249_RS01990		dihydroxy-acid dehydratase family protein	0.158	-0.552	-2.080	-0.036
Brev2	A4249_RS01995	A4249_RS01995		tryptophan 7-halogenase	0.484	-0.953	0.222	0.034
Brev2	A4249_RS02000	A4249_RS02000		tryptophan 7-halogenase	-0.683	-0.549	-1.181	-1.007
Brev2	A4249_RS02005	A4249_RS02005		TonB-dependent receptor	0.040	-0.051	0.035	-0.280
Brev2	A4249_RS02010	A4249_RS02010		DUF5597 domain-containing protein	1.142	1.377	0.879	1.073
Brev2	A4249_RS02015	A4249_RS02015		glycoside hydrolase family 31 protein	-0.207	0.473	0.032	0.635
Brev2	A4249_RS02020	A4249_RS02020		sialate O-acetylesterase	-0.235	0.235	-0.415	-0.339
Brev2	A4249_RS02025	A4249_RS02025		alpha-L-fucosidase	0.729	0.518	0.277	0.022
Brev2	A4249_RS02030	A4249_RS02030		sialidase family protein	1.308	0.451	0.841	0.698
Brev2	A4249_RS02035	A4249_RS02035		glycoside hydrolase family 3 N-terminal domain-containing protein	-0.220	-0.128	-1.004	0.326
Brev2	A4249_RS02040	A4249_RS02040		cation:proton antiporter	0.394	0.891	0.376	0.957
Brev2	A4249_RS02045	A4249_RS02045		cellulase family glycosylhydrolase	-0.003	0.040	0.479	0.109
Brev2	A4249_RS02050	A4249_RS02050		LacI family DNA-binding transcriptional regulator	0.328	-2.841	2.775	-3.761
Brev2	A4249_RS02055	A4249_RS02055		fumarylacetoacetate hydrolase family protein	0.543	-0.234	2.578	-0.529
Brev2	A4249_RS02060	A4249_RS02060		SDR family oxidoreductase	0.290	-0.412	1.214	-1.020
Brev2	A4249_RS02065	A4249_RS02065		sugar porter family MFS transporter	0.387	-0.076	0.360	0.147
Brev2	A4249_RS02070	A4249_RS02070		aldehyde dehydrogenase family protein	-0.157	0.126	0.452	-0.470
Brev2	A4249_RS02075	A4249_RS02075		SMP-30/gluconolactonase/LRE family protein	0.911	1.395	1.160	0.823
Brev2	A4249_RS02080	A4249_RS02080		aldose 1-epimerase	-0.104	-0.297	0.057	0.262
Brev2	A4249_RS02085	A4249_RS02085		pectate lyase	-0.284	0.444	0.874	-0.045
Brev2	A4249_RS02090	A4249_RS02090		TonB-dependent receptor	-0.098	0.605	-0.194	0.231
Brev2	A4249_RS02095	A4249_RS02095		family 43 glycosylhydrolase	1.217	0.614	0.728	-0.018
Brev2	A4249_RS02100	A4249_RS02100		DUF2332 family protein	-0.083	0.745	-2.143	-0.418
Brev2	A4249_RS02105	A4249_RS02105		methyl-accepting chemotaxis protein	-0.375	1.130	-0.533	0.909
Brev2	A4249_RS02110	A4249_RS02110		TonB-dependent receptor	0.307	0.247	0.787	-0.073
Brev2	A4249_RS02115	A4249_RS02115		ATP-binding protein	-0.235	0.676	0.674	0.073
Brev2	A4249_RS02120	A4249_RS02120		MarR family transcriptional regulator	1.997	-0.051	1.056	1.804
Brev2	A4249_RS02125	A4249_RS02125		globin-coupled sensor protein	1.029	0.639	-0.059	1.576
Brev2	A4249_RS02135	A4249_RS02135		MFS transporter	-0.473	-0.021	0.632	0.116
Brev2	A4249_RS02150	A4249_RS02150		LysR substrate-binding domain-containing protein	0.292	-0.118	0.209	-0.031
Brev2	A4249_RS02155	A4249_RS02155		cytochrome c oxidase assembly protein	-0.791	0.991	-0.062	0.470
Brev2	A4249_RS02165	A4249_RS02165		c-type cytochrome	0.705	0.148	-0.288	-0.312
Brev2	A4249_RS02170	A4249_RS02170		cytochrome c oxidase subunit II	0.602	0.948	-0.132	0.071
Brev2	A4249_RS02175	A4249_RS02175		cbb3-type cytochrome c oxidase subunit I	-0.612	-0.327	0.589	0.271
Brev2	A4249_RS02180	A4249_RS02180		hypothetical protein	-0.238	-0.161	-0.291	0.461
Brev2	A4249_RS02185	A4249_RS02185		polysaccharide biosynthesis tyrosine autokinase	-1.184	-0.460	-0.954	-0.070
Brev2	A4249_RS02190	A4249_RS02190		outer membrane beta-barrel protein	-0.817	-0.028	-0.949	0.383
Brev2	A4249_RS02205	A4249_RS02205		PhoH family protein	0.713	0.960	-2.390	0.427
Brev2	A4249_RS02210	A4249_RS02210		gamma carbonic anhydrase family protein	1.994	1.519	-0.081	0.966
Brev2	A4249_RS02220	A4249_RS02220		MaoC family dehydratase	-3.854	-2.340	-7.257	-2.442
Brev2	A4249_RS02230	A4249_RS02230		EAL domain-containing protein	1.341	-1.125	0.451	-0.549
Brev2	A4249_RS02235	A4249_RS02235		SDR family oxidoreductase	0.201	0.280	1.961	0.088
Brev2	A4249_RS02245	A4249_RS02245		response regulator	1.018	1.079	1.387	1.113
Brev2	A4249_RS02250	A4249_RS02250		M23 family metallopeptidase	-0.849	-0.398	-1.439	-0.368
Brev2	A4249_RS02255	A4249_RS02255		DUF2093 domain-containing protein	-1.846	-0.498	-0.161	-0.269
Brev2	A4249_RS02260	A4249_RS02260		cation:proton antiporter	1.045	1.500	-0.126	0.416
Brev2	A4249_RS02275	A4249_RS02275		hypothetical protein	1.001	-0.663	1.802	0.156
Brev2	A4249_RS02280	A4249_RS02280		insulinase family protein	-0.772	-0.237	-2.102	-1.564
Brev2	A4249_RS02285	A4249_RS02285		holdfast anchor protein HfaD	0.148	-0.197	0.726	-0.478
Brev2	A4249_RS02290	A4249_RS02290		holdfast anchoring protein HfaB	1.185	1.643	5.811	1.568
Brev2	A4249_RS02295	A4249_RS02295		holdfast anchoring protein HfaA	-1.242	-1.392	0.822	-1.012
Brev2	A4249_RS02300	A4249_RS02300		rhomboid family intramembrane serine protease	-1.840	-1.187	-2.108	-0.853
Brev2	A4249_RS02305	A4249_RS02305		CBS domain-containing protein	0.215	-1.147	0.321	-0.802
Brev2	A4249_RS02325	A4249_RS02325		23S ribosomal RNA	-1.564	-2.555	-0.325	-1.322
Brev2	A4249_RS02340	A4249_RS02340		helicase-related protein	0.050	-0.155	0.759	0.679
Brev2	A4249_RS02345	A4249_RS02345		alpha/beta hydrolase	-0.874	-2.183	-0.118	0.158
Brev2	A4249_RS02350	A4249_RS02350		GMC family oxidoreductase	-0.679	-0.335	-0.862	-0.052
Brev2	A4249_RS02355	A4249_RS02355		SDR family oxidoreductase	1.077	-0.298	0.111	0.327
Brev2	A4249_RS02360	A4249_RS02360		SDR family oxidoreductase	-0.156	0.102	-0.138	0.498
Brev2	A4249_RS02365	A4249_RS02365		glycoside hydrolase family 15 protein	-0.381	-0.278	0.355	0.371
Brev2	A4249_RS02370	A4249_RS02370		SDR family oxidoreductase	-1.213	-1.600	-2.627	-1.467
Brev2	A4249_RS02375	A4249_RS02375		TolC family protein	0.773	-0.456	0.638	-1.778
Brev2	A4249_RS02380	A4249_RS02380		HlyD family secretion protein	-1.358	-0.751	-0.384	-0.828
Brev2	A4249_RS02385	A4249_RS02385		ABC transporter permease	0.722	-0.249	0.153	-2.420
Brev2	A4249_RS02390	A4249_RS02390		TonB-dependent receptor	-0.981	-0.678	-3.316	-2.058
Brev2	A4249_RS02395	A4249_RS02395		FecR domain-containing protein	0.106	0.333	1.153	1.233
Brev2	A4249_RS02400	A4249_RS02400		RNA polymerase sigma factor	-1.534	-1.421	-1.874	-2.520
Brev2	A4249_RS02405	A4249_RS02405		hypothetical protein	-1.750	-2.170	-1.936	-3.166
Brev2	A4249_RS02410	A4249_RS02410		glycosyltransferase family 4 protein	0.228	-0.241	-1.406	-2.049
Brev2	A4249_RS02415	A4249_RS02415		class I SAM-dependent methyltransferase	0.146	1.089	0.114	1.173
Brev2	A4249_RS02420	A4249_RS02420		TonB-dependent receptor	-0.262	-0.057	0.043	-0.115
Brev2	A4249_RS02425	A4249_RS02425		LL-diaminopimelate aminotransferase	-16.156	-20.956	-16.339	-18.839
Brev2	A4249_RS02430	A4249_RS02430		DUF808 domain-containing protein	-0.758	-0.458	-1.558	-0.118
Brev2	A4249_RS02435	A4249_RS02435		alkaline phosphatase family protein	0.145	0.541	-0.266	-0.007
Brev2	A4249_RS02445	A4249_RS02445		oxidoreductase	0.097	-0.364	2.845	0.597
Brev2	A4249_RS02450	A4249_RS02450		short-chain fatty acyl-CoA regulator family protein	1.186	1.502	0.247	1.335
Brev2	A4249_RS02455	A4249_RS02455		acyl-CoA carboxylase subunit beta	0.174	0.350	0.882	0.434
Brev2	A4249_RS02465	A4249_RS02465		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	-1.893	-1.586	-1.896	-1.087
Brev2	A4249_RS02485	A4249_RS02485		methylmalonyl-CoA mutase family protein	0.247	0.650	0.839	0.670
Brev2	A4249_RS02490	A4249_RS02490		methylmalonyl-CoA mutase	-0.609	-1.321	0.440	-1.068
Brev2	A4249_RS02495	A4249_RS02495		methylmalonyl-CoA epimerase	0.174	-0.391	1.392	0.826
Brev2	A4249_RS02500	A4249_RS02500		DUF4232 domain-containing protein	-0.591	-0.434	0.144	-0.646
Brev2	A4249_RS02505	A4249_RS02505		glycine C-acetyltransferase	-15.271	-14.504	-12.424	-12.933
Brev2	A4249_RS02510	A4249_RS02510		L-threonine 3-dehydrogenase	-6.170	-4.750	-5.663	-5.692
Brev2	A4249_RS02515	A4249_RS02515		DNA topoisomerase IB	-0.374	-0.579	-1.180	-0.447
Brev2	A4249_RS02520	A4249_RS02520		hypothetical protein	0.042	0.092	-0.928	-0.396
Brev2	A4249_RS02525	A4249_RS02525		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-2.145	-0.179	-2.580	-0.119
Brev2	A4249_RS02530	A4249_RS02530		GMP synthase	-1.158	-0.173	-3.106	0.385
Brev2	A4249_RS02535	A4249_RS02535		putative sulfate exporter family transporter	0.694	-1.007	0.363	0.458
Brev2	A4249_RS02540	A4249_RS02540		LysR family transcriptional regulator	0.631	-0.834	2.007	0.010
Brev2	A4249_RS02550	A4249_RS02550		dipeptidase	1.168	0.168	1.551	0.535
Brev2	A4249_RS02555	A4249_RS02555		tRNA (cytidine(34)-2'-O)-methyltransferase	-0.494	0.252	-0.447	0.473
Brev2	A4249_RS02560	A4249_RS02560		ubiquinol-cytochrome c reductase iron-sulfur subunit	-1.790	-3.013	-1.250	-4.136
Brev2	A4249_RS02565	A4249_RS02565		cytochrome b N-terminal domain-containing protein	-0.906	-3.717	-1.461	-5.928
Brev2	A4249_RS02570	A4249_RS02570		cytochrome c1	0.404	-3.264	-1.211	-6.104
Brev2	A4249_RS02575	A4249_RS02575		hypothetical protein	0.984	0.912	1.969	-0.823
Brev2	A4249_RS02580	A4249_RS02580		M28 family metallopeptidase	-0.515	-1.095	0.222	-0.544
Brev2	A4249_RS02585	A4249_RS02585		M28 family peptidase	-0.180	-0.836	-0.808	0.022
Brev2	A4249_RS02590	A4249_RS02590		helix-turn-helix transcriptional regulator	0.502	-17.287	1.402	-16.589
Brev2	A4249_RS02595	A4249_RS02595		isocitrate lyase	-0.912	-23.575	0.179	-22.918
Brev2	A4249_RS02600	A4249_RS02600		hypothetical protein	1.022	-5.749	0.710	-6.775
Brev2	A4249_RS02605	A4249_RS02605		hypothetical protein	0.916	1.032	1.152	-0.379
Brev2	A4249_RS02620	A4249_RS02620		DNA repair protein RecN	-0.606	-0.443	-0.004	-1.283
Brev2	A4249_RS02630	A4249_RS02630		S8 family serine peptidase	-0.163	0.909	-0.302	1.331
Brev2	A4249_RS02635	A4249_RS02635		RNA polymerase sigma factor	-0.156	-1.184	-1.364	-1.400
Brev2	A4249_RS02640	A4249_RS02640		hypothetical protein	-0.291	0.517	-0.255	0.003
Brev2	A4249_RS02645	A4249_RS02645		cobalamin biosynthesis protein CbiG	-1.690	-1.191	-1.992	-0.533
Brev2	A4249_RS02650	A4249_RS02650		hypothetical protein	0.197	0.929	-0.325	1.516
Brev2	A4249_RS02655	A4249_RS02655		exodeoxyribonuclease III	0.457	0.678	-0.689	0.958
Brev2	A4249_RS02660	A4249_RS02660		hypothetical protein	-0.843	-2.112	-1.198	-1.263
Brev2	A4249_RS02665	A4249_RS02665		MBL fold metallo-hydrolase	-1.063	-0.684	-1.865	-1.202
Brev2	A4249_RS02670	A4249_RS02670		enoyl-CoA hydratase	-0.826	-0.647	-1.162	-1.549
Brev2	A4249_RS02675	A4249_RS02675		N-acetyltransferase	-4.032	-4.412	-4.728	-1.880
Brev2	A4249_RS02680	A4249_RS02680		DUF1285 domain-containing protein	0.540	0.516	1.468	-1.015
Brev2	A4249_RS02685	A4249_RS02685		CoA pyrophosphatase	0.176	1.388	-1.767	-0.905
Brev2	A4249_RS02695	A4249_RS02695		endonuclease/exonuclease/phosphatase family protein	0.278	-0.509	-0.667	1.527
Brev2	A4249_RS02700	A4249_RS02700		DUF4112 domain-containing protein	1.505	2.069	1.906	3.288
Brev2	A4249_RS02710	A4249_RS02710		hypothetical protein	-0.289	1.119	-0.137	1.417
Brev2	A4249_RS02715	A4249_RS02715		M15 family metallopeptidase	0.984	0.543	0.929	0.711
Brev2	A4249_RS02720	A4249_RS02720		hypothetical protein	0.712	-0.358	-1.526	-1.630
Brev2	A4249_RS02725	A4249_RS02725		hypothetical protein	0.066	1.033	-0.458	-1.044
Brev2	A4249_RS02730	A4249_RS02730		flagellin	-0.383	0.522	-1.688	-0.130
Brev2	A4249_RS02735	A4249_RS02735		flagellin	-0.263	1.020	1.173	0.197
Brev2	A4249_RS02740	A4249_RS02740		flagellin	0.223	0.132	-0.423	1.278
Brev2	A4249_RS02745	A4249_RS02745		flagellin	-0.408	-1.210	-1.602	0.860
Brev2	A4249_RS02750	A4249_RS02750		hypothetical protein	3.210	0.243	0.159	0.668
Brev2	A4249_RS02755	A4249_RS02755		flagellin	-0.299	0.570	-1.517	1.046
Brev2	A4249_RS02760	A4249_RS02760		transcriptional regulator	0.257	0.280	-0.476	0.371
Brev2	A4249_RS02765	A4249_RS02765		hypothetical protein	-0.404	-2.287	-2.153	-1.389
Brev2	A4249_RS02770	A4249_RS02770		hypothetical protein	1.490	0.240	4.613	2.146
Brev2	A4249_RS02780	A4249_RS02780		DMT family transporter	0.049	-0.079	0.734	-0.305
Brev2	A4249_RS02785	A4249_RS02785		DUF1003 domain-containing protein	1.041	0.142	-0.549	0.753
Brev2	A4249_RS02800	A4249_RS02800		aminotransferase class IV	-0.876	0.800	-1.479	0.656
Brev2	A4249_RS02810	A4249_RS02810		peptidylprolyl isomerase	0.218	0.477	-0.378	-0.102
Brev2	A4249_RS02815	A4249_RS02815		peptidylprolyl isomerase	2.096	0.000	1.698	-0.533
Brev2	A4249_RS02820	A4249_RS02820		Ppx/GppA phosphatase family protein	1.186	0.840	-3.813	-0.898
Brev2	A4249_RS02825	A4249_RS02825		heat shock protein HspQ	0.565	3.104	1.207	1.199
Brev2	A4249_RS02830	A4249_RS02830		phenylalanine 4-monooxygenase	-5.042	-2.961	-8.896	-0.795
Brev2	A4249_RS02835	A4249_RS02835		MFS transporter	0.506	0.312	-0.719	0.944
Brev2	A4249_RS02840	A4249_RS02840		N-succinylarginine dihydrolase	-0.787	-0.251	-1.000	-0.700
Brev2	A4249_RS02845	A4249_RS02845		succinylglutamate-semialdehyde dehydrogenase	0.358	0.628	-0.078	0.324
Brev2	A4249_RS02850	A4249_RS02850		arginine N-succinyltransferase	1.710	2.398	4.084	1.930
Brev2	A4249_RS02855	A4249_RS02855		hydrolase	-0.825	-1.009	0.146	0.053
Brev2	A4249_RS02860	A4249_RS02860		hypothetical protein	0.333	0.621	0.687	0.785
Brev2	A4249_RS02865	A4249_RS02865		arsenate reductase family protein	-0.397	0.117	0.278	1.133
Brev2	A4249_RS02870	A4249_RS02870		translocation/assembly module TamB domain-containing protein	-1.268	-2.408	-4.400	-4.118
Brev2	A4249_RS02875	A4249_RS02875		autotransporter assembly complex family protein	-3.046	-5.863	-8.760	-5.692
Brev2	A4249_RS02880	A4249_RS02880		hypothetical protein	0.147	1.956	1.394	3.750
Brev2	A4249_RS02885	A4249_RS02885		CaiB/BaiF CoA-transferase family protein	-0.845	0.620	-0.411	-0.202
Brev2	A4249_RS02895	A4249_RS02895		PAS domain-containing protein	-0.172	-0.747	0.664	0.222
Brev2	A4249_RS02900	A4249_RS02900		hypothetical protein	0.365	0.148	0.154	-0.599
Brev2	A4249_RS02905	A4249_RS02905		tRNA guanosine(34) transglycosylase Tgt	-1.714	-1.480	-1.644	-2.063
Brev2	A4249_RS02910	A4249_RS02910		hypothetical protein	-0.324	0.381	0.743	-0.288
Brev2	A4249_RS02925	A4249_RS02925		squalene/phytoene synthase family protein	0.177	0.617	2.133	-0.095
Brev2	A4249_RS02930	A4249_RS02930		MarR family transcriptional regulator	0.332	-0.196	1.284	-0.420
Brev2	A4249_RS02935	A4249_RS02935		MFS transporter	-0.524	0.607	-1.502	1.325
Brev2	A4249_RS02940	A4249_RS02940		methylenetetrahydrofolate--tRNA-(uracil(54)- C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	-1.366	-1.667	-1.356	-1.063
Brev2	A4249_RS02950	A4249_RS02950		hypothetical protein	-0.042	-0.548	-0.246	0.028
Brev2	A4249_RS02955	A4249_RS02955		3-oxoacid CoA-transferase subunit B	0.313	0.521	-0.612	-0.020
Brev2	A4249_RS02960	A4249_RS02960		CoA transferase subunit A	-1.612	0.110	-2.952	-0.864
Brev2	A4249_RS02965	A4249_RS02965		cyclopropane-fatty-acyl-phospholipid synthase family protein	-0.931	-0.503	-1.606	-2.242
Brev2	A4249_RS02970	A4249_RS02970		DUF2177 family protein	-0.502	0.818	-0.141	0.179
Brev2	A4249_RS02975	A4249_RS02975		oligosaccharide flippase family protein	-0.098	0.158	-0.232	-0.390
Brev2	A4249_RS02980	A4249_RS02980		UDP-galactopyranose mutase	0.317	0.775	0.405	1.568
Brev2	A4249_RS02985	A4249_RS02985		glycosyltransferase	0.423	1.792	2.317	1.971
Brev2	A4249_RS02990	A4249_RS02990		O-antigen ligase family protein	-2.069	-2.697	-2.010	-1.089
Brev2	A4249_RS02995	A4249_RS02995		glycosyltransferase	0.231	0.705	0.611	-0.155
Brev2	A4249_RS03000	A4249_RS03000		glycosyltransferase family 1 protein	1.685	1.752	-0.014	1.678
Brev2	A4249_RS03005	A4249_RS03005		glycosyltransferase family 4 protein	-0.558	0.384	-1.096	0.125
Brev2	A4249_RS03010	A4249_RS03010		peptidylprolyl isomerase	-1.071	-1.924	-2.348	-2.517
Brev2	A4249_RS03020	A4249_RS03020		DUF2061 domain-containing protein	-0.751	0.084	0.046	0.329
Brev2	A4249_RS03030	A4249_RS03030		MAPEG family protein	-0.124	-1.923	0.728	-1.534
Brev2	A4249_RS03035	A4249_RS03035		RsmB/NOP family class I SAM-dependent RNA methyltransferase	-0.136	-0.362	2.665	-0.515
Brev2	A4249_RS03040	A4249_RS03040		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	-0.504	1.331	0.844	0.848
Brev2	A4249_RS03050	A4249_RS03050		tyrosine-type recombinase/integrase	-0.915	-0.991	-0.028	0.198
Brev2	A4249_RS03060	A4249_RS03060		metalloregulator ArsR/SmtB family transcription factor	-1.238	-1.527	-1.684	-1.259
Brev2	A4249_RS03065	A4249_RS03065		arsenate reductase (glutaredoxin)	0.468	2.036	0.312	0.868
Brev2	A4249_RS03070	A4249_RS03070		ACR3 family arsenite efflux transporter	0.519	-0.397	0.221	1.661
Brev2	A4249_RS03075	A4249_RS03075		arsenic resistance N-acetyltransferase ArsN2	-0.128	-0.299	0.828	-0.458
Brev2	A4249_RS03080	A4249_RS03080		arsenical resistance protein ArsH	0.598	-0.227	0.906	1.171
Brev2	A4249_RS03085	A4249_RS03085		Fic family protein	0.683	1.658	0.874	-0.037
Brev2	A4249_RS03090	A4249_RS03090		cytochrome c/FTR1 family iron permease	-0.136	-0.111	0.228	-0.017
Brev2	A4249_RS03095	A4249_RS03095		dihydrolipoyl dehydrogenase	0.259	0.257	-0.429	1.002
Brev2	A4249_RS03100	A4249_RS03100		cytochrome P450	0.225	0.394	1.500	1.493
Brev2	A4249_RS03105	A4249_RS03105		helix-turn-helix domain-containing protein	-0.077	-1.004	0.271	-0.137
Brev2	A4249_RS03110	A4249_RS03110		MAPEG family protein	-0.174	0.951	0.066	0.168
Brev2	A4249_RS03115	A4249_RS03115		signal peptidase II	-0.203	0.531	0.143	0.583
Brev2	A4249_RS03120	A4249_RS03120		cation transporter	0.341	-0.325	1.085	-1.367
Brev2	A4249_RS03125	A4249_RS03125		class I SAM-dependent methyltransferase	-0.138	-2.455	-2.037	-1.220
Brev2	A4249_RS03135	A4249_RS03135		TolC family protein	0.862	-0.439	0.097	-0.737
Brev2	A4249_RS03140	A4249_RS03140		efflux RND transporter periplasmic adaptor subunit	1.367	0.444	0.162	2.178
