orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS05630	A4249_RS05630		DUF3089 domain-containing protein	0.491	0.430	0.747	0.146
Brev2	A4249_RS05635	A4249_RS05635		SPFH/Band 7/PHB domain protein	-0.018	-0.115	0.268	0.077
Brev2	A4249_RS05640	A4249_RS05640		NfeD family protein	-0.202	0.297	-0.010	0.116
Brev2	A4249_RS05645	A4249_RS05645		MFS transporter	0.095	0.080	-0.119	0.174
Brev2	A4249_RS05680	A4249_RS05680		NAD(P)H-hydrate dehydratase	-0.129	-0.166	0.152	0.143
Brev2	A4249_RS05685	A4249_RS05685		error-prone DNA polymerase	-0.132	-0.053	-0.010	0.023
Brev2	A4249_RS05690	A4249_RS05690		DNA polymerase Y family protein	-0.270	-0.229	-0.170	-0.102
Brev2	A4249_RS05695	A4249_RS05695		zinc-binding dehydrogenase	-0.225	-0.023	-0.066	-0.222
Brev2	A4249_RS05700	A4249_RS05700		ABC transporter permease	0.052	-0.079	-0.077	-0.103
Brev2	A4249_RS05705	A4249_RS05705		ATP-binding cassette domain-containing protein	0.045	0.239	0.091	0.196
Brev2	A4249_RS05710	A4249_RS05710		arylesterase	0.024	-0.498	-0.217	-0.018
Brev2	A4249_RS05715	A4249_RS05715		hypothetical protein	-1.298	-0.613	-1.592	-1.963
Brev2	A4249_RS05725	A4249_RS05725		hypothetical protein	0.005	0.091	-0.227	0.002
Brev2	A4249_RS05730	A4249_RS05730		uracil-DNA glycosylase	-0.235	-0.462	-0.108	-0.220
Brev2	A4249_RS05735	A4249_RS05735		hypothetical protein	0.073	0.030	0.086	0.132
Brev2	A4249_RS05740	A4249_RS05740		C1 family peptidase	-0.087	-0.134	-0.238	-0.125
Brev2	A4249_RS05745	A4249_RS05745		ImmA/IrrE family metallo-endopeptidase	-0.241	0.017	0.156	-0.099
Brev2	A4249_RS05750	A4249_RS05750		helix-turn-helix transcriptional regulator	-0.173	-0.003	0.019	0.153
Brev2	A4249_RS05755	A4249_RS05755		hypothetical protein	-0.121	-0.083	-0.187	-0.101
Brev2	A4249_RS05765	A4249_RS05765		TolC family protein	0.158	-0.039	0.342	0.175
Brev2	A4249_RS05770	A4249_RS05770		efflux RND transporter periplasmic adaptor subunit	-0.082	-0.062	-0.092	-0.037
Brev2	A4249_RS05775	A4249_RS05775		CusA/CzcA family heavy metal efflux RND transporter	-0.003	0.006	0.075	-0.022
Brev2	A4249_RS05780	A4249_RS05780		acyltransferase	0.134	-0.003	-0.129	-0.140
Brev2	A4249_RS05785	A4249_RS05785		HupE/UreJ family protein	0.102	0.083	0.072	0.058
Brev2	A4249_RS05790	A4249_RS05790		transmembrane anchor protein	0.116	0.372	-0.064	0.782
Brev2	A4249_RS05795	A4249_RS05795		MFS transporter	0.098	-0.036	0.163	-0.032
Brev2	A4249_RS05800	A4249_RS05800		MerC domain-containing protein	0.031	-0.092	-0.013	-0.239
Brev2	A4249_RS05825	A4249_RS05825		DDE-type integrase/transposase/recombinase	-0.004	-0.058	-0.074	-0.049
Brev2	A4249_RS05830	A4249_RS05830		TniB family NTP-binding protein	0.095	0.072	0.109	-0.016
Brev2	A4249_RS05835	A4249_RS05835		DUF1365 family protein	0.099	0.033	0.086	0.095
Brev2	A4249_RS05840	A4249_RS05840		FAD-dependent oxidoreductase	-0.110	-0.010	-0.177	0.065
Brev2	A4249_RS05845	A4249_RS05845		sigma-70 family RNA polymerase sigma factor	-0.707	-0.095	-0.330	-0.081
Brev2	A4249_RS05855	A4249_RS05855		DUF1295 domain-containing protein	-0.026	-0.070	0.010	0.068
Brev2	A4249_RS05860	A4249_RS05860		rhodanese-related sulfurtransferase	-0.155	0.118	-0.159	0.165
Brev2	A4249_RS05870	A4249_RS05870		ETC complex I subunit	0.161	-1.435	0.278	-3.605
Brev2	A4249_RS05880	A4249_RS05880		DUF192 domain-containing protein	-0.015	-0.417	-0.500	-0.437
Brev2	A4249_RS05885	A4249_RS05885		cold-shock protein	0.323	0.196	0.445	0.446
Brev2	A4249_RS05900	A4249_RS05900		hypothetical protein	-0.426	-2.057	-0.889	-2.413
Brev2	A4249_RS05905	A4249_RS05905		class I poly(R)-hydroxyalkanoic acid synthase	-0.012	-0.626	0.034	-0.716
Brev2	A4249_RS05910	A4249_RS05910		hypothetical protein	-0.361	-0.190	-0.352	-0.044
Brev2	A4249_RS05915	A4249_RS05915		peptide-methionine (R)-S-oxide reductase MsrB	-0.016	0.255	0.385	0.377
Brev2	A4249_RS05920	A4249_RS05920		N-acetyl-gamma-glutamyl-phosphate reductase	-6.969	-4.399	-5.706	-4.695
Brev2	A4249_RS05935	A4249_RS05935		DUF839 domain-containing protein	-0.001	-0.030	-0.030	-0.039
Brev2	A4249_RS05940	A4249_RS05940		COX15/CtaA family protein	0.464	-0.023	0.828	-0.052
Brev2	A4249_RS05960	A4249_RS05960		MerR family transcriptional regulator	1.145	0.937	1.218	0.351
Brev2	A4249_RS05980	A4249_RS05980		DUF177 domain-containing protein	-0.185	0.082	0.014	0.280
Brev2	A4249_RS05985	A4249_RS05985		ubiquinol-cytochrome C chaperone family protein	-0.275	-0.164	-0.228	-0.328
Brev2	A4249_RS05995	A4249_RS05995		sodium-translocating pyrophosphatase	0.080	0.046	0.114	0.149
Brev2	A4249_RS06000	A4249_RS06000		hypothetical protein	0.066	-0.188	0.107	-0.039
Brev2	A4249_RS06055	A4249_RS06055		class I SAM-dependent methyltransferase	-0.246	-0.097	-0.025	-0.127
Brev2	A4249_RS06065	A4249_RS06065		GNAT family N-acetyltransferase	-0.059	0.166	0.230	0.119
Brev2	A4249_RS06070	A4249_RS06070		NAD(P)-dependent oxidoreductase	-0.186	-0.039	0.017	0.060
Brev2	A4249_RS06075	A4249_RS06075		flagellar motor protein MotB	1.453	0.270	-0.374	-0.215
Brev2	A4249_RS06080	A4249_RS06080		arginyltransferase	-0.031	0.069	-0.109	-0.005
Brev2	A4249_RS06085	A4249_RS06085		peroxide stress protein YaaA	-0.115	-0.061	0.112	-0.142
Brev2	A4249_RS06090	A4249_RS06090		3-hydroxybutyrate dehydrogenase	-0.109	0.372	-0.205	0.086
Brev2	A4249_RS06095	A4249_RS06095		patatin-like phospholipase family protein	-0.030	0.179	-0.468	-0.176
Brev2	A4249_RS06105	A4249_RS06105		cytochrome b	0.216	0.318	0.171	0.383
Brev2	A4249_RS06110	A4249_RS06110		acyl-CoA dehydrogenase	0.064	-0.638	-0.126	-0.951
Brev2	A4249_RS06115	A4249_RS06115		S9 family peptidase	0.133	0.022	-0.024	0.091
Brev2	A4249_RS06120	A4249_RS06120		GNAT family N-acetyltransferase	-0.006	0.077	0.193	0.370
Brev2	A4249_RS06125	A4249_RS06125		hypothetical protein	0.240	0.276	-0.133	0.242
Brev2	A4249_RS06130	A4249_RS06130		hypothetical protein	-0.025	-0.000	-0.018	0.059
Brev2	A4249_RS06155	A4249_RS06155		anthranilate synthase component I	-2.014	-2.458	-1.672	-2.522
Brev2	A4249_RS06165	A4249_RS06165		aminodeoxychorismate/anthranilate synthase component II	-1.801	-2.248	-1.679	-2.297
Brev2	A4249_RS06180	A4249_RS06180		transcriptional repressor LexA	0.087	0.054	-0.014	-0.047
Brev2	A4249_RS06185	A4249_RS06185		ComEC/Rec2 family competence protein	-0.244	-0.101	-0.007	-0.049
Brev2	A4249_RS06230	A4249_RS06230		OmpH family outer membrane protein	-2.235	-4.565	-1.328	-4.595
Brev2	A4249_RS06240	A4249_RS06240		M50 family metallopeptidase	-0.618	-0.536	-0.825	-1.134
Brev2	A4249_RS06280	A4249_RS06280		DUF4142 domain-containing protein	0.053	0.118	0.155	0.048
Brev2	A4249_RS06290	A4249_RS06290		peptide-methionine (S)-S-oxide reductase MsrA	0.037	0.021	-0.064	-0.195
Brev2	A4249_RS06310	A4249_RS06310		DUF1467 family protein	0.002	-0.149	0.114	-0.177
Brev2	A4249_RS06315	A4249_RS06315		DUF3088 family protein	0.110	0.004	0.055	0.085
Brev2	A4249_RS06320	A4249_RS06320		hypothetical protein	0.144	0.166	0.088	0.092
Brev2	A4249_RS06325	A4249_RS06325		ribonuclease J	-0.514	-0.498	-0.864	-0.787
Brev2	A4249_RS06370	A4249_RS06370		hypothetical protein	-0.305	-0.486	0.153	-1.194
Brev2	A4249_RS06385	A4249_RS06385		hypothetical protein	0.097	0.279	0.028	0.079
Brev2	A4249_RS06395	A4249_RS06395		hypothetical protein	-0.203	-0.295	-0.052	-0.033
Brev2	A4249_RS06425	A4249_RS06425		AbgT family transporter	-0.113	0.137	0.001	0.125
Brev2	A4249_RS06435	A4249_RS06435		tRNA-Asp	-0.019	0.776	0.010	0.523
Brev2	A4249_RS06440	A4249_RS06440		glycosyltransferase	-0.906	-1.717	-0.500	-2.134
Brev2	A4249_RS06445	A4249_RS06445		autotransporter outer membrane beta-barrel domain-containing protein	-0.301	-0.863	-0.738	-0.933
Brev2	A4249_RS06455	A4249_RS06455		HU family DNA-binding protein	-0.209	-0.463	-0.555	0.015
Brev2	A4249_RS06465	A4249_RS06465		hypothetical protein	0.183	-0.240	-0.349	0.455
Brev2	A4249_RS06485	A4249_RS06485		hypothetical protein	0.357	-0.425	0.567	-0.127
Brev2	A4249_RS06495	A4249_RS06495		hypothetical protein	0.214	0.170	0.243	0.243
Brev2	A4249_RS06505	A4249_RS06505		MBL fold metallo-hydrolase	0.471	0.235	-0.104	0.070
Brev2	A4249_RS06510	A4249_RS06510		hypothetical protein	0.229	0.030	-0.031	0.202
Brev2	A4249_RS06515	A4249_RS06515		ergothioneine biosynthesis protein EgtB	0.027	0.111	-0.142	0.025
Brev2	A4249_RS06520	A4249_RS06520		acyl-CoA dehydrogenase family protein	0.047	0.024	-0.047	0.016
Brev2	A4249_RS06525	A4249_RS06525		SCP2 sterol-binding domain-containing protein	0.005	-3.493	1.549	-2.368
Brev2	A4249_RS06530	A4249_RS06530		PQ-loop domain-containing transporter	0.319	0.318	0.130	0.212
Brev2	A4249_RS06535	A4249_RS06535		amidase	0.085	0.159	0.040	0.264
Brev2	A4249_RS06540	A4249_RS06540		S9 family peptidase	0.053	0.203	0.085	0.199
Brev2	A4249_RS06550	A4249_RS06550		chorismate mutase	-0.278	-0.300	-0.279	-0.985
Brev2	A4249_RS06555	A4249_RS06555		Hpt domain-containing protein	0.237	-0.142	0.198	-0.072
Brev2	A4249_RS06560	A4249_RS06560		amino acid permease	-0.287	0.148	-0.945	0.050
Brev2	A4249_RS06565	A4249_RS06565		tRNA-Lys	0.009	-0.314	0.385	-0.103
Brev2	A4249_RS06570	A4249_RS06570		glutathione-disulfide reductase	0.556	0.323	1.621	0.310
Brev2	A4249_RS06580	A4249_RS06580		HWE histidine kinase domain-containing protein	-0.620	-0.653	-2.979	-0.816
Brev2	A4249_RS06590	A4249_RS06590		hypothetical protein	-0.139	-0.061	0.047	-0.076
Brev2	A4249_RS06605	A4249_RS06605		imidazolonepropionase	0.134	0.095	0.055	0.071
Brev2	A4249_RS06610	A4249_RS06610		histidine utilization repressor	-0.102	0.012	0.292	-0.154
Brev2	A4249_RS06615	A4249_RS06615		formimidoylglutamate deiminase	0.116	-0.017	-0.151	0.212
Brev2	A4249_RS06620	A4249_RS06620		N-formylglutamate deformylase	0.025	0.299	0.278	0.147
Brev2	A4249_RS06625	A4249_RS06625		urocanate hydratase	-0.044	0.101	0.079	0.031
Brev2	A4249_RS06630	A4249_RS06630		histidine ammonia-lyase	0.043	-0.024	-0.225	0.043
Brev2	A4249_RS06635	A4249_RS06635		manganese efflux pump MntP family protein	-2.862	-3.017	-3.839	-4.003
Brev2	A4249_RS06640	A4249_RS06640		PPC domain-containing protein	0.149	0.089	-0.016	0.271
Brev2	A4249_RS06650	A4249_RS06650		LemA family protein	0.090	-0.135	-0.158	-0.075
Brev2	A4249_RS06655	A4249_RS06655		TPM domain-containing protein	-0.305	-0.342	-0.254	0.103
Brev2	A4249_RS06660	A4249_RS06660		TPM domain-containing protein	-0.059	-0.072	-0.021	-0.191
Brev2	A4249_RS06665	A4249_RS06665		endonuclease/exonuclease/phosphatase family protein	-1.225	-1.889	-1.629	-1.789
Brev2	A4249_RS06670	A4249_RS06670		phospholipase D-like domain-containing protein	0.148	0.073	0.137	0.242
Brev2	A4249_RS06680	A4249_RS06680		tipN	-0.494	-0.763	-0.967	-1.512
Brev2	A4249_RS06685	A4249_RS06685		hypothetical protein	-0.149	-0.058	-0.663	-0.599
Brev2	A4249_RS06690	A4249_RS06690		DUF423 domain-containing protein	-0.216	0.341	0.107	0.243
Brev2	A4249_RS06695	A4249_RS06695		prolyl aminopeptidase	0.139	-0.014	0.218	-0.084
Brev2	A4249_RS06700	A4249_RS06700		DoxX family protein	0.128	0.223	0.029	-0.064
Brev2	A4249_RS06705	A4249_RS06705		pirin family protein	-0.084	-0.026	-0.167	-0.192
Brev2	A4249_RS06710	A4249_RS06710		LysR family transcriptional regulator	0.216	0.118	0.067	0.148
Brev2	A4249_RS06715	A4249_RS06715		hemolysin	-0.044	0.012	0.325	0.286
Brev2	A4249_RS06720	A4249_RS06720		hypothetical protein	-0.047	0.168	0.176	0.056
Brev2	A4249_RS06765	A4249_RS06765		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	-0.016	0.072	-0.505	0.005
Brev2	A4249_RS06770	A4249_RS06770		ATP-binding protein	0.191	0.125	0.163	0.127
Brev2	A4249_RS06780	A4249_RS06780		YicC family protein	-0.272	-0.175	0.259	-0.122
Brev2	A4249_RS06785	A4249_RS06785		endolytic transglycosylase MltG	-1.560	-1.487	-0.757	-1.114
Brev2	A4249_RS06810	A4249_RS06810		molecular chaperone DnaJ	0.103	-0.020	0.244	-0.018
Brev2	A4249_RS06820	A4249_RS06820		SPOR domain-containing protein	-0.261	-0.077	-0.061	0.130
Brev2	A4249_RS06830	A4249_RS06830		chorismate mutase	-4.131	-4.883	-4.171	-4.631
Brev2	A4249_RS06835	A4249_RS06835		prephenate dehydratase domain-containing protein	-4.248	-4.443	-3.673	-4.029
Brev2	A4249_RS06845	A4249_RS06845		ROK family protein	0.036	-0.009	-0.091	-0.062
Brev2	A4249_RS06850	A4249_RS06850		site-specific integrase	-0.235	-0.074	-0.290	-0.456
Brev2	A4249_RS06855	A4249_RS06855		hypothetical protein	0.225	-0.036	-0.017	-0.117
Brev2	A4249_RS06860	A4249_RS06860		DUF5131 family protein	0.042	0.115	0.011	-0.203
Brev2	A4249_RS06865	A4249_RS06865		hypothetical protein	-0.023	-0.188	-0.191	-0.171
Brev2	A4249_RS06870	A4249_RS06870		hypothetical protein	-0.003	0.322	0.267	0.575
Brev2	A4249_RS06875	A4249_RS06875		hypothetical protein	0.230	-0.053	0.212	0.166
Brev2	A4249_RS06880	A4249_RS06880		hypothetical protein	-0.132	0.292	-0.031	-0.111
Brev2	A4249_RS06885	A4249_RS06885		hypothetical protein	-0.264	-0.270	-0.186	-0.358
Brev2	A4249_RS06890	A4249_RS06890		sulfotransferase domain-containing protein	-0.394	-0.425	-0.260	-0.130
Brev2	A4249_RS06895	A4249_RS06895		hypothetical protein	-0.087	-0.412	-0.632	-0.177
Brev2	A4249_RS06905	A4249_RS06905		glycoside hydrolase	0.022	-0.033	0.236	0.148
Brev2	A4249_RS06915	A4249_RS06915		hypothetical protein	-0.016	-0.115	-0.065	-0.030
Brev2	A4249_RS06920	A4249_RS06920		hypothetical protein	-0.299	-0.489	-0.401	-0.036
Brev2	A4249_RS06925	A4249_RS06925		hypothetical protein	0.111	0.017	0.268	0.018
Brev2	A4249_RS06930	A4249_RS06930		SOS response-associated peptidase family protein	0.512	0.163	0.256	0.136
Brev2	A4249_RS06940	A4249_RS06940		hypothetical protein	0.112	-0.142	0.366	-0.133
Brev2	A4249_RS06945	A4249_RS06945		hypothetical protein	0.236	0.169	0.236	0.162
Brev2	A4249_RS06950	A4249_RS06950		hypothetical protein	-0.119	-0.278	0.392	-0.161
Brev2	A4249_RS06960	A4249_RS06960		site-specific integrase	0.112	0.077	-0.123	0.114
Brev2	A4249_RS06965	A4249_RS06965		hypothetical protein	-0.215	0.072	0.138	0.128
Brev2	A4249_RS06970	A4249_RS06970		hypothetical protein	0.094	0.259	0.327	0.327
Brev2	A4249_RS06975	A4249_RS06975		hypothetical protein	-0.178	-0.049	-0.038	-0.005
Brev2	A4249_RS06980	A4249_RS06980		hypothetical protein	-0.030	-0.044	-0.010	0.017
Brev2	A4249_RS06985	A4249_RS06985		hypothetical protein	-1.357	0.445	-0.295	0.350
Brev2	A4249_RS06990	A4249_RS06990		MT-A70 family methyltransferase	0.277	0.036	0.164	-0.256
Brev2	A4249_RS06995	A4249_RS06995		DUF968 domain-containing protein	0.332	0.181	-0.125	0.142
Brev2	A4249_RS07000	A4249_RS07000		hypothetical protein	-0.097	-0.313	-0.148	-0.517
Brev2	A4249_RS07005	A4249_RS07005		YqaJ viral recombinase family protein	-0.076	-0.008	0.405	-0.025
Brev2	A4249_RS07010	A4249_RS07010		ERF family protein	-0.293	-0.074	0.015	-0.269
Brev2	A4249_RS07015	A4249_RS07015		hypothetical protein	0.732	0.173	0.355	0.335
Brev2	A4249_RS07020	A4249_RS07020		hypothetical protein	0.310	0.541	0.116	-1.010
Brev2	A4249_RS07025	A4249_RS07025		hypothetical protein	0.111	-0.065	0.023	-0.103
Brev2	A4249_RS07030	A4249_RS07030		hypothetical protein	-0.600	0.012	-0.145	-0.200
Brev2	A4249_RS07050	A4249_RS07050		hypothetical protein	1.386	0.994	0.790	0.420
Brev2	A4249_RS07060	A4249_RS07060		single-stranded DNA-binding protein	-0.375	0.199	-2.460	0.312
Brev2	A4249_RS07070	A4249_RS07070		hypothetical protein	0.087	0.254	0.159	-0.216
Brev2	A4249_RS07075	A4249_RS07075		helix-turn-helix domain-containing protein	0.128	0.124	0.219	0.053
Brev2	A4249_RS07080	A4249_RS07080		hypothetical protein	0.177	0.174	0.489	0.436
Brev2	A4249_RS07085	A4249_RS07085		hypothetical protein	0.118	-0.071	-0.220	0.120
Brev2	A4249_RS07090	A4249_RS07090		hypothetical protein	0.284	0.593	0.390	0.218
Brev2	A4249_RS07100	A4249_RS07100		hypothetical protein	-0.221	-0.040	-0.064	-0.029
Brev2	A4249_RS07105	A4249_RS07105		hypothetical protein	-0.376	-0.634	0.013	-1.143
Brev2	A4249_RS07110	A4249_RS07110		DUF4043 family protein	-0.080	-0.065	-0.368	-0.112
Brev2	A4249_RS07115	A4249_RS07115		hypothetical protein	-0.103	0.039	-0.067	0.163
Brev2	A4249_RS07120	A4249_RS07120		hypothetical protein	0.510	-0.003	-0.239	0.787
Brev2	A4249_RS07125	A4249_RS07125		hypothetical protein	-0.027	-0.505	0.059	0.087
Brev2	A4249_RS07130	A4249_RS07130		packaged DNA stabilization protein	-0.207	-0.128	-0.217	-0.098
Brev2	A4249_RS07135	A4249_RS07135		hypothetical protein	-0.201	-0.161	-0.357	-0.262
Brev2	A4249_RS07140	A4249_RS07140		hypothetical protein	0.118	-0.024	-0.137	0.233
Brev2	A4249_RS07145	A4249_RS07145		hypothetical protein	-0.246	-1.221	0.053	-0.494
Brev2	A4249_RS07150	A4249_RS07150		hypothetical protein	0.135	0.196	-0.096	0.322
Brev2	A4249_RS07155	A4249_RS07155		hypothetical protein	-0.101	-0.051	-0.244	-0.042
Brev2	A4249_RS07160	A4249_RS07160		hypothetical protein	-0.167	-0.084	-0.106	-0.039
Brev2	A4249_RS07165	A4249_RS07165		WcbI family polysaccharide biosynthesis putative acetyltransferase	0.005	0.067	-0.202	0.070
Brev2	A4249_RS07170	A4249_RS07170		hypothetical protein	0.564	0.415	-0.142	0.414
Brev2	A4249_RS07175	A4249_RS07175		hypothetical protein	-0.132	-0.154	-0.222	0.016
Brev2	A4249_RS07180	A4249_RS07180		hypothetical protein	0.242	0.245	0.125	0.398
Brev2	A4249_RS07185	A4249_RS07185		hypothetical protein	-0.387	0.129	-0.301	-0.068
Brev2	A4249_RS07190	A4249_RS07190		hypothetical protein	0.202	0.282	0.239	-0.306
Brev2	A4249_RS07195	A4249_RS07195		hypothetical protein	-0.214	-0.124	0.181	0.217
Brev2	A4249_RS07200	A4249_RS07200		hypothetical protein	-0.288	-0.166	-0.333	-0.243
Brev2	A4249_RS07205	A4249_RS07205		hypothetical protein	0.177	0.090	0.064	0.389
Brev2	A4249_RS07215	A4249_RS07215		dicarboxylate/amino acid:cation symporter	0.189	0.028	0.187	0.105
Brev2	A4249_RS07220	A4249_RS07220		HAD-IA family hydrolase	0.082	0.025	-0.116	0.041
Brev2	A4249_RS07235	A4249_RS07235		sugar transferase	-0.029	0.212	-0.112	-0.086
Brev2	A4249_RS07240	A4249_RS07240		hypothetical protein	-0.017	-0.065	-0.221	0.049
Brev2	A4249_RS07245	A4249_RS07245		M28 family peptidase	-0.004	0.009	0.047	0.061
Brev2	A4249_RS07255	A4249_RS07255		DUF2147 domain-containing protein	-0.524	-0.069	-0.541	0.047
Brev2	A4249_RS07260	A4249_RS07260		aldo/keto reductase	0.111	0.211	-0.128	0.411
Brev2	A4249_RS07290	A4249_RS07290		ribonuclease E/G	-0.828	-1.737	-0.975	-1.204
Brev2	A4249_RS07305	A4249_RS07305		UPF0262 family protein	-2.660	-3.638	-0.886	-2.654
Brev2	A4249_RS07320	A4249_RS07320		hypothetical protein	1.006	0.093	2.096	0.649
Brev2	A4249_RS07330	A4249_RS07330		hypothetical protein	0.109	0.223	0.127	0.204
Brev2	A4249_RS07335	A4249_RS07335		peptide-methionine (R)-S-oxide reductase MsrB	0.001	0.210	0.020	0.179
Brev2	A4249_RS07340	A4249_RS07340		hypothetical protein	0.048	0.052	0.081	0.039
Brev2	A4249_RS07350	A4249_RS07350		FliM/FliN family flagellar motor switch protein	1.531	0.542	0.273	0.264
Brev2	A4249_RS07365	A4249_RS07365		lysozyme	-0.027	0.255	-0.218	0.048
Brev2	A4249_RS07370	A4249_RS07370		isovaleryl-CoA dehydrogenase	-0.087	0.050	-0.016	0.184
Brev2	A4249_RS07380	A4249_RS07380		exopolysaccharide biosynthesis protein	0.460	0.537	0.543	0.673
Brev2	A4249_RS07385	A4249_RS07385		recombinase family protein	-0.046	-0.037	-0.029	-0.113
Brev2	A4249_RS07390	A4249_RS07390		T3/T7 RNA polymerase	-0.002	0.129	0.024	-0.009
Brev2	A4249_RS07395	A4249_RS07395		hypothetical protein	0.334	0.370	0.789	0.229
Brev2	A4249_RS07400	A4249_RS07400		hypothetical protein	-0.046	-0.249	-0.110	-0.107
Brev2	A4249_RS07405	A4249_RS07405		hypothetical protein	-0.037	0.328	-0.071	0.204
Brev2	A4249_RS07415	A4249_RS07415		portal protein	-0.133	-0.161	-0.018	-0.085
Brev2	A4249_RS07420	A4249_RS07420		hypothetical protein	-0.002	0.099	-0.045	0.109
Brev2	A4249_RS07425	A4249_RS07425		hypothetical protein	-0.215	-0.077	-0.174	0.042
Brev2	A4249_RS07430	A4249_RS07430		hypothetical protein	-0.139	-0.022	0.059	0.201
Brev2	A4249_RS07435	A4249_RS07435		hypothetical protein	0.014	-0.004	0.083	-0.022
Brev2	A4249_RS07440	A4249_RS07440		hypothetical protein	-0.022	-0.054	0.096	-0.010
Brev2	A4249_RS07445	A4249_RS07445		hypothetical protein	0.280	0.202	0.576	0.429
Brev2	A4249_RS07450	A4249_RS07450		hypothetical protein	0.165	0.040	-0.018	0.038
Brev2	A4249_RS07455	A4249_RS07455		M23 family metallopeptidase	-0.013	-0.074	0.138	0.188
Brev2	A4249_RS07460	A4249_RS07460		hypothetical protein	-0.035	-0.071	0.056	0.012
Brev2	A4249_RS07465	A4249_RS07465		phage tail fiber protein	-0.141	0.072	-0.016	0.074
Brev2	A4249_RS07470	A4249_RS07470		hypothetical protein	-0.420	-0.795	-0.791	-0.656
Brev2	A4249_RS07475	A4249_RS07475		tail fiber domain-containing protein	0.030	-0.034	0.122	-0.043
Brev2	A4249_RS07480	A4249_RS07480		hypothetical protein	-0.026	-0.043	-0.377	-0.164
Brev2	A4249_RS07485	A4249_RS07485		hypothetical protein	-0.624	-0.115	-0.242	-0.256
Brev2	A4249_RS07490	A4249_RS07490		hypothetical protein	-0.295	0.199	-0.171	0.119
Brev2	A4249_RS07495	A4249_RS07495		phage terminase large subunit	-0.111	-0.071	-0.139	-0.190
Brev2	A4249_RS07500	A4249_RS07500		site-specific DNA-methyltransferase	-0.103	0.081	-0.057	-0.048
Brev2	A4249_RS07505	A4249_RS07505		hypothetical protein	0.300	0.436	0.325	-0.039
Brev2	A4249_RS07520	A4249_RS07520		zincin-like metallopeptidase domain-containing protein	-0.251	-0.066	-0.137	-0.229
Brev2	A4249_RS07525	A4249_RS07525		hypothetical protein	0.202	0.205	0.095	-0.097
Brev2	A4249_RS07530	A4249_RS07530		hypothetical protein	-0.600	-0.345	-0.261	-0.198
Brev2	A4249_RS07535	A4249_RS07535		ferritin-like domain-containing protein	-0.104	-0.085	0.300	-0.068
Brev2	A4249_RS07550	A4249_RS07550		hypothetical protein	-0.026	-0.050	0.052	-0.071
Brev2	A4249_RS07560	A4249_RS07560		hypothetical protein	-0.212	-0.395	-0.498	-0.317
Brev2	A4249_RS07570	A4249_RS07570		tyrosine-type recombinase/integrase	0.258	0.153	0.024	0.113
Brev2	A4249_RS07595	A4249_RS07595		hypothetical protein	0.146	-0.052	0.001	0.041
