orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS01190	RS_RS01190		hydrolase	-0.759	-0.765	-1.526	0.261	0.305	-0.107	-0.261
RalstoniaGMI1000	RS_RS01195	RS_RS01195		LysR family transcriptional regulator	-0.927	1.285	-0.254	0.321	-0.005	0.555	0.618
RalstoniaGMI1000	RS_RS01205	RS_RS01205		type III secretion system effector protein	0.310	1.360	-0.310	1.269	1.076	0.810	0.436
RalstoniaGMI1000	RS_RS01210	RS_RS01210		hypothetical protein	0.762	0.530	-2.831	0.319	0.508	-0.820	0.535
RalstoniaGMI1000	RS_RS01215	RS_RS01215		calcium-binding protein	-0.717	0.848	1.241	1.012	-0.138	-0.501	-0.333
RalstoniaGMI1000	RS_RS01240	RS_RS01240		PhzF family phenazine biosynthesis protein	-1.237	-0.339	0.667	0.419	0.836	1.489	0.872
RalstoniaGMI1000	RS_RS01245	RS_RS01245		DUF1254 domain-containing protein	-0.923	-0.445	2.307	0.530	-1.357	0.046	0.034
RalstoniaGMI1000	RS_RS01250	RS_RS01250		nitronate monooxygenase	-0.123	-0.743	-1.193	-0.222	-0.991	-0.110	-0.368
RalstoniaGMI1000	RS_RS01255	RS_RS01255		alpha/beta hydrolase	-0.022	0.253	-0.560	2.181	1.880	-0.018	0.279
RalstoniaGMI1000	RS_RS01260	RS_RS01260		hypothetical protein	-0.580	-1.152	-0.717	-0.124	-0.309	0.882	0.382
RalstoniaGMI1000	RS_RS01265	RS_RS01265		MBL fold metallo-hydrolase	-0.425	-2.230	-1.200	0.959	-0.125	-0.516	-0.186
RalstoniaGMI1000	RS_RS01275	RS_RS01275		YbaK/EbsC family protein	-0.771	2.080	-0.581	-0.559	-2.124	0.035	0.161
RalstoniaGMI1000	RS_RS01280	RS_RS01280		hydroxymethylglutaryl-CoA lyase	-0.620	0.542	-0.004	-0.890	0.974	0.552	0.576
RalstoniaGMI1000	RS_RS01285	RS_RS01285		glyoxylate/hydroxypyruvate reductase A	0.114	1.433	-0.642	2.296	0.186	1.863	1.343
RalstoniaGMI1000	RS_RS01290	RS_RS01290		type II toxin-antitoxin system RelE/ParE family toxin	-0.396	2.177	0.228	-0.944	-0.348	0.535	0.108
RalstoniaGMI1000	RS_RS01295	RS_RS01295		type II toxin-antitoxin system Phd/YefM family antitoxin	0.859	-0.939	-0.643	0.143	-0.370	1.349	1.034
RalstoniaGMI1000	RS_RS01300	RS_RS01300		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	0.718	-1.193	-0.869	-0.287	-0.243	-1.371	-0.346
RalstoniaGMI1000	RS_RS01305	RS_RS01305		biotin synthase	-2.659	-0.268	-1.036	-1.713	-0.506	-1.814	-0.914
RalstoniaGMI1000	RS_RS01310	RS_RS01310		enoyl-CoA hydratase	0.591	0.507	0.186	0.109	0.894	-0.202	0.026
RalstoniaGMI1000	RS_RS01315	RS_RS01315		dienelactone hydrolase family protein	-0.832	-1.341	-0.280	-0.961	-0.408	-1.298	-0.322
RalstoniaGMI1000	RS_RS01320	RS_RS01320		methylcrotonoyl-CoA carboxylase	-0.613	-0.536	0.182	0.928	0.102	-0.720	0.509
RalstoniaGMI1000	RS_RS01325	RS_RS01325		hypothetical protein	-1.044	0.785	-0.152	0.337	-0.192	-0.460	-0.321
RalstoniaGMI1000	RS_RS01330	RS_RS01330		HAD family phosphatase	0.764	-0.291	0.033	-0.406	-0.838	0.151	-0.872
RalstoniaGMI1000	RS_RS01340	RS_RS01340		2-hydroxychromene-2-carboxylate isomerase	0.744	-0.132	1.381	-0.391	-0.459	-0.124	-0.194
RalstoniaGMI1000	RS_RS01345	RS_RS01345		butyryl-CoA dehydrogenase	0.451	0.226	0.821	-0.321	-0.785	1.982	1.375
RalstoniaGMI1000	RS_RS01350	RS_RS01350		short chain dehydrogenase	0.884	1.495	0.315	0.091	-0.385	1.333	1.342
RalstoniaGMI1000	RS_RS01355	RS_RS01355		acetyl-CoA C-acyltransferase	0.747	0.310	1.004	-0.330	-1.023	0.042	0.649
RalstoniaGMI1000	RS_RS01360	RS_RS01360		carbonate dehydratase	-0.068	-0.573	-1.347	-2.085	-1.774	-1.130	-2.038
RalstoniaGMI1000	RS_RS01365	RS_RS01365		bifunctional isocitrate dehydrogenase kinase/phosphatase	-0.156	-0.179	-0.300	0.506	1.257	-1.108	-0.424
RalstoniaGMI1000	RS_RS01370	RS_RS01370		isovaleryl-CoA dehydrogenase	0.631	-0.145	1.608	0.377	-0.185	1.390	-1.204
RalstoniaGMI1000	RS_RS01375	RS_RS01375		MerR family DNA-binding transcriptional regulator	1.716	-0.266	1.825	-0.504	-0.702	0.017	-1.088
RalstoniaGMI1000	RS_RS01380	RS_RS01380		Zn-dependent hydrolase	0.709	-2.068	-0.082	-0.019	1.443	-0.151	-0.114
RalstoniaGMI1000	RS_RS01385	RS_RS01385		antibiotic biosynthesis monooxygenase	0.661	2.505	2.190	-0.632	-0.138	-0.589	-0.812
RalstoniaGMI1000	RS_RS01390	RS_RS01390		hypothetical protein	0.149	-0.031	-1.151	0.034	0.044	-0.372	-0.703
RalstoniaGMI1000	RS_RS01395	RS_RS01395		short-chain dehydrogenase	-0.857	-0.312	1.284	-0.029	0.250	0.707	0.795
RalstoniaGMI1000	RS_RS01400	RS_RS01400		thiol:disulfide interchange protein DsbA/DsbL	-8.131	-4.598	-4.083	-0.980	-0.201	-0.286	-1.064
RalstoniaGMI1000	RS_RS01405	RS_RS01405		SPOR domain-containing protein	-3.193	-0.617	-0.696	-0.223	-1.391	-1.789	-0.903
RalstoniaGMI1000	RS_RS01420	RS_RS01420		sensor histidine kinase	-8.796	-1.173	-2.818	4.370	-5.554	5.296	-2.632
RalstoniaGMI1000	RS_RS01430	RS_RS01430		response regulator	-1.435	-0.904	-2.180	-1.877	-0.567	-2.379	-2.150
RalstoniaGMI1000	RS_RS01435	RS_RS01435		DNA-binding response regulator	-7.531	-1.927	-4.411	4.301	-8.499	6.471	-5.828
RalstoniaGMI1000	RS_RS01440	RS_RS01440		hypothetical protein	-0.072	0.577	0.486	1.011	0.233	2.021	-0.444
RalstoniaGMI1000	RS_RS01445	RS_RS01445		methionine synthase	-7.785	-3.682	-1.054	-0.078	-0.461	-0.964	-1.878
RalstoniaGMI1000	RS_RS01450	RS_RS01450		5-methyltetrahydrofolate--homocysteine methyltransferase	-5.253	-2.746	-0.407	-0.606	-0.506	-1.337	-2.410
RalstoniaGMI1000	RS_RS01455	RS_RS01455		rhodanese-like domain-containing protein	-0.530	-0.167	0.075	-1.070	-0.607	-2.273	-1.579
RalstoniaGMI1000	RS_RS01460	RS_RS01460		DUF3567 domain-containing protein	-1.410	0.816	-0.722	0.269	0.906	0.361	-0.585
RalstoniaGMI1000	RS_RS01465	RS_RS01465		3-oxoadipate enol-lactonase	1.167	-0.874	0.873	-0.902	-0.391	0.672	1.453
RalstoniaGMI1000	RS_RS01470	RS_RS01470		DUF3108 domain-containing protein	0.548	0.614	1.355	-0.149	-0.295	-0.366	0.459
RalstoniaGMI1000	RS_RS01475	RS_RS01475		IclR family transcriptional regulator	0.236	-0.725	1.283	-0.922	0.097	0.348	-0.650
RalstoniaGMI1000	RS_RS01480	RS_RS01480		FAA hydrolase family protein	0.301	-0.089	1.662	0.853	-0.318	-0.186	0.289
RalstoniaGMI1000	RS_RS01485	RS_RS01485		IclR family transcriptional regulator	0.449	-0.001	-0.701	1.685	0.924	1.275	0.374
RalstoniaGMI1000	RS_RS01495	RS_RS01495		enoyl-CoA hydratase	1.335	-0.288	0.160	0.619	0.369	1.302	1.348
RalstoniaGMI1000	RS_RS01500	RS_RS01500		hypothetical protein	1.056	0.305	0.381	-0.897	-0.771	-0.597	-0.637
RalstoniaGMI1000	RS_RS01505	RS_RS01505		patatin	-0.144	0.133	0.373	-0.810	-0.459	1.740	0.493
RalstoniaGMI1000	RS_RS01510	RS_RS01510		glutathione peroxidase	1.012	0.497	1.014	-0.429	-0.304	0.306	-0.353
RalstoniaGMI1000	RS_RS01515	RS_RS01515		ferritin	-1.001	-1.195	-2.854	-1.431	-2.244	-2.219	-0.920
RalstoniaGMI1000	RS_RS01525	RS_RS01525		SPOR domain-containing protein	-0.452	0.501	-0.560	1.022	1.924	-1.004	0.621
RalstoniaGMI1000	RS_RS01540	RS_RS01540		ABC transporter permease	0.225	-0.072	-0.361	0.937	-0.368	-1.213	-0.681
RalstoniaGMI1000	RS_RS01545	RS_RS01545		ABC transporter ATP-binding protein	0.385	0.334	-0.673	1.330	0.614	-1.694	-1.400
RalstoniaGMI1000	RS_RS01550	RS_RS01550		MCE family protein	0.277	2.496	-0.662	1.181	1.081	-0.174	-0.562
RalstoniaGMI1000	RS_RS01555	RS_RS01555		hypothetical protein	-0.428	-1.729	0.097	-0.662	0.002	-1.250	-0.291
RalstoniaGMI1000	RS_RS01560	RS_RS01560		teicoplanin resistance protein VanZ	-0.938	-0.077	1.432	0.231	-1.164	0.894	1.200
RalstoniaGMI1000	RS_RS01570	RS_RS01570		phospholipase C, phosphocholine-specific	-0.094	-1.068	0.688	1.049	1.726	0.086	-0.510
RalstoniaGMI1000	RS_RS01575	RS_RS01575		hypothetical protein	-0.526	0.715	0.266	0.262	-0.654	0.775	-0.206
RalstoniaGMI1000	RS_RS01580	RS_RS01580		type III secretion system YopJ family effector RipAE	1.216	1.402	1.521	-0.305	0.006	0.009	0.262
RalstoniaGMI1000	RS_RS01595	RS_RS01595		DUF2917 domain-containing protein	-1.021	-0.173	-0.268	-0.012	1.251	-0.156	-0.616
RalstoniaGMI1000	RS_RS01600	RS_RS01600		transcriptional regulator GcvA	0.489	-0.066	-0.692	-0.232	-0.865	-1.005	-0.654
RalstoniaGMI1000	RS_RS01610	RS_RS01610		D-alanyl-D-alanine carboxypeptidase	-1.084	-0.817	-0.377	-0.990	-0.096	-0.909	0.454
RalstoniaGMI1000	RS_RS01620	RS_RS01620		ferredoxin	-0.569	-0.230	0.437	1.241	1.264	1.160	0.415
RalstoniaGMI1000	RS_RS01625	RS_RS01625		C4-dicarboxylate transporter 1	0.141	-1.522	-0.809	-1.477	-0.961	-1.048	0.036
RalstoniaGMI1000	RS_RS01630	RS_RS01630		sensor histidine kinase	-0.418	0.646	0.280	-1.024	0.705	-2.889	-1.718
RalstoniaGMI1000	RS_RS01635	RS_RS01635		sigma-54-dependent Fis family transcriptional regulator	-0.008	-0.364	1.875	-0.517	-0.921	0.027	-0.863
RalstoniaGMI1000	RS_RS01645	RS_RS01645		O-acetyl-ADP-ribose deacetylase	1.716	0.220	-0.783	1.906	0.496	-0.861	0.301
RalstoniaGMI1000	RS_RS01650	RS_RS01650		hypothetical protein	-0.231	2.574	0.176	-1.106	1.140	-0.959	-0.539
RalstoniaGMI1000	RS_RS01655	RS_RS01655		hypothetical protein	1.017	-0.395	1.873	-0.120	0.536	0.300	1.089
RalstoniaGMI1000	RS_RS01660	RS_RS01660		polyphenol oxidase	-0.256	1.111	0.676	-0.129	-0.586	0.039	-0.305
RalstoniaGMI1000	RS_RS01665	RS_RS01665		ATP-dependent protease	0.049	0.123	-1.102	0.028	0.129	0.056	0.385
RalstoniaGMI1000	RS_RS01680	RS_RS01680		hypothetical protein	0.290	-0.691	0.107	-0.934	-0.404	0.816	0.781
RalstoniaGMI1000	RS_RS01685	RS_RS01685		nitrogen regulatory protein P-II 1	0.627	-0.173	-0.645	1.344	-0.059	1.511	0.397
RalstoniaGMI1000	RS_RS01690	RS_RS01690		ammonium transporter	0.133	0.481	0.418	1.063	0.271	0.338	-0.427
RalstoniaGMI1000	RS_RS01700	RS_RS01700		glutathione synthetase	-1.380	0.039	-0.723	-0.095	0.823	-1.909	-2.476
RalstoniaGMI1000	RS_RS01705	RS_RS01705		PTS fructose transporter subunit IIA	-0.411	-0.041	-1.168	-1.709	-1.584	-0.991	-3.548
RalstoniaGMI1000	RS_RS01715	RS_RS01715		phosphoenolpyruvate--protein phosphotransferase	1.156	-1.824	5.970	3.424	2.317	2.973	3.156
RalstoniaGMI1000	RS_RS01725	RS_RS01725		bacterioferritin	-0.459	-2.082	0.094	0.280	0.445	0.800	-1.464
RalstoniaGMI1000	RS_RS01735	RS_RS01735		S41 family peptidase	1.042	0.309	-1.908	-0.697	-0.472	-1.468	-2.086
RalstoniaGMI1000	RS_RS01745	RS_RS01745		rhodanese-like domain-containing protein	-1.289	0.445	-0.376	0.159	0.008	-1.290	0.175
RalstoniaGMI1000	RS_RS01750	RS_RS01750		glutaredoxin 3	0.247	-0.448	-0.930	0.851	-0.916	-0.707	-1.755
RalstoniaGMI1000	RS_RS01755	RS_RS01755		protein-export protein SecB	-1.215	-0.695	-0.454	-0.262	1.053	-0.760	-0.387
RalstoniaGMI1000	RS_RS01765	RS_RS01765		tRNA (uridine(34)/cytosine(34)/5- carboxymethylaminomethyluridine(34)-2'-O)- methyltransferase TrmL	0.589	0.440	0.173	-1.444	-0.102	-0.074	-0.224
RalstoniaGMI1000	RS_RS01770	RS_RS01770		amidophosphoribosyltransferase	0.965	0.408	0.352	-1.891	-0.125	-0.699	-1.092
RalstoniaGMI1000	RS_RS01780	RS_RS01780		DUF2244 domain-containing protein	-0.867	0.206	-0.181	-0.787	1.345	0.515	0.730
RalstoniaGMI1000	RS_RS01785	RS_RS01785		cytochrome c oxidase subunit II	-0.675	-1.252	0.191	0.779	0.353	0.607	-1.063
RalstoniaGMI1000	RS_RS01790	RS_RS01790		cytochrome c oxidase subunit I	-0.469	-0.905	-1.585	-0.088	-0.358	0.407	-0.084
RalstoniaGMI1000	RS_RS01795	RS_RS01795		cytochrome c oxidase assembly protein	-1.102	-1.074	-0.228	0.978	-1.820	-0.615	-0.151
RalstoniaGMI1000	RS_RS01805	RS_RS01805		cytochrome c oxidase subunit 3	0.497	0.207	0.217	0.465	0.197	-1.010	-0.499
RalstoniaGMI1000	RS_RS01815	RS_RS01815		SURF1 family protein	-0.166	-0.508	-0.379	-0.475	-0.886	1.399	-1.086
RalstoniaGMI1000	RS_RS01820	RS_RS01820		cytochrome c oxidase subunit I	-1.178	-1.442	-0.152	-1.458	1.590	-2.070	-0.444
RalstoniaGMI1000	RS_RS01825	RS_RS01825		heme A synthase	-1.424	-0.200	-0.774	-0.100	0.528	0.016	1.210
RalstoniaGMI1000	RS_RS01830	RS_RS01830		protoheme IX farnesyltransferase	-1.197	-0.034	-1.063	-1.144	-0.166	-1.966	-1.743
RalstoniaGMI1000	RS_RS01835	RS_RS01835		SCO family protein	-0.294	0.533	-0.002	-1.020	-0.361	-0.066	-0.574
RalstoniaGMI1000	RS_RS01845	RS_RS01845		GGDEF domain-containing protein	0.922	-0.226	-0.113	-0.197	-1.060	0.072	-0.485
RalstoniaGMI1000	RS_RS01850	RS_RS01850		OsmC family peroxiredoxin	0.257	0.684	0.576	-0.931	-1.345	2.516	2.361
RalstoniaGMI1000	RS_RS01855	RS_RS01855		pirin family protein	0.688	-0.226	-0.709	0.125	0.766	0.733	-0.106
RalstoniaGMI1000	RS_RS01860	RS_RS01860		DNA-binding protein YbiB	-1.142	-0.565	-1.533	-1.044	-1.670	0.133	-1.143
RalstoniaGMI1000	RS_RS01865	RS_RS01865		ABC transporter ATP-binding protein	1.368	-0.724	1.671	1.030	0.357	0.326	-0.768
RalstoniaGMI1000	RS_RS01870	RS_RS01870		nitrate ABC transporter, permease protein	0.518	-0.775	-0.257	0.765	0.283	1.511	0.648
RalstoniaGMI1000	RS_RS01875	RS_RS01875		nitrate ABC transporter substrate-binding protein	0.812	0.301	0.724	1.327	0.019	-2.003	-0.106
RalstoniaGMI1000	RS_RS01885	RS_RS01885		response regulator	-0.240	0.235	1.349	0.376	-0.520	0.705	0.891
RalstoniaGMI1000	RS_RS01890	RS_RS01890		FAA hydrolase family protein	0.244	-0.961	-0.254	-1.621	-1.833	0.314	0.469
RalstoniaGMI1000	RS_RS01895	RS_RS01895		maleylacetoacetate isomerase	1.630	0.799	-3.252	-1.512	0.338	-0.880	-1.746
RalstoniaGMI1000	RS_RS01900	RS_RS01900		amino acid transporter	-0.339	-0.316	-1.754	-0.659	0.374	-0.732	0.791
RalstoniaGMI1000	RS_RS01910	RS_RS01910		insulinase family protein	0.196	0.867	-1.109	0.714	0.919	-0.310	-2.277
RalstoniaGMI1000	RS_RS01915	RS_RS01915		insulinase family protein	-0.531	0.059	1.511	-1.674	-0.503	-1.711	-2.635
RalstoniaGMI1000	RS_RS01920	RS_RS01920		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	0.809	1.448	-0.126	-0.231	-0.686	0.216	0.808
RalstoniaGMI1000	RS_RS01935	RS_RS01935		DUF4124 domain-containing protein	0.062	0.719	0.701	-0.117	0.487	-0.375	0.239
RalstoniaGMI1000	RS_RS01970	RS_RS01970		hypothetical protein	-0.521	0.481	1.150	-1.691	-0.066	-1.569	-0.105
RalstoniaGMI1000	RS_RS01975	RS_RS01975		formamidopyrimidine-DNA glycosylase	-0.188	1.947	-0.417	0.895	-0.330	0.728	0.314
RalstoniaGMI1000	RS_RS01980	RS_RS01980		GTPase	-1.506	-5.709	0.801	-3.412	-2.787	-2.827	-2.484
RalstoniaGMI1000	RS_RS01985	RS_RS01985		A/G-specific adenine glycosylase	0.533	0.256	0.369	0.154	-0.089	-0.536	-0.212
RalstoniaGMI1000	RS_RS01990	RS_RS01990		ATP-dependent protease	0.805	0.395	-1.349	-0.264	-0.076	-0.672	-0.049
RalstoniaGMI1000	RS_RS01995	RS_RS01995		RNase adaptor protein RapZ	-1.692	-2.453	-4.287	-1.240	-1.794	0.642	-3.668
RalstoniaGMI1000	RS_RS02000	RS_RS02000		hypothetical protein	-0.378	-0.120	2.098	-0.044	0.018	0.863	0.785
RalstoniaGMI1000	RS_RS02015	RS_RS02015		ribosomal subunit interface protein	0.715	-0.968	-1.724	-0.622	-1.991	0.137	-0.195
RalstoniaGMI1000	RS_RS02020	RS_RS02020		RNA polymerase sigma-54 factor	-0.911	-3.107	-1.291	-0.252	-2.141	-0.841	-1.540
RalstoniaGMI1000	RS_RS02040	RS_RS02040		3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	1.924	-0.254	2.488	0.196	-0.198	0.416	0.500
RalstoniaGMI1000	RS_RS02050	RS_RS02050		potassium transporter	1.086	-0.455	-0.122	6.180	2.622	4.115	0.197
RalstoniaGMI1000	RS_RS02055	RS_RS02055		aryl-sulfate sulfotransferase	0.268	-0.886	0.271	1.763	1.414	0.674	1.443
RalstoniaGMI1000	RS_RS02060	RS_RS02060		protease	-0.541	-1.135	-0.503	0.002	-0.588	1.439	1.470
RalstoniaGMI1000	RS_RS02065	RS_RS02065		adenine phosphoribosyltransferase	-0.352	0.058	-0.068	1.160	-0.532	0.436	-1.522
RalstoniaGMI1000	RS_RS02070	RS_RS02070		LysE family translocator	0.344	-0.475	0.527	0.174	0.145	0.229	-0.238
RalstoniaGMI1000	RS_RS02075	RS_RS02075		membrane protein	-1.760	-0.548	0.404	-0.590	1.233	-1.088	-0.933
RalstoniaGMI1000	RS_RS02080	RS_RS02080		excinuclease ABC subunit UvrA	-0.806	-1.015	1.178	-0.347	-0.110	-0.834	0.572
RalstoniaGMI1000	RS_RS02085	RS_RS02085		MFS transporter	-2.604	0.884	-0.267	0.580	0.250	-0.338	-0.798
RalstoniaGMI1000	RS_RS02095	RS_RS02095		IS3 family transposase	-0.811	-0.242	-0.809	0.898	0.593	0.272	-0.194
RalstoniaGMI1000	RS_RS02105	RS_RS02105		hypothetical protein	0.714	-0.205	-0.882	1.102	-0.473	-0.578	-0.756
RalstoniaGMI1000	RS_RS02115	RS_RS02115		beta-ketoacyl-[acyl-carrier-protein] synthase II	-0.059	1.426	2.213	1.323	-0.896	-0.404	-0.207
RalstoniaGMI1000	RS_RS02120	RS_RS02120		polysaccharide deacetylase family protein	-0.048	-0.692	-0.433	0.029	-0.883	0.234	-0.003
RalstoniaGMI1000	RS_RS02125	RS_RS02125		membrane protein	-0.204	-0.623	0.127	1.384	1.070	1.249	-1.269
RalstoniaGMI1000	RS_RS02130	RS_RS02130		outer membrane lipoprotein carrier protein LolA	-0.876	0.489	-0.228	-0.759	-0.985	-0.028	2.155
RalstoniaGMI1000	RS_RS02135	RS_RS02135		acyl-CoA synthetase	1.268	1.573	1.942	-0.094	0.052	-2.271	-1.121
RalstoniaGMI1000	RS_RS02140	RS_RS02140		beta-hydroxyacyl-ACP dehydratase	-0.074	0.806	-0.055	1.392	-0.208	0.244	0.164
RalstoniaGMI1000	RS_RS02145	RS_RS02145		membrane protein	-0.940	0.786	-0.498	-1.102	-1.705	1.036	0.884
RalstoniaGMI1000	RS_RS02150	RS_RS02150		acyl carrier protein	-0.202	-0.549	0.533	0.529	0.984	-0.496	-0.553
RalstoniaGMI1000	RS_RS02160	RS_RS02160		glycosyltransferase family 2 protein	-0.825	0.347	1.631	0.706	1.204	2.079	0.653
RalstoniaGMI1000	RS_RS02170	RS_RS02170		hypothetical protein	-0.734	0.634	0.212	-0.197	-0.276	1.373	0.477
RalstoniaGMI1000	RS_RS02175	RS_RS02175		alpha/beta hydrolase	-1.695	0.687	-0.518	0.691	-1.064	0.866	0.547
RalstoniaGMI1000	RS_RS02180	RS_RS02180		hypothetical protein	-0.966	0.578	-1.788	0.930	1.149	-0.608	-1.224
RalstoniaGMI1000	RS_RS02185	RS_RS02185		gluconate kinase	2.300	-0.612	-3.635	-0.528	-2.400	2.591	-3.706
RalstoniaGMI1000	RS_RS02190	RS_RS02190		AMP-binding protein	-0.367	0.405	-1.089	1.208	1.359	0.500	0.091
RalstoniaGMI1000	RS_RS02195	RS_RS02195		hypothetical protein	0.075	-0.627	0.796	0.695	-0.210	1.342	0.898
RalstoniaGMI1000	RS_RS02200	RS_RS02200		hypothetical protein	1.092	1.102	-0.393	-0.338	0.335	1.390	0.548
RalstoniaGMI1000	RS_RS02205	RS_RS02205		peptidase C39	-1.549	-1.179	2.071	-0.172	1.852	0.382	-0.005
RalstoniaGMI1000	RS_RS02210	RS_RS02210		hypothetical protein	-0.352	0.174	0.195	-0.130	1.102	0.636	0.370
RalstoniaGMI1000	RS_RS02215	RS_RS02215		acetate kinase	0.886	-0.350	-0.615	2.012	0.390	1.558	0.720
RalstoniaGMI1000	RS_RS02220	RS_RS02220		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	-3.320	-0.605	0.390	-0.404	0.151	-0.521	0.581
RalstoniaGMI1000	RS_RS02230	RS_RS02230		potassium channel protein	-0.744	-0.776	-0.231	-0.396	-0.551	-0.887	1.723
RalstoniaGMI1000	RS_RS02235	RS_RS02235		hypothetical protein	-0.657	-0.439	1.467	-0.434	0.933	-0.333	-0.142
RalstoniaGMI1000	RS_RS02240	RS_RS02240		membrane protein	2.594	1.260	-1.571	0.225	-0.715	0.023	1.484
RalstoniaGMI1000	RS_RS02245	RS_RS02245		DedA family protein	-0.944	-0.085	-0.158	-0.217	-0.343	1.782	0.414
RalstoniaGMI1000	RS_RS02250	RS_RS02250		FAD-linked oxidase	-16.159	-14.027	-13.104	-0.772	-15.179	0.562	-15.707
RalstoniaGMI1000	RS_RS02260	RS_RS02260		ABC transporter ATP-binding protein/permease	0.192	-0.121	0.175	0.476	-0.559	-0.500	-0.917
RalstoniaGMI1000	RS_RS02265	RS_RS02265		DUF971 domain-containing protein	1.780	0.313	-0.154	0.944	1.098	-0.580	-0.152
RalstoniaGMI1000	RS_RS02275	RS_RS02275		membrane protein	0.390	0.253	1.934	-1.686	-0.826	0.812	0.634
RalstoniaGMI1000	RS_RS02290	RS_RS02290		methyltransferase domain-containing protein	-0.457	0.084	-0.375	1.316	1.020	0.877	0.068
RalstoniaGMI1000	RS_RS02295	RS_RS02295		sodium:solute symporter	-0.294	-0.083	-0.176	-0.226	-0.461	-0.616	-1.281
RalstoniaGMI1000	RS_RS02305	RS_RS02305		DUF502 domain-containing protein	-1.019	-1.325	0.259	-1.370	-0.183	0.201	0.062
RalstoniaGMI1000	RS_RS02325	RS_RS02325		EEP domain-containing protein	-0.033	0.630	-0.423	0.464	1.468	0.443	0.108
RalstoniaGMI1000	RS_RS02330	RS_RS02330		cardiolipin synthase ClsB	0.292	-0.806	-1.211	1.584	0.038	0.735	0.248
RalstoniaGMI1000	RS_RS02335	RS_RS02335		acyl CoA:acetate/3-ketoacid CoA transferase	0.834	-0.354	-1.156	0.777	-0.311	0.862	0.999
RalstoniaGMI1000	RS_RS02340	RS_RS02340		TetR/AcrR family transcriptional regulator	0.695	-0.099	0.168	-1.219	-0.653	-0.433	-0.735
RalstoniaGMI1000	RS_RS02345	RS_RS02345		acyl-CoA dehydrogenase	0.283	0.861	2.000	1.631	1.533	-1.207	-0.410
RalstoniaGMI1000	RS_RS02350	RS_RS02350		3-hydroxyacyl-CoA dehydrogenase	-0.685	0.865	3.848	0.555	3.423	0.166	3.932
RalstoniaGMI1000	RS_RS02360	RS_RS02360		enoyl-CoA hydratase	-1.374	1.263	-0.594	-0.458	0.339	3.248	2.049
RalstoniaGMI1000	RS_RS02365	RS_RS02365		acyl-CoA thioesterase	0.966	-0.591	0.632	-0.525	0.597	-0.601	0.018
RalstoniaGMI1000	RS_RS02370	RS_RS02370		ABC transporter ATP-binding protein/permease	0.513	-0.231	1.043	1.081	-0.207	1.349	-0.505
RalstoniaGMI1000	RS_RS02375	RS_RS02375		LysR family transcriptional regulator	-1.577	-0.898	2.119	-1.993	0.112	-2.666	1.039
RalstoniaGMI1000	RS_RS02380	RS_RS02380		Glu/Leu/Phe/Val dehydrogenase	1.842	0.726	2.798	-0.390	4.539	-0.141	3.207
RalstoniaGMI1000	RS_RS02385	RS_RS02385		amino acid ABC transporter substrate-binding protein	0.059	0.824	0.855	2.785	-0.873	1.377	-1.306
RalstoniaGMI1000	RS_RS02390	RS_RS02390		amino acid ABC transporter permease	0.289	0.088	-1.229	-0.040	-0.271	-0.741	-0.579
RalstoniaGMI1000	RS_RS02395	RS_RS02395		glutamate/aspartate transporter permease GltK	1.172	0.300	-0.807	1.211	0.284	0.097	-0.121
RalstoniaGMI1000	RS_RS02405	RS_RS02405		class II glutamine amidotransferase	-0.166	1.175	0.540	1.492	1.565	0.351	0.019
RalstoniaGMI1000	RS_RS02410	RS_RS02410		tartrate dehydrogenase	0.177	-0.182	-0.539	0.583	-0.650	0.950	0.854
RalstoniaGMI1000	RS_RS02415	RS_RS02415		glycerate kinase	-0.089	-1.311	-0.712	0.599	-0.816	-0.000	-0.906
RalstoniaGMI1000	RS_RS02430	RS_RS02430		OsmC family protein	-3.904	-1.051	-1.070	-1.107	-2.177	-0.139	-1.678
RalstoniaGMI1000	RS_RS02445	RS_RS02445		hypothetical protein	0.079	3.178	0.402	-0.314	-0.142	2.083	1.139
RalstoniaGMI1000	RS_RS02450	RS_RS02450		membrane protein	-1.306	-1.083	-0.500	0.962	0.045	-0.747	-2.708
RalstoniaGMI1000	RS_RS02460	RS_RS02460		anhydro-N-acetylmuramic acid kinase	1.520	0.118	0.156	-1.218	1.137	0.908	0.901
RalstoniaGMI1000	RS_RS02480	RS_RS02480		histidine phosphatase family protein	-1.548	0.578	1.808	1.397	-0.867	-0.581	-1.084
RalstoniaGMI1000	RS_RS02495	RS_RS02495		glycerophosphoryl diester phosphodiesterase	0.480	0.175	0.911	2.029	0.340	1.550	0.231
