orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS21015	RS_RS21015		TetR/AcrR family transcriptional regulator	-0.082	-0.019	-0.361	-0.070	-0.278	-0.453	-0.518
RalstoniaGMI1000	RS_RS21020	RS_RS21020		transcription regulator protein	0.427	-0.457	0.349	-0.025	-0.029	-0.300	-0.496
RalstoniaGMI1000	RS_RS21025	RS_RS21025		adeC/adeK/oprM family multidrug efflux complex outer membrane factor	-0.014	-0.176	0.149	0.074	0.001	-0.089	-0.079
RalstoniaGMI1000	RS_RS21030	RS_RS21030		multidrug efflux RND transporter permease subunit	-0.038	-0.058	-0.188	0.188	0.082	-0.020	0.124
RalstoniaGMI1000	RS_RS21035	RS_RS21035		efflux RND transporter periplasmic adaptor subunit	-0.051	0.160	-0.055	-0.200	-0.005	0.006	0.107
RalstoniaGMI1000	RS_RS21040	RS_RS21040		YncE family protein	0.060	0.044	0.156	-0.005	-0.001	-0.127	-0.085
RalstoniaGMI1000	RS_RS21045	RS_RS21045		GntR family transcriptional regulator	-0.106	-0.185	0.111	0.008	-0.028	0.008	0.132
RalstoniaGMI1000	RS_RS21055	RS_RS21055		LysR family transcriptional regulator	-0.013	0.018	0.006	0.092	0.024	0.140	0.228
RalstoniaGMI1000	RS_RS21060	RS_RS21060		SMP-30/gluconolactonase/LRE family protein	0.039	-0.006	0.107	-0.228	-0.312	-0.102	0.003
RalstoniaGMI1000	RS_RS21065	RS_RS21065		spermidine synthase	-0.049	0.027	-0.121	0.249	0.273	-0.190	-0.079
RalstoniaGMI1000	RS_RS21070	RS_RS21070		5-dehydro-4-deoxyglucarate dehydratase	-0.047	-0.061	0.020	0.092	0.028	0.017	-0.050
RalstoniaGMI1000	RS_RS21075	RS_RS21075		aldehyde dehydrogenase (NADP(+))	-0.119	0.249	0.026	-0.031	-0.086	-0.081	-0.240
RalstoniaGMI1000	RS_RS21080	RS_RS21080		MFS transporter	-0.263	0.020	-0.037	-0.079	-0.053	-0.022	0.077
RalstoniaGMI1000	RS_RS21085	RS_RS21085		glucarate dehydratase	-0.346	0.242	-0.077	0.870	0.259	-0.029	0.543
RalstoniaGMI1000	RS_RS21090	RS_RS21090		galactarate dehydratase	0.163	-0.441	0.094	-0.065	-0.113	-0.294	-0.023
RalstoniaGMI1000	RS_RS21095	RS_RS21095		NAD(P)-dependent oxidoreductase	-0.156	-0.193	0.040	0.168	0.239	0.014	0.012
RalstoniaGMI1000	RS_RS21100	RS_RS21100		SMP-30/gluconolactonase/LRE family protein	-0.169	-0.607	-0.106	-0.193	0.084	0.107	0.009
RalstoniaGMI1000	RS_RS21105	RS_RS21105		endopolygalacturonase	-0.024	0.160	0.002	-0.109	-0.114	-0.154	-0.221
RalstoniaGMI1000	RS_RS21110	RS_RS21110		MFS transporter	0.007	0.077	-0.091	-0.123	-0.188	-0.042	-0.040
RalstoniaGMI1000	RS_RS21115	RS_RS21115		NUDIX domain-containing protein	-0.090	0.086	0.058	-0.122	-0.140	-0.485	-0.104
RalstoniaGMI1000	RS_RS21120	RS_RS21120		nicotinate phosphoribosyltransferase	0.071	-0.076	-0.148	-0.001	0.035	0.080	0.149
RalstoniaGMI1000	RS_RS21140	RS_RS21140		methyl-accepting chemotaxis protein	-0.200	0.802	-0.258	0.030	0.194	0.053	-0.383
RalstoniaGMI1000	RS_RS21145	RS_RS21145		hypothetical protein	0.079	-0.253	-0.037	-0.101	-0.235	-0.219	-0.310
RalstoniaGMI1000	RS_RS21155	RS_RS21155		leucine-rich repeat domain-containing protein	0.043	0.570	-0.500	0.030	0.316	0.127	0.197
RalstoniaGMI1000	RS_RS21160	RS_RS21160		transcriptional regulator	0.108	0.021	-0.250	0.116	-0.005	0.127	-0.037
RalstoniaGMI1000	RS_RS21165	RS_RS21165		NAD(P)-dependent oxidoreductase	-0.269	0.263	0.354	0.061	0.111	-0.028	0.153
RalstoniaGMI1000	RS_RS21170	RS_RS21170		type III effector protein	-0.075	-0.165	0.012	0.044	0.027	-0.064	0.044
RalstoniaGMI1000	RS_RS21175	RS_RS21175		hypothetical protein	-0.072	0.036	0.039	-0.045	-0.021	-0.033	-0.052
RalstoniaGMI1000	RS_RS21180	RS_RS21180		AWR family protein	0.143	-0.393	-0.091	0.050	-0.026	0.067	0.099
RalstoniaGMI1000	RS_RS21185	RS_RS21185		hypothetical protein	0.010	-0.264	0.091	0.080	0.034	0.162	-0.065
RalstoniaGMI1000	RS_RS21190	RS_RS21190		RNA polymerase sigma factor	0.073	0.224	0.146	-0.237	-0.209	-0.200	0.076
RalstoniaGMI1000	RS_RS21195	RS_RS21195		FecR family protein	0.127	-0.731	0.000	0.383	0.053	0.538	0.314
RalstoniaGMI1000	RS_RS21200	RS_RS21200		LuxR family transcriptional regulator	0.132	-0.893	0.081	0.039	0.204	-0.299	-0.172
RalstoniaGMI1000	RS_RS21205	RS_RS21205		DNA-binding response regulator	-0.046	-0.346	-0.264	-0.127	0.152	-0.128	-0.113
RalstoniaGMI1000	RS_RS21210	RS_RS21210		molecular chaperone Tir	-0.131	0.432	-0.031	-0.294	-0.165	0.028	-0.012
RalstoniaGMI1000	RS_RS21220	RS_RS21220		hypothetical protein	0.240	1.000	-0.152	0.254	0.179	-0.517	-0.254
RalstoniaGMI1000	RS_RS21225	RS_RS21225		hypothetical protein	0.097	-0.140	-0.012	0.787	0.525	-0.120	0.406
RalstoniaGMI1000	RS_RS21230	RS_RS21230		hypothetical protein	0.168	-0.742	0.123	0.035	-0.503	0.435	-0.084
RalstoniaGMI1000	RS_RS21235	RS_RS21235		hypothetical protein	0.078	0.021	-0.020	-0.139	-0.155	-0.018	0.115
RalstoniaGMI1000	RS_RS21240	RS_RS21240		EscS/YscS/HrcS family type III secretion system export apparatus protein	-0.403	-0.205	-0.028	0.715	-0.142	0.922	0.297
RalstoniaGMI1000	RS_RS21245	RS_RS21245		EscR/YscR/HrcR family type III secretion system export apparatus protein	-0.590	-0.700	-0.515	0.082	-0.225	-0.449	0.231
RalstoniaGMI1000	RS_RS21250	RS_RS21250		YscQ/HrcQ family type III secretion apparatus protein	0.019	-0.443	-0.365	0.091	0.077	0.237	0.565
RalstoniaGMI1000	RS_RS21255	RS_RS21255		HRP-associated protein	0.097	0.099	0.152	0.137	-0.119	-0.126	-0.103
RalstoniaGMI1000	RS_RS21260	RS_RS21260		EscV/YscV/HrcV family type III secretion system export apparatus protein	-0.154	-0.156	0.030	0.019	-0.255	0.115	-0.036
RalstoniaGMI1000	RS_RS21265	RS_RS21265		EscU/YscU/HrcU family type III secretion system export apparatus switch protein	-0.339	0.685	-0.806	0.299	-0.086	0.131	-0.414
RalstoniaGMI1000	RS_RS21270	RS_RS21270		HrpB1 family type III secretion system apparatus protein	-0.034	0.332	0.111	0.189	0.095	-0.398	-0.149
RalstoniaGMI1000	RS_RS21280	RS_RS21280		EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	0.126	0.678	-0.262	0.212	0.402	-0.005	0.236
RalstoniaGMI1000	RS_RS21285	RS_RS21285		type III secretion protein HrpB4	-0.621	0.021	0.348	-1.906	-1.364	-0.470	-0.405
RalstoniaGMI1000	RS_RS21290	RS_RS21290		HrpE/YscL family type III secretion apparatus protein	-0.186	-0.178	0.200	0.093	-0.600	0.036	0.081
RalstoniaGMI1000	RS_RS21295	RS_RS21295		EscN/YscN/HrcN family type III secretion system ATPase	-0.053	-0.120	-0.171	-0.128	-0.092	-0.217	0.078
RalstoniaGMI1000	RS_RS21300	RS_RS21300		type III secretion protein HrpB7	0.213	-2.205	-0.261	0.690	0.097	-1.274	-0.449
RalstoniaGMI1000	RS_RS21305	RS_RS21305		EscT/YscT/HrcT family type III secretion system export apparatus protein	0.015	-0.975	0.037	-0.308	0.074	0.113	0.069
RalstoniaGMI1000	RS_RS21310	RS_RS21310		regulatory protein HrpB	0.076	-0.199	0.002	0.011	-0.146	-0.037	-0.163
RalstoniaGMI1000	RS_RS21315	RS_RS21315		EscC/YscC/HrcC family type III secretion system outer membrane ring protein	0.067	-0.101	-0.009	-0.083	-0.010	0.435	-0.005
RalstoniaGMI1000	RS_RS21320	RS_RS21320		protein PopC	-0.138	-0.175	-0.109	0.105	0.115	0.157	0.167
RalstoniaGMI1000	RS_RS21335	RS_RS21335		TonB-dependent receptor	-0.101	0.084	0.104	-0.078	0.060	-0.026	-0.066
RalstoniaGMI1000	RS_RS21340	RS_RS21340		hypothetical protein	-0.204	-0.531	0.170	-0.175	-0.341	-0.095	-0.168
RalstoniaGMI1000	RS_RS21345	RS_RS21345		polygalacturonase	-0.001	-0.184	-0.049	-0.173	-0.097	-0.064	-0.110
RalstoniaGMI1000	RS_RS21350	RS_RS21350		membrane protein	0.001	-0.091	0.012	-0.034	0.011	-0.108	-0.124
RalstoniaGMI1000	RS_RS21355	RS_RS21355		hypothetical protein	-0.044	-0.267	0.195	-0.096	-0.021	0.041	0.146
RalstoniaGMI1000	RS_RS21360	RS_RS21360		hypothetical protein	-2.067	1.621	-0.239	-0.330	-0.420	-0.394	-0.065
RalstoniaGMI1000	RS_RS21365	RS_RS21365		DNA translocase FtsK	0.010	0.067	-0.126	0.116	0.025	-0.167	-0.076
RalstoniaGMI1000	RS_RS21370	RS_RS21370		hypothetical protein	-0.041	-0.348	-0.139	0.206	0.146	-0.010	-0.016
RalstoniaGMI1000	RS_RS21375	RS_RS21375		type I glutamate--ammonia ligase	0.025	0.307	0.068	-0.106	-0.048	0.186	0.035
RalstoniaGMI1000	RS_RS21380	RS_RS21380		LysR family transcriptional regulator	0.076	-0.087	-0.465	-0.412	0.223	0.128	0.281
RalstoniaGMI1000	RS_RS21385	RS_RS21385		oxidoreductase	-0.235	-0.874	-0.474	-0.412	0.160	-0.921	-0.504
RalstoniaGMI1000	RS_RS21390	RS_RS21390		class II aldolase family protein	0.036	-0.583	-0.151	-0.302	0.148	0.352	0.334
RalstoniaGMI1000	RS_RS21395	RS_RS21395		2-hydroxymuconic semialdehyde dehydrogenase	0.028	-0.212	-0.148	-0.115	0.034	-0.074	-0.227
RalstoniaGMI1000	RS_RS21400	RS_RS21400		2-keto-4-pentenoate hydratase	0.517	-4.483	-0.142	0.532	0.671	0.288	-0.174
RalstoniaGMI1000	RS_RS21405	RS_RS21405		4-oxalocrotonate decarboxylase	0.121	-0.473	0.264	0.107	-0.250	0.370	0.224
RalstoniaGMI1000	RS_RS21415	RS_RS21415		acetaldehyde dehydrogenase	-0.193	-0.125	-0.080	0.017	0.017	-0.022	-0.163
RalstoniaGMI1000	RS_RS21420	RS_RS21420		4-hydroxy-2-oxovalerate aldolase	-0.374	-0.287	-0.114	-0.152	-0.366	0.013	-0.261
RalstoniaGMI1000	RS_RS21425	RS_RS21425		MFS transporter	0.031	-0.147	0.016	-0.147	-0.140	0.154	0.082
RalstoniaGMI1000	RS_RS21435	RS_RS21435		thiol:disulfide interchange protein DsbA/DsbL	0.051	0.023	0.109	-0.134	0.128	0.265	-0.003
RalstoniaGMI1000	RS_RS21440	RS_RS21440		hydratase	-0.142	-0.046	-0.025	-0.122	-0.241	0.006	-0.090
RalstoniaGMI1000	RS_RS21445	RS_RS21445		hypothetical protein	-0.013	-0.451	-0.258	0.358	0.142	0.142	-0.060
RalstoniaGMI1000	RS_RS21450	RS_RS21450		integrase	-0.098	0.184	-0.184	-0.036	0.095	0.311	0.234
RalstoniaGMI1000	RS_RS21455	RS_RS21455		hypothetical protein	0.171	0.950	-0.020	-0.112	0.103	-0.000	-0.171
RalstoniaGMI1000	RS_RS21460	RS_RS21460		GMC family oxidoreductase	0.109	0.078	0.134	0.144	-0.043	0.124	0.120
RalstoniaGMI1000	RS_RS21465	RS_RS21465		hypothetical protein	-0.140	-0.422	-0.167	-0.061	-0.103	0.004	-0.125
RalstoniaGMI1000	RS_RS21470	RS_RS21470		hypothetical protein	0.101	-0.077	-0.135	0.124	0.028	-0.195	0.093
RalstoniaGMI1000	RS_RS21475	RS_RS21475		DUF4437 domain-containing protein	-0.056	0.075	-0.070	0.018	0.125	-0.149	-0.178
RalstoniaGMI1000	RS_RS21480	RS_RS21480		TIGR03571 family LLM class oxidoreductase	-0.179	0.141	0.040	0.285	0.447	0.012	0.014
RalstoniaGMI1000	RS_RS21485	RS_RS21485		DsbA family protein	-0.229	0.349	-0.924	0.219	-0.527	-0.076	0.084
RalstoniaGMI1000	RS_RS21490	RS_RS21490		LysR family transcriptional regulator	0.084	0.308	0.059	0.067	0.015	0.003	0.056
RalstoniaGMI1000	RS_RS21495	RS_RS21495		2-polyprenyl-6-methoxyphenol hydroxylase	0.071	0.278	0.009	-0.078	-0.053	0.011	0.020
RalstoniaGMI1000	RS_RS21500	RS_RS21500		transcriptional regulator GcvA	-0.018	-0.299	0.004	0.276	0.208	0.423	0.464
RalstoniaGMI1000	RS_RS21505	RS_RS21505		gfo/Idh/MocA family oxidoreductase	-0.034	-0.561	-0.091	0.216	-0.090	0.025	-0.148
RalstoniaGMI1000	RS_RS21510	RS_RS21510		GALA protein 1	-0.057	-0.229	-0.045	-0.174	-0.100	-0.139	0.005
RalstoniaGMI1000	RS_RS21540	RS_RS21540		hypothetical protein	0.010	0.389	-0.052	0.037	0.215	0.002	0.081
RalstoniaGMI1000	RS_RS21545	RS_RS21545		hypothetical protein	0.113	0.139	-0.070	-0.187	0.285	0.277	0.308
RalstoniaGMI1000	RS_RS21550	RS_RS21550		membrane protein	-0.193	0.486	-0.019	-0.050	0.253	0.118	-0.538
RalstoniaGMI1000	RS_RS21555	RS_RS21555		efflux RND transporter periplasmic adaptor subunit	0.068	-0.008	0.090	0.035	0.043	0.205	0.065
RalstoniaGMI1000	RS_RS21560	RS_RS21560		CusA/CzcA family heavy metal efflux RND transporter	0.037	0.112	-0.025	0.103	0.116	0.120	-0.058
RalstoniaGMI1000	RS_RS21570	RS_RS21570		hypothetical protein	-0.148	-0.066	0.029	-0.045	0.028	-0.045	0.093
RalstoniaGMI1000	RS_RS21575	RS_RS21575		ABC transporter	0.059	-0.107	-0.032	-0.087	0.260	0.204	0.402
RalstoniaGMI1000	RS_RS21580	RS_RS21580		amino acid ABC transporter ATP-binding protein	-0.541	-1.889	0.113	0.329	0.283	-0.604	-0.147
RalstoniaGMI1000	RS_RS21585	RS_RS21585		amino acid ABC transporter permease	-0.079	0.042	0.131	-0.087	-0.020	-0.125	0.034
RalstoniaGMI1000	RS_RS21590	RS_RS21590		amino acid ABC transporter permease	0.227	0.172	-0.147	-0.072	-0.268	0.032	0.017
RalstoniaGMI1000	RS_RS21595	RS_RS21595		NAD(P)-dependent oxidoreductase	0.159	0.076	-0.384	-0.098	-0.015	0.073	0.099
RalstoniaGMI1000	RS_RS21600	RS_RS21600		hypothetical protein	-0.034	-0.109	0.243	-0.031	-0.001	0.043	-0.073
RalstoniaGMI1000	RS_RS21605	RS_RS21605		biotin carboxyl carrier protein of acetyl-COA carboxylase	-0.886	-1.134	-0.126	-0.121	-0.135	-0.172	-0.066
RalstoniaGMI1000	RS_RS21610	RS_RS21610		hypothetical protein	-0.098	-0.191	-0.001	0.350	0.159	-0.182	-0.132
RalstoniaGMI1000	RS_RS21615	RS_RS21615		allophanate hydrolase	-0.043	-0.130	-0.094	0.099	0.238	-0.128	-0.294
RalstoniaGMI1000	RS_RS21620	RS_RS21620		acetyl-CoA carboxylase biotin carboxylase subunit	-0.041	-0.323	0.035	-0.040	0.032	0.111	0.087
RalstoniaGMI1000	RS_RS21630	RS_RS21630		LysR family transcriptional regulator	-0.190	0.004	-0.065	0.067	-0.230	-0.469	0.061
RalstoniaGMI1000	RS_RS21635	RS_RS21635		pyridoxal phosphate-dependent aminotransferase	0.139	0.119	0.055	0.098	0.019	0.147	0.243
RalstoniaGMI1000	RS_RS21640	RS_RS21640		RraA family protein	-0.108	0.064	0.023	0.017	0.075	-0.109	0.021
RalstoniaGMI1000	RS_RS21645	RS_RS21645		D-glycerate dehydrogenase	0.092	0.163	-0.057	-0.053	0.124	-0.008	0.095
RalstoniaGMI1000	RS_RS21650	RS_RS21650		gluconokinase	-0.404	-0.506	-0.329	0.309	-0.552	0.163	-0.890
RalstoniaGMI1000	RS_RS21660	RS_RS21660		L-idonate 5-dehydrogenase	0.160	-0.062	0.382	-0.037	0.098	0.133	-0.007
RalstoniaGMI1000	RS_RS21665	RS_RS21665		NAD(P) transhydrogenase subunit alpha	-0.017	-0.100	-0.019	-0.064	0.206	-0.274	-0.135
RalstoniaGMI1000	RS_RS21670	RS_RS21670		NAD(P) transhydrogenase subunit alpha	-0.043	0.316	-0.301	-0.132	-0.194	-0.002	-0.092
RalstoniaGMI1000	RS_RS21675	RS_RS21675		NADP transhydrogenase subunit beta	0.031	-0.224	0.339	-0.329	0.021	0.004	0.235
RalstoniaGMI1000	RS_RS21690	RS_RS21690		NAD synthetase	0.123	0.227	-0.098	0.037	0.085	0.145	0.017
RalstoniaGMI1000	RS_RS21695	RS_RS21695		porin	0.019	0.049	-0.036	0.047	0.074	-0.111	0.061
RalstoniaGMI1000	RS_RS21725	RS_RS21725		hypothetical protein	-0.029	0.339	0.018	-0.373	0.201	-0.044	0.133
RalstoniaGMI1000	RS_RS21730	RS_RS21730		hypothetical protein	-0.072	0.323	0.000	0.108	0.098	-0.138	0.024
RalstoniaGMI1000	RS_RS21735	RS_RS21735		iron-sulfur cluster repair protein YtfE	0.113	0.127	0.047	-0.230	0.160	-0.041	-0.022
RalstoniaGMI1000	RS_RS21740	RS_RS21740		nitric oxide reductase transcriptional regulator NorR	-0.067	0.860	0.015	0.506	0.123	0.081	-0.157
RalstoniaGMI1000	RS_RS21745	RS_RS21745		L-threonine 3-dehydrogenase	-0.160	0.132	0.208	0.117	0.108	0.016	-0.053
RalstoniaGMI1000	RS_RS21750	RS_RS21750		glycine C-acetyltransferase	-0.072	-0.199	0.023	0.099	0.012	0.235	0.148
RalstoniaGMI1000	RS_RS21755	RS_RS21755		XRE family transcriptional regulator	-0.484	-0.080	-0.134	-0.473	-0.443	0.328	0.211
RalstoniaGMI1000	RS_RS21760	RS_RS21760		ribonucleoside triphosphate reductase	0.005	0.245	0.004	0.021	-0.033	0.113	0.116
RalstoniaGMI1000	RS_RS21770	RS_RS21770		anaerobic ribonucleoside-triphosphate reductase activating protein	-0.115	0.427	-0.038	0.101	0.024	0.040	0.033
RalstoniaGMI1000	RS_RS21775	RS_RS21775		Crp/Fnr family transcriptional regulator	-0.086	-0.158	0.099	0.088	0.055	0.160	0.107
RalstoniaGMI1000	RS_RS21780	RS_RS21780		zinc-binding protein	0.112	0.819	-0.359	0.457	0.712	-0.322	0.061
RalstoniaGMI1000	RS_RS21790	RS_RS21790		U32 family peptidase	0.139	-0.048	0.265	0.407	0.423	-0.060	-0.356
RalstoniaGMI1000	RS_RS21795	RS_RS21795		U32 family peptidase	-0.011	0.130	0.048	0.072	0.114	0.103	0.237
RalstoniaGMI1000	RS_RS21805	RS_RS21805		NarK/NasA family nitrate transporter	0.124	0.619	0.195	0.213	-0.042	0.198	0.366
RalstoniaGMI1000	RS_RS21810	RS_RS21810		NarK family nitrate/nitrite MFS transporter	-0.078	0.339	-0.051	0.082	0.109	0.441	0.297
RalstoniaGMI1000	RS_RS21815	RS_RS21815		nitrate reductase subunit alpha	0.065	0.086	0.017	-0.027	-0.025	0.063	0.094
RalstoniaGMI1000	RS_RS21820	RS_RS21820		nitrate reductase subunit beta	0.086	0.306	0.054	-0.006	0.021	0.021	0.039
RalstoniaGMI1000	RS_RS21825	RS_RS21825		nitrate reductase molybdenum cofactor assembly chaperone	0.036	0.241	0.034	-0.220	-0.133	0.170	0.189
RalstoniaGMI1000	RS_RS21830	RS_RS21830		respiratory nitrate reductase subunit gamma	0.018	0.029	0.255	0.052	-0.210	0.212	0.423
RalstoniaGMI1000	RS_RS21835	RS_RS21835		molybdopterin-guanine dinucleotide biosynthesis protein B	0.134	0.346	-0.210	0.308	-0.263	-0.310	-0.087
RalstoniaGMI1000	RS_RS21840	RS_RS21840		nitrate/nitrite sensor histidine kinase	-0.075	0.148	0.034	0.082	0.116	0.271	-0.029
RalstoniaGMI1000	RS_RS21845	RS_RS21845		DNA-binding response regulator	0.647	-0.222	-0.029	0.651	-0.013	-1.039	0.304
RalstoniaGMI1000	RS_RS21850	RS_RS21850		hypothetical protein	0.295	0.472	0.478	-0.232	0.305	0.337	0.231
RalstoniaGMI1000	RS_RS21855	RS_RS21855		hypothetical protein	0.092	0.045	-0.004	-0.307	-0.154	0.264	0.069
RalstoniaGMI1000	RS_RS21860	RS_RS21860		LuxR family transcriptional regulator	0.049	0.309	0.025	-0.242	-0.543	0.061	0.299
RalstoniaGMI1000	RS_RS21865	RS_RS21865		thiamine phosphate synthase	0.129	-0.346	0.674	-0.306	-0.244	0.127	0.533
RalstoniaGMI1000	RS_RS21870	RS_RS21870		MFS transporter	-0.005	-0.151	-0.047	0.025	0.002	0.046	0.052
RalstoniaGMI1000	RS_RS21875	RS_RS21875		4-hydroxybutyrate dehydrogenase	-0.023	-0.499	-0.244	0.193	0.529	-0.671	-0.365
RalstoniaGMI1000	RS_RS21885	RS_RS21885		hypothetical protein	0.132	0.255	-0.035	0.588	0.101	-0.371	-0.506
RalstoniaGMI1000	RS_RS21890	RS_RS21890		SCO family protein	0.099	-0.513	-0.065	-0.094	0.110	0.481	0.371
RalstoniaGMI1000	RS_RS21895	RS_RS21895		cytochrome c	0.110	0.294	-0.075	0.006	0.069	0.017	0.076
RalstoniaGMI1000	RS_RS21910	RS_RS21910		cytochrome-c oxidase	0.013	-0.097	0.030	0.109	0.097	0.144	0.129
RalstoniaGMI1000	RS_RS21915	RS_RS21915		cbb3-type cytochrome c oxidase subunit I	-0.002	-0.042	0.053	0.069	-0.040	0.101	0.039
RalstoniaGMI1000	RS_RS21920	RS_RS21920		excinuclease ABC subunit A	0.060	0.160	0.125	-0.028	-0.123	-0.024	0.101
RalstoniaGMI1000	RS_RS21925	RS_RS21925		C4-dicarboxylate transporter 3	0.001	-0.119	-0.005	-0.048	0.176	0.265	0.188
RalstoniaGMI1000	RS_RS21930	RS_RS21930		tartrate dehydrogenase	-0.002	-0.256	-0.006	-0.208	-0.216	-0.032	-0.162
RalstoniaGMI1000	RS_RS21935	RS_RS21935		LysR family transcriptional regulator	-0.061	0.472	-0.162	-0.298	-0.315	0.232	0.390
RalstoniaGMI1000	RS_RS21940	RS_RS21940		rhomboid family intramembrane serine protease	-0.082	0.214	0.092	-0.016	0.303	0.284	-0.085
RalstoniaGMI1000	RS_RS21945	RS_RS21945		hypothetical protein	-0.195	-0.243	0.145	-0.088	-0.023	0.444	0.162
RalstoniaGMI1000	RS_RS21950	RS_RS21950		hypothetical protein	0.077	0.226	-0.239	-0.268	-0.004	-0.333	-0.025
RalstoniaGMI1000	RS_RS21955	RS_RS21955		hypothetical protein	-0.138	-0.358	0.155	-0.274	0.051	-0.267	-0.019
RalstoniaGMI1000	RS_RS21960	RS_RS21960		hypothetical protein	0.089	0.328	0.033	0.025	-0.046	0.255	0.531
RalstoniaGMI1000	RS_RS21965	RS_RS21965		polysaccharide biosynthesis protein	-0.086	0.163	0.073	-0.141	0.093	0.026	0.193
RalstoniaGMI1000	RS_RS21970	RS_RS21970		membrane protein	0.147	0.026	0.185	0.122	-0.152	0.180	0.306
RalstoniaGMI1000	RS_RS21975	RS_RS21975		DegT/DnrJ/EryC1/StrS aminotransferase family protein	-0.484	-0.236	-1.390	-0.646	-1.196	-0.737	-1.222
RalstoniaGMI1000	RS_RS21980	RS_RS21980		acetyltransferase	-1.091	-0.180	-1.380	-0.822	-1.000	-0.968	-0.889
RalstoniaGMI1000	RS_RS21985	RS_RS21985		sugar transferase	-0.262	0.344	-0.255	-0.030	0.320	-0.411	-0.012
RalstoniaGMI1000	RS_RS21990	RS_RS21990		glycosyltransferase WbuB	-0.047	-0.104	0.097	-0.369	0.398	0.172	-0.079
RalstoniaGMI1000	RS_RS21995	RS_RS21995		hypothetical protein	-0.264	-0.396	-0.579	-0.719	-0.243	-0.697	-0.520
RalstoniaGMI1000	RS_RS22000	RS_RS22000		dehydrogenase	-0.494	-0.638	-0.574	-0.571	-0.834	-0.330	-0.499
RalstoniaGMI1000	RS_RS22010	RS_RS22010		transferase	-0.449	-0.795	-1.644	-0.910	-1.266	-1.391	-1.232
RalstoniaGMI1000	RS_RS22015	RS_RS22015		EPS I polysaccharide export inner membrane protein EpsF	-0.329	-0.368	-0.283	-0.608	-0.300	-0.726	0.003
RalstoniaGMI1000	RS_RS22020	RS_RS22020		EPS I polysaccharide export inner membrane protein EpsE	-0.853	-1.031	-1.082	-2.174	-0.800	-1.674	-2.124
RalstoniaGMI1000	RS_RS22025	RS_RS22025		UDP-N-acetyl-D-mannosamine dehydrogenase	-0.151	0.320	0.140	-0.489	-0.040	-0.107	0.160
RalstoniaGMI1000	RS_RS22030	RS_RS22030		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	0.028	0.126	-0.111	-0.160	-0.187	-0.730	0.015
RalstoniaGMI1000	RS_RS22035	RS_RS22035		tyrosine protein kinase	-0.036	-0.050	-0.063	-0.467	-0.125	-0.732	-0.193
RalstoniaGMI1000	RS_RS22040	RS_RS22040		protein-tyrosine-phosphatase	-0.113	-0.394	-0.422	0.270	0.479	-0.994	-0.799
RalstoniaGMI1000	RS_RS22045	RS_RS22045		EPS I polysaccharide export outer membrane protein EpsA	-0.318	-0.567	-0.284	-0.405	-0.179	-0.467	-0.022
RalstoniaGMI1000	RS_RS22050	RS_RS22050		hypothetical protein	0.331	0.717	0.643	0.897	0.317	1.118	0.517
RalstoniaGMI1000	RS_RS22055	RS_RS22055		type III effector protein	0.073	-0.036	0.001	-0.001	-0.066	-0.009	0.107
RalstoniaGMI1000	RS_RS22060	RS_RS22060		DNA-binding response regulator	-0.065	0.251	0.043	0.118	0.053	0.136	0.177
RalstoniaGMI1000	RS_RS22065	RS_RS22065		hypothetical protein	0.125	-0.332	0.146	0.078	0.359	-0.246	-0.140
RalstoniaGMI1000	RS_RS22070	RS_RS22070		hypothetical protein	0.046	-0.045	-0.096	0.070	0.003	-0.019	-0.048
RalstoniaGMI1000	RS_RS22075	RS_RS22075		LysE family translocator	0.106	0.092	0.123	0.027	-0.001	0.161	-0.016
RalstoniaGMI1000	RS_RS22080	RS_RS22080		hypothetical protein	0.202	0.161	0.021	-0.071	-0.040	0.078	0.041
RalstoniaGMI1000	RS_RS22085	RS_RS22085		HAMP domain-containing protein	0.197	0.276	-0.172	-0.034	-0.071	0.147	-0.099
RalstoniaGMI1000	RS_RS22090	RS_RS22090		hypothetical protein	0.100	-0.032	0.022	-0.141	-0.006	-0.026	0.179
RalstoniaGMI1000	RS_RS22095	RS_RS22095		membrane protein	0.124	0.081	-0.115	-0.178	-0.198	-0.031	-0.067
RalstoniaGMI1000	RS_RS22100	RS_RS22100		metal-dependent hydrolase	-0.007	0.350	0.113	-0.103	0.212	-0.168	0.179
RalstoniaGMI1000	RS_RS22105	RS_RS22105		hypothetical protein	0.016	-0.151	-0.215	0.061	-0.158	0.157	0.200
RalstoniaGMI1000	RS_RS22110	RS_RS22110		hypothetical protein	0.049	0.047	0.143	-0.147	-0.052	-0.056	0.156
RalstoniaGMI1000	RS_RS22115	RS_RS22115		DNA-binding protein	-0.753	-1.113	-0.136	-0.985	0.176	-0.965	-0.516
