otu_id,domain,phylum,class,order,family,genus
OTU_5297,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_5298,Bacteria,Chloroflexi,Dehalococcoidia,,,
OTU_5299,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woykebacteria,Candidatus_Woykebacteria,Candidatus_Woykebacteria
OTU_53,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19
OTU_530,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,
OTU_5300,Archaea,Aenigmarchaeota,Aenigmarchaeia,Aenigmarchaeales,Aenigmarchaeales,Aenigmarchaeales
OTU_5301,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5302,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
OTU_5303,Bacteria,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa
OTU_5304,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5305,Bacteria,Chloroflexi,Dehalococcoidia,,,
OTU_5306,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5307,Archaea,,,,,
OTU_5308,Bacteria,Patescibacteria,Microgenomatia,,,
OTU_5309,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella
OTU_531,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
OTU_5310,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5311,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus
OTU_5312,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41
OTU_5313,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5314,Bacteria,Patescibacteria,Parcubacteria,GWB1-42-6,GWB1-42-6,GWB1-42-6
OTU_5315,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5316,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA011-D5,SCGC_AAA011-D5
OTU_5317,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5318,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage
OTU_5319,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,
OTU_532,Bacteria,RCP2-54,RCP2-54,RCP2-54,RCP2-54,RCP2-54
OTU_5320,Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,CCM11a
OTU_5321,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5322,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5323,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
OTU_5324,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
OTU_5325,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5326,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5327,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria
OTU_5328,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5329,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_533,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas
OTU_5330,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66
OTU_5331,Bacteria,,,,,
OTU_5332,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_5333,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5334,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria,Candidatus_Curtissbacteria
OTU_5335,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5336,Bacteria,Actinobacteriota,Thermoleophilia,,,
OTU_5337,Bacteria,WOR-1,WOR-1,WOR-1,WOR-1,WOR-1
OTU_5338,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5339,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_534,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella
OTU_5340,Bacteria,Nitrospirota,Thermodesulfovibrionia,,,
OTU_5341,Bacteria,Patescibacteria,ABY1,,,
OTU_5342,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5343,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria
OTU_5344,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,CG1-02-57-44,CG1-02-57-44
OTU_5345,Bacteria,Patescibacteria,ABY1,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria
OTU_5346,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
OTU_5347,Bacteria,,,,,
OTU_5348,Bacteria,Caldisericota,Caldisericia,Caldisericales,WCHB1-02,WCHB1-02
OTU_5349,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,
OTU_535,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5350,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,Iainarchaeales,Candidatus_Iainarchaeum
OTU_5351,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,,
OTU_5352,Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria
OTU_5353,Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25
OTU_5354,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_5355,Archaea,,,,,
OTU_5356,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV
OTU_5357,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_5358,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2
OTU_5359,Bacteria,,,,,
OTU_536,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,
OTU_5360,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9
OTU_5361,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas
OTU_5362,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacterales,Acetobacterales
OTU_5363,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria
OTU_5364,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,
OTU_5365,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_5366,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,
OTU_5367,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
OTU_5368,Bacteria,Patescibacteria,Gracilibacteria,,,
OTU_5369,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,
OTU_537,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter
OTU_5370,Bacteria,,,,,
OTU_5371,Bacteria,Bacteroidota,OC31,OC31,OC31,OC31
OTU_5372,Bacteria,Armatimonadota,,,,
OTU_5373,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria
OTU_5374,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
OTU_5375,Archaea,Thermoplasmatota,Thermoplasmata,,,
OTU_5376,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_5377,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5378,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_5379,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales
OTU_538,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria
OTU_5380,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_5381,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_,Absconditabacteriales_,Absconditabacteriales_
OTU_5382,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group
OTU_5383,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5384,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,
OTU_5385,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria
OTU_5386,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,
OTU_5387,Bacteria,Planctomycetota,Brocadiae,Brocadiales,Brocadiaceae,
OTU_5388,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
OTU_5389,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6
OTU_539,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,,
OTU_5390,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Giovannonibacteria,Candidatus_Giovannonibacteria,Candidatus_Giovannonibacteria
OTU_5391,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Brennerbacteria,Candidatus_Brennerbacteria,Candidatus_Brennerbacteria
OTU_5392,Bacteria,,,,,
OTU_5393,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter
OTU_5394,Bacteria,,,,,
OTU_5395,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina
OTU_5396,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_5397,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacter
OTU_5398,Bacteria,Verrucomicrobiota,Verrucomicrobiae,,,
OTU_5399,Bacteria,Patescibacteria,ABY1,,,
OTU_54,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_540,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5400,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5401,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,
OTU_5402,Bacteria,,,,,
OTU_5403,Bacteria,,,,,
OTU_5404,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_5405,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup_13,Subgroup_13,Subgroup_13
OTU_5406,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea
OTU_5407,Bacteria,,,,,
OTU_5408,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,
OTU_5409,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,CG1-02-32-21,CG1-02-32-21
OTU_541,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5410,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,
OTU_5411,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
OTU_5412,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosaetaceae,Methanosaeta
OTU_5413,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_5414,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
OTU_5415,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,
OTU_5416,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
OTU_5417,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,
OTU_5418,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,
OTU_5419,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast
OTU_542,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
OTU_5420,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_5421,Bacteria,Bacteroidota,Bacteroidia,,,
OTU_5422,Bacteria,,,,,
OTU_5423,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
OTU_5424,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,
OTU_5425,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group
OTU_5426,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_5427,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5428,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
OTU_5429,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58
OTU_543,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
OTU_5430,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_5431,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33
OTU_5432,Bacteria,Patescibacteria,ABY1,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria
OTU_5433,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,SN8
OTU_5434,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,
OTU_5435,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group
OTU_5436,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU_5437,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU_5438,Bacteria,Firmicutes,Clostridia,Clostridia,Gracilibacteraceae,Gracilibacter
OTU_5439,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,JGI_0000069-P22
OTU_544,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5440,Bacteria,Patescibacteria,ABY1,,,
OTU_5441,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Vogesella
OTU_5442,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus
OTU_5443,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
OTU_5444,Bacteria,Verrucomicrobiota,,,,
OTU_5445,Bacteria,Patescibacteria,Parcubacteria,GWB1-42-6,GWB1-42-6,GWB1-42-6
OTU_5446,Bacteria,,,,,
OTU_5447,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,
OTU_5448,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria
OTU_5449,Archaea,,,,,
OTU_545,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,Candidatus_Methylomirabilis
OTU_5450,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5451,Bacteria,Patescibacteria,Microgenomatia,,,
OTU_5452,Bacteria,,,,,
OTU_5453,Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,MVP-88
OTU_5454,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
OTU_5455,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5456,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5457,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5458,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5459,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV
OTU_546,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
OTU_5460,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
OTU_5461,Bacteria,Patescibacteria,Gracilibacteria,,,
OTU_5462,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_5463,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria
OTU_5464,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,PHOS-HE36
OTU_5465,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,
OTU_5466,Bacteria,Planctomycetota,,,,
OTU_5467,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,Brevinema
OTU_5468,Bacteria,,,,,
OTU_5469,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_547,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17
OTU_5470,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,,
OTU_5471,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5472,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Gottesmanbacteria,Candidatus_Gottesmanbacteria,Candidatus_Gottesmanbacteria
OTU_5473,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Terrybacteria,Candidatus_Terrybacteria,Candidatus_Terrybacteria
OTU_5474,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66
OTU_5475,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41
OTU_5476,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5477,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,,
OTU_5478,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,
OTU_5479,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
OTU_548,Bacteria,,,,,
OTU_5480,Bacteria,,,,,
OTU_5481,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae
OTU_5482,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5483,Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,Lineage_IIb
OTU_5484,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_5485,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5486,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5487,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
OTU_5488,Bacteria,,,,,
OTU_5489,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria
OTU_549,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5490,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
OTU_5491,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,
OTU_5492,Archaea,Thermoplasmatota,Thermoplasmata,Marine_Group_II,Marine_Group_II,Marine_Group_II
OTU_5493,Bacteria,SAR324_clade,SAR324_clade,SAR324_clade,SAR324_clade,SAR324_clade
OTU_5494,Bacteria,,,,,
OTU_5495,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria
OTU_5496,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Roizmanbacteria,Candidatus_Roizmanbacteria,Candidatus_Roizmanbacteria
OTU_5497,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,,
OTU_5498,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,
OTU_5499,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_55,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinivorax
OTU_550,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria,Candidatus_Jorgensenbacteria
OTU_5500,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV
OTU_5501,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5502,Bacteria,Planctomycetota,Phycisphaerae,mle1-8,mle1-8,mle1-8
OTU_5503,Bacteria,Chloroflexi,Dehalococcoidia,,,
OTU_5504,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5505,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,,
OTU_5506,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_5507,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5508,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
OTU_5509,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus
OTU_551,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49
OTU_5510,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6
OTU_5511,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
OTU_5512,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage
OTU_5513,Bacteria,Proteobacteria,Gammaproteobacteria,,,
OTU_5514,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU_5515,Archaea,,,,,
OTU_5516,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV
OTU_5517,Bacteria,Bacteroidota,Bacteroidia,,,
OTU_5518,Bacteria,Sva0485,Sva0485,Sva0485,Sva0485,Sva0485
OTU_5519,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria
OTU_552,Bacteria,Nitrospirota,BMS9AB35,BMS9AB35,BMS9AB35,BMS9AB35
OTU_5520,Bacteria,Patescibacteria,Gracilibacteria,,,
OTU_5521,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5522,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Captivus
OTU_5523,Bacteria,Methylomirabilota,Methylomirabilia,Methylomirabilales,Methylomirabilaceae,Candidatus_Methylomirabilis
OTU_5524,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,Micrarchaeales,Micrarchaeales
OTU_5525,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_5526,Bacteria,Chloroflexi,Dehalococcoidia,FW22,FW22,FW22
OTU_5527,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,Omnitrophales
OTU_5528,Bacteria,Elusimicrobiota,,,,
OTU_5529,Archaea,,,,,
OTU_553,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,,
OTU_5530,Bacteria,,,,,
OTU_5531,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria
OTU_5532,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20
OTU_5533,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales
OTU_5534,Bacteria,Acidobacteriota,Subgroup_20,Subgroup_20,Subgroup_20,Subgroup_20
OTU_5535,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,
OTU_5536,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria,Candidatus_Adlerbacteria
OTU_5537,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,
OTU_5538,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales
OTU_5539,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
OTU_554,Bacteria,,,,,
OTU_5540,Bacteria,Chloroflexi,Dehalococcoidia,MSBL5,MSBL5,MSBL5
OTU_5541,Bacteria,Proteobacteria,Alphaproteobacteria,,,
OTU_5542,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Obscuribacteraceae
OTU_5543,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
OTU_5544,Bacteria,Patescibacteria,Parcubacteria,Paceibacterales,Paceibacteraceae,Candidatus_Paceibacter
OTU_5545,Bacteria,Patescibacteria,Parcubacteria,,,
OTU_5546,Bacteria,,,,,
