otu_genus,n_otus,mean_levins_B_std,sd_levins_B_std,mean_n_envs,n_nitrifier_otus,nitrifier_role,is_nitrifier,kingdom,phylum,genus_lower,bac_rep_acc,arc_rep_acc,gtdb_genus_lower,n_species_with_amr,mean_n_metal_amr_clusters,mean_n_unique_metal_genes,mean_metal_core_fraction,mean_n_metal_types,mean_n_Hg,mean_n_As,mean_n_Cu,mean_n_Zn,mean_n_Cd,mean_n_Cr,mean_n_Ni,mean_n_metal_amr_clusters_z,mean_metal_core_fraction_z,mean_n_metal_types_z,mean_levins_B_std_filtered,n_otus_filtered
Pectinatus,5,0.2289537173288406,0.0815667527130326,5.0,0,,0,Bacteria,Firmicutes,pectinatus,RS_GCF_004341685.1,,pectinatus,3.0,1.3333333333333333,1.0,1.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,1.5415506925331772,-0.6658412241973445,0.2542207907606723,2.0
Pediococcus,4,0.4377369967610833,0.2016315178361028,7.75,0,,0,Bacteria,Firmicutes,pediococcus,GB_GCA_022712335.1,,pediococcus,4.0,1.25,1.0,0.25,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.3229756093099238,-0.4279702673469721,-0.6658412241973445,0.29073210088566637,2.0
Pedobacter,59,0.5381157746696327,0.1953968934057643,8.847457627118644,0,,0,Bacteria,Bacteroidetes,pedobacter,GB_GCA_002151545.1,,pedobacter,16.0,1.125,1.125,0.8125,1.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.3496171982723973,1.0491704525631398,-0.5222678014996577,0.554923895590145,32.0
Pelagibacterium,15,0.5021800578263522,0.2539523665172903,7.2,0,,0,Bacteria,Proteobacteria,pelagibacterium,GB_GCA_002337455.1,,pelagibacterium,3.0,2.0,1.6666666666666667,0.611111111111111,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.5203176022249514,0.8656086179113138,0.9284536969381596,1.0
Pelomonas,7,0.6005626969186676,0.2017974773387275,9.857142857142858,0,,0,Bacteria,Proteobacteria,pelomonas,GB_GCA_003241055.1,,pelomonas,2.0,4.0,3.5,0.5,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,0.2285367192797442,-0.6658412241973445,0.6791109563902209,2.0
Peribacillus,10,0.5260671482120161,0.2050837391736408,9.0,0,,0,Bacteria,Firmicutes,peribacillus,GB_GCA_002835675.1,,peribacillus,5.0,2.6,2.2,0.0666666666666666,1.8,0.6,0.8,0.0,0.0,0.0,0.0,0.0,-0.03524644851521,-0.9094087242065644,1.1718985863330451,0.6501889989924048,2.0
Permianibacter,3,0.5033953509287431,0.1516694323731112,10.333333333333334,0,,0,Bacteria,Proteobacteria,permianibacter,RS_GCF_009756665.1,,permianibacter,1.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,1.5415506925331772,1.6313335389656427,0.5033953509287431,3.0
Petrimonas,5,0.4133751835966122,0.1436415448186128,8.6,0,,0,Bacteria,Bacteroidetes,petrimonas,GB_GCA_001898165.1,,petrimonas,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.4287089509177808,3.0
Petrocella,3,0.3145482734029519,0.0446624871364303,7.333333333333333,0,,0,Bacteria,Firmicutes,petrocella,GB_GCA_002841435.1,,petrocella,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.2629835715040017,1.0
Phaeobacter,5,0.1627953860914446,0.094571050906406,6.6,0,,0,Bacteria,Proteobacteria,phaeobacter,GB_GCA_022825805.1,,phaeobacter,4.0,5.25,2.0,0.125,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5295552374892281,-0.7562237606603304,1.6313335389656427,0.14475746194379374,2.0
Phaeodactylibacter,4,0.044691772142819,0.089383544285638,3.0,0,,0,Bacteria,Bacteroidetes,phaeodactylibacter,GB_GCA_009908745.1,,phaeodactylibacter,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.1787670885712761,1.0
Phascolarctobacterium,18,0.3749192293465026,0.2511660447301677,6.333333333333333,0,,0,Bacteria,Firmicutes,phascolarctobacterium,GB_GCA_900544795.1,,phascolarctobacterium,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3004756123226787,6.0
Phenylobacterium,18,0.5337978576288233,0.1792009677068535,11.444444444444445,0,,0,Bacteria,Proteobacteria,phenylobacterium,GB_GCA_001724605.1,,phenylobacterium,14.0,1.3571428571428572,1.2857142857142858,0.6904761904761905,1.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-0.3001399616278036,0.7287325186143854,-0.3376734008883464,0.5901914689681779,5.0
Photobacterium,30,0.2978176637177854,0.1545516820345907,5.833333333333333,0,,0,Bacteria,Proteobacteria,photobacterium,GB_GCA_024346715.1,,photobacterium,4.0,1.75,1.75,0.75,1.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,-0.2164092534600298,0.8850437059064608,0.4827461573841491,0.2660057726839531,19.0
Photorhabdus,6,0.2514037735549522,0.3247055722231453,4.666666666666667,0,,0,Bacteria,Proteobacteria,photorhabdus,RS_GCF_000517265.1,,photorhabdus,2.0,2.0,1.5,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,-0.6658412241973445,0.1145018743023147,1.0
Phyllobacterium,8,0.3810416548604953,0.196136432219949,9.375,0,,0,Bacteria,Proteobacteria,phyllobacterium,GB_GCA_900471815.1,,phyllobacterium,5.0,1.4,1.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2910057025549556,-0.0340660753709422,-0.6658412241973445,0.5359397039154838,2.0
Pigmentiphaga,5,0.6354854427989793,0.0709383122601936,10.0,0,,0,Bacteria,Proteobacteria,pigmentiphaga,GB_GCA_001898625.1,,pigmentiphaga,3.0,6.0,5.0,0.0,1.3333333333333333,5.666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6894047712640691,-1.0844772539736884,0.0998836968569844,0.6614249172746821,2.0
Planktosalinus,4,0.6774394757602629,0.0611872270143102,7.5,0,,0,Bacteria,Bacteroidetes,planktosalinus,GB_GCA_001873105.1,,planktosalinus,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.6660169614397714,3.0
Planobacterium,3,0.3598995234259838,0.203243324665766,8.666666666666666,0,,0,Bacteria,Bacteroidetes,planobacterium,GB_GCA_002319955.1,,planobacterium,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.1422529699352222,1.0
Planococcus,13,0.4214569690428546,0.2064342685127039,7.230769230769231,0,,0,Bacteria,Firmicutes,planococcus,GB_GCA_003668635.1,,planococcus,16.0,1.625,1.4375,0.5416666666666666,1.4375,0.4375,1.1875,0.0,0.0,0.0,0.0,0.0,-0.2430508424225033,0.3379545503841969,0.3391727346864625,0.23249352144817917,2.0
Pleomorphomonas,4,0.2813645779574746,0.1490758772935101,10.25,0,,0,Bacteria,Proteobacteria,pleomorphomonas,GB_GCA_018262505.1,,pleomorphomonas,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-0.2091346051380667,-0.6658412241973445,0.4474289781992245,1.0
Polaromonas,19,0.4791527852906625,0.225544132748213,7.842105263157895,0,,0,Bacteria,Proteobacteria,polaromonas,GB_GCA_000751355.1,,polaromonas,5.0,3.2,2.8,0.4,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0926331785046627,-0.0340660753709422,-0.6658412241973445,0.48496217733359065,8.0
Polycyclovorans,4,0.2445383032956144,0.1540548733447942,6.25,0,,0,Bacteria,Proteobacteria,polycyclovorans,GB_GCA_002706265.1,,polycyclovorans,1.0,8.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1156701946636451,-1.0844772539736884,-0.6658412241973445,0.3118263550473343,3.0
Polynucleobacter,11,0.1469384859353185,0.160663389532396,8.090909090909092,0,,0,Bacteria,Proteobacteria,polynucleobacter,GB_GCA_000342265.1,,polynucleobacter,3.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.6662080436975552,-0.6658412241973445,0.15435618006882706,10.0
Pontibacter,40,0.4378749577179215,0.1831821840962899,7.8,0,,0,Bacteria,Bacteroidetes,pontibacter,RS_GCF_000373265.1,,pontibacter,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.44360449823328557,6.0
Ponticaulis,3,0.2551814184534619,0.1585243221632584,7.333333333333333,0,,0,Bacteria,Proteobacteria,ponticaulis,GB_GCA_002173095.1,,ponticaulis,2.0,1.5,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,0.2285367192797442,-0.6658412241973445,0.25518141845346193,3.0
Porphyromonas,40,0.3251630483592369,0.2467718276017984,6.675,0,,0,Bacteria,Bacteroidetes,porphyromonas,GB_GCA_001552775.1,,porphyromonas,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.28799509567961634,20.0
Porticoccus,11,0.2185504852977983,0.1178117934884379,8.0,0,,0,Bacteria,Proteobacteria,porticoccus,GB_GCA_002341315.1,,porticoccus,2.0,2.5,2.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,-1.0844772539736884,-0.6658412241973445,0.20462467543537197,7.0
Poseidonibacter,25,0.1113789040187018,0.1623043559063236,5.2,0,,0,Bacteria,Proteobacteria,poseidonibacter,GB_GCA_002470185.1,,poseidonibacter,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.07150375385437578,13.0
Povalibacter,11,0.5969228872763593,0.0707761372805289,11.454545454545457,0,,0,Bacteria,Proteobacteria,povalibacter,GB_GCA_023423935.1,,povalibacter,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.5864968742652561,5.0
Prevotella,187,0.348713155240904,0.2595041405391978,5.957219251336898,0,,0,Bacteria,Bacteroidetes,prevotella,GB_GCA_000431975.1,,prevotella,28.0,1.3214285714285714,1.0,0.1339285714285714,1.0,0.0,1.3214285714285714,0.0,0.0,0.0,0.0,0.0,-0.3077518441885104,-0.7327770825665191,-0.6658412241973445,0.38131910255767165,59.0
Priestia,29,0.5236700765330687,0.2089434107298886,7.758620689655173,0,,0,Bacteria,Firmicutes,priestia,GB_GCA_008180335.1,,priestia,5.0,4.6,3.0,0.2,2.2,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.3910189748843658,-0.5592716646723154,2.0907684915982405,0.5058289118792617,5.0
Prolixibacter,3,0.5553448960781083,0.0939362028232313,6.333333333333333,0,,0,Bacteria,Bacteroidetes,prolixibacter,RS_GCF_000621705.1,,prolixibacter,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5145332069806408,2.0
Propionibacterium,4,0.4008305146134777,0.199303987548835,10.0,0,,0,Bacteria,Actinobacteria,propionibacterium,RS_GCF_000426605.1,,propionibacterium,1.0,3.0,2.0,0.3333333333333333,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-0.2091346051380667,1.6313335389656427,0.1281636680710644,1.0
Propionivibrio,9,0.5178046892414372,0.2325772758782126,8.555555555555555,0,,0,Bacteria,Proteobacteria,propionivibrio,GB_GCA_002304785.1,,propionivibrio,3.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,-0.2341703127683455,-0.2091346051380667,0.0998836968569844,0.39042129778725443,5.0
Prosthecobacter,11,0.5303643559430672,0.199044118122409,9.0,0,,0,Bacteria,Verrucomicrobia,prosthecobacter,GB_GCA_002279765.1,,prosthecobacter,4.0,2.5,2.0,0.7083333333333333,2.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,0.7756258748020077,1.6313335389656427,0.5497224208174855,8.0
Proteiniclasticum,4,0.689968726614011,0.3125811895436451,7.5,0,,0,Bacteria,Firmicutes,proteiniclasticum,GB_GCA_003510765.1,,proteiniclasticum,1.0,2.0,2.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,1.6313335389656427,0.42863419296411753,2.0
Proteiniphilum,21,0.4750075682287696,0.2092562602450735,6.190476190476191,0,,0,Bacteria,Bacteroidetes,proteiniphilum,GB_GCA_001768325.1,,proteiniphilum,7.0,1.4285714285714286,1.2857142857142858,0.3333333333333333,1.2857142857142858,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,-0.2849161965063903,-0.2091346051380667,-0.0095055775793478,0.43022042878590633,10.0
Proteus,10,0.5164248786726737,0.2187162584868497,6.6,0,,0,Bacteria,Proteobacteria,proteus,GB_GCA_001722135.1,,proteus,12.0,11.583333333333334,8.083333333333334,0.3915205505279034,2.083333333333333,4.75,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.8793957449212189,-0.0563333466556608,1.8227647692292244,0.5438639013121537,5.0
Providencia,8,0.3685443807181654,0.3232877442444812,6.875,0,,0,Bacteria,Proteobacteria,providencia,GB_GCA_003533305.1,,providencia,12.0,13.916666666666666,8.083333333333334,0.1711309523809523,2.083333333333333,7.666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,2.3767054055540573,-0.6350825905089722,1.8227647692292244,0.3723465972796911,2.0
Pseudidiomarina,13,0.3919064192526382,0.2038848406067573,6.076923076923077,0,,0,Bacteria,Proteobacteria,pseudidiomarina,GB_GCA_002279005.1,,pseudidiomarina,6.0,3.0,2.6666666666666665,0.3888888888888888,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-0.0632441636654632,-0.6658412241973445,0.39029720179917077,8.0
Pseudoalteromonas,40,0.1926102296170689,0.1922997452642148,3.975,0,,0,Bacteria,Proteobacteria,pseudoalteromonas,GB_GCA_000333235.1,,pseudoalteromonas,39.0,3.641025641025641,2.5384615384615383,0.2225071225071224,1.2820512820512822,3.051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.1866301693055948,-0.5001673319731583,-0.0179201371513734,0.1457990081552555,14.0
Pseudobacter,5,0.6097524270528533,0.1083383806785971,10.8,0,,0,Bacteria,Bacteroidetes,pseudobacter,GB_GCA_017744805.1,,pseudobacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.6066025180284453,4.0
Pseudobacteriovorax,3,0.1784218278879973,0.0879558902157473,7.0,0,,0,Bacteria,Proteobacteria,pseudobacteriovorax,GB_GCA_013215145.1,,pseudobacteriovorax,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.2069763767392769,2.0
Pseudobacteroides,27,0.2734624174990671,0.1804361392481324,8.481481481481481,0,,0,Bacteria,Firmicutes,pseudobacteroides,GB_GCA_023430975.1,,pseudobacteroides,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.407243572799585,2.0
Pseudofulvimonas,7,0.4651977673423798,0.2402553154880703,7.285714285714286,0,,0,Bacteria,Proteobacteria,pseudofulvimonas,GB_GCA_002344355.1,,pseudofulvimonas,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,-0.6658412241973445,0.42041129686825207,2.0
Pseudolabrys,21,0.6059422061317803,0.1764082262348634,11.428571428571429,0,,0,Bacteria,Proteobacteria,pseudolabrys,GB_GCA_001464835.1,,pseudolabrys,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.7381760701580897,4.0
Pseudomonas,257,0.5242531538072943,0.2378495437039046,7.1050583657587545,0,,0,Bacteria,Proteobacteria,pseudomonas,GB_GCA_002796985.1,,pseudomonas,8.0,35.0,10.375,0.0,2.125,26.0,1.625,0.0,0.0,0.0,0.5,0.0,6.87025341055792,-1.0844772539736884,1.918480384361016,0.533227854024038,52.0
Pseudonocardia,53,0.4942326265003694,0.1519085325932707,9.9811320754717,0,,0,Bacteria,Actinobacteria,pseudonocardia,GB_GCA_001725415.1,,pseudonocardia,6.0,2.1666666666666665,1.5,0.1666666666666666,1.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-0.1276039569184515,-0.6468059295558778,-0.6658412241973445,0.5721644723962306,7.0
Pseudooceanicola,9,0.1613630605194397,0.1594056513594194,5.666666666666667,0,,0,Bacteria,Proteobacteria,pseudooceanicola,GB_GCA_002709085.1,,pseudooceanicola,4.0,2.0,2.0,0.5,1.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,1.057039848174896,0.13365917046071205,5.0
Pseudoteredinibacter,3,0.0121464160909512,0.0210382097993997,1.6666666666666667,0,,0,Bacteria,Proteobacteria,pseudoteredinibacter,RS_GCF_011602085.1,,pseudoteredinibacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.0182196241364269,2.0
Pseudoxanthomonas,11,0.5476363732124687,0.1226815463761592,10.272727272727272,0,,0,Bacteria,Proteobacteria,pseudoxanthomonas,GB_GCA_017302035.1,,pseudoxanthomonas,7.0,3.0,2.571428571428572,0.4231292517006803,1.7142857142857142,1.4285714285714286,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0500066361647051,0.0266719859768355,0.9749978923476462,0.5989503351141069,6.0
Psychrobacillus,9,0.5323758510359166,0.1259339338373145,8.88888888888889,0,,0,Bacteria,Firmicutes,psychrobacillus,GB_GCA_900114885.1,,psychrobacillus,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,1.6313335389656427,0.5746749954057504,2.0
Psychrobacter,14,0.2188055602986837,0.1594326374821691,7.785714285714286,0,,0,Bacteria,Proteobacteria,psychrobacter,GB_GCA_000586435.1,,psychrobacter,10.0,3.2,3.1,0.3,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0926331785046627,-0.2966688700216288,-0.6658412241973445,0.1280263757258657,6.0
Psychromonas,8,0.1475077624557686,0.1017300990112719,7.75,0,,0,Bacteria,Proteobacteria,psychromonas,GB_GCA_013619145.1,,psychromonas,1.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,-0.6658412241973445,0.13304332145157663,7.0
Puia,7,0.4727097483763738,0.177544585909287,11.285714285714286,0,,0,Bacteria,Bacteroidetes,puia,GB_GCA_001898505.1,,puia,3.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.6662080436975552,-0.6658412241973445,0.5542567956264,4.0
Pyramidobacter,3,0.5061831114407068,0.2379104697021898,7.333333333333333,0,,0,Bacteria,Synergistetes,pyramidobacter,GB_GCA_004558205.1,,pyramidobacter,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.7726369522379418,1.0
Pyrinomonas,3,0.5942018321939462,0.3684713872538561,5.333333333333333,0,,0,Bacteria,Acidobacteria,pyrinomonas,RS_GCF_000820845.2,,pyrinomonas,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.8152016521817184,1.0
Qipengyuania,10,0.5197328050619158,0.1901403886435989,9.6,0,,0,Bacteria,Proteobacteria,qipengyuania,GB_GCA_000756795.1,,qipengyuania,11.0,2.4545454545454546,2.0,0.6606060606060606,1.181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,-0.0662475702169974,0.6502927228096349,-0.248173085440437,0.381301923564172,5.0
Quisquiliibacterium,11,0.5016110824964418,0.2200054122690983,8.818181818181818,0,,0,Bacteria,Proteobacteria,quisquiliibacterium,RS_GCF_014202215.1,,quisquiliibacterium,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.53569313089242,5.0
Rahnella,5,0.5591329230840566,0.1008463302022977,8.4,0,,0,Bacteria,Proteobacteria,rahnella,GB_GCA_013457415.1,,rahnella,9.0,4.0,3.0,0.528395061728395,1.2222222222222223,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.2631393478644931,0.3031029449212971,-0.1553579434944581,0.6372212728610809,2.0
Ralstonia,5,0.5934787669330819,0.303090590531376,10.4,0,,0,Bacteria,Proteobacteria,ralstonia,GB_GCA_000955795.1,,ralstonia,9.0,14.333333333333334,7.0,0.125,2.111111111111111,11.77777777777778,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,2.4655107020956355,-0.7562237606603304,1.886575179317086,0.4486580682683758,3.0
Ramlibacter,16,0.5500009076654084,0.1823357125168401,10.1875,0,,0,Bacteria,Proteobacteria,ramlibacter,GB_GCA_002427815.1,,ramlibacter,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.6145314015049209,4.0
Rectinema,12,0.4077214413724972,0.2635322264238033,5.75,0,,0,Bacteria,Spirochaetes,rectinema,GB_GCA_002070755.1,,rectinema,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3892001881258782,8.0
Reichenbachiella,8,0.1200872571130324,0.090025381558614,4.625,0,,0,Bacteria,Bacteroidetes,reichenbachiella,RS_GCF_002742335.1,,reichenbachiella,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.10214195925484126,4.0
Rheinheimera,7,0.4818593439349979,0.1720675016488279,7.857142857142857,0,,0,Bacteria,Proteobacteria,rheinheimera,GB_GCA_002840125.1,,rheinheimera,3.0,6.333333333333333,5.666666666666667,0.6666666666666666,1.6666666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7604490084973317,0.6662080436975552,0.8656086179113138,0.43536321377754367,3.0
Rhizobium,27,0.5803577690034797,0.1367957601211561,9.962962962962964,0,,0,Bacteria,Proteobacteria,rhizobium,GB_GCA_000799755.1,,rhizobium,51.0,1.4705882352941178,1.1764705882352942,0.4215686274509804,1.0980392156862746,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,-0.2759610405526176,0.0225737430831273,-0.4406280121225415,0.5757639156141026,8.0
Rhizomicrobium,6,0.4483307427747048,0.2247221633317927,11.166666666666666,0,,0,Bacteria,Proteobacteria,rhizomicrobium,GB_GCA_002307315.1,,rhizomicrobium,7.0,2.0,1.7142857142857142,0.3333333333333333,1.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-0.2091346051380667,-0.3376734008883464,0.4350086427476255,4.0
Rhodanobacter,15,0.5892109155209335,0.1191759443044226,9.466666666666669,0,,0,Bacteria,Proteobacteria,rhodanobacter,GB_GCA_001898415.1,,rhodanobacter,16.0,4.9375,3.0625,0.4980902777777777,1.625,3.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.4629512650830443,0.2235217353541233,0.7698930027795226,0.6029961655718331,8.0
Rhodobacter,18,0.469567491720041,0.2044629121130541,8.0,0,,0,Bacteria,Proteobacteria,rhodobacter,RS_GCF_000021865.1,,rhodobacter,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5332924572556413,3.0
Rhodococcus,21,0.4644074922774712,0.1955038191870106,10.0,0,,0,Bacteria,Actinobacteria,rhodococcus,GB_GCA_000341795.1,,rhodococcus,29.0,3.4827586206896552,2.0,0.0782019704433497,1.4137931034482758,2.3793103448275863,1.103448275862069,0.0,0.0,0.0,0.0,0.0,0.1528982900887407,-0.8791166941175483,0.284713850214926,0.5314631477852167,10.0
Rhodoferax,20,0.4220921839079726,0.2227269961338122,7.95,0,,0,Bacteria,Proteobacteria,rhodoferax,GB_GCA_001771065.1,,rhodoferax,26.0,1.8461538461538465,1.6153846153846154,0.4576923076923077,1.5,0.8076923076923077,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,-0.1959157234888963,0.1174355369275307,0.4827461573841491,0.22926696978807826,5.0
Rhodomicrobium,4,0.4136253827332017,0.1684736348253755,11.75,0,,0,Bacteria,Proteobacteria,rhodomicrobium,GB_GCA_003153975.1,,rhodomicrobium,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.5504491531680606,2.0
Rhodopirellula,14,0.2027515226907069,0.2127649007998779,6.285714285714286,0,,0,Bacteria,Planctomycetes,rhodopirellula,GB_GCA_007860105.1,,rhodopirellula,4.0,1.25,1.0,0.625,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.3229756093099238,0.5567902125931025,-0.6658412241973445,0.2547672828041459,9.0
Rhodopseudomonas,9,0.6128456205579978,0.1838675430707931,10.666666666666666,0,,0,Bacteria,Proteobacteria,rhodopseudomonas,GB_GCA_000504425.1,,rhodopseudomonas,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,1.6313335389656427,0.7386498962991562,3.0
Rhodospirillum,4,0.3324572262539897,0.0944872304420475,10.25,0,,0,Bacteria,Proteobacteria,rhodospirillum,GB_GCA_021741145.1,,rhodospirillum,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.37055337512004566,3.0
Rhodothermus,4,0.2235086858770424,0.2134454766993121,5.5,0,,0,Bacteria,Bacteroidetes,rhodothermus,GB_GCA_015487635.1,,rhodothermus,2.0,2.5,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565597196851888,0.6662080436975552,1.6313335389656427,0.1914821518428056,3.0
