orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS07990	UW163_RS07990		diaminopropionate ammonia-lyase	0.151	0.164	-0.090	0.159	0.065	-0.103
RalstoniaUW163	UW163_RS07995	UW163_RS07995		Zn-dependent hydrolase	0.100	0.170	-0.408	0.178	0.121	-0.120
RalstoniaUW163	UW163_RS08000	UW163_RS08000		Lrp/AsnC family transcriptional regulator	-0.236	0.232	-0.405	0.348	0.236	-0.172
RalstoniaUW163	UW163_RS08005	UW163_RS08005		amidohydrolase	0.237	-0.177	0.154	-0.171	-0.163	-0.484
RalstoniaUW163	UW163_RS08010	UW163_RS08010		drug/metabolite DMT transporter permease	-0.257	-0.122	-0.041	-0.025	0.060	-0.055
RalstoniaUW163	UW163_RS08015	UW163_RS08015		hypothetical protein	-0.057	0.062	-0.022	-0.045	-0.059	-0.100
RalstoniaUW163	UW163_RS08020	UW163_RS08020		hydrogen peroxide-inducible genes activator	-0.532	-0.279	-0.577	-0.298	-1.259	0.068
RalstoniaUW163	UW163_RS08030	UW163_RS08030		DNA starvation/stationary phase protection protein	-0.257	0.097	-0.149	-0.338	0.092	0.124
RalstoniaUW163	UW163_RS08050	UW163_RS08050		YggS family pyridoxal phosphate-dependent enzyme	-0.076	0.233	0.140	0.183	0.215	0.169
RalstoniaUW163	UW163_RS08055	UW163_RS08055		type IV pili twitching motility protein PilT	0.038	0.227	0.141	-0.045	-0.185	-0.109
RalstoniaUW163	UW163_RS08060	UW163_RS08060		twitching motility protein PilT	-0.188	-0.111	-0.217	-0.433	-0.385	-0.440
RalstoniaUW163	UW163_RS08065	UW163_RS08065		type IV pilin protein	0.061	0.102	0.066	-0.010	0.147	0.397
RalstoniaUW163	UW163_RS08070	UW163_RS08070		general secretion pathway protein GspH	-0.205	0.069	0.109	-0.163	0.111	0.206
RalstoniaUW163	UW163_RS08075	UW163_RS08075		type IV pilus modification protein PilV	-0.451	-0.203	0.037	0.081	-0.139	-0.454
RalstoniaUW163	UW163_RS08080	UW163_RS08080		type 4 fimbrial biogenesis PilW transmembrane	-0.134	0.269	0.022	0.177	-0.021	-0.048
RalstoniaUW163	UW163_RS08090	UW163_RS08090		type 4 fimbrial biogenesis PilY1 signal peptide	-0.036	-0.053	-0.045	-0.034	0.019	0.025
RalstoniaUW163	UW163_RS08095	UW163_RS08095		glutathione peroxidase	-0.273	-0.050	0.073	0.196	-0.013	0.232
RalstoniaUW163	UW163_RS08100	UW163_RS08100		YafY family transcriptional regulator	-0.186	-0.464	-0.603	-0.807	-0.039	0.205
RalstoniaUW163	UW163_RS08105	UW163_RS08105		cupin domain-containing protein	0.147	-0.588	0.216	-0.098	-0.018	0.066
RalstoniaUW163	UW163_RS08110	UW163_RS08110		VOC family protein	0.182	-0.322	-0.015	-0.261	0.339	0.271
RalstoniaUW163	UW163_RS08115	UW163_RS08115		LrgB family protein	-0.003	0.123	-0.039	0.097	-0.093	-0.188
RalstoniaUW163	UW163_RS08120	UW163_RS08120		CidA/LrgA family protein	-0.102	-0.408	-0.768	0.089	0.169	-0.463
RalstoniaUW163	UW163_RS08125	UW163_RS08125		glycolate oxidase iron-sulfur subunit	0.318	0.135	0.097	0.432	-0.328	-0.170
RalstoniaUW163	UW163_RS08130	UW163_RS08130		glycolate oxidase subunit GlcE	-0.087	-0.071	-0.201	0.100	0.065	-0.020
RalstoniaUW163	UW163_RS08135	UW163_RS08135		FAD-binding oxidoreductase	-0.108	0.025	-0.118	-0.087	-0.302	0.041
RalstoniaUW163	UW163_RS08140	UW163_RS08140		lactate dehydrogenase	0.098	0.095	0.540	0.196	0.163	0.079
RalstoniaUW163	UW163_RS08145	UW163_RS08145		ATP:cob(I)alamin adenosyltransferase	-0.186	-0.352	-0.102	-0.121	0.105	-0.100
RalstoniaUW163	UW163_RS08150	UW163_RS08150		mechanosensitive ion channel family protein	0.110	0.220	0.004	-0.056	-0.080	-0.075
RalstoniaUW163	UW163_RS08160	UW163_RS08160		type II toxin-antitoxin system HipA family toxin	0.030	-0.024	-0.066	-0.092	0.062	0.036
RalstoniaUW163	UW163_RS08165	UW163_RS08165		3-deoxy-7-phosphoheptulonate synthase	-0.390	-0.051	-0.315	-0.614	0.304	0.043
RalstoniaUW163	UW163_RS08170	UW163_RS08170		metalloprotease TldD	-0.113	0.160	-0.171	-0.009	-0.161	0.035
RalstoniaUW163	UW163_RS08175	UW163_RS08175		carbon-nitrogen hydrolase family protein	-0.168	0.186	0.129	0.254	0.331	0.287
RalstoniaUW163	UW163_RS08180	UW163_RS08180		TIGR02099 family protein	0.242	-0.133	0.093	-0.252	-0.047	-0.023
RalstoniaUW163	UW163_RS08185	UW163_RS08185		bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	0.024	0.083	-0.132	0.012	0.022	0.190
RalstoniaUW163	UW163_RS08190	UW163_RS08190		rhombosortase	-0.564	-0.190	-0.013	0.077	-0.005	-0.873
RalstoniaUW163	UW163_RS08195	UW163_RS08195		MprA protease, GlyGly-CTERM protein-sorting domain-containing form	-0.005	-0.006	-0.122	-0.036	-0.040	-0.112
RalstoniaUW163	UW163_RS08200	UW163_RS08200		MprA protease, GlyGly-CTERM protein-sorting domain-containing form	0.026	0.005	0.007	-0.174	0.119	-0.352
RalstoniaUW163	UW163_RS08205	UW163_RS08205		hypothetical protein	0.076	0.300	-0.360	0.150	0.312	0.231
RalstoniaUW163	UW163_RS08210	UW163_RS08210		DNA repair protein RecN	-0.085	-0.430	-0.198	-0.229	-0.253	-0.148
RalstoniaUW163	UW163_RS08220	UW163_RS08220		heat-inducible transcriptional repressor HrcA	-0.168	0.642	0.368	0.345	0.438	0.232
RalstoniaUW163	UW163_RS08225	UW163_RS08225		histidine utilization repressor	-0.043	0.073	0.118	-0.290	-0.203	-0.007
RalstoniaUW163	UW163_RS08230	UW163_RS08230		urocanate hydratase	-0.169	0.221	0.109	0.297	0.008	-0.082
RalstoniaUW163	UW163_RS08235	UW163_RS08235		histidine ammonia-lyase	-0.087	0.525	0.459	0.311	-0.148	-0.519
RalstoniaUW163	UW163_RS08240	UW163_RS08240		formimidoylglutamase	-0.996	-0.486	-0.090	-0.177	-0.470	0.241
RalstoniaUW163	UW163_RS08245	UW163_RS08245		imidazolonepropionase	0.233	0.127	-0.038	0.124	0.057	-0.159
RalstoniaUW163	UW163_RS08255	UW163_RS08255		RNA-binding S4 domain-containing protein	0.633	-0.686	0.124	0.893	-0.703	-0.779
RalstoniaUW163	UW163_RS08260	UW163_RS08260		hypothetical protein	-0.154	-0.088	-0.008	-0.015	-0.091	-0.334
RalstoniaUW163	UW163_RS08280	UW163_RS08280		elongation factor GreAB	-0.129	-0.410	-0.582	-0.417	0.212	-0.299
RalstoniaUW163	UW163_RS08295	UW163_RS08295		aminodeoxychorismate synthase component I	0.136	-0.023	0.062	-0.029	0.016	-0.189
RalstoniaUW163	UW163_RS08300	UW163_RS08300		ABC transporter ATP-binding protein	-0.357	0.128	0.108	0.257	-0.104	-0.416
RalstoniaUW163	UW163_RS08305	UW163_RS08305		ABC transporter permease	-0.070	-0.180	-1.035	0.124	-0.585	-0.071
RalstoniaUW163	UW163_RS08315	UW163_RS08315		deoxynucleoside kinase	0.054	0.358	-0.216	0.205	0.083	-0.008
RalstoniaUW163	UW163_RS08325	UW163_RS08325		poly(A) polymerase	0.754	-0.855	0.762	-0.212	0.641	-0.844
RalstoniaUW163	UW163_RS08340	UW163_RS08340		AI-2E family transporter	0.235	0.175	0.179	0.253	0.327	0.140
RalstoniaUW163	UW163_RS08350	UW163_RS08350		hypothetical protein	0.387	-0.138	0.339	0.141	0.682	0.131
RalstoniaUW163	UW163_RS08355	UW163_RS08355		metal-binding protein	-0.416	-0.389	-0.402	0.098	0.066	-0.649
RalstoniaUW163	UW163_RS08360	UW163_RS08360		bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	0.091	-0.143	-0.056	-0.010	-0.103	0.148
RalstoniaUW163	UW163_RS08365	UW163_RS08365		DNA-3-methyladenine glycosylase 2 family protein	0.030	-0.387	-0.099	-0.659	0.155	0.466
RalstoniaUW163	UW163_RS08370	UW163_RS08370		DNA oxidative demethylase AlkB	0.078	0.035	0.169	0.528	0.194	-0.487
RalstoniaUW163	UW163_RS08375	UW163_RS08375		prolyl 4-hydroxylase	-0.117	-0.219	0.032	0.008	-0.092	-0.256
RalstoniaUW163	UW163_RS08385	UW163_RS08385		N-acetyltransferase	0.242	0.096	-0.165	-0.291	-0.348	-0.087
RalstoniaUW163	UW163_RS08390	UW163_RS08390		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	-0.004	-1.735	-0.303	-1.630	-0.172	-1.337
RalstoniaUW163	UW163_RS08395	UW163_RS08395		DNA mismatch repair endonuclease MutL	0.088	-0.529	0.085	-0.342	0.132	-0.444
RalstoniaUW163	UW163_RS08400	UW163_RS08400		MCE family protein	-0.061	0.147	0.143	-0.072	-0.061	-0.111
RalstoniaUW163	UW163_RS08405	UW163_RS08405		DUF3313 domain-containing protein	-0.013	0.168	0.023	-0.084	-0.018	-0.036
RalstoniaUW163	UW163_RS08415	UW163_RS08415		membrane protein	-2.827	-0.802	-2.502	-1.000	-0.723	-0.283
RalstoniaUW163	UW163_RS08420	UW163_RS08420		transglutaminase	0.075	-0.043	0.038	-0.050	0.227	0.018
RalstoniaUW163	UW163_RS08435	UW163_RS08435		DUF3579 domain-containing protein	-2.870	0.200	-2.058	1.013	-1.006	0.783
RalstoniaUW163	UW163_RS08450	UW163_RS08450		DUF1255 domain-containing protein	0.317	0.289	0.099	-0.241	-0.315	0.176
RalstoniaUW163	UW163_RS08455	UW163_RS08455		alpha/beta hydrolase	0.150	-0.124	-0.210	-0.309	-0.038	0.034
RalstoniaUW163	UW163_RS08465	UW163_RS08465		YajQ family cyclic di-GMP-binding protein	0.046	0.290	0.500	-0.045	-0.469	0.272
RalstoniaUW163	UW163_RS08480	UW163_RS08480		Cys-tRNA(Pro) deacylase	-0.167	0.346	0.026	0.497	0.416	0.126
RalstoniaUW163	UW163_RS08485	UW163_RS08485		site-specific tyrosine recombinase XerD	-1.564	-0.785	-1.135	-1.006	-0.653	-0.887
RalstoniaUW163	UW163_RS08490	UW163_RS08490		methylated-DNA--[protein]-cysteine S-methyltransferase	-0.066	0.157	-0.249	0.112	0.199	0.037
RalstoniaUW163	UW163_RS08495	UW163_RS08495		membrane protein	0.093	-0.054	0.144	0.284	0.144	0.028
RalstoniaUW163	UW163_RS08500	UW163_RS08500		hypothetical protein	0.061	0.010	0.158	0.116	-0.045	0.018
RalstoniaUW163	UW163_RS08505	UW163_RS08505		tRNA epoxyqueuosine(34) reductase QueG	-0.724	-0.419	-0.618	0.018	-0.321	-0.187
RalstoniaUW163	UW163_RS08515	UW163_RS08515		N-acetylmuramoyl-L-alanine amidase	-0.309	-0.702	-0.267	-0.509	0.304	0.865
RalstoniaUW163	UW163_RS08520	UW163_RS08520		bile acid:sodium symporter	-0.155	-0.032	-0.194	-0.055	0.204	-0.127
RalstoniaUW163	UW163_RS08525	UW163_RS08525		LysR family transcriptional regulator	-0.063	0.102	-0.127	-0.312	-0.267	0.122
RalstoniaUW163	UW163_RS08530	UW163_RS08530		3-hydroxyacyl-CoA dehydrogenase	0.623	-0.042	-0.235	-0.121	-0.056	0.108
RalstoniaUW163	UW163_RS08555	UW163_RS08555		biopolymer transporter ExbD	0.696	0.248	0.196	-0.035	-0.083	-0.073
RalstoniaUW163	UW163_RS08560	UW163_RS08560		MotA/TolQ/ExbB proton channel family protein	0.178	0.068	0.231	0.121	0.382	0.156
RalstoniaUW163	UW163_RS08565	UW163_RS08565		exodeoxyribonuclease VII large subunit	0.047	-0.250	-0.239	-0.135	0.002	0.428
RalstoniaUW163	UW163_RS08575	UW163_RS08575		beta-ketoacyl-ACP reductase	-0.375	-0.021	-0.132	0.275	0.270	0.654
RalstoniaUW163	UW163_RS08580	UW163_RS08580		site-2 protease family protein	0.087	0.049	0.144	0.076	0.092	0.044
RalstoniaUW163	UW163_RS08585	UW163_RS08585		DUF2167 domain-containing protein	0.124	-0.031	-0.039	-0.063	0.115	0.133
RalstoniaUW163	UW163_RS08590	UW163_RS08590		hypothetical protein	0.054	-0.285	0.106	-0.341	-0.074	0.370
RalstoniaUW163	UW163_RS08600	UW163_RS08600		oxidoreductase	-0.120	0.213	0.286	0.302	0.241	0.237
RalstoniaUW163	UW163_RS08605	UW163_RS08605		MFS transporter	0.003	0.066	0.142	-0.163	0.065	0.008
RalstoniaUW163	UW163_RS08610	UW163_RS08610		hypothetical protein	0.213	0.148	0.095	0.108	0.010	-0.112
RalstoniaUW163	UW163_RS08615	UW163_RS08615		GntP family permease	0.373	-0.015	-0.322	-0.124	-0.054	0.263
RalstoniaUW163	UW163_RS08625	UW163_RS08625		sulfite exporter TauE/SafE family protein	0.303	-0.138	0.052	-0.436	0.407	-0.009
RalstoniaUW163	UW163_RS08630	UW163_RS08630		ABC transporter permease	0.083	0.128	-0.217	-0.016	0.021	-0.091
RalstoniaUW163	UW163_RS08635	UW163_RS08635		HD-GYP domain-containing protein	-0.065	0.220	0.047	-0.035	0.059	-0.169
RalstoniaUW163	UW163_RS08640	UW163_RS08640		hypothetical protein	0.009	0.294	-0.019	0.259	0.099	-0.126
RalstoniaUW163	UW163_RS08650	UW163_RS08650		arogenate dehydratase	-0.406	0.537	-0.203	0.298	0.197	-0.214
RalstoniaUW163	UW163_RS08660	UW163_RS08660		signal peptidase	0.018	-0.087	-0.005	-0.085	0.076	-0.108
RalstoniaUW163	UW163_RS08665	UW163_RS08665		hypothetical protein	0.056	-0.252	-1.087	-0.855	0.246	-0.556
RalstoniaUW163	UW163_RS08670	UW163_RS08670		toxin HipA	1.324	1.729	1.290	1.481	1.221	1.294
RalstoniaUW163	UW163_RS08675	UW163_RS08675		EamA/RhaT family transporter	0.040	0.361	0.128	0.231	0.084	0.054
RalstoniaUW163	UW163_RS08685	UW163_RS08685		DNA-3-methyladenine glycosylase 2 family protein	0.048	0.179	0.118	-0.059	0.141	-0.063
RalstoniaUW163	UW163_RS08690	UW163_RS08690		glucose-1-dehydrogenase	0.002	0.074	0.113	0.034	-0.198	0.082
RalstoniaUW163	UW163_RS08695	UW163_RS08695		flagellar biosynthesis protein FlgM	0.016	0.218	-0.140	-0.062	0.126	0.109
RalstoniaUW163	UW163_RS08700	UW163_RS08700		hypothetical protein	-0.243	0.392	0.480	-0.157	-0.088	-0.045
RalstoniaUW163	UW163_RS08705	UW163_RS08705		4-hydroxy-tetrahydrodipicolinate synthase	0.188	0.153	0.002	0.165	-0.006	-0.001
RalstoniaUW163	UW163_RS08710	UW163_RS08710		hypothetical protein	-0.042	-0.127	-0.233	-0.010	0.153	-0.026
RalstoniaUW163	UW163_RS08715	UW163_RS08715		gamma-glutamyltransferase family protein	-0.001	0.151	-0.068	-0.163	0.105	0.089
RalstoniaUW163	UW163_RS08720	UW163_RS08720		DoxX family protein	-0.151	-0.220	-0.177	0.148	-0.014	0.051
RalstoniaUW163	UW163_RS08725	UW163_RS08725		MFS transporter	0.096	0.210	0.165	0.006	0.170	0.133
RalstoniaUW163	UW163_RS08730	UW163_RS08730		LysR family transcriptional regulator	-0.021	0.076	0.211	-0.039	0.477	-0.093
RalstoniaUW163	UW163_RS08735	UW163_RS08735		LysR family transcriptional regulator	-0.482	-0.191	0.199	-0.342	-0.075	0.308
RalstoniaUW163	UW163_RS08740	UW163_RS08740		hypothetical protein	0.178	0.150	0.274	0.002	-0.020	-0.168
RalstoniaUW163	UW163_RS08745	UW163_RS08745		MBL fold metallo-hydrolase	-0.020	-0.097	-0.028	0.012	-0.056	-0.455
RalstoniaUW163	UW163_RS08750	UW163_RS08750		DUF192 domain-containing protein	0.321	0.204	0.160	0.392	0.248	0.458
RalstoniaUW163	UW163_RS08755	UW163_RS08755		cytochrome b6	0.185	-0.032	0.087	0.260	-0.256	-0.276
RalstoniaUW163	UW163_RS08760	UW163_RS08760		ser/threonine protein phosphatase	-0.003	-0.127	-0.033	0.088	0.129	0.011
RalstoniaUW163	UW163_RS08775	UW163_RS08775		integrase	0.090	0.023	0.045	0.072	0.031	0.060
RalstoniaUW163	UW163_RS08780	UW163_RS08780		hypothetical protein	0.034	0.059	0.069	0.021	0.309	0.098
RalstoniaUW163	UW163_RS08785	UW163_RS08785		AlpA family phage regulatory protein	0.132	0.064	-0.161	-0.361	-0.027	-0.002
RalstoniaUW163	UW163_RS08790	UW163_RS08790		DNA primase	0.027	-0.118	-0.018	0.071	0.139	0.046
RalstoniaUW163	UW163_RS08795	UW163_RS08795		hypothetical protein	0.019	0.038	-0.069	-0.059	-0.140	-0.095
RalstoniaUW163	UW163_RS08800	UW163_RS08800		hypothetical protein	0.160	0.257	0.057	0.107	0.235	0.066
RalstoniaUW163	UW163_RS08810	UW163_RS08810		zinc ribbon domain-containing protein	-0.011	-0.004	-0.122	-0.068	-0.031	-0.109
RalstoniaUW163	UW163_RS08815	UW163_RS08815		hypothetical protein	0.036	-0.095	0.012	-0.006	-0.071	-0.016
RalstoniaUW163	UW163_RS08820	UW163_RS08820		hypothetical protein	0.042	-0.056	-0.043	-0.048	0.092	-0.024
RalstoniaUW163	UW163_RS08825	UW163_RS08825		RHS repeat protein	0.034	0.057	-0.038	0.044	0.048	-0.046
RalstoniaUW163	UW163_RS08835	UW163_RS08835		hypothetical protein	0.173	0.039	-0.226	-0.092	0.179	0.068
RalstoniaUW163	UW163_RS08840	UW163_RS08840		hypothetical protein	0.445	0.624	-0.127	0.220	0.337	-0.446
RalstoniaUW163	UW163_RS08845	UW163_RS08845		DUF4126 domain-containing protein	0.160	0.247	0.356	0.396	0.050	-0.213
RalstoniaUW163	UW163_RS08855	UW163_RS08855		ATP-dependent Clp protease adaptor ClpS	0.484	0.124	0.409	0.126	0.259	-0.193
RalstoniaUW163	UW163_RS08870	UW163_RS08870		LLM class flavin-dependent oxidoreductase	-0.274	0.067	-0.256	-0.003	-0.085	0.073
RalstoniaUW163	UW163_RS08880	UW163_RS08880		YdcF family protein	0.528	-0.262	-1.171	-0.308	-0.291	-0.206
RalstoniaUW163	UW163_RS08900	UW163_RS08900		hybrid sensor histidine kinase/response regulator	-0.307	0.638	-0.159	0.867	0.023	0.575
RalstoniaUW163	UW163_RS08910	UW163_RS08910		phosphoribosylglycinamide formyltransferase	0.024	-2.429	-0.460	-0.492	-1.252	-1.865
RalstoniaUW163	UW163_RS08915	UW163_RS08915		SAM-dependent methyltransferase	-0.153	0.293	0.109	0.257	-0.383	-0.279
RalstoniaUW163	UW163_RS08920	UW163_RS08920		phospholipase D family protein	-0.069	0.160	-0.077	0.083	-0.161	0.006
RalstoniaUW163	UW163_RS08925	UW163_RS08925		mechanosensitive ion channel family protein	0.166	0.157	-0.120	-0.033	0.191	-0.022
RalstoniaUW163	UW163_RS08935	UW163_RS08935		quinolinate synthase NadA	0.319	0.478	-0.260	0.280	0.396	0.245
RalstoniaUW163	UW163_RS08940	UW163_RS08940		nicotinate-nucleotide diphosphorylase (carboxylating)	0.249	0.305	0.141	0.297	-0.062	0.143
RalstoniaUW163	UW163_RS08945	UW163_RS08945		L-aspartate oxidase	-0.003	0.010	0.085	0.118	0.152	0.094
RalstoniaUW163	UW163_RS08950	UW163_RS08950		50S ribosomal protein L33	0.132	-0.342	0.667	-0.607	0.652	-0.988
RalstoniaUW163	UW163_RS08960	UW163_RS08960		JAB domain-containing protein	-0.291	-0.329	-0.079	-0.165	0.005	-0.204
RalstoniaUW163	UW163_RS08975	UW163_RS08975		branched-chain amino acid ABC transporter substrate-binding protein	-0.252	0.483	0.057	0.399	-0.108	0.255
RalstoniaUW163	UW163_RS08980	UW163_RS08980		branched-chain amino acid ABC transporter permease	-0.257	0.071	-0.152	0.081	-0.029	0.236
RalstoniaUW163	UW163_RS08985	UW163_RS08985		ABC transporter ATP-binding protein	-0.128	0.264	-0.177	0.250	-0.138	0.205
RalstoniaUW163	UW163_RS08990	UW163_RS08990		ABC transporter ATP-binding protein	-0.137	0.129	-0.047	0.469	-0.201	0.259
RalstoniaUW163	UW163_RS08995	UW163_RS08995		ABC transporter ATP-binding protein	-0.037	0.225	-0.068	0.552	-0.388	0.029
RalstoniaUW163	UW163_RS09000	UW163_RS09000		N-acetyltransferase	0.275	0.178	-0.040	-0.006	-0.048	-0.043
RalstoniaUW163	UW163_RS09010	UW163_RS09010		CDP-6-deoxy-delta-3,4-glucoseen reductase	-0.715	-1.276	-1.643	-1.191	-0.235	-0.787
RalstoniaUW163	UW163_RS09015	UW163_RS09015		NAD-dependent dehydratase	0.084	0.536	0.649	0.054	-0.180	0.466
RalstoniaUW163	UW163_RS09020	UW163_RS09020		GGDEF domain-containing protein	-0.098	0.082	-0.159	0.306	-0.233	-0.070
RalstoniaUW163	UW163_RS09025	UW163_RS09025		chloride channel protein	-0.124	0.292	0.166	0.210	0.245	0.248
RalstoniaUW163	UW163_RS09030	UW163_RS09030		MarR family transcriptional regulator	-0.292	-0.729	-0.012	0.190	0.207	0.113
RalstoniaUW163	UW163_RS09035	UW163_RS09035		hypothetical protein	0.074	-0.057	-0.057	-0.180	0.011	-0.009
RalstoniaUW163	UW163_RS09040	UW163_RS09040		cytochrome c4	-0.087	-0.069	-0.029	0.028	0.156	0.100
RalstoniaUW163	UW163_RS09055	UW163_RS09055		branched-chain amino acid ABC transporter substrate-binding protein	0.282	-0.077	0.060	-0.201	-0.075	0.124
RalstoniaUW163	UW163_RS09060	UW163_RS09060		CysB family HTH-type transcriptional regulator	-0.081	-1.283	-0.310	-1.221	-0.059	-1.417
RalstoniaUW163	UW163_RS09065	UW163_RS09065		sulfite exporter TauE/SafE family protein	-0.393	0.385	-1.556	-0.050	0.246	0.824
RalstoniaUW163	UW163_RS09070	UW163_RS09070		sulfite reductase	-0.937	-2.140	-1.015	-1.774	-0.648	-2.057
RalstoniaUW163	UW163_RS09100	UW163_RS09100		5-carboxymethyl-2-hydroxymuconate isomerase	-0.069	-0.132	0.088	-0.039	0.028	0.085
RalstoniaUW163	UW163_RS09120	UW163_RS09120		leucyl aminopeptidase	0.127	0.227	0.031	0.031	-0.055	0.208
RalstoniaUW163	UW163_RS09125	UW163_RS09125		DNA polymerase III subunit chi	-1.020	-0.958	-1.742	0.364	-0.493	0.287
RalstoniaUW163	UW163_RS09140	UW163_RS09140		LysR family transcriptional regulator	-0.070	-0.444	0.196	0.197	-0.029	-0.779
RalstoniaUW163	UW163_RS09150	UW163_RS09150		DUF541 domain-containing protein	0.022	-0.069	0.009	-0.230	0.059	-0.107
RalstoniaUW163	UW163_RS09155	UW163_RS09155		EVE domain-containing protein	0.236	0.261	0.087	0.249	-0.060	-0.035
RalstoniaUW163	UW163_RS09165	UW163_RS09165		cell division protein ZapA	-0.233	0.003	-0.438	-0.399	0.356	0.593
RalstoniaUW163	UW163_RS09170	UW163_RS09170		hypothetical protein	-0.219	-0.735	0.691	0.256	-1.497	-1.133
RalstoniaUW163	UW163_RS09175	UW163_RS09175		TonB-dependent receptor	-0.106	-0.047	-0.088	-0.176	0.028	-0.121
RalstoniaUW163	UW163_RS09180	UW163_RS09180		iron ABC transporter permease	-0.122	-0.030	-0.228	0.149	0.064	0.176
RalstoniaUW163	UW163_RS09190	UW163_RS09190		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.202	0.044	-0.252	0.223	-0.106	-0.255
RalstoniaUW163	UW163_RS09195	UW163_RS09195		adenosylcobinamide-GDP ribazoletransferase	-0.121	-0.028	0.098	-0.126	0.161	-0.012
RalstoniaUW163	UW163_RS09205	UW163_RS09205		cobalamin-binding protein	-0.199	-0.031	0.363	-0.203	-0.252	-0.130
RalstoniaUW163	UW163_RS09210	UW163_RS09210		threonine-phosphate decarboxylase	0.305	0.422	-0.002	0.251	0.157	0.049
RalstoniaUW163	UW163_RS09215	UW163_RS09215		cobalamin biosynthesis protein	0.107	0.364	-0.067	-0.460	-0.354	0.002
RalstoniaUW163	UW163_RS09220	UW163_RS09220		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	0.129	0.169	-0.159	0.083	-0.104	-0.283
RalstoniaUW163	UW163_RS09225	UW163_RS09225		cobyric acid synthase	0.287	0.098	-0.083	0.239	-0.414	-0.215
RalstoniaUW163	UW163_RS09230	UW163_RS09230		ParA family protein	-0.044	0.147	0.090	0.243	0.005	0.276
RalstoniaUW163	UW163_RS09250	UW163_RS09250		outer membrane protein assembly factor	-0.013	0.132	-0.009	0.059	0.146	0.011
RalstoniaUW163	UW163_RS09255	UW163_RS09255		translocation/assembly module TamB	0.148	-0.121	0.010	-0.243	-0.051	-0.051
RalstoniaUW163	UW163_RS09265	UW163_RS09265		methionine--tRNA ligase	-0.463	-3.732	-0.388	-3.704	0.091	-1.997
RalstoniaUW163	UW163_RS09270	UW163_RS09270		OmpA family protein	0.918	0.255	0.378	0.225	0.789	0.205
RalstoniaUW163	UW163_RS09280	UW163_RS09280		DUF3305 domain-containing protein	0.223	0.234	0.051	0.269	0.119	0.062
RalstoniaUW163	UW163_RS09285	UW163_RS09285		DUF3306 domain-containing protein	0.048	-0.013	0.017	-0.013	0.150	0.168
RalstoniaUW163	UW163_RS09290	UW163_RS09290		4Fe-4S ferredoxin	0.025	0.014	0.031	-0.340	-0.064	-0.184
RalstoniaUW163	UW163_RS09295	UW163_RS09295		molecular chaperone	0.249	0.424	0.292	0.283	0.149	0.035
RalstoniaUW163	UW163_RS09300	UW163_RS09300		formate dehydrogenase	-0.063	-0.090	-0.406	0.094	-0.428	0.127
RalstoniaUW163	UW163_RS09305	UW163_RS09305		formate dehydrogenase	-0.004	-0.044	-0.065	0.049	0.149	0.080
RalstoniaUW163	UW163_RS09310	UW163_RS09310		formate dehydrogenase	0.317	-0.167	0.023	-0.506	-0.577	-0.043
RalstoniaUW163	UW163_RS09320	UW163_RS09320		formate dehydrogenase subunit gamma	0.135	-0.168	-0.132	0.061	0.178	0.156
RalstoniaUW163	UW163_RS09325	UW163_RS09325		hypothetical protein	-0.136	0.274	-0.956	-0.578	0.035	0.404
