orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS21215	UW163_RS21215		diguanylate cyclase	-1.709	-0.959	-1.989	0.327	1.527	0.791
RalstoniaUW163	UW163_RS21225	UW163_RS21225		type III effector protein	0.540	1.628	1.093	1.122	-0.309	-0.591
RalstoniaUW163	UW163_RS21230	UW163_RS21230		hypothetical protein	0.728	0.401	1.143	-1.073	-0.845	-1.131
RalstoniaUW163	UW163_RS21235	UW163_RS21235		GTP cyclohydrolase II RibA	-0.055	1.380	1.689	0.218	-0.471	1.352
RalstoniaUW163	UW163_RS21240	UW163_RS21240		DoxX family protein	-1.187	1.693	-0.318	-0.616	0.519	-2.345
RalstoniaUW163	UW163_RS21245	UW163_RS21245		TetR/AcrR family transcriptional regulator	0.822	0.056	-1.303	-1.832	2.995	-0.220
RalstoniaUW163	UW163_RS21250	UW163_RS21250		4-hydroxy-tetrahydrodipicolinate synthase	0.671	-0.788	1.213	-0.562	-0.223	0.525
RalstoniaUW163	UW163_RS21255	UW163_RS21255		alcohol dehydrogenase	-0.883	0.080	0.542	-0.058	-0.615	-0.413
RalstoniaUW163	UW163_RS21265	UW163_RS21265		sodium:solute symporter family protein	0.095	0.337	0.681	-0.629	-0.257	-0.363
RalstoniaUW163	UW163_RS21270	UW163_RS21270		glycosyl hydrolase	-1.473	0.609	0.770	2.206	-0.188	0.321
RalstoniaUW163	UW163_RS21275	UW163_RS21275		DeoR/GlpR transcriptional regulator	-0.968	-2.399	-0.289	-0.471	-0.690	-1.755
RalstoniaUW163	UW163_RS21285	UW163_RS21285		ornithine aminotransferase	0.375	0.459	0.699	0.029	0.082	0.252
RalstoniaUW163	UW163_RS21290	UW163_RS21290		hypothetical protein	0.707	0.905	1.051	0.970	0.455	0.450
RalstoniaUW163	UW163_RS21295	UW163_RS21295		GbsR/MarR family transcriptional regulator	0.722	-1.211	-0.819	0.004	0.141	-0.487
RalstoniaUW163	UW163_RS21300	UW163_RS21300		cytochrome ubiquinol oxidase subunit I	-0.305	-0.004	-0.243	1.128	0.118	-0.296
RalstoniaUW163	UW163_RS21305	UW163_RS21305		cytochrome bd ubiquinol oxidase subunit II	-0.500	-0.365	-0.455	-0.192	0.863	0.105
RalstoniaUW163	UW163_RS21315	UW163_RS21315		arylesterase	-0.163	-0.869	-0.699	-0.374	2.250	2.171
RalstoniaUW163	UW163_RS21320	UW163_RS21320		RidA family protein	-0.435	-0.934	1.249	-1.287	-0.477	0.692
RalstoniaUW163	UW163_RS21325	UW163_RS21325		bifunctional DNA-binding transcriptional dual regulator/O6-methylguanine-DNA methyltransferase	0.371	-0.365	0.695	-2.004	-0.837	-1.192
RalstoniaUW163	UW163_RS21330	UW163_RS21330		dienelactone hydrolase	-1.012	-0.270	-0.750	-0.858	1.510	0.259
RalstoniaUW163	UW163_RS21335	UW163_RS21335		VOC family protein	0.205	-1.688	-0.913	-0.245	-1.858	-2.071
RalstoniaUW163	UW163_RS21340	UW163_RS21340		hypothetical protein	-0.412	-0.748	0.074	1.178	1.319	0.042
RalstoniaUW163	UW163_RS21345	UW163_RS21345		hypothetical protein	-1.020	0.185	0.152	1.327	-0.665	-1.277
RalstoniaUW163	UW163_RS21355	UW163_RS21355		type II toxin-antitoxin system HipA family toxin	-0.364	0.096	0.723	1.697	-2.076	-2.348
RalstoniaUW163	UW163_RS21360	UW163_RS21360		DUF2236 domain-containing protein	-0.488	-0.891	-0.270	0.208	-0.547	0.188
RalstoniaUW163	UW163_RS21365	UW163_RS21365		MFS transporter	0.735	0.443	-0.313	0.184	-0.261	0.158
RalstoniaUW163	UW163_RS21370	UW163_RS21370		LysR family transcriptional regulator	-0.119	0.654	0.647	0.065	-0.769	-1.022
RalstoniaUW163	UW163_RS21375	UW163_RS21375		azoreductase	0.831	-0.136	-0.258	0.275	1.300	-0.402
RalstoniaUW163	UW163_RS21385	UW163_RS21385		hypothetical protein	1.718	0.901	1.440	0.583	-0.989	-1.074
RalstoniaUW163	UW163_RS21395	UW163_RS21395		DUF1488 domain-containing protein	0.177	1.440	0.030	0.088	0.158	1.163
RalstoniaUW163	UW163_RS21400	UW163_RS21400		L-aspartate oxidase	1.169	0.595	0.780	0.519	0.676	1.196
RalstoniaUW163	UW163_RS21405	UW163_RS21405		sulfite exporter TauE/SafE family protein	0.793	0.026	-0.724	0.162	-0.445	0.948
RalstoniaUW163	UW163_RS21410	UW163_RS21410		AMP-dependent synthetase	1.478	0.517	-0.081	-1.134	-0.267	1.130
RalstoniaUW163	UW163_RS21415	UW163_RS21415		hypothetical protein	-1.406	0.307	-0.292	-0.317	-0.927	-1.813
RalstoniaUW163	UW163_RS21420	UW163_RS21420		LysR family transcriptional regulator	0.276	0.922	0.569	-0.107	-0.612	-1.723
RalstoniaUW163	UW163_RS21425	UW163_RS21425		sulfite exporter TauE/SafE family protein	-0.418	0.745	1.629	0.456	0.189	-1.047
RalstoniaUW163	UW163_RS21435	UW163_RS21435		hypothetical protein	-0.117	0.124	-0.373	-1.198	0.198	-0.473
RalstoniaUW163	UW163_RS21440	UW163_RS21440		hypothetical protein	-0.868	-0.941	0.211	-0.374	0.727	-0.852
RalstoniaUW163	UW163_RS21445	UW163_RS21445		YnfA family protein	-0.606	-0.403	-0.589	0.731	-1.049	-0.291
RalstoniaUW163	UW163_RS21450	UW163_RS21450		ATP-dependent helicase	0.331	0.139	-0.018	0.951	0.615	0.131
RalstoniaUW163	UW163_RS21455	UW163_RS21455		hypothetical protein	-0.664	2.030	-0.800	-1.370	0.293	-0.407
RalstoniaUW163	UW163_RS21460	UW163_RS21460		hypothetical protein	-0.042	-0.363	0.165	0.576	0.426	0.182
RalstoniaUW163	UW163_RS21465	UW163_RS21465		MFS transporter	-1.289	-0.872	0.234	0.061	-1.470	-1.830
RalstoniaUW163	UW163_RS21470	UW163_RS21470		class II fumarate hydratase	-0.015	-0.678	-0.662	-1.595	-0.918	-1.050
RalstoniaUW163	UW163_RS21475	UW163_RS21475		type IV pilin protein	1.171	1.370	0.016	0.098	0.232	-0.084
RalstoniaUW163	UW163_RS21480	UW163_RS21480		pilus assembly protein PilY	0.192	0.117	-0.383	-0.110	-0.883	-0.269
RalstoniaUW163	UW163_RS21485	UW163_RS21485		pilus assembly protein PilX	-0.165	-0.865	0.010	-0.574	0.456	0.747
RalstoniaUW163	UW163_RS21490	UW163_RS21490		pilus assembly protein	-0.841	0.439	-0.132	0.874	-0.095	-0.122
RalstoniaUW163	UW163_RS21495	UW163_RS21495		type IV pilus modification protein PilV	1.599	-1.342	0.335	0.825	-0.121	-0.240
RalstoniaUW163	UW163_RS21500	UW163_RS21500		pilus assembly protein	-0.309	-1.173	1.643	1.967	-0.783	-0.716
RalstoniaUW163	UW163_RS21505	UW163_RS21505		hypothetical protein	-0.256	-0.702	-0.160	-1.319	0.948	1.166
RalstoniaUW163	UW163_RS21510	UW163_RS21510		chemotaxis protein	-0.928	0.562	-0.011	0.523	-0.652	-0.718
RalstoniaUW163	UW163_RS21515	UW163_RS21515		adenosylmethionine decarboxylase	0.003	-0.976	0.144	-0.203	1.274	-1.368
RalstoniaUW163	UW163_RS21520	UW163_RS21520		hypothetical protein	0.178	-0.216	0.388	0.184	-1.205	-0.037
RalstoniaUW163	UW163_RS21525	UW163_RS21525		DUF4178 domain-containing protein	0.046	0.132	-0.670	-1.273	-0.298	0.382
RalstoniaUW163	UW163_RS21530	UW163_RS21530		membrane protein	-0.791	0.003	-0.695	-1.610	-0.758	-0.850
RalstoniaUW163	UW163_RS21535	UW163_RS21535		DUF350 domain-containing protein	-1.187	-1.391	0.349	-0.107	-1.137	-0.742
RalstoniaUW163	UW163_RS21540	UW163_RS21540		ABC transporter substrate-binding protein	0.551	-0.433	1.094	1.899	-0.511	0.674
RalstoniaUW163	UW163_RS21545	UW163_RS21545		branched-chain amino acid ABC transporter permease	-0.049	0.516	-0.626	-1.764	-1.904	-1.297
RalstoniaUW163	UW163_RS21550	UW163_RS21550		branched-chain amino acid ABC transporter permease	-0.802	0.412	0.808	-0.100	-0.229	0.308
RalstoniaUW163	UW163_RS21560	UW163_RS21560		ABC transporter ATP-binding protein	0.106	-0.951	-1.244	-0.889	-0.008	0.095
RalstoniaUW163	UW163_RS21565	UW163_RS21565		spermidine synthase	-1.039	-1.243	-1.703	-1.064	-0.896	0.783
RalstoniaUW163	UW163_RS21570	UW163_RS21570		amine oxidase	-0.537	-1.574	1.406	1.028	-0.941	-0.163
RalstoniaUW163	UW163_RS21575	UW163_RS21575		dienelactone hydrolase family protein	-0.418	-0.161	-0.774	-1.466	1.321	1.206
RalstoniaUW163	UW163_RS21580	UW163_RS21580		DUF1304 domain-containing protein	1.647	1.666	2.406	0.127	-0.169	0.971
RalstoniaUW163	UW163_RS21585	UW163_RS21585		hypothetical protein	-0.111	-1.208	0.338	-0.378	-0.515	0.024
RalstoniaUW163	UW163_RS21590	UW163_RS21590		type III effector protein skwp2	0.324	-0.872	0.225	-0.839	0.143	-0.367
RalstoniaUW163	UW163_RS21595	UW163_RS21595		hypothetical protein	-0.670	-0.512	-0.144	-0.398	-1.746	-1.015
RalstoniaUW163	UW163_RS21600	UW163_RS21600		mercuric reductase	-0.172	-0.312	0.226	0.314	-0.070	-0.071
RalstoniaUW163	UW163_RS21605	UW163_RS21605		alkylphosphonate utilization protein	0.278	0.557	-0.202	-0.481	-0.275	-1.434
RalstoniaUW163	UW163_RS21610	UW163_RS21610		DUF2334 domain-containing protein	-0.091	-0.879	0.075	0.213	-0.060	0.151
RalstoniaUW163	UW163_RS21625	UW163_RS21625		hypothetical protein	0.025	1.091	-0.235	0.104	-0.825	-1.334
RalstoniaUW163	UW163_RS21630	UW163_RS21630		sulfonate ABC transporter substrate-binding protein	-1.285	-1.020	-1.397	-0.624	-1.662	-1.597
RalstoniaUW163	UW163_RS21635	UW163_RS21635		hypothetical protein	0.113	0.139	0.044	0.629	0.608	-0.130
RalstoniaUW163	UW163_RS21640	UW163_RS21640		YggT family protein	0.426	-1.466	0.843	0.113	-1.358	0.041
RalstoniaUW163	UW163_RS21650	UW163_RS21650		hypothetical protein	-0.702	0.416	-0.131	-1.267	-2.157	-1.136
RalstoniaUW163	UW163_RS21655	UW163_RS21655		type III effector protein	1.504	-0.442	-0.941	-1.316	0.706	0.492
RalstoniaUW163	UW163_RS21660	UW163_RS21660		MBL fold metallo-hydrolase	0.371	0.241	0.549	0.829	1.074	0.674
RalstoniaUW163	UW163_RS21665	UW163_RS21665		RNA polymerase sigma factor FliA	0.461	0.604	0.817	0.235	-2.626	-0.832
RalstoniaUW163	UW163_RS21670	UW163_RS21670		flagellar synthesis regulator flen protein	-1.989	-1.231	-0.105	-0.822	-1.075	-0.488
RalstoniaUW163	UW163_RS21675	UW163_RS21675		flagellar biosynthesis protein FlhF	-0.142	-0.620	-0.501	-0.061	-0.517	0.322
RalstoniaUW163	UW163_RS21680	UW163_RS21680		flagellar biosynthesis protein FlhA	-0.239	0.644	0.663	-2.247	-0.047	1.066
RalstoniaUW163	UW163_RS21685	UW163_RS21685		flagellar type III secretion system protein FlhB	-1.006	-0.227	0.014	-0.968	-1.438	-0.495
RalstoniaUW163	UW163_RS21690	UW163_RS21690		TetR/AcrR family transcriptional regulator	-1.961	-2.705	-2.108	0.027	-1.695	-0.524
RalstoniaUW163	UW163_RS21695	UW163_RS21695		MFS transporter	1.715	0.531	-0.000	0.184	-1.232	-0.666
RalstoniaUW163	UW163_RS21700	UW163_RS21700		type II 3-dehydroquinate dehydratase	-0.034	-0.562	-0.186	-0.400	-0.311	0.991
RalstoniaUW163	UW163_RS21705	UW163_RS21705		shikimate dehydrogenase	-0.911	-1.014	-0.096	0.806	-0.243	-0.093
RalstoniaUW163	UW163_RS21710	UW163_RS21710		porin	-0.137	-0.848	0.188	-0.294	0.431	0.880
RalstoniaUW163	UW163_RS21715	UW163_RS21715		sugar phosphate isomerase/epimerase and 4-hydroxyphenylpyruvate domain-containing protein	0.088	0.754	0.385	0.821	0.300	1.548
RalstoniaUW163	UW163_RS21720	UW163_RS21720		YOPP/AvrRxv family protein	1.182	0.397	-0.462	-0.294	-0.668	0.174
RalstoniaUW163	UW163_RS21725	UW163_RS21725		protein phosphatase CheZ	-1.181	-0.948	-0.809	-1.404	-0.267	-2.245
RalstoniaUW163	UW163_RS21730	UW163_RS21730		chemotaxis protein CheY	1.367	0.314	0.196	0.051	-0.479	-1.636
RalstoniaUW163	UW163_RS21735	UW163_RS21735		chemotaxis response regulator protein-glutamate methylesterase	1.741	1.690	0.369	1.009	0.337	1.332
RalstoniaUW163	UW163_RS21740	UW163_RS21740		chemotaxis protein CheD	0.833	0.470	0.293	-0.306	-0.215	-0.233
RalstoniaUW163	UW163_RS21745	UW163_RS21745		chemotaxis protein CheR	-0.330	-2.170	-0.470	-1.185	-2.812	-0.810
RalstoniaUW163	UW163_RS21750	UW163_RS21750		membrane protein	-0.829	-1.457	-0.033	-0.131	-2.176	-0.637
RalstoniaUW163	UW163_RS21755	UW163_RS21755		chemotaxis protein CheW	-0.907	-0.506	-0.166	-1.536	-1.399	-0.096
RalstoniaUW163	UW163_RS21760	UW163_RS21760		chemotaxis protein CheA	0.199	0.533	-0.496	-0.810	-1.530	0.168
RalstoniaUW163	UW163_RS21770	UW163_RS21770		motility protein MotB	-0.728	-0.853	0.563	0.818	0.631	-1.130
RalstoniaUW163	UW163_RS21775	UW163_RS21775		flagellar motor stator protein MotA	-0.758	0.417	-0.540	-1.597	-1.068	0.308
RalstoniaUW163	UW163_RS21780	UW163_RS21780		flagellar transcriptional regulator FlhC	-1.100	-0.722	-0.290	-1.131	-1.252	0.129
RalstoniaUW163	UW163_RS21785	UW163_RS21785		flagellar transcriptional activator FlhD	0.069	-1.827	-0.760	-1.483	-1.271	-0.508
RalstoniaUW163	UW163_RS21795	UW163_RS21795		membrane protein	-0.185	-0.683	-0.977	-1.086	-0.361	1.870
RalstoniaUW163	UW163_RS21800	UW163_RS21800		ABC transporter permease	0.416	-1.780	-2.072	-0.525	-0.948	0.476
RalstoniaUW163	UW163_RS21805	UW163_RS21805		formyl-CoA transferase	-0.400	-0.945	-0.234	-0.347	-1.102	0.234
RalstoniaUW163	UW163_RS21810	UW163_RS21810		sensor histidine kinase	0.275	1.028	0.490	-1.914	-0.152	0.976
RalstoniaUW163	UW163_RS21815	UW163_RS21815		DNA-binding response regulator	-0.512	-0.531	-0.653	-2.213	0.569	-0.790
RalstoniaUW163	UW163_RS21820	UW163_RS21820		hypothetical protein	-0.752	-0.579	0.275	-1.165	-1.813	0.373
RalstoniaUW163	UW163_RS21825	UW163_RS21825		cyclopropane-fatty-acyl-phospholipid synthase	0.278	-0.639	0.019	-0.916	-0.114	0.780
RalstoniaUW163	UW163_RS21830	UW163_RS21830		quinone oxidoreductase	-0.050	0.399	0.028	-0.131	-1.548	-1.103
RalstoniaUW163	UW163_RS21835	UW163_RS21835		sugar ABC transporter permease	-1.376	-0.324	0.041	0.053	0.816	0.260
RalstoniaUW163	UW163_RS21840	UW163_RS21840		arginase	0.460	-0.663	-0.117	0.537	0.537	-0.449
RalstoniaUW163	UW163_RS21845	UW163_RS21845		cytochrome C signal peptide protein	-0.648	-1.744	-0.383	-0.787	-0.416	-0.555
RalstoniaUW163	UW163_RS21850	UW163_RS21850		sensor histidine kinase	-1.091	-1.664	-1.650	-1.206	-0.067	-1.295
RalstoniaUW163	UW163_RS21855	UW163_RS21855		DNA-binding response regulator	-1.709	-0.143	0.171	-0.248	0.332	-1.059
RalstoniaUW163	UW163_RS21860	UW163_RS21860		membrane protein	-0.099	0.057	0.644	-0.533	-1.358	-0.453
RalstoniaUW163	UW163_RS21865	UW163_RS21865		efflux RND transporter periplasmic adaptor subunit	-1.382	0.176	-0.406	-0.203	0.489	-0.491
RalstoniaUW163	UW163_RS21870	UW163_RS21870		AcrB/AcrD/AcrF family protein	-0.210	-1.804	-0.579	-0.270	-0.733	0.552
RalstoniaUW163	UW163_RS21875	UW163_RS21875		primary-amine oxidase	-0.557	0.113	-0.290	-0.759	-0.264	-0.253
RalstoniaUW163	UW163_RS21880	UW163_RS21880		amidohydrolase	-0.025	-0.584	0.044	-0.035	-0.161	0.140
RalstoniaUW163	UW163_RS21885	UW163_RS21885		nucleoside hydrolase	-0.403	-0.620	-0.503	1.376	-0.704	-0.937
RalstoniaUW163	UW163_RS21890	UW163_RS21890		hypothetical protein	1.302	-1.046	-0.953	-0.289	-1.508	-1.091
RalstoniaUW163	UW163_RS21895	UW163_RS21895		hypothetical protein	-0.693	-2.036	0.221	-0.446	0.265	-0.393
RalstoniaUW163	UW163_RS21900	UW163_RS21900		TetR/AcrR family transcriptional regulator	-0.206	1.371	-1.056	-1.005	-0.051	-0.683
RalstoniaUW163	UW163_RS21905	UW163_RS21905		N-acetylmuramoyl-L-alanine amidase	0.683	-1.062	-0.583	0.317	-0.362	-1.406
RalstoniaUW163	UW163_RS21910	UW163_RS21910		hypothetical protein	-0.857	-0.393	-0.458	-1.299	-0.050	0.057
RalstoniaUW163	UW163_RS21915	UW163_RS21915		hypothetical protein	-0.628	-0.320	-0.895	-0.427	-1.154	0.120
RalstoniaUW163	UW163_RS21920	UW163_RS21920		TolC family protein	0.518	0.604	0.744	0.722	0.095	-1.459
RalstoniaUW163	UW163_RS21925	UW163_RS21925		ABC transporter ATP-binding protein	-0.282	-1.680	-0.320	-0.975	-0.377	0.444
RalstoniaUW163	UW163_RS21930	UW163_RS21930		ABC transporter ATP-binding protein	-1.000	0.310	-0.186	-0.817	0.398	-0.104
RalstoniaUW163	UW163_RS21935	UW163_RS21935		ABC transporter permease	-0.463	0.472	-0.034	-1.300	0.149	0.580
RalstoniaUW163	UW163_RS21940	UW163_RS21940		hypothetical protein	-1.079	-1.121	0.353	-0.599	0.113	-0.118
RalstoniaUW163	UW163_RS21950	UW163_RS21950		hypothetical protein	-0.710	-1.083	-2.040	-0.052	-0.194	0.274
RalstoniaUW163	UW163_RS21955	UW163_RS21955		hemagglutinin	-0.505	-1.143	-0.590	-1.077	-1.025	-0.965
RalstoniaUW163	UW163_RS21960	UW163_RS21960		hypothetical protein	0.701	-0.050	-0.782	0.061	-1.127	-0.741
RalstoniaUW163	UW163_RS21965	UW163_RS21965		isoprenylcysteine carboxyl methyltransferase	-0.722	-1.025	-0.584	-0.380	-0.096	-0.813
RalstoniaUW163	UW163_RS21970	UW163_RS21970		hypothetical protein	0.063	-0.403	0.730	-0.141	-0.323	-0.882
RalstoniaUW163	UW163_RS21975	UW163_RS21975		copper-translocating P-type ATPase	-0.519	-1.141	-0.043	-0.928	-0.109	-0.554
RalstoniaUW163	UW163_RS21980	UW163_RS21980		hypothetical protein	0.763	-1.389	-0.636	-0.738	-0.708	-0.975
RalstoniaUW163	UW163_RS21985	UW163_RS21985		hypothetical protein	-0.435	0.227	-0.514	-2.306	-1.320	-1.784
RalstoniaUW163	UW163_RS21990	UW163_RS21990		two-component sensor histidine kinase	-0.671	-0.175	-0.656	-1.170	0.829	-0.623
RalstoniaUW163	UW163_RS21995	UW163_RS21995		DNA-binding response regulator	0.500	0.297	0.016	0.558	-0.894	-0.690
RalstoniaUW163	UW163_RS22000	UW163_RS22000		copper resistance system multicopper oxidase	-1.547	-0.497	-1.154	-1.347	-0.368	-0.240
RalstoniaUW163	UW163_RS22005	UW163_RS22005		copper resistance protein B	-0.328	-0.979	-1.533	0.248	0.792	-0.336
RalstoniaUW163	UW163_RS22010	UW163_RS22010		copper resistance protein C	0.074	-1.230	-0.329	-0.269	0.664	-0.939
RalstoniaUW163	UW163_RS22015	UW163_RS22015		copper resistance protein CopD	-1.503	-0.610	0.115	-1.709	-0.434	-0.955
RalstoniaUW163	UW163_RS22020	UW163_RS22020		MFS transporter	0.472	-0.907	0.917	0.571	0.483	0.540
RalstoniaUW163	UW163_RS22025	UW163_RS22025		oxidoreductase	-0.039	0.060	0.280	-0.065	-1.439	-1.941
RalstoniaUW163	UW163_RS22030	UW163_RS22030		TolC family protein	-0.379	-0.529	-0.192	-1.520	-0.085	-0.980
RalstoniaUW163	UW163_RS22035	UW163_RS22035		TetR/AcrR family transcriptional regulator	-0.293	-1.975	-0.600	-2.082	-0.998	-2.897
RalstoniaUW163	UW163_RS22040	UW163_RS22040		efflux RND transporter periplasmic adaptor subunit	-0.296	-2.061	-0.816	-0.565	-0.503	0.037
RalstoniaUW163	UW163_RS22045	UW163_RS22045		AcrB/AcrD/AcrF family protein	-1.285	-1.792	-0.600	-0.581	0.046	-0.771
RalstoniaUW163	UW163_RS22050	UW163_RS22050		IS3 family transposase	0.600	0.080	-0.823	1.271	0.755	1.417
RalstoniaUW163	UW163_RS22055	UW163_RS22055		hypothetical protein	0.883	0.593	0.733	0.601	1.083	0.064
RalstoniaUW163	UW163_RS22060	UW163_RS22060		endoribonuclease L-PSP	1.477	-0.312	-0.906	-2.441	0.596	-1.236
RalstoniaUW163	UW163_RS22065	UW163_RS22065		amino acid permease	-1.598	-1.010	-0.982	-0.556	-0.787	-0.980
RalstoniaUW163	UW163_RS22075	UW163_RS22075		IS630 family transposase	0.093	-0.390	-1.770	-0.104	-1.083	-0.876
RalstoniaUW163	UW163_RS22080	UW163_RS22080		hypothetical protein	-0.832	-2.180	-0.702	-1.203	-1.001	-1.050
RalstoniaUW163	UW163_RS22085	UW163_RS22085		hypothetical protein	-1.318	-1.505	-0.715	-0.779	-0.341	-1.932
RalstoniaUW163	UW163_RS22100	UW163_RS22100		lysine transporter LysE	1.421	-0.097	0.610	0.893	0.615	1.320
RalstoniaUW163	UW163_RS22105	UW163_RS22105		Lrp/AsnC family transcriptional regulator	0.887	-0.027	0.848	-1.464	-0.178	-0.625
RalstoniaUW163	UW163_RS22110	UW163_RS22110		hypothetical protein	1.756	1.012	1.382	-1.015	1.277	0.544
RalstoniaUW163	UW163_RS22115	UW163_RS22115		hypothetical protein	-0.641	0.319	-0.536	1.669	0.321	0.349
RalstoniaUW163	UW163_RS22120	UW163_RS22120		hypothetical protein	1.662	-1.505	0.829	0.555	0.471	-0.142
RalstoniaUW163	UW163_RS22125	UW163_RS22125		translation initiation factor IF-1	0.915	0.866	0.340	0.969	0.601	-1.276
RalstoniaUW163	UW163_RS22130	UW163_RS22130		hypothetical protein	-0.062	-0.191	-0.552	0.342	0.005	0.313
RalstoniaUW163	UW163_RS22135	UW163_RS22135		hypothetical protein	-0.007	-0.196	0.104	0.446	2.616	1.797
RalstoniaUW163	UW163_RS22140	UW163_RS22140		SCO family protein	-0.448	1.225	-0.793	0.348	1.493	1.781
RalstoniaUW163	UW163_RS22145	UW163_RS22145		cbb3-type cytochrome C oxidase subunit III	-0.126	0.123	0.436	0.033	-1.900	-0.209
RalstoniaUW163	UW163_RS22150	UW163_RS22150		cytochrome-c oxidase	-0.045	0.503	0.226	0.561	0.001	-0.026
RalstoniaUW163	UW163_RS22155	UW163_RS22155		cbb3-type cytochrome c oxidase subunit I	1.374	0.477	0.498	0.297	0.450	-0.852
RalstoniaUW163	UW163_RS22160	UW163_RS22160		hypothetical protein	0.558	-0.019	-0.080	0.928	1.296	-0.336
RalstoniaUW163	UW163_RS22165	UW163_RS22165		alpha/beta hydrolase	1.174	0.410	-1.769	-0.678	0.871	0.155
RalstoniaUW163	UW163_RS22170	UW163_RS22170		tautomerase family protein	-0.599	0.608	0.706	0.330	-0.792	-0.793
RalstoniaUW163	UW163_RS22175	UW163_RS22175		LysR family transcriptional regulator	-0.089	0.481	0.843	0.402	1.672	-0.472
RalstoniaUW163	UW163_RS22180	UW163_RS22180		Type III effector protein (Skwp 4)	1.331	0.514	0.871	1.122	1.025	0.403
RalstoniaUW163	UW163_RS22185	UW163_RS22185		LysR family transcriptional regulator	0.748	0.708	-0.473	0.216	0.235	0.869
RalstoniaUW163	UW163_RS22190	UW163_RS22190		N-acetyltransferase	0.574	-0.161	0.172	-0.079	-0.079	0.370
RalstoniaUW163	UW163_RS22195	UW163_RS22195		chromate resistance protein	0.116	-0.099	0.801	-1.206	1.030	-0.599
RalstoniaUW163	UW163_RS22200	UW163_RS22200		chromate transporter	0.822	0.081	0.385	0.257	1.016	0.946
RalstoniaUW163	UW163_RS22205	UW163_RS22205		hypothetical protein	1.936	0.093	1.584	0.227	-0.169	1.670
RalstoniaUW163	UW163_RS22210	UW163_RS22210		metal/formaldehyde-sensitive transcriptional repressor	-0.964	0.487	-0.469	-1.081	-0.367	-0.793
RalstoniaUW163	UW163_RS22215	UW163_RS22215		nickel/cobalt efflux protein RcnA	0.763	1.091	1.072	1.122	0.290	0.383
RalstoniaUW163	UW163_RS22220	UW163_RS22220		DUF4279 domain-containing protein	0.880	0.319	0.992	2.271	0.954	0.720
RalstoniaUW163	UW163_RS22225	UW163_RS22225		hypothetical protein	-0.550	-0.376	0.158	0.295	-1.020	0.006
RalstoniaUW163	UW163_RS22230	UW163_RS22230		phosphohydrolase	0.594	0.232	0.822	-0.962	0.386	-1.091
RalstoniaUW163	UW163_RS22235	UW163_RS22235		peptidase M1	2.760	0.291	1.674	0.554	1.606	-0.016
RalstoniaUW163	UW163_RS22245	UW163_RS22245		CusA/CzcA family heavy metal efflux RND transporter	0.367	1.111	0.578	1.067	1.429	1.179
RalstoniaUW163	UW163_RS22250	UW163_RS22250		efflux RND transporter periplasmic adaptor subunit	-1.051	0.185	-1.642	1.860	0.901	0.878
RalstoniaUW163	UW163_RS22255	UW163_RS22255		TolC family protein	0.887	-1.003	1.514	0.727	0.074	0.002
RalstoniaUW163	UW163_RS22260	UW163_RS22260		hypothetical protein	-0.609	0.646	-0.193	-0.246	-1.814	-0.320
RalstoniaUW163	UW163_RS22270	UW163_RS22270		NAD(P)-dependent oxidoreductase	0.953	1.160	-0.085	-0.494	0.800	0.522
RalstoniaUW163	UW163_RS22275	UW163_RS22275		two-component sensor histidine kinase	4.226	1.021	4.303	2.091	4.209	1.691
RalstoniaUW163	UW163_RS22280	UW163_RS22280		DNA-binding response regulator	0.751	0.277	1.597	0.815	2.149	1.595
RalstoniaUW163	UW163_RS22285	UW163_RS22285		J domain-containing protein	0.398	-0.067	0.743	0.884	0.724	0.127
RalstoniaUW163	UW163_RS22290	UW163_RS22290		molecular chaperone HscC	0.788	0.338	0.863	0.699	0.340	0.354
RalstoniaUW163	UW163_RS22295	UW163_RS22295		divalent metal cation transporter	-0.651	0.139	-0.894	0.992	0.521	0.737
RalstoniaUW163	UW163_RS22300	UW163_RS22300		GGDEF domain-containing protein	2.341	0.241	1.403	0.110	0.575	-0.806
RalstoniaUW163	UW163_RS22305	UW163_RS22305		type VI secretion system tip protein VgrG	-0.313	0.703	1.076	0.754	1.981	1.625
RalstoniaUW163	UW163_RS22310	UW163_RS22310		DUF3274 domain-containing protein	-1.116	-0.717	-0.025	1.225	0.103	0.198
RalstoniaUW163	UW163_RS22315	UW163_RS22315		DUF2875 domain-containing protein	-0.342	0.121	0.463	-0.098	1.217	1.652
RalstoniaUW163	UW163_RS22320	UW163_RS22320		hypothetical protein	-0.571	0.220	0.490	-0.048	0.490	1.271
RalstoniaUW163	UW163_RS22325	UW163_RS22325		mechanosensitive ion channel family protein	-0.123	-0.303	1.427	1.227	0.883	-0.421
RalstoniaUW163	UW163_RS22330	UW163_RS22330		hypothetical protein	1.820	-0.208	0.873	0.474	0.624	-0.066
RalstoniaUW163	UW163_RS22335	UW163_RS22335		DUF2334 domain-containing protein	0.609	-0.081	0.719	0.285	1.050	1.249
RalstoniaUW163	UW163_RS22340	UW163_RS22340		hypothetical protein	-0.028	-0.529	-0.005	-0.302	-0.835	-0.624
