orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS16725	RALBFv3_RS16725		ribonucleoside triphosphate reductase	0.412	0.684	0.929	0.850	0.182	0.097	0.728	1.185
RalstoniaBSBF1503	RALBFv3_RS16730	RALBFv3_RS16730		NarK/NasA family nitrate transporter	0.274	1.110	-0.101	0.180	0.467	1.100	0.180	-0.303
RalstoniaBSBF1503	RALBFv3_RS16735	RALBFv3_RS16735		NarK family nitrate/nitrite MFS transporter	0.162	0.245	-0.592	-0.035	-1.054	0.757	1.198	0.912
RalstoniaBSBF1503	RALBFv3_RS16740	RALBFv3_RS16740		nitrate reductase subunit alpha	-0.494	0.203	0.067	0.358	0.034	-0.178	0.417	0.726
RalstoniaBSBF1503	RALBFv3_RS16745	RALBFv3_RS16745		nitrate reductase subunit beta	0.410	-0.075	0.298	-0.255	-0.426	0.967	-0.733	0.528
RalstoniaBSBF1503	RALBFv3_RS16750	RALBFv3_RS16750		nitrate reductase molybdenum cofactor assembly chaperone	0.261	-0.006	0.301	0.675	1.648	-0.512	-0.199	-0.225
RalstoniaBSBF1503	RALBFv3_RS16755	RALBFv3_RS16755		respiratory nitrate reductase subunit gamma	0.561	2.104	-0.500	0.493	0.743	-0.213	1.103	-1.073
RalstoniaBSBF1503	RALBFv3_RS16760	RALBFv3_RS16760		molybdopterin-guanine dinucleotide biosynthesis protein B	-0.198	-0.005	-0.650	0.045	0.891	-1.086	-0.189	-0.710
RalstoniaBSBF1503	RALBFv3_RS16765	RALBFv3_RS16765		histidine kinase	-0.084	0.296	-0.278	-0.361	-0.161	-1.172	1.157	1.248
RalstoniaBSBF1503	RALBFv3_RS16770	RALBFv3_RS16770		DNA-binding response regulator	0.647	1.289	1.210	-1.030	-1.624	-0.539	-0.134	0.835
RalstoniaBSBF1503	RALBFv3_RS16775	RALBFv3_RS16775		acyltransferase	1.874	1.455	0.510	-0.971	-0.706	2.198	-1.358	-0.101
RalstoniaBSBF1503	RALBFv3_RS16780	RALBFv3_RS16780		flavoprotein	0.699	0.651	1.570	2.062	1.398	-0.674	-0.499	-0.210
RalstoniaBSBF1503	RALBFv3_RS16785	RALBFv3_RS16785		short-chain dehydrogenase	1.039	0.499	0.603	0.275	-0.243	-0.308	-0.012	1.171
RalstoniaBSBF1503	RALBFv3_RS16790	RALBFv3_RS16790		hypothetical protein	-0.119	0.832	-0.368	0.328	-1.196	-0.478	-0.966	0.579
RalstoniaBSBF1503	RALBFv3_RS16795	RALBFv3_RS16795		2-hydroxychromene-2-carboxylate isomerase	0.099	-0.289	0.329	0.031	0.039	0.517	0.722	1.229
RalstoniaBSBF1503	RALBFv3_RS16800	RALBFv3_RS16800		hypothetical protein	0.810	0.442	0.055	-0.578	0.497	0.587	-0.268	-0.567
RalstoniaBSBF1503	RALBFv3_RS16805	RALBFv3_RS16805		potassium transporter Kef	0.035	1.193	-0.501	2.206	1.605	1.737	-0.252	0.668
RalstoniaBSBF1503	RALBFv3_RS16810	RALBFv3_RS16810		NAD(P)H-dependent oxidoreductase	0.115	0.536	-1.269	-0.289	-2.211	0.611	-1.556	-1.079
RalstoniaBSBF1503	RALBFv3_RS16815	RALBFv3_RS16815		iron-containing redox enzyme family protein	-0.519	1.039	-0.283	-0.020	0.557	-0.210	0.444	-0.924
RalstoniaBSBF1503	RALBFv3_RS16820	RALBFv3_RS16820		hypothetical protein	1.501	1.158	0.158	0.006	0.564	-0.738	-0.354	-0.474
RalstoniaBSBF1503	RALBFv3_RS16825	RALBFv3_RS16825		hypothetical protein	0.773	1.817	1.058	0.159	0.286	-1.138	-0.965	-1.538
RalstoniaBSBF1503	RALBFv3_RS16830	RALBFv3_RS16830		hypothetical protein	-0.421	0.355	-0.071	-1.708	-0.386	1.122	0.077	1.097
RalstoniaBSBF1503	RALBFv3_RS16835	RALBFv3_RS16835		proline dehydrogenase	-0.869	0.525	-0.423	-0.044	-0.933	-0.717	0.315	-0.480
RalstoniaBSBF1503	RALBFv3_RS16840	RALBFv3_RS16840		amino acid ligase	1.215	1.151	0.965	-0.829	-1.266	-1.026	-0.535	0.046
RalstoniaBSBF1503	RALBFv3_RS16845	RALBFv3_RS16845		hypothetical protein	-1.345	-0.426	-0.994	-0.859	0.093	-0.215	-0.800	-0.380
RalstoniaBSBF1503	RALBFv3_RS16850	RALBFv3_RS16850		alpha/beta hydrolase	-1.212	-1.126	-1.600	-1.170	-0.127	-0.025	0.146	0.793
RalstoniaBSBF1503	RALBFv3_RS16855	RALBFv3_RS16855		DUF2894 domain-containing protein	-0.746	-0.052	-0.454	0.818	-1.178	0.696	-0.006	1.036
RalstoniaBSBF1503	RALBFv3_RS16860	RALBFv3_RS16860		membrane protein	-1.098	-0.621	0.952	0.395	0.685	-0.838	1.007	1.668
RalstoniaBSBF1503	RALBFv3_RS16865	RALBFv3_RS16865		DUF802 domain-containing protein	-0.337	-0.337	1.230	-0.461	0.180	-0.826	-0.571	-0.529
RalstoniaBSBF1503	RALBFv3_RS16870	RALBFv3_RS16870		DUF3348 domain-containing protein	0.506	-0.664	0.417	0.689	-0.323	-0.051	0.055	0.232
RalstoniaBSBF1503	RALBFv3_RS16875	RALBFv3_RS16875		branched-chain amino acid aminotransferase	0.214	0.447	0.215	1.763	1.082	-1.394	0.801	-0.382
RalstoniaBSBF1503	RALBFv3_RS16880	RALBFv3_RS16880		glutathione S-transferase	-0.508	-0.290	0.643	0.782	-0.322	-0.633	-1.505	-0.260
RalstoniaBSBF1503	RALBFv3_RS16885	RALBFv3_RS16885		hypothetical protein	0.371	0.020	-0.195	-0.252	-0.357	-1.100	0.594	-0.400
RalstoniaBSBF1503	RALBFv3_RS16890	RALBFv3_RS16890		GP47	0.416	0.975	-0.115	0.878	0.099	0.659	-0.690	0.663
RalstoniaBSBF1503	RALBFv3_RS16895	RALBFv3_RS16895		AraC family transcriptional regulator	0.010	0.563	0.121	0.069	1.696	-0.480	-0.107	-0.424
RalstoniaBSBF1503	RALBFv3_RS16900	RALBFv3_RS16900		hypothetical protein	0.409	0.597	0.397	0.974	0.924	0.305	-0.319	0.789
RalstoniaBSBF1503	RALBFv3_RS16905	RALBFv3_RS16905		hypothetical protein	-0.676	-0.609	-0.838	0.178	-0.377	0.092	-0.075	-0.521
RalstoniaBSBF1503	RALBFv3_RS16910	RALBFv3_RS16910		oxidoreductase	-0.416	-0.625	0.643	0.879	0.541	0.516	-0.222	0.218
RalstoniaBSBF1503	RALBFv3_RS16915	RALBFv3_RS16915		LysR family transcriptional regulator	0.668	-1.752	-0.274	0.976	1.051	-0.392	0.835	0.256
RalstoniaBSBF1503	RALBFv3_RS16920	RALBFv3_RS16920		EamA/RhaT family transporter	0.541	0.823	0.485	0.084	-0.480	1.800	-0.948	0.702
RalstoniaBSBF1503	RALBFv3_RS16925	RALBFv3_RS16925		hypothetical protein	-1.352	-0.114	-0.243	-0.193	-0.360	0.010	0.280	-0.276
RalstoniaBSBF1503	RALBFv3_RS16930	RALBFv3_RS16930		NADP-dependent oxidoreductase	0.711	0.689	-1.212	-0.494	0.466	0.253	-0.061	-0.106
RalstoniaBSBF1503	RALBFv3_RS16935	RALBFv3_RS16935		oxidoreductase	-0.861	0.154	0.005	0.348	0.234	0.479	0.123	0.095
RalstoniaBSBF1503	RALBFv3_RS16940	RALBFv3_RS16940		TetR/AcrR family transcriptional regulator	0.400	-0.181	-0.331	-1.223	-0.445	-0.352	-0.850	-0.500
RalstoniaBSBF1503	RALBFv3_RS16945	RALBFv3_RS16945		hypothetical protein	-1.234	0.129	0.017	0.306	0.476	-1.902	0.319	0.921
RalstoniaBSBF1503	RALBFv3_RS16950	RALBFv3_RS16950		deaminase reductase	0.089	0.859	1.016	-0.783	-0.388	0.316	0.134	1.181
RalstoniaBSBF1503	RALBFv3_RS16955	RALBFv3_RS16955		MarR family transcriptional regulator	0.190	-0.502	-0.068	-0.416	0.445	0.016	0.525	1.010
RalstoniaBSBF1503	RALBFv3_RS16960	RALBFv3_RS16960		4-hydroxyphenylpyruvate dioxygenase	0.436	-1.193	0.853	0.041	-0.166	-0.463	0.483	0.531
RalstoniaBSBF1503	RALBFv3_RS16965	RALBFv3_RS16965		Lrp/AsnC family transcriptional regulator	0.045	-0.429	0.420	-0.084	0.174	-0.330	0.626	0.684
RalstoniaBSBF1503	RALBFv3_RS16970	RALBFv3_RS16970		hypothetical protein	0.788	-1.059	0.129	-0.018	0.123	-0.077	0.975	0.904
RalstoniaBSBF1503	RALBFv3_RS16975	RALBFv3_RS16975		hypothetical protein	-1.988	0.565	0.021	-1.958	0.137	0.785	-0.092	-0.158
RalstoniaBSBF1503	RALBFv3_RS16980	RALBFv3_RS16980		type VI secretion system tip protein VgrG	0.380	-0.333	0.301	0.057	0.276	0.025	0.679	0.609
RalstoniaBSBF1503	RALBFv3_RS16985	RALBFv3_RS16985		DUF1795 domain-containing protein	0.203	-0.349	-0.740	-0.352	-0.011	-0.400	-0.563	-0.037
RalstoniaBSBF1503	RALBFv3_RS16990	RALBFv3_RS16990		hypothetical protein	-0.258	-0.453	-0.135	-0.032	-0.516	-0.063	0.371	0.111
RalstoniaBSBF1503	RALBFv3_RS17000	RALBFv3_RS17000		hypothetical protein	-0.728	-1.776	0.722	0.229	0.831	1.916	-0.167	-0.268
RalstoniaBSBF1503	RALBFv3_RS17005	RALBFv3_RS17005		hypothetical protein	0.243	0.585	-0.690	1.139	2.038	0.072	-0.693	0.871
RalstoniaBSBF1503	RALBFv3_RS17010	RALBFv3_RS17010		DUF1801 domain-containing protein	1.588	0.371	1.321	1.411	-0.743	-0.217	-0.228	0.284
RalstoniaBSBF1503	RALBFv3_RS17015	RALBFv3_RS17015		pyruvate kinase	-0.794	-2.248	-1.011	-0.307	0.143	1.704	-0.500	2.819
RalstoniaBSBF1503	RALBFv3_RS17020	RALBFv3_RS17020		glycerate kinase	0.499	0.183	0.568	0.532	-1.204	-0.012	-0.027	1.342
RalstoniaBSBF1503	RALBFv3_RS17025	RALBFv3_RS17025		dicarboxylate/amino acid:cation symporter	0.826	0.944	0.853	-0.336	0.006	0.285	0.808	-0.304
RalstoniaBSBF1503	RALBFv3_RS17030	RALBFv3_RS17030		tartrate dehydrogenase	-0.075	-0.544	0.447	-0.263	-0.222	-0.409	-1.647	0.191
RalstoniaBSBF1503	RALBFv3_RS17035	RALBFv3_RS17035		LysR family transcriptional regulator	-0.638	0.350	-0.041	-0.469	-1.389	0.049	0.517	-0.260
RalstoniaBSBF1503	RALBFv3_RS17040	RALBFv3_RS17040		NAD(P)-dependent oxidoreductase	-0.956	-0.333	0.095	-0.221	-0.196	0.101	0.582	1.261
RalstoniaBSBF1503	RALBFv3_RS17045	RALBFv3_RS17045		flavodoxin	0.082	-0.217	-0.136	0.795	0.476	-0.919	-0.264	-1.018
RalstoniaBSBF1503	RALBFv3_RS17050	RALBFv3_RS17050		alpha/beta hydrolase	0.676	0.571	-0.112	-0.488	0.311	-0.621	0.973	0.505
RalstoniaBSBF1503	RALBFv3_RS17055	RALBFv3_RS17055		alpha/beta hydrolase	1.112	0.453	0.056	0.174	0.196	-0.632	0.337	1.434
RalstoniaBSBF1503	RALBFv3_RS17060	RALBFv3_RS17060		carboxymuconolactone decarboxylase	0.012	-0.460	-1.560	-0.745	0.187	1.084	-0.491	0.914
RalstoniaBSBF1503	RALBFv3_RS17065	RALBFv3_RS17065		MFS transporter	0.316	-0.224	0.303	-0.047	0.497	1.409	-0.303	-0.581
RalstoniaBSBF1503	RALBFv3_RS17070	RALBFv3_RS17070		aldo/keto reductase	-0.657	-1.172	-0.464	0.201	-0.526	-0.212	-1.038	-0.569
RalstoniaBSBF1503	RALBFv3_RS17075	RALBFv3_RS17075		LysR family transcriptional regulator	0.464	0.299	-0.012	0.191	-1.647	0.332	0.882	0.101
RalstoniaBSBF1503	RALBFv3_RS17080	RALBFv3_RS17080		hypothetical protein	-0.809	-1.374	-0.393	-0.691	-0.860	-0.954	-0.011	-0.514
RalstoniaBSBF1503	RALBFv3_RS17085	RALBFv3_RS17085		hypothetical protein	-1.337	-0.787	-0.128	-0.599	-0.117	-0.782	-0.461	0.526
RalstoniaBSBF1503	RALBFv3_RS17090	RALBFv3_RS17090		hypothetical protein	0.657	1.007	1.039	-0.738	0.071	1.448	-1.553	-0.696
RalstoniaBSBF1503	RALBFv3_RS17095	RALBFv3_RS17095		hypothetical protein	0.356	0.440	-0.079	1.053	0.313	-0.390	-0.849	-0.631
RalstoniaBSBF1503	RALBFv3_RS17100	RALBFv3_RS17100		hypothetical protein	1.267	0.123	0.252	-0.635	-0.230	-0.616	-0.537	-0.063
RalstoniaBSBF1503	RALBFv3_RS17105	RALBFv3_RS17105		metallophosphoesterase	-0.223	-0.341	-0.001	-0.463	-0.257	0.411	-0.021	0.236
RalstoniaBSBF1503	RALBFv3_RS17110	RALBFv3_RS17110		hypothetical protein	-0.407	-0.219	-0.482	-0.880	0.588	-0.030	-0.892	-0.036
RalstoniaBSBF1503	RALBFv3_RS17115	RALBFv3_RS17115		choline dehydrogenase	-0.143	0.329	0.353	0.011	-0.180	0.462	-0.254	-0.243
RalstoniaBSBF1503	RALBFv3_RS17120	RALBFv3_RS17120		GntR family transcriptional regulator	-0.421	0.178	0.823	0.242	0.740	-0.155	-0.237	-0.149
RalstoniaBSBF1503	RALBFv3_RS17130	RALBFv3_RS17130		putative type III effector protein	-0.485	-0.365	-0.433	-0.169	-0.455	-1.135	0.000	-0.361
RalstoniaBSBF1503	RALBFv3_RS17135	RALBFv3_RS17135		acyl-CoA dehydrogenase	-0.148	-0.511	-0.461	-0.660	-0.613	-1.099	1.022	0.511
RalstoniaBSBF1503	RALBFv3_RS17140	RALBFv3_RS17140		NAD(P)-dependent alcohol dehydrogenase	-0.333	0.244	-1.122	-0.141	-0.806	0.560	-0.596	-1.163
RalstoniaBSBF1503	RALBFv3_RS17145	RALBFv3_RS17145		aldo/keto reductase	0.281	1.055	1.169	0.272	-0.090	-0.230	0.948	0.310
RalstoniaBSBF1503	RALBFv3_RS17150	RALBFv3_RS17150		carboxymuconolactone decarboxylase family protein	0.301	0.872	-0.081	-0.736	0.089	-0.991	0.011	-0.150
RalstoniaBSBF1503	RALBFv3_RS17155	RALBFv3_RS17155		LysR family transcriptional regulator	-0.535	0.399	0.002	0.758	-0.533	0.664	1.763	-0.440
RalstoniaBSBF1503	RALBFv3_RS17160	RALBFv3_RS17160		helix-turn-helix transcriptional regulator	-0.025	-0.948	-0.398	0.476	-0.051	0.162	-0.644	0.320
RalstoniaBSBF1503	RALBFv3_RS17165	RALBFv3_RS17165		hypothetical protein	-0.190	1.526	0.309	1.888	0.746	1.473	-0.766	-1.180
RalstoniaBSBF1503	RALBFv3_RS17170	RALBFv3_RS17170		hypothetical protein	-1.448	-1.817	-0.994	-1.425	0.116	-1.765	-1.576	0.273
RalstoniaBSBF1503	RALBFv3_RS17175	RALBFv3_RS17175		hypothetical protein	0.096	-0.056	0.305	-0.162	-0.792	-0.860	-0.612	0.256
RalstoniaBSBF1503	RALBFv3_RS17180	RALBFv3_RS17180		hypothetical protein	-0.763	-0.668	-0.415	0.276	-0.127	-1.577	0.471	-0.557
RalstoniaBSBF1503	RALBFv3_RS17185	RALBFv3_RS17185		hypothetical protein	-0.365	-0.266	-0.633	0.702	-0.218	0.367	-0.342	0.166
RalstoniaBSBF1503	RALBFv3_RS17190	RALBFv3_RS17190		hypothetical protein	-0.102	0.583	0.282	-1.522	-0.006	0.466	0.479	-0.143
RalstoniaBSBF1503	RALBFv3_RS17195	RALBFv3_RS17195		hypothetical protein	-0.239	-0.777	-0.364	-1.232	-1.104	-0.642	-0.792	1.235
RalstoniaBSBF1503	RALBFv3_RS17200	RALBFv3_RS17200		hypothetical protein	-1.126	-0.598	0.443	0.630	0.501	-1.048	-1.162	-0.113
RalstoniaBSBF1503	RALBFv3_RS17205	RALBFv3_RS17205		hypothetical protein	-0.425	-0.333	-0.866	0.293	-0.397	-0.054	-0.171	0.265
RalstoniaBSBF1503	RALBFv3_RS17210	RALBFv3_RS17210		ABC transporter permease	-0.413	0.044	-1.010	-0.766	-1.876	0.623	-0.269	0.152
RalstoniaBSBF1503	RALBFv3_RS17215	RALBFv3_RS17215		ABC transporter ATP-binding protein	1.294	0.165	1.102	1.159	1.105	0.155	0.584	-0.790
RalstoniaBSBF1503	RALBFv3_RS17220	RALBFv3_RS17220		ABC transporter ATP-binding protein	0.520	-0.260	-0.666	-0.471	-1.238	-0.281	-0.127	0.439
RalstoniaBSBF1503	RALBFv3_RS17225	RALBFv3_RS17225		TolC family protein	0.358	-1.108	-0.623	0.045	-0.343	0.636	-0.301	-0.287
RalstoniaBSBF1503	RALBFv3_RS17230	RALBFv3_RS17230		hypothetical protein	-1.357	-0.390	-0.224	-0.157	-1.318	-0.901	-0.546	0.684
RalstoniaBSBF1503	RALBFv3_RS17235	RALBFv3_RS17235		hypothetical protein	-0.757	-0.937	-1.127	-0.847	-1.482	0.126	0.799	-0.313
RalstoniaBSBF1503	RALBFv3_RS17240	RALBFv3_RS17240		N-acetylmuramoyl-L-alanine amidase	1.135	2.024	1.014	1.015	0.419	0.061	-0.043	-0.080
RalstoniaBSBF1503	RALBFv3_RS17245	RALBFv3_RS17245		TetR/AcrR family transcriptional regulator	-1.599	-1.475	-2.044	0.077	-0.538	-1.758	-0.078	0.080
RalstoniaBSBF1503	RALBFv3_RS17250	RALBFv3_RS17250		hypothetical protein	-0.879	-0.349	0.159	0.158	-0.030	-0.540	-0.654	-0.079
RalstoniaBSBF1503	RALBFv3_RS17255	RALBFv3_RS17255		hypothetical protein	1.000	1.344	-0.961	1.543	1.226	0.243	0.670	-0.069
RalstoniaBSBF1503	RALBFv3_RS17260	RALBFv3_RS17260		nucleoside hydrolase	-0.789	-0.454	-1.149	-0.509	-0.363	-1.039	-0.007	0.068
RalstoniaBSBF1503	RALBFv3_RS17265	RALBFv3_RS17265		amidohydrolase	0.025	-0.898	0.145	0.279	-0.188	0.135	0.316	-2.390
RalstoniaBSBF1503	RALBFv3_RS17270	RALBFv3_RS17270		primary-amine oxidase	1.410	-0.213	-0.252	0.158	-0.157	-0.694	0.117	0.278
RalstoniaBSBF1503	RALBFv3_RS17275	RALBFv3_RS17275		AcrB/AcrD/AcrF family protein	-0.055	-0.506	-0.827	-0.160	0.212	0.383	-1.419	-0.222
RalstoniaBSBF1503	RALBFv3_RS17280	RALBFv3_RS17280		efflux RND transporter periplasmic adaptor subunit	0.159	0.305	-0.645	0.601	0.548	-0.661	-1.157	0.358
RalstoniaBSBF1503	RALBFv3_RS17285	RALBFv3_RS17285		membrane protein	-0.046	1.272	0.129	-0.063	-0.152	-0.022	0.272	-0.176
RalstoniaBSBF1503	RALBFv3_RS17290	RALBFv3_RS17290		DNA-binding response regulator	1.912	1.511	0.415	-0.420	0.059	-1.500	-0.128	0.480
RalstoniaBSBF1503	RALBFv3_RS17295	RALBFv3_RS17295		sensor histidine kinase	0.539	1.483	-0.616	1.011	0.134	-0.998	0.939	0.276
RalstoniaBSBF1503	RALBFv3_RS17300	RALBFv3_RS17300		cytochrome C signal peptide protein	0.189	-1.519	1.596	0.870	0.134	0.419	-0.567	0.177
RalstoniaBSBF1503	RALBFv3_RS17305	RALBFv3_RS17305		hypothetical protein	-0.672	-1.241	-2.276	0.107	-0.710	1.116	-0.523	0.211
RalstoniaBSBF1503	RALBFv3_RS17310	RALBFv3_RS17310		arginase	-0.812	-0.228	-0.664	-0.169	0.927	-0.073	0.136	-0.555
RalstoniaBSBF1503	RALBFv3_RS17315	RALBFv3_RS17315		sugar ABC transporter permease	1.654	1.090	0.990	1.811	1.446	-0.610	0.606	2.403
RalstoniaBSBF1503	RALBFv3_RS17320	RALBFv3_RS17320		quinone oxidoreductase	0.567	0.871	-0.849	-1.103	0.697	-0.786	0.399	1.011
RalstoniaBSBF1503	RALBFv3_RS17325	RALBFv3_RS17325		cyclopropane-fatty-acyl-phospholipid synthase	0.275	-1.272	-0.112	0.407	-0.651	-1.277	0.991	0.542
RalstoniaBSBF1503	RALBFv3_RS17330	RALBFv3_RS17330		hypothetical protein	-0.064	-0.106	0.753	0.033	0.111	0.215	0.681	0.318
RalstoniaBSBF1503	RALBFv3_RS17335	RALBFv3_RS17335		DNA-binding response regulator	0.988	1.254	0.271	0.038	1.285	0.094	-0.388	-0.351
RalstoniaBSBF1503	RALBFv3_RS17340	RALBFv3_RS17340		sensor histidine kinase	-0.777	-0.294	0.441	0.855	0.407	0.527	2.049	-0.326
RalstoniaBSBF1503	RALBFv3_RS17345	RALBFv3_RS17345		CoA transferase	-0.886	-0.960	-0.352	0.526	-0.294	0.191	1.037	-0.361
RalstoniaBSBF1503	RALBFv3_RS17350	RALBFv3_RS17350		ABC transporter permease	0.094	0.517	0.283	0.121	0.199	-0.392	-0.219	0.136
RalstoniaBSBF1503	RALBFv3_RS17355	RALBFv3_RS17355		membrane protein	0.797	0.633	0.600	0.859	-0.539	0.782	0.374	0.135
RalstoniaBSBF1503	RALBFv3_RS17365	RALBFv3_RS17365		flagellar transcriptional activator FlhD	0.317	-0.115	0.059	0.775	-0.236	1.853	0.148	-1.038
RalstoniaBSBF1503	RALBFv3_RS17370	RALBFv3_RS17370		flagellar transcriptional regulator FlhC	-1.585	-2.190	-2.369	-0.459	-1.329	1.916	-0.263	-0.817
RalstoniaBSBF1503	RALBFv3_RS17375	RALBFv3_RS17375		flagellar motor stator protein MotA	-0.664	0.054	-0.409	0.157	0.354	0.638	1.229	-0.170
RalstoniaBSBF1503	RALBFv3_RS17380	RALBFv3_RS17380		motility protein MotB	1.745	1.136	-0.144	1.657	1.181	0.005	0.261	0.616
RalstoniaBSBF1503	RALBFv3_RS17385	RALBFv3_RS17385		response regulator	-0.600	0.751	-0.684	-1.319	-0.676	-0.786	0.543	-0.149
RalstoniaBSBF1503	RALBFv3_RS17390	RALBFv3_RS17390		chemotaxis protein CheA	-5.118	1.272	-2.438	-4.517	0.219	0.811	0.078	-1.679
RalstoniaBSBF1503	RALBFv3_RS17395	RALBFv3_RS17395		chemotaxis protein CheW	-1.038	0.614	-1.864	-3.267	-1.139	-0.865	-0.604	-1.092
RalstoniaBSBF1503	RALBFv3_RS17400	RALBFv3_RS17400		membrane protein	0.183	-0.888	-0.213	1.396	0.619	-0.577	0.254	-0.320
RalstoniaBSBF1503	RALBFv3_RS17405	RALBFv3_RS17405		chemotaxis protein CheR	-3.738	-0.030	-3.267	-2.189	0.624	-0.427	0.473	0.892
RalstoniaBSBF1503	RALBFv3_RS17410	RALBFv3_RS17410		chemotaxis protein CheD	-0.755	0.229	-0.412	-0.540	-1.073	1.635	-1.479	-0.498
RalstoniaBSBF1503	RALBFv3_RS17415	RALBFv3_RS17415		chemotaxis response regulator protein-glutamate methylesterase	-1.065	1.399	0.095	-0.216	-0.663	0.425	0.014	-0.255
RalstoniaBSBF1503	RALBFv3_RS17420	RALBFv3_RS17420		chemotaxis protein CheY	-0.840	-0.673	-1.767	-1.919	-0.897	-0.454	-0.778	0.519
RalstoniaBSBF1503	RALBFv3_RS17425	RALBFv3_RS17425		protein phosphatase CheZ	-0.330	1.947	-0.375	-0.188	-0.662	-0.052	-0.822	0.810
RalstoniaBSBF1503	RALBFv3_RS17430	RALBFv3_RS17430		YOPP/AvrRxv family protein	-0.934	-0.439	-0.236	-0.428	-1.229	0.158	0.093	0.045
RalstoniaBSBF1503	RALBFv3_RS17435	RALBFv3_RS17435		sugar phosphate isomerase/epimerase and 4-hydroxyphenylpyruvate domain-containing protein	0.788	-0.291	0.569	-0.172	0.026	-1.229	0.637	-1.297
RalstoniaBSBF1503	RALBFv3_RS17440	RALBFv3_RS17440		porin	0.436	-0.444	0.767	1.071	-0.417	0.087	-0.532	-0.068
RalstoniaBSBF1503	RALBFv3_RS17445	RALBFv3_RS17445		shikimate dehydrogenase	1.310	0.992	0.247	0.225	-0.281	0.347	1.010	-0.813
RalstoniaBSBF1503	RALBFv3_RS17450	RALBFv3_RS17450		type II 3-dehydroquinate dehydratase	-0.075	0.223	-0.682	-0.508	0.047	-0.924	-0.263	0.101
RalstoniaBSBF1503	RALBFv3_RS17455	RALBFv3_RS17455		MFS transporter	-0.792	-0.210	0.213	0.194	-0.522	-0.610	0.534	-0.850
RalstoniaBSBF1503	RALBFv3_RS17460	RALBFv3_RS17460		TetR/AcrR family transcriptional regulator	-1.101	-0.235	-0.421	-0.434	-0.830	1.831	1.937	1.081
RalstoniaBSBF1503	RALBFv3_RS17465	RALBFv3_RS17465		flagellar type III secretion system protein FlhB	1.288	-0.060	0.839	0.789	0.073	-0.194	0.144	-1.336
RalstoniaBSBF1503	RALBFv3_RS17470	RALBFv3_RS17470		flagellar biosynthesis protein FlhA	1.537	1.687	0.348	2.027	0.403	0.078	0.879	0.229
RalstoniaBSBF1503	RALBFv3_RS17475	RALBFv3_RS17475		flagellar biosynthesis protein FlhF	-1.381	1.813	0.857	1.328	0.632	0.897	-1.346	-0.392
RalstoniaBSBF1503	RALBFv3_RS17480	RALBFv3_RS17480		flagellar synthesis regulator flen protein	0.886	-0.141	-0.099	1.733	0.149	-2.059	0.757	-0.229
RalstoniaBSBF1503	RALBFv3_RS17485	RALBFv3_RS17485		RNA polymerase sigma factor FliA	0.216	0.433	0.646	1.178	-0.303	1.397	-0.965	0.442
RalstoniaBSBF1503	RALBFv3_RS17490	RALBFv3_RS17490		MBL fold metallo-hydrolase	-0.218	-0.584	-0.228	-0.698	-1.360	-1.096	-0.050	1.877
RalstoniaBSBF1503	RALBFv3_RS17495	RALBFv3_RS17495		type III effector protein	1.471	1.094	0.389	-0.852	-1.689	0.001	0.385	0.397
RalstoniaBSBF1503	RALBFv3_RS17500	RALBFv3_RS17500		hypothetical protein	-0.745	-1.162	-0.482	1.366	0.133	0.127	0.621	0.064
RalstoniaBSBF1503	RALBFv3_RS17510	RALBFv3_RS17510		YggT family protein	0.830	0.233	-0.544	-0.387	-1.049	-0.515	0.664	1.075
RalstoniaBSBF1503	RALBFv3_RS17515	RALBFv3_RS17515		hypothetical protein	-1.369	-1.205	0.386	-0.291	-1.280	-0.926	0.065	-0.242
RalstoniaBSBF1503	RALBFv3_RS17520	RALBFv3_RS17520		sulfonate ABC transporter substrate-binding protein	1.310	1.694	0.137	1.580	1.960	1.209	1.380	0.385
RalstoniaBSBF1503	RALBFv3_RS17525	RALBFv3_RS17525		hypothetical protein	-0.668	-0.653	-0.566	-1.285	-1.509	2.536	-1.532	0.098
RalstoniaBSBF1503	RALBFv3_RS17540	RALBFv3_RS17540		DUF2334 domain-containing protein	1.163	0.590	-0.057	0.011	-0.038	-0.463	-0.388	0.173
RalstoniaBSBF1503	RALBFv3_RS17545	RALBFv3_RS17545		alkylphosphonate utilization protein	-0.746	-0.617	-0.335	-0.925	-1.306	-1.253	0.111	-0.605
RalstoniaBSBF1503	RALBFv3_RS17550	RALBFv3_RS17550		mercuric reductase	0.346	-0.655	0.281	-0.002	-0.939	0.361	0.759	0.073
RalstoniaBSBF1503	RALBFv3_RS17555	RALBFv3_RS17555		hypothetical protein	0.696	1.853	1.096	-0.783	-0.628	1.027	1.169	-0.244
