bacdive_id	compound_name	chebi_id	utilization	genus	species_epithet
148540	D-mannose		+	Bacteroides	fragilis
148540	tryptophan		-	Bacteroides	fragilis
148540	nitrate		-	Bacteroides	fragilis
148540	L-glutamate		+	Bacteroides	fragilis
148540	raffinose		+	Bacteroides	fragilis
148540	arginine		-	Bacteroides	fragilis
148540	urea		-	Bacteroides	fragilis
148540	indole		produced	Bacteroides	fragilis
148557	sorbitol		-	Escherichia	coli
148557	cellobiose		-	Escherichia	coli
148557	myo-inositol		-	Escherichia	coli
148557	L-rhamnose		+	Escherichia	coli
148557	trehalose		+	Escherichia	coli
148557	D-arabitol		+	Escherichia	coli
148557	L-arabinose		+	Escherichia	coli
148557	sucrose		-	Escherichia	coli
148557	D-glucose		+	Escherichia	coli
148557	tryptophan		+	Escherichia	coli
148557	malonate		-	Escherichia	coli
148557	palatinose		-	Escherichia	coli
148557	ribitol		+	Escherichia	coli
148557	maltose		+	Escherichia	coli
148557	D-mannitol		+	Escherichia	coli
148557	Potassium 5-ketogluconate		-	Escherichia	coli
148557	D-galacturonic acid		+	Escherichia	coli
148557	L-arabitol		-	Escherichia	coli
148557	lysine		+	Escherichia	coli
148557	urea		-	Escherichia	coli
148557	ornithine		-	Escherichia	coli
148557	arginine		-	Escherichia	coli
148557	indole		produced	Escherichia	coli
148558	sorbitol		-	Escherichia	coli
148558	cellobiose		-	Escherichia	coli
148558	myo-inositol		-	Escherichia	coli
148558	L-rhamnose		+	Escherichia	coli
148558	D-arabitol		-	Escherichia	coli
148558	trehalose		+	Escherichia	coli
148558	L-arabinose		+	Escherichia	coli
148558	sucrose		-	Escherichia	coli
148558	D-glucose		+	Escherichia	coli
148558	tryptophan		+	Escherichia	coli
148558	malonate		-	Escherichia	coli
148558	palatinose		-	Escherichia	coli
148558	ribitol		-	Escherichia	coli
148558	maltose		+	Escherichia	coli
148558	D-mannitol		+	Escherichia	coli
148558	Potassium 5-ketogluconate		+	Escherichia	coli
148558	D-galacturonic acid		+	Escherichia	coli
148558	L-arabitol		-	Escherichia	coli
148558	urea		-	Escherichia	coli
148558	lysine		+	Escherichia	coli
148558	arginine		+	Escherichia	coli
148558	ornithine		+	Escherichia	coli
148558	indole		produced	Escherichia	coli
148559			produced	Escherichia	coli
148576	sorbitol		+	Escherichia	coli
148576	cellobiose		-	Escherichia	coli
148576	myo-inositol		-	Escherichia	coli
148576	L-rhamnose		+	Escherichia	coli
148576	trehalose		+	Escherichia	coli
148576	D-arabitol		-	Escherichia	coli
148576	L-arabinose		+	Escherichia	coli
148576	sucrose		-	Escherichia	coli
148576	D-glucose		+	Escherichia	coli
148576	tryptophan		+	Escherichia	coli
148576	palatinose		-	Escherichia	coli
148576	malonate		-	Escherichia	coli
148576	maltose		+	Escherichia	coli
148576	D-mannitol		+	Escherichia	coli
148576	Potassium 5-ketogluconate		+	Escherichia	coli
148576	D-galacturonic acid		+	Escherichia	coli
148576	L-arabitol		-	Escherichia	coli
148576	urea		-	Escherichia	coli
148576	lysine		+	Escherichia	coli
148576	arginine		-	Escherichia	coli
148576	ornithine		+	Escherichia	coli
148576	ribitol		-	Escherichia	coli
148576	indole		produced	Escherichia	coli
148584	nitrate		-	Bacteroides	fragilis
148584	D-mannose		+	Bacteroides	fragilis
148584	raffinose		+	Bacteroides	fragilis
148584	tryptophan		-	Bacteroides	fragilis
148584	L-glutamate		+	Bacteroides	fragilis
148584	arginine		-	Bacteroides	fragilis
148584	urea		-	Bacteroides	fragilis
148584	indole		produced	Bacteroides	fragilis
148600			produced	Escherichia	coli
148715	malate		+	Sphingomonas	sp.
148715	adipate		-	Sphingomonas	sp.
148715	decanoate		-	Sphingomonas	sp.
148715	gluconate		-	Sphingomonas	sp.
148715	maltose		+	Sphingomonas	sp.
148715	N-acetylglucosamine		+	Sphingomonas	sp.
148715	D-mannitol		-	Sphingomonas	sp.
148715	D-mannose		-	Sphingomonas	sp.
148715	L-arabinose		-	Sphingomonas	sp.
148715	D-glucose		+	Sphingomonas	sp.
148715	gelatin		-	Sphingomonas	sp.
148715	esculin		+	Sphingomonas	sp.
148715	urea		-	Sphingomonas	sp.
148715	arginine		-	Sphingomonas	sp.
148715	D-glucose		-	Sphingomonas	sp.
148715	tryptophan		-	Sphingomonas	sp.
148715	nitrate		-	Sphingomonas	sp.
148715	indole		produced	Sphingomonas	sp.
148803			produced	Bacteroides	sp.
148807			produced	Escherichia	coli
148862			produced	Escherichia	coli
148863			produced	Escherichia	coli
148864			produced	Escherichia	coli
148865			produced	Escherichia	coli
148866			produced	Escherichia	coli
148867			produced	Escherichia	coli
148868			produced	Escherichia	coli
148869			produced	Escherichia	coli
148870			produced	Escherichia	coli
148871			produced	Escherichia	coli
148872			produced	Escherichia	coli
148873			produced	Escherichia	coli
148874			produced	Escherichia	coli
148875			produced	Escherichia	coli
148876	sorbitol		-	Escherichia	coli
148876	cellobiose		-	Escherichia	coli
148876	L-rhamnose		+	Escherichia	coli
148876	trehalose		+	Escherichia	coli
148876	D-arabitol		-	Escherichia	coli
148876	L-arabinose		+	Escherichia	coli
148876	sucrose		-	Escherichia	coli
148876	D-glucose		-	Escherichia	coli
148876	tryptophan		+	Escherichia	coli
148876	malonate		-	Escherichia	coli
148876	ribitol		-	Escherichia	coli
148876	maltose		+	Escherichia	coli
148876	D-mannitol		+	Escherichia	coli
148876	Potassium 5-ketogluconate		-	Escherichia	coli
148876	D-galacturonic acid		+	Escherichia	coli
148876	L-arabitol		-	Escherichia	coli
148876	urea		-	Escherichia	coli
148876	lysine		-	Escherichia	coli
148876	arginine		-	Escherichia	coli
148876	ornithine		-	Escherichia	coli
148876	myo-inositol		-	Escherichia	coli
148876	palatinose		-	Escherichia	coli
148876	indole		produced	Escherichia	coli
148877			produced	Escherichia	coli
148878			produced	Escherichia	coli
148879			produced	Escherichia	coli
148880			produced	Escherichia	coli
148881			produced	Escherichia	coli
148882			produced	Escherichia	coli
148883			produced	Escherichia	coli
148884			produced	Escherichia	coli
148885			produced	Escherichia	coli
148929	malate		+	Shewanella	putrefaciens
148929	adipate		-	Shewanella	putrefaciens
148929	decanoate		-	Shewanella	putrefaciens
148929	gluconate		+	Shewanella	putrefaciens
148929	maltose		-	Shewanella	putrefaciens
148929	N-acetylglucosamine		+	Shewanella	putrefaciens
148929	D-mannitol		-	Shewanella	putrefaciens
148929	D-mannose		-	Shewanella	putrefaciens
148929	L-arabinose		-	Shewanella	putrefaciens
148929	D-glucose		-	Shewanella	putrefaciens
148929	gelatin		+	Shewanella	putrefaciens
148929	esculin		-	Shewanella	putrefaciens
148929	urea		-	Shewanella	putrefaciens
148929	arginine		-	Shewanella	putrefaciens
148929	D-glucose		-	Shewanella	putrefaciens
148929	tryptophan		-	Shewanella	putrefaciens
148929	nitrate		+	Shewanella	putrefaciens
148929	indole		produced	Shewanella	putrefaciens
148930	adipate		-	Shewanella	putrefaciens
148930	malate		+	Shewanella	putrefaciens
148930	decanoate		-	Shewanella	putrefaciens
148930	gluconate		+	Shewanella	putrefaciens
148930	maltose		+	Shewanella	putrefaciens
148930	N-acetylglucosamine		+	Shewanella	putrefaciens
148930	D-mannitol		-	Shewanella	putrefaciens
148930	D-mannose		-	Shewanella	putrefaciens
148930	L-arabinose		-	Shewanella	putrefaciens
148930	D-glucose		+	Shewanella	putrefaciens
148930	gelatin		+	Shewanella	putrefaciens
148930	esculin		-	Shewanella	putrefaciens
148930	urea		-	Shewanella	putrefaciens
148930	arginine		-	Shewanella	putrefaciens
148930	D-glucose		-	Shewanella	putrefaciens
148930	tryptophan		-	Shewanella	putrefaciens
148930	nitrate		+	Shewanella	putrefaciens
148930	indole		produced	Shewanella	putrefaciens
148932	malate		+	Shewanella	putrefaciens
148932	adipate		-	Shewanella	putrefaciens
148932	decanoate		+	Shewanella	putrefaciens
148932	gluconate		+	Shewanella	putrefaciens
148932	maltose		+	Shewanella	putrefaciens
148932	N-acetylglucosamine		+	Shewanella	putrefaciens
148932	D-mannitol		-	Shewanella	putrefaciens
148932	D-mannose		-	Shewanella	putrefaciens
148932	L-arabinose		-	Shewanella	putrefaciens
148932	D-glucose		+	Shewanella	putrefaciens
148932	gelatin		+	Shewanella	putrefaciens
148932	esculin		-	Shewanella	putrefaciens
148932	urea		-	Shewanella	putrefaciens
148932	arginine		-	Shewanella	putrefaciens
148932	D-glucose		-	Shewanella	putrefaciens
148932	tryptophan		-	Shewanella	putrefaciens
148932	nitrate		+	Shewanella	putrefaciens
148932	indole		produced	Shewanella	putrefaciens
148937	sorbitol		-	Escherichia	coli
148937	cellobiose		-	Escherichia	coli
148937	myo-inositol		-	Escherichia	coli
148937	L-rhamnose		+	Escherichia	coli
148937	trehalose		+	Escherichia	coli
148937	D-arabitol		-	Escherichia	coli
148937	L-arabinose		+	Escherichia	coli
148937	sucrose		+	Escherichia	coli
148937	D-glucose		+	Escherichia	coli
148937	tryptophan		+	Escherichia	coli
148937	malonate		-	Escherichia	coli
148937	palatinose		-	Escherichia	coli
148937	ribitol		-	Escherichia	coli
148937	maltose		-	Escherichia	coli
148937	Potassium 5-ketogluconate		-	Escherichia	coli
148937	D-mannitol		-	Escherichia	coli
148937	D-galacturonic acid		+	Escherichia	coli
148937	L-arabitol		-	Escherichia	coli
148937	urea		-	Escherichia	coli
148937	lysine		+	Escherichia	coli
148937	arginine		-	Escherichia	coli
148937	ornithine		+	Escherichia	coli
148937	indole		produced	Escherichia	coli
148955			produced	Escherichia	coli
148966	malate		+	Shewanella	putrefaciens
148966	adipate		-	Shewanella	putrefaciens
148966	decanoate		-	Shewanella	putrefaciens
148966	gluconate		+	Shewanella	putrefaciens
148966	maltose		+	Shewanella	putrefaciens
148966	N-acetylglucosamine		+	Shewanella	putrefaciens
148966	D-mannitol		-	Shewanella	putrefaciens
148966	D-mannose		-	Shewanella	putrefaciens
148966	L-arabinose		+	Shewanella	putrefaciens
148966	D-glucose		-	Shewanella	putrefaciens
148966	gelatin		+	Shewanella	putrefaciens
148966	esculin		-	Shewanella	putrefaciens
148966	urea		-	Shewanella	putrefaciens
148966	arginine		-	Shewanella	putrefaciens
148966	D-glucose		-	Shewanella	putrefaciens
148966	tryptophan		-	Shewanella	putrefaciens
148966	nitrate		+	Shewanella	putrefaciens
148966	indole		produced	Shewanella	putrefaciens
148967	decanoate		-	Shewanella	putrefaciens
148967	adipate		-	Shewanella	putrefaciens
148967	gluconate		+	Shewanella	putrefaciens
148967	malate		+	Shewanella	putrefaciens
148967	maltose		+	Shewanella	putrefaciens
148967	N-acetylglucosamine		+	Shewanella	putrefaciens
148967	D-mannitol		-	Shewanella	putrefaciens
148967	D-mannose		-	Shewanella	putrefaciens
148967	L-arabinose		+	Shewanella	putrefaciens
148967	D-glucose		-	Shewanella	putrefaciens
148967	gelatin		+	Shewanella	putrefaciens
148967	esculin		-	Shewanella	putrefaciens
148967	urea		-	Shewanella	putrefaciens
148967	arginine		-	Shewanella	putrefaciens
148967	D-glucose		-	Shewanella	putrefaciens
148967	tryptophan		-	Shewanella	putrefaciens
148967	nitrate		+	Shewanella	putrefaciens
148967	indole		produced	Shewanella	putrefaciens
148980			produced	Klebsiella	pneumoniae
149051	sorbitol		-	Escherichia	coli
149051	cellobiose		-	Escherichia	coli
149051	myo-inositol		-	Escherichia	coli
149051	L-rhamnose		+	Escherichia	coli
149051	trehalose		+	Escherichia	coli
149051	D-arabitol		+	Escherichia	coli
149051	sucrose		-	Escherichia	coli
149051	L-arabinose		+	Escherichia	coli
149051	tryptophan		-	Escherichia	coli
149051	D-glucose		+	Escherichia	coli
149051	malonate		-	Escherichia	coli
149051	palatinose		-	Escherichia	coli
149051	ribitol		+	Escherichia	coli
149051	maltose		+	Escherichia	coli
149051	D-mannitol		+	Escherichia	coli
149051	Potassium 5-ketogluconate		-	Escherichia	coli
149051	D-galacturonic acid		+	Escherichia	coli
149051	L-arabitol		-	Escherichia	coli
149051	urea		-	Escherichia	coli
149051	lysine		-	Escherichia	coli
149051	arginine		-	Escherichia	coli
149051	ornithine		-	Escherichia	coli
149051	indole		produced	Escherichia	coli
149066	raffinose		+	Bacteroides	vulgatus
149066	L-glutamate		+	Bacteroides	vulgatus
149066	nitrate		-	Bacteroides	vulgatus
149066	urea		-	Bacteroides	vulgatus
149066	arginine		-	Bacteroides	vulgatus
149066	D-mannose		+	Bacteroides	vulgatus
149066	tryptophan		-	Bacteroides	vulgatus
149066	indole		produced	Bacteroides	vulgatus
149080	malate		-	Sphingomonas	sp.
149080	adipate		-	Sphingomonas	sp.
149080	decanoate		-	Sphingomonas	sp.
149080	gluconate		-	Sphingomonas	sp.
149080	N-acetylglucosamine		-	Sphingomonas	sp.
149080	D-mannitol		-	Sphingomonas	sp.
149080	D-mannose		-	Sphingomonas	sp.
149080	L-arabinose		-	Sphingomonas	sp.
149080	D-glucose		+	Sphingomonas	sp.
149080	gelatin		-	Sphingomonas	sp.
149080	esculin		+	Sphingomonas	sp.
149080	urea		-	Sphingomonas	sp.
149080	arginine		-	Sphingomonas	sp.
149080	D-glucose		-	Sphingomonas	sp.
149080	tryptophan		-	Sphingomonas	sp.
149080	nitrate		-	Sphingomonas	sp.
149080	maltose		-	Sphingomonas	sp.
149080	indole		produced	Sphingomonas	sp.
149128			produced	Escherichia	coli
149129	D-mannose		+	Bacteroides	fragilis
149129	raffinose		+	Bacteroides	fragilis
149129	L-glutamate		+	Bacteroides	fragilis
149129	urea		-	Bacteroides	fragilis
149129	arginine		-	Bacteroides	fragilis
149129	tryptophan		-	Bacteroides	fragilis
149129	nitrate		-	Bacteroides	fragilis
149129	indole		produced	Bacteroides	fragilis
149142	tryptophan		-	Bacteroides	fragilis
149142	L-glutamate		+	Bacteroides	fragilis
149142	raffinose		+	Bacteroides	fragilis
149142	urea		-	Bacteroides	fragilis
149142	arginine		-	Bacteroides	fragilis
149142	D-mannose		+	Bacteroides	fragilis
149142	nitrate		-	Bacteroides	fragilis
149142	indole		produced	Bacteroides	fragilis
149153	malate		-	Sphingomonas	sp.
149153	adipate		-	Sphingomonas	sp.
149153	decanoate		-	Sphingomonas	sp.
149153	gluconate		-	Sphingomonas	sp.
149153	maltose		-	Sphingomonas	sp.
149153	N-acetylglucosamine		+	Sphingomonas	sp.
149153	D-mannitol		-	Sphingomonas	sp.
149153	D-mannose		-	Sphingomonas	sp.
149153	L-arabinose		-	Sphingomonas	sp.
149153	D-glucose		-	Sphingomonas	sp.
149153	gelatin		-	Sphingomonas	sp.
149153	esculin		-	Sphingomonas	sp.
149153	urea		-	Sphingomonas	sp.
149153	arginine		-	Sphingomonas	sp.
149153	D-glucose		-	Sphingomonas	sp.
149153	tryptophan		-	Sphingomonas	sp.
149153	nitrate		-	Sphingomonas	sp.
149153	indole		produced	Sphingomonas	sp.
149154	malate		+	Sphingomonas	sp.
149154	adipate		-	Sphingomonas	sp.
149154	decanoate		-	Sphingomonas	sp.
149154	gluconate		-	Sphingomonas	sp.
149154	maltose		+	Sphingomonas	sp.
149154	N-acetylglucosamine		+	Sphingomonas	sp.
149154	D-mannitol		-	Sphingomonas	sp.
149154	D-mannose		+	Sphingomonas	sp.
149154	L-arabinose		+	Sphingomonas	sp.
149154	D-glucose		+	Sphingomonas	sp.
149154	gelatin		-	Sphingomonas	sp.
149154	esculin		+	Sphingomonas	sp.
149154	urea		-	Sphingomonas	sp.
149154	arginine		-	Sphingomonas	sp.
149154	D-glucose		-	Sphingomonas	sp.
149154	tryptophan		-	Sphingomonas	sp.
149154	nitrate		-	Sphingomonas	sp.
149154	indole		produced	Sphingomonas	sp.
149155	malate		+	Sphingomonas	sp.
149155	adipate		-	Sphingomonas	sp.
149155	decanoate		-	Sphingomonas	sp.
149155	gluconate		-	Sphingomonas	sp.
149155	maltose		+	Sphingomonas	sp.
149155	N-acetylglucosamine		-	Sphingomonas	sp.
149155	D-mannitol		-	Sphingomonas	sp.
149155	D-mannose		-	Sphingomonas	sp.
149155	L-arabinose		-	Sphingomonas	sp.
149155	D-glucose		+	Sphingomonas	sp.
149155	gelatin		-	Sphingomonas	sp.
149155	esculin		+	Sphingomonas	sp.
149155	urea		-	Sphingomonas	sp.
149155	arginine		-	Sphingomonas	sp.
149155	D-glucose		-	Sphingomonas	sp.
149155	tryptophan		-	Sphingomonas	sp.
149155	nitrate		-	Sphingomonas	sp.
149155	indole		produced	Sphingomonas	sp.
149186	sorbitol		-	Klebsiella	pneumoniae subsp. ozaenae
149186	cellobiose		+	Klebsiella	pneumoniae subsp. ozaenae
149186	myo-inositol		-	Klebsiella	pneumoniae subsp. ozaenae
149186	L-rhamnose		-	Klebsiella	pneumoniae subsp. ozaenae
149186	trehalose		-	Klebsiella	pneumoniae subsp. ozaenae
149186	D-arabitol		-	Klebsiella	pneumoniae subsp. ozaenae
149186	L-arabinose		-	Klebsiella	pneumoniae subsp. ozaenae
149186	sucrose		-	Klebsiella	pneumoniae subsp. ozaenae
149186	D-glucose		-	Klebsiella	pneumoniae subsp. ozaenae
149186	tryptophan		-	Klebsiella	pneumoniae subsp. ozaenae
149186	malonate		-	Klebsiella	pneumoniae subsp. ozaenae
149186	palatinose		+	Klebsiella	pneumoniae subsp. ozaenae
149186	ribitol		-	Klebsiella	pneumoniae subsp. ozaenae
149186	maltose		+	Klebsiella	pneumoniae subsp. ozaenae
149186	D-mannitol		+	Klebsiella	pneumoniae subsp. ozaenae
149186	Potassium 5-ketogluconate		-	Klebsiella	pneumoniae subsp. ozaenae
149186	D-galacturonic acid		+	Klebsiella	pneumoniae subsp. ozaenae
149186	urea		-	Klebsiella	pneumoniae subsp. ozaenae
149186	L-arabitol		-	Klebsiella	pneumoniae subsp. ozaenae
149186	arginine		-	Klebsiella	pneumoniae subsp. ozaenae
149186	lysine		-	Klebsiella	pneumoniae subsp. ozaenae
149186	ornithine		-	Klebsiella	pneumoniae subsp. ozaenae
149186	indole		produced	Klebsiella	pneumoniae subsp. ozaenae
149197	sorbitol		+	Klebsiella	pneumoniae subsp. ozaenae
149197	cellobiose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	myo-inositol		-	Klebsiella	pneumoniae subsp. ozaenae
149197	trehalose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	L-rhamnose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	D-arabitol		-	Klebsiella	pneumoniae subsp. ozaenae
149197	L-arabinose		-	Klebsiella	pneumoniae subsp. ozaenae
149197	sucrose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	D-glucose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	tryptophan		-	Klebsiella	pneumoniae subsp. ozaenae
149197	malonate		-	Klebsiella	pneumoniae subsp. ozaenae
149197	palatinose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	ribitol		+	Klebsiella	pneumoniae subsp. ozaenae
149197	maltose		+	Klebsiella	pneumoniae subsp. ozaenae
149197	Potassium 5-ketogluconate		-	Klebsiella	pneumoniae subsp. ozaenae
149197	D-mannitol		+	Klebsiella	pneumoniae subsp. ozaenae
149197	D-galacturonic acid		-	Klebsiella	pneumoniae subsp. ozaenae
149197	L-arabitol		-	Klebsiella	pneumoniae subsp. ozaenae
149197	urea		+	Klebsiella	pneumoniae subsp. ozaenae
149197	lysine		-	Klebsiella	pneumoniae subsp. ozaenae
149197	arginine		-	Klebsiella	pneumoniae subsp. ozaenae
149197	ornithine		-	Klebsiella	pneumoniae subsp. ozaenae
149197	indole		produced	Klebsiella	pneumoniae subsp. ozaenae
149266	sorbitol		-	Escherichia	coli
149266	cellobiose		-	Escherichia	coli
149266	myo-inositol		-	Escherichia	coli
149266	L-rhamnose		+	Escherichia	coli
149266	trehalose		+	Escherichia	coli
149266	D-arabitol		-	Escherichia	coli
149266	L-arabinose		+	Escherichia	coli
149266	tryptophan		+	Escherichia	coli
