orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.1132.1	Xcc-8004.1132.1		Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	-2.085	-1.136	-1.059	1.217	-0.466	-1.325	-1.180	-0.987	-0.647	2.341	-1.213	0.204	0.786	-0.289	-0.126	1.120	0.391	-3.168	0.347
Xantho	Xcc-8004.1133.1	Xcc-8004.1133.1		Rubredoxin	-0.219	0.630	-1.278	-0.672	0.017	0.323	0.091	-0.919	-0.491	-0.925	-0.015	-1.282	1.370	0.319	1.298	-0.491	0.188	-1.333	-0.196
Xantho	Xcc-8004.1134.1	Xcc-8004.1134.1		Protein sirB1	-2.884	-3.056	-3.335	-3.540	0.486	0.700	-0.465	-0.249	-0.123	0.010	1.173	-0.825	-0.937	1.068	-1.135	-0.453	-0.580	0.224	0.561
Xantho	Xcc-8004.1135.1	Xcc-8004.1135.1		FIG01210448: hypothetical protein	-2.240	-0.390	-0.491	0.609	-0.293	0.968	1.085	-0.512	0.250	-1.147	0.033	-0.944	-2.478	-1.220	1.372	-1.442	-1.234	0.205	-0.991
Xantho	Xcc-8004.1137.1	Xcc-8004.1137.1		FIG006231: RNA-binding protein	0.316	-1.662	0.768	1.650	-2.138	-1.152	-0.190	-1.983	-0.064	-0.913	-0.234	-0.161	-3.150	-3.223	0.246	-0.686	-0.400	-0.462	0.330
Xantho	Xcc-8004.1138.1	Xcc-8004.1138.1		5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	-1.905	-0.790	-2.232	-0.349	-0.976	-0.923	-1.148	-2.394	-0.612	-1.499	-2.325	-0.408	-0.137	-1.067	-1.692	1.000	-0.888	-0.702	0.404
Xantho	Xcc-8004.114.1	Xcc-8004.114.1		FIG048626: Hypothetical protein	2.649	1.179	0.625	1.733	-0.195	1.277	1.402	0.795	-0.822	0.212	-0.124	0.636	0.533	-0.392	0.099	-0.334	0.226	-0.385	-0.455
Xantho	Xcc-8004.1144.1	Xcc-8004.1144.1		Z-ring-associated protein ZapA	-0.230	-0.152	-0.491	0.779	1.129	1.085	-0.496	-0.692	-0.359	-0.740	-0.084	-0.328	-0.363	-0.744	-0.733	-0.542	-0.260	0.306	0.791
Xantho	Xcc-8004.1147.1	Xcc-8004.1147.1		Xaa-Pro aminopeptidase (EC 3.4.11.9)	-0.442	-0.477	-1.220	-0.475	1.050	0.348	-0.270	1.415	0.622	-0.399	0.392	1.447	-0.466	-1.200	0.029	1.697	0.851	-0.165	0.184
Xantho	Xcc-8004.1148.1	Xcc-8004.1148.1		hypothetical protein	0.144	-1.503	0.891	1.716	0.218	1.635	0.336	1.111	-1.329	-1.293	-0.982	-0.202	-0.777	1.073	-0.056	-0.261	0.365	0.104	0.256
Xantho	Xcc-8004.115.1	Xcc-8004.115.1		FIG045085: Hypothetical protein	0.608	-0.664	-0.613	1.321	-0.150	0.955	0.164	-0.551	-0.199	0.349	0.164	-0.625	0.330	0.457	0.320	0.516	0.613	-0.897	0.061
Xantho	Xcc-8004.1151.1	Xcc-8004.1151.1		Beta-lactamase	3.048	0.491	2.740	4.321	1.149	0.946	1.923	1.602	-1.155	-0.471	0.774	0.189	-0.671	0.688	-1.076	-0.470	-2.624	-0.084	0.537
Xantho	Xcc-8004.1152.1	Xcc-8004.1152.1		Endonuclease	0.129	-0.262	-0.162	-1.934	-0.431	0.341	0.290	0.367	-0.680	-1.316	-1.780	-0.415	0.066	-0.248	1.557	0.812	-0.129	-0.926	-0.949
Xantho	Xcc-8004.1157.1	Xcc-8004.1157.1		Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)	-0.517	1.076	-0.343	0.116	1.223	0.457	-0.842	-0.972	-0.650	0.361	-1.754	-0.559	-0.201	-1.168	0.415	-0.778	-2.874	-2.578	-0.980
Xantho	Xcc-8004.1158.1	Xcc-8004.1158.1		Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)	0.778	0.744	2.009	0.299	-1.037	-0.534	-1.936	-0.631	0.622	3.687	0.719	2.415	-0.286	-0.894	-0.553	-0.396	-0.583	-0.116	0.430
Xantho	Xcc-8004.1159.1	Xcc-8004.1159.1		Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	-0.277	0.008	-1.418	0.445	-0.658	-0.032	-2.355	-1.023	-0.738	-0.139	-0.995	-1.502	-0.492	-2.037	0.528	-0.494	-1.404	-0.247	-1.142
Xantho	Xcc-8004.1162.1	Xcc-8004.1162.1		FIG01210644: hypothetical protein	-0.317	-0.564	-1.217	2.349	0.899	-0.818	1.666	-0.986	0.512	-1.155	-2.050	-2.560	-1.074	-1.748	-1.436	-0.987	-1.862	-0.619	-0.799
Xantho	Xcc-8004.1163.1	Xcc-8004.1163.1		Ferric siderophore transport system, periplasmic binding protein TonB	-0.419	1.212	-0.814	2.168	-0.596	-0.413	-0.700	-0.243	-0.626	1.376	1.174	1.290	0.390	0.212	1.479	-0.755	-0.493	-1.017	-0.812
Xantho	Xcc-8004.1164.1	Xcc-8004.1164.1		Transcriptional repressor, BlaI/MecI family	1.305	0.068	-1.685	-2.126	0.708	-0.785	1.141	-0.925	0.315	-1.054	-0.599	0.100	-0.903	-0.907	-0.130	-0.868	0.500	-1.073	-0.342
Xantho	Xcc-8004.1165.1	Xcc-8004.1165.1		Acetyl-CoA hydrolase	-0.578	0.605	0.298	-0.356	0.559	0.346	0.938	0.463	-1.105	-0.916	-2.399	-0.896	0.223	-0.929	0.420	-1.309	0.477	1.094	-0.291
Xantho	Xcc-8004.1166.1	Xcc-8004.1166.1		FIG01210744: hypothetical protein	1.423	0.099	1.174	0.612	0.722	-0.074	0.381	2.244	-0.142	0.154	0.811	1.063	0.007	-0.508	0.190	-0.432	-0.211	-1.472	-0.462
Xantho	Xcc-8004.1167.1	Xcc-8004.1167.1		hypothetical protein	0.104	0.760	-1.664	0.907	-0.657	0.248	-0.249	0.828	0.770	-0.824	-0.704	-0.598	0.947	1.402	1.790	-0.028	-0.337	-1.025	-1.681
Xantho	Xcc-8004.1169.1	Xcc-8004.1169.1		ErfK/YbiS/YcfS/YnhG family protein	-1.242	-1.444	1.157	-1.670	1.046	1.490	0.762	-0.003	-0.540	0.259	-1.512	0.488	-2.060	0.865	2.290	0.841	0.312	-2.054	-0.825
Xantho	Xcc-8004.117.1	Xcc-8004.117.1		FIG042594: DUF1550 domain-containing protein	0.985	0.758	0.483	-2.119	-0.128	1.534	0.248	-0.733	1.217	-0.183	0.649	-0.232	-0.685	-0.898	-0.738	-0.953	0.343	1.647	0.401
Xantho	Xcc-8004.1170.1	Xcc-8004.1170.1		Membrane proteins related to metalloendopeptidases	-0.281	-2.857	0.314	-0.112	0.410	-0.886	-0.410	1.207	-0.822	0.420	-0.075	-1.008	-0.694	-0.326	-0.651	-0.821	-0.625	-0.113	0.026
Xantho	Xcc-8004.1171.1	Xcc-8004.1171.1		Reductase	0.214	-0.377	1.051	-2.523	-1.696	0.148	-0.286	-0.773	-0.877	-0.585	-0.233	-0.052	0.519	0.009	0.297	0.654	-1.405	-1.384	-1.342
Xantho	Xcc-8004.1172.1	Xcc-8004.1172.1		Transcriptional regulator	-0.601	0.708	-1.543	-1.025	-0.905	0.083	-0.640	0.854	-0.482	0.907	-1.583	-1.230	-0.868	-1.175	-0.894	0.368	-1.998	-1.661	-0.016
Xantho	Xcc-8004.1174.1	Xcc-8004.1174.1		Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	-0.668	0.853	-0.125	0.036	-0.365	-1.181	-0.649	0.946	0.395	0.039	-1.658	-0.792	-1.245	-0.018	1.042	0.009	-0.075	-0.931	-0.549
Xantho	Xcc-8004.1175.1	Xcc-8004.1175.1		FhuE receptor precursor	-2.321	-0.603	-0.928	-1.809	0.932	0.469	0.185	-0.229	0.008	-1.033	0.781	-0.581	-0.260	0.766	0.153	0.788	0.727	0.770	-0.140
Xantho	Xcc-8004.1179.1	Xcc-8004.1179.1		Proline imino-peptidase	0.886	-0.911	-0.644	-2.800	-0.467	0.182	0.474	0.778	0.598	-0.744	-0.375	-0.848	0.482	-0.901	1.072	0.730	-0.054	1.065	0.743
Xantho	Xcc-8004.118.1	Xcc-8004.118.1		FIG037995: Hypothetical protein	-1.470	0.879	0.223	2.207	-0.204	1.030	-0.616	-0.221	0.118	-1.140	-0.398	-2.053	0.524	0.533	0.159	-0.283	-0.220	-0.793	-0.820
Xantho	Xcc-8004.1181.1	Xcc-8004.1181.1		Proton/glutamate symport protein @ Sodium/glutamate symport protein	0.436	0.053	0.501	1.670	1.376	0.219	-0.065	-1.796	-1.291	0.120	-0.425	0.284	0.358	-1.709	0.275	-1.476	-0.844	0.419	0.073
Xantho	Xcc-8004.1183.1	Xcc-8004.1183.1		BatD	0.703	0.358	-1.419	-1.514	-1.558	-0.468	0.100	-0.460	0.642	-0.091	-0.010	-0.645	-0.798	-0.849	-0.027	-0.188	-0.480	-1.151	-2.200
Xantho	Xcc-8004.1184.1	Xcc-8004.1184.1		TPR domain protein in aerotolerance operon	-1.521	-1.820	0.968	-0.904	0.333	-0.110	0.995	0.869	0.449	1.041	0.881	-0.048	1.011	-0.333	-0.535	1.257	0.398	-0.182	-0.140
Xantho	Xcc-8004.1185.1	Xcc-8004.1185.1		BatA (Bacteroides aerotolerance operon)	-0.473	2.064	0.319	-1.093	-0.001	1.469	0.850	0.242	-0.871	-0.525	-0.836	0.275	1.270	1.436	-0.326	1.009	0.865	-0.339	0.910
Xantho	Xcc-8004.1187.1	Xcc-8004.1187.1		hypothetical protein PA3071	0.090	0.220	-1.267	0.020	-0.678	-0.567	0.749	-2.735	0.532	-0.282	-0.096	-0.329	1.025	1.382	0.396	0.037	0.352	0.837	-1.928
Xantho	Xcc-8004.1188.1	Xcc-8004.1188.1		MoxR-like ATPase in aerotolerance operon	-1.320	1.696	0.428	0.171	0.355	0.367	0.524	-0.195	-1.126	-0.710	-0.555	-0.706	0.100	-0.254	-0.057	-0.195	0.892	0.799	0.843
Xantho	Xcc-8004.1189.1	Xcc-8004.1189.1		Type IV pilus biogenesis protein PilQ	-2.477	2.518	2.079	0.747	-0.661	0.821	-0.817	-0.117	0.209	1.791	1.786	1.801	1.098	0.324	0.091	0.740	0.760	-0.516	1.008
Xantho	Xcc-8004.119.1	Xcc-8004.119.1		FIG017823: ATPase, MoxR family	1.972	0.118	-0.214	0.077	-0.139	0.423	-0.814	0.885	-1.263	-0.092	-1.661	-1.989	-1.655	-1.796	-0.138	-2.413	-2.045	0.214	-2.328
Xantho	Xcc-8004.1191.1	Xcc-8004.1191.1		Type IV pilus biogenesis protein PilP	-0.289	1.278	-0.259	1.174	-0.784	0.197	-1.838	0.746	1.072	-0.487	-0.615	1.127	-1.609	-0.892	-0.049	-1.806	-0.516	-0.496	0.370
Xantho	Xcc-8004.1192.1	Xcc-8004.1192.1		Type IV pilus biogenesis protein PilO	-2.233	2.588	0.932	1.482	-0.097	0.355	-0.132	-0.100	0.962	0.794	2.131	0.880	-0.336	-0.570	0.234	-0.023	0.029	-0.229	0.565
Xantho	Xcc-8004.1193.1	Xcc-8004.1193.1		Type IV pilus biogenesis protein PilN	-1.089	2.022	2.481	-0.013	-1.646	0.442	-0.045	-0.371	-1.457	-0.555	-1.230	-0.008	-1.180	-0.274	-1.003	0.248	-0.086	1.566	1.489
Xantho	Xcc-8004.1194.1	Xcc-8004.1194.1		Type IV pilus biogenesis protein PilM	0.139	3.624	0.580	-0.507	-1.072	0.482	-0.003	-0.074	0.567	0.608	-0.038	1.047	0.202	-0.613	-0.157	0.345	-0.559	-0.216	1.827
Xantho	Xcc-8004.1196.1	Xcc-8004.1196.1		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	-1.694	-3.059	-3.076	-2.986	-1.695	-5.142	-6.641	-2.337	-0.932	-7.047	-7.702	-2.428	-8.125	-8.682	-2.544	-2.479	-6.798	-6.785	-5.228
Xantho	Xcc-8004.1198.1	Xcc-8004.1198.1		FIG00856772: hypothetical protein	-2.224	0.646	-0.249	0.065	1.057	0.775	1.533	2.244	-0.112	0.003	-1.730	0.143	-1.315	-0.250	-0.652	0.565	0.104	1.216	0.853
Xantho	Xcc-8004.120.1	Xcc-8004.120.1		FIG033680: Hypothetical protein	-0.031	-0.646	-1.323	-2.462	-0.329	0.047	0.693	0.955	0.113	-0.013	-0.365	-1.791	-0.178	-2.270	1.116	-0.026	-0.238	0.245	0.112
Xantho	Xcc-8004.1200.1	Xcc-8004.1200.1		hypothetical protein	1.684	-0.355	0.943	-1.010	0.625	-0.485	-0.095	-0.119	0.176	-0.152	0.618	-1.218	1.476	1.636	0.031	0.095	0.354	0.285	0.324
Xantho	Xcc-8004.1203.1	Xcc-8004.1203.1		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	-0.114	1.318	-0.154	0.456	-1.073	0.280	-1.507	-0.079	-0.724	-1.918	-1.150	-1.205	-0.306	-0.942	0.737	-1.122	-1.177	-2.120	-0.214
Xantho	Xcc-8004.1204.1	Xcc-8004.1204.1		ATP-dependent DNA helicase RecG (EC 3.6.1.-)	-1.771	-0.460	-1.535	-1.464	-0.178	-0.611	-0.002	-1.038	-2.372	-0.749	0.653	-0.864	-0.705	-0.444	-1.122	-0.800	-1.412	0.526	-1.455
Xantho	Xcc-8004.1205.1	Xcc-8004.1205.1		hypothetical protein	-3.961	-2.715	-3.405	-2.314	0.283	-0.749	0.046	-3.119	-0.597	0.939	-0.138	-2.219	0.079	0.703	-3.641	-0.091	-0.461	-0.242	-2.668
Xantho	Xcc-8004.1206.1	Xcc-8004.1206.1		D-galactarate dehydratase (EC 4.2.1.42)	0.399	1.844	1.387	-0.231	-1.446	1.245	0.445	-0.429	-1.702	0.111	-0.342	0.632	-0.434	-0.216	0.103	0.917	0.444	0.460	0.405
Xantho	Xcc-8004.1207.1	Xcc-8004.1207.1		probable porin	1.744	3.105	2.913	0.324	-0.346	-0.245	0.263	0.616	-0.243	2.165	0.462	2.923	1.539	1.359	1.183	-0.506	-0.231	-0.828	-0.299
Xantho	Xcc-8004.1208.1	Xcc-8004.1208.1		Glucarate dehydratase (EC 4.2.1.40)	1.410	0.727	0.965	-0.068	-1.082	0.459	-1.678	0.197	-0.528	-0.283	0.668	0.913	-0.708	-0.793	-0.559	-0.471	1.588	1.444	1.078
Xantho	Xcc-8004.1209.1	Xcc-8004.1209.1		D-galactarate permease	0.664	1.919	-1.093	1.486	-1.968	-0.861	-0.356	0.543	1.533	-0.699	0.432	0.242	-1.845	-0.750	0.058	0.938	-0.605	0.629	-0.430
Xantho	Xcc-8004.121.1	Xcc-8004.121.1		TldE/PmbA family protein, Actinobacterial subgroup	0.255	-1.165	-0.653	1.185	-0.005	-0.164	0.419	0.425	0.458	0.433	-0.681	0.254	-0.698	-0.096	-1.326	-1.244	1.145	-0.511	-0.469
Xantho	Xcc-8004.1210.1	Xcc-8004.1210.1		D-Glucuronolactone:NAD+ oxidoreductase (EC 1.2.1.3)	1.399	3.078	0.563	-0.232	-1.010	-1.307	0.295	-0.673	-0.539	-1.664	-0.988	-2.523	0.076	-0.275	-0.637	-0.805	0.884	-0.602	-0.029
Xantho	Xcc-8004.1211.1	Xcc-8004.1211.1		5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)	1.805	1.651	1.147	2.225	0.493	0.862	1.824	1.325	-0.203	0.768	-1.048	0.029	0.550	0.444	0.843	0.333	-0.096	-0.638	0.841
Xantho	Xcc-8004.1212.1	Xcc-8004.1212.1		transcriptional regulator	3.156	1.825	0.827	1.917	-0.001	1.060	1.123	-0.446	-1.382	0.641	-0.639	-0.243	0.365	-0.251	-1.314	-0.973	-0.452	-0.269	-0.367
Xantho	Xcc-8004.122.1	Xcc-8004.122.1		TldD family protein, Actinobacterial subgroup	1.811	0.907	0.249	0.723	1.465	1.885	1.346	0.896	-0.273	1.124	1.991	1.427	0.610	0.333	-0.246	0.426	0.282	0.329	0.781
Xantho	Xcc-8004.1220.1	Xcc-8004.1220.1		Protein YicC	-0.693	0.682	-0.145	0.899	0.942	0.959	-0.836	1.080	-0.308	0.116	0.144	1.843	0.338	0.419	0.143	0.420	0.202	0.381	-0.561
Xantho	Xcc-8004.1221.1	Xcc-8004.1221.1		Ribonuclease PH (EC 2.7.7.56)	0.394	0.536	0.522	-1.310	0.043	-1.289	1.139	0.642	1.440	-0.245	2.632	0.431	1.580	1.374	1.972	1.928	1.068	0.614	0.456
Xantho	Xcc-8004.1222.1	Xcc-8004.1222.1		Glyoxalase family protein	1.126	-0.517	-1.449	2.109	-1.244	-0.953	-0.230	-1.344	-1.406	-1.246	-1.108	-0.485	-0.825	-0.353	-0.455	-1.049	-1.198	-1.047	0.000
Xantho	Xcc-8004.1223.1	Xcc-8004.1223.1		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)	0.424	-0.970	-0.515	-0.659	-0.636	-1.237	0.085	-1.159	0.273	0.280	0.938	1.211	-0.627	0.218	-0.212	-1.628	-0.329	-0.880	-0.849
Xantho	Xcc-8004.1224.1	Xcc-8004.1224.1		Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB	-1.140	-2.372	-1.137	-0.483	-2.941	-1.893	-1.362	0.182	-2.018	-0.265	0.012	-1.214	1.016	0.137	0.406	-0.275	0.154	0.553	0.757
Xantho	Xcc-8004.1225.1	Xcc-8004.1225.1		Thymidine phosphorylase (EC 2.4.2.4)	-0.755	-1.122	0.027	-2.371	-0.474	-0.947	0.134	-0.487	0.567	1.980	1.851	2.029	0.729	1.090	0.809	1.008	-0.301	-0.370	0.180
Xantho	Xcc-8004.1226.1	Xcc-8004.1226.1		FIG01210021: hypothetical protein	-1.227	0.636	0.008	-0.059	-2.263	1.250	-0.504	-0.583	0.254	1.324	1.119	-0.157	0.566	-0.025	-0.687	0.139	-1.406	-0.145	0.216
Xantho	Xcc-8004.1228.1	Xcc-8004.1228.1		Xaa-Pro dipeptidase PepQ (EC 3.4.13.9)	-1.117	2.458	0.210	-0.235	-3.090	-0.628	0.169	0.178	-1.631	-1.908	-0.408	-0.735	-2.202	0.280	0.045	-2.558	-1.906	0.109	-0.350
Xantho	Xcc-8004.1229.1	Xcc-8004.1229.1		hypothetical protein	-0.204	-0.523	1.002	0.624	-0.416	0.278	2.275	-0.096	1.270	1.417	1.124	1.242	0.851	1.386	-1.115	-0.744	-0.552	0.610	1.597
Xantho	Xcc-8004.123.1	Xcc-8004.123.1		TldD family protein, Actinobacterial subgroup	1.731	0.019	-1.048	0.441	0.252	0.468	0.030	0.014	0.006	-0.014	-0.711	-0.757	0.409	-0.616	-0.363	-0.082	0.229	0.440	-0.010
Xantho	Xcc-8004.1233.1	Xcc-8004.1233.1		Outer membrane protein W precursor	1.148	-1.220	0.762	1.368	-1.959	-0.690	-1.431	1.076	0.525	-1.263	0.457	-0.937	1.970	0.014	0.383	1.022	1.238	-0.267	0.047
Xantho	Xcc-8004.1234.1	Xcc-8004.1234.1		Outer membrane protein W precursor	0.994	-3.531	-0.491	1.887	0.638	-0.993	-1.287	-0.407	0.510	1.319	0.985	0.183	0.217	1.349	1.182	1.253	0.522	-1.366	-0.160
Xantho	Xcc-8004.1236.1	Xcc-8004.1236.1		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	-7.839	-7.555	-7.095	-6.090	-0.536	-3.475	-6.243	-6.477	0.571	-0.925	-5.944	-8.692	-0.984	-6.307	-6.174	-0.858	0.210	-6.831	-6.930
Xantho	Xcc-8004.1238.1	Xcc-8004.1238.1		FIG01212157: hypothetical protein	-1.772	1.899	0.770	0.126	0.470	1.294	-0.725	0.004	1.960	-0.458	1.422	1.266	1.252	1.361	0.898	0.790	-0.617	-0.573	0.018
Xantho	Xcc-8004.1239.1	Xcc-8004.1239.1		FIG01210396: hypothetical protein	0.486	0.821	2.059	-0.266	0.911	0.781	0.076	0.603	-0.447	0.307	1.592	0.641	0.646	1.566	-0.266	-0.341	0.108	0.966	0.389
Xantho	Xcc-8004.124.1	Xcc-8004.124.1		hypothetical protein	-0.157	-1.676	0.627	0.614	-0.619	0.930	1.123	0.400	0.278	0.160	0.394	-0.870	-0.240	-0.855	0.684	-1.224	-1.016	1.312	-0.110
Xantho	Xcc-8004.1240.1	Xcc-8004.1240.1		Probable transmembrane protein	0.102	0.845	0.529	0.540	-0.470	-1.035	-0.842	-0.288	1.714	1.307	1.469	0.776	-0.031	-0.718	0.408	0.710	0.215	0.256	0.933
Xantho	Xcc-8004.1241.1	Xcc-8004.1241.1		Phosphoglycerate kinase (EC 2.7.2.3)	-4.706	-4.763	-6.385	-2.888	-0.221	0.695	-5.523	-5.329	-0.844	-1.431	-6.478	-7.128	0.438	-5.215	-6.297	-0.242	-0.034	-7.491	-5.234
Xantho	Xcc-8004.1242.1	Xcc-8004.1242.1		Phosphoglycolate phosphatase (EC 3.1.3.18)	-2.708	-0.792	-0.271	-0.605	-1.174	-0.293	-0.399	-1.322	3.018	0.456	0.553	-0.483	0.456	-0.310	-0.284	-2.146	0.780	-1.078	-0.698
Xantho	Xcc-8004.1243.1	Xcc-8004.1243.1		Pyruvate kinase (EC 2.7.1.40)	-0.757	0.260	-0.153	-0.319	-2.528	-4.001	0.675	-0.357	-1.527	-2.647	0.607	0.184	-0.784	1.547	-0.246	-0.386	0.942	-7.401	1.245
Xantho	Xcc-8004.1244.1	Xcc-8004.1244.1		Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	-2.978	-3.127	-1.888	-4.268	-0.801	1.163	0.836	-7.170	-1.598	1.281	0.189	-9.584	-0.757	1.450	-10.723	-2.461	-0.792	0.364	-7.856
Xantho	Xcc-8004.1245.1	Xcc-8004.1245.1		COG2110, Macro domain, possibly ADP-ribose binding module	-0.359	1.121	1.441	0.884	-1.078	0.682	0.274	0.096	-0.359	-1.143	0.124	-0.011	-0.547	-0.214	-0.517	-1.149	-1.283	-0.828	0.157
Xantho	Xcc-8004.1246.1	Xcc-8004.1246.1		Putative protein-S-isoprenylcysteine methyltransferase	1.831	0.527	0.342	0.150	0.289	-0.538	0.727	0.629	-0.621	-0.576	-0.727	-0.892	-0.564	-1.093	-0.341	0.116	-0.390	1.242	0.992
Xantho	Xcc-8004.1247.1	Xcc-8004.1247.1		Cysteine synthase (EC 2.5.1.47)	0.881	0.703	0.150	-0.971	-0.068	-0.983	-0.242	-1.975	0.594	-0.227	-0.399	-0.264	-0.558	-1.984	-2.049	1.835	0.251	-2.230	-0.635
Xantho	Xcc-8004.1248.1	Xcc-8004.1248.1		Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) / Sirohydrochlorin ferrochelatase (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	0.404	-0.348	-0.899	1.630	-0.657	-0.283	-1.091	-1.714	0.098	-0.580	-1.747	-3.095	-0.651	-1.545	-4.866	-1.926	-1.063	-2.209	-1.762
Xantho	Xcc-8004.1249.1	Xcc-8004.1249.1		Transcriptional regulator	-0.555	-2.167	-3.021	-0.409	-0.915	-1.174	-3.442	-1.349	-2.590	-1.455	-2.753	-3.595	-0.165	-3.526	-2.086	-1.419	-1.229	-0.869	-1.503
Xantho	Xcc-8004.125.1	Xcc-8004.125.1		hypothetical protein	2.300	-0.201	0.695	0.283	0.781	1.410	0.870	-0.426	0.250	1.135	-0.244	-0.321	0.506	-0.369	-0.452	0.208	-0.129	0.053	1.052
Xantho	Xcc-8004.1251.1	Xcc-8004.1251.1		hypothetical protein	1.502	-2.186	0.207	-0.954	0.823	0.228	0.345	0.633	0.419	0.368	1.188	0.696	0.873	0.971	-0.738	0.410	-0.039	0.775	-0.097
Xantho	Xcc-8004.1252.1	Xcc-8004.1252.1		Sensor histidine kinase	0.588	0.199	-0.156	0.446	-0.664	-0.580	-1.226	-0.598	0.058	-0.604	0.943	0.650	0.773	0.185	0.501	0.613	1.426	-0.107	-0.031
Xantho	Xcc-8004.1253.1	Xcc-8004.1253.1		FIG01210879: hypothetical protein	0.451	-0.050	-0.917	-0.010	-0.549	-0.317	0.436	0.633	-0.140	-0.488	-0.888	-1.430	-0.108	-1.012	-1.326	-0.368	-0.376	-0.009	-0.323
Xantho	Xcc-8004.1254.1	Xcc-8004.1254.1		Outer membrane receptor proteins, mostly Fe transport	-2.067	1.779	0.206	0.242	0.315	0.635	0.384	0.571	-0.222	-0.494	0.392	0.964	0.077	-0.306	-0.208	0.086	0.317	0.592	0.445
Xantho	Xcc-8004.1255.1	Xcc-8004.1255.1		Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB	-0.712	-0.713	-0.882	-1.126	0.511	1.487	1.204	1.318	-0.522	0.903	1.127	0.727	0.732	1.060	-0.664	0.573	1.470	1.280	0.882
Xantho	Xcc-8004.1256.1	Xcc-8004.1256.1		Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	-0.289	-1.428	-0.862	0.104	0.909	0.400	5.483	-1.284	1.205	2.069	6.638	-1.091	1.991	7.720	-3.517	-0.074	3.093	2.953	-0.393
Xantho	Xcc-8004.1257.1	Xcc-8004.1257.1		Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	0.964	-1.833	-0.936	0.854	-0.166	-1.271	3.620	-1.513	-0.231	1.161	4.207	-1.359	1.762	3.628	-5.392	-0.713	1.782	0.245	-0.788
Xantho	Xcc-8004.1258.1	Xcc-8004.1258.1		Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2)	0.511	-0.149	0.523	2.781	0.074	-0.033	5.542	-1.580	-0.997	2.692	6.107	-0.457	2.415	5.487	-6.196	0.179	3.531	3.023	-0.743
Xantho	Xcc-8004.1259.1	Xcc-8004.1259.1		Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	1.284	0.352	-0.200	-0.392	0.208	-0.443	6.127	-0.448	0.368	1.484	6.019	-0.345	2.026	5.637	-3.081	-1.016	2.337	2.250	-0.032
Xantho	Xcc-8004.1260.1	Xcc-8004.1260.1		Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4) / Adenylylsulfate kinase (EC 2.7.1.25)	0.350	-0.163	-1.573	-0.417	0.604	-0.049	5.328	0.530	0.651	1.307	5.928	0.287	1.282	6.237	-2.467	-0.217	2.437	2.484	1.248
Xantho	Xcc-8004.1261.1	Xcc-8004.1261.1		Membrane fusion protein of RND family multidrug efflux pump	0.468	0.610	-0.223	-0.534	0.320	0.850	0.049	-0.965	-0.409	-0.270	0.001	0.443	0.205	-0.421	1.451	0.337	0.528	-0.907	-2.838
