ko_id,description,kegg_l1_code,kegg_l1_name,kegg_l2_code,kegg_l2_name,broad_category,simplified_category,in_mgnify,in_spire,in_nb15,in_nb15b,in_cme_pangenome,in_cme_levinsb
K00801,FDFT1; farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21],09100,Metabolism,09103,Lipid metabolism,Lipid metabolism,Metabolism,True,False,True,True,False,False
K00803,"AGPS, agpS; alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]",09100,Metabolism,09103,Lipid metabolism,Lipid metabolism,Metabolism,True,True,True,True,False,False
K00805,hepS; heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30],09100,Metabolism,09109,Metabolism of terpenoids and polyketides,Terpenoids / polyketides,Metabolism,True,True,True,True,False,False
K00806,uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K00808,hss; homospermidine synthase [EC:2.5.1.44],09100,Metabolism,09110,Biosynthesis of other secondary metabolites,Secondary metabolites,Metabolism,True,True,True,True,False,False
K00809,"DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]",09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,True,False
K00812,aspB; aspartate aminotransferase [EC:2.6.1.1],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00813,aspC; aspartate aminotransferase [EC:2.6.1.1],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,False,True,True,False,False
K00814,"GPT, ALT; alanine transaminase [EC:2.6.1.2]",09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,False,True,True,False,False
K00817,hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00819,"rocD, OAT; ornithine--oxo-acid transaminase [EC:2.6.1.13]",09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,True,False
K00820,"glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]",09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00821,argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,True,False
K00822,E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00823,puuE; 4-aminobutyrate aminotransferase [EC:2.6.1.19],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,True,False
K00824,dat; D-alanine transaminase [EC:2.6.1.21],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00826,"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]",09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00830,AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00831,"serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]",09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K00832,tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00833,bioA; adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00835,avtA; valine--pyruvate aminotransferase [EC:2.6.1.66],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,False,True,True,False,False
K00836,"ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]",09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00839,pucG; (S)-ureidoglycine---glyoxylate transaminase [EC:2.6.1.112],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00840,astC; succinylornithine aminotransferase [EC:2.6.1.81],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,False,True,True,False,False
K00841,patA; aminotransferase [EC:2.6.1.-],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,False,True,True,False,False
K00842,,,,,,Uncharacterized,Uncharacterized,True,True,True,True,False,False
K00845,glk; glucokinase [EC:2.7.1.2],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00846,KHK; ketohexokinase [EC:2.7.1.3],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00847,"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00848,rhaB; rhamnulokinase [EC:2.7.1.5],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00849,"galK, GALK1; galactokinase [EC:2.7.1.6]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00850,"pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00851,"idnK, gntK; gluconokinase [EC:2.7.1.12]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00852,"rbsK, RBKS; ribokinase [EC:2.7.1.15]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00853,araB; L-ribulokinase [EC:2.7.1.16],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00854,"xylB, XYLB; xylulokinase [EC:2.7.1.17]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00855,"PRK, prk; phosphoribulokinase [EC:2.7.1.19]",09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K00856,"ADK, adoK; adenosine kinase [EC:2.7.1.20]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00857,"tdk, TK; thymidine kinase [EC:2.7.1.21]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00858,"ppnK, NADK; NAD+ kinase [EC:2.7.1.23]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00859,coaE; dephospho-CoA kinase [EC:2.7.1.24],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00860,cysC; adenylylsulfate kinase [EC:2.7.1.25],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K00862,eryA; erythritol kinase (D-erythritol 1-phosphate-forming) [EC:2.7.1.215],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K00863,"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00864,"glpK, GK; glycerol kinase [EC:2.7.1.30]",09100,Metabolism,09103,Lipid metabolism,Lipid metabolism,Metabolism,True,True,True,True,False,False
K00865,"glxK, garK; glycerate 2-kinase [EC:2.7.1.165]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00867,coaA; type I pantothenate kinase [EC:2.7.1.33],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00868,"pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00869,"MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]",09100,Metabolism,09109,Metabolism of terpenoids and polyketides,Terpenoids / polyketides,Metabolism,True,True,True,True,False,False
K00870,,,,,,Uncharacterized,Uncharacterized,True,False,True,True,False,False
K00872,thrB; homoserine kinase [EC:2.7.1.39],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00873,"PK, pyk; pyruvate kinase [EC:2.7.1.40]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00874,kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00875,"rbtK, FGGY; D-ribulokinase [EC:2.7.1.47]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,True,False
K00876,"udk, UCK; uridine kinase [EC:2.7.1.48]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00878,thiM; hydroxyethylthiazole kinase [EC:2.7.1.50],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00879,fucK; L-fuculokinase [EC:2.7.1.51],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00880,lyxK; L-xylulokinase [EC:2.7.1.53],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00882,fruK; 1-phosphofructokinase [EC:2.7.1.56],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00883,dgoK; 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,False,False
K00884,NAGK; N-acetylglucosamine kinase [EC:2.7.1.59],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K00886,ppgK; polyphosphate glucokinase [EC:2.7.1.63],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00887,dgkA; undecaprenol kinase [EC:2.7.1.66],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K00891,"aroK, aroL; shikimate kinase [EC:2.7.1.71]",09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00892,gsk; inosine kinase [EC:2.7.1.73],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,False,True,True,False,False
K00895,"pfp, PFP; diphosphate-dependent phosphofructokinase [EC:2.7.1.90]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00897,aphA; kanamycin kinase [EC:2.7.1.95],09180,Brite Hierarchies,09183,Protein families: signaling and cellular processes,Protein families: signaling and cellular processes,Other,True,True,True,True,False,False
K00899,mtnK; 5-methylthioribose kinase [EC:2.7.1.100],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00901,"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]",09100,Metabolism,09103,Lipid metabolism,Lipid metabolism,Metabolism,True,True,True,True,False,False
K00903,"epsB, capB; protein-tyrosine kinase [EC:2.7.10.3]",09180,Brite Hierarchies,09181,Protein families: metabolism,Protein families: metabolism,Metabolism,True,False,True,True,False,False
K00906,aceK; isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-],09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,True,True,True,False,False
K00912,lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130],09100,Metabolism,09107,Glycan biosynthesis and metabolism,Glycan biosynthesis / metabolism,Metabolism,True,True,True,True,False,False
K00917,lacC; tagatose 6-phosphate kinase [EC:2.7.1.144],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,True,False
K00919,ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148],09100,Metabolism,09109,Metabolism of terpenoids and polyketides,Terpenoids / polyketides,Metabolism,True,True,True,True,False,False
K00925,ackA; acetate kinase [EC:2.7.2.1],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00926,arcC; carbamate kinase [EC:2.7.2.2],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K00927,"PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00928,lysC; aspartate kinase [EC:2.7.2.4],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00929,buk; butyrate kinase [EC:2.7.2.7],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,False,False
K00930,argB; acetylglutamate kinase [EC:2.7.2.8],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00931,proB; glutamate 5-kinase [EC:2.7.2.11],09100,Metabolism,09105,Amino acid metabolism,Amino acid metabolism,Metabolism,True,True,True,True,False,False
K00932,tdcD; propionate kinase [EC:2.7.2.15],09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,False,True,True,False,False
K00936,"pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]",09180,Brite Hierarchies,09181,Protein families: metabolism,Transcription / Regulation,Transcription / Regulation,True,True,True,True,False,False
K00937,ppk1; polyphosphate kinase [EC:2.7.4.1],09100,Metabolism,09102,Energy metabolism,Energy metabolism,Metabolism,True,True,True,True,False,False
K00938,"E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]",09100,Metabolism,09109,Metabolism of terpenoids and polyketides,Terpenoids / polyketides,Metabolism,True,True,True,True,False,False
K00939,"adk, AK; adenylate kinase [EC:2.7.4.3]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00940,"ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00941,thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00942,"gmk, GUK1; guanylate kinase [EC:2.7.4.8]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00943,"tmk, DTYMK; dTMP kinase [EC:2.7.4.9]",09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00945,cmk; CMP/dCMP kinase [EC:2.7.4.25],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00946,thiL; thiamine-monophosphate kinase [EC:2.7.4.16],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00947,mosAB; molybdenum storage protein,09190,Not Included in Pathway or Brite,09191,Unclassified: metabolism,Unclassified: metabolism,Metabolism,True,False,True,True,False,False
K00948,"PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]",09100,Metabolism,09101,Carbohydrate metabolism,Carbohydrate metabolism,Metabolism,True,True,True,True,False,False
K00949,"thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]",09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00950,folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
K00951,relA; GTP pyrophosphokinase [EC:2.7.6.5],09100,Metabolism,09104,Nucleotide metabolism,Nucleotide metabolism,Metabolism,True,True,True,True,False,False
K00952,nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1],09100,Metabolism,09108,Metabolism of cofactors and vitamins,Cofactor biosynthesis,Cofactor biosynthesis,True,True,True,True,False,False
