orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_0085	Psyr_0085		conserved hypothetical protein	-0.620	-0.082	0.214	-1.939	-1.302	1.613	0.062	1.538	-1.122	-0.887	-0.430	0.157	-1.186	-1.648	0.745	-0.826	-0.158	-1.767	0.635	-1.003	0.174	1.365	-0.206
SyringaeB728a_mexBdelta	Psyr_0086	Psyr_0086		diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s)	-0.108	1.052	-0.506	0.688	0.705	-0.043	0.444	0.346	0.074	-0.452	-0.043	-0.326	-1.144	-1.386	-0.600	0.335	0.216	0.562	-0.409	-0.627	0.346	-0.473	-0.924
SyringaeB728a_mexBdelta	Psyr_0087	Psyr_0087		Fatty acid desaturase	0.077	-0.483	-0.919	-0.779	1.133	2.587	-0.205	0.346	-0.531	-0.404	-0.462	-0.473	1.371	1.371	-0.997	2.012	0.972	0.834	-1.096	1.244	0.571	1.014	1.247
SyringaeB728a_mexBdelta	Psyr_0088	Psyr_0088		PAS:GGDEF	0.187	1.101	1.307	0.453	-0.137	1.956	0.971	-0.159	-1.586	-0.829	0.611	0.525	2.077	1.935	0.141	0.738	0.092	-0.812	-1.404	-0.694	-1.841	0.383	-0.914
SyringaeB728a_mexBdelta	Psyr_0089	Psyr_0089		Response regulator receiver	0.402	0.568	0.257	-0.569	0.473	0.861	0.467	0.799	0.678	-0.597	-0.564	-0.049	0.044	1.491	-0.249	-0.137	-1.286	-0.575	-1.268	-1.322	-1.223	-0.025	-0.266
SyringaeB728a_mexBdelta	Psyr_0090	Psyr_0090		4-aminobutyrate aminotransferase apoenzyme	-0.439	0.604	0.606	-1.625	0.325	1.151	-0.414	-0.774	-0.271	-0.071	-0.373	-0.118	-0.809	0.684	-0.135	1.437	0.255	0.006	-0.956	-0.120	0.183	1.263	0.081
SyringaeB728a_mexBdelta	Psyr_0091	Psyr_0091		succinate semialdehyde dehydrogenase	0.014	0.338	0.826	-0.809	-0.472	0.982	-0.323	-0.495	0.820	0.056	1.342	-0.288	1.102	1.069	-0.857	0.759	-0.667	1.369	-0.683	0.056	0.121	-0.818	-0.151
SyringaeB728a_mexBdelta	Psyr_0092	Psyr_0092		Lysine exporter protein (LYSE/YGGA)	0.162	-0.830	-1.316	-1.519	-1.269	-1.899	-1.008	-0.723	0.339	0.061	-0.845	-0.597	-0.414	-0.701	-0.127	0.942	-0.519	-1.419	0.432	1.165	0.315	0.461	0.100
SyringaeB728a_mexBdelta	Psyr_0093	Psyr_0093		Flavoprotein monooxygenase	0.467	1.039	0.217	0.190	0.629	0.531	1.467	0.691	1.524	0.083	0.126	0.148	0.629	0.569	-0.340	0.736	0.701	0.160	0.904	-0.962	-0.319	0.317	-0.255
SyringaeB728a_mexBdelta	Psyr_0094	Psyr_0094		hypothetical protein	0.050	0.185	0.300	-0.688	-0.393	0.394	-0.712	-0.326	-0.800	-0.588	0.043	-0.332	0.675	0.316	0.108	0.905	0.910	0.595	0.178	0.237	0.404	-0.244	0.552
SyringaeB728a_mexBdelta	Psyr_0095	Psyr_0095		transposase, IS4 family	0.486	0.812	-0.675	-0.162	0.485	-1.872	-0.660	-0.471	-0.616	-0.865	-1.489	-0.465	-1.599	-2.405	0.462	-0.722	-1.519	-0.548	-0.540	-0.020	-0.131	-0.315	-0.383
SyringaeB728a_mexBdelta	Psyr_0096	Psyr_0096		transposase, IS4 family	0.604	-0.228	1.121	1.216	0.031	0.376	-0.464	1.377	-0.472	0.488	-0.379	-0.316	-1.586	-1.197	-0.064	-0.238	-0.258	0.337	-0.358	-0.000	-0.995	-0.062	-0.787
SyringaeB728a_mexBdelta	Psyr_0097	Psyr_0097		hypothetical protein	-1.002	-1.272	-1.402	-1.127	0.268	-1.406	-1.046	-2.003	-0.265	-1.412	-0.651	-1.106	-1.977	-2.969	-0.837	0.216	-1.413	-0.474	0.193	0.686	-0.391	-1.963	0.003
SyringaeB728a_mexBdelta	Psyr_0098	Psyr_0098		Protein of unknown function DUF87	-1.689	-1.968	-2.429	-1.726	-2.182	-4.617	-0.343	-3.686	-1.899	-1.124	-3.076	-2.426	-2.602	-2.424	-2.267	-0.949	-2.883	-0.397	-1.518	-1.936	-1.761	-2.071	-1.256
SyringaeB728a_mexBdelta	Psyr_0100	Psyr_0100		conserved hypothetical protein	0.132	-0.190	-0.490	-0.487	0.040	-3.783	-0.309	-0.847	0.024	-0.846	0.447	0.048	-1.240	-3.747	0.724	-0.366	-0.301	-0.530	-0.556	0.138	-2.352	-0.552	-0.087
SyringaeB728a_mexBdelta	Psyr_0101	Psyr_0101		Protein of unknown function DUF796	-0.151	0.602	-0.373	-0.572	-0.325	-1.649	-0.303	-1.721	-0.452	-0.314	-0.479	-0.054	0.467	-3.492	-1.390	-1.242	-1.784	-0.063	-0.480	-1.715	-0.168	-0.701	-1.611
SyringaeB728a_mexBdelta	Psyr_0102	Psyr_0102		hypothetical protein	-0.754	-0.233	-1.315	-0.411	-0.099	-2.094	-1.229	-0.221	-0.826	-0.549	-1.737	-1.316	-1.142	-1.625	-0.874	-0.072	-0.989	-0.293	-0.418	0.216	-0.035	-0.218	-1.176
SyringaeB728a_mexBdelta	Psyr_0103	Psyr_0103		conserved hypothetical protein	-1.339	-0.596	-1.243	-0.987	-0.160	0.005	-0.561	-1.213	-1.056	-1.123	-1.129	-1.837	-0.059	-3.739	0.064	-0.218	-0.675	0.263	-0.606	-0.668	-0.590	-0.095	-0.759
SyringaeB728a_mexBdelta	Psyr_0104	Psyr_0104		hypothetical protein	-0.409	-1.799	-0.812	-0.344	-1.508	-3.806	-1.201	-2.598	0.019	-0.672	-3.165	-1.683	-0.699	-2.510	-1.293	-1.448	-1.959	-0.918	-1.570	-0.858	-2.318	-0.955	-1.296
SyringaeB728a_mexBdelta	Psyr_0107	Psyr_0107		hypothetical protein	-0.789	-0.732	-1.056	-1.594	-0.491	-0.580	-0.474	0.140	-0.940	-0.678	-0.406	-0.305	1.278	-1.065	0.184	0.343	-0.675	-0.072	0.374	-1.205	-0.608	-0.227	0.363
SyringaeB728a_mexBdelta	Psyr_0108	Psyr_0108		Major facilitator superfamily	1.371	0.149	0.718	0.230	-0.213	0.784	-0.451	0.250	-1.010	1.864	-0.044	0.169	0.333	-0.537	-0.790	0.022	-1.907	0.206	-1.737	-0.803	-0.908	-0.079	0.806
SyringaeB728a_mexBdelta	Psyr_0109	Psyr_0109		hypothetical protein	-1.383	-0.130	-0.251	0.767	-0.294	-0.694	-1.607	0.219	-1.025	-0.434	-1.794	-1.540	-1.848	-0.981	-0.525	-0.077	-1.661	-1.339	-0.529	-0.269	0.025	-0.227	-1.067
SyringaeB728a_mexBdelta	Psyr_0110	Psyr_0110		hypothetical protein	-1.038	0.634	0.542	-1.220	0.508	0.554	0.231	0.114	0.290	0.699	-0.986	-0.372	-0.420	-2.343	-1.204	-1.413	-1.323	-1.341	-0.388	-1.160	-1.173	-1.378	-2.022
SyringaeB728a_mexBdelta	Psyr_0111	Psyr_0111		hypothetical protein	-0.993	0.035	-0.055	-0.752	-1.634	-0.434	-0.960	-2.492	-0.573	-0.052	-1.054	-1.195	-3.856	-3.711	-0.905	-1.155	-1.619	-1.404	-0.047	-1.636	-1.180	-1.707	-1.472
SyringaeB728a_mexBdelta	Psyr_0112	Psyr_0112		hypothetical protein	-0.354	0.028	0.158	0.151	-0.045	-2.055	1.498	-0.065	-0.279	1.680	0.350	1.055	-0.992	-2.558	-0.347	0.328	-0.105	-0.124	-1.064	-1.541	-1.216	-1.287	-0.091
SyringaeB728a_mexBdelta	Psyr_0113	Psyr_0113		conserved hypothetical protein	-0.796	-1.016	-0.573	-2.178	-1.100	-0.809	-1.908	-3.023	-0.890	-1.067	-1.724	-1.997	-0.551	0.075	0.204	0.257	-1.396	-1.485	0.121	-0.843	-1.713	-1.342	-1.840
SyringaeB728a_mexBdelta	Psyr_0114	Psyr_0114		hypothetical protein	0.191	-0.250	1.728	-2.276	-0.276	3.321	0.201	-1.042	-1.102	-0.059	-0.038	-0.615	-0.593	-0.414	0.925	-0.970	0.162	0.725	0.104	0.046	0.201	0.566	-0.941
SyringaeB728a_mexBdelta	Psyr_0115	Psyr_0115		membrane protein, putative	-0.482	-0.227	-0.651	-0.818	-1.244	0.061	-1.500	-0.302	-1.111	-0.136	-1.687	-1.192	-1.522	1.344	-0.048	0.208	-0.561	-0.807	-0.495	-0.665	0.321	0.232	-1.065
SyringaeB728a_mexBdelta	Psyr_0116	Psyr_0116		Lysine exporter protein (LYSE/YGGA)	0.273	-0.081	0.563	0.069	-0.055	-0.524	-0.552	-0.469	-0.331	0.811	-0.330	-0.928	-0.400	-0.283	-0.535	0.396	0.826	-0.383	-0.392	0.357	-0.308	-0.296	-0.591
SyringaeB728a_mexBdelta	Psyr_0117	Psyr_0117		Aminotransferase, class I and II	-0.095	0.640	-1.306	-0.438	0.062	-1.773	0.256	-1.227	0.665	0.801	-0.178	-0.342	-0.233	-1.632	-0.251	0.004	-0.482	0.192	0.507	-0.285	-0.285	-0.131	-0.579
SyringaeB728a_mexBdelta	Psyr_0118	Psyr_0118		hypothetical protein	-1.325	-0.958	-0.772	-1.072	-0.721	-1.501	-0.613	-0.806	-0.219	-0.009	-0.867	-1.259	-0.084	-1.794	-0.430	-0.770	-0.981	-1.229	-0.759	-0.454	-1.314	-0.169	-0.854
SyringaeB728a_mexBdelta	Psyr_0119	Psyr_0119		CDS	-2.652	-1.648	-1.337	-0.868	-1.186	-0.336	-2.464	-1.401	0.332	-1.277	-1.381	-2.147	0.127	-0.906	-1.115	-0.752	0.863	-0.158	-0.217	-1.311	-0.631	-0.767	-1.087
SyringaeB728a_mexBdelta	Psyr_0120	Psyr_0120		Short-chain dehydrogenase/reductase SDR	0.698	1.138	0.979	-0.510	0.343	1.043	-0.098	0.071	0.107	1.582	0.389	0.025	0.769	0.846	-0.129	-0.236	-0.800	0.393	0.543	-0.501	0.170	-0.473	-0.592
SyringaeB728a_mexBdelta	Psyr_0121	Psyr_0121		transcriptional regulator, TetR family	-1.154	-0.823	-2.349	-0.663	-0.783	-2.054	0.019	-1.352	-0.314	-1.019	-2.284	-0.921	-0.402	-1.155	0.405	0.796	1.033	0.551	0.095	-0.110	-0.680	0.394	0.661
SyringaeB728a_mexBdelta	Psyr_0122	Psyr_0122		NAD(P)H dehydrogenase (quinone)	-0.052	-0.336	-0.042	-0.366	0.281	-0.475	0.149	0.375	0.251	0.691	0.228	0.419	-0.137	-1.475	0.316	-0.596	-0.136	-1.111	-0.763	-0.635	-0.963	-0.759	-0.416
SyringaeB728a_mexBdelta	Psyr_0123	Psyr_0123		Short-chain dehydrogenase/reductase SDR	-1.139	-0.374	-1.238	-1.730	-0.612	-0.499	-0.561	-1.993	-0.674	-0.558	-1.692	-1.306	-0.414	-1.854	-0.886	-0.995	-0.770	-0.291	0.262	-0.887	-1.115	-1.535	-1.150
SyringaeB728a_mexBdelta	Psyr_0124	Psyr_0124		Hemolysin-type calcium-binding region	-0.019	0.483	0.490	0.068	-0.365	1.286	-0.906	0.011	-0.709	0.021	-0.199	-0.223	0.847	0.738	-0.366	-0.538	-0.894	-0.505	-0.215	-0.340	-0.828	-0.479	-0.327
SyringaeB728a_mexBdelta	Psyr_0125	Psyr_0125		conserved hypothetical protein	1.507	0.274	1.604	0.644	2.477	3.594	2.428	1.260	0.223	-0.300	0.556	-0.600	0.848	2.128	1.511	0.077	1.456	4.029	0.386	0.877	-0.281	1.670	1.069
SyringaeB728a_mexBdelta	Psyr_0126	Psyr_0126		Protein of unknown function DUF805	-0.776	-0.504	0.518	-1.396	0.366	0.871	-0.174	0.408	0.552	-0.188	-1.050	-1.237	0.064	1.657	-1.878	-0.856	0.815	-0.867	0.091	1.397	-0.353	-0.924	-0.526
SyringaeB728a_mexBdelta	Psyr_0127	Psyr_0127		Glutathione-dependent formaldehyde-activating, GFA	0.131	0.020	2.498	-0.429	0.595	-0.286	0.648	0.217	1.160	-0.427	0.242	-1.004	0.584	0.032	0.609	0.436	-0.120	0.914	-0.046	0.190	-0.064	-0.221	0.368
SyringaeB728a_mexBdelta	Psyr_0128	Psyr_0128		H-NS family protein MvaT	0.974	-0.051	-0.492	1.697	-0.378	1.515	-0.024	-0.041	1.450	-0.766	-0.102	1.309	1.148	0.378	-0.683	0.031	-0.504	0.272	-0.538	-0.740	-0.783	0.435	0.290
SyringaeB728a_mexBdelta	Psyr_0129	Psyr_0129		conserved hypothetical protein	-0.075	-0.426	0.936	-0.288	0.953	1.156	-0.222	-0.851	-0.484	0.824	-0.559	0.020	-0.371	-0.322	0.607	-1.438	-0.626	0.309	0.472	-0.779	-0.258	-1.112	0.983
SyringaeB728a_mexBdelta	Psyr_0130	Psyr_0130		hypothetical protein	-0.755	-0.463	-1.906	0.039	-1.020	-1.394	-0.432	-0.958	-0.373	0.122	-1.082	-1.044	-0.577	-1.234	0.622	0.240	0.053	0.677	0.502	-0.614	0.278	0.348	0.007
SyringaeB728a_mexBdelta	Psyr_0131	Psyr_0131		HAD-superfamily hydrolase, subfamily IA, variant 3:HAD-superfamily hydrolase, subfamily IA, variant 1	0.519	1.008	-0.802	-1.081	-0.505	-1.815	-1.861	-0.148	0.743	-1.106	0.488	-1.997	0.080	-0.785	-1.686	-0.661	-0.919	-1.377	0.488	1.159	-1.467	-0.475	0.566
SyringaeB728a_mexBdelta	Psyr_0132	Psyr_0132		conserved hypothetical protein	1.806	2.419	0.571	0.702	1.661	-0.079	1.026	-0.661	-0.018	0.165	0.846	0.726	-0.807	-1.033	-0.445	-0.205	-0.422	-0.221	-1.871	-0.281	1.078	0.209	-1.941
SyringaeB728a_mexBdelta	Psyr_0133	Psyr_0133		transcriptional regulator, AsnC family	-0.206	-0.847	-1.036	1.479	0.849	0.332	0.998	-2.237	0.704	-0.557	1.059	-0.064	-0.905	-1.057	-0.373	-1.437	-1.029	-2.229	-1.058	-1.811	-1.183	-0.614	-0.539
SyringaeB728a_mexBdelta	Psyr_0134	Psyr_0134		Aminotransferase, class V	0.270	-0.147	0.872	0.659	0.308	0.047	-1.233	-0.778	0.518	-0.192	0.855	0.366	0.361	0.497	0.614	0.610	-0.037	1.048	-0.922	0.221	0.491	-0.091	0.664
SyringaeB728a_mexBdelta	Psyr_0135	Psyr_0135		outer membrane transport energization protein TonB	-1.580	-1.564	-0.408	-2.891	-0.476	-2.161	-0.918	-3.140	0.038	-1.450	-1.109	-1.802	0.777	-0.369	-0.916	-1.635	-2.821	-0.970	-1.200	-0.761	-0.393	-1.654	-0.529
SyringaeB728a_mexBdelta	Psyr_0136	Psyr_0136		outer membrane transport energization protein ExbB	-1.146	-2.283	-0.792	-0.059	0.107	-1.204	-1.743	-3.647	-1.480	-0.778	-1.245	-0.549	-0.144	-0.430	1.004	0.310	0.001	0.491	0.066	-0.143	0.175	0.006	-0.083
SyringaeB728a_mexBdelta	Psyr_0137	Psyr_0137		outer membrane transport energization protein ExbD	0.618	0.478	-0.903	1.033	0.244	0.945	0.137	0.880	0.801	0.681	-0.747	0.808	0.511	-1.387	1.074	-0.295	-0.428	0.417	0.105	1.992	0.326	1.554	3.302
SyringaeB728a_mexBdelta	Psyr_0138	Psyr_0138		TonB-dependent receptor:TonB-dependent receptor	0.013	0.716	0.192	-0.160	0.842	-0.118	-0.097	0.061	0.772	0.192	0.282	-1.033	1.471	0.864	-0.486	-0.113	-0.607	-0.423	-0.320	-0.326	-0.986	-0.694	-0.792
SyringaeB728a_mexBdelta	Psyr_0139	Psyr_0139		extracellular solute-binding protein, family 5	0.810	0.145	-0.832	-0.499	0.290	0.644	-0.381	-0.640	-0.928	0.073	-0.550	-0.798	1.341	0.627	0.926	1.068	0.364	0.281	1.584	1.001	1.008	1.296	1.174
SyringaeB728a_mexBdelta	Psyr_0140	Psyr_0140		Binding-protein-dependent transport systems inner membrane component	0.294	-0.076	-0.773	0.876	-1.142	0.519	1.320	0.929	-0.047	0.266	0.773	0.602	0.573	-0.082	-1.785	-0.466	-0.293	-0.180	-1.237	-0.006	-0.772	-1.622	-0.647
SyringaeB728a_mexBdelta	Psyr_0141	Psyr_0141		Binding-protein-dependent transport systems inner membrane component	-0.021	0.494	-0.427	0.289	0.690	0.138	-0.086	-0.683	-0.181	0.599	1.367	0.266	0.553	-0.491	-0.191	-0.070	-0.746	-0.853	-1.068	-0.527	-1.642	0.063	-0.850
SyringaeB728a_mexBdelta	Psyr_0142	Psyr_0142		ABC transporter	-0.854	0.068	0.569	1.028	-0.333	0.621	-1.247	0.574	0.603	0.029	0.093	1.113	0.313	1.511	-0.215	-0.784	-0.468	0.163	-1.369	-1.664	-1.549	-1.130	-0.946
SyringaeB728a_mexBdelta	Psyr_0143	Psyr_0143		chemotaxis sensory transducer	1.316	0.724	0.516	-0.184	0.553	0.631	-0.798	0.212	0.662	0.294	0.361	0.342	0.161	0.232	1.302	1.453	1.361	1.571	1.065	0.246	1.157	0.943	-0.034
SyringaeB728a_mexBdelta	Psyr_0144	Psyr_0144		transcriptional regulator, AsnC family	-0.023	-0.878	-0.562	0.157	-0.814	-1.419	0.488	-2.603	-0.175	-0.014	-0.728	-0.791	0.862	-1.321	-0.576	-1.361	-0.331	-0.567	0.814	-1.486	-0.634	-0.387	0.081
SyringaeB728a_mexBdelta	Psyr_0145	Psyr_0145		conserved hypothetical protein	0.950	-0.993	-0.929	-0.463	-0.008	-1.362	-0.985	0.744	-0.604	-0.812	-0.904	0.063	-0.414	0.029	-0.813	-0.849	-1.274	-0.772	-0.722	0.101	0.119	-2.013	0.302
SyringaeB728a_mexBdelta	Psyr_0146	Psyr_0146		4-aminobutyrate aminotransferase apoenzyme	-0.300	0.576	-0.229	-0.990	-1.318	0.479	-0.080	-1.021	-0.378	-0.941	-0.195	-0.230	-0.480	0.717	0.466	1.441	0.747	1.021	0.723	0.020	0.990	0.630	0.733
SyringaeB728a_mexBdelta	Psyr_0147	Psyr_0147		D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding protein	-0.363	0.755	0.090	0.289	-0.154	1.286	0.697	-1.095	-0.248	-0.360	-0.265	-0.638	-0.818	-0.344	-1.068	-0.528	0.186	0.600	-1.502	0.355	-0.238	-0.973	-1.731
SyringaeB728a_mexBdelta	Psyr_0148	Psyr_0148		hypothetical protein	0.983	-0.412	0.906	1.072	0.969	-1.350	0.865	0.165	0.208	0.377	-0.174	0.517	0.296	0.479	-0.784	-0.229	-1.681	-0.007	-0.723	-1.393	0.155	-0.452	-0.687
SyringaeB728a_mexBdelta	Psyr_0149	Psyr_0149		succinate semialdehyde dehydrogenase	0.226	0.746	0.286	-1.206	0.601	-1.284	-0.546	-0.212	0.809	-0.096	-0.983	0.292	-1.081	-2.067	1.243	0.638	1.266	-0.061	-0.338	-0.270	0.183	1.781	1.017
SyringaeB728a_mexBdelta	Psyr_0150	Psyr_0150		Acetylornithine deacetylase (ArgE)	0.874	0.311	1.249	1.597	0.087	1.047	1.333	-0.454	1.577	0.504	0.847	0.994	-1.693	0.581	-0.925	0.313	-0.297	0.947	-0.379	-0.814	-0.839	-0.461	-0.427
SyringaeB728a_mexBdelta	Psyr_0151	Psyr_0151		FAD dependent oxidoreductase	0.127	-0.650	-1.010	-0.091	-0.736	0.327	-0.929	-0.346	-0.425	-0.993	-0.738	0.028	-0.407	0.665	0.261	0.471	0.837	-1.297	1.204	-0.071	-0.027	1.100	-0.217
SyringaeB728a_mexBdelta	Psyr_0152	Psyr_0152		FAD-dependent pyridine nucleotide-disulfide oxidoreductase:BFD-like [2Fe-2S]-binding region	-0.398	0.257	0.364	0.710	-0.398	0.650	0.399	0.608	-0.923	-0.293	0.334	-0.591	-0.199	1.282	-0.754	0.833	-0.614	-0.733	-0.165	-1.577	-0.413	-1.001	-0.790
SyringaeB728a_mexBdelta	Psyr_0153	Psyr_0153		conserved hypothetical protein	-0.435	1.566	-0.268	-0.152	0.145	1.015	0.417	0.503	0.799	-0.326	0.169	0.746	-0.267	-0.404	1.057	-0.389	0.940	0.738	0.585	0.344	0.181	0.932	1.469
SyringaeB728a_mexBdelta	Psyr_0154	Psyr_0154		Oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal	0.198	-0.635	0.075	-0.148	0.447	0.756	0.175	-0.408	-1.176	0.046	-0.377	0.276	-0.405	0.851	1.772	0.508	-0.557	0.323	0.524	-0.068	0.832	0.748	1.425
SyringaeB728a_mexBdelta	Psyr_0155	Psyr_0155		Binding-protein-dependent transport systems inner membrane component	1.111	1.370	0.671	0.619	0.137	0.096	1.350	0.761	0.991	1.619	-0.208	0.609	0.857	0.320	0.194	0.556	0.504	1.057	-0.109	-0.819	-1.180	0.370	0.096
SyringaeB728a_mexBdelta	Psyr_0156	Psyr_0156		Binding-protein-dependent transport systems inner membrane component	1.210	1.041	1.181	-0.775	-0.046	1.264	-0.277	1.062	-1.765	0.281	2.274	-0.118	0.521	0.048	-0.208	0.506	-0.558	0.370	1.296	-1.086	-1.250	0.222	1.531
SyringaeB728a_mexBdelta	Psyr_0157	Psyr_0157		Twin-arginine translocation pathway signal	1.310	0.499	1.139	0.680	0.678	1.049	0.389	0.443	1.396	1.963	1.651	1.543	-0.268	-0.156	0.240	0.650	0.915	1.527	0.475	0.062	-0.295	0.914	0.913
SyringaeB728a_mexBdelta	Psyr_0158	Psyr_0158		FAD dependent oxidoreductase	0.746	0.923	-0.897	-0.549	0.171	0.338	0.371	0.040	-1.256	0.350	-0.810	0.265	-0.168	0.079	-1.295	-1.372	-0.127	-0.762	-0.923	-1.369	-1.097	-0.759	-1.425
SyringaeB728a_mexBdelta	Psyr_0159	Psyr_0159		HAD-superfamily hydrolase, subfamily IA, variant 2	-1.380	-1.097	-1.320	-0.491	-1.711	-2.058	-1.442	-0.526	-0.792	0.034	-0.741	0.341	-0.252	-0.697	-0.647	-0.464	-1.622	-0.505	-0.606	-1.380	-1.829	-0.350	-1.133
SyringaeB728a_mexBdelta	Psyr_0160	Psyr_0160		GCN5-related N-acetyltransferase	0.133	-0.175	0.670	0.152	0.825	0.950	1.347	0.640	1.102	-0.523	0.177	0.311	0.870	1.875	-0.889	-0.260	-0.549	-0.486	-0.175	-1.283	-0.910	-0.478	-0.182
SyringaeB728a_mexBdelta	Psyr_0161	Psyr_0161		Protein of unknown function DUF861	0.291	-0.615	0.614	0.515	-0.204	1.772	1.193	1.377	0.453	0.216	-0.531	0.256	1.487	2.000	-0.283	-0.073	-0.648	0.337	1.120	1.310	1.067	-0.371	0.084
SyringaeB728a_mexBdelta	Psyr_0162	Psyr_0162		hypothetical protein	-0.423	0.214	-0.010	-0.474	-0.107	2.066	-0.025	-0.913	-1.247	-0.151	0.922	0.219	1.675	0.208	0.417	0.355	0.456	-0.462	1.259	0.536	0.592	-0.079	0.453
SyringaeB728a_mexBdelta	Psyr_0163	Psyr_0163		conserved hypothetical protein	-0.099	0.689	-1.264	-1.234	-1.739	-0.530	-0.992	-0.422	-0.115	-0.917	-0.947	-0.979	-0.274	-0.279	-0.168	-2.040	-0.832	-0.451	-0.179	-0.069	-0.338	-0.747	0.505
SyringaeB728a_mexBdelta	Psyr_0164	Psyr_0164		conserved hypothetical protein	0.339	-0.412	-1.636	-1.492	-0.408	-0.022	-1.428	-1.133	-0.770	-0.135	-0.385	-0.933	0.127	-0.609	-0.667	-0.632	-1.616	0.680	-0.257	-1.554	-0.435	-0.787	0.232
SyringaeB728a_mexBdelta	Psyr_0165	Psyr_0165		GCN5-related N-acetyltransferase	-1.114	0.008	0.274	-1.315	-0.055	-0.218	0.621	0.125	0.700	0.577	0.167	-0.575	-2.162	-1.425	-0.811	0.808	0.503	0.737	-0.167	-1.438	-0.356	-0.384	-0.383
SyringaeB728a_mexBdelta	Psyr_0166	Psyr_0166		hypothetical protein	-1.284	-1.510	-1.202	-2.200	-0.527	-1.589	-0.641	-3.345	-1.830	-2.646	-2.050	-1.719	0.944	1.163	0.929	0.829	-0.109	1.733	-0.268	0.180	0.412	0.858	0.643
SyringaeB728a_mexBdelta	Psyr_0167	Psyr_0167		hypothetical protein	-2.228	-2.683	-1.109	-1.145	-0.755	-2.951	-1.905	-1.614	-1.502	-0.317	-1.179	-2.427	-1.964	-2.881	1.919	1.695	-1.837	-0.705	0.404	0.111	-1.282	0.552	0.560
SyringaeB728a_mexBdelta	Psyr_0168	Psyr_0168		Phosphoenolpyruvate carboxykinase (ATP)	-0.566	-1.017	-2.976	-1.644	-0.993	8.268	-1.677	4.946	-1.655	-1.237	-1.157	0.273	0.892	1.917	-0.644	-1.577	-0.120	1.024	0.326	-1.288	-0.082	-1.077	-0.205
SyringaeB728a_mexBdelta	Psyr_0169	Psyr_0169		Hsp33 protein	0.789	-2.502	-1.463	-0.967	-0.172	4.133	-0.861	-2.203	0.397	-1.200	-0.900	-0.380	-1.095	-1.522	-0.721	-0.207	0.211	-1.431	-1.816	-0.839	-1.005	-1.603	-1.286
SyringaeB728a_mexBdelta	Psyr_0170	Psyr_0170		heat shock protein Hsp15	0.192	0.344	-1.507	0.666	-0.467	0.819	1.953	0.106	1.061	1.177	-0.559	-0.286	0.391	-0.875	-1.385	-1.003	0.777	-2.033	-0.577	-1.448	-0.520	-1.431	-0.541
SyringaeB728a_mexBdelta	Psyr_0171	Psyr_0171		EAL	0.162	1.125	-0.720	0.889	-0.074	2.018	-0.354	-0.132	0.585	-0.028	-0.149	1.026	1.597	2.523	0.991	-0.352	0.677	-2.081	-2.581	-0.949	-0.314	-2.443	-0.576
SyringaeB728a_mexBdelta	Psyr_0172	Psyr_0172		Protein of unknown function DUF785	-0.606	0.075	1.961	0.220	1.418	0.248	0.708	-0.686	-1.463	-0.384	0.016	-0.805	-0.744	-1.596	-0.041	-1.002	-1.190	-0.083	-0.741	-0.058	-1.060	-1.440	-0.901
SyringaeB728a_mexBdelta	Psyr_0173	Psyr_0173		SSU ribosomal protein S6P modification protein	2.313	1.931	3.184	1.765	5.107	2.198	2.291	0.459	0.965	0.365	1.531	2.488	1.070	0.242	2.220	0.958	-0.467	2.021	1.573	1.401	1.368	1.168	0.799
SyringaeB728a_mexBdelta	Psyr_0174	Psyr_0174		Sodium:dicarboxylate symporter	-0.587	-0.229	-0.435	-0.086	-1.070	1.821	-2.210	-1.423	-1.322	0.554	-1.095	-1.162	-1.953	-0.661	1.344	0.391	1.217	-0.359	0.037	-0.449	-0.700	-0.313	0.222
