orgId	locusId	sysName	geneName	desc	set1IT023 D-Glucose 20 mM (C)	set1IT024 D-Glucose 20 mM (C)	set1IT031 (+)-Arabinogalactan 5 mg/ml (C)	set1IT032 (+)-Arabinogalactan 5 mg/ml (C)	set1IT035 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT036 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT037 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT038 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT041 D-Maltose 20 mM (C)	set1IT042 D-Maltose 20 mM (C)	set1IT043 D-Raffinose 20 mM (C)	set1IT044 D-Raffinose 20 mM (C)	set1IT049 D-Glucose 20 mM (C)	set1IT050 D-Glucose 20 mM (C)	set1IT067 L-Fucose 20 mM (C)	set1IT068 L-Fucose 20 mM (C)	set1IT071 D-Glucosamine Hydrochloride 20 mM (C)	set1IT072 D-Glucosamine Hydrochloride 20 mM (C)	set1IT077 D-Maltose 20 mM (C)	set1IT078 D-Maltose 20 mM (C)	set1IT085 D-Raffinose 20 mM (C)	set1IT086 D-Raffinose 20 mM (C)
Bvulgatus_CL09T03C04	HMPREF1058_RS10665	HMPREF1058_RS10665		hypothetical protein	1.111	-0.228	-0.039	-0.458	1.528	-0.442	1.590	0.957	0.085	1.765	0.315	0.437	0.754	0.561	0.909	-0.146	1.163	0.718	1.022	0.412	0.904	1.686
Bvulgatus_CL09T03C04	HMPREF1058_RS10670	HMPREF1058_RS10670		DUF4221 family protein	0.363	1.110	-1.371	0.364	1.179	0.015	1.609	0.394	1.420	1.682	0.539	0.273	-0.216	0.946	0.247	0.452	0.322	1.545	1.085	0.710	-0.168	1.094
Bvulgatus_CL09T03C04	HMPREF1058_RS10675	HMPREF1058_RS10675		DUF4221 family protein	1.291	1.187	-1.526	-0.556	-0.855	-0.456	0.886	-1.337	-0.579	0.927	0.377	-0.066	-0.131	-1.222	0.648	0.193	-1.435	-1.044	-0.055	-1.167	0.395	-0.731
Bvulgatus_CL09T03C04	HMPREF1058_RS10680	HMPREF1058_RS10680		NAD(P)/FAD-dependent oxidoreductase	0.644	-1.325	0.937	2.166	-0.211	-1.088	-0.503	0.144	-1.115	-0.310	0.164	0.836	-0.763	0.020	-0.258	-1.157	0.492	-0.050	-0.032	-1.460	-0.160	0.238
Bvulgatus_CL09T03C04	HMPREF1058_RS10685	HMPREF1058_RS10685		choloylglycine hydrolase	0.236	-1.152	-1.439	-1.446	0.828	-1.228	0.075	-1.006	-0.064	0.849	-1.106	-0.574	0.591	-0.581	0.705	-1.030	-0.299	-0.331	-1.348	0.299	0.202	0.008
Bvulgatus_CL09T03C04	HMPREF1058_RS10690	HMPREF1058_RS10690		AMP-binding protein	0.296	0.806	0.895	0.041	0.890	0.213	-0.513	0.212	-0.629	0.482	0.637	-0.214	1.065	-1.198	-0.917	-0.804	0.748	0.610	0.844	-0.406	1.432	1.667
Bvulgatus_CL09T03C04	HMPREF1058_RS10695	HMPREF1058_RS10695		hypothetical protein	0.097	-0.795	-0.987	-1.125	-0.289	0.200	0.049	0.323	-0.313	1.325	-0.084	-0.677	-1.078	-0.982	-2.110	-0.509	-0.252	-1.018	-1.076	-0.099	-0.139	-0.013
Bvulgatus_CL09T03C04	HMPREF1058_RS10700	HMPREF1058_RS10700		PAS domain-containing protein	0.654	0.802	0.476	0.793	0.377	-0.325	1.015	-0.504	-0.267	1.489	0.356	0.215	0.614	-0.696	0.682	0.821	0.254	-0.584	0.412	-0.354	-0.324	-0.151
Bvulgatus_CL09T03C04	HMPREF1058_RS10705	HMPREF1058_RS10705		hypothetical protein	0.130	0.400	-1.615	-2.385	1.486	0.462	0.274	-0.098	-0.273	0.826	1.098	0.921	0.840	0.261	0.131	-0.772	-0.284	0.727	0.816	-0.185	0.511	1.116
Bvulgatus_CL09T03C04	HMPREF1058_RS10710	HMPREF1058_RS10710		DUF3108 domain-containing protein	3.356	2.995	-5.475	-3.368	-11.187	-13.829	2.518	0.857	7.911	8.298	-0.426	-0.648	-0.387	-0.986	0.856	0.355	3.060	1.664	7.366	4.755	-1.060	0.177
Bvulgatus_CL09T03C04	HMPREF1058_RS10720	HMPREF1058_RS10720		GH3 auxin-responsive promoter family protein	-5.599	-5.581	-2.838	-3.566	-4.193	-2.837	-6.388	-6.331	-4.455	-5.238	-5.964	-6.051	-5.449	-6.160	-6.421	-5.672	-4.888	-5.386	-6.022	-5.603	-4.124	-5.964
Bvulgatus_CL09T03C04	HMPREF1058_RS10725	HMPREF1058_RS10725		6-phosphofructokinase	-1.212	-2.169	-2.872	-4.428	-2.894	-3.400	-1.223	-1.700	-1.018	-1.297	-2.137	-2.588	-4.018	-5.264	-1.575	0.767	-1.347	-0.507	-1.441	-3.707	-2.457	-1.516
Bvulgatus_CL09T03C04	HMPREF1058_RS10730	HMPREF1058_RS10730		response regulator	0.546	0.055	1.461	1.197	1.073	0.652	0.550	0.582	0.146	0.031	0.955	0.551	0.747	-0.005	0.554	0.525	0.555	0.262	0.119	0.691	0.467	1.066
Bvulgatus_CL09T03C04	HMPREF1058_RS10735	HMPREF1058_RS10735		TonB-dependent receptor	-0.189	0.574	0.823	1.950	0.205	0.881	-0.541	0.720	0.284	0.213	0.200	0.293	0.685	0.491	-0.580	-0.683	0.513	-0.284	-0.442	0.421	0.069	-0.030
Bvulgatus_CL09T03C04	HMPREF1058_RS10740	HMPREF1058_RS10740		RagB/SusD family nutrient uptake outer membrane protein	-0.142	-0.260	-0.184	0.175	0.434	-0.786	0.237	0.672	0.752	0.707	0.287	0.695	-0.407	0.389	-0.195	-0.061	-0.098	0.262	0.366	0.276	0.676	1.104
Bvulgatus_CL09T03C04	HMPREF1058_RS10745	HMPREF1058_RS10745		sulfatase	0.121	-0.536	-0.470	-1.582	-0.145	0.271	-0.207	-0.265	-0.713	-0.189	0.001	-0.007	1.003	-0.639	1.070	-0.398	0.029	-0.100	0.363	-1.026	0.216	-0.127
Bvulgatus_CL09T03C04	HMPREF1058_RS10750	HMPREF1058_RS10750		alpha-L-fucosidase	-1.290	0.410	-0.170	0.543	-1.063	-1.661	0.237	-0.773	-0.192	0.968	-1.461	-0.183	1.300	-1.454	0.038	-0.685	0.023	-0.917	-0.069	-0.675	-0.068	0.441
Bvulgatus_CL09T03C04	HMPREF1058_RS10755	HMPREF1058_RS10755		alpha-galactosidase	-0.892	-0.293	0.473	0.118	-0.206	0.540	-1.074	0.076	0.431	0.481	0.159	0.586	1.118	-0.523	0.001	0.306	0.321	0.184	0.290	-0.205	0.676	-0.027
Bvulgatus_CL09T03C04	HMPREF1058_RS10760	HMPREF1058_RS10760		sulfatase	-0.574	0.097	-0.003	0.186	-0.297	-0.282	-0.161	0.111	0.404	-0.300	-1.192	0.162	-0.465	-1.066	-0.529	0.045	-0.688	-0.475	0.014	-0.288	-0.557	0.091
Bvulgatus_CL09T03C04	HMPREF1058_RS10765	HMPREF1058_RS10765		ribonuclease III	-3.143	-3.111	2.703	2.986	5.833	8.697	-0.707	-0.799	-1.523	-2.740	-1.124	-0.168	-3.090	-5.231	6.921	2.502	0.163	0.999	-0.659	-4.809	1.063	-0.517
Bvulgatus_CL09T03C04	HMPREF1058_RS10780	HMPREF1058_RS10780		phosphoribosylglycinamide formyltransferase	1.209	0.717	-0.054	0.584	-1.626	-0.886	1.122	0.050	-0.127	-1.236	-0.529	-0.252	-0.210	0.248	0.168	0.828	-0.703	-0.641	-0.602	-0.879	2.480	0.724
Bvulgatus_CL09T03C04	HMPREF1058_RS10785	HMPREF1058_RS10785		RNA polymerase sigma-70 factor	0.676	0.254	0.309	0.132	-1.417	-1.868	-0.636	-0.459	-3.255	-0.275	-1.356	-1.275	0.720	-2.079	-0.033	-1.637	-0.063	-0.309	-1.220	-2.162	-0.296	-0.787
Bvulgatus_CL09T03C04	HMPREF1058_RS10790	HMPREF1058_RS10790		SusC/RagA family TonB-linked outer membrane protein	1.040	2.214	0.356	1.532	0.836	0.728	0.144	0.614	3.022	2.717	-0.039	1.017	1.291	0.364	0.996	1.485	-1.161	0.266	1.386	1.209	-0.206	0.257
Bvulgatus_CL09T03C04	HMPREF1058_RS10795	HMPREF1058_RS10795		SusD/RagB family nutrient-binding outer membrane lipoprotein	-0.277	0.152	0.016	-0.137	0.562	-0.267	-2.070	-0.574	0.681	0.435	-0.538	-0.439	-0.839	-1.188	-0.049	-0.457	-0.377	-0.162	-0.445	0.112	-1.668	-0.029
Bvulgatus_CL09T03C04	HMPREF1058_RS10800	HMPREF1058_RS10800		RNA polymerase sigma-70 factor	-0.130	-0.026	0.630	-2.366	1.097	1.232	0.525	-0.161	0.390	1.043	-0.323	-0.187	0.720	1.061	-0.627	-0.655	-0.443	0.905	-0.008	0.173	0.002	0.068
Bvulgatus_CL09T03C04	HMPREF1058_RS10805	HMPREF1058_RS10805		FecR family protein	-1.867	-0.919	0.757	0.725	-1.494	-1.839	-1.475	-1.638	-1.551	-1.906	-1.465	-0.774	-0.238	-1.239	-1.318	-2.092	-0.737	-2.402	-4.383	-2.684	-2.434	-1.884
Bvulgatus_CL09T03C04	HMPREF1058_RS10810	HMPREF1058_RS10810		TonB-dependent receptor	-1.987	-1.691	-0.075	-0.325	-0.616	-0.255	-1.248	-0.718	-1.464	-0.603	-0.379	-0.441	-1.379	-1.313	-0.912	-1.118	-0.268	0.587	-1.891	-1.937	-0.290	-0.554
Bvulgatus_CL09T03C04	HMPREF1058_RS10815	HMPREF1058_RS10815		DUF4249 domain-containing protein	-2.136	-2.110	-0.120	0.135	0.452	0.548	-1.370	-1.218	-1.660	-1.591	-1.733	-1.066	0.521	-2.071	1.352	-0.798	-0.767	-0.352	-1.654	-1.479	0.330	-0.045
Bvulgatus_CL09T03C04	HMPREF1058_RS10820	HMPREF1058_RS10820		4-phosphoerythronate dehydrogenase PdxB	-14.488	-16.151	-15.201	-13.392	-17.430	-14.864	-20.553	-17.685	-13.877	-15.371	-16.527	-21.141	-17.440	-20.171	-16.132	-16.206	-1.717	-1.700	-17.440	-17.146	-17.381	-16.077
Bvulgatus_CL09T03C04	HMPREF1058_RS10825	HMPREF1058_RS10825		glycosyltransferase family 9 protein	-7.006	-4.770	-2.114	0.437	0.321	-0.660	-2.285	-1.840	0.674	0.793	-0.543	-0.354	-2.728	-4.627	1.029	0.546	-0.750	0.050	0.706	0.221	-0.083	-1.570
Bvulgatus_CL09T03C04	HMPREF1058_RS10835	HMPREF1058_RS10835		UDP-galactopyranose mutase	0.709	3.193	-6.838	-2.815	-6.884	-7.819	1.938	1.607	0.829	1.890	-2.250	-0.292	-5.380	-4.989	-4.404	-4.470	0.572	-0.531	-2.284	-0.389	-6.556	-4.076
Bvulgatus_CL09T03C04	HMPREF1058_RS10840	HMPREF1058_RS10840		hypothetical protein	-2.220	-0.149	-1.939	-1.771	-3.592	-3.186	-2.474	-3.522	-1.263	-2.500	-2.972	-2.862	-2.449	-2.689	-2.529	-3.456	0.579	-1.273	-2.031	-3.117	-2.317	-2.803
Bvulgatus_CL09T03C04	HMPREF1058_RS10850	HMPREF1058_RS10850		glycosyltransferase family 2 protein	4.009	5.988	-3.484	-2.198	-13.659	-9.987	2.208	2.460	4.357	4.082	-1.045	-0.276	-5.566	-5.230	-2.478	-3.033	2.302	1.685	4.222	3.925	-0.699	-1.613
Bvulgatus_CL09T03C04	HMPREF1058_RS10855	HMPREF1058_RS10855		glycosyltransferase family 2 protein	-3.028	-2.877	2.606	2.349	-1.660	-2.507	0.700	-0.802	1.128	1.085	0.037	0.473	-1.246	-1.270	-0.641	-0.992	0.752	1.140	0.840	1.939	1.265	0.813
Bvulgatus_CL09T03C04	HMPREF1058_RS10860	HMPREF1058_RS10860		glycosyltransferase family 8 protein	-3.296	-4.188	4.983	4.916	-1.792	-1.102	0.027	0.258	1.772	0.214	0.700	0.879	0.013	-0.688	3.474	1.182	2.045	1.208	0.114	1.386	2.195	0.002
Bvulgatus_CL09T03C04	HMPREF1058_RS10865	HMPREF1058_RS10865		hypothetical protein	-0.059	0.155	1.214	0.928	1.485	1.593	0.813	0.126	0.809	1.228	-0.138	0.479	1.036	0.282	-0.019	0.092	0.757	-0.316	0.426	0.835	0.145	1.034
Bvulgatus_CL09T03C04	HMPREF1058_RS10870	HMPREF1058_RS10870		hypothetical protein	0.797	-0.431	0.214	0.816	0.981	-0.389	-0.272	-0.052	-0.042	-0.521	0.507	-0.543	0.387	0.112	0.144	1.289	-0.426	-0.512	0.410	0.184	-0.663	0.711
Bvulgatus_CL09T03C04	HMPREF1058_RS10875	HMPREF1058_RS10875		glycosyltransferase	-2.912	-2.449	2.690	3.137	-3.232	-4.401	-1.026	-0.903	-1.840	0.205	0.447	-0.166	0.443	0.399	1.331	0.014	0.156	0.560	-0.674	-1.346	1.589	-0.030
Bvulgatus_CL09T03C04	HMPREF1058_RS10885	HMPREF1058_RS10885		glycosyltransferase	-2.263	-0.707	3.397	2.722	-2.015	-1.575	-0.060	-1.601	-0.308	-0.981	0.261	-0.131	-0.242	-0.556	2.761	0.198	1.131	1.210	-0.395	0.716	0.728	0.004
Bvulgatus_CL09T03C04	HMPREF1058_RS10890	HMPREF1058_RS10890		glycosyltransferase family 2 protein	-4.453	-3.936	2.281	2.552	-0.864	-0.079	-1.090	-0.273	-1.645	-0.982	0.288	-0.082	0.115	-0.783	3.201	0.213	0.838	1.345	-0.964	-0.425	1.579	0.850
Bvulgatus_CL09T03C04	HMPREF1058_RS10895	HMPREF1058_RS10895		LTA synthase family protein	1.813	1.977	-0.989	-0.846	-0.069	-0.558	1.031	0.764	3.060	2.887	-0.033	1.065	-3.063	-3.109	-0.065	-0.688	0.519	0.613	1.665	0.717	-0.394	0.816
Bvulgatus_CL09T03C04	HMPREF1058_RS10900	HMPREF1058_RS10900		glycosyltransferase	2.313	1.931	-2.216	-2.234	-3.340	-5.292	-0.428	0.482	0.845	1.473	-1.084	-1.254	-2.779	-4.545	-4.633	-2.598	1.482	0.423	0.494	0.146	-1.284	-0.806
Bvulgatus_CL09T03C04	HMPREF1058_RS10905	HMPREF1058_RS10905		GtrA family protein	-0.860	-3.850	1.529	1.086	0.006	-1.009	-1.375	-2.553	-2.178	-2.763	-1.635	-1.871	-3.532	-1.802	-0.857	1.206	1.727	0.400	-2.279	-1.421	-0.506	-1.618
Bvulgatus_CL09T03C04	HMPREF1058_RS10910	HMPREF1058_RS10910		glycosyltransferase family 39 protein	3.129	3.150	-1.816	-1.001	-3.633	-4.945	2.783	3.288	6.295	6.217	1.882	1.879	-2.249	-2.403	-0.924	-1.995	1.259	1.764	6.239	4.513	0.965	0.496
Bvulgatus_CL09T03C04	HMPREF1058_RS10915	HMPREF1058_RS10915		alkaline phosphatase family protein	3.035	3.264	0.538	0.325	-11.250	-11.721	1.571	1.687	1.973	2.920	0.875	0.122	-1.417	-2.594	-2.448	-4.083	-1.532	-1.319	2.598	2.492	0.356	1.201
Bvulgatus_CL09T03C04	HMPREF1058_RS10920	HMPREF1058_RS10920		viroplasmin family protein	-2.529	-3.144	-0.080	-0.784	-2.241	-3.131	-3.342	-4.154	-3.466	-3.577	-2.627	-4.174	-2.240	-4.050	-4.088	-2.657	-2.607	-3.465	-2.042	-1.482	-3.433	-3.779
Bvulgatus_CL09T03C04	HMPREF1058_RS10930	HMPREF1058_RS10930		TonB-dependent receptor	0.417	-0.143	0.663	-0.144	0.623	0.482	-0.260	-0.566	-0.046	0.121	-0.198	-0.336	0.292	0.415	0.327	0.208	-0.869	-0.341	-0.039	-0.413	0.427	0.202
Bvulgatus_CL09T03C04	HMPREF1058_RS10935	HMPREF1058_RS10935		RagB/SusD family nutrient uptake outer membrane protein	0.566	-0.217	-0.506	-1.439	-0.163	1.229	0.305	0.282	1.439	1.460	0.056	0.484	-0.266	0.391	0.801	0.867	0.132	0.787	0.973	1.098	1.155	0.388
Bvulgatus_CL09T03C04	HMPREF1058_RS10940	HMPREF1058_RS10940		U32 family peptidase	-12.554	-10.021	-2.520	-2.115	-1.098	-0.145	-7.387	-5.617	-7.247	-6.167	-2.222	-2.525	-10.013	-8.835	2.041	0.253	-0.686	-2.061	-8.198	-4.938	-5.512	-2.424
Bvulgatus_CL09T03C04	HMPREF1058_RS10945	HMPREF1058_RS10945		tRNA dihydrouridine synthase DusB	5.358	6.205	2.076	1.665	-0.549	-1.740	7.000	6.735	8.429	7.756	5.404	5.134	9.861	6.823	0.158	2.038	1.957	3.208	6.943	5.528	7.005	6.963
Bvulgatus_CL09T03C04	HMPREF1058_RS10950	HMPREF1058_RS10950		DUF2807 domain-containing protein	0.361	-0.665	0.141	0.785	0.584	-0.554	0.295	0.586	1.337	1.131	0.207	0.763	0.974	0.059	0.704	-0.134	0.300	0.104	-0.060	0.984	0.690	0.430
Bvulgatus_CL09T03C04	HMPREF1058_RS10955	HMPREF1058_RS10955		phosphatase PAP2 family protein	-7.861	-8.543	-6.817	-5.656	-7.719	-7.245	-9.059	-9.137	-7.988	-8.678	-9.089	-9.498	-8.724	-8.791	-8.118	-7.610	-2.073	-4.378	-8.959	-8.940	-7.695	-8.960
Bvulgatus_CL09T03C04	HMPREF1058_RS10965	HMPREF1058_RS10965		cation transporter	-2.623	-4.078	-0.862	-1.702	-2.255	0.322	-2.748	-2.883	-3.185	-2.031	-3.657	-3.081	-2.199	-4.398	-4.447	-0.757	-0.041	0.385	-3.961	-1.652	-4.706	-2.300
Bvulgatus_CL09T03C04	HMPREF1058_RS10970	HMPREF1058_RS10970		ribonuclease R	-4.470	-3.992	-6.269	-5.321	-6.247	-8.197	-6.993	-6.289	-4.857	-5.858	-9.179	-9.438	-7.064	-6.415	-4.633	-5.045	-4.186	-4.419	-3.943	-3.740	-8.694	-8.623
Bvulgatus_CL09T03C04	HMPREF1058_RS10975	HMPREF1058_RS10975		serine acetyltransferase	-0.333	0.883	1.332	1.492	-0.267	1.370	0.774	1.373	2.365	4.432	0.601	1.085	0.732	0.301	2.004	0.597	0.177	0.542	1.357	1.111	1.450	1.160
Bvulgatus_CL09T03C04	HMPREF1058_RS10980	HMPREF1058_RS10980		hypothetical protein	-1.613	-0.365	-1.624	-0.031	-0.521	0.626	-0.186	-1.836	-0.801	0.174	1.422	2.161	0.291	-0.027	0.579	0.508	-0.086	0.482	-0.691	0.393	-0.486	0.391
Bvulgatus_CL09T03C04	HMPREF1058_RS10985	HMPREF1058_RS10985		RNA methyltransferase	-2.744	-3.511	-0.297	-0.105	-1.569	-2.361	-1.320	-1.580	-0.591	0.902	-1.768	-2.190	0.222	-2.568	-0.677	-1.783	-0.643	-0.671	0.192	-1.855	-1.854	-1.550
Bvulgatus_CL09T03C04	HMPREF1058_RS10990	HMPREF1058_RS10990		S9 family peptidase	-5.477	-5.288	-4.200	-4.145	-4.089	-3.703	-4.754	-4.292	-4.055	-3.192	-4.933	-5.011	-5.120	-5.412	-3.898	-3.101	-1.605	-2.552	-3.959	-4.632	-4.736	-4.795
Bvulgatus_CL09T03C04	HMPREF1058_RS10995	HMPREF1058_RS10995		phosphoribosylamine--glycine ligase	-7.168	-3.912	-6.163	-5.790	-6.340	-6.293	-10.415	-9.156	-4.021	-7.475	-8.748	-9.743	-6.703	-7.759	-11.902	-9.380	-8.302	-10.090	-8.247	-8.417	-7.958	-9.302
Bvulgatus_CL09T03C04	HMPREF1058_RS11000	HMPREF1058_RS11000		hypothetical protein	3.897	2.560	-1.174	-1.923	-1.800	-0.523	1.525	0.242	6.329	4.840	0.777	-0.309	-0.568	2.225	-1.893	-2.462	0.895	-0.427	3.214	4.027	0.078	1.222
Bvulgatus_CL09T03C04	HMPREF1058_RS11005	HMPREF1058_RS11005		DedA family protein	-1.697	0.088	-1.483	-2.850	-1.679	-1.693	0.510	1.043	0.348	-0.104	-0.443	-0.107	-0.472	-0.505	-3.035	-2.119	-1.078	-0.598	-0.785	1.003	-1.032	-0.517
Bvulgatus_CL09T03C04	HMPREF1058_RS11010	HMPREF1058_RS11010		tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD	-0.442	-1.523	-0.590	-1.675	-1.188	0.296	-0.718	-0.195	1.489	-1.438	-0.682	-0.560	-0.371	-0.580	-2.032	-0.840	-0.362	-0.297	0.490	0.630	-0.347	0.354
Bvulgatus_CL09T03C04	HMPREF1058_RS11015	HMPREF1058_RS11015		hypothetical protein	0.425	-0.056	2.028	1.988	2.524	2.483	-0.364	0.786	-0.473	-0.342	0.429	0.158	-0.700	-1.353	0.677	0.577	-0.640	-0.610	0.446	-0.783	-0.259	0.622
Bvulgatus_CL09T03C04	HMPREF1058_RS11020	HMPREF1058_RS11020		helix-turn-helix domain-containing protein	-2.563	-1.335	-1.170	-1.158	-0.629	-2.098	-1.997	-2.368	0.102	0.185	-0.724	-0.692	0.758	-2.152	-1.817	-0.208	0.033	-1.091	-0.447	0.245	-0.743	-1.230
Bvulgatus_CL09T03C04	HMPREF1058_RS11025	HMPREF1058_RS11025		zinc ABC transporter substrate-binding protein	0.159	0.583	-1.957	-1.393	1.312	1.027	0.501	0.464	-1.648	-0.182	0.147	1.133	2.514	1.640	0.857	0.962	0.917	0.807	-0.277	0.113	0.553	0.851
Bvulgatus_CL09T03C04	HMPREF1058_RS11030	HMPREF1058_RS11030		metal ABC transporter ATP-binding protein	0.277	1.628	-0.256	-2.053	0.775	1.680	0.491	0.705	-1.179	-0.465	0.130	1.709	0.252	-0.306	0.678	0.970	0.597	1.360	-1.490	-0.976	-0.216	0.442
Bvulgatus_CL09T03C04	HMPREF1058_RS11040	HMPREF1058_RS11040		polysaccharide deacetylase family protein	-9.386	-6.847	-5.228	-5.811	-7.250	-8.367	-9.492	-11.528	-9.023	-8.258	-9.211	-8.336	-7.201	-7.209	-3.969	-6.354	2.294	-1.255	-9.728	-6.744	-9.014	-8.227
Bvulgatus_CL09T03C04	HMPREF1058_RS11045	HMPREF1058_RS11045		DUF4861 domain-containing protein	-1.638	-1.177	-0.133	-0.734	-1.145	-1.759	-0.871	-1.680	-0.870	-1.672	-1.658	-1.408	0.011	-2.333	-2.054	-0.968	-0.911	-0.915	-1.073	-1.830	-1.838	-0.794
Bvulgatus_CL09T03C04	HMPREF1058_RS11050	HMPREF1058_RS11050		gluconate 5-dehydrogenase	-0.344	-1.143	-1.709	-4.040	-0.183	0.465	-1.608	0.595	-0.126	0.096	-0.076	0.495	-0.262	-0.831	-1.513	0.224	-0.602	-0.607	-1.431	0.370	1.122	0.848
Bvulgatus_CL09T03C04	HMPREF1058_RS11055	HMPREF1058_RS11055		5-dehydro-4-deoxy-D-glucuronate isomerase	1.102	0.400	0.085	0.008	0.808	0.324	0.067	-0.697	-1.027	0.095	-1.634	-0.548	-1.931	-0.345	0.599	0.321	-0.106	-0.319	0.748	0.180	0.159	-0.180
Bvulgatus_CL09T03C04	HMPREF1058_RS11060	HMPREF1058_RS11060		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	-0.985	-0.038	-0.197	-0.379	-1.313	-0.062	-0.713	-0.428	0.265	-0.664	-1.189	0.253	0.131	-0.922	-0.480	-0.166	1.133	1.107	-2.336	-0.137	-0.486	0.655
Bvulgatus_CL09T03C04	HMPREF1058_RS11065	HMPREF1058_RS11065		dihydrolipoyl dehydrogenase	0.490	1.627	-0.068	-2.307	-0.839	-2.878	0.016	-0.327	0.840	0.498	0.310	0.625	1.632	0.942	-2.118	-2.047	-1.116	-1.133	1.089	-0.762	1.041	-0.543
Bvulgatus_CL09T03C04	HMPREF1058_RS11070	HMPREF1058_RS11070		PH domain-containing protein	-0.960	0.792	-0.255	-0.330	-0.019	0.188	0.848	0.061	0.973	-0.533	-0.322	-0.049	0.572	0.889	-0.180	-0.033	0.267	0.025	-0.724	0.183	1.560	0.934
Bvulgatus_CL09T03C04	HMPREF1058_RS11075	HMPREF1058_RS11075		PH domain-containing protein	-0.905	-1.182	-0.537	0.210	-1.015	-0.043	-0.223	-1.011	0.005	0.218	-0.711	0.072	1.212	-1.579	-0.939	-0.509	-0.605	-0.279	-0.590	-0.435	-0.367	-0.099
Bvulgatus_CL09T03C04	HMPREF1058_RS11080	HMPREF1058_RS11080		ORF6N domain-containing protein	-0.896	0.358	-0.481	-0.339	-0.384	-1.581	-0.902	-0.829	-2.228	-0.140	0.193	0.692	-0.686	1.592	-1.317	0.277	-0.870	-0.536	-2.257	-0.565	-0.980	-0.457
Bvulgatus_CL09T03C04	HMPREF1058_RS11090	HMPREF1058_RS11090		ATP-binding protein	-0.774	-0.119	0.798	0.021	-1.240	-0.996	1.132	0.254	1.853	1.636	-1.175	0.015	1.506	0.136	0.431	-0.330	1.597	-0.053	0.419	0.470	0.108	-0.182
Bvulgatus_CL09T03C04	HMPREF1058_RS11095	HMPREF1058_RS11095		DUF1593 domain-containing protein	-0.663	0.997	-1.124	-3.922	-0.046	-0.093	0.778	0.332	0.725	-0.265	0.651	-0.049	1.265	1.046	0.599	-0.110	0.538	0.366	0.562	0.229	0.139	-0.744
Bvulgatus_CL09T03C04	HMPREF1058_RS11100	HMPREF1058_RS11100		pectate lyase	-0.528	-2.088	-0.118	-0.052	-0.323	0.164	0.152	0.350	-0.025	0.992	-1.079	0.191	0.545	-0.357	-0.156	0.237	0.082	0.165	0.165	-0.428	-0.392	0.151
Bvulgatus_CL09T03C04	HMPREF1058_RS11105	HMPREF1058_RS11105		hypothetical protein	-0.298	0.220	-1.836	-2.170	0.045	1.538	0.270	-0.558	1.844	0.211	-0.504	-0.956	0.956	0.767	0.448	0.255	0.481	-0.183	1.507	1.175	-1.062	0.004
Bvulgatus_CL09T03C04	HMPREF1058_RS11110	HMPREF1058_RS11110		RagB/SusD family nutrient uptake outer membrane protein	-0.681	-0.149	-1.053	-0.315	0.430	-0.695	0.025	-0.354	0.163	-0.473	-0.060	0.133	-0.754	0.562	-0.171	0.294	0.282	0.331	-0.468	-0.901	0.289	0.204
Bvulgatus_CL09T03C04	HMPREF1058_RS11115	HMPREF1058_RS11115		TonB-dependent receptor	-0.392	0.459	-0.652	0.385	-0.171	-0.139	0.185	-0.088	0.943	1.269	-0.476	0.575	0.625	0.877	0.062	-0.546	0.819	0.736	0.517	1.265	0.065	0.449
Bvulgatus_CL09T03C04	HMPREF1058_RS11120	HMPREF1058_RS11120		S9 family peptidase	-0.732	-1.038	0.998	1.055	1.525	0.802	0.102	0.006	1.549	0.924	-0.641	0.306	1.273	-0.635	-0.195	-0.667	0.120	0.250	0.514	0.245	-0.430	0.531
Bvulgatus_CL09T03C04	HMPREF1058_RS11125	HMPREF1058_RS11125		glycoside hydrolase family 127 protein	-0.131	-0.523	0.083	-0.708	-0.180	-0.385	0.492	0.974	-0.300	0.266	-0.165	0.270	-0.848	0.717	0.521	-0.412	0.798	-0.137	0.738	0.197	-0.488	0.254
Bvulgatus_CL09T03C04	HMPREF1058_RS11130	HMPREF1058_RS11130		family 43 glycosylhydrolase	0.426	0.255	-0.012	-0.352	0.112	-0.109	0.040	1.252	0.087	0.842	0.101	-0.028	1.782	1.007	-0.314	-0.140	0.534	0.223	0.542	1.099	0.321	0.586
Bvulgatus_CL09T03C04	HMPREF1058_RS11135	HMPREF1058_RS11135		glycoside hydrolase family 97 catalytic domain-containing protein	-0.038	-0.093	-2.140	-2.229	0.322	-0.678	0.465	0.558	0.591	0.813	0.269	-0.239	0.051	-0.289	-0.077	-0.161	-0.221	0.008	1.271	0.630	0.607	0.014
Bvulgatus_CL09T03C04	HMPREF1058_RS11140	HMPREF1058_RS11140		DUF4859 domain-containing protein	0.488	-0.198	-0.182	0.196	-0.161	-0.254	0.227	0.212	-0.100	0.886	-0.261	-0.304	0.163	-1.608	-0.935	-0.574	-0.351	-0.095	0.357	0.995	0.217	-0.320
