genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,median_cmmi_nearest_km,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
oribacterium,Firmicutes,Bacteria,361,99.0,61.0,233.7469940185547,64.77,11.373234446537156,2.54984632,0.6540713392203085,-0.7652377211247756,0.2543122903275828
ornithinicoccus,Actinobacteria,Bacteria,1662,99.0,74.0,120.12100219726562,32.86,6.476193714287333,4.014703875,-0.6041669560695346,0.12498918114931425,0.5044694452151776
paenibacillus,Firmicutes,Bacteria,62002,80.0,60.0,305.2229919433594,17.65,8.288189003971334,6.515295437172775,-0.13859560614168331,1.6446549484093915,0.3837071658371461
pseudobacteroides,Firmicutes,Bacteria,13094,76.0,62.0,371.6130065917969,17.65,3.4049767584428805,6.7548185,-1.3932808308098859,1.7902185040712129,0.1793046551816952
pseudoteredinibacter,Proteobacteria,Bacteria,172,63.0,65.0,335.7959899902344,23.99,4.296401511405856,4.887811333333333,-1.1642394928114574,0.6555962325526747,0.0020244026818252
soehngenia,Firmicutes,Bacteria,2887,53.0,55.0,335.697998046875,53.45,9.041875184447974,1.9907375,0.05505538978759907,-1.1050207335847968,0.1299117165638504
sphingobacterium,Bacteroidetes,Bacteria,9629,79.0,61.0,277.4840087890625,40.63,7.643869419778701,5.232951768707483,-0.3041461129809311,0.8653458423928349,0.330081380285052
tepidanaerobacter,Firmicutes,Bacteria,1672,69.0,65.0,353.89898681640625,17.65,11.903123831191104,2.4363352352941177,0.7902203223497294,-0.8342209618273088,0.253714743586603
thermacetogenium,Firmicutes,Bacteria,109,116.0,65.0,245.48699951171875,30.48,10.19045969163669,2.453275,0.3501709690401931,-0.8239262855921374,0.4236314452136953
thermoclostridium,Firmicutes,Bacteria,4111,80.0,57.0,558.260986328125,17.65,4.366351056256306,2.977314428571429,-1.1462667617517965,-0.5054557315274953,0.3812608119392822
tsukamurella,Actinobacteria,Bacteria,198,117.0,57.0,356.5710144042969,17.65,5.637986902716675,4.7889433703703705,-0.8195345560867107,0.595511946471584,0.599769447888668
anaeroplasma,Tenericutes,Bacteria,103,99.0,61.0,233.7469940185547,64.77,8.526270657935765,1.641984,-0.07742326333244466,-1.3169660841088258,0.1215087706387245
azotobacter,Proteobacteria,Bacteria,7722,134.0,81.0,80.5999984741211,28.25,6.557366103949275,5.0325084,-0.5833106441094905,0.7435318963222588,0.2579043008713961
curtobacterium,Actinobacteria,Bacteria,2315,79.0,59.0,277.4840087890625,17.99,10.781351157760888,3.710110116504855,0.5019937354185019,-0.060119300662868164,0.5446452701815985
fervidobacterium,Thermotogae,Bacteria,91,75.0,67.0,335.0920104980469,18.28,8.136127612232592,1.8436289,-0.1776660318910021,-1.1944219404317509,0.1151007116499567
gallionella,Proteobacteria,Bacteria,7165,68.0,57.0,416.53900146484375,17.65,13.336125464583084,2.474481819148936,1.1584136110990995,-0.8110384243433731,0.1934457832424694
halomonas,Proteobacteria,Bacteria,14002,72.0,69.0,347.3320007324219,47.54,15.974913515185738,4.194075913857678,1.836419852002082,0.2339976058673464,0.2238599560778277
hellea,Proteobacteria,Bacteria,4087,63.0,63.0,315.66900634765625,20.39,7.34449988764664,1.9061883333333327,-0.3810656712135022,-1.1564031649171889,0.067787744417017
hungatella,Firmicutes,Bacteria,134,80.0,69.0,269.4070129394531,30.51,3.5771405329918595,6.709269534883721,-1.3490453289949662,1.7625373729067186,0.2345743860630463
ignavibacterium,Ignavibacteriae,Bacteria,5996,72.0,62.0,371.6130065917969,48.93,6.960782246656026,3.304226333333333,-0.4796575059297422,-0.3067840099670246,0.3864807868484544
melaminivora,Proteobacteria,Bacteria,421,101.0,63.0,280.3710021972656,53.6,8.730515839170467,2.97806,-0.024944813037862477,-0.5050026309915315,0.4356817241907322
methylophaga,Proteobacteria,Bacteria,4808,78.0,66.0,173.93499755859375,50.65,13.79603434233976,2.9718685081967213,1.276581907827023,-0.5087653398977148,0.1800616389472372
microcystis,Cyanobacteria,Bacteria,2204,91.0,62.0,283.8729858398437,44.82,7.269636071730533,4.814546375451264,-0.4003010677044558,0.6110714688458065,0.0626134462759173
oceanicoccus,Proteobacteria,Bacteria,6292,57.0,63.0,416.53900146484375,25.0,5.594584442259893,3.75363,-0.8306863191294162,-0.03367128806330034,0.0328951253933145
panacagrimonas,Proteobacteria,Bacteria,10870,100.0,70.0,233.6269989013672,17.65,3.8931230206481975,5.394127,-1.2678572629060214,0.9632956576408076,0.4649797924573763
pontibacillus,Firmicutes,Bacteria,737,99.0,65.0,176.44400024414062,36.84,7.366423152667969,4.344035,-0.375432740405726,0.3251311172921705,0.4007653730656837
pseudophaeobacter,Proteobacteria,Bacteria,1112,69.0,60.0,429.3500061035156,53.82,8.846684095431334,4.182358,0.0049032843573400655,0.22687636590853302,0.0239725031785086
rudaea,Proteobacteria,Bacteria,43317,80.0,63.0,277.4840087890625,17.65,5.549576953614374,4.6850418,-0.8422504757057894,0.5323686238894585,0.5209430737168789
sporomusa,Firmicutes,Bacteria,6613,75.0,60.0,434.52099609375,17.65,8.68506123157964,5.066170384615385,-0.036623851684917996,0.7639890419240729,0.27815969424214
terrimonas,Bacteroidetes,Bacteria,65391,85.0,63.0,283.8729858398437,17.65,2.6623563117978657,4.5072855,-1.5840886136981287,0.42434212003686833,0.4258164039972078
thiopseudomonas,Proteobacteria,Bacteria,1011,122.0,55.0,356.5710144042969,64.77,14.1885141017799,2.4667840303030304,1.377425068105751,-0.8157165438610423,0.1726069907842492
ahrensia,Proteobacteria,Bacteria,2755,57.0,56.0,416.53900146484375,39.35,11.224794981335087,3.3853625,0.6159315258388137,-0.2574757355429894,0.0847919245139978
amylolactobacillus,Firmicutes,Bacteria,692,99.0,57.0,356.5710144042969,53.45,9.595357382284156,1.563256,0.19726627492326831,-1.364810861454589,0.0834707879438799
balneola,Balneolaeota,Bacteria,1039,65.0,79.0,216.41900634765625,51.28,6.636217860516802,3.315141314285714,-0.563050592133457,-0.30015073040448104,0.0654904500090408
brevilactibacter,Actinobacteria,Bacteria,4210,65.0,63.0,309.7279968261719,53.45,8.390993281418483,3.4560866666666663,-0.11218122940355542,-0.2144950678373278,0.1856387996717933
butyricimonas,Bacteroidetes,Bacteria,1195,122.0,55.0,356.5710144042969,32.04,5.577143411393134,4.661884782608696,-0.835167591421347,0.5182955832802864,0.2421676192648114
citrobacter,Proteobacteria,Bacteria,6977,88.0,65.0,260.2439880371094,17.65,12.629322746286462,5.225933434903047,0.9768087815703096,0.8610806429947618,0.2965129027456535
companilactobacillus,Firmicutes,Bacteria,66,107.0,55.0,356.5710144042969,63.61,16.007726860156584,2.498793260869565,1.8448508636060852,-0.7962638140893593,0.1217674354488549
curvibacter,Proteobacteria,Bacteria,27891,79.0,62.0,283.8729858398437,26.68,11.367159914800036,3.079045272727273,0.6525105581536403,-0.4436316081173626,0.2404111215723708
desulfomicrobium,Proteobacteria,Bacteria,1106,63.0,69.0,347.3320007324219,53.45,9.480050878912184,3.691963307692308,0.16763959502184797,-0.07114752476575972,0.2429391791280294
ferrimonas,Proteobacteria,Bacteria,3612,89.0,65.0,241.97300720214844,20.39,9.927805994038575,4.431996357142857,0.28268512222233455,0.3785872135670816,0.0876479553000594
franconibacter,Proteobacteria,Bacteria,640,126.0,70.0,192.9320068359375,28.96,8.724813184132316,4.584625384615385,-0.026410044663684143,0.47134330842435596,0.5580549010016508
kibdelosporangium,Actinobacteria,Bacteria,2190,91.0,66.0,304.5979919433594,35.45,2.636486662099024,11.758072,-1.5907355226614244,4.830808252469648,0.5077722231308878
lachnospira,Firmicutes,Bacteria,456,118.0,65.0,152.25900268554688,67.54,9.117490954749895,2.632303132420092,0.07448399230976074,-0.7151268605557188,0.1553245395870672
lactobacillus,Firmicutes,Bacteria,8671,122.0,55.0,356.5710144042969,57.35,23.283301158125173,1.8468171548343475,3.714226003094629,-1.1924843662183717,0.1837507558571185
mameliella,Proteobacteria,Bacteria,625,91.0,69.0,283.8729858398437,32.16,7.386186585470429,5.550902285714286,-0.3703547536463596,1.058571526941672,0.1105275828169934
mariprofundus,Proteobacteria,Bacteria,1153,57.0,61.0,416.53900146484375,34.17,10.693670990034674,2.8053977000000003,0.4794653247307938,-0.6099333964054556,0.0374075806604566
methylophilus,Proteobacteria,Bacteria,395,79.0,59.0,277.4840087890625,33.1,10.59079876151199,2.7382259500000004,0.4530334887453126,-0.6507551805569047,0.311239572278624
microvirgula,Proteobacteria,Bacteria,1891,71.0,61.0,323.8489990234375,53.45,7.08558519542716,4.0928165,-0.44759082360161867,0.17245998125878081,0.2569495353333033
oceanobacillus,Firmicutes,Bacteria,10484,99.0,57.0,356.5710144042969,17.65,10.14705778936537,4.04058012195122,0.33901934941682255,0.14071475875734568,0.3157481764670918
paludibacter,Bacteroidetes,Bacteria,11685,77.0,57.0,353.89898681640625,17.65,4.970888478195894,3.621083047619048,-0.9909378239688508,-0.11422305394743512,0.1856745128022809
peptostreptococcus,Firmicutes,Bacteria,56,118.0,64.0,241.8249969482422,67.54,13.49738667469085,1.926298818181818,1.1998478243712345,-1.1441815706954237,0.1590303483789741
perlucidibaca,Proteobacteria,Bacteria,1827,62.0,70.0,353.89898681640625,29.09,9.055990168548748,1.9876346666666669,0.05868207261587138,-1.106906395229629,0.2885417075658541
phocoenobacter,Proteobacteria,Bacteria,125,79.0,59.0,277.4840087890625,68.16,9.917157922851274,2.2183775,0.27994922279421613,-0.9666787826272012,0.1172100137367254
phyllobacterium,Proteobacteria,Bacteria,28449,65.0,69.0,347.3320007324219,17.65,7.595442667161358,5.266315836065574,-0.3165888101099122,0.8856219369728685,0.2839208690521469
psychrobacter,Proteobacteria,Bacteria,3216,79.0,59.0,335.697998046875,29.99,13.112072582123783,3.126889341346154,1.1008457997832133,-0.41455569090384536,0.1061653760551755
reichenbachiella,Bacteroidetes,Bacteria,2587,65.0,63.0,216.41900634765625,20.39,4.338952956743334,5.070347666666667,-1.153306388316133,0.76652767023489,0.035073498240457
skermanella,Proteobacteria,Bacteria,6321,80.0,59.0,277.4840087890625,17.65,4.805673507816398,8.5315825,-1.0333879104706132,2.869997972315906,0.3945877479272145
thiohalocapsa,Proteobacteria,Bacteria,4014,61.0,69.0,347.3320007324219,20.39,7.112035093401373,5.34305575,-0.44079482651740104,0.9322585096754101,0.0705795785240216
anaerotignum,Firmicutes,Bacteria,5028,122.0,55.0,356.5710144042969,64.77,10.024175998182832,2.3942117540983605,0.3074462864358567,-0.8598203493239994,0.2269449225506485
kyrpidia,Firmicutes,Bacteria,264,69.0,66.0,260.2439880371094,30.51,10.086776750525958,3.172470333333333,0.32353082977921777,-0.38685509628915143,0.4962698036684352
acutalibacter,Firmicutes,Bacteria,201,68.0,61.0,296.5369873046875,52.89,8.485093280452583,2.710636081395349,-0.08800331689576102,-0.667522164608175,0.1324778134365189
jeotgalibaca,Firmicutes,Bacteria,750,122.0,55.0,356.5710144042969,64.77,14.39515661869058,2.222969909090909,1.43051948623052,-0.963887872272115,0.1040630484515888
legionella,Proteobacteria,Bacteria,36555,91.0,63.0,283.8729858398437,17.65,7.695870262329039,3.5083751518218627,-0.2907850945492726,-0.1827181786746712,0.3536276545030659
longibaculum,Firmicutes,Bacteria,3495,69.0,61.0,309.7279968261719,53.45,1.6132399824250052,3.099352888888889,-1.8536469886443763,-0.43129021276023755,0.1933560731276893
mariniblastus,Planctomycetes,Bacteria,12526,63.0,65.0,365.4549865722656,20.39,4.689083115053259,6.39783925,-1.063344470985083,1.5732741801545929,0.0464500945588818
gelidibacter,Bacteroidetes,Bacteria,240,116.0,63.0,280.3710021972656,38.05,5.519776060477316,4.52916925,-0.8499074724573071,0.4376413673979132,0.1595548420826611
allosphingosinicella,Proteobacteria,Bacteria,44031,101.0,67.0,231.21099853515625,17.65,2.759648166935901,3.623650333333333,-1.5590905904739627,-0.1126628566430081,0.3697039789756817
aquisalimonas,Proteobacteria,Bacteria,1288,136.0,81.0,80.5999984741211,53.45,12.204213567404432,3.0317398,0.867581867236916,-0.4723802084866399,0.3089023146360526
desulfobacula,Proteobacteria,Bacteria,4416,43.0,59.0,416.53900146484375,20.39,9.926236618633643,4.634183303030302,0.2822818892614226,0.5014607707285075,0.0285491017468368
lawsonella,Actinobacteria,Bacteria,1583,79.0,59.0,277.4840087890625,17.65,11.59410304043758,1.8112656,0.7108209842134917,-1.2140898461663578,0.2200634650896218
malaciobacter,Proteobacteria,Bacteria,934,69.0,55.0,382.6610107421875,42.51,12.484291025095835,2.803523238095238,0.9395445488200935,-0.6110725490890812,0.0954354555050202
sulfurimonas,Proteobacteria,Bacteria,10735,57.0,66.0,416.53900146484375,35.35,16.36630779701609,2.138539763157895,1.9369841112930526,-1.0151979720261466,0.04519374144774
brochothrix,Firmicutes,Bacteria,4357,79.0,61.0,277.4840087890625,64.77,9.064640741356245,2.5373316666666663,0.06090473780852639,-0.7728431575932844,0.4020916041799996
halochromatium,Proteobacteria,Bacteria,161,61.0,69.0,347.3320007324219,52.91,9.969915069142074,3.5105615,0.29350456477373765,-0.18138948568382546,0.1550649596489746
methylococcus,Proteobacteria,Bacteria,245,42.0,62.0,371.6130065917969,47.56,8.212541263131431,3.287654714285714,-0.1580324231258864,-0.31685495580068146,0.08290515523544
terrimicrobium,Verrucomicrobia,Bacteria,36815,87.0,60.0,356.0469970703125,17.65,6.687197017116766,5.0843425,-0.5499520841563376,0.7750326454003255,0.4626070675858853
olleya,Bacteroidetes,Bacteria,50,69.0,64.0,416.53900146484375,,6.832511877073651,3.5126173846153845,-0.5126151021565102,-0.18014007833610104,0.0433098111252576
fibrella,Bacteroidetes,Bacteria,87,107.0,56.0,312.6369934082031,34.31,3.04723828793964,6.56332,-1.4851976164558154,1.6738405560152776,0.252270873798287
rodentibacter,Proteobacteria,Bacteria,16,132.0,54.0,261.8269958496094,49.05,12.04302482744318,2.4080329,0.8261662743354483,-0.8514209279195786,0.1144620374632469
adlercreutzia,Actinobacteria,Bacteria,616,75.0,61.0,245.48699951171875,57.35,7.977514979537674,2.6323986923076923,-0.2184197236581928,-0.7150687866614828,0.3782809259750745
anseongella,Bacteroidetes,Bacteria,102,157.0,65.0,245.48699951171875,38.17,3.2652318693627373,4.2875975,-1.4291866728531653,0.290832778436217,0.4152636283910956
brasilonema,Cyanobacteria,Bacteria,3051,101.0,55.0,447.95599365234375,32.86,4.4168004538017085,8.1506965,-1.1333043692709883,2.638524978411342,0.1626106539767284
castellaniella,Proteobacteria,Bacteria,2383,90.0,67.0,231.21099853515625,47.54,7.855309532377486,3.6917705,-0.249819007821248,-0.07126469833944409,0.3892259868780541
colwellia,Proteobacteria,Bacteria,10846,57.0,59.0,416.53900146484375,20.39,10.1627463027067,4.231139764705882,0.34305033248629757,0.2565221421366396,0.0344070596270671
convivina,Firmicutes,Bacteria,66,79.0,59.0,277.4840087890625,21.59,7.022355989490543,1.566425857142857,-0.4638368408679828,-1.3628844679323624,0.0110944900080863
corallococcus,Proteobacteria,Bacteria,54048,99.0,65.0,252.6439971923828,17.65,3.043606582265216,10.185284846153849,-1.4861307414606146,3.8749901040593464,0.6443550029257237
desulfobacca,Proteobacteria,Bacteria,5861,71.0,64.0,580.781005859375,36.6,8.936640812468317,3.133168333333333,0.02801662820785853,-0.41073980616674527,0.0865608864139256
fibrobacter,Fibrobacteres,Bacteria,2472,99.0,61.0,233.7469940185547,64.77,7.422573909013495,3.368103882352941,-0.3610054493525494,-0.26796418588618615,0.1184295603764403
flaviflexus,Actinobacteria,Bacteria,1373,122.0,55.0,356.5710144042969,53.45,6.741360945947768,2.373408,-0.536035285582516,-0.8724632588706928,0.0814920545091976
kozakia,Proteobacteria,Bacteria,12,170.0,67.0,176.44400024414062,,8.829791533950207,3.28433575,0.0005629349661013128,-0.31887196508922594,0.1469129080143854
liberibacter,Proteobacteria,Bacteria,60,126.0,60.0,241.97300720214844,20.93,19.364297129858787,1.2393943265306122,2.707282990493939,-1.5616288888142227,0.3318865418082511
oceanithermus,Deinococcus-Thermus,Bacteria,99,55.0,57.0,444.0069885253906,50.65,8.528053152675055,2.345201142857143,-0.07696527180965476,-0.8896052007417393,0.0981708798477661
propionivibrio,Proteobacteria,Bacteria,16679,71.0,62.0,309.7279968261719,53.45,12.50354681576578,3.5190015,0.944492102771902,-0.17626030774461407,0.2815523833214434
salinisphaera,Proteobacteria,Bacteria,113,69.0,66.0,232.61099243164065,40.08,12.990231624180725,2.69433225,1.0695401669325093,-0.6774303698590813,0.1106602512735535
schlesneria,Planctomycetes,Bacteria,16949,89.0,66.0,283.8729858398437,35.72,4.480778407994283,7.8111428,-1.116865969751609,2.4321705533855544,0.4654237184890522
senegalimassilia,Actinobacteria,Bacteria,744,63.0,64.0,309.7279968261719,53.45,8.561580715134568,2.1024155,-0.06835075023615331,-1.0371514997109503,0.1033688465267269
succiniclasticum,Firmicutes,Bacteria,1193,99.0,61.0,233.7469940185547,64.77,11.403482546692349,2.1046202247191013,0.6618432406718083,-1.0358116388826035,0.1220582914897736
tidjanibacter,Bacteroidetes,Bacteria,74,125.0,59.0,400.43701171875,,11.665980963387454,2.0572637719298243,0.7292891898475243,-1.064591220982849,0.1578970731306963
waddlia,Chlamydiae,Bacteria,329,61.0,69.0,347.3320007324219,50.65,6.579586363337293,2.127793333333333,-0.5776014040149258,-1.0217288192751308,0.3314051604908219
weissella,Firmicutes,Bacteria,5687,79.0,59.0,309.7279968261719,53.45,17.52129842207595,2.168789040892193,2.2337456688558803,-0.996814805197729,0.1952956069792188
aliidiomarina,Proteobacteria,Bacteria,1316,122.0,65.0,245.48699951171875,64.77,9.32686347467822,2.6804295,0.12827985331215075,-0.6858793839105474,0.2345263774613765
alkalicoccus,Firmicutes,Bacteria,133,139.0,64.0,235.2030029296875,27.29,9.759450755084462,2.35669,0.23942817982655068,-0.8826231637033631,0.1434734605631704
elizabethkingia,Bacteroidetes,Bacteria,10063,88.0,63.0,280.3710021972656,28.07,6.581106376709515,4.102653635193133,-0.5772108540606058,0.17843822969689221,0.5557888232446487
hyphobacterium,Proteobacteria,Bacteria,1814,61.0,69.0,347.3320007324219,53.82,5.951638768855908,3.360419,-0.7389453163921096,-0.27263446183762474,0.102420357532135
keratinibaculum,Firmicutes,Bacteria,826,51.0,55.0,335.697998046875,17.65,7.900610322147386,2.278305,-0.23817949089422114,-0.930259492230033,0.286566822951502
nitrospirillum,Proteobacteria,Bacteria,723,81.0,63.0,353.89898681640625,29.53,3.521466706095825,7.0993146,-1.3633500785112613,1.999576536803962,0.5030697098981634
pacificimonas,Proteobacteria,Bacteria,233,57.0,63.0,457.7330017089844,53.82,7.874132596153002,3.301951,-0.24498263806817142,-0.308166781239262,0.1641221855223133
paludibacterium,Proteobacteria,Bacteria,2954,116.0,63.0,280.3710021972656,26.23,9.36172255695048,4.1659,0.13723649358772944,0.21687446892707052,0.2519236793983143
phenylobacterium,Proteobacteria,Bacteria,31221,83.0,58.0,365.4580078125,17.65,10.245288281634032,3.318598663636364,0.36425854465643825,-0.2980496213976682,0.4718250888169453
