genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n
azorhizobium,7.136398338259062,4.90443475,-0.3836010987055755,0.7169993334073613,0.84328454019466,24359,5.73927366566395,27549,184.2060523823669,7343,172.84378648953887,17963,118.8690732007895,8276,37.37851658065721,6371,330.5759661538892,13070,12.02362666748052,10665,16.06863664205151,1234,0.7146247618554241,424,0.0939726135384032,22,34261,0.0309348053616774,0.059309165472159,0.0379236209374833,0.0275763853762506,0.0545027611669328,0.0210420733209195,5181,5181,5181,5181,5181,5181,10.77734590420832,11.84000529821872,27.89498941192313,13.109661627607377,14.905571060758025,6.437915315438733,42.03689749689741,0.206843005331183,2.270036808080468,1.2399782975235158,1.7586851532531609,0.8045305681524211,0.0112194184403673,0.2913618597780658,0.1061357118661449,0.0004472135954999,250.0,250.0,244.0,250.0,238.0,246.0,250.0,216.0
rhodovastum,4.407278537868818,7.2607165,-1.0962092507622834,2.160601107501738,0.6958883357000254,101747,7.116393488888932,109449,151.52972290982623,22738,228.37582479259203,36752,302.7552845402331,26907,28.987129322802,29504,487.6015807739474,36604,16.101522611652182,47230,22.98431009380056,2549,0.1524704717167829,924,3.338798459186997,142,130039,0.0311790000146959,0.0619549164337908,0.0411282114150729,0.0291297223475394,0.0526373655441554,0.0240264058185565,23806,23806,23806,23806,23806,23806,12.090848425327348,14.316078949346029,33.782645735977106,18.94331690012379,20.815850803700133,7.458973354138849,64.2229705518753,0.0882485551854396,2.211014869103149,1.0978035978861858,2.0847916610693,0.9556653887447374,0.0122665680945737,0.3162514180335605,0.16566966367636,0.0007344991261521,1863.0,1865.0,1844.0,1873.0,1807.0,1858.0,1873.0,1287.0
segeticoccus,5.560286741763157,4.496171,-0.7951440335571318,0.4668720836425899,0.9310660617795392,7941,5.068207933869546,8094,40.32741758662487,746,175.628163208407,1696,47.5299334301718,1183,28.25827977196618,1176,250.35522013955207,2011,9.754481914077948,2596,1.9131057397022957,430,0.2110992290863804,60,,0,8988,0.0284540906593628,0.0542312792046417,0.0310358195687275,0.0233934580717335,0.0499064160064642,0.0284337745633124,1596,1596,1596,1596,1596,1596,6.660301302897501,9.304979239926448,20.89438105481629,7.640545946000272,1.7711118319327328,4.600414668923925,32.60870301936343,0.0156764675225934,1.53135261789574,0.8247821938105179,1.3909589219991636,0.4340231957554589,0.0060092521257733,0.1194146930137285,0.0936960937456481,,35.0,35.0,35.0,35.0,33.0,35.0,35.0,18.0
lachnoanaerobaculum,11.50708591967076,2.7808952,0.7576414367674466,-0.5840103874121351,0.4718598727384844,52970,3.846101688666319,55175,146.9156051474996,2350,120.49122389994464,7429,274.0167099481872,2676,23.130306475332297,5961,230.0951909205781,7458,17.71557465542425,6920,2.88206871544536,158,0.1143321739952972,34,0.419567872935953,5,57307,0.0353691558604528,0.0511418424014781,0.0398789291385874,0.0291610792032504,0.0506950166225971,0.024203731847664,2129,2129,2129,2129,2129,2129,8.94465664607584,14.452082723104686,33.264248000450294,7.380238805261996,3.072235488584379,7.968123549983487,36.92719685960202,0.0157634021862302,0.6645062956972467,1.407829718853539,2.240110644667939,0.3406782096232122,0.0162422142520508,0.3280525487388302,0.0659588544376219,0.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,34.0
lichenihabitans,6.550320361612619,4.5799286666666665,-0.5366335686760899,0.5181871338032953,0.6825624871537527,20655,7.549431886059544,22018,191.9786714343424,4067,324.5375165598933,7364,85.07650999555811,5475,41.706416325803126,4737,602.8903019793954,6872,12.129602915508077,8733,10.838003329758036,983,0.1108920047077908,415,0.3429471531705648,62,25144,0.0327492377825023,0.062791878404536,0.0453444192118067,0.0295593731848824,0.0534803977005767,0.0224666917307345,4175,4175,4175,4175,4175,4175,13.485369022277888,14.381330048232094,32.480189854808195,23.45480547176302,28.241405007440346,6.538304029695888,58.30531321579636,0.1705651748180241,1.7182561535096152,0.968140915554234,2.084108933285764,1.099723740600827,0.0123726238974229,0.2897258347619825,0.0834142399496031,0.0,524.0,526.0,513.0,528.0,512.0,519.0,528.0,322.0
fulvimarina,9.740046281453248,4.3120945,0.2962447435841438,0.3540956035085463,0.7978440516033368,5701,8.806107563956905,10310,250.44384381468709,1701,102.33535445122352,4835,136.0394922875886,3718,29.41559057793525,2626,179.30835386501417,5144,17.487302272765785,7298,0.984970470322492,435,0.5276193438110861,34,,0,11773,0.0433733877018182,0.0550491950409652,0.048027105248799,0.0418240278708079,0.0519038028173787,0.0204037601672724,1356,1356,1356,1356,1356,1356,11.830508583037895,9.512241236077507,34.173737691772715,14.14268774549826,3.575097249910881,7.276879208458305,35.66098568463862,0.0229288245261733,1.347948193861075,0.7632190008990428,2.0534196680983974,0.843991551575272,0.0048304589153964,0.4839669840667508,0.0409980893863766,,25.0,25.0,24.0,25.0,22.0,24.0,25.0,19.0
hydrogenobaculum,9.659900657581638,1.552811,0.2753176941690124,-1.3364095985239957,0.3072577176016713,2102,6.174423619165954,2227,157.5513986947021,410,355.04910455530705,1722,24.667701382462063,542,55.92397621873732,487,545.5513629218516,1778,12.640660480978829,632,0.2564920535011046,379,0.0491197770833173,3,,0,2761,0.0289017400790857,0.0508754119608444,0.0350473186570809,0.0247136807792215,0.0387150537424807,0.02965109648344,267,267,267,267,267,267,6.173079384789174,9.152605192959095,19.523975936361843,3.2227108859693656,3.654090988519709,4.637848247154748,26.48506268549397,0.0537188447913233,0.9896445642938496,0.7779357650509806,0.8066699223575673,0.9414426619366076,0.0051639777949432,0.081876070430199,0.0336430460192674,,11.0,11.0,11.0,11.0,7.0,11.0,11.0,8.0
intestinibaculum,6.547462930106364,2.4436946296296296,-0.5373796806587923,-0.7906000032814184,0.3014578881752455,10962,4.075772112659745,11185,70.62546998015691,484,209.5930410633623,1224,53.83690437003524,670,33.57503099458065,635,655.4790436342493,1245,19.311209398642315,773,3.257321355717673,75,0.1937768577210273,17,,1,11792,0.0309224751338701,0.0529790281159931,0.0391826228994496,0.0313901724225033,0.056109819029365,0.0225355936120725,536,536,536,536,536,536,14.765093971932586,31.613652114236974,50.20487194154235,10.976560025800431,10.988311972273085,14.027443340347755,68.65633255570822,0.02,0.9993647982593744,2.3949406673235143,0.2117073451725281,0.2797618034447638,0.0173205080756887,0.5952334976012915,0.0821370805422252,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0
proteus,14.229345608606254,4.005806139498433,1.46845832581475,0.1664446909618953,0.403947767601422,34649,5.1290784426593,36726,154.02734906453955,4149,133.18266312257316,6057,51.005611563482105,4386,23.64718065787201,5085,196.4803115048683,6166,15.261029360542308,27039,134.50693650102178,178,0.1826201063452462,131,2.16794833886788,5,39495,0.0419244196718333,0.0562740690557769,0.0497672752275264,0.0386546537939787,0.0558654807863584,0.0236442220486941,2735,2735,2735,2735,2735,2735,9.81024582143195,11.824229524419504,33.80241523384129,12.64240540410955,3.214646359945709,9.82482338118832,35.343944673552045,0.0236501105936618,1.50373626817592,1.2325274637494417,1.912466467865117,0.3322957247963758,0.0132287565553229,0.3452498035180733,0.0901531185546765,,40.0,40.0,40.0,42.0,41.0,42.0,42.0,35.0
tistrella,7.58181422812937,6.199044,-0.2672973020998761,1.5101558436841949,0.6898044146724087,22669,5.742707532642847,43037,117.49832573547896,9670,218.85294977861304,16269,39.37851012131622,25282,60.31795526019847,10105,417.33817842611234,12806,11.591208023675836,29195,5.689839983848116,480,0.1971137275241883,192,0.0024588027800356,9,46163,0.0362698464723309,0.0638230084334615,0.0458813149065951,0.0372742073131124,0.0528139050679002,0.0222595934367124,2533,2533,2533,2533,2533,2533,11.723100183913724,11.618842195424556,32.10055395448122,15.161609050786325,16.38561179374467,6.378051068087784,34.51448083532428,0.0212628973257014,1.2416551850420512,1.1029566704158256,3.038709555374594,0.9021071463232576,0.0238892647374708,0.1990799117435161,0.1911037104258526,0.0,210.0,210.0,199.0,210.0,198.0,200.0,210.0,132.0
actinoplanes,4.713156367943342,9.759913826086954,-1.016340629673039,3.691761671704661,0.986460075219129,297346,5.109409166922269,303249,158.60948603301196,38409,243.51111481968204,55596,67.9727245119734,93064,35.09450523210181,88803,323.4396936642501,115817,17.225339369995595,79552,2.500860452847881,54455,0.2023610933081482,1428,0.0192451725917088,139,327947,0.034760712881411,0.0572839708546492,0.0395015211966492,0.0303900089786287,0.0501131228329297,0.0282480380735993,24224,24224,24224,24224,24224,24224,11.719719803722846,13.769492827684708,34.30324835425424,18.079162365842866,19.756164036982096,7.535609322933809,53.568763595517936,0.1631391299548963,1.9688304835507024,1.0939773620874431,2.0669892186700696,0.8682676124838805,0.0820879345850588,0.3084721583077994,0.1404566194737978,0.0141272496853941,1537.0,1540.0,1540.0,1555.0,1472.0,1552.0,1555.0,1061.0
kineosphaera,5.923270364203512,4.895944,-0.7003643583017312,0.7117973825950734,0.4935441764668054,21653,4.350344762748055,22500,116.37336873465684,3073,88.81259579736043,12187,93.71378475040125,3582,23.07760784266805,3141,518.5753548258602,9828,8.474480559434964,11543,2.165784897796281,375,0.0672715842093403,53,0.0159806132548159,2,25939,0.0291759173347589,0.055729400059485,0.0349910620770741,0.0281578892556949,0.0526535758376855,0.0168777266361209,3302,3302,3302,3302,3302,3302,8.200607210486897,10.060240557048395,19.89275347262153,5.3672262313712125,3.9151717861343616,5.2121786776879135,33.604765261430735,0.0172423320129567,0.9903130552784024,1.2303478001604289,2.108290933457364,0.5521166733744439,0.18688489057696,0.2994981069374451,0.0889608308486794,0.0227260573837726,175.0,175.0,175.0,175.0,175.0,175.0,175.0,151.0
salegentibacter,4.401379455609197,3.862425444444445,-1.097749576733777,0.0786009406333014,0.7188593807634038,58776,5.729683144676407,95495,119.27584187662032,34157,155.36534821251672,41573,185.23663941566144,52685,26.15750363344148,28831,284.04033734783445,57976,18.18795350023613,29552,2.96005874657953,13208,0.3947969281055195,225,1.7433576320805015,21,101327,0.0469559883814581,0.0576601444985298,0.0576513035245513,0.0452424834733896,0.0531968353410919,0.0256267186698564,5016,5016,5016,5016,5016,5016,10.68365017252854,14.613782914191312,34.79731392167825,10.323490586555494,3.716952692347469,6.979841460671501,37.59705020156207,0.1498164898943945,0.9707824963297356,1.6258513411954445,2.885489429736773,0.5747353309379176,0.1545466810284692,0.2401179199799833,0.0976147916676028,0.0282208872691995,595.0,596.0,547.0,596.0,595.0,549.0,596.0,419.0
roseomonas,8.078429315604412,4.951457571428572,-0.137624738909918,0.745808379030708,0.839642316403236,1105645,5.076746432951911,1487008,154.86648331902526,273588,186.7009807412347,512310,119.57733100739505,370684,36.06000647777672,303548,349.7589490564009,544701,19.67507918715337,504992,9.023764548360724,72416,0.3129483710744274,6558,0.2407054467316705,499,1579818,0.0345464730830334,0.0575593485096477,0.0428971059216106,0.0315347702026356,0.0526911809514518,0.0248902929763194,100042,100042,100042,100042,100042,100042,10.48809679308335,14.41619886917882,31.258380868172075,14.222390201536808,13.88615483970893,7.247375576856966,56.60653738156222,0.136875046181444,1.68370482931325,1.3187214677348815,2.1174952022233064,0.8097676742714706,0.1849300479444876,0.2991497414691977,0.1330847262516597,0.0337404858354458,4000.0,4010.0,4024.0,4082.0,3941.0,4053.0,4082.0,3013.0
nitratifractor,11.796521185206831,1.6106443333333331,0.8332166935532462,-1.3009773745967033,0.5558648756249147,186,7.239062055476477,336,38.26321946251209,22,99.63800873318236,51,29.50579956162408,191,34.86747581203967,44,373.0537676983876,49,8.028432150538308,199,7.7781745930520225,2,,1,,1,372,0.0233533260694095,0.0534862098801845,0.0450321576114162,0.0251901028980324,0.0562756011378186,0.0332534843135502,35,35,35,35,35,35,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gracilimonas,4.751619984440125,3.788181727272727,-1.00629728651556,0.0331147156415521,0.4756771726245022,23031,4.205076903418316,25701,41.40381173893206,4031,286.9913491097401,2548,25.208703871604985,22388,13.216389839874292,19419,181.8459127433408,22627,15.479001448767091,4906,0.160150853493588,17894,0.644449459944843,164,,0,26992,0.0426010383452018,0.0487276045772924,0.0526227207969714,0.0439156355685979,0.0518901310796294,0.0246420619416585,1670,1670,1670,1670,1670,1670,10.174672724156554,14.601948461640472,33.715511938174174,8.808264721455979,3.7819196652701126,6.170046057723587,38.25531877375874,0.3795317447040434,0.9816292668202962,1.5069112601833643,2.877319039736376,0.73453416184026,0.3843635942034829,0.2683938184917993,0.1008259052577074,0.0,90.0,90.0,80.0,90.0,90.0,80.0,90.0,64.0
propioniferax,12.278708259426596,2.9319045,0.9591219175951674,-0.4914928888639459,0.7376510354292368,6255,2.916945764443005,22977,29.56909863587595,3823,127.22712296552048,8158,82.1315169131854,13392,84.22033612336391,4059,426.55235724753993,5024,11.0065814382727,12513,20.2670561974069,17,0.1022772721041981,20,,0,23401,0.0415794646729991,0.0640905192721487,0.0575036417222643,0.0399640895707197,0.0524066592097536,0.0233243539577907,531,531,531,531,531,531,12.139188388720315,21.832402283616982,45.22515718165348,19.92973298471671,2.475164218490711,8.118302907952078,87.93451436034358,0.0263233103288068,1.776155739378255,0.758144235339785,2.763800729735089,0.7716931146238736,0.0063245553203367,0.2924687072779618,0.0355622508316125,,20.0,20.0,20.0,20.0,18.0,20.0,20.0,16.0
altibacter,6.497640245152546,2.9241385,-0.5503890221506413,-0.496250813665433,0.7890965710370111,9454,6.1152383935290855,49102,32.51993763904148,11655,124.93084508476704,15168,77.934037478516,33865,66.53517137127186,13054,237.93473560437468,21016,15.393676189709328,20954,0.170517228873771,7880,0.368811158963471,52,0.0,21,52588,0.0314872935156415,0.0622908117583861,0.0433166010576703,0.0307701993614302,0.0509119190756912,0.0227917719013128,2533,2533,2533,2533,2533,2533,9.049212816107593,12.648293429035045,30.91593356600906,10.08747097354595,4.401896827783593,7.264114740842228,45.6762547994019,0.1923350657317592,1.0200760263150652,1.3927760269823075,2.223360204432104,1.067402198863325,0.339719981853237,0.2942551011734695,0.104549223612534,0.0447213595499957,363.0,363.0,359.0,363.0,360.0,360.0,363.0,250.0
chromobacterium,8.388969898652741,4.887370022222222,-0.0565386132685889,0.7065444413748453,0.7490787101858063,20085,6.789788310764635,30252,173.65189597256173,7843,229.69907914436573,14162,428.8594423344056,8606,27.050206170736143,10377,533.4416561961914,14218,18.084648920545007,14382,35.99615072962899,916,0.1795756119214129,441,0.9255215544671292,29,35971,0.0320060470165622,0.0601513883660223,0.0394582944162902,0.0308428999685803,0.0534740123032102,0.0230947508696857,6543,6543,6543,6543,6543,6543,9.67778643869705,12.70617153899878,23.46414616967648,13.988536101023172,16.14159494492353,5.75494324458727,40.8884933442144,0.020158093865407,1.2185577307390123,1.233815564790374,1.7640267337150086,0.6799672867129134,0.0134675067244734,0.2415189257428002,0.0936951598552706,0.0005773502691896,208.0,207.0,208.0,208.0,204.0,208.0,208.0,167.0
gemmatimonas,7.884868306929538,3.804756,-0.1881659986531916,0.0432691250254956,0.7373438610107345,326686,6.127973940755739,430522,131.27257262450544,100345,201.04119709424268,151200,85.95946197522426,129217,48.54903910013376,67281,357.3815814759613,143272,24.44013238508141,166647,15.484710133822524,8142,0.1972375446896735,3122,0.1327981314988467,333,471626,0.0326534651408897,0.0608329629338173,0.0398176099033477,0.0297028149542117,0.052861932787372,0.023966362344835,46440,46440,46440,46440,46440,46440,10.168459532054891,14.558693205883504,31.87797709935569,13.097794074031231,11.49545208253876,7.187250243246764,65.24766663084986,0.1647502333889912,1.647491713355408,1.3575189467963549,2.004390573458962,0.7676342211610255,0.0144290809111587,0.2922121981778682,0.124828489489337,0.0004787135538781,2157.0,2163.0,2197.0,2230.0,2132.0,2211.0,2230.0,1712.0
azospira,11.509810075467458,3.3015314545454544,0.7583527487545285,-0.2650368942296371,0.7465812897725262,221267,5.271204254133806,327278,186.1009152800953,75743,175.2793095462179,121975,65.85571757318843,101167,35.96873116287715,78106,354.87010962189,123960,16.141090640627034,124456,11.16176522963412,9324,0.2600878759302648,1415,0.0947386832838831,80,356708,0.0313685101787452,0.0569932953127218,0.0380268859343751,0.0290259789569119,0.0537880449397288,0.0219329719828916,32791,32791,32791,32791,32791,32791,8.990165758969434,12.519386238813508,24.253601900709835,10.90281640939736,11.103208053171087,6.617601793287464,47.39719675305591,0.088393689853986,0.9888367497220228,1.4210938021821204,1.5666430975248378,0.6768648592935724,0.0942302659407209,0.2803190141239021,0.1144829087092662,0.0175519677694737,1388.0,1390.0,1380.0,1391.0,1365.0,1383.0,1391.0,1217.0
aquimarina,4.947772620252457,5.861223266666666,-0.9550793197164144,1.3031862781957453,0.8921129388126028,4467,6.334085914332798,35997,22.47549046593423,23670,83.55775373678419,28267,38.660878768335664,25026,26.353165248048445,4262,179.41595249879376,28061,20.048511294840548,6374,17.78136256300544,279,0.178166292779507,282,0.0938438419219218,10,41271,0.0382081966289714,0.0584418230177227,0.0486210169088895,0.0376933891872951,0.050988459489198,0.0232369915010543,3996,3996,3996,3996,3996,3996,10.508931047871524,12.84454765159005,32.122072488872,11.661339305133836,3.743923593612053,6.100595646990967,39.38729501749451,0.0184434947782497,1.396468346843282,1.3043031503254758,2.9153347778942447,0.8639281994522858,0.1516280705861765,0.2671026544533826,0.0991461723233681,0.0341330118799967,643.0,643.0,594.0,644.0,641.0,594.0,644.0,454.0
anaerobiospirillum,2.8343328899839992,3.880983789473684,-1.5069255158615882,0.0899709136038365,0.7051480123398848,1189,7.230705037958157,1526,45.20518832143858,491,183.32717083644008,838,35.68495243035785,495,27.434653665569066,585,396.6677734434063,732,15.868433614577969,702,101.8055721542289,8,0.0690879351999516,17,,1,2004,0.0391320289224027,0.057884876258413,0.0429019974941307,0.0378690297512674,0.0554285282567271,0.027582790648912,347,347,347,347,347,347,7.996347100493259,11.543140931484055,22.91305170555721,7.765111175440539,2.9804491143243705,7.180174112436293,46.49555840687314,0.0099498743710662,0.9314763272075935,1.3801287947247858,1.5379107632335225,0.1480307583345617,0.0,0.2180680975216117,0.1052276869310833,,27.0,27.0,26.0,27.0,27.0,27.0,27.0,25.0
actinopolymorpha,3.654584464244496,6.840723,-1.292747318747707,1.9032874981644392,0.8552117811465728,71415,6.290196839532248,78827,193.3119933733022,14041,240.05330513379812,32418,150.7952280685776,22076,36.98743463166373,29013,388.9189087940797,38175,17.690779377450113,26760,2.247599288024668,8464,0.2006321405092657,783,2.3396534304360017,73,87006,0.038486600636077,0.0571223714918884,0.0438774321288401,0.0347072199349329,0.0505527380486301,0.02454784637094,11946,11946,11946,11946,11946,11946,10.63379235542979,13.095707011605912,33.38892326994018,14.676289520696876,12.606721182932606,7.032500271041698,52.20334464928597,0.2460556206207831,1.957963553281554,1.0328176702409766,2.020985293369676,0.7587289738211322,0.0103435068433003,0.3270382490771961,0.1291514097439564,0.0005773502691896,707.0,709.0,704.0,715.0,667.0,711.0,715.0,459.0
