genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,env_gradient_breadth,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
boseongicola,Proteobacteria,Bacteria,1788,57.0,68.0,216.41900634765625,0.7876363536900605,12.735197047785398,3.062379,0.998202469577649,-0.46413945486151936,0.0428464412989334
cloacibacterium,Bacteroidetes,Bacteria,2187,81.0,61.0,233.7469940185547,0.3864238379348836,6.392244563624293,2.503033142857143,-0.6229719664569535,-0.8030497962666052,0.1737004033876566
cyanobium,Cyanobacteria,Bacteria,10994,63.0,69.0,347.3320007324219,0.688273267742057,14.862258549606192,3.1623726530612246,1.5418511472614302,-0.4035528201979035,0.0480485555335117
desulfuromonas,Proteobacteria,Bacteria,20133,67.0,64.0,314.6789855957031,0.31809625406823344,8.480931379653418,3.537347333333333,-0.08913134893942172,-0.17635386040150303,0.1939071326647002
endomicrobium,Elusimicrobia,Bacteria,395,75.0,67.0,335.0920104980469,0.3947694058572606,6.324987942991734,1.73913375,-0.6401618656869811,-1.2659001074404137,0.1908783902206277
kutzneria,Actinobacteria,Bacteria,9618,91.0,66.0,334.0929870605469,0.27999841640601547,2.484525382110065,10.062284,-1.6217331042854646,3.7771366054835047,0.5418225599974724
lachnoclostridium,Firmicutes,Bacteria,10431,99.0,61.0,346.6440124511719,0.4921688285867291,2.7283131112864227,4.764849,-1.5594241976136045,0.567395295175173,0.2184075433523553
lentibacillus,Firmicutes,Bacteria,65,122.0,55.0,356.5710144042969,1.1204624390741047,7.57353184139992,3.5650474,-0.3210506228673784,-0.15957025696355687,0.1850545775068779
marivita,Proteobacteria,Bacteria,286,69.0,66.0,273.79998779296875,0.3636755958204285,8.361739520373364,4.664101280000001,-0.11959520559462625,0.5063517677315376,0.0214638367606668
mycoplasmopsis,Tenericutes,Bacteria,203,128.0,52.0,220.8390045166016,1.3739290267087565,4.250899959609135,0.940977213768116,-1.1702712154169022,-1.7495069863235124,0.0576220122822587
oribacterium,Firmicutes,Bacteria,361,99.0,61.0,233.7469940185547,0.51116624068529,11.373234446537156,2.54984632,0.6501029122354883,-0.7746854673900433,0.2543122903275828
ornithinicoccus,Actinobacteria,Bacteria,1662,99.0,74.0,120.12100219726562,1.1583625714802723,6.476193714287333,4.014703875,-0.6015156781871641,0.11287876095834806,0.5044694452151776
paenibacillus,Firmicutes,Bacteria,62002,80.0,60.0,305.2229919433594,0.3095597924016715,8.288189003971334,6.515295437172775,-0.13839374101576682,1.6279991989277427,0.3837071658371461
pseudobacteroides,Firmicutes,Bacteria,13094,76.0,62.0,371.6130065917969,0.4584176639871352,3.4049767584428805,6.7548185,-1.3864779538409662,1.773127373134339,0.1793046551816952
pseudoteredinibacter,Proteobacteria,Bacteria,172,63.0,65.0,335.7959899902344,0.4613564681575406,4.296401511405856,4.887811333333333,-1.1586416229271352,0.6418987635352191,0.0020244026818252
soehngenia,Firmicutes,Bacteria,2887,53.0,55.0,335.697998046875,1.0026229100432615,9.041875184447974,1.9907375,0.05423843960238715,-1.1134521868517724,0.1299117165638504
sphingobacterium,Bacteroidetes,Bacteria,9629,79.0,61.0,277.4840087890625,0.2869146674047296,7.643869419778701,5.232951768707483,-0.3030732717450106,0.8510210110527846,0.330081380285052
tepidanaerobacter,Firmicutes,Bacteria,1672,69.0,65.0,353.89898681640625,0.43300314727153083,11.903123831191104,2.4363352352941177,0.7855356033162101,-0.8434623788119632,0.253714743586603
thermacetogenium,Firmicutes,Bacteria,109,116.0,65.0,245.48699951171875,0.5890733376657074,10.19045969163669,2.453275,0.34780138924286774,-0.83319849401425,0.4236314452136953
thermoclostridium,Firmicutes,Bacteria,4111,80.0,57.0,558.260986328125,1.186019814190413,4.366351056256306,2.977314428571429,-1.140763448022471,-0.5156804872588888,0.3812608119392822
tsukamurella,Actinobacteria,Bacteria,198,117.0,57.0,356.5710144042969,0.9564478740808203,5.637986902716675,4.7889433703703705,-0.815750209885401,0.5819941899088785,0.599769447888668
anaeroplasma,Tenericutes,Bacteria,103,99.0,61.0,233.7469940185547,0.51116624068529,8.526270657935765,1.641984,-0.07754323140533292,-1.3247636075798446,0.1215087706387245
azotobacter,Proteobacteria,Bacteria,7722,134.0,81.0,80.5999984741211,2.0819184501290806,6.557366103949275,5.0325084,-0.5807690931606511,0.7295714112147926,0.2579043008713961
curtobacterium,Actinobacteria,Bacteria,2315,79.0,59.0,277.4840087890625,0.383703604330731,10.781351157760888,3.710110116504855,0.4988254023887347,-0.07167606029079379,0.5446452701815985
fervidobacterium,Thermotogae,Bacteria,91,75.0,67.0,335.0920104980469,0.3947694058572606,8.136127612232592,1.8436289,-0.17725861374030152,-1.2025859941607104,0.1151007116499567
gallionella,Proteobacteria,Bacteria,7165,68.0,57.0,416.53900146484375,0.9377865704863066,13.336125464583084,2.474481819148936,1.1517917940494689,-0.8203491804346444,0.1934457832424694
halomonas,Proteobacteria,Bacteria,14002,72.0,69.0,347.3320007324219,0.5672671372209478,15.974913515185738,4.194075913857678,1.8262309831231656,0.2215611408338387,0.2238599560778277
hellea,Proteobacteria,Bacteria,4087,63.0,63.0,315.66900634765625,0.42313237248749025,7.34449988764664,1.9061883333333327,-0.37958814926175827,-1.164680933028393,0.067787744417017
hungatella,Firmicutes,Bacteria,134,80.0,69.0,269.4070129394531,0.3736582614523227,3.5771405329918595,6.709269534883721,-1.3424751789806808,1.7455290363967457,0.2345743860630463
ignavibacterium,Ignavibacteriae,Bacteria,5996,72.0,62.0,371.6130065917969,0.5121981664409616,6.960782246656026,3.304226333333333,-0.4776612834658779,-0.3176029939917007,0.3864807868484544
melaminivora,Proteobacteria,Bacteria,421,101.0,63.0,280.3710021972656,0.30652475864520207,8.730515839170467,2.97806,-0.02534087495890186,-0.5152287419493058,0.4356817241907322
methylophaga,Proteobacteria,Bacteria,4808,78.0,66.0,173.93499755859375,0.5312780291355473,13.79603434233976,2.9718685081967213,1.2693383967374592,-0.518980196570914,0.1800616389472372
microcystis,Cyanobacteria,Bacteria,2204,91.0,62.0,283.8729858398437,0.21034728235903447,7.269636071730533,4.814546375451264,-0.398722346601287,0.5975071736597273,0.0626134462759173
oceanicoccus,Proteobacteria,Bacteria,6292,57.0,63.0,416.53900146484375,0.7953161414563249,5.594584442259893,3.75363,-0.8268433024994858,-0.04530715385321176,0.0328951253933145
panacagrimonas,Proteobacteria,Bacteria,10870,100.0,70.0,233.6269989013672,0.6501989225358016,3.8931230206481975,5.394127,-1.261714250611402,0.9486778578244942,0.4649797924573763
pontibacillus,Firmicutes,Bacteria,737,99.0,65.0,176.44400024414062,0.5600396004257985,7.366423152667969,4.344035,-0.37398485380972063,0.3124220713874171,0.4007653730656837
pseudophaeobacter,Proteobacteria,Bacteria,1112,69.0,60.0,429.3500061035156,0.8161816815168462,8.846684095431334,4.182358,0.004350188910661652,0.2144612005458267,0.0239725031785086
rudaea,Proteobacteria,Bacteria,43317,80.0,63.0,277.4840087890625,0.17668060486527162,5.549576953614374,4.6850418,-0.8383466190077573,0.5190397293777559,0.5209430737168789
sporomusa,Firmicutes,Bacteria,6613,75.0,60.0,434.52099609375,0.7504550237719347,8.68506123157964,5.066170384615385,-0.03695846913294664,0.7499673693732156,0.27815969424214
terrimonas,Bacteroidetes,Bacteria,65391,85.0,63.0,283.8729858398437,0.09099091359945366,2.6623563117978657,4.5072855,-1.5762818798176752,0.41133633343659576,0.4258164039972078
thiopseudomonas,Proteobacteria,Bacteria,1011,122.0,55.0,356.5710144042969,1.1204624390741047,14.1885141017799,2.4667840303030304,1.369651012077745,-0.8250133076691899,0.1726069907842492
ahrensia,Proteobacteria,Bacteria,2755,57.0,56.0,416.53900146484375,1.1340774206973299,11.224794981335087,3.3853625,0.6121637558433892,-0.2684422009078662,0.0847919245139978
amylolactobacillus,Firmicutes,Bacteria,692,99.0,57.0,356.5710144042969,0.7144356130386016,9.595357382284156,1.563256,0.19570114047755172,-1.3724652809138176,0.0834707879438799
balneola,Balneolaeota,Bacteria,1039,65.0,79.0,216.41900634765625,1.2124145018754156,6.636217860516802,3.315141314285714,-0.560615631140731,-0.31098955460752964,0.0654904500090408
brevilactibacter,Actinobacteria,Bacteria,4210,65.0,63.0,309.7279968261719,0.37907267857892385,8.390993281418483,3.4560866666666663,-0.11211833268999115,-0.2255900886333162,0.1856387996717933
butyricimonas,Bacteroidetes,Bacteria,1195,122.0,55.0,356.5710144042969,1.1204624390741047,5.577143411393134,4.661884782608696,-0.8313009984147374,0.5050087813162135,0.2421676192648114
citrobacter,Proteobacteria,Bacteria,6977,88.0,65.0,260.2439880371094,0.16996230953573307,12.629322746286462,5.225933434903047,0.9711424038666577,0.8467685688913175,0.2965129027456535
companilactobacillus,Firmicutes,Bacteria,66,107.0,55.0,356.5710144042969,0.9187855548722558,16.007726860156584,2.498793260869565,1.8346176384166357,-0.8056187611272143,0.1217674354488549
curvibacter,Proteobacteria,Bacteria,27891,79.0,62.0,283.8729858398437,0.22005613574319394,11.367159914800036,3.079045272727273,0.6485503425784255,-0.4540412801672393,0.2404111215723708
desulfomicrobium,Proteobacteria,Bacteria,1106,63.0,69.0,347.3320007324219,0.688273267742057,9.480050878912184,3.691963307692308,0.1662303292044161,-0.08267129891021982,0.2429391791280294
ferrimonas,Proteobacteria,Bacteria,3612,89.0,65.0,241.97300720214844,0.23621033961332313,9.927805994038575,4.431996357142857,0.2806705915363889,0.36571828016245905,0.0876479553000594
franconibacter,Proteobacteria,Bacteria,640,126.0,70.0,192.9320068359375,1.1173802029436526,8.724813184132316,4.584625384615385,-0.02679839786932254,0.4581969409918523,0.5580549010016508
kibdelosporangium,Actinobacteria,Bacteria,2190,91.0,66.0,304.5979919433594,0.1947582520486177,2.636486662099024,11.758072,-1.582893818794935,4.804622699626264,0.5077722231308878
lachnospira,Firmicutes,Bacteria,456,118.0,65.0,152.25900268554688,0.885391325381482,9.117490954749895,2.632303132420092,0.07356482649881232,-0.7247244887010901,0.1553245395870672
lactobacillus,Firmicutes,Bacteria,8671,122.0,55.0,356.5710144042969,1.1204624390741047,23.283301158125173,1.8468171548343475,3.6941578271205775,-1.200654215243254,0.1837507558571185
mameliella,Proteobacteria,Bacteria,625,91.0,69.0,283.8729858398437,0.33558805421892607,7.386186585470429,5.550902285714286,-0.36893358279552935,1.0436687564372256,0.1105275828169934
mariprofundus,Proteobacteria,Bacteria,1153,57.0,61.0,416.53900146484375,0.8921050783823263,10.693670990034674,2.8053977000000003,0.4764155156963919,-0.6198456588237647,0.0374075806604566
methylophilus,Proteobacteria,Bacteria,395,79.0,59.0,277.4840087890625,0.383703604330731,10.59079876151199,2.7382259500000004,0.450122739977934,-0.6605453447775713,0.311239572278624
microvirgula,Proteobacteria,Bacteria,1891,71.0,61.0,323.8489990234375,0.43600038030024346,7.08558519542716,4.0928165,-0.44576330683831733,0.16020757562414784,0.2569495353333033
oceanobacillus,Firmicutes,Bacteria,10484,99.0,57.0,356.5710144042969,0.7144356130386016,10.14705778936537,4.04058012195122,0.33670843929357575,0.12855730327082002,0.3157481764670918
paludibacter,Bacteroidetes,Bacteria,11685,77.0,57.0,353.89898681640625,0.6357515866709927,4.970888478195894,3.621083047619048,-0.9862517097551549,-0.12561798892954826,0.1856745128022809
peptostreptococcus,Firmicutes,Bacteria,56,118.0,64.0,241.8249969482422,0.5980948952390642,13.49738667469085,1.926298818181818,1.1930080181980074,-1.1524958936671714,0.1590303483789741
perlucidibaca,Proteobacteria,Bacteria,1827,62.0,70.0,353.89898681640625,0.7690913688807305,9.055990168548748,1.9876346666666669,0.05784604212603041,-1.115332208471481,0.2885417075658541
phocoenobacter,Proteobacteria,Bacteria,125,79.0,59.0,277.4840087890625,0.383703604330731,9.917157922851274,2.2183775,0.27794908592129325,-0.9755240174870538,0.1172100137367254
phyllobacterium,Proteobacteria,Bacteria,28449,65.0,69.0,347.3320007324219,0.6613830165151439,7.595442667161358,5.266315836065574,-0.315450506725006,0.8712364597141032,0.2839208690521469
psychrobacter,Proteobacteria,Bacteria,3216,79.0,59.0,335.697998046875,0.45947177024138725,13.112072582123783,3.126889341346154,1.0945268521679243,-0.4250523291939384,0.1061653760551755
reichenbachiella,Bacteroidetes,Bacteria,2587,65.0,63.0,216.41900634765625,0.5548345769225161,4.338952956743334,5.070347666666667,-1.1477660384781423,0.7524984046317524,0.035073498240457
skermanella,Proteobacteria,Bacteria,6321,80.0,59.0,277.4840087890625,0.3702584787172744,4.805673507816398,8.5315825,-1.028478462532868,2.8496772146083122,0.3945877479272145
thiohalocapsa,Proteobacteria,Bacteria,4014,61.0,69.0,347.3320007324219,0.7151635189689701,7.112035093401373,5.34305575,-0.4390030641061523,0.9177335421520822,0.0705795785240216
anaerotignum,Firmicutes,Bacteria,5028,122.0,55.0,356.5710144042969,1.1204624390741047,10.024175998182832,2.3942117540983605,0.3053014850373798,-0.8689851983893658,0.2269449225506485
kyrpidia,Firmicutes,Bacteria,264,69.0,66.0,260.2439880371094,0.4028522643578289,10.086776750525958,3.172470333333333,0.3213014061511877,-0.39743458722144,0.4962698036684352
acutalibacter,Firmicutes,Bacteria,201,68.0,61.0,296.5369873046875,0.3974043873069295,8.485093280452583,2.710636081395349,-0.08806762235503277,-0.677262178680456,0.1324778134365189
jeotgalibaca,Firmicutes,Bacteria,750,122.0,55.0,356.5710144042969,1.1204624390741047,14.39515661869058,2.222969909090909,1.4224660956921935,-0.9727414547613332,0.1040630484515888
legionella,Proteobacteria,Bacteria,36555,91.0,63.0,283.8729858398437,0.16195281389603378,7.695870262329039,3.5083751518218627,-0.2897825468333266,-0.19390824433393777,0.3536276545030659
longibaculum,Firmicutes,Bacteria,3495,69.0,61.0,309.7279968261719,0.42208111305109886,1.6132399824250052,3.099352888888889,-1.8444220839028838,-0.44173679799656174,0.1933560731276893
mariniblastus,Planctomycetes,Bacteria,12526,63.0,65.0,365.4549865722656,0.5470705946825059,4.689083115053259,6.39783925,-1.0582774188874706,1.556831930972635,0.0464500945588818
gelidibacter,Bacteroidetes,Bacteria,240,116.0,63.0,280.3710021972656,0.5082016428470509,5.519776060477316,4.52916925,-0.8459633316105143,0.42459580267018887,0.1595548420826611
allosphingosinicella,Proteobacteria,Bacteria,44031,101.0,67.0,231.21099853515625,0.5254428533856562,2.759648166935901,3.623650333333333,-1.5514153734426042,-0.12406245818447913,0.3697039789756817
aquisalimonas,Proteobacteria,Bacteria,1288,136.0,81.0,80.5999984741211,2.108808701355994,12.204213567404432,3.0317398,0.8624901421560206,-0.4827038933029158,0.3089023146360526
desulfobacula,Proteobacteria,Bacteria,4416,43.0,59.0,416.53900146484375,1.17712577389672,9.926236618633643,4.634183303030302,0.2802694800203606,0.4882243217882662,0.0285491017468368
lawsonella,Actinobacteria,Bacteria,1583,79.0,59.0,277.4840087890625,0.383703604330731,11.59410304043758,1.8112656,0.7065539922409589,-1.2221950730730333,0.2200634650896218
malaciobacter,Proteobacteria,Bacteria,934,69.0,55.0,382.6610107421875,0.9232234153516918,12.484291025095835,2.803523238095238,0.9340742215973658,-0.6209814042949815,0.0954354555050202
sulfurimonas,Proteobacteria,Bacteria,10735,57.0,66.0,416.53900146484375,0.823767976390215,16.36630779701609,2.138539763157895,1.9262661647988817,-1.0238980857037718,0.04519374144774
brochothrix,Firmicutes,Bacteria,4357,79.0,61.0,277.4840087890625,0.2869146674047296,9.064640741356245,2.5373316666666663,0.06005701367714785,-0.7822681559531287,0.4020916041799996
halochromatium,Proteobacteria,Bacteria,161,61.0,69.0,347.3320007324219,0.7151635189689701,9.969915069142074,3.5105615,0.29143311202717287,-0.1925835254716799,0.1550649596489746
methylococcus,Proteobacteria,Bacteria,245,42.0,62.0,371.6130065917969,0.9155519348446596,8.212541263131431,3.287654714285714,-0.1577282991572096,-0.32764381756685257,0.08290515523544
terrimicrobium,Verrucomicrobia,Bacteria,36815,87.0,60.0,356.0469970703125,0.4063962967936467,6.687197017116766,5.0843425,-0.5475860355924684,0.760977941366206,0.4626070675858853
olleya,Bacteroidetes,Bacteria,50,69.0,64.0,416.53900146484375,0.5855801656318452,6.832511877073651,3.5126173846153845,-0.5104454868139121,-0.19133785510871618,0.0433098111252576
fibrella,Bacteroidetes,Bacteria,87,107.0,56.0,312.6369934082031,0.7434223191418171,3.04723828793964,6.56332,-1.4779111570084458,1.6570975122088007,0.252270873798287
adlercreutzia,Actinobacteria,Bacteria,616,75.0,61.0,245.48699951171875,0.43316612362239026,7.977514979537674,2.6323986923076923,-0.21779789666875543,-0.7246665885062148,0.3782809259750745
anseongella,Bacteroidetes,Bacteria,102,157.0,65.0,245.48699951171875,1.1403234878174275,3.2652318693627373,4.2875975,-1.4221948920190364,0.2782263190656756,0.4152636283910956
brasilonema,Cyanobacteria,Bacteria,3051,101.0,55.0,447.95599365234375,1.1022162400950153,4.4168004538017085,8.1506965,-1.127869251854648,2.6188965577964587,0.1626106539767284
castellaniella,Proteobacteria,Bacteria,2383,90.0,67.0,231.21099853515625,0.3775464716376337,7.855309532377486,3.6917705,-0.24903198637303556,-0.08278812201705282,0.3892259868780541
colwellia,Proteobacteria,Bacteria,10846,57.0,59.0,416.53900146484375,0.9888940153083278,10.1627463027067,4.231139764705882,0.34071821499848043,0.24401830608203665,0.0344070596270671
convivina,Firmicutes,Bacteria,66,79.0,59.0,277.4840087890625,0.383703604330731,7.022355989490543,1.566425857142857,-0.4619238523462927,-1.370544649246,0.0110944900080863
corallococcus,Proteobacteria,Bacteria,54048,99.0,65.0,252.6439971923828,0.33982256909235736,3.043606582265216,10.185284846153849,-1.4788393727586473,3.8516634089464805,0.6443550029257237
desulfobacca,Proteobacteria,Bacteria,5861,71.0,64.0,580.781005859375,1.0333472382442608,8.936640812468317,3.133168333333333,0.027341931379822475,-0.42124785779063784,0.0865608864139256
fibrobacter,Fibrobacteres,Bacteria,2472,99.0,61.0,233.7469940185547,0.51116624068529,7.422573909013495,3.368103882352941,-0.35963346603270613,-0.2788992802341026,0.1184295603764403
flaviflexus,Actinobacteria,Bacteria,1373,122.0,55.0,356.5710144042969,1.1204624390741047,6.741360945947768,2.373408,-0.5337424545479493,-0.8815902929188889,0.0814920545091976
liberibacter,Proteobacteria,Bacteria,60,126.0,60.0,241.97300720214844,0.8988060262293297,19.364297129858787,1.2393943265306122,2.692512432297417,-1.568694624390478,0.3318865418082511
