genus_lower,Cu_mean,Cu_sd,Cu_n,Zn_mean,Zn_sd,Zn_n,Pb_mean,Pb_sd,Pb_n,Ni_mean,Ni_sd,Ni_n,Co_mean,Co_sd,Co_n,As_mean,As_sd,As_n,Cr_mean,Cr_sd,Cr_n,Hg_mean,Hg_sd,Hg_n,pH_mean,pH_sd,pH_n,ko_per_mb_primary,mean_genome_mb,mean_levins_B_std,phylum,kingdom,Cu_sd_01,Zn_sd_01,Pb_sd_01,Ni_sd_01,Co_sd_01,composite_metal_sd,ko_z,genome_z
rhodopirellula,21.24482758620689,17.934296477637005,29,50.31851851851852,29.863497618806974,27,20.75448275862069,31.898320106484658,29,27.210344827586205,19.30355897658672,29,11.865517241379314,7.851491025916624,29,16.985714285714284,43.61483534800816,28,81.08275862068965,72.22661791178768,29,0.0359259259259259,0.0217077191622029,27,,,0,4.492367075649042,7.345793307692308,0.0779419413538587,Planctomycetes,Bacteria,0.4440179816015179,0.5593761184737518,0.393531283725481,0.2755751295799715,0.5458354056522741,0.4436671838065992,-0.925519778013086,1.3456180716200714
rhodoplanes,16.305753424657535,14.890373789765157,730,39.79823369565217,29.84081275232733,736,17.856102150537634,23.05665592326238,744,19.75493910690122,20.321680969892387,739,9.391532258064515,7.237733545928943,744,8.635413839891454,29.009105244573338,737,66.2741935483871,125.67347950768884,744,0.0296302250803858,0.020751382848533,622,,,0,8.172577004802694,5.75094,0.467008279803082,Proteobacteria,Bacteria,0.348658585917773,0.5587475930939771,0.28049453350882586,0.2937489063332182,0.48549159200218744,0.3934282421711963,-0.012700093840455442,0.5310656222125025
rhodovastum,15.940934065934066,15.09606520918774,364,38.53188010899183,29.148748766495167,367,19.54051630434783,26.20557970422733,368,16.916621253405992,13.695163739961483,367,8.791032608695652,6.519240107088069,368,10.005248618784533,33.457559838186484,362,53.577173913043474,66.71866363323755,368,0.0291118421052631,0.0219405284802984,304,,,0,4.407278537868818,7.2607165,0.3924201519452251,Proteobacteria,Bacteria,0.3551024451956782,0.5395727048523444,0.3207521256887744,0.17546362659253048,0.4148502791124547,0.3611482362883564,-0.9466246860695452,1.302166099103665
rhodovibrio,12.42857142857143,8.182385261733193,14,25.145454545454548,21.43050926302796,11,10.7,6.082054308815782,14,27.0,23.18036304222241,14,6.85,6.936608570586816,14,6.116666666666667,12.29285330687072,12,74.09285714285716,70.67103056019178,14,0.019090909090909,0.0113618180363403,11,,,0,6.246091688301767,4.162603,0.2847810550040558,Proteobacteria,Bacteria,0.13851207502401405,0.3257248772946333,0.06348178987167089,0.34477722134127736,0.45588538761377495,0.26567627022907414,-0.4905352586882393,-0.2801587001715578
rickettsia,18.561261261261254,17.891124578223558,222,44.82731277533039,31.41658647241501,227,21.04449339207048,31.678804464285907,227,20.95973451327433,19.49048127609085,226,10.435682819383258,7.524591239056146,227,14.288444444444444,42.19672094760633,225,69.19162995594714,112.16777127113322,227,0.0313065326633165,0.0221861160410641,199,,,0,9.131726745776886,1.3140997682119204,0.4778088235430064,Proteobacteria,Bacteria,0.44266550104904234,0.6024072627131831,0.39072487372147363,0.27891174755279596,0.5136950563062137,0.4456808882685418,0.22520230316537815,-1.7349980094718451
rivularia,28.15357142857143,23.42038495022939,28,59.18214285714286,32.66171224981856,28,27.975357142857145,44.34625279439923,28,25.95357142857143,25.799949499560928,28,14.10357142857143,8.401211647307617,28,21.64074074074074,60.007212766846486,27,97.10714285714288,202.97277126012716,28,0.0410714285714285,0.0251424512954257,28,,,0,5.253346045634802,8.37561425,0.1514358661577481,Cyanobacteria,Bacteria,0.6158850541452453,0.6369057312323632,0.5526725753193831,0.39153760936405696,0.5998832011064228,0.5593768342334943,-0.7367706043472885,1.8715869284183906
roseivivax,13.66,7.45105510798452,10,28.077777777777776,20.090531213595234,9,13.254,4.606780509929539,10,26.97,22.51552797515528,10,6.489999999999999,3.5616631570720507,10,3.82,3.086817850869151,10,64.6,41.7023047591164,10,0.0211111111111111,0.0078173595997057,9,,,0,9.006187216760067,4.219321571428572,0.1551485433706518,Proteobacteria,Bacteria,0.11560111155419883,0.2885983545017759,0.0446210694857598,0.3329097200339165,0.12406527339465798,0.1811591057940618,0.19406414652911588,-0.25119036116432236
roseococcus,15.378853046594983,12.388824337439711,279,36.90699300699301,27.675353910730056,286,15.715689655172415,13.298348300289383,290,20.11578947368421,23.36853841905494,285,8.779310344827586,7.222397847294103,290,5.9811188811188805,14.650913155417042,286,73.72034482758622,159.1201227377867,290,0.0261674008810572,0.0159875004779757,227,,,0,6.768376838082659,4.1368855,0.3573804532953137,Proteobacteria,Bacteria,0.2702905495030451,0.4987496274007398,0.15573890397378923,0.3481362071126276,0.4839838066459369,0.35137981892722775,-0.36099042982009677,-0.2932936088911255
roseomonas,17.1120527306968,15.259981135929111,531,39.31561338289963,31.201971624173428,538,17.356660550458717,22.247886115801982,545,21.139814814814816,22.898073497785443,540,9.70788990825688,7.822943733935974,545,8.402411873840446,27.875748839344357,539,73.09266055045872,145.2737650817706,545,0.0302954545454545,0.0207194950130793,440,,,0,8.078429315604412,4.951457571428572,0.3788955606838244,Proteobacteria,Bacteria,0.36023757026941206,0.5964609689971779,0.2701547706752463,0.3397382700229623,0.5430286741277482,0.4219240508185094,-0.03605198560042431,0.12273943490098121
rubellimicrobium,18.86653543307087,13.47013759846812,254,42.89543726235741,30.538336220265258,263,15.109776119402984,13.858487466388848,268,25.76768060836502,27.913359361772127,263,10.884701492537316,8.73579044746497,268,5.294318181818182,14.39275027122538,264,90.53320895522388,188.7682709805593,268,0.0317788461538461,0.0191412026087586,208,,,0,5.049862451626983,4.5545795,0.2859560354470342,Proteobacteria,Bacteria,0.3041657131290241,0.578073746191719,0.16290003446832874,0.42926259642501824,0.6327785407581206,0.4214361261944422,-0.7872415920333756,-0.07996134243011141
rubrobacter,17.134622823984525,15.585674092621597,517,39.757743785850856,31.538035667275167,523,17.37414312617702,23.884939349049606,531,21.613878326996197,23.208419190261143,526,9.718267419962334,7.719142195722632,531,9.076,29.86848199681218,525,74.44896421845574,147.5257634482893,531,0.0306235565819861,0.0215451528300356,433,,,0,8.401713529474335,3.3326535,0.1917892200363266,Actinobacteria,Bacteria,0.3704408134898769,0.6057722329849414,0.2910837692871954,0.34527803182800154,0.5328230458742824,0.4290795786928595,0.04413371023856441,-0.7040455835914425
rudaea,15.221475054229934,14.81625410303063,461,40.01459694989107,29.681562955426283,459,19.819045553145337,26.014897662520195,461,17.59783080260304,15.697728846445504,461,8.97592190889371,6.28729960925175,461,10.463596491228069,33.53574427978989,456,57.70086767895877,83.00097982204433,461,0.0292462311557788,0.0215620403778551,398,,,0,5.549576953614374,4.6850418,0.5209430737168789,Proteobacteria,Bacteria,0.3463365793295523,0.5543352885663712,0.31831434046275875,0.21121000219229216,0.39204619991879003,0.3644484820939529,-0.6632950665194042,-0.013329266923360854
rudanella,15.515662650602412,14.692037680385951,83,34.72359550561798,28.28599084060032,89,14.991208791208797,19.72049147658709,91,18.145454545454545,19.455229531230223,88,8.198901098901096,8.04000407000304,91,6.715384615384616,23.789110128034647,91,57.97032967032968,117.4324112883714,91,0.0273846153846153,0.0188146321945284,65,,,0,1.8084605208547144,6.635478,0.449685653391952,Bacteroidetes,Bacteria,0.34244515230856093,0.5156684313353165,0.23784315256675012,0.2782824935483919,0.5643697557398519,0.3877217970997743,-1.5912216756925013,0.9828329358700904
ruminococcus,16.447222222222223,6.615587053579755,36,45.013888888888886,17.85842982663974,36,16.173055555555557,8.32666519405988,36,21.96111111111111,13.570688534543386,36,11.708333333333334,5.151497701778442,36,8.230555555555554,9.401666096858865,36,65.32222222222222,54.78394504707228,36,0.0354545454545454,0.0239910021011666,33,,,0,12.063026626696177,2.6527339274193547,0.1807840009650335,Firmicutes,Bacteria,0.0894277369482842,0.22675393618921133,0.09217814326296814,0.17324170759907262,0.28037567714266354,0.17239544022843994,0.9522663247907331,-1.0513064574125486
rummeliibacillus,15.16864406779661,15.725226780640094,236,36.6786610878661,30.013620239492177,239,19.6752719665272,29.367806071174723,239,17.332773109243696,14.408943596549904,238,8.701673640167364,6.1082666573183655,239,13.335344827586209,39.17238017674888,232,55.49874476987448,53.18895244581645,239,0.0275362318840579,0.0216148409844005,207,,,0,11.236460742003295,3.559839785714286,0.3034606164914669,Firmicutes,Bacteria,0.3748126919375487,0.5635355380261483,0.3611797855231569,0.18820480677515705,0.3744439197984566,0.37243534841209347,0.7472493218648314,-0.5880128772554931
runella,22.233333333333327,29.668156730904663,15,56.80666666666665,38.62239296179404,15,37.9,59.41899503886422,15,18.13333333333333,14.08858031307964,15,10.14,4.015825835722604,15,38.273333333333326,78.32926352142937,15,69.01333333333332,61.88467230798485,15,0.0386666666666666,0.0324844285041017,15,,,0,2.982900405058936,7.040127777777778,0.1931968370937106,Bacteroidetes,Bacteria,0.8116139876523212,0.8020572039805842,0.7453708914803444,0.18248622802721945,0.1687179398645856,0.5420492502010109,-1.2999198573678108,1.1895030202291645
saccharomonospora,18.109523809523807,12.909512649239812,42,38.03095238095239,26.04470348379211,42,16.455714285714286,5.660147435318893,42,18.147619047619045,12.290611886080468,42,10.1,8.059141151361041,42,4.297560975609756,3.5779524734740438,41,50.71904761904763,25.917290942584163,42,0.0310344827586206,0.0175956219364377,29,,,0,6.907611210283738,4.6325710909090905,0.3673162132090286,Actinobacteria,Bacteria,0.28660256785708593,0.45356949906317195,0.058087897852490265,0.15039196327651283,0.5662512879556336,0.3029806432009789,-0.32645547716651485,-0.04012806052149771
saccharopolyspora,15.946468401486989,13.486763708061872,269,32.138909090909095,27.27051920634582,275,13.146964285714288,7.448514013029991,280,22.29783393501805,26.824577653816952,277,9.374285714285715,8.240201057405207,280,4.748375451263538,7.188520379732533,277,84.11714285714287,186.85539420381195,280,0.0292233009708737,0.0168892703932494,206,,,0,5.6230683971105,7.469231571428572,0.3185551656770693,Actinobacteria,Bacteria,0.3046865725351282,0.4875329474812262,0.08095137037886609,0.40982752300208763,0.5840528554901762,0.37341025377749687,-0.6450666400076177,1.4086627037451906
salinibacter,13.877272727272723,11.282067756139504,44,23.880000000000003,20.6460716052055,45,11.4996,5.966051222012217,50,24.5265306122449,29.349664787340448,49,7.8900000000000015,8.033329804950252,50,6.625,11.863702913024694,48,95.752,172.18416841585997,50,0.0223333333333333,0.0143077826261849,30,,,0,7.615968512393629,3.8077888521739127,0.0256894818252204,Bacteroidetes,Bacteria,0.23561830267420628,0.30399060888997503,0.061998741921008176,0.45490107032636623,0.5637135509362791,0.32404445494956696,-0.15075830193987536,-0.4613758264127115
salinimicrobium,16.87323943661972,9.039373520430004,71,43.05211267605633,25.09289517632391,71,13.30527027027027,5.1356826447243815,74,21.28630136986301,13.321008001862792,73,10.166216216216217,6.466293575932382,74,4.834722222222222,5.291985961310791,72,56.79864864864865,34.3859380833919,74,0.0387931034482758,0.0206114928089566,58,,,0,3.9848996824494742,3.2623155,0.1850184128246214,Bacteroidetes,Bacteria,0.16535963024708325,0.4271979231730975,0.05138284840666787,0.1687848367226898,0.4096446470612715,0.244473977122162,-1.0513892894012224,-0.7399698845350395
saprospira,30.91818181818181,32.4341122333206,11,74.74545454545455,41.25640225798569,11,45.74909090909091,68.52201185816794,11,27.62727272727273,23.451485705988475,11,13.30909090909091,8.029004240309572,11,49.51818181818181,89.80696875167115,11,93.66363636363636,74.15040489069865,11,0.049,0.0338132124077753,10,,,0,2.588814601210215,5.4078805,0.149460386356701,Bacteroidetes,Bacteria,0.8982652834455529,0.8750372100434128,0.8617489190890162,0.34961684055825537,0.5632882672124638,0.7095913040697402,-1.3976668027679704,0.35585204321452263
sediminibacterium,16.734234234234233,16.35566183711659,444,40.78606194690266,30.106776063623222,452,19.08028571428571,25.77863439610173,455,20.57622222222222,22.704940720807063,450,9.4389010989011,7.281023771407463,455,10.570066518847009,33.71703973753082,451,73.470989010989,149.18900864970968,455,0.0285933503836317,0.0205143066220149,391,,,0,12.737431821628483,2.590789137254902,0.3759232042250492,Bacteroidetes,Bacteria,0.39456283416125854,0.5661165891331816,0.31529381952031077,0.3362907932022883,0.48974782900837177,0.4204023730050822,1.1195422000514859,-1.0829440257789473
serratia,15.583999999999998,8.067407679463502,25,43.728,28.912058038126585,25,15.0648,6.729247184244808,25,16.868,9.306615926318225,25,9.696,5.17707124411734,25,3.964,2.479227030077453,25,46.16400000000001,19.358242861031236,25,0.034,0.0178885438199983,20,,,0,11.569906954651248,5.272298233606557,0.2314100951591843,Proteobacteria,Bacteria,0.13491008052983672,0.5330147588282627,0.07175586338157523,0.09712675855459899,0.28289003358407433,0.22393949897566962,0.8299555457969706,0.2866050054748517
singulisphaera,15.824228028503564,13.267645292402946,421,41.9287037037037,28.93348737340832,432,18.12543981481481,21.392230950738483,432,19.06107226107226,17.142823619558946,429,9.565046296296297,6.801208129179195,432,8.844392523364485,27.226694975744653,428,60.0111111111111,85.74886884004509,432,0.0298918918918918,0.0205213667270482,370,,,0,2.976849299621781,9.7418435,0.449287259699033,Planctomycetes,Bacteria,0.29782207502877944,0.533608497438466,0.25921559936534655,0.2370053685300496,0.442572997507173,0.35404490757396295,-1.3014207413555101,2.5693723464704368
sinomonas,12.946496815286624,12.164658397632031,157,24.91168831168831,22.46892101348124,154,12.109426751592355,8.626034329807837,157,14.993630573248408,13.769106452623376,157,7.328025477707007,6.903082128378715,157,2.955844155844156,2.844832191496729,154,43.259235668789806,44.42449797043151,157,0.0243589743589743,0.013606832423241,117,,,0,4.721631352111836,4.447615333333333,0.4621842439266184,Actinobacteria,Bacteria,0.2632679241787849,0.3544959586850305,0.0960054447210275,0.17678352574143655,0.4525891127056522,0.2686283932063863,-0.8686542870597039,-0.1345920244727399
siphonobacter,16.734920634920638,15.77946970295589,63,46.16060606060606,27.85995128820016,66,20.358030303030304,29.432828099025077,66,25.38939393939394,21.68540188725252,66,11.943939393939392,7.205428056208283,66,18.97272727272727,40.07171473344162,66,86.70151515151517,85.25911725201051,66,0.0319672131147541,0.0240013660813398,61,,,0,3.4035244062480765,6.17007475,0.3815580033965267,Bacteroidetes,Bacteria,0.37651200326131,0.5038642326325545,0.3620110632745386,0.31809172543426395,0.482315359507852,0.40855887682210384,-1.1955905187397837,0.7451337346825658
skermanella,18.047814207650276,14.5695002548123,366,42.33796791443851,30.67666021891293,374,16.613763157894734,19.371291308589303,380,23.612266666666663,25.76979347111016,375,10.487368421052633,8.289510708086159,380,7.208488063660479,23.62457771986648,377,82.70026315789474,170.1093093394395,380,0.0319032258064516,0.0202873449461734,310,,,0,4.805673507816398,8.5315825,0.3945877479272145,Proteobacteria,Bacteria,0.338606324568979,0.5819062635159886,0.23337878349011387,0.3909993153949331,0.5889009143226354,0.42675832025853,-0.8478089180442826,1.951245865986223
smaragdicoccus,17.376744186046515,13.318112148193546,129,41.06058394160584,26.88119930596649,137,15.675693430656931,8.275324304611914,137,23.05037037037037,28.369162557082294,135,9.856934306569345,7.703950434492893,137,5.363703703703703,3.6052740680263407,135,88.85839416058396,207.3068224248129,137,0.0253846153846153,0.0145944286452093,117,,,0,3.950576036313695,5.3156805,0.6495025987605639,Actinobacteria,Bacteria,0.2994030905024723,0.4767461333529909,0.09152177279060356,0.437398817397996,0.5313294122509784,0.36727984525900825,-1.0599027439129112,0.3087619845406956
smithella,18.183333333333334,20.06633850946581,18,39.19473684210526,31.487519109150576,19,22.23894736842105,39.39567882321004,19,21.25,15.65425144282837,18,8.742105263157896,4.62364884641673,19,16.157894736842106,51.716903703286135,19,58.3842105263158,31.920600508795346,19,0.0327777777777777,0.0253923461269348,18,,,0,14.178096289761156,2.8212532333333336,0.213500812567025,Proteobacteria,Bacteria,0.5108101641157468,0.6043725800970279,0.48938168552600414,0.21043391776199408,0.22847828443960755,0.40869532638807604,1.4768769472847847,-0.9652372165973439
solibacillus,17.39828431372549,16.153295797086006,408,45.49519230769231,31.11170509145824,416,20.633365155131266,29.46583058631578,419,20.180963855421687,18.07461050652153,415,10.08400954653938,6.921740050051202,419,12.36722891566265,38.155841585967686,415,64.11050119331742,89.08884085059292,419,0.0323398328690807,0.0238380558376147,359,,,0,8.565398975505605,3.8527102,0.3751203111947084,Firmicutes,Bacteria,0.38822315169786437,0.5939599709504552,0.36243298541895635,0.25363803826570547,0.4544235345827185,0.41053553618314,0.08473337711253573,-0.4384327797224962
sorangium,16.731428571428573,12.50141473778759,350,41.47520891364902,27.80001252759512,359,15.271625344352618,14.575262830476762,363,21.945251396648043,23.201963534179267,358,10.25785123966942,7.805764466468741,363,6.378611111111112,17.478754736719498,360,73.14352617079889,144.96925805079147,363,0.0290301003344481,0.0186110605326771,299,,,0,1.6337113616626826,14.6904775,0.3792975304958861,Proteobacteria,Bacteria,0.2738177588437235,0.502203520531546,0.17206368919586326,0.3451627964699608,0.5413396315523185,0.3669174793186824,-1.6345655270960506,5.09682858741724
sphaerisporangium,15.587078651685394,14.219207458134171,356,35.474293785310735,29.875248458598985,354,16.154805555555555,19.67590778178468,360,18.4463687150838,20.625887997475324,358,8.474722222222221,6.759332756257175,360,7.098314606741573,24.22726313147213,356,63.82583333333333,133.98619341991463,360,0.0262629757785467,0.0175558645868488,289,,,0,2.571538947223644,8.555188333333334,0.3293810562032038,Actinobacteria,Bacteria,0.3276324225258396,0.559701696808082,0.23727316982722485,0.2991790911660895,0.4384558669099459,0.3724484494474364,-1.4019517640390584,1.9633022659505532
sphingobacterium,18.566304347826087,16.515163043939136,92,47.86774193548387,29.33322482342121,93,20.4686170212766,30.434351439272856,94,23.43617021276596,17.847820571529503,94,11.758510638297874,6.986013824478134,94,15.937234042553191,40.80658281294044,94,74.60957446808511,70.2249504861678,94,0.0386904761904761,0.0232731171202613,84,,,0,7.643869419778701,5.232951768707483,0.330081380285052,Bacteroidetes,Bacteria,0.39955965578029257,0.5446839486783912,0.37481509442769645,0.2495897712844116,0.4607428460258708,0.4058782632393325,-0.1438379093650887,0.26650926425245397
sphingobium,17.979037800687284,16.62558913973859,291,44.56101694915255,32.6625866028419,295,20.80057239057239,30.09366341460944,297,19.44222972972973,16.491164776613513,296,9.94814814814815,6.936010975211058,297,12.903716216216216,39.13535251727518,296,60.78383838383839,78.02802516335213,297,0.033671875,0.0242008294704711,256,,,0,10.021840160970756,4.4901933454545455,0.479771604083453,Proteobacteria,Bacteria,0.4030190622248476,0.6369299567690903,0.3704595493235564,0.22537306669506332,0.4558266328365727,0.4183216535698261,0.44598129734681763,-0.11284580875687437
sphingomonas,16.26342525399129,14.952467241986364,689,39.69956958393114,30.00468090567299,697,17.947539118065432,23.526551722643617,703,19.60487106017192,20.486321273206475,698,9.32873399715505,7.17705861284939,703,8.929597701149426,29.81541512088551,696,66.77752489331436,128.92345796118153,703,0.0297952218430034,0.0208771509100653,586,,,0,10.878673477846656,4.044610778106509,0.3480854860687105,Proteobacteria,Bacteria,0.35060383705812687,0.5632878575653143,0.2865019426347349,0.29668778412653857,0.47952611382168925,0.3953215070412808,0.6585056730633725,-0.3404218308876068
spirosoma,16.826966292134827,16.818295382083463,267,38.83079710144928,31.421701141648043,276,18.40064516129032,26.063453621693792,279,21.541970802919707,25.92800735367988,274,9.272043010752688,8.020989088321835,279,10.755395683453235,33.464442409810864,278,82.09569892473117,175.60653179825405,279,0.0289732142857142,0.0211617557662597,224,,,0,3.8949248864431176,7.1888421,0.2644446383044672,Bacteroidetes,Bacteria,0.40905612449574913,0.6025489739031079,0.31893510683828463,0.393823479689578,0.5625002282008092,0.4573727826255058,-1.0737061589426584,1.265457100045681
sporomusa,16.720454545454547,14.523220357854646,132,45.35725190839695,30.283138315505777,131,17.868636363636366,26.05486453745696,132,20.4969696969697,17.306509120060547,132,10.657575757575758,7.503679720334686,132,11.062121212121212,34.26353085441063,132,58.28863636363636,50.60586160377721,132,0.028,0.0209510708180048,115,,,0,8.68506123157964,5.066170384615385,0.27815969424214,Firmicutes,Bacteria,0.33715647729665105,0.5710030252707656,0.31882529921051805,0.2399272028126005,0.5116390637847158,0.3957102136750502,0.11441376624783836,0.18132764643684693
sporosarcina,17.055223880597016,15.643205271204344,469,43.98953974895397,30.133580580703,478,19.93118503118503,27.61696485045213,481,20.29014675052411,19.698048558048225,477,9.914760914760915,6.858319946955121,481,11.422105263157894,35.76281564558765,475,68.26340956340955,118.40370134283806,481,0.0313970588235294,0.0230320616438064,408,,,0,11.541482243999427,3.46575935,0.3925413689798017,Firmicutes,Bacteria,0.37224313864237946,0.5668592569065345,0.33879605802178997,0.28261688452889017,0.4481881549618037,0.4017406986122795,0.8229052318476626,-0.6360633462125965
staphylococcus,16.344736842105263,13.158510097394478,114,39.12702702702704,31.91413749406636,111,14.355,9.037236366856988,114,19.266666666666666,19.48555928499276,114,9.62017543859649,8.032788777514952,114,4.705309734513275,5.025094894412525,113,57.714035087719296,108.46385954695587,114,0.0282608695652173,0.0176416524887055,92,,,0,22.43177807876604,2.7639360456534345,0.1106901575534684,Firmicutes,Bacteria,0.29440310966369276,0.6161928164047294,0.10126248015997864,0.2788238885653796,0.5636603578432418,0.3708685305274044,3.5240762508401327,-0.9945112917694177
stella,17.666101694915252,15.663273650094853,59,37.60491803278688,27.36092363346864,61,16.544262295081968,22.815435086728485,61,17.89830508474576,17.511409989956636,59,9.118032786885244,7.4408222707960014,61,8.703278688524588,29.373207560706945,61,55.96721311475409,63.26026588971279,61,0.0306666666666666,0.019586637374403,45,,,0,3.945050252650452,5.8300905,0.7030506713709003,Proteobacteria,Bacteria,0.37287183676634167,0.4900377661426748,0.2774106322339872,0.24358474354988188,0.5054590035082068,0.3778727964402185,-1.0612733298836545,0.5714908032218599
stenotrophomonas,18.19184782608696,16.98979085475133,184,45.84947916666666,31.421888521559996,192,20.963108808290155,30.454851704914077,193,20.17864583333333,17.018013623376483,192,10.213471502590671,6.556368156741639,193,13.8860103626943,39.71995800208495,193,66.16373056994819,93.40450075349882,193,0.0351807228915662,0.0244632783938966,166,,,0,12.62153267052257,4.516091784409257,0.2831990316080918,Proteobacteria,Bacteria,0.41442870005467036,0.6025541656035055,0.37507718122025513,0.23477747342307034,0.41850065924229224,0.4090676359087587,1.0907951914446408,-0.09961848760787341
sterolibacterium,16.709302325581397,16.181933483741364,86,48.29651162790697,25.45237974624224,86,22.032209302325576,31.425506553123103,86,23.59186046511628,18.23289344993744,86,12.040697674418604,6.655689788921015,86,18.14651162790697,42.616002787338594,86,83.23720930232557,76.79289955919506,86,0.0352439024390243,0.0224007059939503,82,,,0,9.820988835354395,2.749214,0.2974654801749889,Proteobacteria,Bacteria,0.389120307366146,0.43715809534487565,0.3874865724106365,0.25646343531674815,0.4282658291328083,0.3796988479142429,0.3961632035032026,-1.0020304023292765
streptacidiphilus,16.43791348600509,13.534979728377811,393,44.41291139240506,29.07023981712438,395,19.57868686868687,22.688116374005904,396,20.193181818181817,18.13803134970297,396,9.992676767676768,6.8310921273408685,396,9.135641025641029,28.43238470882636,390,65.99343434343434,103.1586997003725,396,0.0305014749262536,0.0220418341668622,339,,,0,2.586637683218984,9.66505675,0.430151869159695,Actinobacteria,Bacteria,0.30619707428930304,0.5373974719823047,0.2757829190309414,0.254770118952559,0.44551115219365234,0.3639317472897521,-1.3982067539206162,2.53015442279503
streptococcus,21.935294117647064,24.71517610643284,85,48.80697674418605,38.59751528332506,86,27.963604651162782,47.35645502712359,86,20.974117647058826,22.469461566340048,85,10.247674418604651,7.073342279193905,86,22.829411764705885,62.34047799045522,85,78.68023255813954,165.30804956719436,86,0.0402597402597402,0.0281898650121871,77,,,0,34.55902591548734,2.0544560536407346,0.1044894937987895,Firmicutes,Bacteria,0.6564480101901449,0.8013679227665352,0.5911566741079071,0.3320874211000593,0.46932886276626845,0.570077778186183,6.53205426114482,-1.3568697999232608
streptomyces,16.33151260504202,14.99622303857548,714,39.56527777777778,29.92240618891029,720,17.86677197802198,23.23332981865444,728,19.71701244813278,20.44881390091216,723,9.341346153846152,7.223713954905472,728,8.736061026352289,29.31878953876665,721,66.4342032967033,126.98824766826584,728,0.0296217105263157,0.0207920984160352,608,,,0,8.328481635432647,8.404893360416667,0.3040047164998636,Actinobacteria,Bacteria,0.3519746098234878,0.5610082872779806,0.2827532308048769,0.29601826650963237,0.4841132045841021,0.3951735198000159,0.025969660992093635,1.8865408875012355
streptosporangium,16.951508120649653,14.098581201891532,431,44.52426303854875,28.22138093334908,441,18.3083595505618,22.544999980143416,445,20.96068181818182,20.830051545064787,440,10.130786516853933,7.169138724817206,445,9.01941309255079,28.54688106710233,443,69.66898876404494,130.2483621315027,445,0.0298677248677248,0.0209263826630826,378,,,0,4.094240098802063,9.525577166666666,0.5467040444797556,Actinobacteria,Bacteria,0.32385346751337407,0.513878296642272,0.27395323948988387,0.30282347048353714,0.4787474410345922,0.3786511830327318,-1.0242690744559768,2.458916876558939
subtercola,14.16153846153846,17.362098419789632,26,36.41538461538461,28.89933829426123,26,23.155,34.225081007939195,26,12.184615384615386,7.198593879790264,26,6.892307692307692,3.127800898640842,26,14.126923076923076,44.01622026201076,26,41.638461538461534,23.433686469236157,26,0.0225,0.0250651325463325,24,,,0,5.305334448825014,3.9582801428571432,0.4821242061154425,Actinobacteria,Bacteria,0.4260922763182846,0.5326623352488343,0.42327788859322485,0.059497945586780454,0.0814085170597224,0.3045877925613693,-0.7238756775104268,-0.3845141809878386
sulfitobacter,43.92857142857142,34.680595961772866,14,78.82857142857142,45.20189629397674,14,63.126428571428576,79.3359252804799,14,22.192857142857143,11.779477870478765,14,11.77857142857143,6.661390311272931,14,70.1,104.65730890717715,14,71.57857142857142,29.35412901296664,14,0.0553846153846153,0.0405412104356757,13,,,0,13.048630808410248,3.908456047904192,0.0324145576319462,Proteobacteria,Bacteria,0.968642672336579,0.9843542800643114,1.0,0.1412680709025004,0.42882629685781115,0.7046182640322404,1.1967303404830023,-0.40996124774168685
sulfobacillus,15.1,21.30856635252593,17,26.07647058823529,33.128566400686665,17,26.98823529411765,40.67504720883771,17,13.358823529411763,6.219230139608259,17,6.123529411764706,3.1381780963969974,17,15.958823529411765,55.053031919499325,17,45.61764705882353,22.396881348028057,17,0.0342857142857142,0.0244050075927952,14,,,0,8.22678375182003,3.6466255714285714,0.1749935952754952,Firmicutes,Bacteria,0.5497264272940847,0.6498407724298534,0.5057378422001854,0.04201601504081208,0.08242878924869859,0.36594996924272677,0.0007450591929122453,-0.5436880644426961
sulfuricurvum,24.8,28.65869352021677,29,52.126666666666665,39.71884754842104,30,37.255,58.62016116343922,30,33.027586206896544,24.14530265691629,29,13.053333333333336,6.784807233474088,30,47.74666666666669,74.57265715664354,30,126.15666666666668,102.66799750966062,30,0.0451724137931034,0.0306618294178809,29,,,0,13.397101053402892,2.015361375,0.1784902421134058,Proteobacteria,Bacteria,0.7799897279036376,0.8324364674461117,0.7351581551255342,0.3620016770087875,0.44096048340120503,0.6301093021770552,1.2831630454376612,-1.3768369442944823
sulfuritalea,18.25460526315789,20.60079995494224,152,46.766447368421055,31.32599357383481,152,25.47486842105263,40.252984192559104,152,19.31907894736842,14.86658876130296,152,9.959868421052631,5.757761934912613,152,21.738157894736844,53.35526679342369,152,65.49605263157896,62.35723815146087,152,0.032551724137931,0.0254345377157175,145,,,0,11.14475621956197,3.6788601914893615,0.154666885117198,Proteobacteria,Bacteria,0.5275536644220984,0.5998972221080907,0.5003419539648797,0.1963739074439488,0.3399827647950949,0.4328299025468225,0.7245034201843411,-0.5272246137920331
