genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n,ko_per_mb_tier1_z,ko_per_mb_tier2_z
jiangella,3.804052769610141,7.6234484,-1.2537192288623051,2.3828327715888635,0.923403318937696,366613,4.577502354369839,372892,121.7038928662823,100275,167.36924006977046,140022,44.04205148704078,195254,30.769925283994144,141616,236.0603114362348,240409,13.316507961624133,120559,1.7424882958899257,96619,0.4085932673013383,994,0.1095776423249713,195,391469,0.0376305262160391,0.0547861326107191,0.043639868949919,0.0336969218295707,0.0502671694587085,0.027266541006688,21694,21694,21694,21694,21694,21694,11.496301056503317,13.2695124443772,33.09415344268178,17.458994302517503,18.14692914980307,7.123780553428171,53.46234284974571,0.1793790488339305,1.5943208179986117,1.0196972697286648,2.080306948010384,0.936672126222817,0.1456755392239236,0.317359281609142,0.1278671786348072,0.0300218967707619,825.0,828.0,835.0,846.0,803.0,838.0,846.0,582.0,-1.3868023051805831,-1.2017985971976264
janthinobacterium,5.735800862649313,6.2763685250000005,-0.7493150474764707,1.5575295592727512,1.1292939862554587,147957,4.697005404725752,187284,95.88080346091988,40272,140.39957166411986,54268,32.41203142701635,100959,27.051584637161103,69680,206.10136084079863,97367,13.70461211920298,76904,6.8041281654989865,46535,0.1465880489523858,734,0.6434299677794248,120,205586,0.0353172208706318,0.0623358281520817,0.0426171711588796,0.0315128891053683,0.052268275651804,0.0237356765677801,17011,17011,17011,17011,17011,17011,11.331588146367102,13.723641062237231,34.504040604798824,16.697691629052933,16.02771699687989,6.950977078337187,65.5861683303171,0.2070908816968343,1.9311375052923363,1.1422232126153589,2.162770634273574,0.8500958164314536,0.0171534564564154,0.3190099936881529,0.0997594467912274,0.0,864.0,868.0,856.0,871.0,829.0,864.0,871.0,649.0,1.2105681258200212,0.087057750380437
tatlockia,5.97441398823221,3.347608659090909,-0.6870101026903205,-0.2368071911276512,0.8518521636567941,11640,6.558555176946504,15838,256.2435043852486,4019,273.89003970172104,8149,200.56498417559172,4949,46.00577887151137,6013,525.6911066103401,8055,13.21406857892075,6622,17.210007773538997,1230,0.4398302611411241,68,0.0946134344752016,35,18570,0.0352854839028194,0.0635443738783446,0.0437005570628911,0.0317023325836716,0.0525685243328485,0.0218965526341168,2739,2739,2739,2739,2739,2739,9.508514407805665,12.92830715890338,37.69466768971972,13.23992083380475,4.876341367070719,6.451533787887759,42.569532941962656,0.358719003066731,1.4319500104070355,1.1436604905989407,1.8958550226671649,0.5957368189529169,0.0070239681506547,0.249188070843441,0.0903570866258373,,102.0,102.0,102.0,107.0,105.0,103.0,107.0,72.0,0.2501306425596591,-0.5225401047858481
archangium,2.460879409943036,12.59712275,-1.6044390051019957,5.43000873661414,0.8225371212794328,11617,7.35192725708373,12244,199.77156148243972,1164,145.9998988032472,2780,51.43674443697982,1903,25.041368142874862,1428,270.965371778802,2569,16.08825587069705,1923,3.669100835061824,374,0.1390878107462216,277,1.7645901483989948,8,13263,0.0275529208171709,0.0568808525682931,0.0338602188591039,0.024410009095884,0.0506707076829996,0.0237957305330603,2569,2569,2569,2569,2569,2569,8.221713453738497,12.08842913895842,28.53467669412887,8.205600807703515,2.3720930413509067,6.323364413032036,34.25852210090888,0.0143649158177697,2.174461305968411,1.1260037455959702,1.8044776705355872,0.5251488624034292,0.0169491217257038,0.2067177504845305,0.1287617096990226,,65.0,64.0,65.0,65.0,63.0,65.0,65.0,32.0,-1.100016495315608,-1.4564315283647933
rhodanobacter,8.667369023284753,3.922759018181818,0.0161549657050621,0.1155649641779076,1.0967432305632203,290527,5.67032698119343,324970,98.71895444197176,55457,169.35295386382538,92855,68.207978813856,134359,33.79924450241522,135034,251.42773658679508,152654,13.883648797873214,100798,4.035521390497155,69928,0.1124484941128446,3160,3.476258978679415,193,351704,0.0324298287696025,0.0605761183588616,0.0399839597389803,0.0294648879970187,0.0537048073351709,0.0251103583800822,31639,31639,31639,31639,31639,31639,11.188714044926517,13.779817433098325,32.26234465981981,16.852113063299647,17.72131494469199,7.187337056489992,56.18122207327849,0.1126974472375186,1.8594679115832893,1.1170253674587516,2.09439484926872,0.9006817257426225,0.1457133235415652,0.3013101986081255,0.1298861360000877,0.0289418667302517,2091.0,2093.0,2073.0,2109.0,2031.0,2086.0,2109.0,1508.0,1.6189515045623106,1.0261613568691736
herbaspirillum,8.237288786548458,5.46296253125,-0.0961444953493548,1.0591874846730134,0.8939181314118473,700641,5.262931842816954,871631,195.4321360386826,131876,184.18363339934,256213,75.67422354172673,202820,37.93270178610915,197919,318.8933637876512,294078,15.551399473812182,245772,10.589999396589429,58042,0.3047086855403674,5819,0.5023119250827907,395,933809,0.0344501324597244,0.0601507118209189,0.0413276965852031,0.0309388441791808,0.0520229607113666,0.0259759609570184,65931,65931,65931,65931,65931,65931,11.139628928300688,14.916143164582596,31.978987327530568,16.164714233238914,17.020141676517163,7.422852281659099,58.4102291825763,0.0958198089985681,1.812339934039452,1.287938662604399,2.1876077585971982,0.8599474185390314,0.1848753768885716,0.2980889753151222,0.1331005398351817,0.0379362946318802,3003.0,3010.0,2982.0,3041.0,2938.0,3000.0,3041.0,2120.0,1.063967928293068,0.4940062113120914
georgenia,7.503190561259117,4.398129,-0.287826949038908,0.406805580502309,0.9432255084153855,219758,3.661857041460439,223002,170.6751126117775,31080,252.2272141824436,42143,49.738068698197736,153683,24.28804221783665,148376,237.9651578730524,172912,17.80751948907767,56593,1.3124775133117634,123108,0.7268459513657357,635,0.014499940546846,30,233094,0.0381565766584164,0.0516170371449289,0.0446605873127606,0.0334145032006504,0.04951469115521,0.0286558421942088,12010,12010,12010,12010,12010,12010,11.61906837203423,11.972080491236053,32.37605653471781,17.606427623512744,19.1397165277698,7.486151610317237,50.777601105391135,0.1332794282104263,1.825341885454536,0.9052445434372942,2.109161784528637,0.9101253017585018,0.1878593652291374,0.2945428989689032,0.1390142311995802,0.0382513189144219,759.0,759.0,777.0,783.0,710.0,780.0,783.0,536.0,-0.8888712426773939,-0.405237351464992
pigmentiphaga,5.165067023290632,6.195466555555556,-0.8983409665744388,1.5079640832350367,0.8564215433634914,112040,6.094496833436658,136593,171.072573311447,30141,210.42920090557945,54672,62.60873251412113,51527,47.47211868038068,36094,353.4809066836752,63647,12.957718728146432,54045,8.496614815105598,12803,0.1825535647036896,589,0.1693751390742447,81,147887,0.0325281382381436,0.0619829249375563,0.0413654329299199,0.0292889303519683,0.0524352565305955,0.0249015006764944,12984,12984,12984,12984,12984,12984,8.145946656913726,11.569627030799303,27.755065429254405,9.703574513382568,3.845720926979152,6.733936269468706,36.88572512310614,0.0196206915525905,1.860134025700688,1.0131960265105926,1.8569243279790209,0.5495027375474613,0.0159230729272799,0.2573960310023275,0.1120908298878637,0.0,494.0,496.0,485.0,498.0,479.0,495.0,498.0,341.0,2.344177335225233,-0.4956429089649678
glaciecola,9.400284246690315,2.872253571428572,0.20752852244324,-0.5280386823846447,0.8130637567944403,11632,6.3246395131316335,93800,38.805880444900026,39466,143.37701647426394,50141,124.17232676729904,51425,55.96177584988957,12663,352.7229376579397,49019,15.95845167264248,31315,24.59579299181641,476,0.2157698834408251,277,0.041340470360655,156,106314,0.0391503721388891,0.0554277409366628,0.0503702520182391,0.0376803745218322,0.0526932991842567,0.0232276398207917,8157,8157,8157,8157,8157,8157,8.241349555947057,14.258386001737753,25.979557991872987,6.741653955536882,2.523680916740394,6.41977851353532,51.07039540579774,0.0151058419168946,0.9410467883790944,1.5966055167634088,2.4646952983931683,0.3678911284966508,0.037709881380715,0.2345750430748795,0.1154660635843619,0.0,861.0,861.0,832.0,863.0,858.0,833.0,863.0,722.0,1.304539733438773,0.4929173512881012
pirellula,4.452790953709898,6.288191,-1.084325375769507,1.5647727278302406,0.5466860764844701,14181,3.38488599737629,14382,23.695746539329463,9881,124.3409725210651,10501,18.66800320656798,11233,27.29305669100802,2139,235.09166340944023,11785,6.679651673002428,10480,1.031579273059335,1198,0.0470463608882834,71,0.001585,4,16026,0.0331927256019603,0.0574428368282555,0.0361228588641466,0.0289048772667024,0.0501129980416475,0.0272852889114203,1306,1306,1306,1306,1306,1306,9.245534785048315,10.782594646899572,32.28301407348759,10.55976771063474,1.775920172910198,6.343270574796695,41.04777022640136,0.0194298948546062,1.6115329466779256,1.0836493803288865,1.6795824836391091,0.7267551278615212,0.0048334070138798,0.2309530250221888,0.0934318344693482,,65.0,66.0,66.0,66.0,59.0,66.0,66.0,47.0,-0.3650285706588194,-0.7163213574714659
bdellovibrio,4.465823773077308,3.8066885,-1.0809223396242371,0.0444530922774754,1.0267028206992492,558979,5.98816400796864,739184,134.53542287219557,116531,185.7096188229609,216044,74.10124767107905,228996,35.20538903259701,194867,269.8037457879708,304247,14.74387897388078,193915,4.056403218524202,106920,0.1751630855468479,4135,2.0133384554577773,203,793020,0.0343617945676354,0.0583836624382274,0.042705110547227,0.0314025155545862,0.0527974357656431,0.024141324867652,54283,54283,54283,54283,54283,54283,10.329216220548902,14.944478879691966,30.611543532810995,14.849655278462976,15.440126057042283,7.260658876272241,57.52426040167564,0.1384553495168875,1.6927079405273424,1.3667844800205868,2.0584551626855903,0.8043858266839425,0.1010438067953657,0.3122407294131117,0.1118446635552293,0.0184925474388182,1858.0,1859.0,1852.0,1879.0,1818.0,1870.0,1879.0,1465.0,-0.5780150414407366,-0.4681173440961958
kribbella,4.346164427232663,8.743341545454545,-1.1121669281932236,3.068947550339033,0.9060809315138464,759547,5.438568315188996,797710,147.83492315050006,147385,205.5758981528004,246124,103.50174359039916,219730,41.75697519299932,178918,313.9215857623646,304946,15.650526263355404,232187,10.23996049465199,61860,0.2460209751487491,4103,1.750293015488784,392,863913,0.0342332618812264,0.0584394790412161,0.0404866468814601,0.0307647101450267,0.0521959100787528,0.0264723580513664,73231,73231,73231,73231,73231,73231,11.230901704008764,14.256678755345591,33.360484802554105,16.311955239977603,16.611130000643033,7.542267885636098,49.44296492195996,0.1713219236156873,1.6637692707897402,1.0995749983090783,2.226166210631566,0.8824760498472323,0.1065582124121629,0.3218305027765166,0.1322166601094684,0.0213789672567188,3155.0,3164.0,3211.0,3250.0,3080.0,3231.0,3250.0,2233.0,-1.2586515556685944,-0.9619673752137874
afipia,9.32736606932673,4.610090317073171,0.1884886519271207,0.5366659986658883,0.6504039401089201,32692,8.73872571585976,33675,192.0326527679593,4302,267.4539242310013,13444,89.7211096374007,4577,29.04372436043984,11983,683.0236150303397,13742,11.25009522871422,23552,16.797026669245827,945,0.1772142276530933,414,0.1088900293765759,20,38012,0.0336869361764045,0.0546870431405722,0.0379113489503103,0.0315981221758063,0.0531267767125306,0.0227995625304715,4639,4639,4639,4639,4639,4639,9.962416868899023,13.494814433986711,30.96232879066917,14.116018182103463,13.558874439371428,8.08834541911919,43.62976973016684,0.2118215836124499,1.5665818493355284,1.3095494345401166,1.9950564593765483,1.070919466399238,0.3209697046338546,0.2995379613010118,0.113817333648112,0.0545909027830339,304.0,306.0,305.0,306.0,298.0,306.0,306.0,207.0,2.8621291156987394,0.4429669846925401
enterobacter,14.901264912810218,4.966021370198189,1.6439050664201087,0.7547310495650671,0.6900822514416678,168647,4.248863407158414,187078,184.03185849832292,14264,231.7299030197813,28589,38.62786048875226,28508,33.68351568711684,33004,364.80182288625406,39685,17.048925521611178,31996,3.912304375278127,13266,0.5239420099234804,574,0.2043763181041187,50,198359,0.0321926228969731,0.0575325858213279,0.0378024043040222,0.028487740151125,0.0524735640390306,0.0232186132946827,10440,10440,10440,10440,10440,10440,9.88732788008083,13.105723870084423,29.620260984197635,14.131553240012504,13.403562995303892,6.284075183129758,39.80478596502929,0.174374609660152,1.5226816660332467,1.2615497800231688,2.0784236793080675,0.6943628192458485,0.1938847754568095,0.2203308412547259,0.1364271421181724,0.0393503521769528,921.0,921.0,901.0,926.0,917.0,909.0,926.0,613.0,2.928867529995748,2.240093396054597
erythrobacter,9.589780001702058,3.024052688888889,0.2570082923610719,-0.435037293534744,0.9412651090218286,802566,5.368125180975662,1054282,147.06689996891586,202993,173.4527273485912,312397,89.5786843300747,388527,36.65764737055555,296998,281.4021969735915,434326,20.03407730696591,344519,4.460344869981581,137967,0.2371960482511397,2794,0.0645389229992663,266,1112594,0.0348344037914703,0.0571243466164846,0.0413964171318352,0.032176103472005,0.0527758918853918,0.0250629204407661,71223,71223,71223,71223,71223,71223,10.108429303289151,15.18747988378649,32.11261383480603,11.13208739500308,9.20981569643024,7.67362570185809,51.274235314510776,0.1309909647871444,1.3246281925511392,1.484257359935662,2.252218332556554,0.7249051013081544,0.1492233599621768,0.3068038382875194,0.1610667847068598,0.0286410782554771,2173.0,2177.0,2161.0,2210.0,2123.0,2173.0,2210.0,1652.0,0.2093918223268641,0.1717217473347899
pseudomonas,9.759396394448476,6.660247967484395,0.3012973060482931,1.7927174964576111,0.9256711391618796,1162487,5.323753233851977,1483427,151.3841599240294,267450,191.76560892671225,424545,80.6745965202871,454568,36.111794987193946,349708,305.87171958901763,538343,19.799153374427643,455489,7.814121175457373,140257,0.2719897722264466,7893,1.078293125855026,446,1596930,0.0342354997323607,0.0591419239821914,0.0425647541195138,0.0320921938298057,0.0529808122383824,0.0245042988616786,108839,108839,108839,108839,108839,108839,10.168101201122578,14.710721973534255,30.396388471721338,12.4830752341093,10.938695685007763,7.253677628297586,52.183484454499975,0.0543944424800782,1.3757978235685857,1.4743343054415188,2.5134300419723394,0.6975647967369881,0.1861063735427098,0.2783141090152879,0.1335109512029872,0.0318982995914036,4845.0,4850.0,4727.0,4873.0,4748.0,4759.0,4873.0,3658.0,3.882418042457276,4.1109404393024205
ruminococcus,12.063026626696177,2.6527339274193547,0.9028046794473148,-0.6625297921767023,0.4966637281809785,247242,5.0672191078999145,259118,90.42753701324692,61865,106.89869494544858,157671,47.57805858704713,65570,22.68734170694971,57575,436.34642573854256,122707,9.807661695654836,176804,12.653220173438918,2033,0.3440981703253865,375,0.404938966530466,21,276001,0.0338684935434504,0.0608761040890814,0.0404057979222429,0.0325241520277542,0.0551036718223475,0.0214838377042295,15770,15770,15770,15770,15770,15770,9.784362519224928,12.1116742446208,28.597133261612097,11.676385614525486,10.867913088233042,7.300357982466672,36.67761585218789,0.018126467723001,1.0224332697187066,1.3076993341287435,2.26397602830544,0.6994030512270198,0.0116630586051402,0.2966529446412004,0.0792857166457166,0.0002823298512866,494.0,495.0,479.0,495.0,491.0,488.0,495.0,393.0,-0.9856504292078886,-1.3828380368749895
sulfobacillus,8.22678375182003,3.6466255714285714,-0.0988874945332112,-0.0536112107934352,0.5461279428218475,5512,7.894165138736674,6762,146.90209436813808,1353,109.63764367869804,4669,149.5456310142059,2378,20.015582805835702,4143,239.84923729783097,4215,11.330502205661332,4568,0.8487678651344901,141,0.2495858110781277,28,,0,8870,0.045364622398695,0.0544643763499784,0.0507929651609999,0.043885679785093,0.0501296439084121,0.0226077340040613,1214,1214,1214,1214,1214,1214,15.858498898540509,8.752636570454692,29.42651438400869,25.854071441133915,34.50710633473776,7.255087850776115,22.26843133737909,0.01836942833721,1.4380942523461036,0.7405028031547962,2.499233777122591,1.3088769571235062,0.010712698295103,0.5006062651899754,0.0622165059853193,0.0,44.0,44.0,46.0,47.0,43.0,47.0,47.0,40.0,-0.5336541271587917,-0.6005754960910742
amaricoccus,12.176342665011768,3.695691,0.9323929491344544,-0.0235507395732955,0.8955937976080885,482877,5.14325262743048,606826,108.95241517777052,161732,142.47732279387347,253063,86.64329237792536,212923,38.35100072289743,111269,254.963687338474,266512,15.285226232041524,253351,7.501459798458303,21067,0.3166972666026389,1822,0.0984803918804697,274,653255,0.0342669683546713,0.0588376009196873,0.0429298319175221,0.0324990302125577,0.0528380533791446,0.0243738678419481,47482,47482,47482,47482,47482,47482,9.894009939261974,12.877504495244269,33.080924178434785,13.474350174726377,9.399864602346089,6.9969672641573935,40.36746948582872,0.1552364385850239,1.7743385428617495,1.212010415543055,2.3879742032393625,0.9078408077431076,0.1770537757418346,0.3145091399765665,0.1148426974814129,0.0368417243497264,2119.0,2125.0,2142.0,2176.0,2084.0,2157.0,2176.0,1551.0,0.5974440417335228,-0.0838955736002896
xanthobacter,9.853336398430391,5.07442332,0.325826244877648,0.821144689211168,0.6774499732791105,42831,5.7680843369580135,47186,144.51619676646789,11936,159.20936239454926,27828,42.90854967383254,12842,33.60898910385707,11145,495.8550856673049,19117,12.235683960526607,22072,13.772569373939035,1620,0.6268172042247719,330,0.6631227737056068,57,54451,0.030592277132312,0.061151069614404,0.0382606771902289,0.0294063850165717,0.0535117638074589,0.0204475781347848,5843,5843,5843,5843,5843,5843,10.060559001689256,11.845703897498275,27.58637155215895,13.369207195646824,14.582677580551753,6.568485723927508,36.66233421165126,0.0192024198077966,1.3576397821905024,1.1805205336337363,2.0124286371466305,0.7108890167259418,0.0171547396785155,0.3054526385318958,0.0955945059029206,0.000337831962346,256.0,256.0,253.0,256.0,251.0,253.0,256.0,186.0,0.6858182404609012,0.0206992851563843
hahella,4.1732061886920935,6.9490935,-1.1573285406412204,1.969681869745637,0.7616331790674822,23674,6.023822053317294,63988,225.72179843252133,13745,158.64371504089152,24288,78.64484289100122,35122,67.47127468057884,15018,339.00324541395247,19029,14.0651902529258,39433,3.631416435054132,732,0.5985279808903502,413,1.538205101477214,20,70771,0.0378051881917514,0.0573297261532252,0.0481329997981944,0.0379262499346967,0.0529774299328242,0.0209886090088605,4906,4906,4906,4906,4906,4906,8.807201783720974,13.479776043078925,28.6732148056936,8.601385564758369,4.199523870256223,6.873796933648832,48.211551507486256,0.0168338281148514,1.1933957662488517,1.4750712847487313,2.3125797856085843,0.8144182337458641,0.2683032439754741,0.282523324474475,0.1094497254130653,0.0544086390199203,331.0,331.0,325.0,333.0,330.0,326.0,333.0,247.0,-0.370678002126856,-1.2042027817601428
acidiphilium,8.78739868528743,3.755377578947369,0.0474962485683091,0.0130168955399695,0.8182700577255031,28014,6.574697548239215,38982,73.24098930435218,7434,187.49766185970407,12960,150.88876654632685,12168,55.92440881388166,11884,371.0730771970232,11348,14.617780751796984,16433,4.047702332730317,650,0.2715633684847282,242,0.0018261559996416,58,42754,0.0315095550586904,0.0609476403473577,0.0403411301305986,0.0294269975723882,0.0520149057557674,0.022621327959402,5137,5137,5137,5137,5137,5137,13.175182968718886,14.342697045753994,33.84730428984084,22.50223458783236,27.057086042930475,7.4158358455620625,72.3936555452871,0.1519229233046402,1.890421739374177,1.0187306670802343,2.236689275390526,1.103253232908846,0.0165007098483438,0.3362481767005724,0.099612272171253,0.0003321055820775,585.0,588.0,582.0,588.0,563.0,587.0,588.0,408.0,1.6896038642592357,0.7091341237425668
methylocella,7.754574972048695,4.12659625,-0.2221872580282717,0.240448072693778,0.780459899060709,54072,6.518865926885963,59292,98.06789932905642,14790,210.7849642951141,24775,130.5806182505727,15555,29.76504637070077,14056,503.1762705062051,19260,11.076630776813015,26286,25.98851462902788,1227,0.1839740108009385,351,4.607831728557082,72,68384,0.0345894068234247,0.0589955142254868,0.0426784612576389,0.0320188053184223,0.0530109617546561,0.0234298473092794,6374,6374,6374,6374,6374,6374,11.467195848122945,14.561348558122056,34.15273586526638,17.74515823239801,18.704725871782763,7.333175354412319,58.18934077884148,0.1445998476044886,2.154090421964116,1.0891989543414913,2.164724158064175,0.8146761218531124,0.0167214970333107,0.3128858953037784,0.1259084606758748,0.0004893604849295,639.0,641.0,636.0,642.0,622.0,640.0,642.0,452.0,0.6488576593052423,0.4568007415428891
staphylococcus,22.43177807876604,2.7639360456534345,3.610218553451034,-0.5944005987278415,0.4950759899477139,131442,5.271085744019112,149383,208.01187356917112,11953,252.4991607323005,24894,189.12384491061545,14887,38.28361254285412,16669,426.0832944399728,25745,12.244363755398226,74714,42.19019398645201,3121,0.5903261881034323,859,0.5556614206920024,11,163682,0.0352509540128981,0.057742280681518,0.0447860909633595,0.0347532200801394,0.0527395039518012,0.0247819136649575,8987,8987,8987,8987,8987,8987,9.09106286493082,10.927665820584936,29.52535972767665,10.276539738336176,3.2260852259181947,6.968770265206171,31.63043602923424,0.0206310024683136,0.9869145978898156,1.0099889020416828,2.579285827055239,0.5896294620355862,0.032277423884792,0.2507236393830188,0.1830211246662597,0.0005773502691896,363.0,364.0,350.0,368.0,361.0,357.0,368.0,259.0,-0.4347028616000363,1.9467353689947096
thalassobacillus,6.905166741691852,4.054934666666666,-0.4439786316754803,0.1965438202271901,0.9732350170918336,12778,6.629723177716886,14599,64.51912864438823,1317,205.7699887304569,10361,58.23696526168129,2228,22.73484984151865,10125,349.2276473703379,10578,16.001600545724667,6419,1.368433179202777,443,0.2777410640726997,120,0.0,6,15586,0.0438483300361005,0.0550055218711325,0.0483965100047997,0.0410379284495498,0.0516154121339338,0.025122670571524,2043,2043,2043,2043,2043,2043,11.970959216749652,10.99415669945393,31.890481364218807,20.40375953126228,24.73860867356209,7.029873717713861,31.6528859255282,0.4103729108090906,1.322453307174965,0.6889204108032659,2.015490070451759,1.2670022436190642,0.0201155308432357,0.3020488751546943,0.0859231077054158,0.0,86.0,86.0,86.0,86.0,85.0,86.0,86.0,55.0,0.6884006983651771,0.6547257580945932
rhizobium,8.928634210093863,7.055950385869566,0.0843746539511289,2.0351489090822974,0.9815055973873082,704683,5.371065915811808,782857,145.49556848235127,152766,199.45535288025363,247995,62.109434937689095,286010,32.62285400509357,233065,314.1388927756484,345346,22.39087880430174,255368,4.311078375249503,112532,0.3967720003911723,3091,0.6023405816065589,294,852079,0.0337834129182162,0.0575023710495351,0.0395712526000191,0.0306220294921064,0.052290664321072,0.0247550542704591,69515,69515,69515,69515,69515,69515,10.67662206032875,14.130300105294635,30.91956982171382,15.151732968048528,14.91509219369554,7.356987134364533,58.51730331199261,0.1197005964217301,1.7503913377504114,1.1904594159830726,2.0902281670281133,0.8383091811358113,0.1532234533650981,0.309681128314124,0.1408734011153747,0.0268369306914711,2695.0,2700.0,2738.0,2774.0,2651.0,2757.0,2774.0,1988.0,-0.2986621563244731,-1.0480573317086317
