orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS08370	RALBFv3_RS08370		DNA-binding protein	0.051	0.202	0.190	-0.086	-0.064	0.034	0.033	-0.189
RalstoniaBSBF1503	RALBFv3_RS08375	RALBFv3_RS08375		hypothetical protein	0.011	0.038	0.007	0.099	0.034	0.177	-0.021	0.019
RalstoniaBSBF1503	RALBFv3_RS08385	RALBFv3_RS08385		DUF2924 domain-containing protein	-0.021	0.056	-0.193	0.111	0.133	-0.156	0.145	-0.064
RalstoniaBSBF1503	RALBFv3_RS08390	RALBFv3_RS08390		recombinase family protein	-0.045	-0.003	0.007	0.011	0.022	-0.103	-0.080	0.015
RalstoniaBSBF1503	RALBFv3_RS08395	RALBFv3_RS08395		hypothetical protein	0.093	0.082	0.095	0.123	0.082	0.024	-0.151	-0.218
RalstoniaBSBF1503	RALBFv3_RS08400	RALBFv3_RS08400		hypothetical protein	0.199	-0.043	-0.116	-0.281	-0.111	0.021	-0.024	-0.015
RalstoniaBSBF1503	RALBFv3_RS08405	RALBFv3_RS08405		DUF262 domain-containing protein	0.000	0.022	-0.031	-0.006	-0.040	0.050	0.017	-0.038
RalstoniaBSBF1503	RALBFv3_RS08410	RALBFv3_RS08410		hypothetical protein	-0.176	-0.060	0.033	-0.032	0.010	-0.082	-0.035	-0.058
RalstoniaBSBF1503	RALBFv3_RS08415	RALBFv3_RS08415		hypothetical protein	0.041	0.120	-0.006	0.188	0.455	-0.029	0.030	0.071
RalstoniaBSBF1503	RALBFv3_RS08420	RALBFv3_RS08420		hypothetical protein	0.059	0.340	-0.094	0.054	0.138	-0.007	0.073	-0.010
RalstoniaBSBF1503	RALBFv3_RS08425	RALBFv3_RS08425		tRNA-Ala	-0.533	-0.275	0.005	0.314	1.448	0.387	0.206	-1.548
RalstoniaBSBF1503	RALBFv3_RS08430	RALBFv3_RS08430		thiosulfohydrolase SoxB	-0.109	0.039	-0.180	0.024	0.140	0.028	0.120	-0.103
RalstoniaBSBF1503	RALBFv3_RS08435	RALBFv3_RS08435		TlpA family protein disulfide reductase	0.022	0.147	0.107	0.048	0.170	-0.014	0.013	-0.284
RalstoniaBSBF1503	RALBFv3_RS08440	RALBFv3_RS08440		sulfur oxidation c-type cytochrome SoxX	-0.149	-0.220	0.008	-0.065	0.072	-0.076	-0.300	-0.070
RalstoniaBSBF1503	RALBFv3_RS08445	RALBFv3_RS08445		sulfur oxidation c-type cytochrome SoxA	-0.200	-0.077	0.002	-0.095	-0.055	-0.073	0.146	0.040
RalstoniaBSBF1503	RALBFv3_RS08450	RALBFv3_RS08450		hypothetical protein	-0.324	-0.231	-0.049	-0.351	0.244	0.015	-0.105	0.059
RalstoniaBSBF1503	RALBFv3_RS08460	RALBFv3_RS08460		thiosulfate oxidation carrier protein SoxY	0.274	-0.155	0.098	0.039	0.136	-0.030	-0.046	-0.081
RalstoniaBSBF1503	RALBFv3_RS08465	RALBFv3_RS08465		cytochrome C protein	-0.518	-0.246	0.296	-0.164	0.032	-0.186	-0.157	-0.080
RalstoniaBSBF1503	RALBFv3_RS08470	RALBFv3_RS08470		O-acetylserine/cysteine exporter	0.118	-0.020	0.075	-0.029	-0.143	0.015	0.110	-0.135
RalstoniaBSBF1503	RALBFv3_RS08475	RALBFv3_RS08475		flavocytochrome C sulfide dehydrogenase	-0.230	-0.092	-0.116	0.011	-0.029	0.297	-0.232	0.219
RalstoniaBSBF1503	RALBFv3_RS08485	RALBFv3_RS08485		BON domain-containing protein	0.073	-0.021	0.237	0.065	0.113	-0.151	0.197	0.096
RalstoniaBSBF1503	RALBFv3_RS08490	RALBFv3_RS08490		YraN family protein	-0.647	-1.355	0.015	-0.304	-0.264	0.000	0.085	0.013
RalstoniaBSBF1503	RALBFv3_RS08495	RALBFv3_RS08495		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	-0.222	0.428	0.238	-0.045	0.197	-0.214	-0.013	-0.087
RalstoniaBSBF1503	RALBFv3_RS08500	RALBFv3_RS08500		septal ring lytic transglycosylase RlpA family protein	0.657	0.271	-0.276	-0.000	0.121	-0.189	-0.120	-0.102
RalstoniaBSBF1503	RALBFv3_RS08510	RALBFv3_RS08510		exonuclease	0.057	0.038	-0.069	0.127	-0.171	-0.126	0.154	-0.055
RalstoniaBSBF1503	RALBFv3_RS08515	RALBFv3_RS08515		hypothetical protein	-0.699	0.974	1.030	-0.433	-0.107	1.090	-0.693	0.480
RalstoniaBSBF1503	RALBFv3_RS08520	RALBFv3_RS08520		arsenate reductase (glutaredoxin)	0.385	-0.621	-0.043	-0.211	-0.242	0.424	-0.521	-0.232
RalstoniaBSBF1503	RALBFv3_RS08525	RALBFv3_RS08525		hypothetical protein	0.048	1.246	0.248	-0.746	-0.251	0.097	0.236	0.002
RalstoniaBSBF1503	RALBFv3_RS08530	RALBFv3_RS08530		peptidase M20	-0.045	0.104	0.148	-0.054	0.101	0.053	0.083	0.108
RalstoniaBSBF1503	RALBFv3_RS08535	RALBFv3_RS08535		ureidoglycolate lyase	0.507	0.598	-0.215	0.207	-0.190	-0.199	0.148	0.172
RalstoniaBSBF1503	RALBFv3_RS08540	RALBFv3_RS08540		allantoicase	-0.043	-0.010	-0.048	-0.186	-0.070	-0.039	0.138	-0.118
RalstoniaBSBF1503	RALBFv3_RS08545	RALBFv3_RS08545		C4-dicarboxylate transporter DctA	-0.368	-0.499	0.060	0.072	-0.083	0.103	0.270	0.205
RalstoniaBSBF1503	RALBFv3_RS08550	RALBFv3_RS08550		GntR family transcriptional regulator	0.251	0.007	-0.226	-0.124	-0.020	0.091	-0.089	-0.135
RalstoniaBSBF1503	RALBFv3_RS08555	RALBFv3_RS08555		DUF1949 domain-containing protein	0.132	-0.028	0.217	0.057	0.153	0.168	-0.000	0.224
RalstoniaBSBF1503	RALBFv3_RS08560	RALBFv3_RS08560		XRE family transcriptional regulator	0.120	0.542	0.417	-0.024	0.045	0.002	0.175	0.155
RalstoniaBSBF1503	RALBFv3_RS08565	RALBFv3_RS08565		type II toxin-antitoxin system RelE/ParE family toxin	0.093	0.525	-0.200	-0.588	-0.366	-0.764	-0.041	0.652
RalstoniaBSBF1503	RALBFv3_RS08570	RALBFv3_RS08570		LysR family transcriptional regulator	0.258	0.259	0.214	0.190	0.251	-0.151	-0.143	0.436
RalstoniaBSBF1503	RALBFv3_RS08575	RALBFv3_RS08575		glyoxylate carboligase	0.123	0.265	0.045	-0.075	-0.040	0.099	0.061	0.031
RalstoniaBSBF1503	RALBFv3_RS08580	RALBFv3_RS08580		hydroxypyruvate isomerase	0.296	0.268	0.146	0.268	0.284	0.182	0.025	-0.156
RalstoniaBSBF1503	RALBFv3_RS08585	RALBFv3_RS08585		2-hydroxy-3-oxopropionate reductase	-0.103	0.469	-0.012	0.059	-0.519	0.128	-0.110	-0.299
RalstoniaBSBF1503	RALBFv3_RS08590	RALBFv3_RS08590		glycerate kinase	0.325	0.311	-0.113	0.429	0.398	0.110	-0.057	0.303
RalstoniaBSBF1503	RALBFv3_RS08595	RALBFv3_RS08595		pyruvate kinase	0.116	0.313	-0.080	-0.140	-0.355	0.025	0.000	0.053
RalstoniaBSBF1503	RALBFv3_RS08600	RALBFv3_RS08600		oxygen-independent coproporphyrinogen III oxidase	0.177	0.020	0.051	-0.006	0.058	0.011	0.043	0.065
RalstoniaBSBF1503	RALBFv3_RS08605	RALBFv3_RS08605		ABC transporter permease	-0.508	-0.264	-0.305	-0.383	-0.273	-0.136	-0.144	0.000
RalstoniaBSBF1503	RALBFv3_RS08610	RALBFv3_RS08610		acyl-homoserine-lactone synthase	0.435	0.087	-0.095	0.017	0.141	0.181	0.330	0.159
RalstoniaBSBF1503	RALBFv3_RS08615	RALBFv3_RS08615		LuxR family transcriptional regulator	0.055	0.187	0.168	-0.032	0.167	0.092	-0.102	-0.010
RalstoniaBSBF1503	RALBFv3_RS08620	RALBFv3_RS08620		hypothetical protein	0.172	-0.429	-0.568	-0.508	-0.294	-0.021	0.111	-0.346
RalstoniaBSBF1503	RALBFv3_RS08625	RALBFv3_RS08625		hypothetical protein	0.181	-0.124	0.040	0.106	0.051	-0.082	-0.088	-0.051
RalstoniaBSBF1503	RALBFv3_RS08635	RALBFv3_RS08635		ATP-dependent DNA helicase Rep	-0.064	0.005	-0.468	-0.773	0.098	-1.134	-0.253	-0.007
RalstoniaBSBF1503	RALBFv3_RS08640	RALBFv3_RS08640		hypothetical protein	0.372	-0.714	0.010	0.014	0.647	-0.146	0.372	-0.331
RalstoniaBSBF1503	RALBFv3_RS08645	RALBFv3_RS08645		membrane protein	0.016	0.231	-0.021	0.157	0.131	-0.121	-0.014	0.091
RalstoniaBSBF1503	RALBFv3_RS08650	RALBFv3_RS08650		glycine cleavage system protein T	-0.419	-0.556	-0.644	-0.209	-0.030	0.194	-0.024	0.291
RalstoniaBSBF1503	RALBFv3_RS08655	RALBFv3_RS08655		glycine cleavage system protein H	-0.237	-0.430	-0.246	-0.494	-0.492	0.109	0.200	0.349
RalstoniaBSBF1503	RALBFv3_RS08660	RALBFv3_RS08660		glycine dehydrogenase (aminomethyl-transferring)	-0.427	0.138	-0.517	-0.466	-0.112	0.375	0.252	0.194
RalstoniaBSBF1503	RALBFv3_RS08665	RALBFv3_RS08665		L-serine ammonia-lyase	0.013	0.497	-0.172	-0.235	-0.147	-0.078	0.024	-0.185
RalstoniaBSBF1503	RALBFv3_RS08675	RALBFv3_RS08675		hypothetical protein	-0.017	-0.007	-0.264	-0.123	-0.049	0.172	-0.001	-0.008
RalstoniaBSBF1503	RALBFv3_RS08680	RALBFv3_RS08680		hypothetical protein	0.039	0.157	-0.015	-0.040	0.090	0.003	-0.046	0.144
RalstoniaBSBF1503	RALBFv3_RS08685	RALBFv3_RS08685		type VI secretion system tip protein VgrG	-0.106	-0.121	0.012	-0.170	-0.138	-0.058	0.105	-0.011
RalstoniaBSBF1503	RALBFv3_RS08690	RALBFv3_RS08690		DUF2063 domain-containing protein	0.286	0.203	0.045	0.068	-0.061	0.161	0.064	-0.093
RalstoniaBSBF1503	RALBFv3_RS08695	RALBFv3_RS08695		DUF692 domain-containing protein	-0.120	-0.109	-0.049	0.302	0.006	-0.186	-0.262	0.171
RalstoniaBSBF1503	RALBFv3_RS08700	RALBFv3_RS08700		hypothetical protein	0.133	-0.096	-0.004	0.243	0.150	0.006	0.010	0.184
RalstoniaBSBF1503	RALBFv3_RS08705	RALBFv3_RS08705		oligopeptide transporter, OPT family	-0.349	-0.213	-0.053	-0.253	-0.195	-0.224	-0.061	0.013
RalstoniaBSBF1503	RALBFv3_RS08710	RALBFv3_RS08710		glutamate--cysteine ligase	0.096	-0.141	0.037	-0.014	-0.311	0.002	-0.083	0.079
RalstoniaBSBF1503	RALBFv3_RS08715	RALBFv3_RS08715		potassium transporter Kef	-0.208	-0.623	-0.047	-0.222	-0.297	-0.220	-0.091	-0.124
RalstoniaBSBF1503	RALBFv3_RS08720	RALBFv3_RS08720		branched-chain amino acid ABC transporter substrate-binding protein	0.521	0.367	-0.032	0.066	0.056	0.351	0.052	0.072
RalstoniaBSBF1503	RALBFv3_RS08725	RALBFv3_RS08725		trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase	-0.023	0.170	-0.090	-0.139	0.100	-0.020	-0.085	-0.046
RalstoniaBSBF1503	RALBFv3_RS08740	RALBFv3_RS08740		cupin domain-containing protein	0.450	0.043	0.418	-0.524	-0.265	0.130	0.381	0.133
RalstoniaBSBF1503	RALBFv3_RS08745	RALBFv3_RS08745		GFA family protein	-0.286	-0.137	-0.090	-0.148	0.030	-0.060	-0.058	0.148
RalstoniaBSBF1503	RALBFv3_RS08755	RALBFv3_RS08755		methyl-accepting chemotaxis protein	-0.097	0.022	0.057	-0.018	-0.204	-0.004	0.149	0.219
RalstoniaBSBF1503	RALBFv3_RS08760	RALBFv3_RS08760		hypothetical protein	-0.049	0.123	-0.140	0.061	0.184	0.066	-0.118	-0.020
RalstoniaBSBF1503	RALBFv3_RS08765	RALBFv3_RS08765		LysR family transcriptional regulator	0.232	-0.658	0.091	0.061	0.157	-0.400	-0.013	0.431
RalstoniaBSBF1503	RALBFv3_RS08770	RALBFv3_RS08770		glutathione transferase GstA	-0.239	-0.070	0.075	-0.227	0.172	-0.216	-0.051	-0.020
RalstoniaBSBF1503	RALBFv3_RS08775	RALBFv3_RS08775		phosphate ABC transporter substrate-binding protein PstS	-0.138	-0.152	-0.027	-0.140	0.137	-0.004	0.090	0.023
RalstoniaBSBF1503	RALBFv3_RS08780	RALBFv3_RS08780		DUF3562 domain-containing protein	0.103	0.051	-0.102	-0.363	-0.104	0.141	-0.044	0.253
RalstoniaBSBF1503	RALBFv3_RS08785	RALBFv3_RS08785		alpha/beta hydrolase	-0.030	0.066	-0.014	-0.023	0.084	0.129	-0.196	0.113
RalstoniaBSBF1503	RALBFv3_RS08790	RALBFv3_RS08790		CoA-binding protein	0.392	0.195	-0.115	-0.164	0.439	0.188	0.118	0.090
RalstoniaBSBF1503	RALBFv3_RS08795	RALBFv3_RS08795		DUF3298 domain-containing protein	-0.221	-0.331	-0.146	-0.216	-0.391	0.074	0.153	0.136
RalstoniaBSBF1503	RALBFv3_RS08800	RALBFv3_RS08800		membrane protein	0.054	-0.011	-0.060	0.094	-0.003	-0.123	-0.018	-0.045
RalstoniaBSBF1503	RALBFv3_RS08870	RALBFv3_RS08870		branched-chain amino acid ABC transporter substrate-binding protein	-0.371	-0.338	0.175	-0.313	-0.170	0.096	0.108	-0.118
RalstoniaBSBF1503	RALBFv3_RS08875	RALBFv3_RS08875		short chain dehydrogenase	-0.693	-0.187	-0.076	-0.215	-0.021	0.873	0.084	-0.676
RalstoniaBSBF1503	RALBFv3_RS08880	RALBFv3_RS08880		LysR family transcriptional regulator	0.474	0.014	-0.135	-0.021	-0.022	-0.380	-0.251	0.135
RalstoniaBSBF1503	RALBFv3_RS08885	RALBFv3_RS08885		hypothetical protein	-0.040	0.154	-0.136	0.190	0.596	-0.001	-0.200	-0.070
RalstoniaBSBF1503	RALBFv3_RS08890	RALBFv3_RS08890		LysR family transcriptional regulator	0.265	-0.216	-0.165	0.281	-0.016	-0.010	0.249	0.365
RalstoniaBSBF1503	RALBFv3_RS08895	RALBFv3_RS08895		membrane protein	-0.322	-0.776	0.017	-0.185	-0.511	0.085	0.583	0.158
RalstoniaBSBF1503	RALBFv3_RS08900	RALBFv3_RS08900		phosphohydrolase	0.075	0.215	-0.001	-0.043	-0.243	-0.306	-0.249	0.080
RalstoniaBSBF1503	RALBFv3_RS08905	RALBFv3_RS08905		hypothetical protein	-0.052	0.090	0.164	-0.164	-0.219	0.154	0.333	0.331
RalstoniaBSBF1503	RALBFv3_RS08910	RALBFv3_RS08910		hypothetical protein	1.416	-0.181	-0.489	0.321	0.388	0.177	-0.023	-0.784
RalstoniaBSBF1503	RALBFv3_RS08920	RALBFv3_RS08920		branched-chain amino acid ABC transporter permease	-0.104	0.068	-0.254	-0.052	-0.174	0.082	0.034	0.106
RalstoniaBSBF1503	RALBFv3_RS08925	RALBFv3_RS08925		branched-chain amino acid ABC transporter permease	-0.096	0.092	0.220	0.034	0.021	0.066	0.154	0.060
RalstoniaBSBF1503	RALBFv3_RS08930	RALBFv3_RS08930		ABC transporter permease	0.346	0.460	0.235	0.145	0.109	0.015	0.010	0.093
RalstoniaBSBF1503	RALBFv3_RS08935	RALBFv3_RS08935		ABC transporter ATP-binding protein	0.241	-0.078	-0.174	0.030	-0.318	0.097	-0.009	-0.339
RalstoniaBSBF1503	RALBFv3_RS08940	RALBFv3_RS08940		ABC transporter ATP-binding protein	-0.235	-0.010	-0.312	-0.119	-0.377	0.251	-0.390	0.294
RalstoniaBSBF1503	RALBFv3_RS08945	RALBFv3_RS08945		choline dehydrogenase	-0.054	-0.113	0.013	0.002	-0.065	0.021	-0.176	-0.096
RalstoniaBSBF1503	RALBFv3_RS08950	RALBFv3_RS08950		alpha/beta hydrolase	-0.494	0.041	-0.091	-0.085	-0.709	0.168	-0.195	-0.308
RalstoniaBSBF1503	RALBFv3_RS08955	RALBFv3_RS08955		Cu(I)-responsive transcriptional regulator	-0.465	-0.115	-0.297	-0.098	0.177	-0.281	-0.400	-0.093
RalstoniaBSBF1503	RALBFv3_RS08960	RALBFv3_RS08960		copper-translocating P-type ATPase	-0.181	-0.233	0.364	-0.158	-0.300	-2.000	0.153	-0.268
RalstoniaBSBF1503	RALBFv3_RS08970	RALBFv3_RS08970		OmpW family protein	0.188	-0.052	0.117	0.469	0.118	0.223	0.017	0.151
RalstoniaBSBF1503	RALBFv3_RS08980	RALBFv3_RS08980		lysoplasmalogenase	0.228	0.158	0.091	0.167	-0.310	-0.202	-0.162	-0.017
RalstoniaBSBF1503	RALBFv3_RS08985	RALBFv3_RS08985		Lrp/AsnC family transcriptional regulator	0.089	-0.020	-0.041	-0.131	-0.383	-0.176	-0.081	-0.005
RalstoniaBSBF1503	RALBFv3_RS08990	RALBFv3_RS08990		phenylalanine 4-monooxygenase	-0.315	-0.285	-0.122	-0.309	-0.075	-0.070	-0.266	-0.282
RalstoniaBSBF1503	RALBFv3_RS09000	RALBFv3_RS09000		DUF3717 domain-containing protein	-0.163	-0.112	0.193	-0.247	-0.159	-0.106	-0.257	-0.029
RalstoniaBSBF1503	RALBFv3_RS09005	RALBFv3_RS09005		DNA-binding response regulator	0.527	-1.320	0.605	0.721	0.843	0.559	0.020	-0.276
RalstoniaBSBF1503	RALBFv3_RS09010	RALBFv3_RS09010		sensor histidine kinase	-0.135	-0.204	-0.188	-0.166	-0.056	-0.088	-0.135	-0.106
RalstoniaBSBF1503	RALBFv3_RS09015	RALBFv3_RS09015		SET domain-containing protein-lysine N-methyltransferase	-0.158	0.096	-0.195	-0.152	0.345	-0.279	-0.233	-0.079
RalstoniaBSBF1503	RALBFv3_RS09025	RALBFv3_RS09025		DUF2272 domain-containing protein	0.281	-0.287	-0.150	-0.204	-0.238	0.029	-0.032	0.284
RalstoniaBSBF1503	RALBFv3_RS09030	RALBFv3_RS09030		2-dehydropantoate 2-reductase	-0.093	0.330	-0.149	-0.299	-0.153	0.128	-0.102	-0.288
RalstoniaBSBF1503	RALBFv3_RS09035	RALBFv3_RS09035		sel1 repeat family protein	-0.157	0.009	-0.012	0.123	-0.080	-0.157	-0.030	0.013
RalstoniaBSBF1503	RALBFv3_RS09040	RALBFv3_RS09040		bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	0.089	0.074	-0.085	0.050	-0.063	0.158	-0.056	0.058
RalstoniaBSBF1503	RALBFv3_RS09045	RALBFv3_RS09045		septum site-determining protein MinC	0.018	0.147	-0.025	-0.161	-0.230	0.266	-0.020	0.134
RalstoniaBSBF1503	RALBFv3_RS09050	RALBFv3_RS09050		septum site-determining protein MinD	0.159	0.443	-0.005	-0.274	-0.228	-0.000	0.019	-0.116
RalstoniaBSBF1503	RALBFv3_RS09060	RALBFv3_RS09060		CoA transferase	0.299	0.347	0.014	-0.055	0.017	-0.122	-0.015	0.107
RalstoniaBSBF1503	RALBFv3_RS09065	RALBFv3_RS09065		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.095	-0.231	-0.109	-0.046	-0.006	0.111	-0.037	0.017
RalstoniaBSBF1503	RALBFv3_RS09070	RALBFv3_RS09070		hypothetical protein	-0.394	-0.395	0.386	-0.312	0.006	-0.078	-0.227	-0.256
RalstoniaBSBF1503	RALBFv3_RS09075	RALBFv3_RS09075		acylphosphatase	0.262	-0.448	-0.345	0.276	0.079	0.274	0.197	0.397
RalstoniaBSBF1503	RALBFv3_RS09080	RALBFv3_RS09080		sulfonate ABC transporter permease	-0.287	0.248	-0.152	-0.299	0.176	-0.141	-0.014	-0.029
RalstoniaBSBF1503	RALBFv3_RS09085	RALBFv3_RS09085		nitrate ABC transporter ATP-binding protein	0.099	0.062	-0.486	0.037	0.045	0.043	-0.171	-0.032
RalstoniaBSBF1503	RALBFv3_RS09090	RALBFv3_RS09090		LuxR family transcriptional regulator	-0.104	0.220	-0.154	-0.001	0.220	0.118	-0.161	0.066
RalstoniaBSBF1503	RALBFv3_RS09095	RALBFv3_RS09095		hypothetical protein	0.578	0.563	0.239	0.011	0.237	0.311	0.673	0.166
RalstoniaBSBF1503	RALBFv3_RS09105	RALBFv3_RS09105		hypothetical protein	0.318	0.204	0.383	0.051	-0.076	-0.138	-0.010	-0.202
RalstoniaBSBF1503	RALBFv3_RS09110	RALBFv3_RS09110		K(+)-transporting ATPase subunit F	-0.047	0.202	-0.285	0.177	0.239	-0.027	-0.324	0.090
RalstoniaBSBF1503	RALBFv3_RS09115	RALBFv3_RS09115		potassium-transporting ATPase subunit KdpA	-0.059	-0.076	-0.140	-0.017	-0.173	0.144	-0.242	-0.175
RalstoniaBSBF1503	RALBFv3_RS09120	RALBFv3_RS09120		K(+)-transporting ATPase subunit B	-0.313	-0.004	0.091	0.147	0.016	-0.064	-0.048	0.104
RalstoniaBSBF1503	RALBFv3_RS09125	RALBFv3_RS09125		potassium-transporting ATPase subunit KdpC	0.066	-0.168	0.059	-0.056	-0.529	0.152	-0.129	0.036
RalstoniaBSBF1503	RALBFv3_RS09130	RALBFv3_RS09130		sensor histidine kinase KdpD	0.008	-0.215	-0.035	-0.182	-0.070	0.052	-0.094	-0.091
RalstoniaBSBF1503	RALBFv3_RS09135	RALBFv3_RS09135		MetQ/NlpA family lipoprotein	-0.109	0.333	0.303	-0.305	0.207	-0.276	-0.256	0.012
RalstoniaBSBF1503	RALBFv3_RS09140	RALBFv3_RS09140		diguanylate cyclase	-0.077	-0.115	0.018	-0.325	-0.702	0.035	0.133	0.120
RalstoniaBSBF1503	RALBFv3_RS09145	RALBFv3_RS09145		DNA-binding response regulator	0.071	0.364	-0.099	0.231	0.054	0.603	-0.037	0.113
RalstoniaBSBF1503	RALBFv3_RS09150	RALBFv3_RS09150		hydrolase	-0.230	-0.181	-0.395	-0.443	-0.196	0.297	0.181	0.152
RalstoniaBSBF1503	RALBFv3_RS09155	RALBFv3_RS09155		PaaI family thioesterase	-0.773	-0.130	0.492	-0.321	0.425	0.489	-0.205	-0.825
RalstoniaBSBF1503	RALBFv3_RS09160	RALBFv3_RS09160		porin	-0.124	-0.090	0.141	-0.138	-0.029	-0.079	0.095	-0.125
RalstoniaBSBF1503	RALBFv3_RS09165	RALBFv3_RS09165		ABC transporter substrate-binding protein	0.078	-0.070	-0.139	0.082	0.016	-0.004	-0.109	0.135
RalstoniaBSBF1503	RALBFv3_RS09170	RALBFv3_RS09170		DNA-binding response regulator	-0.039	0.137	-0.092	-0.240	-0.020	0.008	-0.132	-0.206
RalstoniaBSBF1503	RALBFv3_RS09175	RALBFv3_RS09175		sensor histidine kinase	0.029	0.110	0.048	-0.027	0.025	-0.001	-0.061	-0.165
RalstoniaBSBF1503	RALBFv3_RS09180	RALBFv3_RS09180		restriction endonuclease subunit R	-0.100	0.040	-0.057	-0.136	-0.195	-0.162	-0.132	-0.107
RalstoniaBSBF1503	RALBFv3_RS09185	RALBFv3_RS09185		hypothetical protein	0.114	-0.319	-0.038	-0.106	-0.078	0.048	-0.271	-0.057
RalstoniaBSBF1503	RALBFv3_RS09190	RALBFv3_RS09190		SAM-dependent DNA methyltransferase	0.017	0.095	-0.140	-0.236	-0.247	0.014	-0.460	-0.061
RalstoniaBSBF1503	RALBFv3_RS09195	RALBFv3_RS09195		Rrf2 family transcriptional regulator	0.377	0.722	0.517	-1.194	-0.428	-0.415	0.742	-0.040
RalstoniaBSBF1503	RALBFv3_RS09200	RALBFv3_RS09200		flavohemoprotein	-0.286	0.011	-0.307	-0.045	-0.248	0.018	-0.032	-0.220
RalstoniaBSBF1503	RALBFv3_RS09210	RALBFv3_RS09210		MFS transporter	-0.084	-0.273	-0.075	0.027	-0.020	-0.167	0.128	-0.089
RalstoniaBSBF1503	RALBFv3_RS09215	RALBFv3_RS09215		type III effector protein (Skwp5)	-0.062	0.007	-0.102	0.015	-0.012	0.016	-0.051	0.060
RalstoniaBSBF1503	RALBFv3_RS09220	RALBFv3_RS09220		CPBP family intramembrane metalloprotease	-0.065	-0.039	0.026	-0.121	0.078	-0.116	0.006	-0.077
RalstoniaBSBF1503	RALBFv3_RS09225	RALBFv3_RS09225		two-component sensor histidine kinase	-0.125	-0.285	-0.071	-0.155	-0.003	0.172	-0.061	-0.323
RalstoniaBSBF1503	RALBFv3_RS09230	RALBFv3_RS09230		DNA-binding response regulator	0.235	-0.273	0.093	-0.206	0.202	-0.082	0.234	0.057
RalstoniaBSBF1503	RALBFv3_RS09235	RALBFv3_RS09235		membrane protein	0.267	0.325	0.092	-0.027	-0.138	-0.034	-0.081	0.020
RalstoniaBSBF1503	RALBFv3_RS09240	RALBFv3_RS09240		alpha/beta hydrolase	0.182	0.059	-0.014	0.292	0.275	0.173	0.182	0.070
RalstoniaBSBF1503	RALBFv3_RS09245	RALBFv3_RS09245		FAD-binding oxidoreductase	-0.094	-0.178	0.101	-0.013	-0.337	-0.119	-0.159	-0.299
RalstoniaBSBF1503	RALBFv3_RS09250	RALBFv3_RS09250		amino acid ABC transporter ATP-binding protein	0.735	1.594	0.322	0.075	0.255	0.250	-0.154	0.040
RalstoniaBSBF1503	RALBFv3_RS09255	RALBFv3_RS09255		ectoine/hydroxyectoine ABC transporter permease subunit EhuD	0.061	0.144	0.052	-0.132	-0.079	-0.143	-0.105	-0.034
RalstoniaBSBF1503	RALBFv3_RS09260	RALBFv3_RS09260		amino acid ABC transporter substrate-binding protein	-0.026	0.125	0.023	-0.057	-0.011	-0.102	-0.062	-0.037
RalstoniaBSBF1503	RALBFv3_RS09265	RALBFv3_RS09265		IclR family transcriptional regulator	-0.129	-0.256	-0.044	-0.078	0.050	0.322	0.304	0.222
RalstoniaBSBF1503	RALBFv3_RS09270	RALBFv3_RS09270		cellobiose phosphorylase	0.257	-0.347	0.292	0.150	-0.002	-0.169	-0.176	0.023
RalstoniaBSBF1503	RALBFv3_RS09275	RALBFv3_RS09275		hypothetical protein	0.195	-0.589	0.019	-0.029	-0.428	-0.028	0.066	0.104
RalstoniaBSBF1503	RALBFv3_RS09280	RALBFv3_RS09280		endonuclease	-0.018	0.086	0.068	0.070	-0.153	-0.062	0.006	-0.166
RalstoniaBSBF1503	RALBFv3_RS09285	RALBFv3_RS09285		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	-0.300	-1.005	0.090	-0.330	-0.088	0.159	0.584	-0.254
RalstoniaBSBF1503	RALBFv3_RS09290	RALBFv3_RS09290		hypothetical protein	-0.068	-0.181	-0.043	-0.030	-0.182	-0.217	-0.056	-0.081
RalstoniaBSBF1503	RALBFv3_RS09295	RALBFv3_RS09295		hypothetical protein	-0.116	-0.173	-0.136	0.098	-0.065	-0.255	0.045	-0.112
RalstoniaBSBF1503	RALBFv3_RS09300	RALBFv3_RS09300		membrane protein	-0.008	-0.237	-0.146	0.007	0.016	-0.026	-0.224	-0.052
