feature	mean_abs_shap	level	ko_id	kegg_ko	ko_desc
L2_3357	0.0	L2	4121.0	K03696	clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
L2_3355	0.0	L2	4119.0	K13574	ybiC; uncharacterized oxidoreductase [EC:1.1.1.-]
L2_3354	0.0	L2	4118.0	K13816	rpfF; DSF synthase
L2_3341	0.0	L2	4104.0	K03229	yscU, sctU, hrcU; type III secretion protein U
L2_3352	0.0	L2	4116.0	K02688	prpR; transcriptional regulator, propionate catabolism operon regulatory protein
L2_3350	0.0	L2	4114.0	K20866	yihX; glucose-1-phosphatase [EC:3.1.3.10]
L2_3349	0.0	L2	4113.0	K01941	E6.3.4.6; urea carboxylase [EC:6.3.4.6]
L2_3348	0.0	L2	4112.0	K22504	invG; type III secretion system outer membrane ring protein
L2_3347	0.0	L2	4111.0	K03219	yscC, sctC; type III secretion protein C
L2_3346	0.0	L2	4110.0	K03222	yscJ, sctJ, hrcJ; type III secretion protein J
L2_3344	0.0	L2	4108.0	K03226	yscR, sctR, hrcR; type III secretion protein R
L2_3342	0.0	L2	4105.0	K03228	yscT, sctT, hrcT; type III secretion protein T
L2_3353	0.0	L2	4117.0	K03462	NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
L2_3112	0.0	L2	3828.0	K02182	caiC; carnitine-CoA ligase [EC:6.2.1.48]
L2_3113	0.0	L2	3829.0	K08691	mcl; malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]
L2_3114	0.0	L2	3830.0	K19954	adh1; alcohol dehydrogenase [EC:1.1.1.-]
L2_3115	0.0	L2	3831.0	K20807	nthB; nitrile hydratase subunit beta [EC:4.2.1.84]
L2_3117	0.0	L2	3833.0	K16515	galB; 4-oxalomesaconate hydratase [EC:4.2.1.83]
L2_3118	0.0	L2	3834.0	K15054	mdlB; (S)-mandelate dehydrogenase [EC:1.1.99.31]
L2_3119	0.0	L2	3835.0	K01195	uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]
L2_3121	0.0	L2	3838.0	K02613	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
L2_3122	0.0	L2	3839.0	K09709	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
L2_3123	0.0	L2	3840.0	K18291	ich-P; itaconyl-CoA hydratase / mesaconyl-C4 CoA hydratase [EC:4.2.1.56 4.2.1.-]
L2_3124	0.0	L2	3842.0	K01858	INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
L2_3125	0.0	L2	3843.0	K17285	SELENBP1; selenium-binding protein 1
L2_3126	0.0	L2	3845.0	K07319	yhdJ; adenine-specific DNA-methyltransferase [EC:2.1.1.72]
L2_3129	0.0	L2	3850.0	K02363	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]
L2_3130	0.0	L2	3851.0	K01252	entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]
L2_3239	0.0	L2	3986.0	K03285	TC.GBP; general bacterial porin, GBP family
L2_3136	0.0	L2	3859.0	K09758	asdA; aspartate 4-decarboxylase [EC:4.1.1.12]
L2_3137	0.0	L2	3860.0	K02769	PTS-Fru-EIIB, fruA; PTS system, fructose-specific IIB component [EC:2.7.1.202]
L2_3138	0.0	L2	3861.0	K02770	PTS-Fru-EIIC, fruA; PTS system, fructose-specific IIC component
L2_3139	0.0	L2	3862.0	K00882	fruK; 1-phosphofructokinase [EC:2.7.1.56]
L2_3140	0.0	L2	3864.0	K03274	gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]
L2_3143	0.0	L2	3868.0	K21021	tpbB; diguanylate cyclase [EC:2.7.7.65]
L2_3144	0.0	L2	3870.0	K01577	oxc; oxalyl-CoA decarboxylase [EC:4.1.1.8]
L2_3145	0.0	L2	3871.0	K09965	K09965; uncharacterized protein
L2_3147	0.0	L2	3873.0	K15357	nicD; N-formylmaleamate deformylase [EC:3.5.1.106]
L2_3148	0.0	L2	3874.0	K18028	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]
L2_3149	0.0	L2	3875.0	K02768	PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component [EC:2.7.1.202]
L2_3150	0.0	L2	3876.0	K11183	PTS-HPR.FRUB, fruB, fpr; phosphocarrier protein FPr
L2_3151	0.0	L2	3880.0	K21308	soeB; sulfite dehydrogenase (quinone) subunit SoeB
L2_3152	0.0	L2	3882.0	K03852	xsc; sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]
L2_3153	0.0	L2	3886.0	K07494	K07494; putative transposase
L2_3135	0.0	L2	3856.0	K02526	kdgT; 2-keto-3-deoxygluconate permease
L2_3077	0.0	L2	3772.0	K12995	wbpZ, wbdC; rhamnosyl/mannosyltransferase [EC:2.4.1.-]
L2_3078	0.0	L2	3773.0	K15861	fixK; CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein
L2_3079	0.0	L2	3774.0	K18997	cbpM; chaperone modulatory protein CbpM
L2_3080	0.0	L2	3776.0	K19244	ala; alanine dehydrogenase [EC:1.4.1.1]
L2_3081	0.0	L2	3777.0	K14155	patB, malY; cystathione beta-lyase [EC:4.4.1.8]
L2_3083	0.0	L2	3787.0	K21700	bauB; beta-alanine degradation protein BauB
L2_3084	0.0	L2	3788.0	K07677	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
L2_3085	0.0	L2	3790.0	K11102	gltP, gltT; proton glutamate symport protein
L2_3086	0.0	L2	3791.0	K06887	K06887; uncharacterized protein
L0_guild_6	0.0	L0			
L2_3088	0.0	L2	3794.0	K19617	fitH; two-component system, response regulator FitH
L2_3089	0.0	L2	3795.0	K10014	hisJ; histidine transport system substrate-binding protein
L2_3090	0.0	L2	3796.0	K01795	algG; mannuronan 5-epimerase [EC:5.1.3.37]
L2_3091	0.0	L2	3797.0	K01601	rbcL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
L2_3092	0.0	L2	3798.0	K07498	K07498; putative transposase
L2_3111	0.0	L2	3827.0	K03736	eutC; ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]
L2_3110	0.0	L2	3826.0	K07492	K07492; putative transposase
L2_3109	0.0	L2	3825.0	K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
L2_3108	0.0	L2	3822.0	K15551	tauA; taurine transport system substrate-binding protein
L2_3106	0.0	L2	3820.0	K15552	tauC; taurine transport system permease protein
L2_3105	0.0	L2	3819.0	K00427	lldP, lctP; L-lactate permease
L2_3104	0.0	L2	3818.0	K16922	yydH; putative peptide zinc metalloprotease protein
L2_3103	0.0	L2	3809.0	K05966	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]
L2_3093	0.0	L2	3799.0	K05879	dhaL; dihydroxyacetone kinase, C-terminal domain [EC:2.7.1.-]
L2_3101	0.0	L2	3807.0	K07493	K07493; putative transposase
L2_3100	0.0	L2	3806.0	K12252	aruH; arginine:pyruvate transaminase [EC:2.6.1.84]
L2_3099	0.0	L2	3805.0	K14987	fixJ; two-component system, LuxR family, response regulator FixJ
L2_3098	0.0	L2	3804.0	K13995	nicF; maleamate amidohydrolase [EC:3.5.1.107]
L2_3097	0.0	L2	3803.0	K08191	exuT; MFS transporter, ACS family, hexuronate transporter
L2_3096	0.0	L2	3802.0	K06402	spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]
L2_3095	0.0	L2	3801.0	K09004	K09004; uncharacterized protein
L2_3094	0.0	L2	3800.0	K05878	dhaK; dihydroxyacetone kinase, N-terminal domain [EC:2.7.1.-]
L2_3102	0.0	L2	3808.0	K10713	fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]
L2_3197	0.0	L2	3942.0	K19621	phcS; two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]
L2_3198	0.0	L2	3943.0	K19623	phcQ; two-component system, probable response regulator PhcQ
L2_3199	0.0	L2	3944.0	K07230	p19, ftrA; periplasmic iron binding protein
L2_3200	0.0	L2	3945.0	K04073	mhpF; acetaldehyde dehydrogenase [EC:1.2.1.10]
L2_3201	0.0	L2	3946.0	K01666	mhpE; 4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]
L2_3202	0.0	L2	3947.0	K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase [EC:4.1.1.77]
L2_3203	0.0	L2	3948.0	K21007	pelB; polysaccharide biosynthesis protein PelB
L2_3206	0.0	L2	3951.0	K21010	pelE; polysaccharide biosynthesis protein PelE
L2_3207	0.0	L2	3952.0	K21011	pelF; polysaccharide biosynthesis protein PelF
L2_3208	0.0	L2	3953.0	K21012	pelG; polysaccharide biosynthesis protein PelG
L2_3209	0.0	L2	3955.0	K10024	aotQ; arginine/ornithine transport system permease protein
L2_3210	0.0	L2	3956.0	K21825	argR; AraC family transcriptional regulator, L-arginine-responsive activator
L2_3211	0.0	L2	3957.0	K01574	adc; acetoacetate decarboxylase [EC:4.1.1.4]
L2_3213	0.0	L2	3960.0	K01856	catB; muconate cycloisomerase [EC:5.5.1.1]
L2_3214	0.0	L2	3961.0	K21757	benM; LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes
L2_3154	0.0	L2	3888.0	K09803	K09803; uncharacterized protein
L2_3238	0.0	L2	3985.0	K00484	hpaC; flavin reductase (NADH) [EC:1.5.1.36]
L2_3237	0.0	L2	3984.0	K22027	iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
L2_3236	0.0	L2	3983.0	K03430	phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]
L2_3235	0.0	L2	3982.0	K05306	phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]
L2_3233	0.0	L2	3980.0	K19744	dauB; L-arginine dehydrogenase [EC:1.4.1.25]
L2_3232	0.0	L2	3979.0	K00076	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
L2_3231	0.0	L2	3978.0	K13021	ttuB; MFS transporter, ACS family, tartrate transporter
L2_3215	0.0	L2	3962.0	K05549	benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]
L2_3228	0.0	L2	3975.0	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
L2_3227	0.0	L2	3974.0	K02844	waaG, rfaG; UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]
L2_3226	0.0	L2	3973.0	K02068	ABC.X2.A; putative ABC transport system ATP-binding protein
L2_3223	0.0	L2	3970.0	K03288	citA, tcuC; MFS transporter, MHS family, citrate/tricarballylate:H+ symporter
L2_3222	0.0	L2	3969.0	K19166	higB; mRNA interferase HigB [EC:3.1.-.-]
L2_3220	0.0	L2	3967.0	K06221	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]
L2_3219	0.0	L2	3966.0	K05797	pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit [EC:1.17.99.1]
L2_3218	0.0	L2	3965.0	K05783	benD-xylL; dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]
L2_3230	0.0	L2	3977.0	K00276	AOC3, AOC2, tynA; primary-amine oxidase [EC:1.4.3.21]
L2_3155	0.0	L2	3889.0	K12994	wbpY, wbdB; alpha-1,3-rhamnosyl/mannosyltransferase [EC:2.4.1.-]
L2_3156	0.0	L2	3891.0	K02843	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
L2_3158	0.0	L2	3893.0	K04033	eutR; AraC family transcriptional regulator, ethanolamine operon transcriptional activator
L2_3159	0.0	L2	3894.0	K10013	ABC.ARG.S, argT; lysine/arginine/ornithine transport system substrate-binding protein
L2_3160	0.0	L2	3897.0	K08994	yneE, BEST; ion channel-forming bestrophin family protein
L2_3161	0.0	L2	3898.0	K20250	cciI; acyl homoserine lactone synthase [EC:2.3.1.184]
L2_3162	0.0	L2	3900.0	K18828	mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
L2_3163	0.0	L2	3901.0	K18829	mvpT, vapB; antitoxin VapB
L2_3164	0.0	L2	3906.0	K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]
L2_3165	0.0	L2	3907.0	K06152	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]
L2_3166	0.0	L2	3908.0	K08166	mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein
L2_3167	0.0	L2	3909.0	K12974	lpxP; KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242]
L2_3169	0.0	L2	3911.0	K15125	fhaB; filamentous hemagglutinin
L2_3170	0.0	L2	3912.0	K07326	fhaC; hemolysin activation/secretion protein
L2_3171	0.0	L2	3913.0	K08715	IRPC; inward rectifier potassium channel
L2_3196	0.0	L2	3941.0	K19620	phcB; extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein
L2_3195	0.0	L2	3940.0	K14051	gmr; c-di-GMP phosphodiesterase Gmr [EC:3.1.4.52]
L2_3193	0.0	L2	3938.0	K01185	E3.2.1.17; lysozyme [EC:3.2.1.17]
L2_3192	0.0	L2	3937.0	K08169	yebQ; MFS transporter, DHA2 family, multidrug resistance protein
L2_3191	0.0	L2	3936.0	K03692	E2.4.1.213; glucosylglycerol-phosphate synthase [EC:2.4.1.213]
L2_3190	0.0	L2	3935.0	K10016	hisQ; histidine transport system permease protein
L2_3189	0.0	L2	3934.0	K10015	hisM; histidine transport system permease protein
L2_3184	0.0	L2	3927.0	K11906	vasD, lip; type VI secretion system protein VasD
L2_3172	0.0	L2	3914.0	K13889	gsiB; glutathione transport system substrate-binding protein
L2_3181	0.0	L2	3924.0	K22252	tld; GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135]
L2_3180	0.0	L2	3923.0	K15856	rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]
L2_3178	0.0	L2	3921.0	K03207	wcaH; colanic acid biosynthesis protein WcaH [EC:3.6.1.-]
L2_3177	0.0	L2	3920.0	K01555	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]
L2_3176	0.0	L2	3919.0	K16052	ynaI, mscMJ; MscS family membrane protein
L2_3175	0.0	L2	3918.0	K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
L2_3174	0.0	L2	3916.0	K12976	pagL; lipid A 3-O-deacylase [EC:3.1.-.-]
L2_3173	0.0	L2	3915.0	K21345	rfaE2; D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [EC:2.7.7.70]
L2_3183	0.0	L2	3926.0	K02841	waaC, rfaC; heptosyltransferase I [EC:2.4.-.-]
L2_5859	0.0	L2			
L2_5860	0.0	L2			
L2_5863	0.0	L2			
L2_5864	0.0	L2			
L2_5865	0.0	L2			
L2_5866	0.0	L2			
L2_5867	0.0	L2			
L2_5868	0.0	L2			
L2_5869	0.0	L2			
L2_5870	0.0	L2			
L2_5871	0.0	L2			
L2_5872	0.0	L2			
L2_5878	0.0	L2			
L2_5879	0.0	L2			
L2_5880	0.0	L2			
L2_4069	0.0	L2	6121.0	K10855	acxA; acetone carboxylase, beta subunit [EC:6.4.1.6]
L2_5884	0.0	L2			
L2_5885	0.0	L2			
L2_5886	0.0	L2			
L2_5887	0.0	L2			
L2_5888	0.0	L2			
L2_5889	0.0	L2			
L2_5890	0.0	L2			
L2_5891	0.0	L2			
L2_5892	0.0	L2			
L2_5893	0.0	L2			
L2_5894	0.0	L2			
L2_5895	0.0	L2			
L2_5896	0.0	L2			
L2_5897	0.0	L2			
L2_5898	0.0	L2			
L2_5883	0.0	L2			
L2_5728	0.0	L2			
L2_5729	0.0	L2			
L2_5732	0.0	L2			
L2_5733	0.0	L2			
L2_5740	0.0	L2			
L2_5743	0.0	L2			
L2_5749	0.0	L2			
L2_5750	0.0	L2			
L2_5759	0.0	L2			
L2_5782	0.0	L2			
L2_5783	0.0	L2			
L2_5784	0.0	L2			
L2_5785	0.0	L2			
L2_5788	0.0	L2			
L2_5794	0.0	L2			
L2_5857	0.0	L2			
L2_5853	0.0	L2			
L2_5852	0.0	L2			
L2_5851	0.0	L2			
L2_5849	0.0	L2			
L2_5848	0.0	L2			
L2_5845	0.0	L2			
L2_5844	0.0	L2			
L2_5803	0.0	L2			
L2_5835	0.0	L2			
L2_5821	0.0	L2			
L2_5820	0.0	L2			
L2_5819	0.0	L2			
L2_5816	0.0	L2			
L2_5815	0.0	L2			
L2_5813	0.0	L2			
L2_5812	0.0	L2			
L2_5837	0.0	L2			
L2_6000	0.0	L2			
L2_6003	0.0	L2			
L2_6008	0.0	L2			
L2_6010	0.0	L2			
L2_6036	0.0	L2			
L2_6040	0.0	L2			
L2_6045	0.0	L2			
L2_6046	0.0	L2			
L2_6048	0.0	L2			
L2_6049	0.0	L2			
L2_6050	0.0	L2			
L2_6051	0.0	L2			
L2_6052	0.0	L2			
L2_6053	0.0	L2			
L2_6054	0.0	L2			
L2_5899	0.0	L2			
L2_6059	0.0	L2			
L2_6060	0.0	L2			
L2_6061	0.0	L2			
L2_6064	0.0	L2			
L2_6065	0.0	L2			
L2_6067	0.0	L2			
L2_6068	0.0	L2			
L2_6069	0.0	L2			
L2_6073	0.0	L2			
L2_6074	0.0	L2			
L2_6076	0.0	L2			
L2_6079	0.0	L2			
L2_6080	0.0	L2			
L2_6081	0.0	L2			
L2_6090	0.0	L2			
L2_6058	0.0	L2			
L2_5900	0.0	L2			
L2_5901	0.0	L2			
L2_5903	0.0	L2			
L2_5904	0.0	L2			
L2_5907	0.0	L2			
L2_5908	0.0	L2			
L2_5913	0.0	L2			
L2_5914	0.0	L2			
L2_5915	0.0	L2			
L2_5916	0.0	L2			
L2_5917	0.0	L2			
L2_5918	0.0	L2			
L2_5922	0.0	L2			
L2_5923	0.0	L2			
L2_5927	0.0	L2			
L2_5996	0.0	L2			
L2_5980	0.0	L2			
L2_5972	0.0	L2			
L2_5964	0.0	L2			
L2_5959	0.0	L2			
L2_5957	0.0	L2			
L2_5955	0.0	L2			
L2_5951	0.0	L2			
L2_5928	0.0	L2			
L2_5948	0.0	L2			
L2_5945	0.0	L2			
L2_5944	0.0	L2			
L2_5939	0.0	L2			
L2_5937	0.0	L2			
L2_5936	0.0	L2			
L2_5933	0.0	L2			
L2_5931	0.0	L2			
L2_5949	0.0	L2			
L2_5116	0.0	L2			
L2_5118	0.0	L2			
L2_5120	0.0	L2			
L2_5121	0.0	L2			
L2_5124	0.0	L2			
L2_5125	0.0	L2			
L2_5129	0.0	L2			
L2_5130	0.0	L2			
L2_5131	0.0	L2			
L2_5132	0.0	L2			
L2_5133	0.0	L2			
L2_5135	0.0	L2			
L2_5136	0.0	L2			
L2_5137	0.0	L2			
L2_5140	0.0	L2			
L2_5719	0.0	L2			
L2_5147	0.0	L2			
L2_5148	0.0	L2			
L2_5149	0.0	L2			
L2_5150	0.0	L2			
L2_5151	0.0	L2			
L2_5152	0.0	L2			
L2_5153	0.0	L2			
L2_5154	0.0	L2			
L2_5155	0.0	L2			
L2_5156	0.0	L2			
L2_5157	0.0	L2			
L2_5197	0.0	L2			
L2_5202	0.0	L2			
L2_5226	0.0	L2			
L2_5260	0.0	L2			
L2_5146	0.0	L2			
L2_5053	0.0	L2			
L2_5054	0.0	L2			
L2_5060	0.0	L2			
L2_5066	0.0	L2			
L2_5067	0.0	L2			
L2_5068	0.0	L2			
L2_5071	0.0	L2			
L2_5072	0.0	L2			
L2_5073	0.0	L2			
L2_5074	0.0	L2			
L2_5075	0.0	L2			
L2_5076	0.0	L2			
L2_5077	0.0	L2			
L2_5078	0.0	L2			
L2_5079	0.0	L2			
L2_5114	0.0	L2			
L2_5113	0.0	L2			
L2_5112	0.0	L2			
L2_5110	0.0	L2			
L2_5109	0.0	L2			
L2_5108	0.0	L2			
L2_5107	0.0	L2			
L2_5106	0.0	L2			
L2_5081	0.0	L2			
L2_5103	0.0	L2			
L2_5100	0.0	L2			
L2_5094	0.0	L2			
L2_5092	0.0	L2			
L2_5090	0.0	L2			
L2_5087	0.0	L2			
L2_5085	0.0	L2			
L2_5084	0.0	L2			
L2_5105	0.0	L2			
L2_5614	0.0	L2			
L2_5615	0.0	L2			
L2_5623	0.0	L2			
L2_5624	0.0	L2			
L2_5625	0.0	L2			
L2_5632	0.0	L2			
L2_5633	0.0	L2			
L2_5634	0.0	L2			
L2_5639	0.0	L2			
L2_5644	0.0	L2			
L2_5645	0.0	L2			
L2_5646	0.0	L2			
L2_5656	0.0	L2			
L2_5661	0.0	L2			
L2_5662	0.0	L2			
L2_5272	0.0	L2			
L2_5718	0.0	L2			
L2_5713	0.0	L2			
L2_5710	0.0	L2			
L2_5708	0.0	L2			
L2_5701	0.0	L2			
L2_5699	0.0	L2			
L2_5697	0.0	L2			
L2_5663	0.0	L2			
L2_5685	0.0	L2			
L2_5684	0.0	L2			
L2_5677	0.0	L2			
L2_5676	0.0	L2			
L2_5675	0.0	L2			
L2_5669	0.0	L2			
L2_5668	0.0	L2			
L2_5664	0.0	L2			
L2_5690	0.0	L2			
L2_5274	0.0	L2			
L2_5296	0.0	L2			
L2_5301	0.0	L2			
L2_5323	0.0	L2			
L2_5325	0.0	L2			
L2_5350	0.0	L2			
L2_5415	0.0	L2			
L2_5505	0.0	L2			
L2_5524	0.0	L2			
L2_5542	0.0	L2			
L2_5560	0.0	L2			
L2_5576	0.0	L2			
L2_5577	0.0	L2			
L2_5578	0.0	L2			
L2_5580	0.0	L2			
L2_5613	0.0	L2			
L2_5611	0.0	L2			
L2_5610	0.0	L2			
L2_5609	0.0	L2			
L2_5606	0.0	L2			
L2_5605	0.0	L2			
L2_5603	0.0	L2			
L2_5602	0.0	L2			
L2_5582	0.0	L2			
L2_5597	0.0	L2			
L2_5596	0.0	L2			
L2_5595	0.0	L2			
L2_5593	0.0	L2			
L2_5588	0.0	L2			
L2_5585	0.0	L2			
L2_5584	0.0	L2			
L2_5583	0.0	L2			
L2_5598	0.0	L2			
L2_7113	0.0	L2			
L2_7115	0.0	L2			
L2_7117	0.0	L2			
L2_7118	0.0	L2			
L2_7119	0.0	L2			
L2_7120	0.0	L2			
L2_7122	0.0	L2			
L2_7123	0.0	L2			
L2_7124	0.0	L2			
L2_7127	0.0	L2			
L2_7128	0.0	L2			
L2_7129	0.0	L2			
L2_7130	0.0	L2			
L2_7131	0.0	L2			
L2_7132	0.0	L2			
L2_6092	0.0	L2			
L2_7134	0.0	L2			
L2_7135	0.0	L2			
L2_7138	0.0	L2			
L2_7145	0.0	L2			
L2_7147	0.0	L2			
L2_7148	0.0	L2			
L2_7154	0.0	L2			
L2_7156	0.0	L2			
L2_7159	0.0	L2			
L2_7177	0.0	L2			
L2_7181	0.0	L2			
L2_7182	0.0	L2			
L2_7184	0.0	L2			
L2_7185	0.0	L2			
L2_7187	0.0	L2			
L2_7133	0.0	L2			
L2_7036	0.0	L2			
L2_7047	0.0	L2			
L2_7048	0.0	L2			
L2_7060	0.0	L2			
L2_7065	0.0	L2			
L2_7066	0.0	L2			
L2_7071	0.0	L2			
L2_7072	0.0	L2			
L2_7074	0.0	L2			
L2_7078	0.0	L2			
L2_7083	0.0	L2			
L2_7084	0.0	L2			
L2_7085	0.0	L2			
L2_7086	0.0	L2			
L2_7087	0.0	L2			
L2_7112	0.0	L2			
L2_7111	0.0	L2			
L2_7110	0.0	L2			
L2_7108	0.0	L2			
L2_7107	0.0	L2			
L2_7106	0.0	L2			
L2_7105	0.0	L2			
L2_7104	0.0	L2			
L2_7089	0.0	L2			
L2_7098	0.0	L2			
L2_7097	0.0	L2			
L2_7096	0.0	L2			
L2_7095	0.0	L2			
L2_7093	0.0	L2			
L2_7092	0.0	L2			
L2_7091	0.0	L2			
L2_7090	0.0	L2			
L2_7103	0.0	L2			
L2_8088	0.0	L2			
L2_8214	0.0	L2			
L2_8254	0.0	L2			
L2_8255	0.0	L2			
L2_8257	0.0	L2			
L2_8309	0.0	L2			
L2_8310	0.0	L2			
L0_order_Sphingomonadales	0.0	L0			
L2_8362	0.0	L2			
L2_8363	0.0	L2			
L2_COG_A	0.0	L2			
L2_COG_B	0.0	L2			
L0_order_Rhodocyclales	0.0	L0			
L0_order_Rhizobiales	0.0	L0			
L2_8312	0.0	L2			
L2_7189	0.0	L2			
L0_order_Bacillales	0.0	L0			
L0_order_Caulobacterales	0.0	L0			
L0_order_Chitinophagales	0.0	L0			
L0_order_Corynebacteriales	0.0	L0			
L0_order_Cytophagales	0.0	L0			
L0_order_Deinococcales	0.0	L0			
L2_COG_Z	0.0	L2			
L0_order_Rhabditida	0.0	L0			
L0_order_Enterobacterales	0.0	L0			
L2_COG_S	0.0	L2			
L2_COG_P	0.0	L2			
L0_order_Flavobacteriales	0.0	L0			
L0_order_Hyphomicrobiales	0.0	L0			
L0_order_Micrococcales	0.0	L0			
L2_COG_K	0.0	L2			
L0_order_Moraxellales	0.0	L0			
L2_COG_W	0.0	L2			
L2_7190	0.0	L2			
L2_7193	0.0	L2			
L2_7199	0.0	L2			
L2_7200	0.0	L2			
L2_7207	0.0	L2			
L2_7242	0.0	L2			
L2_7277	0.0	L2			
L2_7323	0.0	L2			
L2_7342	0.0	L2			
L2_7475	0.0	L2			
L2_7484	0.0	L2			
L2_7488	0.0	L2			
L2_7534	0.0	L2			
L2_7549	0.0	L2			
L2_7558	0.0	L2			
L2_8087	0.0	L2			
L2_8083	0.0	L2			
L2_8082	0.0	L2			
L2_8080	0.0	L2			
L2_8079	0.0	L2			
L2_8078	0.0	L2			
L2_8076	0.0	L2			
L2_8075	0.0	L2			
L2_7563	0.0	L2			
L2_8070	0.0	L2			
L2_8048	0.0	L2			
L2_7867	0.0	L2			
L2_7850	0.0	L2			
L2_7810	0.0	L2			
L2_7694	0.0	L2			
L2_7684	0.0	L2			
L0_order_Unknown	0.0	L0			
L2_8073	0.0	L2			
L2_6367	0.0	L2			
L2_6380	0.0	L2			
L2_6383	0.0	L2			
L2_6398	0.0	L2			
L2_6412	0.0	L2			
L2_6413	0.0	L2			
L2_6421	0.0	L2			
L2_6423	0.0	L2			
L2_6425	0.0	L2			
L2_6452	0.0	L2			
L2_6454	0.0	L2			
L2_6462	0.0	L2			
L2_6464	0.0	L2			
L2_6476	0.0	L2			
L2_6485	0.0	L2			
L2_7031	0.0	L2			
L2_6490	0.0	L2			
L2_6510	0.0	L2			
L2_6516	0.0	L2			
L2_6527	0.0	L2			
L2_6530	0.0	L2			
L2_6557	0.0	L2			
L2_6558	0.0	L2			
L2_6560	0.0	L2			
L2_6562	0.0	L2			
L2_6564	0.0	L2			
L2_6565	0.0	L2			
L2_6566	0.0	L2			
L2_6567	0.0	L2			
L2_6572	0.0	L2			
L2_6574	0.0	L2			
L2_6488	0.0	L2			
L2_6100	0.0	L2			
L2_6112	0.0	L2			
L2_6119	0.0	L2			
L2_6120	0.0	L2			
L2_6121	0.0	L2			
L2_6128	0.0	L2			
L2_6129	0.0	L2			
L2_6150	0.0	L2			
L2_6152	0.0	L2			
L2_6160	0.0	L2			
L2_6161	0.0	L2			
L2_6177	0.0	L2			
L2_6185	0.0	L2			
L2_6186	0.0	L2			
L2_6195	0.0	L2			
L2_6356	0.0	L2			
L2_6350	0.0	L2			
L2_6345	0.0	L2			
L2_6331	0.0	L2			
L2_6323	0.0	L2			
L2_6295	0.0	L2			
L2_6289	0.0	L2			
L2_6287	0.0	L2			
L2_6197	0.0	L2			
L2_6282	0.0	L2			
