feature	mean_abs_shap	ko_desc	level
K00097	0.0011412074557768522	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	KO
K03672	0.0011389708608840088	trxC; thioredoxin 2 [EC:1.8.1.8]	KO
K02434	0.001137582334470335	gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	KO
K00046	0.001137231262231639	idnO; gluconate 5-dehydrogenase [EC:1.1.1.69]	KO
K01613	0.001136250829664462	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	KO
K22477	0.001136095877140629	argO; N-acetylglutamate synthase [EC:2.3.1.1]	KO
K21498	0.0011357347066979354	higA-1; antitoxin HigA-1	KO
K01153	0.0011356245081222706	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]	KO
K03286	0.0011347039420239195	TC.OOP; OmpA-OmpF porin, OOP family	KO
K03190	0.0011331361583968777	ureD, ureH; urease accessory protein	KO
K01507	0.0011320048939256165	ppa; inorganic pyrophosphatase [EC:3.6.1.1]	KO
K09954	0.001131341595692467	K09954; uncharacterized protein	KO
K00074	0.0011302877955665792	paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	KO
K03923	0.0011270665419459737	mdaB; modulator of drug activity B	KO
K01561	0.0011270573462135447	dehH; haloacetate dehalogenase [EC:3.8.1.3]	KO
K19170	0.0011268442174133006	dndC; DNA sulfur modification protein DndC	KO
K21883	0.0011245590163692003	lra5; 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]	KO
K00331	0.0011226336932792986	nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	KO
K09906	0.00112250240627837	epmC; elongation factor P hydroxylase [EC:1.14.-.-]	KO
K01750	0.0011210585351993068	E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]	KO
K07487	0.0011204992608528602	K07487; transposase	KO
K00336	0.0011203128103299878	nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	KO
K00891	0.0011202493223386983	E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]	KO
K07100	0.001118819809409571	K07100; putative phosphoribosyl transferase	KO
K19164	0.00111718011750653	ccdA; antitoxin CcdA	KO
K18457	0.0011155791887469731	laaA; L-proline amide hydrolase [EC:3.5.1.101]	KO
K02083	0.0011153211649616997	allC; allantoate deiminase [EC:3.5.3.9]	KO
K15599	0.001114951520348695	thiX; putative hydroxymethylpyrimidine transport system permease protein	KO
K07459	0.0011143865456375963	ybjD; putative ATP-dependent endonuclease of the OLD family	KO
K05520	0.0011141228710307594	pfpI; protease I [EC:3.5.1.124]	KO
K00012	0.0011121804371286793	UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]	KO
K07389	0.0011119920365335243	cyaC, hlyC, rtxC; cytolysin-activating lysine-acyltransferase [EC:2.3.1.-]	KO
K11071	0.0011089659619481396	potB; spermidine/putrescine transport system permease protein	KO
K08160	0.0011084919685972728	mdfA, cmr; MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein	KO
K08279	0.0011082348355216445	caiE; carnitine operon protein CaiE	KO
K01156	0.0011048567720216543	res; type III restriction enzyme [EC:3.1.21.5]	KO
K02798	0.001104103629326814	PTS-Mtl-EIIA, mtlA, cmtB; PTS system, mannitol-specific IIA component [EC:2.7.1.197]	KO
K00943	0.0011019560146199943	tmk, DTYMK; dTMP kinase [EC:2.7.4.9]	KO
K03639	0.001101255909260913	moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]	KO
K16566	0.0010994041256091047	exoY; exopolysaccharide production protein ExoY	KO
K01040	0.0010984186823614457	gctB; glutaconate CoA-transferase, subunit B [EC:2.8.3.12]	KO
K00684	0.0010982567173128336	aat; leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	KO
K00688	0.0010973261345621186	PYG, glgP; glycogen phosphorylase [EC:2.4.1.1]	KO
K02405	0.001096827344688297	fliA; RNA polymerase sigma factor for flagellar operon FliA	KO
K01479	0.0010949179408663602	hutG; formiminoglutamase [EC:3.5.3.8]	KO
K03192	0.0010942080484899394	ureJ; urease accessory protein	KO
K07257	0.0010919393119381688	spsF; spore coat polysaccharide biosynthesis protein SpsF	KO
K00467	0.0010911087192859064	E1.13.12.4; lactate 2-monooxygenase [EC:1.13.12.4]	KO
K08094	0.0010899733873703736	hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]	KO
K11747	0.0010887405095449164	kefB; glutathione-regulated potassium-efflux system protein KefB	KO
K07074	0.0010885205970311506	K07074; uncharacterized protein	KO
K08161	0.0010883053780488792	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	KO
K11081	0.0010864431319349804	phnS; 2-aminoethylphosphonate transport system substrate-binding protein	KO
K02351	0.0010864327142751991	K02351; putative membrane protein	KO
K01494	0.0010858387309567049	dcd; dCTP deaminase [EC:3.5.4.13]	KO
K08677	0.0010850967436963088	K08677; kumamolisin	KO
K01709	0.001083677410088858	rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	KO
K00230	0.0010833253383441541	hemG; menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	KO
K00836	0.0010828595616688612	ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	KO
K16898	0.001082430402626106	addA; ATP-dependent helicase/nuclease subunit A [EC:3.1.-.- 3.6.4.12]	KO
K14727	0.0010802180354262912	pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]	KO
K03772	0.0010786850038208642	fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	KO
K03113	0.0010777956061745794	EIF1, SUI1; translation initiation factor 1	KO
K03930	0.001076936116253437	estA; putative tributyrin esterase [EC:3.1.1.-]	KO
K16319	0.0010748243712293683	andAc; anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]	KO
K01480	0.001074714991240094	speB; agmatinase [EC:3.5.3.11]	KO
K01089	0.0010743704712388245	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	KO
K00694	0.0010739615983165211	bcsA; cellulose synthase (UDP-forming) [EC:2.4.1.12]	KO
K07559	0.0010734631351248427	kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]	KO
K07285	0.0010727123941300966	slp; outer membrane lipoprotein	KO
K13028	0.0010722901083788244	oxdA; aldoxime dehydratase [EC:4.99.1.5]	KO
K22391	0.0010706823335183404	E3.5.4.16; GTP cyclohydrolase I [EC:3.5.4.16]	KO
K04079	0.0010701243347056447	HSP90A, htpG; molecular chaperone HtpG	KO
K09131	0.0010687002197931506	K09131; uncharacterized protein	KO
K17319	0.0010683203389600035	lplB; putative aldouronate transport system permease protein	KO
K17226	0.0010676022308416596	soxY; sulfur-oxidizing protein SoxY	KO
K07046	0.0010664910883335591	K07046; L-fuconolactonase [EC:3.1.1.-]	KO
K01918	0.0010664264776165853	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]	KO
K00594	0.0010659060561569603	xyoA, aldO; alditol oxidase [EC:1.1.3.41]	KO
K05799	0.0010659036641026257	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	KO
K13935	0.0010647280578256503	mdcH; malonate decarboxylase epsilon subunit [EC:2.3.1.39]	KO
K01665	0.0010630800047376167	pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]	KO
K12658	0.0010628685875610742	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]	KO
K01991	0.0010626590396104897	ABC-2.OM, wza; polysaccharide biosynthesis/export protein	KO
K12373	0.0010618174581672204	HEXA_B; hexosaminidase [EC:3.2.1.52]	KO
K02182	0.001060874319093105	caiC; carnitine-CoA ligase [EC:6.2.1.48]	KO
K00496	0.0010607973881826215	alkB1_2, alkM; alkane 1-monooxygenase [EC:1.14.15.3]	KO
K13789	0.0010593942994402464	GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	KO
K18917	0.0010592034117425909	mrx1; mycoredoxin [EC:1.20.4.3]	KO
K03587	0.0010586420872659046	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	KO
K01185	0.001057961601691595	E3.2.1.17; lysozyme [EC:3.2.1.17]	KO
K00821	0.0010548657303172343	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	KO
K22082	0.001054165024568027	mgsB; methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21]	KO
K05878	0.0010535444782252355	dhaK; dihydroxyacetone kinase, N-terminal domain [EC:2.7.1.-]	KO
K06894	0.0010516916984703011	K06894; uncharacterized protein	KO
K21885	0.0010511944194109958	cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor	KO
K03791	0.0010511176104954878	K03791; putative chitinase	KO
K00140	0.001051012927657854	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	KO
K07006	0.0010500117844844735	K07006; uncharacterized protein	KO
K01201	0.001048313621458996	GBA, srfJ; glucosylceramidase [EC:3.2.1.45]	KO
K00318	0.0010482178646432968	PRODH; proline dehydrogenase [EC:1.5.-.-]	KO
K04773	0.0010465054316469787	sppA; protease IV [EC:3.4.21.-]	KO
K01139	0.0010464388773384322	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	KO
K05815	0.0010463504944107922	ugpE; sn-glycerol 3-phosphate transport system permease protein	KO
K07283	0.0010462616148771194	ydiY; putative salt-induced outer membrane protein	KO
K00595	0.0010461837527523	cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]	KO
K03828	0.0010458999535312768	yjgM; putative acetyltransferase [EC:2.3.1.-]	KO
K03790	0.0010456166727352597	rimJ; ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	KO
K00130	0.0010451538830411244	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]	KO
K06908	0.0010441504325381943	K06908; uncharacterized protein	KO
K00966	0.0010417640895871265	GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	KO
K04653	0.0010395936782435634	hypC; hydrogenase expression/formation protein HypC	KO
K12942	0.001038636228262087	abgT; aminobenzoyl-glutamate transport protein	KO
K00148	0.001037454982072269	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	KO
K07091	0.0010366444182508228	lptF; lipopolysaccharide export system permease protein	KO
K00041	0.0010346302158519632	uxaB; tagaturonate reductase [EC:1.1.1.58]	KO
K10018	0.0010346299178034244	occT, nocT; octopine/nopaline transport system substrate-binding protein	KO
K05921	0.0010337196088853816	hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]	KO
K00453	0.0010318671235991282	TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]	KO
K09458	0.0010299800224258706	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	KO
K00372	0.0010288023375617185	nasA; assimilatory nitrate reductase catalytic subunit [EC:1.7.99.-]	KO
K05845	0.0010287091063313812	opuC; osmoprotectant transport system substrate-binding protein	KO
K02380	0.0010259452389696426	fdhE; FdhE protein	KO
K01785	0.0010243476185301567	galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	KO
K06903	0.0010233472298586024	K06903; uncharacterized protein	KO
K01286	0.001023048499601516	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	KO
K02050	0.0010214981074484957	ABC.SN.P; NitT/TauT family transport system permease protein	KO
K15514	0.0010197705106589324	boxD; 3,4-dehydroadipyl-CoA semialdehyde dehydrogenase [EC:1.2.1.77]	KO
K05939	0.0010185675495752787	aas; acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]	KO
K00243	0.0010178305991298247	K00243; uncharacterized protein	KO
K18013	0.0010177162321854292	kce; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247]	KO
K00784	0.0010174914247173658	rnz; ribonuclease Z [EC:3.1.26.11]	KO
K00033	0.0010174895769757039	PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	KO
K07646	0.0010171588901100959	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	KO
K03380	0.0010149078066254808	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]	KO
K01953	0.0010148866648804456	asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	KO
K21495	0.0010141669989001973	fitA; antitoxin FitA	KO
K08169	0.001013608079159052	yebQ; MFS transporter, DHA2 family, multidrug resistance protein	KO
K07396	0.001013395772192747	K07396; putative protein-disulfide isomerase	KO
K05596	0.001009446282680089	iciA; LysR family transcriptional regulator, chromosome initiation inhibitor	KO
K07504	0.001006071376335775	K07504; predicted type IV restriction endonuclease	KO
K08299	0.0010041059807661893	caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]	KO
K00450	0.00100071553956619	E1.13.11.4; gentisate 1,2-dioxygenase [EC:1.13.11.4]	KO
K12243	0.0009997823810099927	pchR; AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors	KO
K21749	0.0009976155396934695	CMAS; N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92]	KO
K07727	0.0009965739558164665	K07727; putative transcriptional regulator	KO
K13282	0.0009962240433009223	cphB; cyanophycinase [EC:3.4.15.6]	KO
K00951	0.0009954352039940905	relA; GTP pyrophosphokinase [EC:2.7.6.5]	KO
K03469	0.0009944829464384327	rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]	KO
K00426	0.0009944359212243176	cydB; cytochrome d ubiquinol oxidase subunit II [EC:1.10.3.14]	KO
K05548	0.0009940081729328664	benK; MFS transporter, AAHS family, benzoate transport protein	KO
K09015	0.0009934566319309093	sufD; Fe-S cluster assembly protein SufD	KO
K05966	0.0009933282945863602	citG; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	KO
K05802	0.0009932471685675842	mscK, kefA, aefA; potassium-dependent mechanosensitive channel	KO
K06201	0.000993186196521201	cutC; copper homeostasis protein	KO
K02032	0.0009917387111023524	ABC.PE.A1; peptide/nickel transport system ATP-binding protein	KO
K14441	0.0009882356112775328	rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	KO
K03292	0.0009864448614974879	TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family	KO
K01576	0.0009861314383082073	mdlC; benzoylformate decarboxylase [EC:4.1.1.7]	KO
K17733	0.00098571379897708	cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	KO
K13930	0.0009843408638845702	mdcB; triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	KO
K01469	0.0009835970644702598	OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]	KO
K02226	0.000982674838582022	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]	KO
K21575	0.000981796583533587	susA; neopullulanase [EC:3.2.1.135]	KO
K07341	0.0009805059946783351	doc; death on curing protein	KO
K03724	0.0009777059728905799	lhr; ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	KO
K03427	0.0009776830051393018	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	KO
K11004	0.0009773240497487673	hlyB, cyaB; ATP-binding cassette, subfamily B, bacterial HlyB/CyaB	KO
K03614	0.0009760864061882957	rnfD; electron transport complex protein RnfD	KO
K01007	0.0009760310731004565	pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]	KO
K03809	0.0009751714143143183	wrbA; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	KO
K00520	0.0009738806473206761	merA; mercuric reductase [EC:1.16.1.1]	KO
K07243	0.0009738146578788252	FTR, FTH1, efeU; high-affinity iron transporter	KO
K01425	0.0009734280912162331	glsA, GLS; glutaminase [EC:3.5.1.2]	KO
K07303	0.0009722334076063124	iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]	KO
K14052	0.0009712065783222576	puuP; putrescine importer	KO
K04775	0.000970639660120526	ydgD; protease YdgD [EC:3.4.21.-]	KO
K01434	0.0009685808421514015	E3.5.1.11; penicillin amidase [EC:3.5.1.11]	KO
K03272	0.0009680572857073234	gmhC, hldE, waaE, rfaE; D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]	KO
K00141	0.0009637974971243615	xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	KO
K07588	0.000963595623941887	argK; LAO/AO transport system kinase [EC:2.7.-.-]	KO
K03225	0.0009631184813994444	yscQ, sctQ, hrcQ; type III secretion protein Q	KO
K10004	0.000962875502128301	gltL, aatP; glutamate/aspartate transport system ATP-binding protein [EC:3.6.3.-]	KO
K10834	0.0009615838674034413	E3.6.3.41; heme-transporting ATPase [EC:3.6.3.41]	KO
K00931	0.0009615438435587307	proB; glutamate 5-kinase [EC:2.7.2.11]	KO
K01077	0.0009605020543583169	E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]	KO
K22319	0.000959992127022732	oleC; olefin beta-lactone synthetase [EC:6.1.3.1]	KO
K03852	0.0009599593624475091	xsc; sulfoacetaldehyde acetyltransferase [EC:2.3.3.15]	KO
K01178	0.0009598441329362416	SGA1; glucoamylase [EC:3.2.1.3]	KO
K07774	0.0009574363091995762	tctD; two-component system, OmpR family, response regulator TctD	KO
K16345	0.0009563916493012829	xanP; xanthine permease XanP	KO
K04063	0.000955547790158372	osmC; osmotically inducible protein OsmC	KO
K07084	0.0009551580962633829	yuiF; putative amino acid transporter	KO
K10112	0.000953042487209194	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein	KO
K07313	0.0009517620778299907	pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]	KO
K03429	0.0009516403850712753	ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	KO
K10014	0.0009516096597863274	hisJ; histidine transport system substrate-binding protein	KO
K09950	0.0009490854963717707	K09950; uncharacterized protein	KO
K03226	0.0009485154996323467	yscR, sctR, hrcR; type III secretion protein R	KO
K16348	0.0009476331516376661	ecnB; entericidin B	KO
K00657	0.0009472522381587743	speG, SAT; diamine N-acetyltransferase [EC:2.3.1.57]	KO
K16264	0.0009469752820198491	czcD, zitB; cobalt-zinc-cadmium efflux system protein	KO
K05685	0.000945219210268341	macB; macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]	KO
K22295	0.0009447121057339517	K22295; TetR/AcrR family transcriptional regulator, repressor for neighboring sulfatase	KO
K03520	0.0009433471199127965	coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]	KO
K03812	0.0009428023228639151	rmf; ribosome modulation factor	KO
K11689	0.0009411433456039903	dctQ; C4-dicarboxylate transporter, DctQ subunit	KO
K00853	0.0009387402206586285	araB; L-ribulokinase [EC:2.7.1.16]	KO
K00590	0.0009383501103048669	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	KO
K00036	0.0009382671533787143	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	KO
K01745	0.0009370231630384316	hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	KO
K21416	0.000936350090134643	acoA; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]	KO
K02172	0.0009354980190930442	blaR1; bla regulator protein blaR1	KO
K13985	0.0009340299050178862	NAPEPLD; N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]	KO
K03098	0.0009316696968786325	APOD; apolipoprotein D and lipocalin family protein	KO
K00852	0.000930649100094935	rbsK, RBKS; ribokinase [EC:2.7.1.15]	KO
K07078	0.0009305707180452243	K07078; uncharacterized protein	KO
K00860	0.0009272582398665863	cysC; adenylylsulfate kinase [EC:2.7.1.25]	KO
K02452	0.000926606580686343	gspC; general secretion pathway protein C	KO
K01524	0.0009259866916254186	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	KO
K03818	0.0009255823982974045	wcaF; putative colanic acid biosynthesis acetyltransferase WcaF [EC:2.3.1.-]	KO
K02688	0.0009254485593418274	prpR; transcriptional regulator, propionate catabolism operon regulatory protein	KO
K16922	0.000925053224603781	yydH; putative peptide zinc metalloprotease protein	KO
K09690	0.0009239780024008586	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	KO
