orgId	locusId	sysName	geneName	desc	set11TCH513 Stem-Norland	set11TCH514 Stem-Norland	set11TCH515 Stem-Norland	set11TCH516 Stem-Norland	set11TCH518 Stem-Norland	set11TCH527 Stem-Atlantic	set11TCH529 Stem-Atlantic	set11TCH530 Stem-Atlantic	set11TCH531 Stem-Atlantic	set11TCH534 Stem-Atlantic	set15TCH690 M9+sucrose	set15TCH691 M9+sucrose	set15TCH692 M9+sucrose	set15TCH693 M9+starch	set15TCH694 M9+starch	set15TCH695 M9+starch	set15TCH696 M9+polygalacturonate	set15TCH697 M9+polygalacturonate	set15TCH698 M9+polygalacturonate	set9TCH417 LB	set9TCH418 LB	set9TCH419 LB	set9TCH420 LB	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9+glycerol	setATCH129 M9+glycerol	setATCH130 M9+glycerol	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH191 LB	setATCH192 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9+glycerol	setATCH198 M9+glycerol	setATCH199 M9+glycerol
Dda3937	DDA3937_RS10045	DDA3937_RS10045		MAPEG family protein	-2.694	-2.472	-0.672	-1.193	-4.623	-1.290	-3.221	-4.007	-2.724	-3.969	1.701	2.039	0.772	-0.730	-0.459	-0.710	2.227	2.792	1.368	-0.219	-0.887	-0.958	-1.736	1.891	1.904	1.802	-2.305	0.735	0.960	-9.324	-7.824	-5.973	3.403	-0.005	7.241	1.988	3.184	3.968	1.913	2.931	2.506	3.403	2.451	-0.608	6.903	3.205	4.751	4.535	2.105	2.388	-2.652	-2.736	-1.112	-1.365	0.422	-1.832	-3.286	-2.687
Dda3937	DDA3937_RS10050	DDA3937_RS10050		DUF72 domain-containing protein	0.087	0.578	0.933	0.649	0.187	0.438	0.192	2.257	2.101	-0.243	0.517	2.042	0.620	-0.233	-0.725	0.180	-0.322	0.452	1.179	2.117	2.455	1.514	2.540	1.968	1.751	0.673	1.169	0.364	1.685	0.428	0.484	0.977	1.002	0.915	0.693	1.623	0.498	0.466	2.665	-0.908	1.564	0.319	0.778	1.578	0.483	1.108	1.096	0.486	0.394	-0.248	-0.081	0.030	0.460	-1.125	1.271	0.882	-0.888	-2.321
Dda3937	DDA3937_RS10060	DDA3937_RS10060		dihydroneopterin triphosphate diphosphatase	-0.596	1.495	0.331	-0.339	-0.728	0.040	0.869	0.374	0.707	-0.527	-0.286	1.854	0.216	0.199	0.422	1.096	-2.467	-2.808	-2.284	-0.160	-0.480	0.599	-0.115	-1.415	0.364	0.402	2.321	2.018	4.324	0.817	-0.960	0.454	0.970	-0.373	-0.105	1.500	1.092	0.318	0.871	0.113	0.910	0.088	0.060	2.773	1.629	0.767	-0.291	-0.562	0.979	-0.100	2.320	0.449	0.596	2.112	1.021	0.998	2.001	-0.812
Dda3937	DDA3937_RS10065	DDA3937_RS10065		YebC/PmpR family DNA-binding transcriptional regulator	-1.209	1.500	-0.160	-1.756	-1.718	-0.579	-1.320	1.699	0.124	0.039	-2.595	-0.939	-1.243	-1.524	-1.464	-1.084	-0.313	-0.928	0.019	-0.807	0.998	-0.374	0.084	0.089	-0.692	0.433	-2.363	-1.859	1.099	0.104	0.997	-0.320	-0.641	0.153	0.456	-2.279	0.855	-0.291	-0.312	-0.750	-2.818	-1.864	-2.822	-1.726	-1.602	-0.320	2.926	-1.424	-1.719	0.091	0.843	1.660	-0.435	-0.213	1.255	-2.502	-0.793	0.413
Dda3937	DDA3937_RS10075	DDA3937_RS10075		HoxN/HupN/NixA family nickel/cobalt transporter	-1.221	0.488	0.211	-1.366	-3.129	-0.312	-2.362	1.178	-0.296	-0.083	0.054	-0.838	0.061	-0.099	-0.199	-0.058	-0.356	0.664	-0.483	0.202	1.277	0.986	0.375	0.727	0.721	0.426	0.349	2.105	0.736	0.560	-0.676	-2.204	-0.236	-2.601	-0.490	-1.381	0.073	0.080	-0.757	1.032	0.034	-2.056	-2.451	-0.188	-0.194	-0.527	1.629	0.205	-1.097	-1.425	-0.012	0.561	0.355	0.514	1.405	0.603	-0.511	-0.139
Dda3937	DDA3937_RS10090	DDA3937_RS10090		zinc ABC transporter permease subunit ZnuB	0.658	1.672	-0.355	0.250	0.870	-0.311	2.548	0.428	-0.378	1.908	1.227	-0.213	-0.783	-0.229	-1.192	-0.153	-1.295	0.307	0.168	0.379	-0.600	-0.188	-0.908	-0.268	-0.179	-0.515	5.783	6.193	6.615	-2.144	-0.856	-0.832	0.874	1.259	-0.427	0.141	-0.028	2.745	0.499	1.746	-0.035	1.825	-0.410	1.475	-0.587	2.627	0.672	1.700	0.460	-0.283	0.044	-0.712	-1.067	-0.333	-1.321	8.382	5.492	4.106
Dda3937	DDA3937_RS10095	DDA3937_RS10095		zinc ABC transporter ATP-binding protein ZnuC	1.287	-0.627	0.008	3.751	-0.985	0.418	1.497	0.385	0.542	-0.113	1.387	-0.356	0.046	-0.510	-0.364	-1.435	0.946	-0.116	-1.251	1.068	0.681	0.660	0.342	0.802	0.419	1.393	4.985	5.323	5.004	0.956	1.208	1.172	1.160	0.075	3.167	-1.345	-0.333	0.543	0.282	0.453	1.320	0.667	2.203	2.444	0.798	1.745	1.997	1.502	2.089	1.424	0.702	-1.259	-1.995	-2.328	-2.490	5.986	3.768	5.641
Dda3937	DDA3937_RS10100	DDA3937_RS10100		zinc ABC transporter substrate-binding protein ZnuA	0.476	-0.685	0.058	0.870	-1.175	-0.524	1.313	2.444	-2.034	-1.374	1.664	1.092	-0.128	0.371	0.948	0.557	1.130	2.490	0.361	-0.308	0.351	0.358	-0.310	0.304	0.757	-0.537	3.307	4.853	3.711	-1.076	-2.217	-1.256	1.604	0.600	0.760	0.029	0.680	0.871	-0.589	-1.008	-0.417	-1.165	-2.087	2.295	-0.892	-0.218	-0.638	0.158	0.853	0.051	0.612	0.026	-1.102	-4.638	-2.084	3.863	2.575	2.904
Dda3937	DDA3937_RS10115	DDA3937_RS10115		hypothetical protein	0.920	-0.507	0.333	-1.853	-0.088	0.876	0.256	-2.117	-1.908	1.204	-0.539	-0.227	-0.643	0.477	-0.401	-0.777	-0.080	-1.070	-1.244	-0.430	0.491	-0.748	0.498	-0.042	-0.264	0.065	1.337	1.162	-1.417	1.870	0.646	-0.012	-0.103	1.368	0.240	-0.136	1.398	-0.206	0.123	0.144	1.978	-0.047	1.239	-2.360	-0.693	0.004	-1.997	-0.081	-0.251	-0.566	0.462	-0.263	2.135	-0.552	-0.563	2.033	1.210	1.122
Dda3937	DDA3937_RS10120	DDA3937_RS10120		hypothetical protein	-0.042	-0.087	0.807	0.128	-0.801	-0.145	1.248	-0.958	-0.386	1.401	0.613	0.253	0.459	0.972	0.984	1.273	0.469	0.877	0.296	0.730	-0.479	0.183	0.394	0.193	0.062	0.099	0.966	-1.493	0.303	0.068	-0.771	0.852	0.240	0.247	-0.451	0.292	0.623	-0.403	-0.169	-1.287	-1.077	2.273	0.922	-0.659	-1.775	-1.675	0.851	0.726	0.407	0.729	1.908	1.250	0.227	2.504	-0.088	0.087	1.812	-0.115
Dda3937	DDA3937_RS10125	DDA3937_RS10125		pyruvate kinase	-1.254	-3.413	-1.917	-2.939	-0.151	-1.408	-1.211	-0.204	-1.844	2.088	-1.032	-0.057	0.789	-1.524	-1.153	-1.276	-3.511	-2.081	-3.031	-0.893	-1.613	-2.923	-1.127	-2.214	-1.732	-1.101	-0.940	-2.601	-1.462	-2.054	-2.263	0.505	-1.538	-0.402	1.302	-0.595	-0.160	0.575	-2.570	-1.882	-0.789	-0.195	-0.070	-0.108	-2.957	-2.069	-2.457	-1.215	-0.822	-3.001	-2.663	-1.230	-2.260	-1.270	-1.096	-1.993	-0.785	-2.958
Dda3937	DDA3937_RS10130	DDA3937_RS10130		MurR/RpiR family transcriptional regulator	-2.965	-1.188	-1.614	1.555	0.785	0.100	0.641	0.718	-0.027	-1.441	0.790	0.408	-0.734	-3.152	-3.382	-3.438	0.430	-0.534	-0.280	1.396	0.976	1.203	0.106	1.178	1.126	1.726	0.085	-1.174	-0.117	3.970	3.193	2.914	0.834	-0.608	-1.039	0.509	-0.957	-1.205	-0.728	-0.455	-0.223	-1.083	-1.577	-1.229	-3.228	-0.781	-2.020	-1.800	-5.045	-0.008	1.996	2.568	6.341	5.054	4.371	2.698	2.281	0.469
Dda3937	DDA3937_RS10135	DDA3937_RS10135		glucose-6-phosphate dehydrogenase	-2.059	-2.575	-2.074	-4.339	-3.031	-5.647	-0.012	-2.536	-1.381	-0.108	-3.458	-2.948	-2.783	-2.349	-1.781	-2.599	-6.322	-6.808	-5.426	-2.699	-0.624	-1.380	-1.614	0.131	0.070	0.385	-2.555	-4.087	-3.265	-6.863	-3.527	-5.815	-2.638	-4.257	-1.764	-3.628	-4.347	-2.883	-3.080	-2.147	-3.175	-3.396	-0.296	-3.432	-3.618	-4.473	-3.084	-0.001	-1.841	-2.952	-0.503	-0.188	0.700	1.818	1.129	-1.303	-1.891	-0.588
Dda3937	DDA3937_RS10140	DDA3937_RS10140		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	-3.394	-3.538	-4.452	-3.244	-5.764	-4.668	-6.404	-6.131	-5.933	-3.016	0.589	-0.670	-0.136	0.128	0.555	-0.992	-6.226	-5.357	-3.326	0.725	1.568	0.920	0.270	0.830	1.106	0.156	0.071	-1.313	1.026	-2.146	2.917	0.196	-5.692	-5.739	-5.706	-6.462	-6.009	-7.502	-7.857	-6.759	-6.917	-6.572	-5.407	-6.294	-3.428	-3.582	-3.888	-6.418	-3.456	-5.461	-0.843	0.682	-0.723	0.519	0.239	0.362	-0.308	-0.738
Dda3937	DDA3937_RS10145	DDA3937_RS10145		formate-dependent phosphoribosylglycinamide formyltransferase	1.711	0.308	-0.673	0.493	-2.055	-0.051	0.329	-0.731	-0.175	1.544	-0.298	0.094	1.127	0.876	-0.499	-0.386	4.346	4.301	3.973	0.839	0.712	1.578	0.518	1.329	1.093	1.247	-0.249	1.914	0.951	0.156	-2.528	0.016	0.380	-0.807	-0.793	0.109	0.210	0.623	-0.381	0.608	-2.526	-1.196	-0.377	-0.905	0.266	-0.475	-0.966	-1.532	0.668	2.347	0.847	0.308	-0.052	0.682	2.383	-0.593	0.700	-0.763
Dda3937	DDA3937_RS10150	DDA3937_RS10150		prolyl oligopeptidase family serine peptidase	-0.055	-0.821	-0.337	1.089	-0.355	-2.031	-0.452	1.917	-0.656	-0.360	-0.093	1.832	2.079	1.220	0.731	1.572	-0.176	0.844	0.946	0.071	-0.136	0.062	-0.132	1.138	0.779	1.208	0.946	2.435	1.634	-1.162	-1.020	-1.343	1.661	0.141	0.514	-0.124	0.608	-0.134	0.299	-0.083	0.668	1.733	0.275	1.322	1.360	1.608	-0.399	0.622	1.043	0.947	-0.023	-0.293	0.242	-3.258	-2.067	1.861	0.367	-0.454
Dda3937	DDA3937_RS10155	DDA3937_RS10155		DNA polymerase III subunit theta	-0.551	-0.361	-1.605	-1.066	0.383	-1.636	0.517	-0.080	-0.653	-2.084	-0.522	-0.169	-0.791	-1.045	0.047	-1.145	-0.034	-1.684	-0.602	-0.564	-0.770	-1.058	-0.564	0.761	0.649	0.499	1.272	-0.360	-0.327	-1.112	-1.182	-1.128	-0.149	-1.904	-0.638	1.578	-0.616	-0.584	-0.644	0.336	-1.661	-0.260	-1.761	0.790	-1.817	-1.447	-0.639	-1.251	0.526	-0.278	-0.851	-0.206	-0.152	2.155	-1.572	-0.226	-1.588	-1.182
Dda3937	DDA3937_RS10160	DDA3937_RS10160		copper homeostasis periplasmic binding protein CopC	2.659	0.707	-1.188	-0.097	-0.077	1.353	0.300	2.126	1.448	-0.196	0.677	1.131	0.176	0.480	0.803	-0.072	0.907	2.042	0.884	0.426	-1.162	-1.890	-1.327	-0.496	-1.388	0.301	-1.410	-0.989	-0.286	2.753	1.091	-0.316	-0.123	-0.376	1.984	0.986	-1.323	-1.977	0.530	-0.513	-0.159	-1.695	-0.749	-1.456	-0.724	1.128	0.211	-0.271	0.005	0.625	0.646	1.732	1.403	-0.960	-0.454	0.591	1.761	-1.238
Dda3937	DDA3937_RS10165	DDA3937_RS10165		copper homeostasis membrane protein CopD	-1.247	1.534	1.177	0.423	-1.295	1.288	-1.333	-0.202	0.855	-0.540	-0.583	-0.070	-0.673	-0.633	-0.441	-0.427	0.338	-0.796	0.262	-0.835	-1.514	1.123	-0.212	-0.191	-0.523	-1.294	0.680	-0.647	0.781	0.757	-0.122	-1.007	0.194	0.602	1.887	0.234	0.693	1.169	0.828	-1.031	-0.461	-0.906	1.484	-0.981	0.799	1.178	0.135	1.115	0.857	0.955	-1.040	0.046	0.963	-0.237	-1.388	-2.788	-1.039	-0.587
Dda3937	DDA3937_RS10170	DDA3937_RS10170		non-heme ferritin	1.005	-0.078	-0.562	-0.731	0.026	-1.729	-0.720	-2.162	-1.093	-1.458	-2.434	0.450	-1.011	0.581	2.080	0.075	0.025	0.118	0.375	-1.556	0.354	-0.083	-0.204	-0.233	0.047	-1.494	-0.575	-0.753	-1.107	-0.764	-3.735	-2.207	-1.738	-0.681	-0.569	-1.774	-0.427	0.724	-0.637	0.201	-0.105	-0.146	-3.407	-0.406	-1.326	0.188	-0.870	-2.558	0.489	-0.252	0.761	0.350	1.679	-0.691	-0.983	1.377	1.171	0.072
Dda3937	DDA3937_RS10175	DDA3937_RS10175		DNA/RNA non-specific endonuclease	-0.828	-1.460	-1.693	-0.940	-0.744	-2.694	0.314	-0.991	0.729	-2.255	-0.650	0.581	1.487	0.807	0.665	0.946	-0.675	0.096	0.602	-0.268	0.030	-0.229	-0.877	-0.862	-0.882	-0.869	-0.199	-0.007	-0.274	-1.960	-0.223	-0.814	-1.659	-0.823	-0.775	1.454	-0.669	0.064	-1.553	0.476	0.871	-0.822	0.872	0.774	-0.415	1.370	-0.476	0.238	-0.165	1.980	-0.130	0.413	0.597	1.184	-0.080	-1.478	0.858	-1.352
Dda3937	DDA3937_RS10180	DDA3937_RS10180		response regulator	-0.849	-0.007	-0.050	-0.185	0.495	-1.004	-1.124	0.505	-1.034	0.814	0.541	0.199	-0.258	-1.167	0.372	0.592	0.269	0.302	0.872	1.679	2.074	1.189	0.522	0.728	-0.434	0.771	0.362	0.155	1.380	0.310	1.399	1.605	0.484	0.268	-0.708	-1.556	-0.510	1.817	2.237	-0.237	-1.272	0.859	1.028	-0.517	-1.720	-0.612	-0.850	1.382	0.394	-1.297	-0.171	-0.212	1.081	-0.335	-0.255	-0.061	-0.874	-1.811
Dda3937	DDA3937_RS10185	DDA3937_RS10185		HDOD domain-containing protein	0.001	0.088	-0.651	0.984	-0.417	-0.104	-0.417	1.696	1.426	1.467	0.130	0.911	0.562	1.198	0.185	0.177	0.743	0.239	0.657	-0.550	0.520	-0.744	-0.166	0.273	-0.822	0.128	-0.449	0.166	0.708	0.869	-1.089	0.448	-0.179	1.512	-0.819	-1.063	0.321	-0.202	-0.672	0.444	-1.549	1.908	1.021	0.698	1.548	-0.077	0.626	-0.237	1.772	0.361	0.594	-0.370	0.230	-0.653	-0.886	0.316	0.299	0.180
Dda3937	DDA3937_RS10190	DDA3937_RS10190		ATP-binding protein	-0.623	0.657	1.905	-0.392	1.100	0.706	1.012	0.708	1.011	1.419	0.656	0.330	0.444	-0.389	0.469	0.616	0.333	1.000	-1.019	1.994	0.822	0.922	1.283	1.705	0.377	1.049	0.619	0.538	0.347	0.378	0.986	1.591	-0.507	0.381	-1.433	-0.158	1.246	0.414	-0.493	0.094	-0.301	-1.086	0.170	-2.370	-0.271	-0.614	2.658	-0.282	-0.253	-0.065	0.735	0.311	-1.464	-0.033	0.884	0.831	-0.339	-0.068
Dda3937	DDA3937_RS10195	DDA3937_RS10195		FIST C-terminal domain-containing protein	-0.037	-1.452	0.111	1.956	-1.660	-0.621	0.324	-1.306	-1.164	-1.049	1.084	0.059	1.033	0.533	0.465	0.848	0.706	0.269	-0.226	0.089	-0.133	0.360	0.202	1.361	0.937	0.104	0.915	0.900	0.294	0.847	0.342	0.971	1.859	0.167	1.445	-1.084	-1.389	0.402	-1.446	-0.239	-0.384	-0.228	2.453	1.119	2.049	-0.787	-0.493	-1.811	1.202	-0.411	-0.632	0.932	-2.078	0.874	-0.347	0.027	1.261	-1.014
Dda3937	DDA3937_RS10200	DDA3937_RS10200		YebY family protein	-1.208	-0.651	-0.944	0.181	0.531	0.742	1.294	-0.403	-1.031	0.575	0.703	1.094	2.242	1.582	1.033	-0.196	1.642	1.075	0.342	0.384	-0.609	0.615	-0.269	-0.991	-1.820	-2.067	-2.743	-3.636	-2.064	-0.775	2.715	0.520	0.905	-0.732	-0.374	0.138	-0.747	-0.752	-1.238	-0.365	-1.054	-0.979	-0.423	-2.171	-1.500	0.032	-0.789	1.278	1.100	1.243	0.108	2.619	2.134	0.213	0.174	-0.400	0.010	-1.353
Dda3937	DDA3937_RS10205	DDA3937_RS10205		hypothetical protein	-0.187	-0.104	0.352	-0.359	1.208	0.355	-0.609	-0.460	-0.860	-0.593	-2.403	-0.295	-1.086	-0.294	-0.351	-0.555	-2.035	-0.786	-0.676	0.822	1.033	-0.275	0.441	-2.638	-3.243	-2.309	-2.805	-1.759	-1.893	0.954	0.042	-2.315	-0.008	-0.181	0.820	1.125	-0.989	1.584	-1.349	-1.464	0.443	0.021	0.920	0.296	-0.327	0.308	0.998	0.196	0.245	-1.230	-0.335	-0.914	-1.052	-0.507	-1.018	-0.903	0.105	-0.310
Dda3937	DDA3937_RS10210	DDA3937_RS10210		GlsB/YeaQ/YmgE family stress response membrane protein	0.668	-0.805	-0.596	-1.408	-1.182	-0.402	1.929	-0.374	-0.069	0.566	-0.143	-0.319	0.475	-1.049	0.565	-0.954	-0.001	-0.959	0.868	0.229	-0.736	1.305	-0.413	0.222	-0.469	-1.520	0.224	0.598	0.055	-1.814	-1.359	0.884	-1.307	-0.081	-0.866	-0.874	0.015	-0.634	0.099	-0.285	-1.480	-1.862	-0.344	-1.951	-0.563	-0.428	0.611	-0.948	-0.840	-0.403	0.364	-0.576	-0.078	-2.159	-0.781	-1.281	-1.125	-0.661
Dda3937	DDA3937_RS10215	DDA3937_RS10215		ABC transporter permease subunit	0.942	-0.056	0.132	0.903	-0.064	0.307	0.465	0.415	-0.685	1.282	0.673	0.655	0.945	-0.919	-0.891	-0.199	0.247	-0.135	0.248	0.532	0.938	0.385	1.052	-0.743	0.050	-0.010	-1.532	-2.299	-2.945	-0.516	0.433	-0.503	-0.612	-0.253	0.876	-0.460	1.367	-0.098	-2.288	-0.758	-1.497	0.753	-0.930	-0.111	-0.110	-0.184	-0.758	-1.262	1.396	-0.022	0.978	1.729	0.329	2.288	-0.339	0.882	0.060	0.842
Dda3937	DDA3937_RS10220	DDA3937_RS10220		ABC transporter substrate-binding protein	1.342	0.016	-0.245	0.224	-1.014	0.275	1.342	0.511	-0.118	0.659	1.245	1.445	-0.037	0.671	0.625	0.720	0.586	0.224	0.654	-0.778	-0.250	-0.267	0.803	-0.252	-1.487	-0.334	-0.490	0.141	-1.038	0.663	0.810	1.397	0.200	0.181	0.626	0.177	0.557	1.377	0.622	1.452	0.966	0.970	0.606	0.754	-0.720	0.198	1.292	-0.516	-0.295	2.062	0.816	0.448	-0.342	-1.092	1.401	1.376	-1.569	0.015
Dda3937	DDA3937_RS10225	DDA3937_RS10225		ABC transporter ATP-binding protein	-1.126	-0.205	0.029	0.892	-0.670	-0.338	0.891	0.247	-0.093	1.060	0.151	-0.497	-0.472	-1.002	0.525	-1.126	0.406	-0.113	0.789	-0.275	0.201	-0.367	0.454	0.532	0.115	0.650	0.560	0.656	1.887	-0.060	-1.048	-0.262	-0.210	0.095	1.917	0.283	1.435	2.253	1.084	1.048	0.506	-0.067	1.808	-0.942	1.173	1.990	0.815	1.075	0.959	0.630	-0.228	1.412	0.975	1.777	0.805	0.690	0.988	1.019
Dda3937	DDA3937_RS10230	DDA3937_RS10230		ABC transporter ATP-binding protein	-1.343	0.663	1.303	0.704	1.377	0.411	-0.277	-0.060	0.684	0.119	0.782	1.674	1.143	0.041	-0.688	0.768	-1.240	0.391	0.019	0.466	0.477	0.905	0.493	1.842	-0.042	-1.496	-0.221	1.298	0.880	-0.033	0.977	1.786	0.611	0.799	3.546	0.905	0.412	-0.246	0.608	0.410	-0.418	1.479	2.198	-0.910	-0.804	1.847	1.471	-1.805	0.591	1.748	1.113	0.210	0.960	0.338	2.809	-0.018	-0.361	-0.526
Dda3937	DDA3937_RS10240	DDA3937_RS10240		YeaH/YhbH family protein	0.833	-0.269	1.404	-0.192	-0.023	-0.814	0.151	-0.439	-0.217	1.489	1.673	2.306	2.237	0.498	-0.429	0.451	-3.033	0.170	-2.384	-0.508	-1.590	-0.532	-0.874	-0.471	-0.784	-0.864	-1.064	-3.135	-2.827	-0.115	-0.653	-1.029	-0.603	2.155	0.759	-1.382	1.890	0.821	1.123	-0.010	-1.088	1.099	1.412	0.200	0.496	0.188	-0.276	0.718	0.146	1.370	0.051	-0.207	-3.312	-2.911	-3.494	-2.863	-4.361	-5.120
Dda3937	DDA3937_RS10245	DDA3937_RS10245		PrkA family serine protein kinase	2.368	0.820	0.139	-0.136	-0.612	-1.542	1.151	0.074	0.912	-0.673	0.877	0.478	0.676	-0.466	-1.064	-0.989	-3.472	-1.519	-3.094	-0.143	-1.753	0.034	-0.945	-0.685	-1.714	-2.014	-2.319	-2.180	-3.430	-1.404	-1.080	-2.882	1.466	1.162	0.168	-1.194	0.372	1.124	-0.011	1.390	1.564	0.621	-0.174	-0.060	0.727	1.724	0.110	0.835	1.140	1.202	-1.202	-1.056	-3.565	-2.526	-2.549	-2.889	-4.646	-3.515
Dda3937	DDA3937_RS10250	DDA3937_RS10250		MipA/OmpV family protein	-1.354	-0.823	-2.758	-1.156	0.255	-0.425	0.056	0.893	0.749	-0.985	-0.174	0.643	0.393	-0.074	0.302	0.488	0.849	0.069	0.418	0.524	0.756	0.488	0.562	0.637	-0.473	-0.445	0.084	0.269	0.195	-1.477	0.291	-0.024	0.960	-1.089	1.003	0.224	-0.069	-0.163	0.293	0.101	0.900	1.400	-0.956	-0.275	2.170	-0.122	1.545	1.458	-0.219	1.163	-1.422	0.394	0.170	-1.246	-0.212	-0.445	0.227	1.057
Dda3937	DDA3937_RS10255	DDA3937_RS10255		aldo/keto reductase	0.236	-0.347	0.226	-0.308	-0.139	-0.836	-0.759	-0.360	-1.268	-1.365	-0.320	-2.131	0.110	-1.055	-1.161	-0.793	-0.820	-0.566	-2.118	0.420	1.559	0.313	1.436	-0.172	-1.494	-1.073	-0.644	0.512	-0.140	-0.088	-2.545	0.370	1.532	0.110	0.606	1.200	-1.196	0.622	0.048	-1.510	0.479	0.089	0.973	-0.729	-1.240	-0.308	-0.818	0.950	0.668	-0.598	-1.453	0.555	-0.105	0.284	0.820	-1.165	-0.644	-0.795
Dda3937	DDA3937_RS10260	DDA3937_RS10260		D-hexose-6-phosphate mutarotase	0.698	0.669	0.840	0.936	-0.039	0.746	-0.898	0.639	-0.366	-2.746	1.100	0.320	0.218	-0.538	1.880	2.366	0.996	1.718	0.411	0.495	1.652	0.152	0.971	0.084	0.500	-0.838	0.528	1.080	0.954	1.185	1.666	-0.332	-0.004	1.343	-0.347	0.607	-0.043	-0.055	0.843	0.417	0.644	0.172	-0.922	1.893	2.436	2.110	1.480	-0.592	1.116	1.017	0.045	0.823	0.390	-0.118	-1.201	1.817	1.649	1.423
Dda3937	DDA3937_RS10270	DDA3937_RS10270		peptide-methionine (R)-S-oxide reductase MsrB	-1.172	0.444	-1.351	1.001	-0.581	0.656	0.324	0.421	-1.168	0.174	1.338	1.634	-0.038	0.869	-0.781	0.243	0.467	-0.353	0.992	-1.568	-0.543	-0.346	-0.766	0.303	-0.221	-0.031	2.078	1.440	0.966	-2.163	-0.895	-0.217	0.732	-0.760	1.384	1.559	0.247	0.114	0.357	-0.014	0.315	1.043	0.119	0.873	0.382	1.887	0.456	0.723	2.274	0.009	0.122	0.442	2.323	1.905	-0.764	1.387	1.421	0.115
Dda3937	DDA3937_RS10275	DDA3937_RS10275		DUF1315 family protein	-0.569	-0.996	-1.582	0.465	-1.114	1.214	1.732	-1.483	0.533	1.352	1.857	0.949	0.771	2.320	1.456	0.313	-0.040	-1.204	-0.225	0.626	0.027	-1.155	-0.477	1.864	-0.716	-0.413	2.324	2.624	2.987	-0.634	-0.925	-0.014	0.467	0.156	-0.418	0.156	0.751	-3.176	-2.809	-4.249	1.617	-1.079	0.319	-1.479	0.773	-1.139	-1.482	1.808	-4.302	-0.852	-0.516	-0.895	-0.180	-0.515	0.451	2.176	4.891	2.332
Dda3937	DDA3937_RS10280	DDA3937_RS10280		bifunctional nicotinamidase/pyrazinamidase	1.026	-0.764	0.825	0.043	0.135	0.110	0.275	1.203	0.381	-0.994	-3.123	-3.341	-2.873	-1.940	-0.906	-2.486	-0.959	-1.746	-1.047	-1.645	0.013	-0.086	-0.124	1.090	0.565	0.166	1.242	-0.217	1.233	-2.991	-2.790	-1.368	-0.654	-1.292	-1.623	-0.578	0.399	-0.509	-1.276	1.859	0.894	-0.483	-0.531	-0.320	-1.704	-2.098	-1.041	-1.150	-1.629	-0.353	0.133	1.151	-1.912	0.341	-0.367	0.305	1.019	-0.092
Dda3937	DDA3937_RS10285	DDA3937_RS10285		asparaginase	0.571	0.358	-0.479	0.443	0.823	0.350	0.716	1.701	1.551	1.060	0.601	-0.900	-1.026	-0.587	-0.913	-0.898	-1.067	0.593	-0.435	-0.517	-0.616	-0.544	-0.555	1.932	1.389	1.948	2.078	1.846	2.027	0.211	-0.090	0.909	0.615	-0.151	-0.871	-1.223	0.171	-1.746	-1.635	-1.517	-1.851	1.501	2.595	-1.291	-1.634	0.760	-3.069	-1.004	0.002	-0.953	-1.018	-0.058	1.349	3.052	1.755	1.051	0.846	0.233
Dda3937	DDA3937_RS10290	DDA3937_RS10290		signal peptide peptidase SppA	1.070	-0.117	-1.020	-0.738	-1.379	0.060	-1.669	0.408	-1.130	-2.382	0.206	0.271	0.340	-0.764	0.669	0.495	0.412	-1.728	-2.282	0.755	0.064	1.108	-0.278	-1.211	-0.667	-0.037	0.398	-1.115	0.245	-4.479	-3.765	-1.413	1.787	1.633	-0.402	-1.261	1.403	0.139	0.530	-0.585	1.492	-0.171	-0.776	1.511	-0.622	-0.252	-1.727	-0.041	0.012	0.174	0.614	-1.384	-3.052	-3.181	-2.001	-0.016	0.093	0.642
Dda3937	DDA3937_RS10295	DDA3937_RS10295		NAD(P)H nitroreductase	0.273	-0.624	-2.105	0.516	0.600	-1.915	-0.999	-2.493	-0.003	-1.257	-1.790	-0.636	-0.850	-0.697	-1.933	-0.526	-1.405	-1.133	-1.792	-0.013	-0.048	0.982	-0.727	-2.403	-4.197	-0.334	-2.833	-2.134	-3.752	-0.033	0.096	-3.675	0.026	1.228	-1.058	-2.694	-0.341	-1.704	-0.609	-0.852	-0.514	-0.915	-1.702	-0.879	-2.261	0.955	-0.303	0.389	0.587	-0.166	-0.993	-1.333	1.173	-1.882	-0.176	-1.150	-1.725	-2.184
