orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_2092	Psyr_2092		Protein of unknown function 1935	0.096	-0.087	0.485	0.059	0.397	-0.689	0.217	0.171	0.110	0.100	0.617	0.418	0.251	-0.623	0.417	0.263	0.062	0.168	0.411	0.562	-0.326	0.137	0.383
SyringaeB728a_mexBdelta	Psyr_2093	Psyr_2093		Mg2+ transporter protein, CorA-like protein	-0.598	-0.480	0.047	-0.009	0.594	-0.480	0.108	-0.902	-0.506	-0.149	-0.323	0.206	0.089	0.004	0.364	0.501	0.079	0.303	0.238	0.317	0.178	0.399	-0.057
SyringaeB728a_mexBdelta	Psyr_2095	Psyr_2095		Conserved TM helix	-0.172	-0.265	-0.251	-0.116	-0.087	-0.190	-0.581	-0.347	-0.656	-0.521	-0.123	-0.077	-0.419	-0.122	-0.406	-0.841	-0.191	-0.704	-0.689	-0.045	-0.361	-0.627	-0.518
SyringaeB728a_mexBdelta	Psyr_2098	Psyr_2098		uroporphyrinogen-III C-methyltransferase	0.199	0.070	0.327	0.151	0.388	-0.170	0.178	-0.166	0.378	-0.119	0.040	0.521	0.048	-0.253	0.252	0.465	0.112	0.404	0.509	0.332	0.275	0.389	0.066
SyringaeB728a_mexBdelta	Psyr_2099	Psyr_2099		assimilatory nitrate reductase (NADH) alpha subunit apoprotein	0.024	-0.049	0.171	-0.033	0.018	-0.047	-0.002	-0.018	-0.042	0.020	0.202	0.205	0.413	0.027	0.014	-0.095	0.010	-0.001	0.021	0.141	-0.017	0.021	-0.072
SyringaeB728a_mexBdelta	Psyr_2100	Psyr_2100		assimilatory nitrate reductase (NADH) beta subunit	0.253	0.162	0.571	0.092	0.335	0.023	0.623	-0.021	-0.227	0.271	0.247	0.302	-0.699	-0.141	0.397	0.485	0.119	0.257	0.169	0.450	0.366	0.253	0.276
SyringaeB728a_mexBdelta	Psyr_2101	Psyr_2101		Protein kinase	0.162	0.185	0.110	0.178	0.073	0.186	0.003	0.134	0.174	0.079	0.125	0.080	0.024	-0.033	0.099	0.077	0.045	0.034	0.038	0.151	-0.025	0.050	-0.075
SyringaeB728a_mexBdelta	Psyr_2102	Psyr_2102		Nitrate transporter	0.379	-0.012	0.406	0.157	0.331	0.477	0.013	-0.102	0.423	0.449	0.220	0.193	-0.278	0.141	-0.037	-0.031	-0.024	0.008	-0.042	0.166	-0.000	-0.060	0.115
SyringaeB728a_mexBdelta	Psyr_2103	Psyr_2103		levansucrase	0.117	-0.008	0.081	-0.051	-0.158	0.072	-0.026	-0.113	0.128	0.032	0.201	0.089	-0.233	-0.174	0.286	0.244	0.269	0.232	0.233	0.364	0.065	0.157	0.317
SyringaeB728a_mexBdelta	Psyr_2104	Psyr_2104		Response regulator receiver:ANTAR	0.036	-0.018	-0.104	0.267	0.070	0.384	-0.140	0.169	0.075	0.032	0.207	-0.100	0.301	0.166	0.194	0.049	0.143	0.159	-0.000	-0.001	-0.023	-0.001	-0.073
SyringaeB728a_mexBdelta	Psyr_2105	Psyr_2105		conserved hypothetical protein	0.084	-0.194	-0.150	0.041	0.091	0.019	-0.044	0.138	-0.042	0.127	-0.050	0.279	-0.484	-0.155	-0.238	0.002	0.006	0.018	0.017	0.152	0.097	0.036	0.147
SyringaeB728a_mexBdelta	Psyr_2107	Psyr_2107		Ribosome modulation factor	-0.008	0.220	0.274	0.130	-0.144	0.856	0.136	0.180	0.207	0.252	0.240	0.126	1.523	1.491	0.145	0.018	0.207	0.163	0.211	0.321	0.213	0.194	0.044
SyringaeB728a_mexBdelta	Psyr_2108	Psyr_2108		23S rRNA m(2)G-2445 methyltransferase	0.203	0.192	0.100	-0.010	0.197	-0.238	-0.187	-0.427	0.287	0.321	0.384	0.184	-0.043	0.221	-0.030	0.141	-0.109	0.041	0.076	0.219	-0.052	-0.040	0.019
SyringaeB728a_mexBdelta	Psyr_2109	Psyr_2109		methyl-accepting chemotaxis sensory transducer	-0.577	-1.049	-0.647	-0.501	-0.350	-0.425	-0.254	-0.876	-0.370	-0.576	-0.782	-0.655	-0.307	-0.647	0.057	-0.254	-0.137	-0.027	-0.308	-0.193	0.061	-0.090	-0.099
SyringaeB728a_mexBdelta	Psyr_2110	Psyr_2110		diguanylate cyclase with PAS/PAC sensor	0.045	0.037	-0.015	0.094	-0.008	-0.106	0.195	0.104	0.106	0.111	0.160	0.070	0.163	0.005	0.138	0.085	0.067	0.176	0.129	0.206	0.032	0.008	0.126
SyringaeB728a_mexBdelta	Psyr_2111	Psyr_2111		Peptidase S13, D-Ala-D-Ala carboxypeptidase C	-0.002	0.241	-0.194	-0.067	0.187	-2.643	0.004	-0.257	0.364	0.312	0.125	0.475	0.106	0.469	0.136	0.250	0.066	-0.001	0.384	0.200	0.112	0.404	0.157
SyringaeB728a_mexBdelta	Psyr_2113	Psyr_2113		multi-sensor hybrid histidine kinase	0.106	0.061	0.021	0.188	0.007	0.093	0.052	0.061	0.107	0.066	0.155	0.200	0.027	-0.140	0.115	0.105	0.086	0.162	0.069	0.084	0.002	0.034	0.075
SyringaeB728a_mexBdelta	Psyr_2114	Psyr_2114		two component transcriptional regulator, LuxR family	0.117	0.260	0.006	-0.278	-0.011	-0.819	0.418	0.109	-0.070	-0.421	-0.134	0.409	0.631	0.227	0.317	0.098	0.156	-0.172	0.135	0.462	0.070	0.130	0.014
SyringaeB728a_mexBdelta	Psyr_2115	Psyr_2115		Response regulator receiver	-0.509	0.765	0.313	-0.079	-0.796	0.697	0.321	0.041	-0.616	-0.159	-0.141	0.276	0.065	-0.406	-0.242	0.162	-0.045	-0.088	-0.127	-0.104	-0.707	0.028	0.490
SyringaeB728a_mexBdelta	Psyr_2116	Psyr_2116		Deoxyguanosinetriphosphate triphosphohydrolase	-0.083	0.187	-0.127	-0.247	-0.183	0.393	-0.208	-0.460	-0.316	0.185	0.006	-0.222	-0.023	0.351	-0.052	0.007	0.186	0.040	0.112	0.110	0.028	-0.070	0.189
SyringaeB728a_mexBdelta	Psyr_2117	Psyr_2117		conserved hypothetical protein	0.231	0.443	0.818	-0.186	-0.262	-0.627	0.191	0.876	0.437	0.278	0.056	0.402	-0.117	-1.546	-0.175	0.160	0.698	0.489	0.441	0.571	0.446	0.756	0.565
SyringaeB728a_mexBdelta	Psyr_2119	Psyr_2119		Acyltransferase 3	0.114	0.066	0.156	-0.002	0.231	0.268	0.017	0.236	0.225	0.107	0.147	0.152	0.288	0.243	-0.239	-0.092	0.093	-0.281	-0.073	-0.018	-0.206	-0.138	0.016
SyringaeB728a_mexBdelta	Psyr_2120	Psyr_2120		conserved hypothetical protein	0.246	-0.402	-0.076	0.554	0.738	-0.113	0.494	0.486	0.459	0.512	0.259	-0.208	-0.194	-0.699	-0.134	-0.230	0.139	0.010	-0.319	0.054	0.188	-0.468	0.225
SyringaeB728a_mexBdelta	Psyr_2121	Psyr_2121		regulatory protein, LysR:LysR, substrate-binding protein	-0.110	-0.293	-0.178	-0.002	-0.182	-0.325	-0.342	-0.399	-0.358	-0.011	0.156	-0.229	0.123	-0.042	0.079	0.260	0.111	-0.081	0.295	0.229	-0.301	0.167	-0.089
SyringaeB728a_mexBdelta	Psyr_2122	Psyr_2122		protocatechuate 3,4-dioxygenase, beta subunit	-0.097	0.146	-0.087	0.225	0.015	-0.168	-0.042	-0.168	-0.092	-0.029	0.005	-0.130	0.220	-0.202	-0.040	0.065	0.261	0.040	-0.112	0.371	-0.017	-0.152	0.045
SyringaeB728a_mexBdelta	Psyr_2123	Psyr_2123		protocatechuate 3,4-dioxygenase, alpha subunit	0.164	-0.379	-0.609	-0.148	-0.086	0.147	-0.197	0.542	0.002	-0.224	0.206	0.040	0.161	0.486	0.149	-0.067	0.108	-0.106	0.069	-0.249	0.130	0.311	-0.086
SyringaeB728a_mexBdelta	Psyr_2124	Psyr_2124		Benzoate transport	0.097	-0.176	0.205	0.179	0.081	0.507	-0.038	0.349	-0.076	-0.007	0.093	0.028	0.481	0.385	-0.068	-0.108	0.010	0.223	-0.024	0.092	-0.079	-0.031	0.065
SyringaeB728a_mexBdelta	Psyr_2126	Psyr_2126		4-carboxymuconolactone decarboxylase	0.551	0.088	-0.269	0.223	0.058	-0.069	0.335	0.924	1.187	-0.630	0.317	-1.305	0.121	0.768	-0.793	-1.233	-0.600	-0.589	-0.342	-0.184	0.365	-0.726	-0.164
SyringaeB728a_mexBdelta	Psyr_2127	Psyr_2127		outer membrane porin	-0.141	-0.094	0.298	0.054	0.028	0.544	-0.122	0.360	-0.042	-0.123	0.267	-0.083	0.286	0.089	-0.136	-0.089	-0.088	0.027	-0.021	0.148	-0.064	-0.025	0.093
SyringaeB728a_mexBdelta	Psyr_2128	Psyr_2128		Protein of unknown function DUF6	-0.210	-0.186	-0.862	-0.105	0.147	0.396	-0.523	-0.058	0.228	0.288	-0.446	-0.274	-0.628	-0.674	0.176	-0.124	0.033	0.123	0.042	-0.135	0.136	-0.178	-0.324
SyringaeB728a_mexBdelta	Psyr_2129	Psyr_2129		Major facilitator superfamily	0.171	0.131	-0.070	0.149	0.200	0.105	-0.073	-0.127	-0.040	0.034	-0.056	0.108	0.331	0.049	0.149	-0.054	0.020	0.107	-0.006	0.151	0.083	-0.012	0.106
SyringaeB728a_mexBdelta	Psyr_2130	Psyr_2130		4-hydroxyphenylpyruvate dioxygenase	0.150	0.121	-0.058	0.031	0.165	0.179	0.064	0.226	-0.089	-0.017	0.092	0.200	-0.004	0.146	0.197	0.036	0.109	0.059	0.224	0.126	0.002	0.174	0.044
SyringaeB728a_mexBdelta	Psyr_2131	Psyr_2131		transcriptional regulator, TetR family	0.112	0.173	-0.157	0.262	0.243	-0.028	-0.030	-0.122	-0.074	0.071	-0.145	-0.059	-0.398	-0.603	0.155	0.325	0.233	0.410	0.184	0.278	0.092	-0.000	0.258
SyringaeB728a_mexBdelta	Psyr_2132	Psyr_2132		shikimate dehydrogenase	-0.186	0.197	0.411	0.399	0.252	-0.718	-0.247	-0.212	0.145	-0.027	-0.029	0.140	0.460	0.837	0.085	0.472	0.669	0.347	0.040	0.528	0.407	0.471	0.421
SyringaeB728a_mexBdelta	Psyr_2133	Psyr_2133		Pseudouridine synthase	-0.324	-0.244	-0.090	-0.023	-0.395	0.697	-0.331	0.379	-0.076	0.150	-0.278	0.115	-0.370	-0.003	0.101	0.146	0.192	-0.125	0.093	0.163	0.322	0.163	-0.071
SyringaeB728a_mexBdelta	Psyr_2135	Psyr_2135		molybdenum cofactor guanylyltransferase	0.058	0.021	0.270	-0.181	-0.055	0.975	0.039	0.542	0.038	0.096	0.525	-0.096	0.062	0.235	-0.223	-0.004	0.093	0.140	0.186	0.090	0.077	-0.217	0.079
SyringaeB728a_mexBdelta	Psyr_2136	Psyr_2136		Molybdenum cofactor biosynthesis protein	0.099	-0.247	0.291	-0.042	0.431	0.440	-0.044	0.017	0.225	0.153	0.328	0.520	-0.273	-0.989	-0.287	0.292	0.350	0.039	-0.322	0.297	-0.280	0.338	0.043
SyringaeB728a_mexBdelta	Psyr_2137	Psyr_2137		molybdopterin molybdochelatase	-0.122	-0.201	-0.134	0.085	0.041	0.861	-0.097	0.223	-0.422	-0.087	0.146	0.267	0.323	0.154	-0.101	0.240	0.026	-0.034	0.086	-0.345	-0.036	-0.302	-0.061
SyringaeB728a_mexBdelta	Psyr_2138	Psyr_2138		Glycosyl transferase, family 2	0.069	-0.012	0.026	0.076	0.103	0.145	0.148	0.249	0.015	0.190	-0.229	-0.012	-0.099	0.001	0.029	0.012	0.027	0.011	0.096	0.189	-0.094	0.034	-0.003
SyringaeB728a_mexBdelta	Psyr_2139	Psyr_2139		Kef-type potassium/proton antiporter, CPA2 family	0.135	0.059	0.220	-0.119	0.207	0.085	-0.066	0.186	0.449	-0.089	0.226	-0.039	-0.059	-0.014	-0.186	-0.227	-0.037	-0.272	-0.270	-0.120	-0.200	-0.169	-0.345
SyringaeB728a_mexBdelta	Psyr_2140	Psyr_2140		conserved hypothetical protein	-0.306	-0.413	-1.384	-0.376	-0.543	0.199	-0.137	-0.826	-0.466	-0.978	-0.171	-1.056	-0.387	0.247	0.103	-0.228	-0.269	0.487	-0.863	-0.374	0.140	0.183	-0.406
SyringaeB728a_mexBdelta	Psyr_2141	Psyr_2141		hypothetical protein	0.013	-0.259	-0.518	-0.254	-0.205	-0.281	0.070	-0.057	0.010	-0.179	-0.076	0.110	-0.019	-3.177	-0.627	0.065	-1.258	-0.234	0.257	-0.474	0.019	-0.315	-0.229
SyringaeB728a_mexBdelta	Psyr_2142	Psyr_2142		FecR protein	-0.115	-0.284	-0.068	-0.003	-0.345	-0.315	-0.155	-0.011	-0.056	-0.026	0.027	0.017	-0.038	-0.634	0.060	-0.047	-0.033	0.044	0.071	0.029	0.258	-0.008	0.063
SyringaeB728a_mexBdelta	Psyr_2144	Psyr_2144		conserved hypothetical protein	-1.169	-0.798	-1.053	-0.387	-0.828	-0.349	-0.294	-0.924	-1.213	-1.178	-0.927	-0.503	0.292	-0.828	-0.150	-0.534	-0.577	-0.698	-1.302	-0.487	-0.709	-0.763	-0.977
SyringaeB728a_mexBdelta	Psyr_2146	Psyr_2146		methionine aminopeptidase, type I	0.005	-0.152	0.114	0.010	0.248	0.169	0.218	0.134	0.023	0.117	-0.036	0.032	-0.011	-0.124	0.124	-0.107	-0.074	-0.054	-0.073	-0.026	0.006	-0.041	-0.033
SyringaeB728a_mexBdelta	Psyr_2147	Psyr_2147		conserved hypothetical protein	0.294	0.306	-0.827	0.137	0.139	0.001	0.220	0.311	0.369	-0.228	0.827	-0.316	0.055	-0.378	0.252	-0.141	-0.122	0.272	-0.441	0.220	0.028	-0.227	-0.028
SyringaeB728a_mexBdelta	Psyr_2148	Psyr_2148		Deoxyribonuclease I	-0.231	0.160	-0.194	0.013	-0.046	0.283	-0.188	0.171	-0.013	0.019	-0.056	-0.018	-0.042	-0.369	0.064	0.125	-0.108	0.041	0.067	0.089	0.059	-0.140	0.030
SyringaeB728a_mexBdelta	Psyr_2149	Psyr_2149		conserved hypothetical protein	-0.102	0.689	0.551	0.341	0.614	0.405	0.917	0.696	0.218	-0.304	0.101	0.220	-0.986	-5.659	0.145	0.687	0.324	0.571	1.084	0.423	0.123	0.576	0.530
SyringaeB728a_mexBdelta	Psyr_2150	Psyr_2150		protein of unknown function DUF903	-0.206	-0.260	0.016	0.130	0.509	0.239	0.273	0.146	0.433	-0.095	0.049	0.142	-0.759	-2.108	-0.136	-0.109	-0.024	0.357	0.040	0.141	0.003	0.035	0.365
SyringaeB728a_mexBdelta	Psyr_2152	Psyr_2152		monosaccharide ABC transporter ATP-binding protein, CUT2 family	-0.196	-0.277	-0.302	-0.265	-0.115	-0.257	-0.079	-0.280	-0.229	-0.202	-0.194	-0.227	-0.069	-0.319	-0.015	0.001	-0.052	-0.001	0.168	-0.077	-0.231	-0.182	-0.247
SyringaeB728a_mexBdelta	Psyr_2153	Psyr_2153		monosaccharide ABC transporter membrane protein, CUT2 family	-0.948	0.090	-0.380	-0.326	-0.327	0.631	-0.235	-0.553	-0.572	0.510	-0.271	-1.271	0.292	0.916	-0.004	0.095	-0.212	-0.085	0.201	0.029	-0.411	0.084	0.125
SyringaeB728a_mexBdelta	Psyr_2154	Psyr_2154		transcriptional regulator, LacI family	-0.077	-0.907	-0.328	-0.124	-0.381	0.530	-0.322	-0.391	-0.257	-0.146	-0.428	-0.781	-0.261	-0.402	-0.310	0.103	-0.131	-0.356	-0.259	-0.342	-0.761	-0.246	-0.551
SyringaeB728a_mexBdelta	Psyr_2155	Psyr_2155		Carbohydrate kinase, PfkB	0.168	0.066	0.118	0.195	-0.137	0.990	-0.145	0.043	0.011	0.099	0.530	-0.348	-0.182	-0.521	-0.104	0.087	0.018	0.362	0.203	0.240	0.187	0.577	-0.125
SyringaeB728a_mexBdelta	Psyr_2157	Psyr_2157		Inosine/uridine-preferring nucleoside hydrolase	0.217	-0.015	0.408	0.261	0.524	0.617	0.033	0.138	0.261	0.071	0.432	0.254	-0.177	0.001	0.293	0.100	0.167	-0.036	0.205	0.237	0.019	0.288	-0.021
SyringaeB728a_mexBdelta	Psyr_2169	Psyr_2169		transcriptional regulator, MerR family	-0.201	0.220	-0.081	0.216	-0.025	-0.228	-0.514	-0.586	0.105	-0.023	0.237	-0.203	-0.186	0.302	0.053	0.260	0.134	0.325	0.214	0.427	0.375	0.163	0.176
SyringaeB728a_mexBdelta	Psyr_2170	Psyr_2170		L-glutamate-binding protein / L-aspartate-binding protein	-0.269	-0.303	-0.334	-0.159	-0.012	-0.560	-0.276	-0.472	-0.187	-0.171	-0.322	-0.479	-0.511	-0.694	0.072	-0.039	-0.081	-0.071	-0.253	-0.070	-0.135	0.024	0.122
SyringaeB728a_mexBdelta	Psyr_2171	Psyr_2171		HpcH/HpaI aldolase	0.149	-0.026	0.240	0.070	0.255	0.362	0.356	-0.295	0.117	-0.141	-0.105	0.190	0.681	-0.550	-0.348	-0.327	-0.188	-0.520	-0.336	-0.368	-0.001	0.142	-0.032
SyringaeB728a_mexBdelta	Psyr_2172	Psyr_2172		conserved hypothetical protein	-0.467	-0.198	-0.355	-0.004	-0.096	-0.256	0.087	-0.295	-0.138	-0.163	-0.027	-0.584	-0.028	-0.478	0.082	-0.014	0.090	-0.298	-0.079	0.124	-0.013	-0.145	-0.242
SyringaeB728a_mexBdelta	Psyr_2173	Psyr_2173		Electron transfer flavoprotein, alpha subunit	-0.303	0.013	-0.067	-0.358	-0.291	0.453	0.112	-0.374	0.037	0.069	-0.007	-0.308	0.552	0.470	0.010	-0.181	-0.261	-0.082	0.059	0.094	-0.027	-0.110	-0.260
SyringaeB728a_mexBdelta	Psyr_2175	Psyr_2175		L-carnitine dehydratase/bile acid-inducible protein F	-0.283	0.068	-0.423	0.111	-0.049	0.076	-0.178	-0.062	-0.173	-0.012	-0.513	-0.173	-0.744	-0.113	0.126	0.287	0.032	0.430	0.296	0.288	0.063	0.213	0.400
SyringaeB728a_mexBdelta	Psyr_2176	Psyr_2176		Acyl-CoA dehydrogenase, C-terminal:Acyl-CoA dehydrogenase, central region:Acyl-CoA dehydrogenase, N-terminal	0.121	0.199	0.058	0.069	0.114	-0.152	0.105	0.039	-0.045	0.232	0.050	-0.082	0.126	0.074	0.045	0.083	0.193	0.075	0.086	0.059	0.001	0.020	0.162
SyringaeB728a_mexBdelta	Psyr_2177	Psyr_2177		probable sulfopyruvate decarboxylase	0.418	0.115	0.211	0.170	-0.333	0.460	0.102	0.214	0.094	0.392	0.524	0.212	0.498	0.432	-0.020	-0.139	-0.126	0.009	0.171	-0.086	0.051	-0.168	-0.216
SyringaeB728a_mexBdelta	Psyr_2178	Psyr_2178		conserved hypothetical protein	0.084	0.528	0.084	0.026	-0.046	-1.318	0.111	0.014	0.051	-0.192	0.131	0.142	1.171	0.800	-0.145	-0.192	-0.513	-0.078	-0.428	-0.398	-0.249	0.161	-0.619
SyringaeB728a_mexBdelta	Psyr_2179	Psyr_2179		General substrate transporter:Major facilitator superfamily	-0.123	0.038	-0.074	0.031	-0.035	-0.018	-0.123	0.005	-0.099	0.017	-0.050	0.043	-0.036	0.128	-0.054	-0.087	-0.046	-0.122	-0.158	-0.110	-0.101	-0.033	-0.175
SyringaeB728a_mexBdelta	Psyr_2180	Psyr_2180		transcriptional regulator, LysR family	0.413	0.223	-0.350	-0.007	0.125	-0.197	-0.005	0.176	-0.087	0.305	0.105	-0.041	-0.116	-1.041	-0.472	-0.114	-0.398	-0.451	-0.416	-0.482	-0.252	-0.567	-0.454
SyringaeB728a_mexBdelta	Psyr_2181	Psyr_2181		Major facilitator superfamily	-0.209	-0.333	-0.419	-0.141	-0.047	0.100	-0.284	-0.128	0.085	-0.261	-0.225	-0.079	-0.261	-0.419	-0.107	0.087	0.065	0.048	-0.042	0.086	-0.012	0.070	-0.049
SyringaeB728a_mexBdelta	Psyr_2182	Psyr_2182		hypothetical protein	-0.971	-1.055	-0.717	-0.645	-0.576	0.233	-0.449	-0.866	-1.040	-0.640	-1.039	-1.606	-1.307	-1.134	-0.079	-0.556	-0.604	-0.301	0.060	-0.458	-0.273	-0.076	-0.026
SyringaeB728a_mexBdelta	Psyr_2183	Psyr_2183		transcriptional regulator, GntR family	-0.257	0.002	-0.452	-0.450	-0.156	0.581	-0.365	0.013	-0.084	-0.041	-0.317	-0.403	0.338	0.736	0.029	-0.072	0.137	-0.093	-0.053	-0.129	-0.009	-0.033	-0.056
SyringaeB728a_mexBdelta	Psyr_2184	Psyr_2184		Short-chain dehydrogenase/reductase SDR	-0.703	-0.758	-0.480	-0.596	-0.605	-1.689	0.066	-0.408	-0.453	-0.208	-0.777	-0.724	-1.243	-1.268	-0.429	-0.528	-0.300	-0.713	0.304	-0.117	-0.379	-0.108	-0.224
SyringaeB728a_mexBdelta	Psyr_2185	Psyr_2185		Prokaryotic protein of unknown function DUF849	-0.364	-0.071	-0.309	-0.194	-0.397	0.381	0.283	0.043	0.392	0.307	-0.179	0.301	-0.011	0.189	0.129	0.254	0.150	-0.018	-0.145	0.008	0.138	0.069	0.142
SyringaeB728a_mexBdelta	Psyr_2186	Psyr_2186		Senescence marker protein-30 (SMP-30)	-0.391	0.021	-0.133	0.043	-0.172	0.087	-0.320	0.147	-0.201	0.203	-0.367	-0.080	-0.111	0.349	0.092	-0.039	-0.140	-0.280	-0.123	-0.106	-0.081	0.159	-0.092
SyringaeB728a_mexBdelta	Psyr_2187	Psyr_2187		General substrate transporter:Major facilitator superfamily	0.046	0.020	0.025	0.163	0.147	-0.162	0.056	0.147	0.133	0.282	0.300	0.055	0.233	0.315	0.072	0.202	0.090	0.199	0.075	-0.135	-0.158	0.015	0.051
SyringaeB728a_mexBdelta	Psyr_2188	Psyr_2188		Histidine kinase, HAMP region:Bacterial chemotaxis sensory transducer:CHASE3	-0.173	-0.414	-0.425	0.246	0.049	-0.172	0.035	-0.394	0.031	-0.154	-0.429	-0.318	-0.067	-1.152	0.062	-0.166	-0.097	-0.321	-0.198	-0.095	-0.495	0.124	-0.036
SyringaeB728a_mexBdelta	Psyr_2189	Psyr_2189		transcriptional regulator, ArsR family	-0.174	0.154	-0.331	-0.210	-0.277	0.246	-0.188	-0.537	-0.145	-0.278	-0.067	-0.043	-0.855	-0.349	-0.345	-0.106	-0.021	-0.276	-0.565	-0.414	-0.145	-0.063	-0.118
SyringaeB728a_mexBdelta	Psyr_2191	Psyr_2191		RND efflux system, outer membrane lipoprotein, NodT	0.139	-0.137	-0.062	-0.157	-0.203	-0.261	-0.127	-0.071	-0.338	-0.077	-0.079	0.046	0.451	0.140	0.173	0.242	0.067	-0.080	0.106	0.333	0.257	0.152	0.161
SyringaeB728a_mexBdelta	Psyr_2192	Psyr_2192		transcriptional regulator, TetR family	-0.396	-0.045	-0.102	-0.382	0.050	0.104	-0.162	-0.300	-0.190	-0.098	0.229	-0.456	-0.474	-0.833	-0.116	-0.083	-0.293	0.092	-0.286	0.011	-0.297	-0.174	-0.284
SyringaeB728a_mexBdelta	Psyr_2193	Psyr_2193		Secretion protein HlyD	-0.144	0.322	-0.171	-0.036	0.129	0.467	-0.156	-0.207	0.127	-0.006	-0.117	-0.161	-0.221	0.074	0.097	0.141	0.166	0.149	-0.273	-0.154	-0.168	-0.043	0.072
SyringaeB728a_mexBdelta	Psyr_2194	Psyr_2194		Acriflavin resistance protein	-0.061	-0.563	-0.047	-0.012	-0.222	-0.856	-0.098	0.022	0.172	-0.032	-0.233	-0.540	0.823	0.085	-0.089	0.118	-0.124	0.066	0.226	-0.085	0.232	0.175	0.084
SyringaeB728a_mexBdelta	Psyr_2195	Psyr_2195		Urease accessory protein UreD	0.033	-0.269	-0.318	-0.284	-0.021	0.610	-0.327	-0.233	-0.913	0.092	-0.160	-0.009	-0.301	0.642	0.306	0.116	-0.396	0.219	-0.116	-0.127	-0.027	-0.006	-0.052
SyringaeB728a_mexBdelta	Psyr_2196	Psyr_2196		Urease accessory protein UreG	-0.253	0.260	-0.312	-0.151	-1.073	-0.999	-0.258	-0.086	-0.427	-0.200	-0.221	-0.446	-0.175	0.599	-0.778	-0.187	0.011	0.009	0.119	0.165	-0.139	-0.005	0.154
SyringaeB728a_mexBdelta	Psyr_2197	Psyr_2197		urease, Metallo peptidase, MEROPS family M38	-0.044	0.189	-0.180	0.058	0.183	0.017	-0.183	0.124	-0.286	-0.154	0.081	-0.016	0.248	-0.044	-0.177	0.102	-0.258	-0.068	0.006	0.019	-0.146	-0.207	-0.221
SyringaeB728a_mexBdelta	Psyr_2199	Psyr_2199		Urease accessory protein UreF	-0.114	-0.225	0.535	0.463	0.123	-0.142	-0.089	0.193	0.299	0.007	0.419	0.085	-0.492	-0.579	0.192	-0.051	0.111	-0.016	0.252	-0.110	0.202	-0.009	0.011
SyringaeB728a_mexBdelta	Psyr_2201	Psyr_2201		amino acid/amide ABC transporter ATP-binding protein 2, HAAT family	0.292	-0.353	-0.772	-0.438	0.098	-1.852	-0.117	-0.441	-0.462	-0.269	-0.092	-0.678	0.282	-0.769	-0.523	0.040	0.129	-0.564	0.293	-0.047	-0.336	-0.051	-0.042
SyringaeB728a_mexBdelta	Psyr_2202	Psyr_2202		ABC transporter	-0.016	-0.628	0.177	-0.015	-0.033	1.517	0.023	-0.424	0.282	0.261	0.102	0.114	-0.812	-0.846	0.035	0.905	0.384	-0.005	0.311	0.221	0.602	0.688	0.671
SyringaeB728a_mexBdelta	Psyr_2203	Psyr_2203		amino acid/amide ABC transporter membrane protein 2, HAAT family	-0.259	-0.055	-0.583	-0.203	-0.168	-0.388	-0.075	-0.240	-0.335	0.053	-0.072	-0.058	-0.278	-0.406	-0.049	0.132	-0.113	0.064	-0.004	0.031	0.010	0.003	0.012
SyringaeB728a_mexBdelta	Psyr_2204	Psyr_2204		amino acid/amide ABC transporter membrane protein 1, HAAT family	0.062	0.064	-0.055	-0.190	-0.076	0.099	-0.089	-0.166	0.054	-0.100	-0.093	-0.053	-0.372	-0.265	-0.233	-0.179	-0.333	-0.375	-0.292	-0.466	-0.350	-0.219	-0.283
SyringaeB728a_mexBdelta	Psyr_2205	Psyr_2205		amino acid/amide ABC transporter substrate-binding protein, HAAT family	0.037	-0.000	0.227	0.305	0.171	0.139	-0.205	-0.009	0.203	-0.061	-0.191	0.142	0.427	0.352	0.030	-0.015	0.224	0.120	-0.021	0.119	-0.292	0.032	0.022
