orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS03965	RPSI07_RS03965		DUF1794 domain-containing protein	0.669	-0.631	-1.485	0.537	-0.530	0.197	1.127	0.350
RalstoniaPSI07	RPSI07_RS03970	RPSI07_RS03970		DUF4437 domain-containing protein	-0.280	-0.657	-0.971	0.208	0.180	-0.160	-0.283	1.400
RalstoniaPSI07	RPSI07_RS03975	RPSI07_RS03975		TIGR03571 family LLM class oxidoreductase	0.757	0.962	-0.415	0.537	0.766	0.965	0.124	1.727
RalstoniaPSI07	RPSI07_RS03980	RPSI07_RS03980		DsbA family protein	0.662	1.230	-0.360	0.467	-1.410	1.048	-0.194	-0.018
RalstoniaPSI07	RPSI07_RS03985	RPSI07_RS03985		LysR family transcriptional regulator	0.921	0.555	1.698	0.852	1.532	-0.096	0.912	1.598
RalstoniaPSI07	RPSI07_RS03990	RPSI07_RS03990		2-polyprenyl-6-methoxyphenol hydroxylase	0.607	0.067	0.147	-1.020	0.391	-0.329	0.050	-0.699
RalstoniaPSI07	RPSI07_RS03995	RPSI07_RS03995		transcriptional regulator GcvA	-1.122	-0.583	-0.277	0.179	-0.966	0.242	0.426	1.655
RalstoniaPSI07	RPSI07_RS04000	RPSI07_RS04000		gfo/Idh/MocA family oxidoreductase	-0.519	-1.034	-0.155	0.335	0.450	0.102	0.010	-0.764
RalstoniaPSI07	RPSI07_RS04005	RPSI07_RS04005		hypothetical protein	-0.469	-0.033	0.096	-0.080	-1.139	-1.723	-0.613	1.262
RalstoniaPSI07	RPSI07_RS04010	RPSI07_RS04010		NADP-dependent oxidoreductase	0.070	0.848	-0.229	-0.297	1.363	0.999	-0.241	-0.931
RalstoniaPSI07	RPSI07_RS04015	RPSI07_RS04015		alkene reductase	-0.224	0.876	0.149	-0.436	-1.436	-1.004	2.092	1.038
RalstoniaPSI07	RPSI07_RS04020	RPSI07_RS04020		KR domain-containing protein	1.021	0.634	2.425	-0.231	1.610	1.175	-0.682	0.018
RalstoniaPSI07	RPSI07_RS04025	RPSI07_RS04025		TetR/AcrR family transcriptional regulator	-0.161	-0.409	0.279	1.522	1.067	-0.406	-0.364	0.154
RalstoniaPSI07	RPSI07_RS04030	RPSI07_RS04030		TetR/AcrR family transcriptional regulator	-2.470	-1.762	-3.165	0.560	-1.473	-2.740	-0.676	-0.949
RalstoniaPSI07	RPSI07_RS04035	RPSI07_RS04035		type III effector protein	0.438	0.350	-0.223	-0.672	-0.679	-0.183	1.195	0.229
RalstoniaPSI07	RPSI07_RS04040	RPSI07_RS04040		alpha/beta hydrolase	0.691	0.419	-1.045	0.399	-1.281	-0.299	0.816	1.686
RalstoniaPSI07	RPSI07_RS04045	RPSI07_RS04045		TonB-dependent receptor	-0.260	0.668	0.330	0.042	-0.791	-0.947	0.984	0.142
RalstoniaPSI07	RPSI07_RS04050	RPSI07_RS04050		hypothetical protein	0.996	1.453	0.367	1.268	1.675	-0.707	-0.947	-0.540
RalstoniaPSI07	RPSI07_RS04055	RPSI07_RS04055		hypothetical protein	0.150	0.733	0.395	-0.810	-0.146	0.759	0.733	-1.711
RalstoniaPSI07	RPSI07_RS04060	RPSI07_RS04060		MFS transporter	-0.580	0.555	-0.556	0.862	1.375	-0.091	-0.829	0.616
RalstoniaPSI07	RPSI07_RS04065	RPSI07_RS04065		acyl-CoA dehydrogenase	-0.985	-0.148	-0.147	0.090	1.069	0.082	-0.988	-0.398
RalstoniaPSI07	RPSI07_RS04070	RPSI07_RS04070		AMP-dependent synthetase	-0.726	-0.177	-0.802	-0.749	-0.188	-1.786	0.413	-1.166
RalstoniaPSI07	RPSI07_RS04075	RPSI07_RS04075		L-carnitine dehydratase	0.874	0.771	-0.627	0.351	-0.216	0.203	0.077	1.422
RalstoniaPSI07	RPSI07_RS04080	RPSI07_RS04080		MoaD/ThiS family protein	-0.732	-0.012	-2.608	-0.663	-0.773	1.845	0.026	-0.150
RalstoniaPSI07	RPSI07_RS04085	RPSI07_RS04085		peptidase	0.919	-0.403	0.150	-0.126	1.217	1.450	0.502	1.871
RalstoniaPSI07	RPSI07_RS04090	RPSI07_RS04090		molybdopterin-synthase adenylyltransferase MoeB	0.908	1.021	-0.341	0.380	-0.164	-0.387	0.295	0.793
RalstoniaPSI07	RPSI07_RS04095	RPSI07_RS04095		DUF2946 domain-containing protein	1.844	1.559	1.357	1.812	1.571	-0.117	0.281	3.369
RalstoniaPSI07	RPSI07_RS04100	RPSI07_RS04100		TlpA family protein disulfide reductase	-1.101	-0.057	0.028	0.180	-0.062	-1.011	0.611	-0.009
RalstoniaPSI07	RPSI07_RS04105	RPSI07_RS04105		hypothetical protein	0.042	-0.039	-0.498	-0.046	0.079	0.074	0.349	-0.853
RalstoniaPSI07	RPSI07_RS04110	RPSI07_RS04110		DUF2946 domain-containing protein	0.226	0.791	-0.238	0.355	-0.702	-0.546	0.605	-0.539
RalstoniaPSI07	RPSI07_RS04115	RPSI07_RS04115		arsenate reductase (azurin) small subunit	-0.099	-0.344	-0.226	0.342	0.105	0.447	-0.511	-0.206
RalstoniaPSI07	RPSI07_RS04120	RPSI07_RS04120		arsenate reductase (azurin) large subunit	-0.524	1.016	0.603	-0.152	-0.005	0.177	0.267	-0.685
RalstoniaPSI07	RPSI07_RS04125	RPSI07_RS04125		ArsR family transcriptional regulator	-0.912	-0.333	-2.414	-1.949	-0.252	-0.617	1.416	1.839
RalstoniaPSI07	RPSI07_RS04130	RPSI07_RS04130		glyoxalase/bleomycin resistance/dioxygenase family protein	-1.377	-0.694	0.389	0.448	-0.363	0.492	-0.365	0.447
RalstoniaPSI07	RPSI07_RS04135	RPSI07_RS04135		arsenate reductase ArsC	0.922	-0.362	-0.497	0.514	0.021	0.432	-0.241	0.835
RalstoniaPSI07	RPSI07_RS04140	RPSI07_RS04140		arsenate reductase ArsC	-2.858	-2.516	-0.327	0.078	0.809	-0.950	-1.381	-0.422
RalstoniaPSI07	RPSI07_RS04145	RPSI07_RS04145		aquaporin family protein	-0.376	-0.039	-0.532	0.300	0.208	1.780	0.526	-0.504
RalstoniaPSI07	RPSI07_RS04150	RPSI07_RS04150		DUF3757 domain-containing protein	-0.830	0.491	-0.545	-1.431	-0.778	1.315	-1.344	-0.917
RalstoniaPSI07	RPSI07_RS04155	RPSI07_RS04155		MFS transporter	-0.824	1.169	-0.311	0.027	-1.099	-0.136	0.173	0.711
RalstoniaPSI07	RPSI07_RS04160	RPSI07_RS04160		carboxymuconolactone decarboxylase family protein	0.611	-1.752	-1.014	0.190	0.766	-1.023	-0.715	0.848
RalstoniaPSI07	RPSI07_RS04165	RPSI07_RS04165		cupin domain-containing protein	-0.307	-0.788	-1.232	-0.496	0.182	0.800	-0.153	1.505
RalstoniaPSI07	RPSI07_RS04170	RPSI07_RS04170		cupin domain-containing protein	0.023	0.300	0.775	-0.189	0.407	0.517	0.020	-1.311
RalstoniaPSI07	RPSI07_RS04175	RPSI07_RS04175		LysR family transcriptional regulator	-0.690	-0.820	-1.180	-0.924	-0.117	0.181	0.691	-0.017
RalstoniaPSI07	RPSI07_RS04180	RPSI07_RS04180		LysR family transcriptional regulator	1.360	-1.204	0.062	0.640	0.041	0.379	0.081	1.052
RalstoniaPSI07	RPSI07_RS04185	RPSI07_RS04185		MFS transporter	-0.081	-0.978	-0.599	-0.421	-0.717	-0.439	-2.357	0.922
RalstoniaPSI07	RPSI07_RS04190	RPSI07_RS04190		AraC family transcriptional regulator	0.799	-0.859	-1.394	-1.161	-0.545	-0.147	1.266	-1.603
RalstoniaPSI07	RPSI07_RS04195	RPSI07_RS04195		NAD(P)-dependent alcohol dehydrogenase	-0.546	0.378	-1.083	-1.017	1.023	-0.314	-1.211	0.882
RalstoniaPSI07	RPSI07_RS04200	RPSI07_RS04200		(2Fe-2S)-binding protein	0.474	-0.520	-1.690	-0.475	-0.128	-0.357	-1.409	-0.298
RalstoniaPSI07	RPSI07_RS04205	RPSI07_RS04205		xanthine dehydrogenase family protein molybdopterin-binding subunit	0.777	-0.131	-0.725	0.945	1.054	0.024	0.273	-0.625
RalstoniaPSI07	RPSI07_RS04210	RPSI07_RS04210		carbon monoxide dehydrogenase accessory protein (coxi)	-0.067	1.355	-1.044	0.217	2.792	-1.394	1.002	-0.730
RalstoniaPSI07	RPSI07_RS04215	RPSI07_RS04215		cytochrome c	1.839	-1.063	1.096	0.034	-0.687	-0.758	-0.595	1.793
RalstoniaPSI07	RPSI07_RS04220	RPSI07_RS04220		hypothetical protein	0.498	0.674	-0.038	-0.294	-0.352	0.168	0.310	0.991
RalstoniaPSI07	RPSI07_RS04225	RPSI07_RS04225		hypothetical protein	-2.057	-1.498	-1.519	-2.095	0.424	0.130	0.723	-0.359
RalstoniaPSI07	RPSI07_RS04230	RPSI07_RS04230		flavodoxin family protein	1.737	0.279	-0.216	1.121	-0.649	-1.045	1.608	-1.620
RalstoniaPSI07	RPSI07_RS04235	RPSI07_RS04235		LysR family transcriptional regulator	-0.019	-1.163	-0.487	0.397	-0.805	-0.846	0.684	0.250
RalstoniaPSI07	RPSI07_RS04240	RPSI07_RS04240		integrase	1.200	-2.707	-1.028	-1.662	-0.132	2.325	0.067	-0.284
RalstoniaPSI07	RPSI07_RS04245	RPSI07_RS04245		hypothetical protein	-0.599	-1.203	0.463	-0.732	-0.347	0.004	1.008	0.003
RalstoniaPSI07	RPSI07_RS04250	RPSI07_RS04250		hypothetical protein	0.121	-0.157	0.903	-0.301	0.009	0.077	0.052	1.197
RalstoniaPSI07	RPSI07_RS04255	RPSI07_RS04255		hypothetical protein	-0.278	0.219	-0.416	-0.531	-0.036	-0.246	-0.552	-0.243
RalstoniaPSI07	RPSI07_RS04270	RPSI07_RS04270		glycosyltransferase family 2 protein	1.038	0.355	1.457	-0.415	-0.530	1.032	1.210	-0.428
RalstoniaPSI07	RPSI07_RS04275	RPSI07_RS04275		glycosyltransferase family 1 protein	-0.672	-1.611	-1.288	-1.372	0.652	0.334	0.358	-0.740
RalstoniaPSI07	RPSI07_RS04280	RPSI07_RS04280		hypothetical protein	-0.739	0.472	-0.665	-1.781	0.518	1.295	0.396	0.199
RalstoniaPSI07	RPSI07_RS04285	RPSI07_RS04285		CPBP family intramembrane metalloprotease domain-containing protein	-1.540	-0.976	-1.354	-0.703	0.207	0.622	2.069	-1.358
RalstoniaPSI07	RPSI07_RS04290	RPSI07_RS04290		type III effector protein (skwp3)	-0.890	-0.248	0.601	-0.621	0.010	-0.622	-0.224	0.425
RalstoniaPSI07	RPSI07_RS04295	RPSI07_RS04295		integrase	-1.266	0.511	0.003	-0.874	0.778	-1.749	1.081	-2.837
RalstoniaPSI07	RPSI07_RS04300	RPSI07_RS04300		GntR family transcriptional regulator	-0.112	0.434	-0.576	-0.666	-0.530	0.104	-0.377	1.359
RalstoniaPSI07	RPSI07_RS04305	RPSI07_RS04305		adenylosuccinate lyase family protein	-1.305	-0.981	-0.242	0.004	-0.550	-0.095	0.472	-0.369
RalstoniaPSI07	RPSI07_RS04310	RPSI07_RS04310		sodium:dicarboxylate symporter	-0.336	0.063	1.036	1.298	-0.609	0.967	1.185	0.255
RalstoniaPSI07	RPSI07_RS04315	RPSI07_RS04315		lipoprotein	0.971	-0.423	0.950	-0.064	0.469	1.044	1.076	1.796
RalstoniaPSI07	RPSI07_RS04320	RPSI07_RS04320		fimbrial biogenesis outer membrane usher protein	-0.680	0.345	0.969	-0.171	-0.166	0.173	0.266	-0.791
RalstoniaPSI07	RPSI07_RS04325	RPSI07_RS04325		molecular chaperone	-0.740	-1.829	0.391	-0.720	0.526	1.209	-0.933	1.141
RalstoniaPSI07	RPSI07_RS04330	RPSI07_RS04330		spore coat protein U	0.809	0.144	1.135	0.719	1.157	0.784	-0.008	0.344
RalstoniaPSI07	RPSI07_RS04340	RPSI07_RS04340		hypothetical protein	-1.053	-0.372	-1.516	-0.537	0.032	0.177	-0.777	-2.270
RalstoniaPSI07	RPSI07_RS04345	RPSI07_RS04345		LuxR family transcriptional regulator	1.108	0.877	-1.441	-1.345	1.630	1.292	0.138	0.239
RalstoniaPSI07	RPSI07_RS04350	RPSI07_RS04350		thiamine phosphate synthase	-2.177	1.838	-5.029	2.152	-0.719	2.295	-0.016	1.414
RalstoniaPSI07	RPSI07_RS04355	RPSI07_RS04355		MFS transporter	0.115	-0.414	-2.303	-0.001	0.184	1.410	-0.314	0.806
RalstoniaPSI07	RPSI07_RS04360	RPSI07_RS04360		4-hydroxybutyrate dehydrogenase	-0.724	-0.698	0.402	-0.747	0.370	0.735	-0.577	-0.127
RalstoniaPSI07	RPSI07_RS04365	RPSI07_RS04365		excinuclease ABC subunit A	-0.559	1.127	-0.628	-0.489	-1.087	-0.020	1.123	-1.294
RalstoniaPSI07	RPSI07_RS04375	RPSI07_RS04375		adenine nucleotide alpha hydrolases-like	0.534	-0.939	-0.257	-0.683	0.035	-0.451	-1.160	0.061
RalstoniaPSI07	RPSI07_RS04380	RPSI07_RS04380		hypothetical protein	-0.087	0.582	-1.009	-1.797	0.493	0.222	-0.806	-0.017
RalstoniaPSI07	RPSI07_RS04385	RPSI07_RS04385		hypothetical protein	-0.575	0.236	-1.389	-0.967	1.098	0.840	-0.203	0.239
RalstoniaPSI07	RPSI07_RS04390	RPSI07_RS04390		radical SAM protein	-0.756	0.660	-1.202	-1.079	1.732	0.782	-0.174	-0.656
RalstoniaPSI07	RPSI07_RS04395	RPSI07_RS04395		threonine/serine dehydratase	-0.379	-0.451	1.198	-0.070	0.037	-1.144	-1.493	0.146
RalstoniaPSI07	RPSI07_RS04400	RPSI07_RS04400		nitrilase	-1.073	-0.204	-0.259	0.799	0.165	-0.295	1.024	0.592
RalstoniaPSI07	RPSI07_RS04405	RPSI07_RS04405		dicarboxylate/amino acid:cation symporter	1.228	0.940	1.598	0.076	-0.077	0.751	-0.125	0.503
RalstoniaPSI07	RPSI07_RS04410	RPSI07_RS04410		tartrate dehydrogenase	-3.436	-0.667	-0.079	-1.446	-1.732	-0.193	-0.571	0.087
RalstoniaPSI07	RPSI07_RS04415	RPSI07_RS04415		LysR family transcriptional regulator	1.625	-0.044	-0.630	0.738	1.472	-0.231	0.327	-0.359
RalstoniaPSI07	RPSI07_RS04420	RPSI07_RS04420		rhomboid family intramembrane serine protease	0.007	-1.160	0.732	-0.421	-0.312	0.944	1.179	-1.079
RalstoniaPSI07	RPSI07_RS04425	RPSI07_RS04425		hypothetical protein	-0.730	-0.789	-1.196	-3.812	-0.151	-0.343	-0.263	0.631
RalstoniaPSI07	RPSI07_RS04430	RPSI07_RS04430		hypothetical protein	-2.506	-1.075	-0.742	3.363	0.657	-6.363	-0.976	0.068
RalstoniaPSI07	RPSI07_RS04435	RPSI07_RS04435		hypothetical protein	-2.201	0.053	-1.633	2.721	0.557	-2.695	-2.284	-0.315
RalstoniaPSI07	RPSI07_RS04440	RPSI07_RS04440		hypothetical protein	5.874	1.323	4.130	-1.774	-0.847	1.761	0.186	0.439
RalstoniaPSI07	RPSI07_RS04445	RPSI07_RS04445		polysaccharide biosynthesis protein	3.392	1.043	3.627	-0.854	0.507	2.661	0.187	0.111
RalstoniaPSI07	RPSI07_RS04450	RPSI07_RS04450		phosphatase PAP2 family protein	0.179	-0.562	0.079	1.285	-0.381	0.611	0.367	1.375
RalstoniaPSI07	RPSI07_RS04455	RPSI07_RS04455		DegT/DnrJ/EryC1/StrS aminotransferase family protein	-5.312	-4.303	-4.924	-4.521	1.138	-2.167	-0.645	-3.412
RalstoniaPSI07	RPSI07_RS04460	RPSI07_RS04460		acetyltransferase	-5.969	-6.439	-5.830	-3.845	-0.164	-3.864	-3.608	-1.570
RalstoniaPSI07	RPSI07_RS04465	RPSI07_RS04465		sugar transferase	-2.856	-2.180	-3.024	-2.214	-0.481	-1.754	-1.005	0.340
RalstoniaPSI07	RPSI07_RS04470	RPSI07_RS04470		glycosyltransferase WbuB	-1.174	-1.951	-2.045	-3.626	-1.890	2.130	0.266	-1.242
RalstoniaPSI07	RPSI07_RS04475	RPSI07_RS04475		heparinase ii/iii-like domain	-3.684	-2.439	-3.684	-2.663	-1.077	-3.401	-1.672	-4.645
RalstoniaPSI07	RPSI07_RS04480	RPSI07_RS04480		dehydrogenase	-5.892	-5.874	-5.594	-5.304	-0.557	-6.519	-2.212	-3.889
RalstoniaPSI07	RPSI07_RS04485	RPSI07_RS04485		acyltransferase	-0.340	-1.784	-0.824	-2.600	-2.155	-2.909	-0.145	-0.617
RalstoniaPSI07	RPSI07_RS04490	RPSI07_RS04490		transferase	-2.818	-2.683	-0.847	-1.512	0.287	-3.147	-1.438	-2.882
RalstoniaPSI07	RPSI07_RS04495	RPSI07_RS04495		EpsG family protein	-6.369	-6.013	-7.042	-6.019	0.011	-7.676	-3.429	-5.498
RalstoniaPSI07	RPSI07_RS04500	RPSI07_RS04500		multidrug MFS transporter	-2.113	-2.192	-2.154	-1.966	-2.317	-5.133	-1.345	-0.145
RalstoniaPSI07	RPSI07_RS04505	RPSI07_RS04505		UDP-N-acetyl-D-mannosamine dehydrogenase	-3.122	-2.302	-4.098	-2.380	-1.034	-0.352	0.608	-2.246
RalstoniaPSI07	RPSI07_RS04510	RPSI07_RS04510		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	-2.089	-2.589	-1.653	-3.431	-2.162	-0.461	0.008	-1.349
RalstoniaPSI07	RPSI07_RS04515	RPSI07_RS04515		tyrosine protein kinase	-4.777	-2.916	-2.999	-3.402	-0.824	-5.914	-2.275	-1.194
RalstoniaPSI07	RPSI07_RS04520	RPSI07_RS04520		low molecular weight phosphotyrosine protein phosphatase	-0.120	-0.410	-1.844	-0.599	0.047	0.004	-0.995	-0.366
RalstoniaPSI07	RPSI07_RS04525	RPSI07_RS04525		multidrug MFS transporter	-3.435	-4.001	-2.132	-3.588	-1.492	-4.281	-1.779	-2.266
RalstoniaPSI07	RPSI07_RS04530	RPSI07_RS04530		hypothetical protein	15.323	10.892	15.753	14.499	3.109	13.385	3.008	9.425
RalstoniaPSI07	RPSI07_RS04535	RPSI07_RS04535		type III effector protein	0.878	1.119	1.517	0.894	0.481	0.973	-1.012	0.855
RalstoniaPSI07	RPSI07_RS04540	RPSI07_RS04540		hypothetical protein	2.050	2.252	3.844	1.104	-0.475	1.231	2.356	1.336
RalstoniaPSI07	RPSI07_RS04545	RPSI07_RS04545		DNA-binding response regulator	-0.322	-0.310	0.516	0.081	0.606	0.816	0.277	0.496
RalstoniaPSI07	RPSI07_RS04550	RPSI07_RS04550		hypothetical protein	1.230	0.367	-1.329	-0.309	-0.717	-0.085	1.630	-0.286
RalstoniaPSI07	RPSI07_RS04555	RPSI07_RS04555		DUF4172 domain-containing protein	1.091	0.390	-0.206	0.486	0.426	0.102	-0.520	-0.074
RalstoniaPSI07	RPSI07_RS04560	RPSI07_RS04560		hypothetical protein	0.132	1.903	0.485	-0.408	0.792	-0.727	1.106	-0.058
RalstoniaPSI07	RPSI07_RS04565	RPSI07_RS04565		LysE family translocator	-0.454	-0.877	-0.545	-1.196	0.228	-0.354	0.258	-1.974
RalstoniaPSI07	RPSI07_RS04570	RPSI07_RS04570		ATP-binding protein	0.972	-0.457	0.434	0.514	0.748	-0.292	-0.400	1.315
RalstoniaPSI07	RPSI07_RS04575	RPSI07_RS04575		hypothetical protein	0.482	1.256	1.614	1.365	0.218	0.911	0.237	-1.894
RalstoniaPSI07	RPSI07_RS04580	RPSI07_RS04580		HAMP domain-containing protein	0.155	0.518	0.702	-0.761	1.301	-0.929	-0.356	0.486
RalstoniaPSI07	RPSI07_RS04585	RPSI07_RS04585		hypothetical protein	-0.188	0.914	-0.266	1.021	-0.687	0.393	-0.521	-0.827
RalstoniaPSI07	RPSI07_RS04590	RPSI07_RS04590		membrane protein	-0.545	1.213	0.341	0.791	-1.881	-0.719	0.934	0.045
RalstoniaPSI07	RPSI07_RS04595	RPSI07_RS04595		metal-dependent hydrolase	0.502	-0.396	0.575	-1.116	-0.227	-0.254	-0.970	0.646
RalstoniaPSI07	RPSI07_RS04600	RPSI07_RS04600		hypothetical protein	0.735	0.983	0.299	0.235	0.084	-0.273	-0.826	-0.243
RalstoniaPSI07	RPSI07_RS04605	RPSI07_RS04605		NAD-dependent succinate-semialdehyde dehydrogenase	1.076	-0.041	-0.565	0.774	-0.454	-0.274	1.109	0.730
RalstoniaPSI07	RPSI07_RS04610	RPSI07_RS04610		tartrate dehydrogenase	-0.057	0.480	-0.689	0.857	0.693	0.202	-0.354	2.041
RalstoniaPSI07	RPSI07_RS04615	RPSI07_RS04615		ABC transporter ATP-binding protein	0.486	-0.702	0.732	0.022	-0.573	-0.025	1.287	-0.103
RalstoniaPSI07	RPSI07_RS04620	RPSI07_RS04620		ABC transporter permease	0.203	-1.137	-0.047	-2.602	1.397	-1.797	-0.587	2.016
RalstoniaPSI07	RPSI07_RS04625	RPSI07_RS04625		ABC transporter permease	-0.222	0.847	-0.154	-1.393	0.568	-0.395	-0.426	0.344
RalstoniaPSI07	RPSI07_RS04630	RPSI07_RS04630		ABC transporter substrate-binding protein	0.436	-0.185	0.566	1.182	0.306	-0.602	-1.453	-0.335
RalstoniaPSI07	RPSI07_RS04635	RPSI07_RS04635		FAD-binding oxidoreductase	-2.046	-0.996	-0.829	-1.021	-1.035	-1.217	-1.411	0.033
RalstoniaPSI07	RPSI07_RS04640	RPSI07_RS04640		haloacid dehalogenase type II	1.660	0.747	0.729	0.579	0.246	-0.645	-1.613	0.735
RalstoniaPSI07	RPSI07_RS04645	RPSI07_RS04645		aldehyde dehydrogenase	1.943	-0.385	-0.175	0.842	-0.514	-0.744	-0.372	1.745
RalstoniaPSI07	RPSI07_RS04650	RPSI07_RS04650		N-acetyltransferase	0.970	0.481	1.143	0.203	-2.400	-1.332	-1.832	-0.019
RalstoniaPSI07	RPSI07_RS04655	RPSI07_RS04655		glyoxylate/hydroxypyruvate reductase A	-0.552	1.219	-2.097	-1.107	-0.665	-0.038	0.367	-2.288
RalstoniaPSI07	RPSI07_RS04660	RPSI07_RS04660		aspartate aminotransferase family protein	0.648	-0.655	0.238	0.892	-1.258	0.299	-0.147	0.532
RalstoniaPSI07	RPSI07_RS04665	RPSI07_RS04665		Lrp/AsnC family transcriptional regulator	0.658	0.178	-0.040	-0.318	0.296	0.088	-0.089	0.887
RalstoniaPSI07	RPSI07_RS04675	RPSI07_RS04675		NAD(P)/FAD-dependent oxidoreductase	0.595	-0.191	-0.714	0.114	0.448	0.599	0.298	-0.383
RalstoniaPSI07	RPSI07_RS04680	RPSI07_RS04680		FAD-binding oxidoreductase	0.254	0.310	0.894	1.434	-0.850	-0.947	0.125	0.564
RalstoniaPSI07	RPSI07_RS04685	RPSI07_RS04685		type III effector	0.301	0.530	0.190	-0.759	0.588	-0.025	-0.041	0.102
RalstoniaPSI07	RPSI07_RS04690	RPSI07_RS04690		type III effector	-0.029	0.787	0.896	0.960	0.359	0.621	0.630	1.559
RalstoniaPSI07	RPSI07_RS04695	RPSI07_RS04695		N-acetylmuramoyl-L-alanine amidase	0.978	1.566	-0.365	0.890	0.710	-0.453	-0.387	-0.086
RalstoniaPSI07	RPSI07_RS04700	RPSI07_RS04700		DUF861 domain-containing protein	0.319	0.604	-0.501	0.437	0.776	-0.526	-0.886	-0.245
RalstoniaPSI07	RPSI07_RS04705	RPSI07_RS04705		amidohydrolase	-1.931	-0.352	-0.276	-0.891	1.287	-0.701	-0.700	-0.282
RalstoniaPSI07	RPSI07_RS04710	RPSI07_RS04710		2-haloalkanoic acid dehalogenase	-0.329	-1.549	1.172	-0.866	0.054	1.003	-0.250	-3.109
RalstoniaPSI07	RPSI07_RS04715	RPSI07_RS04715		hypothetical protein	-1.338	-0.188	0.922	-0.335	-0.129	0.880	0.338	0.556
RalstoniaPSI07	RPSI07_RS04720	RPSI07_RS04720		hypothetical protein	-1.459	0.303	-1.353	0.591	0.187	-0.829	0.004	0.588
RalstoniaPSI07	RPSI07_RS04725	RPSI07_RS04725		type IV secretion protein Rhs	0.025	0.679	-0.673	-0.458	0.014	0.622	0.013	-0.097
RalstoniaPSI07	RPSI07_RS04730	RPSI07_RS04730		transglutaminase family protein	0.643	-0.850	1.646	-1.886	-0.352	-0.187	1.200	0.023
RalstoniaPSI07	RPSI07_RS04735	RPSI07_RS04735		hypothetical protein	0.231	0.750	-0.283	-0.104	1.076	-0.081	0.660	-0.877
RalstoniaPSI07	RPSI07_RS04740	RPSI07_RS04740		IMP dehydrogenase	-1.146	0.130	-0.558	0.228	-0.513	1.218	0.674	0.562
RalstoniaPSI07	RPSI07_RS04745	RPSI07_RS04745		hypothetical protein	-0.101	2.126	0.154	0.052	0.258	-0.699	0.019	0.934
RalstoniaPSI07	RPSI07_RS04750	RPSI07_RS04750		DNA-binding protein	-2.681	0.717	-1.388	-1.132	0.436	1.758	-2.285	0.943
RalstoniaPSI07	RPSI07_RS04755	RPSI07_RS04755		DUF2282 domain-containing protein	0.621	1.457	0.955	1.605	-0.656	1.411	0.921	0.356
RalstoniaPSI07	RPSI07_RS04760	RPSI07_RS04760		DUF692 domain-containing protein	0.305	1.447	-0.846	0.112	0.679	0.205	0.149	-0.851
RalstoniaPSI07	RPSI07_RS04765	RPSI07_RS04765		DUF2063 domain-containing protein	-0.888	-1.363	1.028	-0.209	-1.941	-1.569	0.262	-1.707
RalstoniaPSI07	RPSI07_RS04770	RPSI07_RS04770		DoxX family protein	1.623	-0.225	-0.905	0.004	0.112	1.262	0.339	-0.404
RalstoniaPSI07	RPSI07_RS04775	RPSI07_RS04775		BON domain-containing protein	-0.800	-2.308	0.220	-0.144	0.704	0.182	0.651	-1.802
RalstoniaPSI07	RPSI07_RS04780	RPSI07_RS04780		RND transporter	-0.234	0.371	-0.243	0.584	1.041	0.052	-0.393	-0.534
RalstoniaPSI07	RPSI07_RS04785	RPSI07_RS04785		CusA/CzcA family heavy metal efflux RND transporter	-1.514	-0.159	-1.510	-1.248	0.963	1.211	0.573	0.694
RalstoniaPSI07	RPSI07_RS04790	RPSI07_RS04790		efflux RND transporter periplasmic adaptor subunit	-0.568	0.504	0.362	0.281	-1.849	0.372	-0.828	-1.267
RalstoniaPSI07	RPSI07_RS04795	RPSI07_RS04795		DNA-binding response regulator	1.172	-1.702	-0.800	-0.203	-0.081	-0.027	0.745	1.960
RalstoniaPSI07	RPSI07_RS04800	RPSI07_RS04800		two-component sensor histidine kinase	-0.619	-0.463	1.598	-0.042	-0.025	0.256	0.603	-0.657
RalstoniaPSI07	RPSI07_RS04805	RPSI07_RS04805		TolC family protein	-1.105	-0.538	-0.658	-0.407	0.340	-0.035	-0.361	0.186
RalstoniaPSI07	RPSI07_RS04810	RPSI07_RS04810		efflux RND transporter periplasmic adaptor subunit	-1.332	-2.384	-1.848	-1.112	-0.607	0.635	0.150	-0.129
RalstoniaPSI07	RPSI07_RS04815	RPSI07_RS04815		CusA/CzcA family heavy metal efflux RND transporter	0.072	-1.335	-1.188	0.843	0.461	0.331	-0.079	0.212
