orgId	locusId	sysName	geneName	desc	set10IT030 Disodium Glutarate (C)	set10IT031 Disodium Glutarate (C)	set8IT063 Sebacic (C)	set8IT064 Dodecandioic (C)	set8IT065 Protocatechuic Acid (C)	set9IT064 D-Glucose (C)	set9IT065 acetate (C)	set9IT066 propionate (C)	set9IT067 butyrate (C)	set9IT068 Valeric (C)	set9IT069 Hexanoic (C)	set9IT070 Heptanoic (C)	set9IT071 Octanoic (C)	set9IT073 Lauric (C)	set9IT074 succinate (C)	set9IT075 adipate (C)	set9IT076 Pimelic (C)	set9IT077 Suberic (C)	set9IT078 Azelaic (C)	set9IT079 Sebacic (C)	set9IT080 Dodecandioic (C)	set9IT081 Protocatechuic Acid (C)	set9IT082 D-Glucose (C)	set9IT083 acetate (C)	set9IT084 propionate (C)	set9IT085 butyrate (C)	set9IT086 Valeric (C)	set9IT087 Hexanoic (C)	set9IT088 Heptanoic (C)	set9IT089 Octanoic (C)	set9IT091 Lauric (C)	set9IT092 succinate (C)	set9IT093 adipate (C)	set9IT094 Pimelic (C)
CL21	ABZR87_RS13185	ABZR87_RS13185		efflux RND transporter periplasmic adaptor subunit	-0.488	0.753	-0.823	-2.523	-0.839	-0.238	0.675	-2.263	0.426	0.021	0.776	0.039	-3.599	0.661	0.643	-0.761	-0.357	1.183	-0.326	-0.953	-0.684	-0.171	0.649	0.845	-0.589	-0.648	0.719	0.006	-0.853	-2.885	0.128	-0.627	0.736	-1.486
CL21	ABZR87_RS13190	ABZR87_RS13190		presqualene diphosphate synthase HpnD	-0.375	0.082	-1.120	1.940	0.340	0.671	-1.950	-0.349	1.094	-1.686	2.201	-2.479	-2.354	-0.986	0.085	-0.490	-0.177	0.779	0.223	2.398	1.143	1.790	-0.512	0.049	-1.035	1.220	-0.842	1.507	-4.064	-2.378	-0.630	0.127	-0.460	0.957
CL21	ABZR87_RS13195	ABZR87_RS13195		DUF1501 domain-containing protein	-0.552	0.081	1.073	1.251	1.408	-0.213	-0.142	-0.147	-0.188	-1.364	0.086	0.579	0.677	-1.029	-0.727	0.068	-1.165	-0.951	-0.180	-0.426	0.102	0.636	0.388	-0.336	-1.294	-0.262	0.147	-0.142	0.093	-1.039	-1.138	-0.961	-0.425	-0.059
CL21	ABZR87_RS13200	ABZR87_RS13200		DUF1800 family protein	2.108	0.788	0.641	0.733	0.051	-0.126	-0.585	-0.715	0.768	-0.698	-0.598	-2.057	0.506	-1.042	0.495	0.677	-0.427	-0.245	-1.389	-0.115	-0.644	0.001	-0.966	-1.404	-0.938	0.232	-0.953	-0.462	0.081	0.029	0.276	-2.848	-0.187	0.164
CL21	ABZR87_RS13205	ABZR87_RS13205		hypothetical protein	-0.471	2.467	-0.858	0.574	2.988	1.600	0.190	0.929	-0.534	0.177	0.579	0.249	-3.462	1.188	-0.253	0.757	-0.438	1.478	1.665	2.208	0.117	0.302	0.021	-0.615	0.583	-0.160	-0.399	0.497	-0.308	-2.901	0.528	0.620	-0.028	0.489
CL21	ABZR87_RS13210	ABZR87_RS13210		two-component system response regulator OmpR	-0.302	-0.794	0.240	0.955	-1.440	0.680	0.252	-0.262	-1.058	-1.015	-0.097	-1.294	-1.442	1.826	-0.565	-0.279	0.576	-1.089	-1.259	-0.170	0.638	-1.134	0.290	-1.136	-0.595	0.035	-0.384	0.171	-0.355	-2.637	0.047	0.892	-1.912	1.969
CL21	ABZR87_RS13215	ABZR87_RS13215		ATP-binding protein	1.357	1.142	-1.696	-1.124	-2.137	-0.240	0.481	0.316	-1.835	-0.277	-0.940	-5.435	-3.600	0.240	0.995	1.187	-1.792	0.074	-0.598	-1.575	-1.778	-0.796	-0.067	0.235	-0.183	1.171	0.450	-0.524	-3.853	-3.629	1.228	-0.991	1.696	-0.772
CL21	ABZR87_RS13220	ABZR87_RS13220		peroxiredoxin	0.598	-0.461	-0.940	-0.005	0.790	2.226	1.245	1.699	1.223	0.185	0.871	1.380	1.210	1.298	1.153	0.970	1.085	1.823	1.066	2.018	0.402	1.516	0.905	0.771	0.642	0.266	1.242	1.544	3.342	1.581	1.379	1.036	1.240	0.793
CL21	ABZR87_RS13225	ABZR87_RS13225		carboxymuconolactone decarboxylase family protein	0.410	-0.356	-0.788	0.090	-0.411	0.390	-0.506	-0.139	-0.923	0.294	-0.043	-0.990	-1.892	-0.732	0.058	0.093	-0.352	0.902	2.157	-1.573	1.055	-1.271	0.607	0.775	-0.694	-0.093	-0.611	0.435	0.410	-0.798	-0.220	0.615	-0.532	0.308
CL21	ABZR87_RS13240	ABZR87_RS13240		transcription-repair coupling factor	-0.499	-0.497	-1.044	-0.592	-1.115	-1.346	-1.107	-1.813	1.452	1.432	-0.027	1.808	3.063	-0.505	-1.757	1.682	2.490	0.980	1.742	2.223	0.606	-0.192	-1.587	-0.632	-2.032	1.174	0.670	0.218	1.006	1.772	-1.087	-0.742	1.774	2.145
CL21	ABZR87_RS13245	ABZR87_RS13245		acetylornithine deacetylase	0.334	0.064	2.167	0.276	0.215	2.550	0.988	0.553	2.202	-0.348	0.461	1.169	-0.030	1.275	1.748	-0.095	0.529	1.565	-0.743	-0.233	0.626	-0.615	1.101	2.497	-0.494	0.561	1.323	1.216	0.493	-0.600	2.239	0.183	1.725	0.145
CL21	ABZR87_RS13250	ABZR87_RS13250		phosphoserine phosphatase SerB	-2.650	-2.002	-1.934	-3.419	-2.803	-5.226	-5.590	-4.398	-3.996	-4.839	-3.845	-4.108	-2.183	-4.167	-5.369	-4.551	-4.276	-3.721	-3.046	-4.374	-4.439	-1.821	-4.371	-3.633	-4.348	-5.517	-4.134	-4.496	-4.364	-2.518	-4.904	-4.293	-2.620	-5.297
CL21	ABZR87_RS13255	ABZR87_RS13255		PDDEXK nuclease domain-containing protein	-1.013	-0.623	1.167	0.022	-0.493	-0.898	-1.447	-1.388	0.391	0.290	-0.385	-0.298	1.045	-0.552	-0.837	-0.060	-0.968	-0.808	-0.448	-0.402	0.070	-0.957	-1.485	-0.912	-0.288	-0.394	-1.176	-0.701	-1.648	0.957	-0.771	0.717	-0.534	-0.950
CL21	ABZR87_RS13260	ABZR87_RS13260		cystathionine beta-lyase	-0.197	-1.134	-1.478	0.139	-0.284	0.179	-0.392	0.332	-0.459	1.384	0.534	1.094	-1.099	0.847	-0.188	0.406	-0.842	-1.227	0.577	-0.343	0.099	-1.626	0.005	0.502	-0.638	-0.336	-0.069	0.681	0.130	1.108	0.273	1.704	-0.037	-0.815
CL21	ABZR87_RS13265	ABZR87_RS13265		hypothetical protein	0.265	0.755	0.775	1.289	1.062	-0.048	0.065	-0.820	-0.118	-0.187	0.359	0.155	1.130	0.244	0.980	0.230	0.451	1.630	0.233	0.172	0.379	0.110	-0.251	-1.399	0.249	0.304	-0.600	-0.564	-0.983	-0.930	1.566	0.088	0.315	0.330
CL21	ABZR87_RS13270	ABZR87_RS13270		beta-ketothiolase BktB	-0.179	0.100	-1.491	1.043	1.211	-0.484	0.167	-2.985	-0.361	-4.322	-0.081	-3.845	-2.362	-0.384	-0.779	-0.916	0.120	0.282	-0.841	-0.755	-0.299	-1.003	-0.171	0.113	-2.205	-0.313	-2.155	-0.367	-2.295	-0.256	-0.137	0.011	-0.772	-0.055
CL21	ABZR87_RS13275	ABZR87_RS13275		30S ribosomal protein S12 methylthiotransferase RimO	0.102	1.795	-0.351	-0.374	1.199	-0.526	-0.664	0.759	0.601	1.087	0.928	-2.199	-0.054	-0.053	-0.357	0.058	-1.013	0.908	0.067	0.484	-1.216	-0.772	-1.606	-0.167	-0.129	-0.354	-1.266	-1.913	-1.757	-0.903	-0.221	-1.067	-0.431	-0.338
CL21	ABZR87_RS13280	ABZR87_RS13280		tRNA-dihydrouridine synthase	1.382	0.654	-1.281	-1.413	-2.074	0.154	1.228	1.209	-0.629	0.435	0.122	-1.671	-1.269	-0.096	0.451	0.631	-0.757	-0.842	-1.229	-0.403	-1.479	-1.202	0.100	0.195	0.473	0.175	1.094	0.358	-0.669	-1.245	0.169	0.440	0.880	0.810
CL21	ABZR87_RS13285	ABZR87_RS13285		polyhydroxyalkanoate synthesis repressor PhaR	-0.094	-1.755	-13.704	-12.206	-12.927	-13.514	-6.641	-9.923	-8.613	-5.292	-3.640	-11.454	-8.658	-4.164	-8.304	-5.725	-7.393	-9.300	-11.250	-13.655	-13.817	-8.491	-14.383	-5.605	-11.105	-9.362	-7.295	-4.000	-13.389	-9.566	-3.360	-4.814	-6.383	-6.384
CL21	ABZR87_RS13290	ABZR87_RS13290		3-ketoacyl-ACP reductase	0.600	2.270	-4.539	-6.721	-2.887	-6.783	-0.719	-3.572	0.297	1.376	-1.608	-4.572	-3.191	-2.071	1.217	3.177	-2.564	-1.312	-3.590	-7.682	-5.309	-1.275	-6.943	-2.143	-4.543	1.014	0.612	-3.594	-5.883	-3.036	-1.776	0.876	1.652	-1.352
CL21	ABZR87_RS13295	ABZR87_RS13295		acetyl-CoA C-acetyltransferase	2.433	0.928	0.325	1.351	2.912	-0.926	-0.853	0.301	-1.075	1.076	-3.333	-0.609	-0.664	-0.871	-1.270	2.841	2.745	-0.431	-0.082	0.336	1.142	1.917	-0.790	-0.559	-1.244	-1.923	-0.185	-3.928	-0.103	-0.651	-2.000	-1.541	0.985	3.467
CL21	ABZR87_RS13300	ABZR87_RS13300		class I poly(R)-hydroxyalkanoic acid synthase	4.015	2.497	-6.173	-8.977	1.370	-11.965	-6.571	-11.255	-6.706	-9.319	-7.905	-10.605	-5.838	-8.506	-2.654	-1.497	-4.195	-6.370	-10.381	-8.627	-8.643	1.615	-11.963	-4.093	-11.570	-8.008	-10.295	-10.541	-11.335	-6.086	-6.636	-3.507	-1.948	-3.960
CL21	ABZR87_RS13305	ABZR87_RS13305		hypothetical protein	0.276	0.217	-0.126	1.926	-0.371	0.647	-0.164	0.072	0.500	-0.464	0.345	-0.148	-0.633	0.339	0.215	0.589	-0.814	-0.702	0.956	0.722	0.991	1.650	2.245	-0.923	-0.057	0.014	0.357	0.228	-0.245	1.595	-0.370	0.732	0.672	-0.134
CL21	ABZR87_RS13310	ABZR87_RS13310		peptidoglycan editing factor PgeF	-0.231	-0.735	6.984	11.177	7.200	2.056	-0.667	0.909	0.408	0.596	0.017	7.474	-0.669	0.419	-0.557	-0.731	-0.285	-0.111	6.375	5.696	10.632	3.784	1.374	-1.069	0.341	0.368	1.020	-0.774	8.073	-0.143	-0.914	0.004	-1.939	-0.639
CL21	ABZR87_RS13315	ABZR87_RS13315		RluA family pseudouridine synthase	-2.006	-3.890	-7.501	-8.657	-5.540	-2.022	-4.011	-4.126	-3.441	-4.184	-5.528	-6.542	-5.507	-2.263	-2.447	-4.681	-2.828	-2.802	-2.764	-5.307	-6.326	-3.894	-5.787	-2.833	-7.645	-4.189	-3.020	-3.770	-10.454	-7.361	-2.550	-0.936	-5.990	-3.654
CL21	ABZR87_RS13325	ABZR87_RS13325		ATP-dependent DNA helicase	0.174	0.146	-0.715	1.058	1.215	0.098	-0.344	0.276	-0.717	-0.165	-0.613	-0.476	-0.536	-0.550	-0.919	-0.565	-0.830	-0.719	-1.420	0.059	1.005	-0.924	-0.186	-1.005	-0.523	-0.769	-0.938	-0.541	-0.948	0.757	-0.806	0.330	-0.758	0.029
CL21	ABZR87_RS13330	ABZR87_RS13330		DUF465 domain-containing protein	-2.359	-0.216	-0.185	-1.428	-0.411	-0.522	0.825	0.846	0.415	-0.292	-1.078	-0.679	-1.484	-2.550	-0.592	0.687	-1.659	0.393	-1.194	0.202	-0.801	-0.455	-1.079	0.326	-1.137	-0.159	-0.779	-0.981	-1.001	-2.868	-0.415	-1.071	1.483	-0.335
CL21	ABZR87_RS13335	ABZR87_RS13335		hypothetical protein	2.702	1.379	1.558	0.964	3.463	0.357	-0.176	0.902	-0.148	-0.801	-0.414	-3.692	-2.636	0.327	0.531	0.917	0.606	-0.521	1.096	1.421	-1.023	1.357	0.876	1.651	0.696	-0.114	-1.641	-0.282	-2.915	-2.894	0.940	1.861	-0.352	1.571
CL21	ABZR87_RS13340	ABZR87_RS13340		Tex family protein	1.545	0.732	-0.698	2.682	2.848	0.143	0.106	1.672	0.042	-0.386	0.541	-1.829	-1.199	-0.863	-0.511	0.801	0.114	-0.068	0.965	1.366	3.043	2.156	-0.561	-1.124	1.351	-0.120	-0.128	-0.347	-1.716	-0.619	-2.407	0.095	-1.328	-1.183
CL21	ABZR87_RS13350	ABZR87_RS13350		potassium transporter Kup	5.083	5.198	17.600	14.403	7.585	7.920	-1.165	-4.053	-1.974	-4.699	-4.462	-2.584	15.379	-3.152	1.722	-0.318	-0.791	0.610	10.253	6.178	13.957	7.297	3.066	-0.118	-3.911	-1.695	-3.790	-3.417	-1.770	12.097	-2.576	2.507	-2.439	0.267
CL21	ABZR87_RS13355	ABZR87_RS13355		hypothetical protein	-0.364	-0.357	1.111	0.152	-0.751	-0.952	-0.402	-0.478	0.714	-1.048	1.005	-1.268	-2.072	0.933	-0.715	0.299	0.932	0.550	-1.635	-0.905	-1.091	-0.151	-1.418	1.314	-2.461	0.401	-0.633	0.015	-2.737	0.142	-0.895	0.330	-0.188	-1.068
CL21	ABZR87_RS13375	ABZR87_RS13375		NUDIX hydrolase	-0.988	-0.086	-0.874	-1.392	-1.109	-0.860	0.950	-1.221	-6.844	-1.798	-8.150	-4.991	-2.981	0.090	-1.866	-1.260	-1.916	-0.898	-1.758	-3.221	-1.209	-2.430	-3.181	-1.860	-0.782	-10.061	-3.030	-9.882	-7.519	-5.547	0.136	-0.281	-0.925	-2.963
CL21	ABZR87_RS13380	ABZR87_RS13380		leucyl/phenylalanyl-tRNA--protein transferase	-1.011	-2.639	0.433	-0.347	-1.252	-0.077	-1.139	-0.209	-2.209	-1.584	-0.655	-0.687	0.943	-1.883	-1.187	-3.848	-1.411	0.207	-0.254	-0.363	-1.753	-1.143	-0.846	0.675	-1.225	-3.108	-1.775	-1.798	0.266	0.012	-1.579	0.973	-2.193	-2.258
CL21	ABZR87_RS13385	ABZR87_RS13385		arginyltransferase	-3.797	-2.872	-0.469	-0.213	0.995	-0.045	0.318	-4.537	0.194	-0.929	-1.251	-5.750	-2.555	0.352	1.066	-3.293	-1.046	0.435	-0.476	0.279	0.813	0.602	-0.089	0.437	-5.010	-1.013	-1.316	-1.134	-7.378	-5.408	0.478	0.152	-4.373	-1.709
CL21	ABZR87_RS13390	ABZR87_RS13390		hypothetical protein	0.710	0.717	1.970	0.125	-0.023	-0.356	-0.491	0.093	0.148	-1.986	0.520	-1.217	-0.892	0.201	-3.530	-0.781	0.456	-0.878	-0.635	1.090	0.504	-2.173	1.462	-0.639	0.557	0.405	-0.941	-0.274	-1.035	-1.742	-1.064	-1.012	0.070	-0.481
CL21	ABZR87_RS13395	ABZR87_RS13395		TM2 domain-containing protein	-1.723	-0.733	-1.060	-0.413	1.005	-0.536	-0.230	0.272	-0.153	0.136	0.191	-0.506	-1.194	-0.217	-1.698	0.242	0.575	-1.554	0.044	-1.335	0.284	-1.744	0.277	-0.573	-0.421	-0.886	0.254	-0.752	-0.945	0.363	-0.383	-0.325	1.112	-0.421
CL21	ABZR87_RS13400	ABZR87_RS13400		hypothetical protein	0.125	-0.787	-1.082	-1.454	-1.866	0.120	-1.371	0.310	-0.363	0.024	0.137	-0.302	-0.631	0.004	0.939	0.611	0.102	0.017	0.400	-0.123	-0.410	0.692	-0.506	-0.692	-0.334	-0.766	0.908	-0.733	-1.062	1.630	-0.472	-0.523	0.226	1.058
CL21	ABZR87_RS13405	ABZR87_RS13405		LutB/LldF family L-lactate oxidation iron-sulfur protein	0.468	0.708	0.137	-1.216	-0.131	0.801	0.168	0.663	0.504	-0.651	-0.222	-1.799	-3.204	-0.114	-0.131	-0.289	0.543	-0.873	0.209	0.359	-0.025	-0.421	0.369	0.056	-0.049	-0.200	-0.098	-0.661	-0.737	-3.920	1.272	0.692	0.159	0.535
CL21	ABZR87_RS13410	ABZR87_RS13410		(Fe-S)-binding protein	2.128	0.615	0.987	-0.362	0.192	0.836	0.121	-0.044	-0.293	-0.644	-0.964	-2.347	-4.161	0.269	0.011	0.773	-0.018	0.668	0.261	0.010	0.621	-1.019	0.045	0.520	1.352	0.356	-1.679	-0.133	0.055	-2.206	0.134	1.284	0.379	-1.115
CL21	ABZR87_RS13415	ABZR87_RS13415		IclR family transcriptional regulator	-3.791	-4.963	-4.759	-5.919	-3.590	-1.035	-9.946	-3.430	-9.652	-0.895	-7.482	-7.788	-6.917	-9.061	1.743	-6.742	-5.818	-9.137	-3.040	-6.913	-5.079	0.226	-2.902	-8.871	-2.633	-9.231	-1.121	-8.665	-7.784	-4.450	-9.976	2.964	-7.172	-5.039
CL21	ABZR87_RS13420	ABZR87_RS13420		D-alanyl-D-alanine endopeptidase	1.712	1.355	2.371	4.299	4.151	4.120	3.092	4.514	1.176	2.389	2.708	4.265	-3.827	2.628	2.532	1.189	3.449	1.812	3.946	7.297	6.501	3.216	2.948	2.660	5.065	1.678	3.207	1.855	4.608	-3.806	3.354	2.315	1.068	1.705
CL21	ABZR87_RS13425	ABZR87_RS13425		nitroreductase	0.306	-0.533	-1.798	-0.075	-0.419	0.129	-0.112	-0.764	-0.594	-1.348	0.190	0.045	-1.903	0.231	-0.079	-0.841	-0.197	1.358	-1.053	-1.859	-1.946	-0.855	0.648	-0.518	-0.558	-0.112	-0.659	0.217	-0.820	-2.154	-0.527	-0.282	-0.774	-0.213
CL21	ABZR87_RS13430	ABZR87_RS13430		thioesterase family protein	-0.192	-0.187	-0.507	-1.676	-1.127	0.429	0.064	-0.235	0.308	-0.117	0.468	0.367	-0.707	-0.002	-0.787	-0.763	-0.321	0.353	-0.655	0.348	-0.335	1.089	0.952	-0.134	1.041	0.157	-0.132	0.459	0.925	0.091	0.765	-0.193	-0.372	-1.027
CL21	ABZR87_RS13435	ABZR87_RS13435		DMT family transporter	-1.181	0.206	0.300	-1.222	-0.066	-0.491	-1.380	0.140	-0.790	-0.655	0.707	-2.206	0.362	-0.313	-0.812	-0.243	-0.220	-0.841	-1.723	-1.324	-1.497	-0.348	-1.156	-1.746	-1.218	0.167	-1.147	-0.722	-1.558	-0.442	-0.844	-0.867	-0.064	-0.609
CL21	ABZR87_RS13440	ABZR87_RS13440		histone deacetylase	0.517	1.761	-0.461	-0.520	-0.137	1.028	0.431	0.491	0.185	0.686	1.165	0.610	-3.151	0.501	1.271	1.157	0.269	0.837	0.917	0.963	0.414	-0.549	0.096	-0.349	0.250	0.616	0.272	0.548	0.535	0.346	0.828	1.071	0.923	1.386
CL21	ABZR87_RS13445	ABZR87_RS13445		phasin family protein	0.070	1.229	-1.942	-4.781	-5.882	-2.354	-0.804	-2.461	-1.190	-1.210	1.154	-6.764	0.871	0.179	-3.017	0.119	1.528	-0.104	-1.732	-3.543	-4.606	-2.678	-2.338	-1.224	-1.011	-1.057	0.134	0.185	-4.390	-1.029	-1.536	-0.880	-0.530	1.913
CL21	ABZR87_RS13450	ABZR87_RS13450		hypothetical protein	-0.912	0.033	-0.783	-3.097	-1.709	-0.505	2.131	1.631	-0.075	1.223	-0.158	-1.167	-1.644	0.432	0.756	0.268	-0.013	-0.201	0.107	-1.827	-2.151	0.251	-0.071	1.091	0.174	0.359	-0.148	0.439	-1.203	0.337	0.658	0.172	0.323	-0.337
CL21	ABZR87_RS13460	ABZR87_RS13460		MFS transporter	-2.646	-2.623	-1.209	-1.007	-2.588	-0.974	-2.016	-3.871	-0.141	-2.187	-1.881	-3.266	-3.995	-1.847	-1.244	-3.048	-1.860	-2.167	-2.240	-2.239	-2.871	-1.583	-1.667	-2.420	-2.786	-2.254	-1.082	-2.419	-4.044	-4.065	-3.054	-1.662	-3.140	-4.239
CL21	ABZR87_RS13475	ABZR87_RS13475		PAS domain S-box protein	-3.409	-3.980	-6.376	12.476	-6.227	-8.845	-4.798	-8.055	-5.679	-5.103	-3.938	-5.022	-1.746	-4.125	-1.967	-8.701	-5.916	-8.853	-0.971	-2.627	14.363	-1.057	-8.775	-5.026	-9.777	-6.906	-6.791	-2.591	-5.181	-1.676	-6.254	-0.708	-8.735	-9.002
CL21	ABZR87_RS13490	ABZR87_RS13490		M3 family metallopeptidase	0.444	0.795	-1.210	-0.489	-6.603	-0.730	-1.386	-0.441	-0.196	-0.424	0.007	-1.476	-3.856	-0.719	-0.524	-1.083	-1.032	0.851	-0.917	-0.700	-0.636	-3.879	-1.170	-0.188	-0.756	-0.427	-0.168	-0.653	-1.901	-3.606	0.252	1.189	-1.096	0.045
CL21	ABZR87_RS13495	ABZR87_RS13495		exodeoxyribonuclease III	-0.934	-0.283	-1.971	-0.674	-0.225	-2.005	-1.185	-0.477	-0.548	-0.600	-1.201	-2.731	-3.126	-0.668	-2.563	0.245	-0.898	-0.758	-0.859	-0.597	1.228	0.417	-1.173	0.477	-0.979	-1.376	0.610	-0.468	-2.081	-0.606	-0.260	-0.423	0.114	-1.228
CL21	ABZR87_RS13500	ABZR87_RS13500		homoprotocatechuate degradation operon regulator HpaR	-1.066	-0.022	0.167	-0.728	-1.649	0.846	0.360	0.045	0.090	0.806	-0.083	1.476	-0.768	1.208	-0.027	-0.370	-1.835	0.442	0.027	0.974	2.846	0.722	0.201	0.509	-0.771	0.729	1.308	1.099	0.749	3.787	0.969	2.593	0.236	-1.089
CL21	ABZR87_RS13505	ABZR87_RS13505		4-hydroxy-2-oxoheptanedioate aldolase	-1.193	-0.587	0.199	0.381	-1.846	0.082	0.480	0.855	-0.266	-0.218	0.926	0.729	-1.786	-0.039	-0.738	-0.981	-0.696	-0.302	-0.899	0.165	-0.280	1.397	-0.478	-1.224	-0.030	0.864	-0.152	-0.621	0.743	-0.284	-1.142	-0.217	-0.140	-0.428
CL21	ABZR87_RS13510	ABZR87_RS13510		2-oxo-hept-4-ene-1,7-dioate hydratase	0.056	0.271	-1.753	-0.107	-0.257	1.315	1.489	1.083	0.321	1.358	0.154	-0.116	1.165	1.162	0.824	0.169	1.729	0.648	-0.084	-0.202	1.086	0.227	-0.776	0.759	1.231	1.640	-1.653	-0.263	-0.299	-0.908	-0.017	1.383	0.691	-0.080
CL21	ABZR87_RS13515	ABZR87_RS13515		5-carboxymethyl-2-hydroxymuconate Delta-isomerase	1.347	-1.037	0.455	-0.344	0.989	-1.072	0.779	0.751	0.698	0.472	-1.245	0.650	-0.029	0.685	0.382	0.762	1.189	0.275	0.746	0.016	0.387	0.089	0.426	-0.421	0.484	0.830	1.569	0.945	-0.188	0.380	0.533	0.250	-0.360	0.172
CL21	ABZR87_RS13520	ABZR87_RS13520		3,4-dihydroxyphenylacetate 2,3-dioxygenase	-0.464	0.000	-1.535	0.847	0.144	-0.428	-0.362	-0.748	-0.282	1.107	0.261	-1.230	-0.716	-0.338	-0.125	-1.087	-0.424	-0.519	0.767	1.096	0.194	0.211	-1.089	-0.480	-0.977	0.067	-0.043	0.065	0.842	0.152	0.390	0.885	0.597	-0.734
CL21	ABZR87_RS13525	ABZR87_RS13525		5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	-1.086	0.423	0.837	0.089	-0.774	-0.131	0.530	0.013	0.566	0.336	0.688	-0.715	1.354	-0.169	-1.100	0.805	-1.177	0.029	0.640	0.065	1.864	-0.107	1.686	1.304	-0.145	1.072	0.497	0.304	1.492	-0.306	-0.369	2.249	-0.411	-1.474
CL21	ABZR87_RS13530	ABZR87_RS13530		fumarylacetoacetate hydrolase family protein	-0.891	-0.738	0.459	0.737	0.093	0.119	0.465	-0.221	0.058	-0.632	0.512	-0.550	-1.426	-0.369	0.924	0.205	0.908	0.769	0.530	0.872	1.372	0.272	0.214	1.398	-0.135	-0.059	-0.371	0.799	0.143	-0.185	0.772	0.125	-0.004	0.336
CL21	ABZR87_RS13535	ABZR87_RS13535		fumarylacetoacetate hydrolase family protein	-2.170	-0.124	-0.121	-0.089	-0.135	0.611	-1.332	-0.566	-0.303	-0.782	-0.053	-0.645	-1.592	-1.454	-0.426	0.573	0.191	-0.679	-0.205	-0.534	-1.151	0.131	-0.109	0.267	-0.009	-1.013	-1.293	-1.691	-1.378	-1.690	-0.288	-0.965	-0.385	0.040
CL21	ABZR87_RS13540	ABZR87_RS13540		DUF1488 family protein	11.477	13.003	-0.362	-2.823	1.013	1.721	2.536	-0.260	0.389	-0.836	-0.839	-1.962	0.817	0.159	-0.654	1.463	-0.486	-0.505	-1.786	-0.777	-1.384	-0.179	2.566	1.318	-0.316	-0.692	0.430	0.298	-2.102	-1.018	1.519	1.906	1.187	1.347
CL21	ABZR87_RS13545	ABZR87_RS13545		amino acid permease	1.797	2.410	-1.281	1.405	4.053	3.378	2.108	1.011	0.495	0.863	0.472	-0.113	-0.733	1.310	0.838	0.510	2.482	1.476	0.768	3.851	3.276	3.780	2.979	1.201	0.828	0.950	0.920	0.937	0.946	-2.330	1.832	0.155	0.899	1.671
CL21	ABZR87_RS13550	ABZR87_RS13550		DNA polymerase IV	-0.071	-0.063	0.963	-0.039	1.568	0.136	0.311	-0.292	-0.007	0.294	0.140	-0.422	0.700	-0.020	-1.003	0.350	0.827	0.650	0.669	0.393	0.649	0.153	-0.510	-0.160	1.302	-0.015	-0.328	-0.615	0.134	1.171	0.384	0.274	-0.070	0.339
CL21	ABZR87_RS13555	ABZR87_RS13555		hypothetical protein	1.127	0.016	-0.904	0.914	2.271	-0.352	1.574	-0.585	-0.445	-0.912	1.250	1.146	1.672	0.041	-1.380	-0.412	0.054	1.073	0.260	-0.791	0.328	-0.739	0.155	-0.263	-0.772	0.564	-0.468	-0.807	0.718	-0.648	0.692	-1.836	0.641	0.458
CL21	ABZR87_RS13560	ABZR87_RS13560		hypothetical protein	-1.477	0.127	0.209	1.576	1.680	-1.015	0.183	-0.135	-1.090	0.260	0.070	-0.006	-0.339	0.372	0.632	0.352	0.784	-0.764	-1.233	0.419	0.479	-0.068	-0.868	0.881	1.308	-1.407	0.065	0.308	-0.476	0.780	0.394	0.506	0.658	0.708
CL21	ABZR87_RS13565	ABZR87_RS13565		aldose epimerase	-1.364	-0.512	0.858	1.242	-1.693	0.126	0.025	1.047	0.743	0.689	-1.223	0.150	0.911	0.470	0.074	-1.021	1.686	0.360	-0.716	0.213	1.903	0.547	-1.128	-0.358	-0.277	0.980	-0.057	0.762	-1.301	-0.256	1.446	1.318	0.698	-0.167
CL21	ABZR87_RS13570	ABZR87_RS13570		carboxymuconolactone decarboxylase family protein	-0.687	-0.626	0.269	0.261	0.212	-1.805	-0.789	-1.013	-0.486	-0.282	-0.867	-0.413	-0.924	-0.796	-1.071	-0.133	-1.550	-1.241	-0.773	-1.073	-0.231	-1.277	-0.149	-0.658	-0.452	-0.712	-0.301	-1.291	-0.971	-0.248	-0.734	-0.673	-1.753	-1.199
CL21	ABZR87_RS13575	ABZR87_RS13575		AraC family transcriptional regulator	0.163	0.841	1.145	-0.372	0.397	0.742	-0.147	0.435	1.223	0.908	-0.246	1.030	-0.668	-0.041	1.065	0.933	0.035	0.838	-0.685	-0.489	0.322	-0.741	0.385	0.158	0.312	0.697	-0.088	-0.974	1.301	-0.362	0.296	0.074	0.107	0.530
CL21	ABZR87_RS13580	ABZR87_RS13580		MerR family transcriptional regulator	-0.347	0.122	0.330	0.240	-0.544	-1.025	-0.615	-0.656	-0.444	0.839	-0.515	-0.259	0.211	-0.942	-0.309	-1.591	-0.586	-0.288	-0.073	-0.638	-0.319	-1.244	-0.140	0.004	-0.214	-0.767	-0.036	-1.124	0.306	0.287	-1.434	-1.543	-0.418	-1.309
