organism	reaction	marvin_dir	opam2_dir	changed	marvin_dg	opam2_dg
ecoli	rxn08845_c0	blocked	blocked	False		
ecoli	rxn08820_c0	blocked	blocked	False		
ecoli	rxn09207_c0	blocked	blocked	False		
ecoli	EX_cpd01414_e0	blocked	blocked	False		
ecoli	rxn12641_c0	blocked	blocked	False	-9.511730335226076	-11.213699838304677
ecoli	rxn02679_c0	blocked	blocked	False	-16.65579181331057	-13.510905367684728
ecoli	rxn01027_c0	blocked	blocked	False	53.29791896754412	53.08004553671813
ecoli	rxn02004_c0	blocked	blocked	False	-10.99952883218782	-10.58071989360883
ecoli	rxn08846_c0	blocked	blocked	False		
ecoli	rxn08668_c0	blocked	blocked	False	11.490122805569058	12.102370111563516
ecoli	rxn08818_c0	blocked	blocked	False		
ecoli	rxn05324_c0	blocked	blocked	False		
ecoli	rxn48389_c0	blocked	blocked	False	13.46994336684837	13.439411305085784
ecoli	EX_cpd00067_e0	blocked	blocked	False		
ecoli	rxn05150_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn01987_c0	blocked	blocked	False	14.462433211559187	15.594287707780154
ecoli	rxn08044_c0	blocked	blocked	False	44.15414924616757	44.191753202849235
ecoli	rxn02102_c0	blocked	blocked	False	51.107237559914324	50.60443427452353
ecoli	rxn00303_c0	blocked	blocked	False	-19.000778659028697	-11.384634410071271
ecoli	rxn04142_c0	blocked	blocked	False	12.51927310107041	11.447736014929916
ecoli	rxn07976_c0	blocked	blocked	False		
ecoli	rxn01669_c0	blocked	blocked	False	-42.393394723181345	-42.49402835755636
ecoli	rxn01300_c0	blocked	blocked	False	-21.523342694224482	-21.89533825477548
ecoli	rxn01672_c0	blocked	blocked	False	-52.76371210696834	-2.529266961674466
ecoli	rxn07474_c0	blocked	blocked	False	-37.730637505940216	-37.226356824490516
ecoli	rxn41683_c0	blocked	blocked	False	-194.00366577290518	-184.5251122777826
ecoli	rxn08918_c0	blocked	blocked	False		
ecoli	EX_cpd00381_e0	blocked	blocked	False		
ecoli	rxn05659_c0	blocked	blocked	False	0.0	0.0
ecoli	EX_cpd01017_e0	blocked	blocked	False		
ecoli	rxn02404_c0	blocked	blocked	False	-90.4958802860629	-90.08669634102436
ecoli	rxn08343_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01403_c0	blocked	blocked	False	4.277729390286424	2.982666660434518
ecoli	rxn01857_c0	blocked	blocked	False	13.979842215393575	13.912843820803204
ecoli	rxn00139_c0	blocked	blocked	False	32.381606594722854	36.175886924809134
ecoli	rxn08583_c0	blocked	blocked	False	-91.08150144224123	-150.17728132035768
ecoli	rxn05349_c0	blocked	blocked	False		
ecoli	rxn09208_c0	blocked	blocked	False		
ecoli	rxn08254_c0	blocked	blocked	False	18.60254740941658	18.59862765204806
ecoli	rxn09314_c0	blocked	blocked	False	-419.9411182813109	-419.79993231316337
ecoli	rxn01365_c0	blocked	blocked	False	47.937074580529284	47.53616640245738
ecoli	rxn01103_c0	blocked	blocked	False	-44.180227429141496	-43.612188664535864
ecoli	rxn16824_c0	blocked	blocked	False	-32.660691052851945	-33.19502177736953
ecoli	rxn00851_c0	blocked	blocked	False	-31.88327781088094	-31.933622837866437
ecoli	rxn08173_c0	blocked	blocked	False	25.45940968987793	26.17504330020529
ecoli	rxn01911_c0	blocked	blocked	False	19.11924061622956	19.033322131370383
ecoli	rxn02167_c0	blocked	blocked	False	3.0222514951556434	3.0222514951558708
ecoli	EX_cpd00142_e0	blocked	blocked	False		
ecoli	rxn01912_c0	blocked	blocked	False	15.8450730523585	15.792471351476948
ecoli	rxn05168_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn08549_c0	blocked	blocked	False		
ecoli	rxn09200_c0	blocked	blocked	False		
ecoli	rxn05458_c0	blocked	blocked	False		
ecoli	rxn09023_c0	blocked	blocked	False	-139.0205015959549	-301.2227040272577
ecoli	rxn02345_c0	blocked	blocked	False	-3.5673960986483166	-3.5673960986483166
ecoli	rxn05564_c0	variable	variable	False	0.0	0.0
ecoli	rxn03421_c0	blocked	blocked	False	5.17629417040142	0.4877796752650596
ecoli	rxn10155_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn02937_c0	blocked	blocked	False	-24.318932819393808	-26.989417960286914
ecoli	rxn12642_c0	blocked	blocked	False	-22.031170642347405	-21.845989475698644
ecoli	rxn00097_c0	blocked	variable	True	-1.4480689294739477	0.2966720813515167
ecoli	rxn01986_c0	blocked	blocked	False	-20.228805794481737	-20.283906317975955
ecoli	rxn05292_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn04792_c0	blocked	blocked	False	62.639062801660586	62.57826632795904
ecoli	rxn05128_c0	blocked	blocked	False	0.4788436609293427	0.45654109941956733
ecoli	rxn00727_c0	blocked	blocked	False	-125.53667680547251	-125.2524943664478
ecoli	rxn43581_c0	blocked	blocked	False		
ecoli	rxn08557_c0	blocked	blocked	False	197.45502404364726	197.20533134987483
ecoli	rxn00691_c0	blocked	blocked	False	-19.82848704054112	-19.82727434008592
ecoli	rxn03137_c0	blocked	blocked	False	3.3573083149376792	3.333269448316198
ecoli	EX_cpd03279_e0	blocked	blocked	False		
ecoli	rxn08233_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01747_c0	blocked	blocked	False	-45.09149038636596	-43.70816678058415
ecoli	EX_cpd00137_e0	blocked	blocked	False		
ecoli	rxn01997_c0	blocked	blocked	False	-27.987233076021596	-27.9828261636614
ecoli	rxn10236_c0	blocked	blocked	False		
ecoli	EX_cpd00041_e0	blocked	blocked	False		
ecoli	rxn08981_c0	blocked	blocked	False	-25.183067594874558	-29.778386535333652
ecoli	rxn05444_c0	blocked	blocked	False		
ecoli	rxn02212_c0	blocked	blocked	False	-59.6264102675516	-59.24214775386657
ecoli	rxn00364_c0	blocked	blocked	False	-1.5785044416536493	0.2966737019470429
ecoli	rxn08073_c0	blocked	blocked	False		
ecoli	rxn00507_c0	blocked	blocked	False	-49.62789015904906	-49.65068502590589
ecoli	rxn08333_c0	blocked	blocked	False	-72.89568677429483	-73.54520195275549
ecoli	EX_cpd00119_e0	blocked	blocked	False		
ecoli	rxn00715_c0	blocked	blocked	False	-14.226247145694458	-15.355847230303198
ecoli	rxn09359_c0	blocked	blocked	False		
ecoli	rxn05319_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn40439_c0	blocked	blocked	False	-0.3324887198039477	-0.2740744503102377
ecoli	rxn27342_c0	blocked	blocked	False	-41.407145495602265	-41.50754685280964
ecoli	rxn03909_c0	blocked	blocked	False	-47.42943741586441	-47.395765181793195
ecoli	rxn01128_c0	blocked	blocked	False	-14.459474728957048	-17.044034077879246
ecoli	rxn01123_c0	blocked	blocked	False	-15.985543567354057	-17.081367443756562
ecoli	rxn01280_c0	blocked	blocked	False	32.55528975666323	32.49245662521369
ecoli	rxn08100_c0	blocked	blocked	False	32.80223600539286	32.80223600539286
ecoli	rxn00882_c0	blocked	blocked	False	-34.653985487910774	-34.22046224748644
ecoli	rxn06777_c0	blocked	blocked	False	23.928928065832764	23.55724530846973
ecoli	rxn05615_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08308_c0	blocked	blocked	False		
ecoli	EX_cpd01262_e0	blocked	blocked	False		
ecoli	rxn01322_c0	blocked	blocked	False	7.891208856850739	7.9669448998341466
ecoli	rxn05406_c0	blocked	blocked	False		
ecoli	rxn00265_c0	blocked	blocked	False	5.84900619186395	5.785259188725249
ecoli	EX_cpd00132_e0	blocked	blocked	False		
ecoli	EX_cpd00075_e0	blocked	blocked	False		
ecoli	rxn00758_c0	blocked	blocked	False	14.242260916367854	14.459559551921302
ecoli	rxn00707_c0	blocked	blocked	False	-14.142690809684723	-16.664049418076615
ecoli	rxn05251_c0	blocked	blocked	False		
ecoli	rxn03239_c0	blocked	blocked	False	23.92892806583322	23.557245308470186
ecoli	rxn10161_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn03084_c0	blocked	blocked	False	-139.24473177389228	-136.81180937722928
ecoli	rxn02521_c0	blocked	blocked	False	-39.314635256974384	-39.20689292971474
ecoli	rxn05625_c0	reverse	reverse	False	0.0	0.0
ecoli	rxn00159_c0	blocked	blocked	False	15.296020419163568	15.226683370727173
ecoli	rxn00056_c0	blocked	blocked	False	-52.28626965299617	-52.28626965299617
ecoli	rxn42709_c0	blocked	blocked	False	-38.24114326094693	-37.15443029457357
ecoli	rxn05289_c0	blocked	blocked	False		
ecoli	rxn00452_c0	blocked	blocked	False	-25.866719217742823	-25.233655174780974
ecoli	rxn08153_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05621_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn07966_c0	blocked	blocked	False		
ecoli	rxn00470_c0	blocked	blocked	False	-26.728194227640742	-25.572957558746438
ecoli	rxn05153_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn00601_c0	blocked	blocked	False	-18.638893742406715	-13.563895387442933
ecoli	EX_cpd00051_e0	blocked	blocked	False		
ecoli	rxn02832_c0	blocked	blocked	False	31.56909953475747	31.570415543900026
ecoli	rxn05560_c0	blocked	blocked	False	-37.05298017464037	-37.18150044533576
ecoli	rxn05120_c0	blocked	blocked	False		
ecoli	rxn05330_c0	blocked	blocked	False		
ecoli	rxn00473_c0	blocked	blocked	False	20.741694902680393	21.07186621116321
ecoli	rxn05145_c0	blocked	blocked	False	-25.45940968987793	-26.17504330020529
ecoli	rxn00493_c0	blocked	blocked	False	0.1519460645673547	0.1951959372650407
ecoli	rxn05234_c0	blocked	blocked	False		
ecoli	rxn00199_c0	blocked	blocked	False	-18.071256779791568	-18.022883715990417
ecoli	rxn43837_c0	blocked	blocked	False		
ecoli	rxn05552_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn06076_c0	blocked	blocked	False		
ecoli	rxn05156_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn05029_c0	blocked	blocked	False	-38.73187783665995	13.893439479379452
ecoli	rxn05295_c0	blocked	blocked	False		
ecoli	rxn15334_c0	blocked	blocked	False	5.254099978246728	4.7984221151368445
ecoli	rxn05329_c0	blocked	blocked	False		
ecoli	rxn01476_c0	blocked	blocked	False	-22.02278439644482	-22.023716710466317
ecoli	rxn09304_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn03908_c0	blocked	blocked	False	-44.54697569813868	-48.177296022269275
ecoli	rxn05318_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05175_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn02175_c0	blocked	blocked	False	-31.16519817241351	-33.84885137357878
ecoli	rxn00545_c0	blocked	blocked	False	-16.442736147315827	-17.802978452399543
ecoli	rxn00102_c0	blocked	blocked	False	6.305009490555378	6.305009490555378
ecoli	rxn09004_c0	reverse	reverse	False	0.0	0.0
ecoli	rxn08842_c0	blocked	blocked	False		
ecoli	rxn05443_c0	blocked	blocked	False		
ecoli	rxn10415_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn26021_c0	blocked	blocked	False	-31.40539593451558	-33.0661704056314
ecoli	rxn01445_c0	blocked	blocked	False	-10.988742571548414	-9.946484158996213
ecoli	rxn00602_c0	blocked	blocked	False	-7.571514291982687	-7.492138002457871
ecoli	rxn00469_c0	blocked	blocked	False	-16.82837298045581	-17.964255432439927
ecoli	rxn08021_c0	blocked	blocked	False		
ecoli	rxn00819_c0	blocked	blocked	False	28.40745274930471	28.40735191035874
ecoli	rxn00647_c0	blocked	blocked	False	36.31139517220387	36.515826938506336
ecoli	rxn02302_c0	blocked	blocked	False	-61.280239227580296	-61.7658502773329
ecoli	rxn04113_c0	blocked	blocked	False	-49.26759535597613	-49.24035082244562
ecoli	rxn01117_c0	blocked	blocked	False	3.972911215859426	3.9634557032671296
ecoli	EX_cpd00063_e0	blocked	blocked	False		
ecoli	rxn08299_c0	blocked	blocked	False		
ecoli	rxn00113_c0	blocked	blocked	False	2.442591313264387	0.5648753309199321
ecoli	rxn08533_c0	blocked	blocked	False	0.0	0.0
ecoli	EX_cpd00224_e0	blocked	blocked	False		
ecoli	rxn09111_c0	blocked	blocked	False		
ecoli	rxn03446_c0	blocked	blocked	False	-12.50476811591426	-12.514020805850521
ecoli	rxn08813_c0	blocked	blocked	False		
ecoli	rxn02475_c0	blocked	blocked	False	124.54340728626104	167.88366547401628
ecoli	rxn00109_c0	blocked	blocked	False	264.54332101952485	264.48491487848776
ecoli	rxn01143_c0	blocked	blocked	False	-14.55260857387782	-15.636454013558591
ecoli	rxn09198_c0	blocked	blocked	False		
ecoli	rxn08531_c0	blocked	blocked	False	5.0537984259938185	5.0537984259938185
ecoli	rxn00191_c0	blocked	blocked	False	1.01494624043562	1.1490023555662106
ecoli	rxn05250_c0	blocked	blocked	False		
ecoli	rxn00441_c0	blocked	blocked	False	-8.055730205170192	-7.13140735626834
ecoli	EX_cpd00098_e0	blocked	blocked	False		
ecoli	rxn06526_c0	blocked	blocked	False		
ecoli	rxn08608_c0	blocked	blocked	False	205.191038690186	205.17743038002126
ecoli	rxn07979_c0	blocked	blocked	False		
ecoli	EX_cpd03048_e0	blocked	blocked	False		
ecoli	EX_cpd03726_e0	blocked	blocked	False		
ecoli	rxn00192_c0	blocked	blocked	False	-14.957570193525882	-10.759162445832473
ecoli	rxn08312_c0	blocked	blocked	False		
ecoli	rxn01404_c0	blocked	blocked	False	-29.737139080164326	-29.157709960639664
ecoli	rxn01370_c0	blocked	blocked	False	-14.496644264842985	-15.0122202445001
ecoli	rxn09110_c0	blocked	blocked	False		
ecoli	rxn02213_c0	blocked	blocked	False	-5.322277938700438	-5.322014339866087
ecoli	EX_cpd01329_e0	blocked	blocked	False		
ecoli	rxn00929_c0	blocked	blocked	False	53.51147209397149	53.95551530467148
ecoli	rxn11268_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn04603_c0	blocked	blocked	False	-562.7372014714372	-561.7280822816749
ecoli	rxn08803_c0	blocked	blocked	False		
ecoli	rxn01044_c0	blocked	blocked	False	3.2993086837136616	3.29651738855398
ecoli	rxn04453_c0	blocked	blocked	False	-52.92239089000509	-52.89862044979273
ecoli	rxn08203_c0	blocked	blocked	False		
ecoli	rxn00127_c0	blocked	blocked	False	-27.977063434940874	-26.616140505115368
ecoli	rxn08048_c0	blocked	blocked	False	-44.60973126636412	-44.7463658363709
ecoli	rxn05464_c0	blocked	blocked	False		
ecoli	rxn10204_c0	blocked	blocked	False	7.830453797427808	11.75015088016572
ecoli	rxn10309_c0	blocked	blocked	False		
ecoli	rxn00256_c0	blocked	blocked	False	39.64244569576819	35.65452435578054
ecoli	rxn00283_c0	blocked	blocked	False	0.01829736120623693	0.01829736120623693
ecoli	rxn05484_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn09106_c0	blocked	blocked	False		
ecoli	EX_cpd00654_e0	blocked	blocked	False		
ecoli	rxn12848_c0	blocked	blocked	False		
ecoli	rxn00674_c0	blocked	blocked	False	10.536237355891217	4.151391367398901
ecoli	rxn08347_c0	blocked	blocked	False	-22.270220494063153	-22.0096741008536
ecoli	rxn05654_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00405_c0	blocked	blocked	False	-26.71907450420234	-25.58219179229262
ecoli	rxn08527_c0	blocked	blocked	False	-239.1829542920991	-239.00711754675694
ecoli	EX_cpd00105_e0	blocked	blocked	False		
ecoli	rxn05301_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn00778_c0	blocked	blocked	False	3.175189755598865	3.183039461261501
ecoli	rxn06865_c0	blocked	blocked	False		
ecoli	rxn00872_c0	blocked	blocked	False	-0.25654941297887035	2.888337032646973
ecoli	rxn05249_c0	blocked	blocked	False		
ecoli	rxn27318_c0	blocked	blocked	False		
ecoli	rxn03953_c0	blocked	blocked	False	19.70504825524725	19.64432145316985
ecoli	rxn11663_c0	blocked	blocked	False	-6.0362025135955975	-5.937091410027577
ecoli	rxn01394_c0	blocked	blocked	False	-2.2594960819162537	-2.256704786756572
ecoli	rxn03918_c0	blocked	blocked	False	-52.98612496276283	-54.36037135100534
ecoli	rxn00835_c0	blocked	blocked	False	-14.585692070339064	-15.844601426127497
ecoli	rxn08131_c0	blocked	blocked	False	-148.74648213338557	-190.3451367879678
ecoli	rxn08898_c0	blocked	blocked	False		
ecoli	rxn01133_c0	blocked	blocked	False	2.6440918830707005	6.563814746646813
ecoli	rxn04133_c0	blocked	blocked	False	-112.75660931895892	-112.28050626751464
ecoli	rxn08323_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05114_c0	blocked	blocked	False	14.521232126787254	12.855746447366641
ecoli	rxn01329_c0	blocked	blocked	False	4.138481598239196	4.131398849391189
ecoli	EX_cpd00064_e0	blocked	blocked	False		
ecoli	rxn00297_c0	blocked	blocked	False	-24.08409925500265	-24.08409925500265
ecoli	rxn03012_c0	blocked	blocked	False	-73.87372925637013	-73.53431486299567
ecoli	rxn45692_c0	blocked	blocked	False		
ecoli	rxn05572_c0	blocked	blocked	False		
ecoli	rxn08122_c0	blocked	blocked	False	1.7824680067538168	1.8430327310484529
ecoli	rxn06729_c0	blocked	blocked	False		
ecoli	rxn03891_c0	blocked	blocked	False	-85.9164927327173	-87.3708333938647
ecoli	rxn05616_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn02373_c0	blocked	blocked	False	7.91102144014468	7.9310932142780075
ecoli	rxn04082_c0	blocked	blocked	False	-0.48686976910377666	-0.48686976910377666
ecoli	rxn01366_c0	reverse	reverse	False	-0.6828688845061777	-1.316524958744509
ecoli	rxn01652_c0	blocked	blocked	False	95.0480324097964	96.503051080251
ecoli	EX_cpd11578_e0	blocked	blocked	False		
ecoli	rxn00221_c0	blocked	blocked	False	-17.646015127994417	-17.219698533771123
ecoli	rxn00360_c0	blocked	blocked	False	-27.686998900315956	-27.116475769595382
ecoli	rxn01761_c0	blocked	blocked	False	0.1896906065103252	0.18962828577581092
ecoli	rxn08941_c0	variable	variable	False	2.709502947944401	2.28307338885881
ecoli	rxn05610_c0	blocked	blocked	False	-41.40740502819716	-41.507188052108404
ecoli	rxn08615_c0	blocked	blocked	False		
ecoli	rxn00461_c0	blocked	blocked	False	-39.36723342025883	-39.14189879747531
ecoli	rxn02507_c0	blocked	blocked	False	16.458607196985838	21.963372207726763
ecoli	EX_cpd00794_e0	blocked	blocked	False		
ecoli	rxn13741_c0	blocked	blocked	False	280.8752536201286	281.3669458170497
ecoli	rxn00839_c0	variable	variable	False	0.0006493311050235206	0.00018986350619343284
ecoli	rxn12008_c0	blocked	blocked	False	85.91649273271639	87.37083489803024
ecoli	rxn01390_c0	blocked	blocked	False	-8.946570051438698	-10.11103642548892
ecoli	rxn00160_c0	blocked	blocked	False	25.48668965360801	25.417352605171615
ecoli	rxn03904_c0	blocked	blocked	False		
ecoli	rxn03536_c0	blocked	blocked	False	-31.33821529912538	-35.85488345792973
ecoli	rxn02402_c0	blocked	blocked	False	51.4876813928458	55.44711109399836
ecoli	rxn01961_c0	blocked	blocked	False	36.157036631550895	-6.714494800340518
ecoli	rxn05231_c0	blocked	blocked	False		
ecoli	rxn05346_c0	blocked	blocked	False		
ecoli	rxn26361_c0	blocked	blocked	False	-31.033838203680602	-32.41712925583613
ecoli	rxn05162_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn03406_c0	blocked	blocked	False		
ecoli	rxn00337_c0	blocked	blocked	False	19.023794034948992	18.241027965087454
ecoli	rxn15395_c0	blocked	blocked	False	-58.96109808779681	-59.68236706486914
ecoli	rxn09069_c0	blocked	blocked	False		
ecoli	rxn05730_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01647_c0	blocked	blocked	False	-35.510135527127915	-35.940442530657634
ecoli	rxn00615_c0	blocked	blocked	False	-9.666791787311865	-10.70038310884803
ecoli	rxn01509_c0	blocked	blocked	False	-1.5812163143435782	0.2432734381438877
ecoli	rxn08822_c0	blocked	blocked	False		
ecoli	rxn08032_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn10307_c0	blocked	blocked	False		
ecoli	rxn07473_c0	blocked	blocked	False	51.9669050965569	51.99911266600196
ecoli	rxn41965_c0	blocked	blocked	False	-494.6874642718519	-494.6874642718519
ecoli	rxn02161_c0	blocked	blocked	False	-8.945322436750644	-10.090085253605992
ecoli	rxn01679_c0	blocked	blocked	False	-12.368546351361545	-15.574169778622093
ecoli	rxn00362_c0	blocked	blocked	False	27.0448467546436	29.35219724885596
ecoli	rxn01682_c0	blocked	blocked	False	19.17116824386413	19.133499887888192
ecoli	rxn05448_c0	blocked	blocked	False		
ecoli	rxn10255_c0	blocked	blocked	False		
ecoli	rxn05518_c0	blocked	blocked	False	-6.832617430704559	-6.932368960579552
ecoli	rxn12845_c0	blocked	blocked	False		
ecoli	rxn00178_c0	blocked	blocked	False	22.271821449961067	25.734924503266143
ecoli	rxn08376_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn05163_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn07977_c0	blocked	blocked	False		
ecoli	rxn02916_c0	blocked	blocked	False	-82.29322014585937	-82.24986233520359
ecoli	rxn05512_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	EX_cpd00161_e0	blocked	blocked	False		
ecoli	rxn00568_c0	blocked	blocked	False	399.7431239650679	399.5614345921155
ecoli	rxn01258_c0	blocked	blocked	False	0.9837566435854086	1.0011597555255065
ecoli	rxn01842_c0	blocked	blocked	False	-94.67434132557207	-101.05259637195161
ecoli	rxn12847_c0	blocked	blocked	False		
ecoli	rxn00712_c0	blocked	blocked	False	-12.36844681372014	-15.545403896428866
ecoli	rxn05608_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
