rxn_id	old_deltag	old_deltagerr	new_deltag	new_deltagerr
rxn55131	10000000.0	10000000.0	-16.14	52.44
rxn55132	10000000.0	10000000.0	-16.14	52.44
rxn55133	10000000.0	10000000.0	-17.79	56.97
rxn55134	10000000.0	10000000.0	-16.14	52.44
rxn55135	10000000.0	10000000.0	-16.14	52.44
rxn55136	10000000.0	10000000.0	-16.14	52.44
rxn55137	10000000.0	10000000.0	-1010.23	224.07
rxn55138	10000000.0	10000000.0	-342.16	211.34
rxn55140	10000000.0	10000000.0	-165.83	163.22
rxn55141	10000000.0	10000000.0	-150.31	101.37
rxn55142	10000000.0	10000000.0	-151.15	165.03
rxn55143	10000000.0	10000000.0	-151.15	165.03
rxn55144	10000000.0	10000000.0	-145.97	140.51
rxn55145	10000000.0	10000000.0	-16.14	52.44
rxn55147	10000000.0	10000000.0	-23.77	245.86
rxn55149	10000000.0	10000000.0	-385.31	123.47
rxn55150	10000000.0	10000000.0	-22.26	142.41
rxn55151	10000000.0	10000000.0	-26.18	3.64
rxn55152	10000000.0	10000000.0	-26.18	3.64
rxn55153	10000000.0	10000000.0	-26.18	3.64
rxn55154	10000000.0	10000000.0	-26.18	3.64
rxn55155	10000000.0	10000000.0	-26.18	3.64
rxn55156	10000000.0	10000000.0	-26.18	3.64
rxn55157	10000000.0	10000000.0	-26.18	3.64
rxn55158	10000000.0	10000000.0	-16.14	52.44
rxn55159	10000000.0	10000000.0	-16.14	52.44
rxn55173	10000000.0	10000000.0	-7.53	104.0
rxn55176	10000000.0	10000000.0	-2.29	52.44
rxn55177	10000000.0	10000000.0	-2.29	52.44
rxn55178	10000000.0	10000000.0	-2.29	52.44
rxn55181	10000000.0	10000000.0	-9.45	55.46
rxn55185	10000000.0	10000000.0	-24.19	111.61
rxn55186	10000000.0	10000000.0	-24.19	111.61
rxn55187	10000000.0	10000000.0	-26.83	78.28
rxn55188	10000000.0	10000000.0	-30.07	78.28
rxn55189	10000000.0	10000000.0	-5.09	3.77
rxn55190	10000000.0	10000000.0	-1.85	3.77
rxn55191	10000000.0	10000000.0	-4.95	3.77
rxn55192	10000000.0	10000000.0	-70.98	90.37
rxn55193	10000000.0	10000000.0	-23.23	3.64
rxn55194	10000000.0	10000000.0	-22.17	78.15
rxn55195	10000000.0	10000000.0	-27.65	64.95
rxn55198	10000000.0	10000000.0	-90.56	104.59
rxn55202	10000000.0	10000000.0	0.99	3.63
rxn55203	10000000.0	10000000.0	0.97	3.63
rxn55204	10000000.0	10000000.0	11.67	3.77
rxn55205	10000000.0	10000000.0	0.3	3.63
rxn55206	10000000.0	10000000.0	-11.73	54.01
rxn55208	10000000.0	10000000.0	35.69	138.3
rxn55209	10000000.0	10000000.0	0.51	132.99
rxn55210	10000000.0	10000000.0	-90.3	177.37
rxn55222	10000000.0	10000000.0	-30.01	107.36
rxn55223	10000000.0	10000000.0	0.0	3.62
rxn55224	10000000.0	10000000.0	0.0	3.62
rxn55225	10000000.0	10000000.0	0.0	3.62
rxn55226	10000000.0	10000000.0	0.0	3.62
rxn55227	10000000.0	10000000.0	20.26	76.56
rxn55228	10000000.0	10000000.0	-74.34	805.23
rxn55229	10000000.0	10000000.0	-88.08	607.51
rxn55230	10000000.0	10000000.0	-203.53	139.95
rxn55231	10000000.0	10000000.0	-94.49	176.38
rxn55233	10000000.0	10000000.0	-140.37	165.7
rxn55234	10000000.0	10000000.0	13.88	218.33
rxn55235	10000000.0	10000000.0	-88.5	270.03
rxn55236	10000000.0	10000000.0	-70.93	81.97
rxn55237	10000000.0	10000000.0	-67.59	81.79
rxn55238	10000000.0	10000000.0	-69.45	124.31
rxn55239	10000000.0	10000000.0	-72.78	124.45
rxn55240	10000000.0	10000000.0	-19.23	53.0
rxn55241	10000000.0	10000000.0	28.76	52.99
rxn55242	10000000.0	10000000.0	-99.34	115.66
rxn55243	10000000.0	10000000.0	-222.49	225.88
rxn55244	10000000.0	10000000.0	-222.12	230.39
rxn55245	10000000.0	10000000.0	0.0	3.62
rxn55247	10000000.0	10000000.0	-47.33	64.74
rxn55249	10000000.0	10000000.0	70.27	93.2
rxn55250	10000000.0	10000000.0	14.4	150.86
rxn55251	10000000.0	10000000.0	6.1	155.02
rxn55252	10000000.0	10000000.0	-484.05	43.13
rxn55253	10000000.0	10000000.0	-39.44	197.62
rxn55257	10000000.0	10000000.0	-28.02	107.89
rxn55261	10000000.0	10000000.0	-42.68	86.83
rxn55262	10000000.0	10000000.0	-18.45	97.19
rxn55264	10000000.0	10000000.0	-42.69	86.83
rxn55265	10000000.0	10000000.0	-42.68	86.83
rxn55266	10000000.0	10000000.0	-42.68	86.83
rxn55271	10000000.0	10000000.0	-486.13	161.85
rxn55282	10000000.0	10000000.0	-19.2	84.74
rxn55285	10000000.0	10000000.0	-36.97	99.69
rxn55286	10000000.0	10000000.0	-11.77	126.08
rxn55287	10000000.0	10000000.0	-8.53	126.08
rxn55288	10000000.0	10000000.0	-149.2	110.97
rxn55289	10000000.0	10000000.0	-151.15	165.03
rxn55290	10000000.0	10000000.0	299.18	343.71
rxn55299	10000000.0	10000000.0	-137.74	99.84
rxn55300	10000000.0	10000000.0	-102.95	138.35
rxn55301	10000000.0	10000000.0	310.53	361.75
rxn55302	10000000.0	10000000.0	-150.2	239.23
rxn55303	10000000.0	10000000.0	-61.33	207.56
rxn55304	10000000.0	10000000.0	35.49	240.55
rxn55305	10000000.0	10000000.0	-499.8	378.74
rxn55307	10000000.0	10000000.0	-24.22	203.26
rxn55308	10000000.0	10000000.0	1084.09	535.68
rxn55309	10000000.0	10000000.0	-469.25	287.1
rxn55310	10000000.0	10000000.0	6.34	124.51
rxn55311	10000000.0	10000000.0	-389.8	73.41
rxn55312	10000000.0	10000000.0	-19.28	262.72
rxn55313	10000000.0	10000000.0	-1010.22	224.07
rxn55314	10000000.0	10000000.0	-96.01	115.58
rxn55315	10000000.0	10000000.0	-79.44	118.1
rxn55316	10000000.0	10000000.0	-82.78	118.22
rxn55317	10000000.0	10000000.0	-115.79	175.24
rxn55319	10000000.0	10000000.0	-59.01	104.93
rxn55320	10000000.0	10000000.0	-59.01	104.93
rxn55321	10000000.0	10000000.0	-59.01	104.93
rxn55326	10000000.0	10000000.0	24.41	108.47
rxn55329	10000000.0	10000000.0	-467.3	233.5
rxn55330	10000000.0	10000000.0	-467.35	193.96
rxn55331	10000000.0	10000000.0	-550.79	200.82
rxn55332	10000000.0	10000000.0	-551.72	153.06
rxn55333	10000000.0	10000000.0	-528.03	198.3
rxn55334	10000000.0	10000000.0	-527.15	165.66
rxn55336	10000000.0	10000000.0	-584.52	415.95
rxn55337	10000000.0	10000000.0	-567.0	401.53
rxn55339	10000000.0	10000000.0	-43.85	131.26
rxn55340	10000000.0	10000000.0	-24.19	111.61
rxn55341	10000000.0	10000000.0	-24.19	111.61
rxn55342	10000000.0	10000000.0	-7.53	104.0
rxn55343	10000000.0	10000000.0	-24.19	111.61
rxn55344	10000000.0	10000000.0	8.82	90.31
rxn55345	10000000.0	10000000.0	8.82	90.31
rxn55346	10000000.0	10000000.0	8.82	90.31
rxn55347	10000000.0	10000000.0	8.82	90.31
rxn55348	10000000.0	10000000.0	276.5	417.26
rxn55349	10000000.0	10000000.0	-60.13	179.04
rxn55350	10000000.0	10000000.0	-404.91	100.55
rxn55351	10000000.0	10000000.0	-382.88	79.88
rxn55354	10000000.0	10000000.0	-566.61	401.53
rxn55355	10000000.0	10000000.0	-1.54	102.99
rxn55356	10000000.0	10000000.0	308.33	383.08
rxn55357	10000000.0	10000000.0	8.82	90.31
rxn55358	10000000.0	10000000.0	-7.53	104.0
rxn55360	10000000.0	10000000.0	-73.7	173.94
rxn55361	10000000.0	10000000.0	-546.78	197.96
rxn55363	10000000.0	10000000.0	-50.29	83.15
rxn55364	10000000.0	10000000.0	-19.26	97.55
rxn55365	10000000.0	10000000.0	-19.83	97.55
rxn55366	10000000.0	10000000.0	-19.4	97.55
rxn55367	10000000.0	10000000.0	-12.63	116.33
rxn55368	10000000.0	10000000.0	20.47	4.43
rxn55369	10000000.0	10000000.0	-11.36	3.77
rxn55370	10000000.0	10000000.0	-11.36	3.77
rxn55371	10000000.0	10000000.0	-11.36	3.77
rxn55372	10000000.0	10000000.0	-11.36	3.77
rxn55373	10000000.0	10000000.0	-11.36	3.77
rxn55374	10000000.0	10000000.0	-11.36	3.77
rxn55375	10000000.0	10000000.0	-11.36	3.77
rxn55376	10000000.0	10000000.0	-11.36	3.77
rxn55377	10000000.0	10000000.0	-11.36	3.77
rxn55378	10000000.0	10000000.0	-94.32	127.07
rxn55379	10000000.0	10000000.0	-11.36	3.77
rxn55380	10000000.0	10000000.0	-11.36	3.77
rxn55381	10000000.0	10000000.0	-11.36	3.77
rxn55382	10000000.0	10000000.0	-11.36	3.77
rxn55383	10000000.0	10000000.0	-11.36	3.77
rxn55384	10000000.0	10000000.0	-34.03	92.37
rxn55385	10000000.0	10000000.0	-34.03	92.37
rxn55386	10000000.0	10000000.0	8.22	55.79
rxn55387	10000000.0	10000000.0	27.72	272.51
rxn55388	10000000.0	10000000.0	54.5	83.57
rxn55389	10000000.0	10000000.0	235.6	198.04
rxn55390	10000000.0	10000000.0	57.36	199.01
rxn55391	10000000.0	10000000.0	300.93	253.13
rxn55393	10000000.0	10000000.0	-385.79	148.16
rxn55395	10000000.0	10000000.0	-431.19	246.15
rxn55396	10000000.0	10000000.0	53.58	196.67
rxn55397	10000000.0	10000000.0	-405.08	157.01
rxn55398	10000000.0	10000000.0	-379.95	101.75
rxn55399	10000000.0	10000000.0	-5.66	131.59
rxn55401	10000000.0	10000000.0	-11.36	3.77
rxn55402	10000000.0	10000000.0	13.36	4.05
rxn55403	10000000.0	10000000.0	13.36	4.05
rxn55406	10000000.0	10000000.0	1.19	91.32
rxn55407	10000000.0	10000000.0	13.36	4.05
rxn55408	10000000.0	10000000.0	1.19	91.32
rxn55410	10000000.0	10000000.0	1.19	91.32
rxn55411	10000000.0	10000000.0	1.19	91.32
rxn55412	10000000.0	10000000.0	1.19	91.32
rxn55413	10000000.0	10000000.0	-43.48	103.99
rxn55414	10000000.0	10000000.0	-6.74	104.18
rxn55415	10000000.0	10000000.0	0.0	118.73
rxn55416	10000000.0	10000000.0	-13.73	184.03
rxn55418	10000000.0	10000000.0	-703.8	125.47
rxn55419	10000000.0	10000000.0	-351.35	230.78
rxn55420	10000000.0	10000000.0	-350.7	225.56
rxn55423	10000000.0	10000000.0	-151.15	165.03
rxn55424	10000000.0	10000000.0	12.79	109.44
rxn55425	10000000.0	10000000.0	-27.7	64.95
rxn55426	10000000.0	10000000.0	-149.2	110.97
rxn55427	10000000.0	10000000.0	-149.2	110.97
rxn55428	10000000.0	10000000.0	-149.2	110.97
rxn55431	10000000.0	10000000.0	-151.15	165.03
rxn55432	10000000.0	10000000.0	-145.98	140.51
rxn55436	10000000.0	10000000.0	-27.65	64.95
rxn55437	10000000.0	10000000.0	-145.98	140.51
rxn55438	10000000.0	10000000.0	-149.21	110.97
rxn55439	10000000.0	10000000.0	-144.04	103.77
rxn55441	10000000.0	10000000.0	-4.0	78.15
rxn55442	10000000.0	10000000.0	1.01	68.44
rxn55443	10000000.0	10000000.0	4.86	68.8
rxn55451	10000000.0	10000000.0	-26.18	3.64
rxn55455	10000000.0	10000000.0	17.33	58.03
rxn55459	10000000.0	10000000.0	76.12	491.55
rxn55460	10000000.0	10000000.0	-309.45	192.66
rxn55461	10000000.0	10000000.0	-215.29	222.21
rxn55462	10000000.0	10000000.0	-407.03	237.62
rxn55463	10000000.0	10000000.0	-456.61	246.37
rxn55466	10000000.0	10000000.0	-32.14	3.77
rxn55468	10000000.0	10000000.0	-29.26	50.95
rxn55469	10000000.0	10000000.0	-29.81	50.95
rxn55470	10000000.0	10000000.0	-30.4	50.95
rxn55471	10000000.0	10000000.0	-30.4	50.95
rxn55472	10000000.0	10000000.0	-2.19	4.18
rxn55473	10000000.0	10000000.0	-2.19	4.18
rxn55475	10000000.0	10000000.0	213.95	326.69
rxn55476	10000000.0	10000000.0	173.54	254.15
rxn55477	10000000.0	10000000.0	-78.48	147.05
rxn55478	10000000.0	10000000.0	8.41	117.5
rxn55481	10000000.0	10000000.0	40.5	171.73
rxn55482	10000000.0	10000000.0	13.5	108.19
rxn55483	10000000.0	10000000.0	13.85	92.09
rxn55484	10000000.0	10000000.0	10.45	94.56
rxn55485	10000000.0	10000000.0	21.96	128.22
rxn55486	10000000.0	10000000.0	12.86	149.1
rxn55487	10000000.0	10000000.0	5.24	75.61
rxn55488	10000000.0	10000000.0	13.51	108.19
rxn55489	10000000.0	10000000.0	13.85	110.52
rxn55490	10000000.0	10000000.0	-2.6	93.66
rxn55491	10000000.0	10000000.0	4.19	142.49
rxn55492	10000000.0	10000000.0	9.27	69.31
rxn55493	10000000.0	10000000.0	364.19	98.95
rxn55494	10000000.0	10000000.0	-41.92	82.91
rxn55496	10000000.0	10000000.0	13.85	110.52
rxn55497	10000000.0	10000000.0	13.54	108.19
rxn55498	10000000.0	10000000.0	13.53	108.19
rxn55499	10000000.0	10000000.0	395.34	102.46
rxn55500	10000000.0	10000000.0	332.82	126.25
rxn55509	10000000.0	10000000.0	-14.63	102.79
rxn55515	10000000.0	10000000.0	0.7	109.98
rxn55516	10000000.0	10000000.0	-88.23	131.87
rxn55519	10000000.0	10000000.0	-40.98	176.06
rxn55520	10000000.0	10000000.0	-40.98	176.06
rxn55521	10000000.0	10000000.0	147.89	109.94
rxn55522	10000000.0	10000000.0	-125.65	176.06
rxn55523	10000000.0	10000000.0	126.64	116.18
rxn55524	10000000.0	10000000.0	-125.94	176.06
rxn55525	10000000.0	10000000.0	-125.94	176.06
rxn55526	10000000.0	10000000.0	-114.55	126.13
rxn55527	10000000.0	10000000.0	-107.54	154.89
rxn55528	10000000.0	10000000.0	-14.63	102.79
rxn55529	10000000.0	10000000.0	-14.63	102.79
rxn55530	10000000.0	10000000.0	-14.63	102.79
rxn55532	10000000.0	10000000.0	-0.03	3.62
rxn55535	10000000.0	10000000.0	-0.03	3.62
rxn55539	10000000.0	10000000.0	341.94	148.95
rxn55540	10000000.0	10000000.0	-7.3	65.87
rxn55541	10000000.0	10000000.0	-66.31	106.63
rxn55542	10000000.0	10000000.0	-124.21	88.6
rxn55545	10000000.0	10000000.0	-431.58	338.03
rxn55546	10000000.0	10000000.0	-124.21	88.6
rxn55547	10000000.0	10000000.0	-124.21	88.6
rxn55548	10000000.0	10000000.0	-124.21	88.6
rxn55549	10000000.0	10000000.0	-124.21	88.6
rxn55550	10000000.0	10000000.0	-124.21	88.6
rxn55551	10000000.0	10000000.0	-459.29	68.91
rxn55552	10000000.0	10000000.0	-473.11	89.58
rxn55554	10000000.0	10000000.0	-120.93	117.16
rxn55555	10000000.0	10000000.0	-45.68	110.09
rxn55556	10000000.0	10000000.0	-51.65	64.45
rxn55558	10000000.0	10000000.0	43.95	140.42
rxn55559	10000000.0	10000000.0	101.09	144.86
rxn55560	10000000.0	10000000.0	-26.18	3.64
rxn55561	10000000.0	10000000.0	-18.31	3.65
rxn55562	10000000.0	10000000.0	-45.68	110.09
rxn55563	10000000.0	10000000.0	-14.68	3.65
rxn55565	10000000.0	10000000.0	-26.18	3.64
rxn55569	10000000.0	10000000.0	-12.69	3.64
rxn55571	10000000.0	10000000.0	-26.18	3.64
rxn55572	10000000.0	10000000.0	19.08	116.44
rxn55573	10000000.0	10000000.0	63.78	210.1
rxn55576	10000000.0	10000000.0	-13.97	3.65
rxn55577	10000000.0	10000000.0	-16.35	3.65
rxn55578	10000000.0	10000000.0	-13.87	3.65
rxn55579	10000000.0	10000000.0	-15.71	3.65
rxn55580	10000000.0	10000000.0	-27.51	64.95
rxn55581	10000000.0	10000000.0	-50.28	110.67
rxn55582	10000000.0	10000000.0	-50.28	110.67
rxn55584	10000000.0	10000000.0	-4.69	101.22
rxn55589	10000000.0	10000000.0	-44.06	110.09
rxn55590	10000000.0	10000000.0	-45.0	110.09
rxn55591	10000000.0	10000000.0	-50.28	110.67
rxn55592	10000000.0	10000000.0	17.15	150.86
rxn55593	10000000.0	10000000.0	7.32	128.39
rxn55594	10000000.0	10000000.0	8.86	155.04
rxn55595	10000000.0	10000000.0	7.32	128.39
rxn55599	10000000.0	10000000.0	-32.4	122.1
rxn55603	10000000.0	10000000.0	-94.39	222.71
rxn55605	10000000.0	10000000.0	-0.65	45.28
rxn55607	10000000.0	10000000.0	-14.55	81.46
rxn55609	10000000.0	10000000.0	5.6	87.18
rxn55610	10000000.0	10000000.0	5.6	87.18
rxn55611	10000000.0	10000000.0	5.6	87.18
rxn55612	10000000.0	10000000.0	-15.33	71.98
rxn55614	10000000.0	10000000.0	3.86	56.89
rxn55616	10000000.0	10000000.0	-57.36	142.5
rxn55619	10000000.0	10000000.0	40.95	108.57
rxn55620	10000000.0	10000000.0	46.91	101.67
rxn55621	10000000.0	10000000.0	2.55	53.01
rxn55622	10000000.0	10000000.0	5.58	87.18
rxn55624	10000000.0	10000000.0	5.58	87.18
rxn55626	10000000.0	10000000.0	-10.52	68.57
rxn55629	10000000.0	10000000.0	-2.88	64.95
rxn55632	10000000.0	10000000.0	-35.44	92.72
rxn55633	10000000.0	10000000.0	1.19	91.32
rxn55635	10000000.0	10000000.0	-2.88	64.95
rxn55638	10000000.0	10000000.0	-29.88	45.28
rxn55640	10000000.0	10000000.0	-29.88	45.28
rxn55641	10000000.0	10000000.0	-29.88	45.28
rxn55642	10000000.0	10000000.0	-29.88	45.28
rxn55643	10000000.0	10000000.0	-29.88	45.28
rxn55644	10000000.0	10000000.0	-19.76	104.84
rxn55645	10000000.0	10000000.0	15.28	65.81
rxn55646	10000000.0	10000000.0	-363.66	179.84
rxn55647	10000000.0	10000000.0	53.57	149.32
rxn55648	10000000.0	10000000.0	20.82	92.16
rxn55650	10000000.0	10000000.0	-9.13	125.22
rxn55651	10000000.0	10000000.0	1.42	151.84
rxn55652	10000000.0	10000000.0	8.55	79.56
rxn55653	10000000.0	10000000.0	53.57	129.09
rxn55654	10000000.0	10000000.0	-9.59	101.62
rxn55655	10000000.0	10000000.0	-774.98	213.0
rxn55656	10000000.0	10000000.0	-648.12	532.08
rxn55657	10000000.0	10000000.0	18.21	166.68
rxn55658	10000000.0	10000000.0	18.21	166.68
rxn55659	10000000.0	10000000.0	21.58	271.37
rxn55660	10000000.0	10000000.0	51.67	111.78
rxn55661	10000000.0	10000000.0	207.55	209.11
rxn55662	10000000.0	10000000.0	-94.76	127.07
rxn55663	10000000.0	10000000.0	-431.19	246.15
rxn55664	10000000.0	10000000.0	27.79	303.36
rxn55665	10000000.0	10000000.0	282.52	247.61
rxn55666	10000000.0	10000000.0	-372.17	113.61
rxn55667	10000000.0	10000000.0	-385.55	159.22
rxn55668	10000000.0	10000000.0	-174.28	167.31
rxn55670	10000000.0	10000000.0	-11.28	83.92
rxn55673	10000000.0	10000000.0	28.28	83.5
rxn55675	10000000.0	10000000.0	0.0	3.62
rxn55676	10000000.0	10000000.0	0.0	3.62
rxn55677	10000000.0	10000000.0	0.0	3.62
rxn55678	10000000.0	10000000.0	0.0	3.62
rxn55679	10000000.0	10000000.0	-2.01	5.06
rxn55680	10000000.0	10000000.0	0.0	3.62
rxn55681	10000000.0	10000000.0	0.0	3.62
rxn55682	10000000.0	10000000.0	0.0	3.62
rxn55683	10000000.0	10000000.0	0.0	3.62
rxn55684	10000000.0	10000000.0	0.0	3.62
rxn55685	10000000.0	10000000.0	0.0	3.62
rxn55692	10000000.0	10000000.0	23.53	77.34
rxn55693	10000000.0	10000000.0	48.97	144.08
rxn55694	10000000.0	10000000.0	-82.47	226.52
rxn55695	10000000.0	10000000.0	-24.52	258.91
rxn55700	10000000.0	10000000.0	26.89	271.35
rxn55704	10000000.0	10000000.0	27.09	76.71
rxn55714	10000000.0	10000000.0	-57.76	269.82
rxn55715	10000000.0	10000000.0	12.71	80.48
rxn55716	10000000.0	10000000.0	4.49	115.01
rxn55717	10000000.0	10000000.0	-53.26	278.32
rxn55719	10000000.0	10000000.0	-101.81	138.19
rxn55720	10000000.0	10000000.0	0.0	3.62
rxn55726	10000000.0	10000000.0	-34.86	41.28
rxn55727	10000000.0	10000000.0	-11.94	46.45
rxn55728	10000000.0	10000000.0	2.89	115.69
rxn55731	10000000.0	10000000.0	-158.55	163.4
rxn55732	10000000.0	10000000.0	9.31	92.84
rxn55733	10000000.0	10000000.0	-3.33	79.31
rxn55734	10000000.0	10000000.0	51.9	129.71
rxn55737	10000000.0	10000000.0	7.32	148.72
rxn55738	10000000.0	10000000.0	4.87	171.07
rxn55739	10000000.0	10000000.0	-118.58	151.22
rxn55740	10000000.0	10000000.0	-158.55	163.4
rxn55741	10000000.0	10000000.0	-158.56	163.4
rxn55742	10000000.0	10000000.0	21.03	122.44
rxn55743	10000000.0	10000000.0	19.15	9.13
rxn55744	10000000.0	10000000.0	42.53	4.06
rxn55745	10000000.0	10000000.0	-47.68	136.15
rxn55746	10000000.0	10000000.0	-18.63	96.15
rxn55747	10000000.0	10000000.0	-25.12	81.67
rxn55748	10000000.0	10000000.0	-19.15	96.15
rxn55749	10000000.0	10000000.0	-21.48	59.79
rxn55750	10000000.0	10000000.0	-5.76	75.31
rxn55751	10000000.0	10000000.0	60.71	139.77
rxn55752	10000000.0	10000000.0	38.03	132.61
rxn55753	10000000.0	10000000.0	61.01	133.45
rxn55754	10000000.0	10000000.0	61.01	133.45
rxn55755	10000000.0	10000000.0	-101.73	195.34
rxn55756	10000000.0	10000000.0	-73.18	70.56
rxn55761	10000000.0	10000000.0	-61.68	3.82
rxn55764	10000000.0	10000000.0	-2.32	3.81
rxn55765	10000000.0	10000000.0	60.1	76.79
rxn55767	10000000.0	10000000.0	60.1	76.79
rxn55769	10000000.0	10000000.0	146.05	130.49
rxn55770	10000000.0	10000000.0	51.19	135.71
rxn55775	10000000.0	10000000.0	20.07	3.91
rxn55776	10000000.0	10000000.0	20.07	3.91
rxn55777	10000000.0	10000000.0	20.07	3.91
rxn55778	10000000.0	10000000.0	36.26	140.34
rxn55779	10000000.0	10000000.0	36.26	140.34
rxn55780	10000000.0	10000000.0	-52.8	123.94
rxn55781	10000000.0	10000000.0	-164.22	242.7
rxn55791	10000000.0	10000000.0	-489.85	192.37
rxn55792	10000000.0	10000000.0	-489.85	192.37
rxn55793	10000000.0	10000000.0	8.97	109.43
rxn55794	10000000.0	10000000.0	-19.71	125.89
rxn55795	10000000.0	10000000.0	-2.88	64.95
rxn55796	10000000.0	10000000.0	-492.86	125.42
rxn55797	10000000.0	10000000.0	-2.88	64.95
rxn55799	10000000.0	10000000.0	-465.36	118.95
rxn55800	10000000.0	10000000.0	-81.74	98.83
rxn55801	10000000.0	10000000.0	-533.36	187.94
rxn55802	10000000.0	10000000.0	63.78	138.36
rxn55803	10000000.0	10000000.0	64.45	137.99
rxn55805	10000000.0	10000000.0	-32.96	56.99
rxn55808	10000000.0	10000000.0	-535.4	164.92
rxn55809	10000000.0	10000000.0	-475.4	165.05
rxn55810	10000000.0	10000000.0	-974.0	167.36
rxn55811	10000000.0	10000000.0	53.38	80.16
rxn55812	10000000.0	10000000.0	-101.07	134.52
rxn55813	10000000.0	10000000.0	-27.19	4.84
rxn55814	10000000.0	10000000.0	-40.45	39.35
rxn55815	10000000.0	10000000.0	-37.45	3.76
rxn55816	10000000.0	10000000.0	231.9	199.33
rxn55817	10000000.0	10000000.0	225.95	211.44
rxn55818	10000000.0	10000000.0	-37.77	55.28
rxn55819	10000000.0	10000000.0	-30.53	3.68
rxn55821	10000000.0	10000000.0	-94.67	127.07
rxn55823	10000000.0	10000000.0	-14.03	300.75
rxn55825	10000000.0	10000000.0	-398.68	107.3
rxn55826	10000000.0	10000000.0	-398.68	93.26
rxn55830	10000000.0	10000000.0	-57.36	142.5
rxn55831	10000000.0	10000000.0	-80.33	31.79
rxn55833	10000000.0	10000000.0	-509.05	121.98
rxn55834	10000000.0	10000000.0	-402.31	123.12
rxn55837	10000000.0	10000000.0	-509.05	109.83
rxn55838	10000000.0	10000000.0	-392.61	165.83
rxn55839	10000000.0	10000000.0	-34.75	147.84
rxn55841	10000000.0	10000000.0	-398.68	107.3
rxn55842	10000000.0	10000000.0	-388.98	154.31
rxn55845	10000000.0	10000000.0	-17.51	54.07
rxn55854	10000000.0	10000000.0	-47.41	164.82
rxn55855	10000000.0	10000000.0	-31.33	3.68
rxn55856	10000000.0	10000000.0	-12.83	52.29
rxn55857	10000000.0	10000000.0	0.0	3.62
rxn55858	10000000.0	10000000.0	0.0	3.62
rxn55859	10000000.0	10000000.0	0.0	3.62
rxn55860	10000000.0	10000000.0	0.0	3.62
rxn55864	10000000.0	10000000.0	-12.83	52.29
rxn55865	10000000.0	10000000.0	-21.94	35.17
rxn55866	10000000.0	10000000.0	-21.94	35.17
rxn55867	10000000.0	10000000.0	-11.0	56.14
rxn55868	10000000.0	10000000.0	-11.94	46.45
rxn55869	10000000.0	10000000.0	-11.89	60.75
rxn55870	10000000.0	10000000.0	0.19	83.92
rxn55871	10000000.0	10000000.0	-12.83	52.29
rxn55872	10000000.0	10000000.0	9.29	92.84
rxn55873	10000000.0	10000000.0	-12.83	52.29
rxn55874	10000000.0	10000000.0	-4.15	76.99
rxn55876	10000000.0	10000000.0	-9.37	104.09
rxn55879	10000000.0	10000000.0	-57.43	113.75
rxn55880	10000000.0	10000000.0	-149.56	123.45
rxn55881	10000000.0	10000000.0	92.13	117.03
rxn55884	10000000.0	10000000.0	-12.83	52.29
rxn55885	10000000.0	10000000.0	-11.89	60.75
rxn55886	10000000.0	10000000.0	33.03	230.98
rxn55892	10000000.0	10000000.0	-14.35	184.43
rxn55893	10000000.0	10000000.0	-2.73	3.81
rxn55894	10000000.0	10000000.0	-2.73	3.81
rxn55897	10000000.0	10000000.0	-24.69	3.64
rxn55902	10000000.0	10000000.0	15.18	263.01
rxn55903	10000000.0	10000000.0	-50.28	110.67
rxn55904	10000000.0	10000000.0	-50.28	110.67
rxn55907	10000000.0	10000000.0	-44.06	110.09
rxn55908	10000000.0	10000000.0	-45.68	110.09
rxn55909	10000000.0	10000000.0	-45.68	110.09
rxn55911	10000000.0	10000000.0	-44.06	110.09
rxn55912	10000000.0	10000000.0	-45.08	110.09
rxn55913	10000000.0	10000000.0	-45.08	110.09
rxn55918	10000000.0	10000000.0	0.0	3.62
rxn55928	10000000.0	10000000.0	-35.0	84.9
rxn55930	10000000.0	10000000.0	-615.3	104.14
rxn55931	10000000.0	10000000.0	-615.3	104.14
rxn55932	10000000.0	10000000.0	-615.3	104.14
rxn55933	10000000.0	10000000.0	-615.3	104.14
rxn55934	10000000.0	10000000.0	-615.3	104.14
rxn55935	10000000.0	10000000.0	-615.3	104.14
rxn55936	10000000.0	10000000.0	-615.3	104.14
