species_id,nutrient_group,nutrient_core,nutrient_noncore,metal_core,metal_noncore,odds_ratio,fisher_p
s__Cupriavidus_taiwanensis_B--RS_GCF_900250115.1,Phz_genes,2,0,5,0,,1.0
s__Mycobacterium_brisbanense--RS_GCF_001570425.1,Phz_genes,2,0,3,0,,1.0
s__Phytobacter_ursingii--GB_GCA_901456055.1,Phz_genes,2,1,2,0,0.0,1.0
s__Sharpea_azabuensis--RS_GCF_000702165.1,Phz_genes,0,2,1,11,0.0,1.0
s__Roseomonas_B_sp903927465--GB_GCA_903927465.1,Phz_genes,2,0,1,1,inf,1.0
s__Marortus_sp018067195--RS_GCF_019312595.1,Phz_genes,2,0,1,1,inf,1.0
s__Cupriavidus_pauculus--RS_GCF_008801835.1,Phz_genes,3,0,5,7,inf,0.19999999999999996
s__Tsuneonella_suprasediminis--RS_GCF_003605755.1,Phz_genes,1,2,1,6,3.0,1.0
s__Lysobacter_xinjiangensis--RS_GCF_014651995.1,Phz_genes,1,2,2,2,0.5,1.0
s__Oceanobacillus_profundus--RS_GCF_003515705.1,Phz_genes,1,1,0,2,inf,1.0
s__Clostridium_B_ljungdahlii--RS_GCF_000143685.1,Phz_genes,2,1,3,1,0.667,1.0
s__Rhizobium_redzepovicii--RS_GCF_019793435.1,Phz_genes,2,0,4,0,,1.0
s__Flavobacterium_plurextorum--RS_GCF_002217395.1,Phz_genes,2,0,4,1,inf,1.0
s__Saccharopolyspora_kobensis--RS_GCF_900108315.1,Phz_genes,4,0,1,3,inf,0.14285714285714285
s__Xenorhabdus_koppenhoeferi--RS_GCF_900116635.1,Phz_genes,0,3,2,0,0.0,0.10000000000000002
s__Rhizobium_sp017741935--RS_GCF_017741935.1,Phz_genes,2,0,1,1,inf,1.0
s__Lysinibacillus_sp023337795--RS_GCF_023337795.1,Phz_genes,3,2,2,0,0.0,1.0
s__Lysinibacillus_sphaericus_B--RS_GCF_000392615.1,Phz_genes,2,0,2,0,,1.0
s__Streptomyces_sp009865385--RS_GCF_009865385.1,Phz_genes,2,0,5,2,inf,1.0
s__CAIWXX01_sp903916735--GB_GCA_903916735.1,Phz_genes,2,0,4,0,,1.0
s__Herbaspirillum_rubrisubalbicans--RS_GCF_003719195.1,Phz_genes,0,2,4,3,0.0,0.44444444444444453
s__Cronobacter_sakazakii--RS_GCF_000982825.1,Phz_genes,1,3,2,9,1.5,1.0
s__UBA2252_sp002382605--GB_GCA_002382605.1,Phz_genes,1,1,2,2,1.0,1.0
s__Kocuria_rhizophila_A--RS_GCF_000010285.1,Phz_genes,1,1,2,5,2.5,1.0
s__Burkholderia_arboris--RS_GCF_902499125.1,Phz_genes,3,1,2,7,10.5,0.21678321678321677
s__PGZG01_sp018067045--GB_GCA_018067045.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Pseudomonas_E_sp000282515--RS_GCF_000282515.1,Phz_genes,1,1,3,1,0.333,1.0
s__Streptomyces_hydrogenans--RS_GCF_014656075.1,Phz_genes,1,2,4,2,0.25,0.5238095238095238
s__Legionella_pascullei--RS_GCF_900637585.1,Phz_genes,2,0,4,0,,1.0
s__Rhizobium_aethiopicum--RS_GCF_900094625.1,Phz_genes,2,0,4,5,inf,0.4545454545454546
s__Bradyrhizobium_aeschynomenes--RS_GCF_013178945.1,Phz_genes,4,0,2,0,,1.0
s__Marinobacter_A_mangrovi--RS_GCF_016798325.1,Phz_genes,2,0,3,1,inf,1.0
s__Leisingera_aquaemixtae_A--RS_GCF_019801145.1,Phz_genes,4,0,1,2,inf,0.14285714285714285
s__Acidimangrovimonas_indica--RS_GCF_900106675.1,Phz_genes,3,0,3,0,,1.0
s__Limnohabitans_A_sp903894995--GB_GCA_903894995.1,Phz_genes,0,3,3,2,0.0,0.19642857142857142
s__Fusobacterium_A_varium--RS_GCF_900637705.1,Phz_genes,2,1,2,2,2.0,1.0
s__UBA2589_sp002348465--GB_GCA_002348465.1,Phz_genes,1,1,0,3,inf,0.4000000000000001
s__TMED2_sp002168225--GB_GCA_002168225.1,Phz_genes,1,1,1,4,4.0,1.0
s__Kaustia_mangrovi--RS_GCF_015482775.1,Phz_genes,2,0,4,1,inf,1.0
s__Microbacterium_sp003293595--RS_GCF_003293595.1,Phz_genes,1,1,3,2,0.667,1.0
s__Variovorax_sp913776885--GB_GCA_913776885.1,Phz_genes,2,0,4,0,,1.0
s__Comamonas_aquatica--RS_GCF_000739875.1,Phz_genes,1,1,3,5,1.667,1.0
s__Pseudolabrys_sp009694265--GB_GCA_009694265.1,Phz_genes,1,1,1,4,4.0,1.0
s__Amylibacter_sp002387535--GB_GCA_018607905.1,Phz_genes,2,0,1,2,inf,0.4000000000000001
s__Stenotrophomonas_sp023423675--GB_GCA_023423675.1,Phz_genes,1,2,2,0,0.0,0.4000000000000001
s__Giesbergeria_sp001770955--GB_GCA_001770955.1,Phz_genes,0,6,2,4,0.0,0.4545454545454546
s__UBA5500_sp012727835--GB_GCA_012727835.1,Phz_genes,0,2,0,3,,1.0
s__Rahnella_inusitata--RS_GCF_003263515.1,Phz_genes,1,1,2,2,1.0,1.0
s__Leptolyngbya_A_sp014695325--GB_GCA_014695325.1,Phz_genes,2,0,4,3,inf,0.5
s__Meiothermus_B_silvanus--RS_GCF_000092125.1,Phz_genes,1,1,2,2,1.0,1.0
s__JAJRRA01_sp022565025--GB_GCA_022565025.1,Phz_genes,0,2,0,2,,1.0
s__Ferruginibacter_sp017303335--GB_GCA_017303335.1,Phz_genes,2,0,3,2,inf,1.0
s__JAKAEG01_sp021840255--GB_GCA_021840255.1,Phz_genes,1,1,3,1,0.333,1.0
s__Heyndrickxia_oleronia--RS_GCF_017809215.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Clostridium_AK_sp900185645--RS_GCF_900185645.1,Phz_genes,2,0,3,0,,1.0
s__Salinicola_sp000737985--GB_GCA_000737985.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Rhizobium_grahamii--RS_GCF_000298315.2,Phz_genes,2,0,2,0,,1.0
s__Chelatococcus_A_caeni--RS_GCF_014196925.1,Phz_genes,2,0,4,0,,1.0
s__Franconibacter_helveticus--RS_GCF_000463115.2,Phz_genes,1,1,1,3,3.0,1.0
s__Aureimonas_ureilytica_A--RS_GCF_001475935.1,Phz_genes,0,3,2,1,0.0,0.4000000000000001
s__Spirillospora_latina--RS_GCF_001552195.1,Phz_genes,6,0,4,0,,1.0
s__Micromonospora_yangpuensis--RS_GCF_900091615.1,Phz_genes,3,0,2,0,,1.0
s__Microbispora_amethystogenes--RS_GCF_016863015.1,Phz_genes,4,1,4,0,0.0,1.0
s__Pandoraea_pulmonicola--RS_GCF_000815105.2,Phz_genes,2,0,3,0,,1.0
s__Azospirillum_brasilense_B--RS_GCF_003349955.1,Phz_genes,1,1,3,1,0.333,1.0
s__Bradyrhizobium_manausense_C--RS_GCF_024758505.1,Phz_genes,4,0,3,0,,1.0
s__Streptomyces_smyrnaeus--RS_GCF_017676345.1,Phz_genes,2,1,3,1,0.667,1.0
s__Methylomonas_methanica_A--RS_GCF_001644035.1,Phz_genes,1,1,4,2,0.5,1.0
s__Limimorpha_sp002310075--GB_GCA_002310075.1,Phz_genes,0,3,0,2,,1.0
s__Sphingomonas_aquatilis--RS_GCF_014196115.1,Phz_genes,1,2,1,9,4.5,0.42307692307692313
s__Phaeobacter_inhibens--RS_GCF_000473105.1,Phz_genes,1,1,1,6,6.0,0.4166666666666667
s__Pseudoxanthomonas_A_beigongshangi--RS_GCF_016820515.1,Phz_genes,2,0,3,0,,1.0
s__Serratia_nematodiphila--RS_GCF_000738675.1,Phz_genes,2,1,3,5,3.333,0.5454545454545454
s__Allorhizobium_rhizophilum--RS_GCF_004912145.1,Phz_genes,2,0,2,0,,1.0
s__Aneurinibacillus_aneurinilyticus--RS_GCF_000466385.1,Phz_genes,0,2,4,0,0.0,0.06666666666666667
s__Pseudomonas_F_tohonis--RS_GCF_012767755.2,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Mycobacterium_boenickei--RS_GCF_010731295.1,Phz_genes,3,0,4,0,,1.0
s__Paenibacillus_F_chitinolyticus--RS_GCF_000739915.1,Phz_genes,0,2,4,1,0.0,0.14285714285714288
s__Microbulbifer_elongatus--RS_GCF_021165935.1,Phz_genes,1,2,2,0,0.0,0.4000000000000001
s__Gilliamella_apicola_C--RS_GCF_001690275.1,Phz_genes,0,2,2,0,0.0,0.3333333333333333
s__Salipiger_thiooxidans--RS_GCF_900102075.1,Phz_genes,0,2,1,6,0.0,1.0
s__Dokdonella_A_fugitiva_A--RS_GCF_014138265.1,Phz_genes,2,0,2,0,,1.0
s__Novosphingobium_decolorationis--RS_GCF_018417475.1,Phz_genes,2,0,1,6,inf,0.08333333333333334
s__UBA12225_sp002347925--GB_GCA_002347925.1,Phz_genes,1,5,0,15,inf,0.2857142857142857
s__UBA1822_sp900545365--GB_GCA_900545365.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Limnohabitans_A_sp903961095--GB_GCA_903961095.1,Phz_genes,2,0,1,7,inf,0.06666666666666667
s__Sphingomonas_sanguinis_B--RS_GCF_001476905.1,Phz_genes,1,1,1,6,6.0,0.4166666666666667
s__Bacillus_subtilis--RS_GCF_000009045.1,Phz_genes,1,5,3,6,0.4,0.6043956043956041
s__Vibrio_cholerae--RS_GCF_000621645.1,Phz_genes,0,12,2,27,0.0,1.0
s__Shewanella_baltica--RS_GCF_900456975.1,Phz_genes,0,4,2,3,0.0,0.44444444444444453
s__Vibrio_tubiashii--RS_GCF_000772105.1,Phz_genes,2,3,1,1,0.667,1.0
s__Pseudomonas_E_sichuanensis--RS_GCF_003231305.1,Phz_genes,1,2,3,1,0.167,0.48571428571428565
s__Bacillus_P_dongyingensis--RS_GCF_019933155.2,Phz_genes,3,0,3,0,,1.0
s__Pantoea_sp018842675--RS_GCF_018842675.1,Phz_genes,2,1,2,3,3.0,1.0
s__Bradyrhizobium_sp024199795--RS_GCF_024199795.1,Phz_genes,3,0,3,0,,1.0
s__Emergencia_sp009936045--RS_GCF_009936045.1,Phz_genes,1,1,2,0,0.0,1.0
s__Staphylococcus_ureilyticus--RS_GCF_002902235.1,Phz_genes,0,2,2,3,0.0,1.0
s__UBA10348_sp002469915--GB_GCA_002469915.1,Phz_genes,1,1,1,6,6.0,0.4166666666666667
s__Sphaerochaeta_associata--RS_GCF_022869165.1,Phz_genes,1,2,1,4,2.0,1.0
s__SP197_sp018700655--GB_GCA_018700655.1,Phz_genes,1,2,0,5,inf,0.37500000000000006
s__Phenylobacterium_sp020401865--GB_GCA_020401865.1,Phz_genes,0,7,0,10,,1.0
s__Nocardia_aurea--RS_GCF_003123685.1,Phz_genes,3,0,3,2,inf,0.4642857142857143
s__Marinobacter_sp023311895--RS_GCF_023311895.1,Phz_genes,2,1,3,3,2.0,1.0
s__Dyella_A_sp002279065--GB_GCA_002279065.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Vibrio_furnissii--RS_GCF_000176175.1,Phz_genes,1,1,1,2,2.0,1.0
s__Vibrio_metoecus--RS_GCF_000696385.1,Phz_genes,0,2,2,3,0.0,1.0
s__Spirillospora_rifamycini--RS_GCF_000425065.1,Phz_genes,2,0,3,0,,1.0
s__Lysobacter_F_thermophilus--RS_GCF_007923255.1,Phz_genes,2,0,3,0,,1.0
s__Cytobacillus_gottheilii--RS_GCF_001636345.1,Phz_genes,1,1,2,0,0.0,1.0
s__Paraburkholderia_sartisoli--RS_GCF_900107685.1,Phz_genes,1,1,2,0,0.0,1.0
s__Enterococcus_termitis--RS_GCF_001730305.1,Phz_genes,2,0,3,0,,1.0
s__Paraburkholderia_ginsengiterrae--RS_GCF_001645125.1,Phz_genes,3,0,2,0,,1.0
s__Nonomuraea_deserti--RS_GCF_004348685.1,Phz_genes,2,3,2,4,1.333,1.0
s__Pseudomonas_E_fluorescens_S--RS_GCF_000281895.1,Phz_genes,2,0,3,0,,1.0
s__Bacillus_A_cereus_AG--RS_GCF_900094905.1,Phz_genes,1,2,2,1,0.25,1.0
s__Bacillus_BF_sp022808645--RS_GCF_022808645.1,Phz_genes,2,0,3,0,,1.0
s__CAIVDV01_sp903904755--GB_GCA_903904755.1,Phz_genes,0,2,1,5,0.0,1.0
s__Halomonas_sp001507855--GB_GCA_001507855.1,Phz_genes,2,0,3,0,,1.0
s__Glutamicibacter_arilaitensis--RS_GCF_000197735.1,Phz_genes,3,0,2,0,,1.0
s__UBA71_sp015063285--GB_GCA_015063285.1,Phz_genes,0,2,6,3,0.0,0.18181818181818185
s__Xanthomonas_B_massiliensis--RS_GCF_900018785.1,Phz_genes,1,2,3,2,0.333,1.0
s__Meiothermus_granaticius--RS_GCF_003574355.1,Phz_genes,1,1,4,3,0.75,1.0
s__Glaesserella_parasuis--RS_GCF_002015085.1,Phz_genes,0,3,1,1,0.0,0.4000000000000001
s__Clostridium_sp000230835--RS_GCF_000230835.1,Phz_genes,2,1,2,2,2.0,1.0
s__Nocardia_terpenica--RS_GCF_013186535.1,Phz_genes,2,1,2,0,0.0,1.0
s__Pseudomonas_E_cyclaminis--RS_GCF_015163715.1,Phz_genes,2,1,2,3,3.0,1.0
s__Flavobacterium_sp009664855--RS_GCF_009664855.1,Phz_genes,4,0,3,0,,1.0
s__Streptomyces_sp010384365--RS_GCF_010384365.1,Phz_genes,10,1,4,1,2.5,1.0
s__Bacillus_A_sp900112415--RS_GCF_900112415.1,Phz_genes,2,0,3,0,,1.0
s__Rhizobium_sp012641405--RS_GCF_012641405.1,Phz_genes,2,0,3,0,,1.0
s__Bradyrhizobium_vignae--RS_GCF_004114425.1,Phz_genes,3,1,3,0,0.0,1.0
s__Stenotrophomonas_sp024519465--RS_GCF_024519465.1,Phz_genes,2,0,2,0,,1.0
s__Mesorhizobium_sp002295115--RS_GCF_002295115.1,Phz_genes,2,0,5,1,inf,1.0
s__Vibrio_breoganii--RS_GCF_001677275.1,Phz_genes,1,1,1,1,1.0,1.0
s__RUG099_sp900320285--GB_GCA_900320285.1,Phz_genes,1,1,2,0,0.0,1.0
s__Arenimonas_sp903942465--GB_GCA_903942465.1,Phz_genes,1,2,1,2,1.0,1.0
s__Pseudooceanicola_atlanticus--RS_GCF_000768315.1,Phz_genes,4,0,2,2,inf,0.42857142857142855
s__Niallia_circulans_A--RS_GCF_003726095.1,Phz_genes,2,0,4,3,inf,0.5
s__UBA4582_sp012960755--GB_GCA_012960755.1,Phz_genes,2,0,3,2,inf,1.0
s__Acidovorax_F_monticola--RS_GCF_014489595.1,Phz_genes,3,2,3,4,2.0,1.0
s__Bradyrhizobium_sp001464035--GB_GCA_001464035.1,Phz_genes,2,0,3,0,,1.0
s__Stenotrophomonas_sp002192255--RS_GCF_002192255.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Methylobacterium_indicum--RS_GCF_001043895.1,Phz_genes,2,0,4,2,inf,1.0
s__Streptomyces_fradiae--RS_GCF_008704425.1,Phz_genes,2,0,3,2,inf,1.0
s__Paracoccus_marcusii--RS_GCF_006151785.1,Phz_genes,0,2,0,8,,1.0
s__Kluyvera_georgiana_A--GB_GCA_002211745.1,Phz_genes,3,0,2,0,,1.0
s__Bradyrhizobium_quebecense--RS_GCF_013373795.3,Phz_genes,3,0,1,1,inf,0.4000000000000001
s__Cupriavidus_alkaliphilus--RS_GCF_900094595.1,Phz_genes,2,1,4,3,1.5,1.0
s__Streptomyces_sp900105415--RS_GCF_900105415.1,Phz_genes,2,3,2,0,0.0,0.4285714285714286
s__Amycolatopsis_echigonensis--RS_GCF_014174495.1,Phz_genes,2,0,3,1,inf,1.0
s__U87765_sp018131225--RS_GCF_018131225.1,Phz_genes,3,0,2,0,,1.0
s__Pantoea_cypripedii--RS_GCF_002095535.1,Phz_genes,2,0,4,0,,1.0
s__Clostridioides_difficile_D--RS_GCF_900243075.1,Phz_genes,2,0,3,0,,1.0
s__Maricaulis_maris--RS_GCF_003634045.1,Phz_genes,2,0,2,0,,1.0
s__13-2-20CM-66-19_sp003136935--GB_GCA_003136935.1,Phz_genes,2,0,2,1,inf,1.0
s__Mycoplana_sp900469965--GB_GCA_900469965.1,Phz_genes,3,0,1,2,inf,0.4000000000000001
s__Rhodococcus_triatomae--RS_GCF_014217785.1,Phz_genes,2,0,3,0,,1.0
s__UBA6987_sp902789555--GB_GCA_902789555.1,Phz_genes,1,1,2,0,0.0,1.0
s__Coprocola_sp910586765--GB_GCA_910586765.1,Phz_genes,0,3,2,0,0.0,0.10000000000000002
s__Nitrospira_F_sp015904055--GB_GCA_015904055.1,Phz_genes,1,1,2,6,3.0,1.0
s__Cupriavidus_sp018729255--RS_GCF_018729255.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Cyanobium_sp019038465--GB_GCA_019038465.1,Phz_genes,0,2,4,0,0.0,0.06666666666666667
s__UBA6055_sp022824365--GB_GCA_022824365.1,Phz_genes,2,0,0,2,inf,0.3333333333333333
s__Bacillus_P_idriensis--RS_GCF_009674765.1,Phz_genes,1,2,3,2,0.333,1.0
s__MHEA01_sp001805085--GB_GCA_001805085.1,Phz_genes,1,1,1,4,4.0,1.0
s__Streptomyces_eurythermus--RS_GCF_014649115.1,Phz_genes,1,2,4,1,0.125,0.4642857142857143
s__Comamonas_tsuruhatensis_A--RS_GCF_903815225.1,Phz_genes,4,0,6,0,,1.0
s__Polaromonas_sp003711205--RS_GCF_003711205.1,Phz_genes,2,0,3,0,,1.0
s__Nocardia_huaxiensis--RS_GCF_013744875.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Pseudoxanthomonas_A_sp022965755--RS_GCF_022965755.1,Phz_genes,2,0,4,2,inf,1.0
s__Myxococcus_fallax--RS_GCF_012933655.1,Phz_genes,2,0,2,0,,1.0
s__Streptomyces_pseudovenezuelae--RS_GCF_001513955.1,Phz_genes,2,0,5,0,,1.0
s__Pseudomonas_E_antarctica--RS_GCF_900624995.1,Phz_genes,2,0,3,0,,1.0
s__Mesorhizobium_sp004962245--GB_GCA_004962245.1,Phz_genes,3,0,6,0,,1.0
s__Limnohabitans_A_sp903822825--GB_GCA_903822825.1,Phz_genes,2,0,3,1,inf,1.0
s__Mycobacterium_sp903911165--GB_GCA_903911165.1,Phz_genes,0,2,2,4,0.0,1.0
s__F1-60-MAGs149_sp903960645--GB_GCA_903960645.1,Phz_genes,1,3,1,7,2.333,1.0
s__UBA9410_sp014240365--GB_GCA_014240365.1,Phz_genes,0,4,0,3,,1.0
s__Stenotrophomonas_maltophilia_N--RS_GCF_002205165.1,Phz_genes,1,2,2,4,1.0,1.0
s__Achromobacter_xylosoxidans--RS_GCF_001457475.1,Phz_genes,3,4,1,7,5.25,0.282051282051282
s__Marinobacter_psychrophilus--RS_GCF_001043175.1,Phz_genes,1,1,2,1,0.5,1.0
s__Bradyrhizobium_sp011516635--RS_GCF_011516635.5,Phz_genes,4,5,4,3,0.6,1.0
s__Teredinibacter_turnerae--RS_GCF_000379165.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Gluconobacter_A_thailandicus--RS_GCF_000964465.1,Phz_genes,2,1,1,1,2.0,1.0
s__Pseudomonas_E_tritici--RS_GCF_014268275.3,Phz_genes,1,3,4,1,0.083,0.2063492063492063
s__Variovorax_gossypii--RS_GCF_003965815.1,Phz_genes,4,1,2,2,4.0,0.5238095238095237
s__Paenibacillus_sp001955855--RS_GCF_001955855.1,Phz_genes,2,0,4,1,inf,1.0
s__Pseudomonas_E_aylmerensis--RS_GCF_001702265.1,Phz_genes,2,0,3,0,,1.0
s__Bacillus_A_cereus_AQ--RS_GCF_002567495.1,Phz_genes,2,0,3,0,,1.0
s__Mycobacterium_sp009729095--RS_GCF_009729095.1,Phz_genes,2,2,3,1,0.333,1.0
s__Ruminobacter_sp900315145--GB_GCA_900315145.1,Phz_genes,1,2,1,2,1.0,1.0
s__Comamonas_koreensis_A--RS_GCF_014076495.1,Phz_genes,1,2,3,3,0.5,1.0
s__Desulfovibrio_desulfuricans--RS_GCF_000420465.1,Phz_genes,2,0,1,2,inf,0.4000000000000001
s__12-FULL-67-14b_sp002737365--GB_GCA_002737365.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Neorhizobium_galegae_C--GB_GCA_000985875.1,Phz_genes,2,1,7,0,0.0,0.30000000000000004
s__Bacillus_A_luti--RS_GCF_001884105.1,Phz_genes,1,1,2,3,1.5,1.0
s__Lysinibacillus_pakistanensis--GB_GCA_001312325.1,Phz_genes,1,2,2,0,0.0,0.4000000000000001
s__Staphylococcus_equorum--RS_GCF_900458565.1,Phz_genes,1,1,2,7,3.5,0.49090909090909096
s__CAINDZ01_sp016703265--GB_GCA_016703265.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Rhodococcus_erythropolis_D--RS_GCF_016598535.1,Phz_genes,1,1,3,4,1.333,1.0
s__63-22_sp001898995--GB_GCA_001898995.1,Phz_genes,4,0,2,0,,1.0
s__SL1-B47_sp018434945--GB_GCA_018434945.1,Phz_genes,1,2,2,4,1.0,1.0
s__Pseudomonas_E_yamanorum--RS_GCF_900105735.1,Phz_genes,2,7,4,1,0.071,0.0909090909090909
s__Chitinibacter_tainanensis--RS_GCF_000429785.1,Phz_genes,2,0,4,0,,1.0
s__Pseudoduganella_albidiflava--RS_GCF_004322755.1,Phz_genes,2,0,5,0,,1.0
s__Acinetobacter_calcoaceticus_C--RS_GCF_900520355.1,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_katrae_A--RS_GCF_002028425.1,Phz_genes,3,0,8,0,,1.0
s__Pseudomonas_E_grimontii--RS_GCF_007858185.1,Phz_genes,2,0,2,1,inf,1.0
s__Halomonas_ventosae_B--GB_GCA_002257525.1,Phz_genes,1,1,2,1,0.5,1.0
s__Jiangella_alkaliphila--RS_GCF_900105925.1,Phz_genes,2,0,5,0,,1.0
s__Listeria_monocytogenes_B--RS_GCF_000307025.1,Phz_genes,1,5,4,18,0.9,1.0
s__Porcincola_sp902800805--GB_GCA_902761585.1,Phz_genes,0,3,1,11,0.0,1.0
s__Rhodoferax_sp903886165--GB_GCA_903886165.1,Phz_genes,0,2,3,2,0.0,0.4285714285714286
s__GCA-2697345_sp002697345--GB_GCA_002697345.1,Phz_genes,2,0,0,2,inf,0.3333333333333333
s__Serratia_marcescens_J--RS_GCF_006715005.1,Phz_genes,2,0,4,0,,1.0
s__Lacrimispora_xylanolytica_B--GB_GCA_017084465.1,Phz_genes,1,2,3,5,0.833,1.0
s__Roseomonas_B_sp020249285--GB_GCA_020249285.1,Phz_genes,1,1,2,1,0.5,1.0
s__Paucibacter_sp018780645--GB_GCA_018780645.1,Phz_genes,1,3,4,2,0.167,0.5238095238095238
s__AP-15_sp019244535--GB_GCA_019244535.1,Phz_genes,1,2,1,2,1.0,1.0
s__62-47_sp001899255--GB_GCA_001899255.1,Phz_genes,2,0,2,0,,1.0
s__Rhodanobacter_denitrificans--RS_GCF_000230695.2,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Streptomyces_antimycoticus--RS_GCF_005405925.1,Phz_genes,4,2,4,3,1.5,1.0
s__Bacillus_A_sanguinis--RS_GCF_018332475.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Pseudomonas_E_paraversuta--RS_GCF_904063065.1,Phz_genes,1,1,2,0,0.0,1.0
s__Streptomyces_murinus--RS_GCF_002154555.1,Phz_genes,2,0,5,3,inf,1.0
s__Xenorhabdus_bovienii--RS_GCF_024721015.1,Phz_genes,0,2,2,0,0.0,0.3333333333333333
s__Corallococcus_silvisoli--RS_GCF_009909145.1,Phz_genes,2,0,2,0,,1.0
s__Rhodanobacter_sp018599185--RS_GCF_018599185.1,Phz_genes,2,0,2,0,,1.0
s__Xylophilus_ampelinus--RS_GCF_003217575.1,Phz_genes,2,0,4,0,,1.0
s__Acidovorax_sp001428665--RS_GCF_001428665.1,Phz_genes,3,0,3,2,inf,0.4642857142857143
s__Buttiauxella_gaviniae--RS_GCF_001654835.1,Phz_genes,1,1,2,0,0.0,1.0
s__RAAP-2_sp003132305--GB_GCA_003132305.1,Phz_genes,2,0,0,3,inf,0.10000000000000002
s__Lactococcus_petauri--RS_GCF_002154895.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Halioglobus_sp024234735--GB_GCA_024234735.1,Phz_genes,0,2,1,3,0.0,1.0
s__Pararhizobium_antarcticum--RS_GCF_001885585.1,Phz_genes,2,0,2,1,inf,1.0
s__Streptomyces_bobili--RS_GCF_002154575.1,Phz_genes,2,0,5,0,,1.0
s__Bacillus_A_thuringiensis_K--RS_GCF_001595725.1,Phz_genes,2,0,4,1,inf,1.0
s__Caballeronia_sp022878925--RS_GCF_022878925.1,Phz_genes,1,1,2,0,0.0,1.0
s__Bacillus_subtilis_G--RS_GCF_002153395.1,Phz_genes,2,0,3,0,,1.0
s__Roseomonas_C_hellenica--RS_GCF_018129085.1,Phz_genes,5,0,3,1,inf,0.4444444444444444
s__Vibrio_nitrifigilis--RS_GCF_015686695.1,Phz_genes,2,0,2,0,,1.0
s__Bacillus_A_mycoides_C--RS_GCF_007673305.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Enterococcus_haemoperoxidus--RS_GCF_000407165.1,Phz_genes,2,0,2,0,,1.0
s__Bacillus_A_bombysepticus--RS_GCF_006384875.1,Phz_genes,2,10,4,12,0.6,0.6729840208101077
s__Serratia_nevei--RS_GCF_008364245.1,Phz_genes,2,2,4,5,1.25,1.0
s__CAIXPL01_sp903829815--GB_GCA_903829815.1,Phz_genes,3,0,2,0,,1.0
s__Paraburkholderia_sp900104795--GB_GCA_900104795.1,Phz_genes,1,1,3,1,0.333,1.0
s__Rhodoferax_sp903948045--GB_GCA_903948045.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Enterobacter_cloacae_L--RS_GCF_001022965.1,Phz_genes,2,0,2,0,,1.0
s__Rhizobium_phaseoli--RS_GCF_003985125.1,Phz_genes,2,1,4,1,0.5,1.0
s__Pyramidobacter_sp016286835--GB_GCA_016286835.1,Phz_genes,1,1,1,5,5.0,0.46428571428571425
s__Kitasatospora_purpeofusca--RS_GCF_000718025.1,Phz_genes,3,5,3,1,0.2,0.5454545454545454
s__Paenibacillus_silagei--RS_GCF_017874735.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Pseudoalteromonas_phenolica--RS_GCF_001444405.1,Phz_genes,2,0,0,5,inf,0.04761904761904761
s__Legionella_B_geestiana--RS_GCF_004571195.1,Phz_genes,2,0,2,1,inf,1.0
s__Chitinophaga_solisilvae--RS_GCF_009928525.1,Phz_genes,3,0,2,0,,1.0
s__Pseudomonas_E_gingeri_D--RS_GCF_013385425.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Rhizobium_sp900466475--GB_GCA_900466475.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Bosea_sp000745475--RS_GCF_000745475.1,Phz_genes,2,2,3,1,0.333,1.0
s__Ideonella_sp018069875--RS_GCF_018069875.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Pseudodesulfovibrio_sp004025585--RS_GCF_004025585.1,Phz_genes,2,0,2,0,,1.0
s__Achromobacter_pulmonis_A--RS_GCF_002885955.2,Phz_genes,2,0,2,0,,1.0
s__Mycobacterium_sp002043095--RS_GCF_002043095.1,Phz_genes,1,1,3,6,2.0,1.0
s__Rhizobium_sp003024605--RS_GCF_003024605.1,Phz_genes,3,0,2,0,,1.0
s__63-22_sp900465915--GB_GCA_900465915.1,Phz_genes,2,0,3,0,,1.0
s__Dyella_marensis--RS_GCF_900112865.1,Phz_genes,4,0,2,0,,1.0
s__20CM-2-70-11_sp003221695--GB_GCA_003221695.1,Phz_genes,0,2,1,2,0.0,1.0
