genus	genus_norm	gtdb_species_clade_id	species_name	mapping_tier
Streptococcus	streptococcus	s__Streptococcus_oralis_R--RS_GCF_001578935.1	s__Streptococcus_oralis_R	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp001182825--RS_GCF_001182825.2	s__Streptococcus_sp001182825	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_BA--RS_GCF_002860905.1	s__Streptococcus_oralis_BA	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pseudopneumoniae_L--RS_GCF_001072375.1	s__Streptococcus_pseudopneumoniae_L	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221255--GB_GCA_905221255.1	s__Streptococcus_sp905221255	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_W--RS_GCF_000257845.1	s__Streptococcus_oralis_W	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp900555155--GB_GCA_900555155.1	s__Streptococcus_sp900555155	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_AD--RS_GCF_002096815.1	s__Streptococcus_mitis_AD	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp001556435--RS_GCF_009738225.1	s__Streptococcus_sp001556435	genus_exact
Streptococcus	streptococcus	s__Streptococcus_suis_V--RS_GCF_024583055.1	s__Streptococcus_suis_V	genus_exact
Streptococcus	streptococcus	s__Streptococcus_agalactiae--RS_GCF_000186445.1	s__Streptococcus_agalactiae	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp004166885--RS_GCF_004166885.1	s__Streptococcus_sp004166885	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_G--RS_GCF_000960035.1	s__Streptococcus_oralis_G	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sanguinis_F--RS_GCF_003943655.1	s__Streptococcus_sanguinis_F	genus_exact
Streptococcus	streptococcus	s__Streptococcus_ratti--RS_GCF_000286075.1	s__Streptococcus_ratti	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mutans--RS_GCF_006739205.1	s__Streptococcus_mutans	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221335--GB_GCA_905221335.1	s__Streptococcus_sp905221335	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221065--GB_GCA_905221065.1	s__Streptococcus_sp905221065	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp013277415--RS_GCF_013277415.1	s__Streptococcus_sp013277415	genus_exact
Streptococcus	streptococcus	s__Streptococcus_parasanguinis_N--GB_GCA_018377375.1	s__Streptococcus_parasanguinis_N	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221545--GB_GCA_905221545.1	s__Streptococcus_sp905221545	genus_exact
Streptococcus	streptococcus	s__Streptococcus_acidominimus--RS_GCF_001921825.1	s__Streptococcus_acidominimus	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_BD--RS_GCF_004127215.1	s__Streptococcus_oralis_BD	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905371745--GB_GCA_905371745.1	s__Streptococcus_sp905371745	genus_exact
Streptococcus	streptococcus	s__Streptococcus_chenjunshii--RS_GCF_003086355.1	s__Streptococcus_chenjunshii	genus_exact
Streptococcus	streptococcus	s__Streptococcus_infantis--RS_GCF_000187465.1	s__Streptococcus_infantis	genus_exact
Streptococcus	streptococcus	s__Streptococcus_parasanguinis_I--RS_GCF_023109675.1	s__Streptococcus_parasanguinis_I	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_AC--RS_GCF_002096755.1	s__Streptococcus_mitis_AC	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp011038795--RS_GCF_011038795.1	s__Streptococcus_sp011038795	genus_exact
Streptococcus	streptococcus	s__Streptococcus_infantis_L--RS_GCF_019929575.1	s__Streptococcus_infantis_L	genus_exact
Streptococcus	streptococcus	s__Streptococcus_rubneri--RS_GCF_004785935.1	s__Streptococcus_rubneri	genus_exact
Streptococcus	streptococcus	s__Streptococcus_vicugnae--RS_GCF_016461705.1	s__Streptococcus_vicugnae	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pasteurianus--RS_GCF_004843545.1	s__Streptococcus_pasteurianus	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_T--RS_GCF_002096355.1	s__Streptococcus_oralis_T	genus_exact
Streptococcus	streptococcus	s__Streptococcus_suis_W--RS_GCF_902702775.1	s__Streptococcus_suis_W	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp000220065--RS_GCF_000220065.1	s__Streptococcus_sp000220065	genus_exact
Streptococcus	streptococcus	s__Streptococcus_gallolyticus--RS_GCF_002000985.1	s__Streptococcus_gallolyticus	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_AK--RS_GCF_001281025.1	s__Streptococcus_mitis_AK	genus_exact
Streptococcus	streptococcus	s__Streptococcus_ilei--RS_GCF_000479335.1	s__Streptococcus_ilei	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_BK--RS_GCF_015561235.1	s__Streptococcus_oralis_BK	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_BM--RS_GCF_009496165.1	s__Streptococcus_mitis_BM	genus_exact
Streptococcus	streptococcus	s__Streptococcus_parasanguinis_M--RS_GCF_000187505.1	s__Streptococcus_parasanguinis_M	genus_exact
Streptococcus	streptococcus	s__Streptococcus_cristatus_D--RS_GCF_003943515.1	s__Streptococcus_cristatus_D	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pseudopneumoniae_G--RS_GCF_001076775.1	s__Streptococcus_pseudopneumoniae_G	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pneumoniae--RS_GCF_001457635.1	s__Streptococcus_pneumoniae	genus_exact
Streptococcus	streptococcus	s__Streptococcus_parasanguinis_F--RS_GCF_009717815.1	s__Streptococcus_parasanguinis_F	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_BA--RS_GCF_900411395.1	s__Streptococcus_mitis_BA	genus_exact
Streptococcus	streptococcus	s__Streptococcus_mitis_N--RS_GCF_000222785.1	s__Streptococcus_mitis_N	genus_exact
Streptococcus	streptococcus	s__Streptococcus_suis_P--GB_GCA_002831545.1	s__Streptococcus_suis_P	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pseudopneumoniae_E--RS_GCF_009731465.1	s__Streptococcus_pseudopneumoniae_E	genus_exact
Streptococcus	streptococcus	s__Streptococcus_australis_B--RS_GCF_015553625.1	s__Streptococcus_australis_B	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221505--GB_GCA_905221505.1	s__Streptococcus_sp905221505	genus_exact
Streptococcus	streptococcus	s__Streptococcus_porcinus_A--RS_GCF_901542335.1	s__Streptococcus_porcinus_A	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sanguinis_C--RS_GCF_000212815.1	s__Streptococcus_sanguinis_C	genus_exact
Streptococcus	streptococcus	s__Streptococcus_macacae--RS_GCF_000187995.2	s__Streptococcus_macacae	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_S--RS_GCF_002386345.1	s__Streptococcus_oralis_S	genus_exact
Streptococcus	streptococcus	s__Streptococcus_oralis_BC--RS_GCF_003942675.1	s__Streptococcus_oralis_BC	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp000411475--RS_GCF_000411475.1	s__Streptococcus_sp000411475	genus_exact
Streptococcus	streptococcus	s__Streptococcus_parasanguinis_D--RS_GCF_001073155.1	s__Streptococcus_parasanguinis_D	genus_exact
Streptococcus	streptococcus	s__Streptococcus_azizii--RS_GCF_001984715.1	s__Streptococcus_azizii	genus_exact
Streptococcus	streptococcus	s__Streptococcus_sp905221385--GB_GCA_905221385.1	s__Streptococcus_sp905221385	genus_exact
Streptococcus	streptococcus	s__Streptococcus_pseudoporcinus--RS_GCF_000188035.1	s__Streptococcus_pseudoporcinus	genus_exact
Marine_Group_II	marine_group_ii			unmapped
UBA12409	uba12409	s__UBA12409_sp000991575--GB_GCA_000991575.1	s__UBA12409_sp000991575	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp002281775--GB_GCA_002281775.1	s__Thiobacillus_sp002281775	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp021166845--GB_GCA_021166845.1	s__Thiobacillus_sp021166845	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp001899305--GB_GCA_001899305.1	s__Thiobacillus_sp001899305	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp018820765--GB_GCA_018820765.1	s__Thiobacillus_sp018820765	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_denitrificans--RS_GCF_000376425.1	s__Thiobacillus_denitrificans	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp002256995--GB_GCA_002256995.1	s__Thiobacillus_sp002256995	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp002279795--GB_GCA_002279795.1	s__Thiobacillus_sp002279795	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp003510325--GB_GCA_003510325.1	s__Thiobacillus_sp003510325	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp019459285--GB_GCA_019459285.1	s__Thiobacillus_sp019459285	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp024709165--GB_GCA_024709165.1	s__Thiobacillus_sp024709165	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_denitrificans_E--GB_GCA_002403375.1	s__Thiobacillus_denitrificans_E	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp021836225--GB_GCA_021836225.1	s__Thiobacillus_sp021836225	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp002257045--GB_GCA_002257045.1	s__Thiobacillus_sp002257045	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp001899765--GB_GCA_001899765.1	s__Thiobacillus_sp001899765	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp001802655--GB_GCA_001802655.1	s__Thiobacillus_sp001802655	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp001897675--GB_GCA_001897675.1	s__Thiobacillus_sp001897675	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_denitrificans_A--GB_GCA_002343685.1	s__Thiobacillus_denitrificans_A	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp024709425--GB_GCA_024709425.1	s__Thiobacillus_sp024709425	genus_exact
Thiobacillus	thiobacillus	s__Thiobacillus_sp001897705--GB_GCA_008923315.1	s__Thiobacillus_sp001897705	genus_exact
WD260	wd260			unmapped
Nocardioides	nocardioides	s__Nocardioides_sp009780515--GB_GCA_009780515.1	s__Nocardioides_sp009780515	genus_exact
Nocardioides	nocardioides	s__Nocardioides_jishulii--RS_GCF_006007965.1	s__Nocardioides_jishulii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp000015265--RS_GCF_000015265.1	s__Nocardioides_sp000015265	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp017916455--RS_GCF_017916455.1	s__Nocardioides_sp017916455	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp013815725--RS_GCF_023208195.1	s__Nocardioides_sp013815725	genus_exact
Nocardioides	nocardioides	s__Nocardioides_dongkuii--RS_GCF_014127485.1	s__Nocardioides_dongkuii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_salarius--RS_GCF_016907435.1	s__Nocardioides_salarius	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp014265965--RS_GCF_017086465.1	s__Nocardioides_sp014265965	genus_exact
Nocardioides	nocardioides	s__Nocardioides_cavernae--RS_GCF_016907475.1	s__Nocardioides_cavernae	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001425025--RS_GCF_001425025.1	s__Nocardioides_sp001425025	genus_exact
Nocardioides	nocardioides	s__Nocardioides_lijunqiniae--RS_GCF_015024225.1	s__Nocardioides_lijunqiniae	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp011420305--RS_GCF_011420305.2	s__Nocardioides_sp011420305	genus_exact
Nocardioides	nocardioides	s__Nocardioides_lianchengensis--RS_GCF_900101465.1	s__Nocardioides_lianchengensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_marinisabuli--RS_GCF_013466785.1	s__Nocardioides_marinisabuli	genus_exact
Nocardioides	nocardioides	s__Nocardioides_houyundeii--RS_GCF_002865585.1	s__Nocardioides_houyundeii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_carbamazepini--RS_GCF_024614185.1	s__Nocardioides_carbamazepini	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp013177455--RS_GCF_013177455.1	s__Nocardioides_sp013177455	genus_exact
Nocardioides	nocardioides	s__Nocardioides_yefusunii--RS_GCF_004014875.1	s__Nocardioides_yefusunii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp000519005--RS_GCF_000519005.1	s__Nocardioides_sp000519005	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001627335--GB_GCA_001627335.1	s__Nocardioides_sp001627335	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp018388425--RS_GCF_018388425.1	s__Nocardioides_sp018388425	genus_exact
Nocardioides	nocardioides	s__Nocardioides_dongxiaopingii--RS_GCF_005954645.2	s__Nocardioides_dongxiaopingii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp021117365--RS_GCF_021117365.1	s__Nocardioides_sp021117365	genus_exact
Nocardioides	nocardioides	s__Nocardioides_marinus--RS_GCF_013408145.1	s__Nocardioides_marinus	genus_exact
Nocardioides	nocardioides	s__Nocardioides_albus--RS_GCF_014648255.1	s__Nocardioides_albus	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp023656415--RS_GCF_023656415.1	s__Nocardioides_sp023656415	genus_exact
Nocardioides	nocardioides	s__Nocardioides_lacusdianchii--RS_GCF_020102855.1	s__Nocardioides_lacusdianchii	genus_exact
Nocardioides	nocardioides	s__Nocardioides_daeguensis--RS_GCF_019192965.1	s__Nocardioides_daeguensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001428825--RS_GCF_001428825.1	s__Nocardioides_sp001428825	genus_exact
Nocardioides	nocardioides	s__Nocardioides_alpinus--RS_GCF_900112035.1	s__Nocardioides_alpinus	genus_exact
Nocardioides	nocardioides	s__Nocardioides_simplex--RS_GCF_900114845.1	s__Nocardioides_simplex	genus_exact
Nocardioides	nocardioides	s__Nocardioides_szechwanensis--RS_GCF_900103935.1	s__Nocardioides_szechwanensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_kongjuensis--RS_GCF_013409625.1	s__Nocardioides_kongjuensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_deserti--RS_GCF_014266025.1	s__Nocardioides_deserti	genus_exact
Nocardioides	nocardioides	s__Nocardioides_ginsengisegetis--RS_GCF_014138045.1	s__Nocardioides_ginsengisegetis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_aromaticivorans--RS_GCF_013408525.1	s__Nocardioides_aromaticivorans	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp018831735--RS_GCF_024662235.1	s__Nocardioides_sp018831735	genus_exact
Nocardioides	nocardioides	s__Nocardioides_daphniae--RS_GCF_004777465.1	s__Nocardioides_daphniae	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001425175--RS_GCF_001425175.1	s__Nocardioides_sp001425175	genus_exact
Nocardioides	nocardioides	s__Nocardioides_kribbensis--RS_GCF_015070375.1	s__Nocardioides_kribbensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp013624415--RS_GCF_013624435.2	s__Nocardioides_sp013624415	genus_exact
Nocardioides	nocardioides	s__Nocardioides_soli--RS_GCF_014191495.1	s__Nocardioides_soli	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp020636915--GB_GCA_020636915.1	s__Nocardioides_sp020636915	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001426745--RS_GCF_001426745.1	s__Nocardioides_sp001426745	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp001427795--RS_GCF_001427795.1	s__Nocardioides_sp001427795	genus_exact
Nocardioides	nocardioides	s__Nocardioides_allogilvus--RS_GCF_003047285.1	s__Nocardioides_allogilvus	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp009557055--RS_GCF_009557055.1	s__Nocardioides_sp009557055	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp000192415--RS_GCF_015752315.1	s__Nocardioides_sp000192415	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp002117935--RS_GCF_002117935.1	s__Nocardioides_sp002117935	genus_exact
Nocardioides	nocardioides	s__Nocardioides_ganghwensis--RS_GCF_014779655.1	s__Nocardioides_ganghwensis	genus_exact
Nocardioides	nocardioides	s__Nocardioides_sp003710085--RS_GCF_003710085.1	s__Nocardioides_sp003710085	genus_exact
Nocardioides	nocardioides	s__Nocardioides_terrigena--RS_GCF_003047265.1	s__Nocardioides_terrigena	genus_exact
Nocardioides	nocardioides	s__Nocardioides_psychrotolerans--RS_GCF_900113685.1	s__Nocardioides_psychrotolerans	genus_exact
Fimbriiglobus	fimbriiglobus			unmapped
Vicinamibacteraceae	vicinamibacteraceae			unmapped
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp017537025--GB_GCA_017537025.1	s__Sediminibacterium_sp017537025	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903874055--GB_GCA_903874055.1	s__Sediminibacterium_sp903874055	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp003509845--GB_GCA_003509845.1	s__Sediminibacterium_sp003509845	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903933765--GB_GCA_903933765.1	s__Sediminibacterium_sp903933765	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_magnilacihabitans--GB_GCA_002973575.1	s__Sediminibacterium_magnilacihabitans	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903831935--GB_GCA_903831935.1	s__Sediminibacterium_sp903831935	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903825095--GB_GCA_903825095.1	s__Sediminibacterium_sp903825095	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903865435--GB_GCA_903865435.1	s__Sediminibacterium_sp903865435	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp009928005--GB_GCA_009928005.1	s__Sediminibacterium_sp009928005	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp013391385--GB_GCA_013391385.1	s__Sediminibacterium_sp013391385	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp902168225--GB_GCA_902168225.1	s__Sediminibacterium_sp902168225	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903926855--GB_GCA_903926855.1	s__Sediminibacterium_sp903926855	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp002281875--GB_GCA_002281875.1	s__Sediminibacterium_sp002281875	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_ginsengisoli_A--GB_GCA_945901845.1	s__Sediminibacterium_ginsengisoli_A	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903862505--GB_GCA_903862505.1	s__Sediminibacterium_sp903862505	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903819975--GB_GCA_903819975.1	s__Sediminibacterium_sp903819975	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp005800655--GB_GCA_005800655.1	s__Sediminibacterium_sp005800655	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903899675--GB_GCA_903899675.1	s__Sediminibacterium_sp903899675	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp004297075--GB_GCA_004297075.1	s__Sediminibacterium_sp004297075	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903958045--GB_GCA_903958045.1	s__Sediminibacterium_sp903958045	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903944755--GB_GCA_903944755.1	s__Sediminibacterium_sp903944755	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp020403425--GB_GCA_020403425.1	s__Sediminibacterium_sp020403425	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903938445--GB_GCA_903938445.1	s__Sediminibacterium_sp903938445	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp017987615--GB_GCA_017987615.1	s__Sediminibacterium_sp017987615	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp017996795--GB_GCA_017996795.1	s__Sediminibacterium_sp017996795	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903927185--GB_GCA_903927185.1	s__Sediminibacterium_sp903927185	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp002256765--GB_GCA_002256765.1	s__Sediminibacterium_sp002256765	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp004294135--GB_GCA_004294135.1	s__Sediminibacterium_sp004294135	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp001829005--GB_GCA_001829005.1	s__Sediminibacterium_sp001829005	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp017856545--GB_GCA_017856545.1	s__Sediminibacterium_sp017856545	genus_exact
Sediminibacterium	sediminibacterium	s__Sediminibacterium_sp903953815--GB_GCA_903953815.1	s__Sediminibacterium_sp903953815	genus_exact
